"";"stand_component";"plot_ID";"inv_year";"dom_SP";"stand_type";"n_stands";"SP_code";"compartiment";"B_t_ha";"C_t_ha";"N_t_ha";"BA_m2_ha";"BA_percent";"mean_DBH_cm";"sd_DBH_cm";"Dg_cm";"mean_BA_m2";"mean_H_m";"sd_H_m";"Hg_m";"n_ha";"n_SP"
"20";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"bg";22,5640222127329;11,2820111063665;0,0399383193165373;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"21";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"fwb";12,1483327092725;6,07416635463625;0,0492979341342278;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"22";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"ndl";4,44031312560505;2,22015656280252;0;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"23";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"sb";8,13118657300904;4,06559328650452;0,0352812185402862;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"24";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"stb";0,270892022555308;0,135446011277654;0,00117540048586748;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"25";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"stw";2,61512388026484;1,30756194013242;0,00207640836093029;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"26";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"sw";78,562344943676;39,281172471838;0,0623785018852787;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"27";"LT";"50001";2023;"gki";"Ki-Rein";"1";"gki";"total";128,732215467116;64,3661077335578;0,190147782723128;20,6915627237539;90,4915611689213;34,1681818181818;5,48800155454439;34,6041313876091;0,0940471817767788;22,6221934343204;0,886364795776444;22,6221934343204;NA;NA
"28";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"ag";118,324191765608;59,1620958828042;0,1694211970809;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"29";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"bg";24,6822404213397;12,3411202106698;0,0471085131370791;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"30";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"fwb";14,2378427156281;7,11892135781407;0,0581279610523341;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"31";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"ndl";5,43883430122897;2,71941715061448;0;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"32";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"sb";8,94026716996541;4,4701335849827;0,0389367049778174;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"33";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"stb";0,300484761157553;0,150242380578777;0,00131043531166226;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"34";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"stw";2,96931092201709;1,48465546100855;0,00236067361998438;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"35";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"sw";86,4374518956112;43,2187259478056;0,0686854221191019;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"36";"LT";"50001";2023;"gki";"Ki-Rein";"1";"all";"total";143,006432186948;71,503216093474;0,216529710217979;22,8657373753656;NA;34,4208333333333;5,32075585018654;34,8279521361794;0,0952677172976358;22,5120106481271;1,48084840708146;22,5120106481271;240,000339086724;3
"37";"LT";"50003";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"38";"LT";"50003";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"39";"LT";"50003";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"40";"LT";"50010";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"41";"LT";"50010";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"42";"LT";"50010";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"43";"LT";"50018";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"44";"LT";"50018";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"45";"LT";"50018";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"46";"LT";"50024";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"47";"LT";"50024";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"48";"LT";"50024";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"49";"LT";"50044";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"50";"LT";"50044";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"51";"LT";"50044";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"52";"LT";"50050";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"53";"LT";"50050";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"54";"LT";"50050";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"55";"LT";"50053";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"56";"LT";"50053";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"57";"LT";"50053";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"58";"LT";"50054";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"59";"LT";"50054";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"60";"LT";"50054";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"61";"LT";"50058";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"62";"LT";"50058";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"63";"LT";"50058";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"64";"LT";"50065";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"65";"LT";"50065";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"66";"LT";"50065";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"67";"LT";"50066";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"68";"LT";"50066";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"69";"LT";"50066";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"70";"LT";"50071";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"71";"LT";"50071";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"72";"LT";"50071";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"73";"LT";"50075";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"74";"LT";"50075";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"75";"LT";"50075";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"76";"LT";"50084";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"77";"LT";"50084";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"78";"LT";"50084";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"79";"LT";"50093";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"80";"LT";"50093";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"81";"LT";"50093";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"82";"LT";"50098";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"83";"LT";"50098";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"84";"LT";"50098";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"85";"LT";"50120";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"86";"LT";"50120";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"87";"LT";"50120";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"88";"LT";"50133";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"89";"LT";"50133";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"90";"LT";"50133";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"91";"LT";"50141";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"92";"LT";"50141";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"93";"LT";"50141";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"94";"LT";"50145";2012;NA;NA;NA;NA;"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"95";"LT";"50145";2012;NA;NA;NA;NA;"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"96";"LT";"50145";2012;NA;NA;NA;NA;"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"97";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"ag";118,324191765608;59,1620958828042;0,1694211970809;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"98";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"bg";24,6822404213397;12,3411202106698;0,0471085131370791;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"99";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"fwb";14,2378427156281;7,11892135781407;0,0581279610523341;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"100";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"ndl";5,43883430122897;2,71941715061448;0;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"101";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"sb";8,94026716996541;4,4701335849827;0,0389367049778174;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"102";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"stb";0,300484761157553;0,150242380578777;0,00131043531166226;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"103";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"stw";2,96931092201709;1,48465546100855;0,00236067361998438;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"104";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"sw";86,4374518956112;43,2187259478056;0,0686854221191019;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"105";"LT";"all";2023;"all";"Ki-Rein";NA;"all";"total";143,006432186948;71,503216093474;0,216529710217979;22,8657373753656;NA;NA;NA;NA;NA;NA;NA;NA;240,000339086724;3
"106";"LT";"all";2012;"all";NA;NA;"all";"ag";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"107";"LT";"all";2012;"all";NA;NA;"all";"bg";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
"108";"LT";"all";2012;"all";NA;NA;"all";"total";0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA
