"","plot_ID","tree_ID","inv","lon","lat","t_stat"
"2771",50056,14,"HBI",-10.7225009647877,5.73529188970588,"A"
"2772",50056,15,"HBI",5.38414164111004,7.27416791038431,"A"
"2773",50056,16,"HBI",10.890709917331,-5.94983508145803,"A"
"2774",50056,17,"HBI",-0.365265735739061,-4.57544325090969,"A"
"2775",50056,18,"HBI",1.72156539952395,4.41631210119506,"A"
"2776",50056,19,"HBI",-10.932612403544,1.01901228347673,"A"
"2777",50056,20,"HBI",-17.5041280559475,1.63153332818952,"A"
"2778",50056,21,"HBI",-10.3018348316438,-0.410242734890236,"A"
"2779",50056,22,"HBI",-16.0402723098207,6.66532551544184,"A"
"2780",50056,23,"HBI",7.2090648782934,2.34217496796388,"A"
"2781",50056,24,"HBI",-6.35802023652794,-10.400561459455,"A"
"2782",50056,25,"HBI",-6.24713922338569,-1.96869284644304,"A"
"2783",50056,26,"HBI",-0.13293497333626,15.0694136678526,"B"
"2784",50056,27,"HBI",11.7338408176347,1.72527669271015,"A"
"2785",50058,1,"HBI",2.70858313008899,5.58817299547869,"A"
"2786",50058,2,"HBI",-10.1109718141128,-10.6152649036289,"A"
"2787",50058,3,"HBI",6.14358789643465,3.49874659825225,"A"
"2788",50058,4,"HBI",6.93470498683017,0.460832665544393,"A"
"2789",50058,5,"HBI",2.27135581373856,10.0976949234662,"A"
"2790",50058,6,"HBI",0.611176150309654,-11.5037760632452,"A"
"2791",50058,7,"HBI",13.0603310983917,-7.43832317127872,"A"
"2792",50058,8,"HBI",-7.14747885308072,2.97004142138859,"A"
"2793",50058,9,"HBI",16.3121842189742,0.505020797837742,"A"
"2794",50058,10,"HBI",-6.98782734913593,7.87725643474096,"A"
"2795",50058,11,"HBI",8.71850966240535,-3.89744650592469,"A"
"2796",50058,12,"HBI",-0.203564103070218,-11.4781950521823,"A"
"2797",50058,13,"HBI",-7.70518710248625,12.1177428473986,"A"
"2798",50058,14,"HBI",8.32719213749452,2.30379493558986,"A"
"2799",50060,1,"HBI",-1.29404210169184,1.4587511916187,"A"
"2800",50060,2,"HBI",-3.2420163105455,-1.51846311847109,"A"
"2801",50060,3,"HBI",-2.90063661588445,-4.38792744044274,"B"
"2802",50060,4,"HBI",2.37185384997878,14.760650707687,"A"
"2803",50060,5,"HBI",-0.273605758743332,-15.4275740117746,"B"
"2804",50060,6,"HBI",2.32429673838886,-5.96302311515853,"B"
"2805",50060,7,"HBI",4.02216214236956,2.1056618200673,"A"
"2806",50060,8,"HBI",-4.97515226010659,-2.54871732225374,"A"
"2807",50060,9,"HBI",3.38442800217334,-6.98306860184726,"B"
"2808",50060,10,"HBI",-9.03212342678817,-2.84633912302529,"A"
"2809",50060,11,"HBI",3.7590698434553,0.620881560384066,"A"
"2810",50061,1,"HBI",-1.08650854721083,-0.532540305364589,"A"
"2811",50061,2,"HBI",-0.169999740031696,6.40774532018784,"A"
"2812",50061,3,"HBI",6.63957044039431,4.51630428193695,"A"
"2813",50061,4,"HBI",2.20685640347901,-4.55339267079215,"A"
"2814",50061,5,"HBI",-8.51791975595779,-0.188263196254387,"A"
"2815",50061,6,"HBI",-12.1370358964,-0.268252958043223,"A"
"2816",50061,7,"HBI",-8.29694193376443,6.91380897535804,"A"
"2817",50061,8,"HBI",7.53886492149092,-4.65458007724797,"A"
"2818",50061,9,"HBI",-6.72717965807201,2.93609499982921,"A"
"2819",50061,10,"HBI",-0.873846912217436,5.44026576317812,"A"
"2820",50061,11,"HBI",4.41121227093916,-6.67391986022576,"A"
"2821",50061,12,"HBI",3.10353352311577,-2.63305519708506,"A"
"2822",50061,13,"HBI",10.5306628880169,-8.93427328544094,"A"
"2823",50061,14,"HBI",-1.50517912406599,-11.2699306033567,"A"
"2824",50061,15,"HBI",-7.42746072586897,-6.53030835150026,"A"
"2825",50061,16,"HBI",4.90348600527938,-0.6769970428512,"A"
"2826",50061,17,"HBI",4.66355047285631,-10.072799858387,"A"
"2827",50061,18,"HBI",-4.44840036451319,-6.99541522691819,"A"
"2828",50061,19,"HBI",1.49618841720155,10.4938753671002,"A"
"2829",50061,20,"HBI",9.78611813031951,-6.28401081630449,"A"
"2830",50061,21,"HBI",-0.000218848005389889,-7.25999999670148,"A"
"2831",50061,22,"HBI",-2.96426871510895,1.3567280437237,"A"
"2832",50061,23,"HBI",8.23708606412889,-2.43690647586927,"A"
"2833",50061,24,"HBI",2.02128393561142,6.72270862462737,"A"
"2834",50061,25,"HBI",-1.47808315267848,-9.74858298388889,"A"
"2835",50061,26,"HBI",-9.26159513823201,6.06364209823413,"A"
"2836",50061,27,"HBI",-10.3994243512397,6.80858819160346,"A"
"2837",50061,28,"HBI",5.90673053056886,3.71899642904449,"A"
"2838",50061,29,"HBI",11.6883591004532,-1.82514699102628,"A"
"2839",50061,30,"HBI",10.275480527871,-1.60452482727585,"A"
"2840",50061,31,"HBI",3.69265204731882,-8.36085646674024,"A"
"2841",50061,32,"HBI",-4.32889685070208,-6.54852289115504,"A"
"2842",50061,33,"HBI",-1.13520192193771,-3.6578978384352,"A"
"2843",50061,34,"HBI",-3.71089505552484,-11.957410166373,"A"
"2844",50061,35,"HBI",-8.51641362692777,7.62335876993068,"A"
"2845",50061,36,"HBI",-0.152141115360842,-8.57865100589928,"A"
"2846",50061,37,"HBI",6.61059229302271,-3.02538750169772,"A"
"2847",50061,38,"HBI",4.40142542238196,-9.73087119692835,"A"
"2848",50061,39,"HBI",-5.03305397084408,7.91535013291078,"A"
"2849",50061,40,"HBI",8.00504331233411,-9.35175820729209,"A"
"2850",50061,41,"HBI",3.10837587595102,-3.63130822346517,"A"
"2851",50061,42,"HBI",-0.0872739096033822,-9.85961374825112,"A"
"2852",50061,43,"HBI",-1.08316211734422,-0.682026266026749,"A"
"2853",50061,44,"HBI",9.61586206054779,8.15765265456415,"A"
"2854",50061,45,"HBI",3.47164462010835,-1.06046387570383,"A"
"2855",50061,46,"HBI",-3.99507598296206,-4.50330632872778,"A"
"2856",50061,47,"HBI",-11.3920046257907,1.77851921720384,"A"
"2857",50061,48,"HBI",4.28027893071099,-6.86493352300746,"A"
"2858",50061,49,"HBI",9.38842582203979,-8.4034195768185,"A"
"2859",50061,50,"HBI",3.97890427695972,-3.56144924922308,"A"
"2860",50061,51,"HBI",-6.02204913663105,4.01902030300933,"A"
"2861",50061,52,"HBI",5.99184883203977,6.63485851951522,"A"
"2862",50061,53,"HBI",10.8035721328433,-1.78474904971297,"A"
"2863",50061,54,"HBI",6.56107348706923,-1.08388869229144,"A"
"2864",50061,55,"HBI",1.79354093032371,-4.1598210215409,"A"
"2865",50061,56,"HBI",5.27219069911206,-6.38454424624,"A"
"2866",50061,57,"HBI",-10.008980097287,-2.67393294832045,"A"
"2867",50061,58,"HBI",-2.28969911491989,-0.611700877173694,"A"
"2868",50061,59,"HBI",4.94443550335082,-3.36347403040427,"A"
"2869",50061,60,"HBI",-6.9679188021489,3.41550985456928,"A"
"2870",50061,61,"HBI",-8.88050476201709,4.35301449248584,"A"
"2871",50061,62,"HBI",-10.0438045531703,-6.07861744952879,"A"
"2872",50061,63,"HBI",3.88981353181039,-1.26390295819923,"A"
"2873",50061,64,"HBI",11.5344626300216,-0.357451866178238,"A"
"2874",50061,65,"HBI",-5.77449307929481,-0.641349886704866,"A"
"2875",50061,66,"HBI",-7.52373711019995,-0.83563143586159,"A"
"2876",50061,67,"HBI",-1.98613299302006,-11.1037685374848,"A"
"2877",50061,68,"HBI",-7.92232394512113,5.49239322231761,"A"
"2878",50061,69,"HBI",0.813984090248885,-7.63674209992859,"A"
"2879",50061,70,"HBI",-2.80813523360464,11.1003097483714,"A"
"2880",50061,71,"HBI",2.79454041327073,2.98640986446881,"A"
"2881",50061,72,"HBI",3.76191269376274,-9.16821208767046,"A"
"2882",50061,73,"HBI",-2.41808053873098,0.0963665305513961,"A"
"2883",50061,74,"HBI",5.29322196785849,10.4453770252194,"A"
"2884",50061,75,"HBI",4.97144927890994,-6.24220250129919,"A"
"2885",50061,76,"HBI",-8.82023852598074,8.32708186250172,"A"
"2886",50061,77,"HBI",-4.57372632550856,4.31800040520493,"A"
"2887",50061,78,"HBI",-4.20967920865512,2.15673386402143,"A"
"2888",50061,79,"HBI",-9.02414043351513,1.73809937466113,"A"
"2889",50061,80,"HBI",5.15493935638476,1.23150324075719,"A"
"2890",50061,81,"HBI",12.0314339317886,2.87428209210687,"A"
"2891",50061,82,"HBI",9.52386468810802,5.4237995356216,"A"
"2892",50061,83,"HBI",7.78727913668295,-4.07705575720795,"A"
"2893",50061,84,"HBI",-9.7837845365644,0.563524748421417,"A"
"2894",50061,85,"HBI",-3.89354690740828,0.224259848861584,"A"
"2895",50061,86,"HBI",3.40050732806812,6.4256867268608,"A"
"2896",50061,87,"HBI",-0.306505669417484,-4.94050141935158,"A"
"2897",50061,88,"HBI",1.44044161471469,1.09600545372645,"A"
"2898",50061,89,"HBI",5.78744154735299,-2.10976783935399,"A"
"2899",50061,90,"HBI",11.790972633,-4.29830947790463,"A"
"2900",50061,91,"HBI",6.13375694141928,8.28692498962014,"A"
"2901",50061,92,"HBI",4.33029241100518,-7.8441167530316,"A"
"2902",50061,93,"HBI",8.92201857489544,-8.88288717418052,"A"
"2903",50061,94,"HBI",7.16454390724328,-7.13312067759849,"A"
"2904",50061,95,"HBI",2.15432378615426,-2.14487506032635,"A"
"2905",50061,96,"HBI",-5.37529173220196,-2.01341470982041,"A"
"2906",50061,97,"HBI",-5.90436196646216,4.41082869413391,"A"
"2907",50061,98,"HBI",0.609176752651772,8.58842265401678,"A"
"2908",50061,99,"HBI",8.78467377564893,4.79891723781792,"A"
"2909",50061,100,"HBI",11.0223462177016,-6.02175089630241,"A"
"2910",50061,101,"HBI",-7.18187125772631,-1.51536307116305,"A"
"2911",50061,102,"HBI",5.61838973230819,2.04794941731819,"A"
"2912",50061,103,"HBI",-8.69804108025139,4.85238924306978,"A"
"2913",50061,104,"HBI",-8.40719469134891,-8.22293605847417,"A"
"2914",50061,105,"HBI",-3.00414864456388,8.35640418609374,"A"
"2915",50061,106,"HBI",11.1803557206157,-0.942361905265221,"A"
"2916",50061,107,"HBI",-5.81892913621642,8.00937349033566,"A"
"2917",50061,108,"HBI",-0.577046471816225,-2.46331430584171,"A"
"2918",50061,109,"HBI",-11.3574205543193,-4.02635050043156,"A"
"2919",50061,110,"HBI",-6.97145801996986,5.40288562490434,"A"
"2920",50061,111,"HBI",0.585199476667459,6.5940838311708,"A"
"2921",50061,112,"HBI",-5.73555773973682,-7.33344921671549,"A"
"2922",50061,113,"HBI",-4.24161464836952,0.395354492496436,"A"
"2923",50061,114,"HBI",3.22684315326723,5.60788581055396,"A"
"2924",50061,115,"HBI",5.30159856556888,9.21357436880812,"A"
"2925",50061,116,"HBI",-3.09402930500957,-7.73407283775774,"A"
"2926",50061,117,"HBI",-10.4398096620841,-5.34820289624981,"A"
"2927",50061,118,"HBI",1.39672602131619,-7.42985574701005,"A"
"2928",50061,119,"HBI",0.266043051679274,-1.4152106184781,"A"
"2929",50061,120,"HBI",-8.8706260986121,2.20263311030726,"A"
"2930",50061,121,"HBI",-3.51823683159999,10.358842097299,"A"
"2931",50061,122,"HBI",-3.34734691425866,-0.133299045769378,"A"
"2932",50061,123,"HBI",3.9785813691711,9.69542625617279,"A"
"2933",50061,124,"HBI",8.37037799538625,1.53521080453259,"A"
"2934",50061,125,"HBI",3.43669571019373,-3.67287661044256,"A"
"2935",50061,126,"HBI",-1.66055378548475,-6.56318985901766,"A"
"2936",50061,127,"HBI",8.28769760728627,-8.85725512617659,"A"
"2937",50061,128,"HBI",-8.2183501101284,-5.69725560839187,"A"
"2938",50061,129,"HBI",-9.68121642973125,-6.71136710668562,"A"
"2939",50061,130,"HBI",-11.5787640469648,1.28636042566425,"A"
"2940",50061,131,"HBI",-2.87323422046469,5.79701864015898,"A"
"2941",50061,132,"HBI",-4.37868460800337,8.8344055319888,"A"
"2942",50061,133,"HBI",8.19607295316106,0.253748194992003,"A"
"2943",50061,134,"HBI",-4.74842992310523,-0.827534449650826,"A"
"2944",50061,135,"HBI",-3.08352399570941,-0.537382329337569,"A"
"2945",50061,136,"HBI",10.8896824348891,3.53798197667367,"A"
"2946",50062,1,"HBI",-1.71258161744939,-0.159575071907977,"A"
"2947",50062,2,"HBI",11.0490775638738,2.63959939905691,"A"
"2948",50062,3,"HBI",0.248431187843553,4.67340153901916,"A"
"2949",50062,4,"HBI",-0.526800719446989,2.24912894294439,"A"
"2950",50062,5,"HBI",3.13780059682496,-8.05008120546401,"A"
"2951",50062,6,"HBI",3.20405436000916,6.05446410990323,"A"
"2952",50062,7,"HBI",15.0297334576515,3.31047008624935,"A"
"2953",50062,8,"HBI",0.467438442827356,2.07807634656842,"A"
"2954",50062,9,"HBI",-0.930273736555474,-11.6529262751926,"A"
"2955",50062,10,"HBI",-7.53655567495677,4.20442963531046,"A"
"2956",50062,11,"HBI",9.88707698432693,5.17603213919626,"A"
"2957",50062,12,"HBI",4.35344369946391,-2.47944105709291,"A"
"2958",50062,13,"HBI",1.41223894245466,-4.04029468843729,"A"
"2959",50062,14,"HBI",8.29704530933158,-6.54858298679178,"A"
"2960",50062,15,"HBI",2.09458423923608,-0.848714831226502,"A"
"2961",50062,16,"HBI",0.907132905378635,-4.82547509494965,"A"
"2962",50062,17,"HBI",-7.38797804538747,-6.97448065456294,"A"
"2963",50062,18,"HBI",8.8840458555928,-7.27077225855167,"A"
"2964",50062,19,"HBI",5.62303508371845,-6.22684321685326,"A"
"2965",50062,20,"HBI",4.58115098481597,2.19532586517802,"A"
"2966",50062,21,"HBI",2.71961648457673,4.3615692332942,"A"
"2967",50062,22,"HBI",-0.0414594807352636,4.69981713595935,"A"
"2968",50062,23,"HBI",-3.65996464259259,-0.0160877273761056,"A"
"2969",50062,24,"HBI",9.50777489523355,1.39796871980983,"A"
"2970",50062,25,"HBI",5.88323551165727,2.69229268735307,"A"
"2971",50062,26,"HBI",-0.764708695991635,5.36578238566146,"A"
"2972",50062,27,"HBI",6.28833646940586,-9.89015795867489,"A"
"2973",50062,28,"HBI",0.0499137628188991,5.61977834227305,"A"
"2974",50062,29,"HBI",-4.27926618617174,-6.47344428475964,"A"
"2975",50062,30,"HBI",-5.77948823552856,0.0769138179198377,"A"
"2976",50062,31,"HBI",3.81776926002101,-2.54808513932299,"A"
"2977",50062,32,"HBI",3.4185254158358,-2.28161871952451,"A"
"2978",50062,33,"HBI",2.48328919902469,-0.36520508485962,"A"
"2979",50062,34,"HBI",-3.0428347753863,10.4562544216225,"A"
"2980",50062,35,"HBI",-6.08570307815981,-2.65590249152265,"A"
"2981",50062,36,"HBI",2.94172959298282,-3.56239063014841,"A"
"2982",50062,37,"HBI",-2.20274851561914,-0.58847172993925,"A"
"2983",50062,38,"HBI",1.65501062827986,-2.76212596024886,"A"
"2984",50062,39,"HBI",11.5768950766657,1.38964037933323,"A"
"2985",50062,40,"HBI",11.1846305745184,-0.346610605072312,"A"
"2986",50062,41,"HBI",-8.4727961767238,-6.80945114878539,"A"
"2987",50062,42,"HBI",-3.32847031585751,1.11417474233415,"A"
"2988",50062,43,"HBI",-1.82359413806102,4.55879418482886,"A"
"2989",50064,1,"HBI",-0.731721216190738,-1.8290664454241,"A"
"2990",50064,2,"HBI",10.008327674009,9.28201902441844,"A"
"2991",50064,3,"HBI",1.90784930718119,-2.88647033954764,"B"
"2992",50064,4,"HBI",-1.39806565931901,-3.1649664156564,"A"
