"";"stand_component";"plot_ID";"inv";"compartiment";"SP_code";"B_t_ha";"C_t_ha";"N_t_ha";"stand";"n_ha";"n_SP"
"39";"RG";140002;"HBI";"ag";"wli";1,91581094743224;0,95790547371612;0,0088146438797777;"all";NA;NA
"40";"RG";140002;"HBI";"bg";"wli";3,28273105386737e-07;1,64136552693369e-07;9,94667509321816e-10;"all";NA;NA
"41";"RG";140002;"HBI";"fwb";"wli";1,91581044985388;0,95790522492694;0,0088146438797777;"all";NA;NA
"42";"RG";140002;"HBI";"ndl";"wli";4,97578358133467e-07;2,48789179066734e-07;0;"all";NA;NA
"43";"RG";140002;"HBI";"total";"wli";1,91581127570535;0,957905637852672;0,00881464487444521;"all";NA;NA
"44";"RG";140002;"HBI";"ag";"all";1,91802664129066;0,95901332064533;0,00882296152606253;"A";NA;NA
"45";"RG";140002;"HBI";"bg";"all";3,28273105386737e-07;1,64136552693369e-07;9,94667509321816e-10;"A";NA;NA
"46";"RG";140002;"HBI";"fwb";"all";1,91581044985388;0,95790522492694;0,0088146438797777;"A";NA;NA
"47";"RG";140002;"HBI";"ndl";"all";4,97578358133467e-07;2,48789179066734e-07;0;"A";NA;NA
"48";"RG";140002;"HBI";"total";"all";1,91581127570535;0,957905637852672;0,00881464487444521;"A";NA;NA
"49";"RG";140002;"HBI";"ag";"all";1,91802664129066;0,95901332064533;0,00882296152606253;"all";2367,07938845089;4
"50";"RG";140002;"HBI";"bg";"all";3,28273105386737e-07;1,64136552693369e-07;9,94667509321816e-10;"all";2367,07938845089;4
"51";"RG";140002;"HBI";"fwb";"all";1,91581044985388;0,95790522492694;0,0088146438797777;"all";2367,07938845089;4
"52";"RG";140002;"HBI";"ndl";"all";4,97578358133467e-07;2,48789179066734e-07;0;"all";2367,07938845089;4
"53";"RG";140002;"HBI";"total";"all";1,91581127570535;0,957905637852672;0,00881464487444521;"all";2367,07938845089;4
"54";"RG";140003;"HBI";"ag";"bah";0,000375598613740039;0,000187799306870019;1,60681086957988e-06;"all";NA;NA
"55";"RG";140003;"HBI";"ag";"rbu";1,09628190188305;0,548140950941525;0,00504399269040324;"all";NA;NA
"56";"RG";140003;"HBI";"ag";"sei";6,4159363666246e-05;3,2079681833123e-05;3,98365489003722e-07;"all";NA;NA
"57";"RG";140003;"HBI";"ag";"vbe";0,00135650816266626;0,00067825408133313;6,24129405642747e-06;"all";NA;NA
"58";"RG";140003;"HBI";"bg";"rbu";4,93407725228507e-08;2,46703862614254e-08;1,49502540744238e-10;"all";NA;NA
"59";"RG";140003;"HBI";"fwb";"rbu";1,07866952641396;0,53933476320698;0,00496295849103063;"all";NA;NA
"60";"RG";140003;"HBI";"ndl";"rbu";7,3931901643543e-08;3,69659508217715e-08;0;"all";NA;NA
"61";"RG";140003;"HBI";"total";"rbu";1,07866964968664;0,539334824843317;0,00496295864053318;"all";NA;NA
"62";"RG";140003;"HBI";"ag";"all";1,09807816802312;0,549039084011561;0,00505223916081825;"A";NA;NA
"63";"RG";140003;"HBI";"bg";"all";4,93407725228507e-08;2,46703862614254e-08;1,49502540744238e-10;"A";NA;NA
"64";"RG";140003;"HBI";"fwb";"all";1,07866952641396;0,53933476320698;0,00496295849103063;"A";NA;NA
"65";"RG";140003;"HBI";"ndl";"all";7,3931901643543e-08;3,69659508217715e-08;0;"A";NA;NA
"66";"RG";140003;"HBI";"total";"all";1,07866964968664;0,539334824843317;0,00496295864053318;"A";NA;NA
"67";"RG";140003;"HBI";"ag";"all";1,09807816802312;0,549039084011561;0,00505223916081825;"all";3144,77195365276;4
"68";"RG";140003;"HBI";"bg";"all";4,93407725228507e-08;2,46703862614254e-08;1,49502540744238e-10;"all";3144,77195365276;4
"69";"RG";140003;"HBI";"fwb";"all";1,07866952641396;0,53933476320698;0,00496295849103063;"all";3144,77195365276;4
"70";"RG";140003;"HBI";"ndl";"all";7,3931901643543e-08;3,69659508217715e-08;0;"all";3144,77195365276;4
"71";"RG";140003;"HBI";"total";"all";1,07866964968664;0,539334824843317;0,00496295864053318;"all";3144,77195365276;4
"72";"RG";140004;"HBI";"ag";"bah";1,76602912260326e-05;8,8301456130163e-06;7,55507258649675e-08;"all";NA;NA
"73";"RG";140004;"HBI";"ag";"rbu";0,000328887496827057;0,000164443748413528;1,51321137290129e-06;"all";NA;NA
"74";"RG";140004;"HBI";"ag";"vbe";0,000121046305732796;6,05231528663979e-05;5,56934052676595e-07;"all";NA;NA
"75";"RG";140004;"HBI";"ag";NA;0;0;0;"all";NA;NA
"76";"RG";140004;"HBI";"bg";NA;0;0;0;"all";NA;NA
"77";"RG";140004;"HBI";"total";NA;0;0;0;"all";NA;NA
"78";"RG";140004;"HBI";"ag";"all";0,000467594093785885;0,000233797046892943;2,14569615144285e-06;"A";NA;NA
"79";"RG";140004;"HBI";"ag";"all";0;0;0;NA;NA;NA
"80";"RG";140004;"HBI";"bg";"all";0;0;0;NA;NA;NA
"81";"RG";140004;"HBI";"total";"all";0;0;0;NA;NA;NA
"82";"RG";140004;"HBI";"ag";"all";0,000467594093785885;0,000233797046892943;2,14569615144285e-06;"all";389,528720600193;3
"83";"RG";140004;"HBI";"bg";"all";0;0;0;"all";389,528720600193;3
"84";"RG";140004;"HBI";"total";"all";0;0;0;"all";389,528720600193;3
"85";"RG";140005;"HBI";"ag";"gfi";0,00543714553065186;0,00271857276532593;2,3613523039621e-05;"all";NA;NA
"86";"RG";140005;"HBI";"ag";"vbe";0,0268945758549967;0,0134472879274983;0,00012374194350884;"all";NA;NA
"87";"RG";140005;"HBI";"ag";"all";0,0323317213856485;0,0161658606928242;0,000147355466548461;"A";NA;NA
"88";"RG";140005;"HBI";"ag";"all";0,0323317213856485;0,0161658606928242;0,000147355466548461;"all";6138,6196300731;2
"89";"RG";140006;"HBI";"ag";"gki";0,0327790247045652;0,0163895123522826;0,000133017282251126;"all";NA;NA
"90";"RG";140006;"HBI";"ag";"all";0,0327790247045652;0,0163895123522826;0,000133017282251126;"A";NA;NA
"91";"RG";140006;"HBI";"ag";"all";0,0327790247045652;0,0163895123522826;0,000133017282251126;"all";3517,96517161059;1
"92";"RG";140007;"HBI";"ag";"gki";0,001000574647633;0,000500287323816498;4,0603319200947e-06;"all";NA;NA
"93";"RG";140007;"HBI";"ag";"pa";0,00012234321141821;6,11716057091048e-05;7,41032831560095e-07;"all";NA;NA
"94";"RG";140007;"HBI";"ag";"rei";0,000367029634254629;0,000183514817127314;2,27888699908699e-06;"all";NA;NA
"95";"RG";140007;"HBI";"ag";"sbi";0,00663622105941269;0,00331811052970634;4,01955909568627e-05;"all";NA;NA
"96";"RG";140007;"HBI";"ag";"sei";0,00012234321141821;6,11716057091048e-05;7,59628999695664e-07;"all";NA;NA
"97";"RG";140007;"HBI";"ag";"ser";0,00944289017278369;0,00472144508639185;6,81210097064616e-05;"all";NA;NA
"98";"RG";140007;"HBI";"ag";"vbe";0,0481981124344767;0,0240990562172383;0,000221759515311027;"all";NA;NA
"99";"RG";140007;"HBI";"ag";"all";0,0658895143713971;0,0329447571856985;0,000337915996724789;"A";NA;NA
"100";"RG";140007;"HBI";"ag";"all";0,0658895143713971;0,0329447571856985;0,000337915996724789;"all";7195,98471061907;7
"101";"RG";140008;"HBI";"ag";"gki";0,0287604748324083;0,0143802374162042;0,000116710006869913;"all";NA;NA
"102";"RG";140008;"HBI";"ag";"sbi";0,0001058106817286;5,29053408643002e-05;6,40895299230132e-07;"all";NA;NA
"103";"RG";140008;"HBI";"ag";"sei";0,00460097321253088;0,00230048660626544;2,85674426766042e-05;"all";NA;NA
"104";"RG";140008;"HBI";"ag";"all";0,0334672587266678;0,0167336293633339;0,000145918344845747;"A";NA;NA
"105";"RG";140008;"HBI";"ag";"all";0,0334672587266678;0,0167336293633339;0,000145918344845747;"all";5315,96958596148;3
"106";"RG";140009;"HBI";"ag";"gfi";0,00188799832978161;0,000943999164890806;8,19957674624154e-06;"all";NA;NA
"107";"RG";140009;"HBI";"ag";"hbu";0,0015289255784089;0,00076446278920445;7,03458658625935e-06;"all";NA;NA
"108";"RG";140009;"HBI";"ag";"rbu";0,457463405657133;0,228731702828566;0,00210478801076466;"all";NA;NA
"109";"RG";140009;"HBI";"ag";"sbi";0,0139742353943384;0,00698711769716919;8,46419437835076e-05;"all";NA;NA
"110";"RG";140009;"HBI";"ag";"sei";0,0213005601593929;0,0106502800796965;0,000132255178029671;"all";NA;NA
"111";"RG";140009;"HBI";"ag";"stk";0,382577598469719;0,191288799234859;0,00231727079261337;"all";NA;NA
"112";"RG";140009;"HBI";"ag";"vbe";0,924665540624954;0,462332770312477;0,00425438391508779;"all";NA;NA
"113";"RG";140009;"HBI";"bg";"rbu";1,59695756151153e-07;7,98478780755766e-08;4,83878141137994e-10;"all";NA;NA
"114";"RG";140009;"HBI";"bg";"stk";1,85215423435937e-07;9,26077117179685e-08;6,85297066712967e-10;"all";NA;NA
"115";"RG";140009;"HBI";"bg";"vbe";3,19391512302306e-07;1,59695756151153e-07;9,67756282275988e-10;"all";NA;NA
"116";"RG";140009;"HBI";"fwb";"rbu";0,440803180432554;0,220401590216277;0,00202813543317018;"all";NA;NA
"117";"RG";140009;"HBI";"fwb";"stk";0,382577314283204;0,191288657141602;0,00231727079261337;"all";NA;NA
"118";"RG";140009;"HBI";"fwb";"vbe";0,881606360865109;0,440803180432554;0,00405627086634036;"all";NA;NA
"119";"RG";140009;"HBI";"ndl";"rbu";2,43134928796996e-07;1,21567464398498e-07;0;"all";NA;NA
"120";"RG";140009;"HBI";"ndl";"stk";2,84186514342032e-07;1,42093257171016e-07;0;"all";NA;NA
"121";"RG";140009;"HBI";"ndl";"vbe";4,86269857593992e-07;2,43134928796996e-07;0;"all";NA;NA
"122";"RG";140009;"HBI";"total";"rbu";0,440803583263241;0,22040179163162;0,00202813591704832;"all";NA;NA
"123";"RG";140009;"HBI";"total";"stk";0,382577783685143;0,191288891842571;0,00231727147791043;"all";NA;NA
"124";"RG";140009;"HBI";"total";"vbe";0,881607166526483;0,44080358326324;0,00405627183409665;"all";NA;NA
"125";"RG";140009;"HBI";"ag";"all";1,80339826421373;0,901699132106864;0,0089085740036115;"A";NA;NA
"126";"RG";140009;"HBI";"bg";"all";6,64302691889395e-07;3,32151345944698e-07;2,13693149012695e-09;"A";NA;NA
"127";"RG";140009;"HBI";"fwb";"all";1,70498685558087;0,852493427790433;0,00840167709212391;"A";NA;NA
"128";"RG";140009;"HBI";"ndl";"all";1,01359130073302e-06;5,0679565036651e-07;0;"A";NA;NA
"129";"RG";140009;"HBI";"total";"all";1,70498853347487;0,852494266737431;0,0084016792290554;"A";NA;NA
"130";"RG";140009;"HBI";"ag";"all";1,80339826421373;0,901699132106864;0,0089085740036115;"all";11598,0496187829;7
"131";"RG";140009;"HBI";"bg";"all";6,64302691889395e-07;3,32151345944698e-07;2,13693149012695e-09;"all";11598,0496187829;7
"132";"RG";140009;"HBI";"fwb";"all";1,70498685558087;0,852493427790433;0,00840167709212391;"all";11598,0496187829;7
"133";"RG";140009;"HBI";"ndl";"all";1,01359130073302e-06;5,0679565036651e-07;0;"all";11598,0496187829;7
"134";"RG";140009;"HBI";"total";"all";1,70498853347487;0,852494266737431;0,0084016792290554;"all";11598,0496187829;7
"135";"RG";140010;"HBI";"ag";"gki";0,00159632224578354;0,000798161122891772;6,47787567338963e-06;"all";NA;NA
"136";"RG";140010;"HBI";"ag";"rei";2,59765223643714e-05;1,29882611821857e-05;1,61288227360382e-07;"all";NA;NA
"137";"RG";140010;"HBI";"ag";"sbi";3,23554179784477;1,61777089892238;0,0195976749189348;"all";NA;NA
"138";"RG";140010;"HBI";"ag";"sei";0,00014606582834609;7,3032914173045e-05;9,06922728200875e-07;"all";NA;NA
"139";"RG";140010;"HBI";"ag";"vbe";0,0496014052369311;0,0248007026184656;0,000228215939617475;"all";NA;NA
"140";"RG";140010;"HBI";"bg";"sbi";1,93786969995817e-07;9,68934849979084e-08;7,17011788984523e-10;"all";NA;NA
"141";"RG";140010;"HBI";"bg";"vbe";1,79697649609085e-08;8,98488248045425e-09;5,44483878315528e-11;"all";NA;NA
"142";"RG";140010;"HBI";"fwb";"sbi";3,23554150882199;1,617770754411;0,0195976749189348;"all";NA;NA
"143";"RG";140010;"HBI";"fwb";"vbe";0,0496013778781731;0,0248006889390866;0,000228215939617475;"all";NA;NA
"144";"RG";140010;"HBI";"ndl";"sbi";2,89022773366695e-07;1,44511386683348e-07;0;"all";NA;NA
"145";"RG";140010;"HBI";"ndl";"vbe";2,7358757862882e-08;1,3679378931441e-08;0;"all";NA;NA
"146";"RG";140010;"HBI";"total";"sbi";3,23554199163174;1,61777099581587;0,0195976756359466;"all";NA;NA
"147";"RG";140010;"HBI";"total";"vbe";0,0496014232066962;0,024800711603348;0,000228215994065862;"all";NA;NA
"148";"RG";140010;"HBI";"ag";"all";3,28691156767819;1,6434557838391;0,0198334369451812;"A";NA;NA
"149";"RG";140010;"HBI";"bg";"all";2,11756734956725e-07;1,05878367478363e-07;7,71460176816076e-10;"A";NA;NA
"150";"RG";140010;"HBI";"fwb";"all";3,28514288670017;1,64257144335008;0,0198258908585523;"A";NA;NA
"151";"RG";140010;"HBI";"ndl";"all";3,16381531229577e-07;1,58190765614789e-07;0;"A";NA;NA
"152";"RG";140010;"HBI";"total";"all";3,28514341483843;1,64257170741922;0,0198258916300124;"A";NA;NA
"153";"RG";140010;"HBI";"ag";"all";3,28691156767819;1,6434557838391;0,0198334369451812;"all";795,774715459477;5
"154";"RG";140010;"HBI";"bg";"all";2,11756734956725e-07;1,05878367478363e-07;7,71460176816076e-10;"all";795,774715459477;5
"155";"RG";140010;"HBI";"fwb";"all";3,28514288670017;1,64257144335008;0,0198258908585523;"all";795,774715459477;5
"156";"RG";140010;"HBI";"ndl";"all";3,16381531229577e-07;1,58190765614789e-07;0;"all";795,774715459477;5
"157";"RG";140010;"HBI";"total";"all";3,28514341483843;1,64257170741922;0,0198258916300124;"all";795,774715459477;5
"158";"RG";140012;"HBI";"ag";"gki";0,205880210862662;0,102940105431331;0,000835461895680683;"all";NA;NA
"159";"RG";140012;"HBI";"ag";"sbi";0,785177127413645;0,392588563706823;0,00475581445218701;"all";NA;NA
"160";"RG";140012;"HBI";"ag";"tei";4,03296202750558;2,01648101375279;0,0250406361444997;"all";NA;NA
"161";"RG";140012;"HBI";"ag";"vbe";0,00064261253121905;0,000321306265609525;2,95666025613885e-06;"all";NA;NA
"162";"RG";140012;"HBI";"bg";"sbi";3,66764021506886e-07;1,83382010753443e-07;1,35702687957548e-09;"all";NA;NA
"163";"RG";140012;"HBI";"bg";"tei";2,61110500973472e-06;1,30555250486736e-06;9,68719958611582e-09;"all";NA;NA
"164";"RG";140012;"HBI";"fwb";"sbi";0,757580506638231;0,378790253319116;0,00458866512870777;"all";NA;NA
"165";"RG";140012;"HBI";"fwb";"tei";3,85839566576901;1,9291978328845;0,0239567786887598;"all";NA;NA
"166";"RG";140012;"HBI";"ndl";"sbi";5,62746810846231e-07;2,81373405423116e-07;0;"all";NA;NA
"167";"RG";140012;"HBI";"ndl";"tei";4,03998751840083e-06;2,01999375920041e-06;0;"all";NA;NA
"168";"RG";140012;"HBI";"total";"sbi";0,757581436149066;0,378790718074532;0,00458866648573465;"all";NA;NA
"169";"RG";140012;"HBI";"total";"tei";3,85840231686152;1,92920115843076;0,0239567883759594;"all";NA;NA
"170";"RG";140012;"HBI";"ag";"all";5,02466197831311;2,51233098915655;0,0306348691526236;"A";NA;NA
"171";"RG";140012;"HBI";"bg";"all";2,97786903124161e-06;1,4889345156208e-06;1,10442264656913e-08;"A";NA;NA
"172";"RG";140012;"HBI";"fwb";"all";4,61597617240724;2,30798808620362;0,0285454438174675;"A";NA;NA
"173";"RG";140012;"HBI";"ndl";"all";4,60273432924706e-06;2,30136716462353e-06;0;"A";NA;NA
"174";"RG";140012;"HBI";"total";"all";4,61598375301059;2,30799187650529;0,028545454861694;"A";NA;NA
"175";"RG";140012;"HBI";"ag";"all";5,02466197831311;2,51233098915655;0,0306348691526236;"all";12883,6381561411;4
"176";"RG";140012;"HBI";"bg";"all";2,97786903124161e-06;1,4889345156208e-06;1,10442264656913e-08;"all";12883,6381561411;4
"177";"RG";140012;"HBI";"fwb";"all";4,61597617240724;2,30798808620362;0,0285454438174675;"all";12883,6381561411;4
"178";"RG";140012;"HBI";"ndl";"all";4,60273432924706e-06;2,30136716462353e-06;0;"all";12883,6381561411;4
"179";"RG";140012;"HBI";"total";"all";4,61598375301059;2,30799187650529;0,028545454861694;"all";12883,6381561411;4
"180";"RG";140013;"HBI";"ag";"gki";0,268074391117031;0,134037195558515;0,00091296338105712;"all";NA;NA
"181";"RG";140013;"HBI";"ag";"sei";0,000311718268372456;0,000155859134186228;1,93545872832458e-06;"all";NA;NA
"182";"RG";140013;"HBI";"ag";"stk";2,59765223643714e-05;1,29882611821857e-05;1,57339795960997e-07;"all";NA;NA
"183";"RG";140013;"HBI";"ag";"vbe";7,3032914173045e-05;3,65164570865225e-05;3,3602443811018e-07;"all";NA;NA
"184";"RG";140013;"HBI";"bg";"gki";0,0847053540828492;0,0423526770414245;0,000149928476726643;"all";NA;NA
"185";"RG";140013;"HBI";"fwb";"gki";0,223610270618238;0,111805135309119;0,00090741047816881;"all";NA;NA
"186";"RG";140013;"HBI";"ndl";"gki";0,0430957363469174;0,0215478681734587;0;"all";NA;NA
"187";"RG";140013;"HBI";"total";"gki";0,351411361048005;0,175705680524002;0,00105733895489545;"all";NA;NA
"188";"RG";140013;"HBI";"ag";"all";0,26848511882194;0,13424255941097;0,000915392204019516;"A";NA;NA
"189";"RG";140013;"HBI";"bg";"all";0,0847053540828492;0,0423526770414245;0,000149928476726643;"A";NA;NA
"190";"RG";140013;"HBI";"fwb";"all";0,223610270618238;0,111805135309119;0,00090741047816881;"A";NA;NA
"191";"RG";140013;"HBI";"ndl";"all";0,0430957363469174;0,0215478681734587;0;"A";NA;NA
"192";"RG";140013;"HBI";"total";"all";0,351411361048005;0,175705680524002;0,00105733895489545;"A";NA;NA
"193";"RG";140013;"HBI";"ag";"all";0,26848511882194;0,13424255941097;0,000915392204019516;"all";668,450760985961;4
"194";"RG";140013;"HBI";"bg";"all";0,0847053540828492;0,0423526770414245;0,000149928476726643;"all";668,450760985961;4
"195";"RG";140013;"HBI";"fwb";"all";0,223610270618238;0,111805135309119;0,00090741047816881;"all";668,450760985961;4
"196";"RG";140013;"HBI";"ndl";"all";0,0430957363469174;0,0215478681734587;0;"all";668,450760985961;4
"197";"RG";140013;"HBI";"total";"all";0,351411361048005;0,175705680524002;0,00105733895489545;"all";668,450760985961;4
"198";"RG";140014;"HBI";"ag";"gki";0,000446286857127849;0,000223143428563924;1,81103206622481e-06;"all";NA;NA
"199";"RG";140014;"HBI";"ag";"rei";8,18532142163386e-05;4,09266071081693e-05;5,08226607069247e-07;"all";NA;NA
"200";"RG";140014;"HBI";"ag";"sah";5,4568809477559e-05;2,72844047387795e-05;2,33445366944998e-07;"all";NA;NA
"201";"RG";140014;"HBI";"ag";"sei";0,00111741343110782;0,000558706715553908;6,93801999374844e-06;"all";NA;NA
"202";"RG";140014;"HBI";"ag";"vbe";0,000850379336016383;0,000425189668008191;3,91259532501137e-06;"all";NA;NA
"203";"RG";140014;"HBI";"ag";"all";0,00255050164794595;0,00127525082397297;1,34033193589989e-05;"A";NA;NA
"204";"RG";140014;"HBI";"ag";"all";0,00255050164794595;0,00127525082397297;1,34033193589989e-05;"all";1237,04450838846;5
"205";"RG";140015;"HBI";"ag";"gki";7,13921815106979;3,5696090755349;0,0215604333432012;"all";NA;NA
"206";"RG";140015;"HBI";"ag";"rei";0,000229931598710966;0,000114965799355483;1,42764529639639e-06;"all";NA;NA
"207";"RG";140015;"HBI";"ag";"sei";0,00617598007808944;0,00308799003904472;3,83466603048573e-05;"all";NA;NA
"208";"RG";140015;"HBI";"ag";"vbe";0,000229931598710966;0,000114965799355483;1,05791528566915e-06;"all";NA;NA
"209";"RG";140015;"HBI";"bg";"gki";2,61080001540069;1,30540000770034;0,00462111602725921;"all";NA;NA
"210";"RG";140015;"HBI";"fwb";"gki";5,10530563790304;2,55265281895152;0,0207173302786105;"all";NA;NA
"211";"RG";140015;"HBI";"ndl";"gki";1,82614931341547;0,913074656707736;0;"all";NA;NA
"212";"RG";140015;"HBI";"total";"gki";9,54225496671918;4,7711274833596;0,0253384463058697;"all";NA;NA
"213";"RG";140015;"HBI";"ag";"all";7,1458539943453;3,57292699717265;0,0216012655640881;"A";NA;NA
"214";"RG";140015;"HBI";"bg";"all";2,61080001540069;1,30540000770034;0,00462111602725921;"A";NA;NA
"215";"RG";140015;"HBI";"fwb";"all";5,10530563790304;2,55265281895152;0,0207173302786105;"A";NA;NA
"216";"RG";140015;"HBI";"ndl";"all";1,82614931341547;0,913074656707736;0;"A";NA;NA
"217";"RG";140015;"HBI";"total";"all";9,54225496671918;4,7711274833596;0,0253384463058697;"A";NA;NA
"218";"RG";140015;"HBI";"ag";"all";7,1458539943453;3,57292699717265;0,0216012655640881;"all";11270,099975527;4
"219";"RG";140015;"HBI";"bg";"all";2,61080001540069;1,30540000770034;0,00462111602725921;"all";11270,099975527;4
"220";"RG";140015;"HBI";"fwb";"all";5,10530563790304;2,55265281895152;0,0207173302786105;"all";11270,099975527;4
"221";"RG";140015;"HBI";"ndl";"all";1,82614931341547;0,913074656707736;0;"all";11270,099975527;4
"222";"RG";140015;"HBI";"total";"all";9,54225496671918;4,7711274833596;0,0253384463058697;"all";11270,099975527;4
"223";"RG";140016;"HBI";"ag";"rbu";1,32687965885545;0,663439829427723;0,00610497222703803;"all";NA;NA
"224";"RG";140016;"HBI";"ag";"vbe";0,0583501950951093;0,0291750975475546;0,000268469102029353;"all";NA;NA
"225";"RG";140016;"HBI";"bg";"rbu";1,55944435421797e-07;7,79722177108987e-08;4,72511639328046e-10;"all";NA;NA
"226";"RG";140016;"HBI";"bg";"vbe";2,0785708870083e-08;1,03928544350415e-08;6,29806978763515e-11;"all";NA;NA
"227";"RG";140016;"HBI";"fwb";"rbu";1,32565253012333;0,662826265061666;0,00609932729109745;"all";NA;NA
"228";"RG";140016;"HBI";"fwb";"vbe";0,0573741394154861;0,0286870697077431;0,000263978415450652;"all";NA;NA
"229";"RG";140016;"HBI";"ndl";"rbu";2,3546095879306e-07;1,1773047939653e-07;0;"all";NA;NA
"230";"RG";140016;"HBI";"ndl";"vbe";3,16459996678893e-08;1,58229998339446e-08;0;"all";NA;NA
"231";"RG";140016;"HBI";"total";"rbu";1,32565292152873;0,662826460764363;0,0060993277636091;"all";NA;NA
"232";"RG";140016;"HBI";"total";"vbe";0,0573741918471949;0,0286870959235974;0,000263978478431349;"all";NA;NA
"233";"RG";140016;"HBI";"ag";"all";1,38522985395055;0,692614926975277;0,00637344132906738;"A";NA;NA
"234";"RG";140016;"HBI";"bg";"all";1,7673014429188e-07;8,83650721459402e-08;5,35492337204398e-10;"A";NA;NA
"235";"RG";140016;"HBI";"fwb";"all";1,38302666953882;0,691513334769409;0,00636330570654811;"A";NA;NA
"236";"RG";140016;"HBI";"ndl";"all";2,67106958460949e-07;1,33553479230474e-07;0;"A";NA;NA
