"";"plot_ID";"inv_year";"dw_sp";"dw_type";"decay";"compartiment";"B_t_ha";"C_t_ha";"N_t_ha";"plot_A_ha";"stand_component";"n_ha"
"2136";50039;2012;"2";"2";"2";"stw";0,0259096996346365;0,0129548498173183;3,45894490122397e-05;NA;"DW";NA
"2137";50039;2012;"2";"2";"2";"sw";0,72917723337819;0,364588616689095;0,000973451606559884;NA;"DW";NA
"2138";50039;2012;"2";"3";"3";"ag";1,662421106035;0,8312105530175;0,0120143173333149;NA;"DW";NA
"2139";50039;2012;"2";"4";"4";"ag";0,018458927418808;0,009229463709404;0,000133402668455725;NA;"DW";NA
"2140";50039;2012;"2";"4";"5";"ag";0,0352941398077662;0,0176470699038831;0,000255070748390726;NA;"DW";NA
"2141";50039;2012;"2";"5";"2";"ag";0,647057180042169;0,323528590021083;0,00213784387515757;NA;"DW";NA
"2142";50039;2012;"2";"5";"2";"fwb";0,343786986648804;0,171893493324402;0,00158176392557115;NA;"DW";NA
"2143";50039;2012;"2";"5";"2";"sb";0,0248467170723928;0,0124233585361964;0,000179567224282183;NA;"DW";NA
"2144";50039;2012;"2";"5";"2";"stb";0,000817614462958275;0,000408807231479138;5,90889972379945e-06;NA;"DW";NA
"2145";50039;2012;"2";"5";"2";"stw";0,0112722080745175;0,00563610403725875;1,50483977794808e-05;NA;"DW";NA
"2146";50039;2012;"2";"5";"2";"sw";0,266333653783497;0,133166826891748;0,000355555427800968;NA;"DW";NA
"2147";50039;2012;"1";"1";"all";"ag";0,50592913419446;0,252964567097231;0,00244869700950118;NA;"DW";NA
"2148";50039;2012;"2";"1";"all";"ag";3,89894430268158;1,94947215134079;0,0281776704754798;NA;"DW";NA
"2149";50039;2012;"2";"2";"all";"ag";12,0632091781118;6,0316045890559;0,030430236410316;NA;"DW";NA
"2150";50039;2012;"2";"2";"all";"fwb";3,22789964411333;1,61394982205667;0,0148515662625655;NA;"DW";NA
"2151";50039;2012;"2";"2";"all";"sb";0,625087478395089;0,312543739197544;0,00451750720636131;NA;"DW";NA
"2152";50039;2012;"2";"2";"all";"stb";0,0170598264016826;0,00852991320084132;0,000123291365404961;NA;"DW";NA
"2153";50039;2012;"2";"2";"all";"stw";0,261861377525487;0,130930688762744;0,000349584938996526;NA;"DW";NA
"2154";50039;2012;"2";"2";"all";"sw";7,93130085167619;3,9656504258381;0,0105882866369877;NA;"DW";NA
"2155";50039;2012;"2";"3";"all";"ag";1,662421106035;0,8312105530175;0,0120143173333149;NA;"DW";NA
"2156";50039;2012;"2";"4";"all";"ag";0,0537530672265741;0,0268765336132871;0,000388473416846451;NA;"DW";NA
"2157";50039;2012;"2";"5";"all";"ag";0,647057180042169;0,323528590021083;0,00213784387515757;NA;"DW";NA
"2158";50039;2012;"2";"5";"all";"fwb";0,343786986648804;0,171893493324402;0,00158176392557115;NA;"DW";NA
"2159";50039;2012;"2";"5";"all";"sb";0,0248467170723928;0,0124233585361964;0,000179567224282183;NA;"DW";NA
"2160";50039;2012;"2";"5";"all";"stb";0,000817614462958275;0,000408807231479138;5,90889972379945e-06;NA;"DW";NA
"2161";50039;2012;"2";"5";"all";"stw";0,0112722080745175;0,00563610403725875;1,50483977794808e-05;NA;"DW";NA
"2162";50039;2012;"2";"5";"all";"sw";0,266333653783497;0,133166826891748;0,000355555427800968;NA;"DW";NA
"2163";50039;2012;"1";"all";"2";"ag";0,50592913419446;0,252964567097231;0,00244869700950118;NA;"DW";NA
"2164";50039;2012;"2";"all";"1";"ag";10,7928564873577;5,39642824367887;0,0268858654071856;NA;"DW";NA
"2165";50039;2012;"2";"all";"1";"fwb";2,77569260540898;1,38784630270449;0,0127709616774867;NA;"DW";NA
"2166";50039;2012;"2";"all";"1";"sb";0,563845839367072;0,281922919683536;0,00407491388110584;NA;"DW";NA
"2167";50039;2012;"2";"all";"1";"stb";0,0152427463928179;0,00762137319640896;0,000110159328180895;NA;"DW";NA
"2168";50039;2012;"2";"all";"1";"stw";0,235951677890851;0,117975838945426;0,000314995489984286;NA;"DW";NA
"2169";50039;2012;"2";"all";"1";"sw";7,20212361829801;3,601061809149;0,00961483503042784;NA;"DW";NA
"2170";50039;2012;"2";"all";"2";"ag";3,45508495700507;1,72754247850254;0,0167949927263193;NA;"DW";NA
"2171";50039;2012;"2";"all";"2";"fwb";0,795994025353155;0,397997012676578;0,00366236851064987;NA;"DW";NA
"2172";50039;2012;"2";"all";"2";"sb";0,086088356100409;0,0430441780502045;0,000622160549537655;NA;"DW";NA
"2173";50039;2012;"2";"all";"2";"stb";0,00263469447182298;0,00131734723591149;1,90409369478647e-05;NA;"DW";NA
"2174";50039;2012;"2";"all";"2";"stw";0,037181907709154;0,018590953854577;4,96378467917205e-05;NA;"DW";NA
"2175";50039;2012;"2";"all";"2";"sw";0,995510887161686;0,497755443580843;0,00132900703436085;NA;"DW";NA
"2176";50039;2012;"2";"all";"3";"ag";3,37115890305681;1,68557945152841;0,0243633653923915;NA;"DW";NA
"2177";50039;2012;"2";"all";"4";"ag";0,593142441123065;0,296571220561532;0,00428664042199638;NA;"DW";NA
"2178";50039;2012;"2";"all";"5";"ag";0,113142045554437;0,0565710227772182;0,000817677563221913;NA;"DW";NA
"2179";50039;2012;"all";"1";"2";"ag";2,04360422040331;1,02180211020165;0,0135614748575325;NA;"DW";NA
"2180";50039;2012;"all";"1";"3";"ag";1,70873779702181;0,854368898510906;0,0123490480590766;NA;"DW";NA
"2181";50039;2012;"all";"1";"4";"ag";0,574683513704257;0,287341756852128;0,00415323775354066;NA;"DW";NA
"2182";50039;2012;"all";"1";"5";"ag";0,0778479057466704;0,0389239528733351;0,000562606814831188;NA;"DW";NA
"2183";50039;2012;"all";"2";"1";"ag";10,7928564873577;5,39642824367887;0,0268858654071856;NA;"DW";NA
"2184";50039;2012;"all";"2";"1";"fwb";2,77569260540898;1,38784630270449;0,0127709616774867;NA;"DW";NA
"2185";50039;2012;"all";"2";"1";"sb";0,563845839367072;0,281922919683536;0,00407491388110584;NA;"DW";NA
"2186";50039;2012;"all";"2";"1";"stb";0,0152427463928179;0,00762137319640896;0,000110159328180895;NA;"DW";NA
"2187";50039;2012;"all";"2";"1";"stw";0,235951677890851;0,117975838945426;0,000314995489984286;NA;"DW";NA
"2188";50039;2012;"all";"2";"1";"sw";7,20212361829801;3,601061809149;0,00961483503042784;NA;"DW";NA
"2189";50039;2012;"all";"2";"2";"ag";1,27035269075406;0,63517634537703;0,00354437100313038;NA;"DW";NA
"2190";50039;2012;"all";"2";"2";"fwb";0,452207038704351;0,226103519352175;0,00208060458507872;NA;"DW";NA
"2191";50039;2012;"all";"2";"2";"sb";0,0612416390280162;0,0306208195140081;0,000442593325255472;NA;"DW";NA
"2192";50039;2012;"all";"2";"2";"stb";0,00181708000886471;0,000908540004432353;1,31320372240652e-05;NA;"DW";NA
"2193";50039;2012;"all";"2";"2";"stw";0,0259096996346365;0,0129548498173183;3,45894490122397e-05;NA;"DW";NA
"2194";50039;2012;"all";"2";"2";"sw";0,72917723337819;0,364588616689095;0,000973451606559884;NA;"DW";NA
"2195";50039;2012;"all";"3";"3";"ag";1,662421106035;0,8312105530175;0,0120143173333149;NA;"DW";NA
"2196";50039;2012;"all";"4";"4";"ag";0,018458927418808;0,009229463709404;0,000133402668455725;NA;"DW";NA
"2197";50039;2012;"all";"4";"5";"ag";0,0352941398077662;0,0176470699038831;0,000255070748390726;NA;"DW";NA
"2198";50039;2012;"all";"5";"2";"ag";0,647057180042169;0,323528590021083;0,00213784387515757;NA;"DW";NA
"2199";50039;2012;"all";"5";"2";"fwb";0,343786986648804;0,171893493324402;0,00158176392557115;NA;"DW";NA
"2200";50039;2012;"all";"5";"2";"sb";0,0248467170723928;0,0124233585361964;0,000179567224282183;NA;"DW";NA
"2201";50039;2012;"all";"5";"2";"stb";0,000817614462958275;0,000408807231479138;5,90889972379945e-06;NA;"DW";NA
"2202";50039;2012;"all";"5";"2";"stw";0,0112722080745175;0,00563610403725875;1,50483977794808e-05;NA;"DW";NA
"2203";50039;2012;"all";"5";"2";"sw";0,266333653783497;0,133166826891748;0,000355555427800968;NA;"DW";NA
"2204";50039;2012;"all";"1";"all";"ag";4,40487343687604;2,20243671843802;0,030626367484981;NA;"DW";NA
"2205";50039;2012;"all";"2";"all";"ag";12,0632091781118;6,0316045890559;0,030430236410316;NA;"DW";NA
"2206";50039;2012;"all";"2";"all";"fwb";3,22789964411333;1,61394982205667;0,0148515662625655;NA;"DW";NA
"2207";50039;2012;"all";"2";"all";"sb";0,625087478395089;0,312543739197544;0,00451750720636131;NA;"DW";NA
"2208";50039;2012;"all";"2";"all";"stb";0,0170598264016826;0,00852991320084132;0,000123291365404961;NA;"DW";NA
"2209";50039;2012;"all";"2";"all";"stw";0,261861377525487;0,130930688762744;0,000349584938996526;NA;"DW";NA
"2210";50039;2012;"all";"2";"all";"sw";7,93130085167619;3,9656504258381;0,0105882866369877;NA;"DW";NA
"2211";50039;2012;"all";"3";"all";"ag";1,662421106035;0,8312105530175;0,0120143173333149;NA;"DW";NA
"2212";50039;2012;"all";"4";"all";"ag";0,0537530672265741;0,0268765336132871;0,000388473416846451;NA;"DW";NA
"2213";50039;2012;"all";"5";"all";"ag";0,647057180042169;0,323528590021083;0,00213784387515757;NA;"DW";NA
"2214";50039;2012;"all";"5";"all";"fwb";0,343786986648804;0,171893493324402;0,00158176392557115;NA;"DW";NA
"2215";50039;2012;"all";"5";"all";"sb";0,0248467170723928;0,0124233585361964;0,000179567224282183;NA;"DW";NA
"2216";50039;2012;"all";"5";"all";"stb";0,000817614462958275;0,000408807231479138;5,90889972379945e-06;NA;"DW";NA
"2217";50039;2012;"all";"5";"all";"stw";0,0112722080745175;0,00563610403725875;1,50483977794808e-05;NA;"DW";NA
"2218";50039;2012;"all";"5";"all";"sw";0,266333653783497;0,133166826891748;0,000355555427800968;NA;"DW";NA
"2219";50039;2012;"all";"all";"1";"ag";10,7928564873577;5,39642824367887;0,0268858654071856;NA;"DW";NA
"2220";50039;2012;"all";"all";"1";"fwb";2,77569260540898;1,38784630270449;0,0127709616774867;NA;"DW";NA
"2221";50039;2012;"all";"all";"1";"sb";0,563845839367072;0,281922919683536;0,00407491388110584;NA;"DW";NA
"2222";50039;2012;"all";"all";"1";"stb";0,0152427463928179;0,00762137319640896;0,000110159328180895;NA;"DW";NA
"2223";50039;2012;"all";"all";"1";"stw";0,235951677890851;0,117975838945426;0,000314995489984286;NA;"DW";NA
"2224";50039;2012;"all";"all";"1";"sw";7,20212361829801;3,601061809149;0,00961483503042784;NA;"DW";NA
"2225";50039;2012;"all";"all";"2";"ag";3,96101409119953;1,98050704559977;0,0192436897358205;NA;"DW";NA
"2226";50039;2012;"all";"all";"2";"fwb";0,795994025353155;0,397997012676578;0,00366236851064987;NA;"DW";NA
"2227";50039;2012;"all";"all";"2";"sb";0,086088356100409;0,0430441780502045;0,000622160549537655;NA;"DW";NA
"2228";50039;2012;"all";"all";"2";"stb";0,00263469447182298;0,00131734723591149;1,90409369478647e-05;NA;"DW";NA
"2229";50039;2012;"all";"all";"2";"stw";0,037181907709154;0,018590953854577;4,96378467917205e-05;NA;"DW";NA
"2230";50039;2012;"all";"all";"2";"sw";0,995510887161686;0,497755443580843;0,00132900703436085;NA;"DW";NA
"2231";50039;2012;"all";"all";"3";"ag";3,37115890305681;1,68557945152841;0,0243633653923915;NA;"DW";NA
"2232";50039;2012;"all";"all";"4";"ag";0,593142441123065;0,296571220561532;0,00428664042199638;NA;"DW";NA
"2233";50039;2012;"all";"all";"5";"ag";0,113142045554437;0,0565710227772182;0,000817677563221913;NA;"DW";NA
"2234";50039;2012;"1";"all";"all";"ag";0,50592913419446;0,252964567097231;0,00244869700950118;NA;"DW";NA
"2235";50039;2012;"2";"all";"all";"ag";18,3253848340971;9,16269241704857;0,0731485415111147;NA;"DW";NA
"2236";50039;2012;"2";"all";"all";"fwb";3,57168663076214;1,78584331538107;0,0164333301881366;NA;"DW";NA
"2237";50039;2012;"2";"all";"all";"sb";0,649934195467481;0,324967097733741;0,0046970744306435;NA;"DW";NA
"2238";50039;2012;"2";"all";"all";"stb";0,0178774408646409;0,00893872043232045;0,00012920026512876;NA;"DW";NA
"2239";50039;2012;"2";"all";"all";"stw";0,273133585600005;0,136566792800003;0,000364633336776007;NA;"DW";NA
"2240";50039;2012;"2";"all";"all";"sw";8,19763450545969;4,09881725272985;0,0109438420647887;NA;"DW";NA
"2241";50039;2012;"all";"all";"all";"ag";18,8313139682916;9,4156569841458;0,0755972385206159;NA;"DW";819,436442389851
"2242";50039;2012;"all";"all";"all";"fwb";3,57168663076214;1,78584331538107;0,0164333301881366;NA;"DW";819,436442389851
"2243";50039;2012;"all";"all";"all";"sb";0,649934195467481;0,324967097733741;0,0046970744306435;NA;"DW";819,436442389851
"2244";50039;2012;"all";"all";"all";"stb";0,0178774408646409;0,00893872043232045;0,00012920026512876;NA;"DW";819,436442389851
"2245";50039;2012;"all";"all";"all";"stw";0,273133585600005;0,136566792800003;0,000364633336776007;NA;"DW";819,436442389851
"2246";50039;2012;"all";"all";"all";"sw";8,19763450545969;4,09881725272985;0,0109438420647887;NA;"DW";819,436442389851
"2247";50040;2012;"2";"1";"5";"ag";0,170292293820841;0,0851461469104207;0,00123070240744322;NA;"DW";NA
"2248";50040;2012;"2";"4";"3";"ag";0,309422570266802;0,154711285133401;0,00223619691531818;NA;"DW";NA
"2249";50040;2012;"2";"4";"4";"ag";0,276374852132679;0,13818742606634;0,00199736105636287;NA;"DW";NA
"2250";50040;2012;"3";"4";"3";"ag";0,217682043193583;0,108841021596791;0,00141645705506064;NA;"DW";NA
"2251";50040;2012;"3";"4";"4";"ag";0,0476000914203048;0,0238000457101524;0,000309733794871923;NA;"DW";NA
"2252";50040;2012;"2";"1";"all";"ag";0,170292293820841;0,0851461469104207;0,00123070240744322;NA;"DW";NA
"2253";50040;2012;"2";"4";"all";"ag";0,585797422399481;0,292898711199741;0,00423355797168106;NA;"DW";NA
"2254";50040;2012;"3";"4";"all";"ag";0,265282134613887;0,132641067306944;0,00172619084993257;NA;"DW";NA
"2255";50040;2012;"2";"all";"3";"ag";0,309422570266802;0,154711285133401;0,00223619691531818;NA;"DW";NA
"2256";50040;2012;"2";"all";"4";"ag";0,276374852132679;0,13818742606634;0,00199736105636287;NA;"DW";NA
"2257";50040;2012;"2";"all";"5";"ag";0,170292293820841;0,0851461469104207;0,00123070240744322;NA;"DW";NA
"2258";50040;2012;"3";"all";"3";"ag";0,217682043193583;0,108841021596791;0,00141645705506064;NA;"DW";NA
"2259";50040;2012;"3";"all";"4";"ag";0,0476000914203048;0,0238000457101524;0,000309733794871923;NA;"DW";NA
"2260";50040;2012;"all";"1";"5";"ag";0,170292293820841;0,0851461469104207;0,00123070240744322;NA;"DW";NA
"2261";50040;2012;"all";"4";"3";"ag";0,527104613460384;0,263552306730192;0,00365265397037883;NA;"DW";NA
"2262";50040;2012;"all";"4";"4";"ag";0,323974943552984;0,161987471776492;0,0023070948512348;NA;"DW";NA
"2263";50040;2012;"all";"1";"all";"ag";0,170292293820841;0,0851461469104207;0,00123070240744322;NA;"DW";NA
"2264";50040;2012;"all";"4";"all";"ag";0,851079557013369;0,425539778506684;0,00595974882161362;NA;"DW";NA
"2265";50040;2012;"all";"all";"3";"ag";0,527104613460384;0,263552306730192;0,00365265397037883;NA;"DW";NA
"2266";50040;2012;"all";"all";"4";"ag";0,323974943552984;0,161987471776492;0,0023070948512348;NA;"DW";NA
"2267";50040;2012;"all";"all";"5";"ag";0,170292293820841;0,0851461469104207;0,00123070240744322;NA;"DW";NA
"2268";50040;2012;"2";"all";"all";"ag";0,756089716220323;0,378044858110161;0,00546426037912428;NA;"DW";NA
"2269";50040;2012;"3";"all";"all";"ag";0,265282134613887;0,132641067306944;0,00172619084993257;NA;"DW";NA
"2270";50040;2012;"all";"all";"all";"ag";1,02137185083421;0,510685925417105;0,00719045122905684;NA;"DW";179,876292231919
"2271";50041;2012;"1";"1";"2";"ag";2,99169180306459;1,49584590153229;0,0144797883268326;NA;"DW";NA
"2272";50041;2012;"1";"1";"3";"ag";3,08930778001864;1,54465389000932;0,0149522496552902;NA;"DW";NA
"2273";50041;2012;"1";"1";"4";"ag";5,0684537787478;2,5342268893739;0,0245313162891393;NA;"DW";NA
"2274";50041;2012;"1";"1";"5";"ag";1,40334249210747;0,701671246053732;0,00679217766180013;NA;"DW";NA
"2275";50041;2012;"1";"3";"2";"ag";8,19830565428844;4,09915282714421;0,0102326348359524;NA;"DW";NA
"2276";50041;2012;"1";"3";"2";"sb";0,887688839292499;0,44384441964625;0,0042964139821757;NA;"DW";NA
"2277";50041;2012;"1";"3";"2";"sw";7,31061681499594;3,65530840749797;0,0059362208537767;NA;"DW";NA
"2278";50041;2012;"1";"3";"3";"ag";3,11120375928331;1,55560187964166;0,0150582261949312;NA;"DW";NA
"2279";50041;2012;"1";"4";"3";"ag";1,9283562428264;0,964178121413198;0,00933324421527976;NA;"DW";NA
"2280";50041;2012;"1";"4";"4";"ag";0,806564429966773;0,403282214983386;0,00390377184103918;NA;"DW";NA
"2281";50041;2012;"1";"4";"5";"ag";0,21112376651656;0,10556188325828;0,00102183902994015;NA;"DW";NA
"2282";50041;2012;"1";"5";"2";"ag";0,674831218911124;0,337415609455563;0,00104339312062296;NA;"DW";NA
"2283";50041;2012;"1";"5";"2";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";NA
"2284";50041;2012;"1";"5";"2";"sb";0,0608412148125226;0,0304206074062612;0,000294471479692609;NA;"DW";NA
"2285";50041;2012;"1";"5";"2";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";NA
"2286";50041;2012;"1";"5";"2";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";NA
"2287";50041;2012;"1";"5";"2";"sw";0,522568121102657;0,261284060551329;0,000424325314335358;NA;"DW";NA
"2288";50041;2012;"2";"1";"2";"ag";0,610094911354955;0,305047455677477;0,00440915592436226;NA;"DW";NA
"2289";50041;2012;"2";"1";"5";"ag";0,0868838233779804;0,0434419116889902;0,000627909391552665;NA;"DW";NA
"2290";50041;2012;"2";"4";"4";"ag";0,12075768344966;0,0603788417248301;0,000872715778290693;NA;"DW";NA
"2291";50041;2012;"3";"4";"5";"ag";0,00816252721888884;0,00408126360944443;5,31135646133097e-05;NA;"DW";NA
"2292";50041;2012;"1";"1";"all";"ag";12,5527958539385;6,27639792696924;0,0607555319330623;NA;"DW";NA
"2293";50041;2012;"1";"3";"all";"ag";11,3095094135718;5,65475470678587;0,0252908610308836;NA;"DW";NA
"2294";50041;2012;"1";"3";"all";"sb";0,887688839292499;0,44384441964625;0,0042964139821757;NA;"DW";NA
"2295";50041;2012;"1";"3";"all";"sw";7,31061681499594;3,65530840749797;0,0059362208537767;NA;"DW";NA
"2296";50041;2012;"1";"4";"all";"ag";2,94604443930973;1,47302221965486;0,0142588550862591;NA;"DW";NA
"2297";50041;2012;"1";"5";"all";"ag";0,674831218911124;0,337415609455563;0,00104339312062296;NA;"DW";NA
"2298";50041;2012;"1";"5";"all";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";NA
"2299";50041;2012;"1";"5";"all";"sb";0,0608412148125226;0,0304206074062612;0,000294471479692609;NA;"DW";NA
"2300";50041;2012;"1";"5";"all";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";NA
"2301";50041;2012;"1";"5";"all";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";NA
"2302";50041;2012;"1";"5";"all";"sw";0,522568121102657;0,261284060551329;0,000424325314335358;NA;"DW";NA
"2303";50041;2012;"2";"1";"all";"ag";0,696978734732935;0,348489367366468;0,00503706531591492;NA;"DW";NA
"2304";50041;2012;"2";"4";"all";"ag";0,12075768344966;0,0603788417248301;0,000872715778290693;NA;"DW";NA
"2305";50041;2012;"3";"4";"all";"ag";0,00816252721888884;0,00408126360944443;5,31135646133097e-05;NA;"DW";NA
"2306";50041;2012;"1";"all";"2";"ag";11,8648286762642;5,93241433813207;0,025755816283408;NA;"DW";NA
"2307";50041;2012;"1";"all";"2";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";NA
"2308";50041;2012;"1";"all";"2";"sb";0,948530054105021;0,474265027052512;0,00459088546186831;NA;"DW";NA
"2309";50041;2012;"1";"all";"2";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";NA
"2310";50041;2012;"1";"all";"2";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";NA
"2311";50041;2012;"1";"all";"2";"sw";7,8331849360986;3,9165924680493;0,00636054616811206;NA;"DW";NA
"2312";50041;2012;"1";"all";"3";"ag";8,12886778212835;4,06443389106417;0,0393437200655012;NA;"DW";NA
"2313";50041;2012;"1";"all";"4";"ag";5,87501820871457;2,93750910435729;0,0284350881301785;NA;"DW";NA
"2314";50041;2012;"1";"all";"5";"ag";1,61446625862403;0,807233129312012;0,00781401669174028;NA;"DW";NA
"2315";50041;2012;"2";"all";"2";"ag";0,610094911354955;0,305047455677477;0,00440915592436226;NA;"DW";NA
"2316";50041;2012;"2";"all";"4";"ag";0,12075768344966;0,0603788417248301;0,000872715778290693;NA;"DW";NA
"2317";50041;2012;"2";"all";"5";"ag";0,0868838233779804;0,0434419116889902;0,000627909391552665;NA;"DW";NA
"2318";50041;2012;"3";"all";"5";"ag";0,00816252721888884;0,00408126360944443;5,31135646133097e-05;NA;"DW";NA
"2319";50041;2012;"all";"1";"2";"ag";3,60178671441955;1,80089335720977;0,0188889442511949;NA;"DW";NA
"2320";50041;2012;"all";"1";"3";"ag";3,08930778001864;1,54465389000932;0,0149522496552902;NA;"DW";NA
"2321";50041;2012;"all";"1";"4";"ag";5,0684537787478;2,5342268893739;0,0245313162891393;NA;"DW";NA
"2322";50041;2012;"all";"1";"5";"ag";1,49022631548545;0,745113157742722;0,00742008705335279;NA;"DW";NA
"2323";50041;2012;"all";"3";"2";"ag";8,19830565428844;4,09915282714421;0,0102326348359524;NA;"DW";NA
"2324";50041;2012;"all";"3";"2";"sb";0,887688839292499;0,44384441964625;0,0042964139821757;NA;"DW";NA
"2325";50041;2012;"all";"3";"2";"sw";7,31061681499594;3,65530840749797;0,0059362208537767;NA;"DW";NA
"2326";50041;2012;"all";"3";"3";"ag";3,11120375928331;1,55560187964166;0,0150582261949312;NA;"DW";NA
"2327";50041;2012;"all";"4";"3";"ag";1,9283562428264;0,964178121413198;0,00933324421527976;NA;"DW";NA
"2328";50041;2012;"all";"4";"4";"ag";0,927322113416433;0,463661056708216;0,00477648761932988;NA;"DW";NA
"2329";50041;2012;"all";"4";"5";"ag";0,219286293735449;0,109643146867724;0,00107495259455346;NA;"DW";NA
"2330";50041;2012;"all";"5";"2";"ag";0,674831218911124;0,337415609455563;0,00104339312062296;NA;"DW";NA
"2331";50041;2012;"all";"5";"2";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";NA
"2332";50041;2012;"all";"5";"2";"sb";0,0608412148125226;0,0304206074062612;0,000294471479692609;NA;"DW";NA
"2333";50041;2012;"all";"5";"2";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";NA
"2334";50041;2012;"all";"5";"2";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";NA
"2335";50041;2012;"all";"5";"2";"sw";0,522568121102657;0,261284060551329;0,000424325314335358;NA;"DW";NA
"2336";50041;2012;"all";"1";"all";"ag";13,2497745886714;6,62488729433571;0,0657925972489772;NA;"DW";NA
"2337";50041;2012;"all";"3";"all";"ag";11,3095094135718;5,65475470678587;0,0252908610308836;NA;"DW";NA
"2338";50041;2012;"all";"3";"all";"sb";0,887688839292499;0,44384441964625;0,0042964139821757;NA;"DW";NA
"2339";50041;2012;"all";"3";"all";"sw";7,31061681499594;3,65530840749797;0,0059362208537767;NA;"DW";NA
"2340";50041;2012;"all";"4";"all";"ag";3,07496464997828;1,53748232498914;0,0151846844291631;NA;"DW";NA
"2341";50041;2012;"all";"5";"all";"ag";0,674831218911124;0,337415609455563;0,00104339312062296;NA;"DW";NA
"2342";50041;2012;"all";"5";"all";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";NA
"2343";50041;2012;"all";"5";"all";"sb";0,0608412148125226;0,0304206074062612;0,000294471479692609;NA;"DW";NA
"2344";50041;2012;"all";"5";"all";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";NA
"2345";50041;2012;"all";"5";"all";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";NA
"2346";50041;2012;"all";"5";"all";"sw";0,522568121102657;0,261284060551329;0,000424325314335358;NA;"DW";NA
"2347";50041;2012;"all";"all";"2";"ag";12,4749235876191;6,23746179380955;0,0301649722077702;NA;"DW";NA
"2348";50041;2012;"all";"all";"2";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";NA
"2349";50041;2012;"all";"all";"2";"sb";0,948530054105021;0,474265027052512;0,00459088546186831;NA;"DW";NA
"2350";50041;2012;"all";"all";"2";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";NA
"2351";50041;2012;"all";"all";"2";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";NA
"2352";50041;2012;"all";"all";"2";"sw";7,8331849360986;3,9165924680493;0,00636054616811206;NA;"DW";NA
"2353";50041;2012;"all";"all";"3";"ag";8,12886778212835;4,06443389106417;0,0393437200655012;NA;"DW";NA
"2354";50041;2012;"all";"all";"4";"ag";5,99577589216423;2,99788794608212;0,0293078039084692;NA;"DW";NA
"2355";50041;2012;"all";"all";"5";"ag";1,70951260922089;0,854756304610447;0,00849503964790625;NA;"DW";NA
"2356";50041;2012;"1";"all";"all";"ag";27,4831809257311;13,7415904628655;0,101348641170828;NA;"DW";NA
"2357";50041;2012;"1";"all";"all";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";NA
"2358";50041;2012;"1";"all";"all";"sb";0,948530054105021;0,474265027052512;0,00459088546186831;NA;"DW";NA
"2359";50041;2012;"1";"all";"all";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";NA
"2360";50041;2012;"1";"all";"all";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";NA
"2361";50041;2012;"1";"all";"all";"sw";7,8331849360986;3,9165924680493;0,00636054616811206;NA;"DW";NA
"2362";50041;2012;"2";"all";"all";"ag";0,817736418182595;0,408868209091298;0,00590978109420562;NA;"DW";NA
"2363";50041;2012;"3";"all";"all";"ag";0,00816252721888884;0,00408126360944443;5,31135646133097e-05;NA;"DW";NA
"2364";50041;2012;"all";"all";"all";"ag";28,3090798711326;14,1545399355663;0,107311535829647;NA;"DW";2678,15812878634
"2365";50041;2012;"all";"all";"all";"fwb";0,0684509554027589;0,0342254777013795;0,000297282499314183;NA;"DW";2678,15812878634
"2366";50041;2012;"all";"all";"all";"sb";0,948530054105021;0,474265027052512;0,00459088546186831;NA;"DW";2678,15812878634
"2367";50041;2012;"all";"all";"all";"stb";0,00215030637416573;0,00107515318708287;1,04074828509621e-05;NA;"DW";2678,15812878634
"2368";50041;2012;"all";"all";"all";"stw";0,0208206212190189;0,0104103106095094;1,69063444298433e-05;NA;"DW";2678,15812878634
"2369";50041;2012;"all";"all";"all";"sw";7,8331849360986;3,9165924680493;0,00636054616811206;NA;"DW";2678,15812878634
"2370";50042;2012;"1";"1";"3";"ag";0,92509060405213;0,462545302026065;0,00447743852361231;NA;"DW";NA
