"plot_ID","CCS_nr","tree_ID","SP_code","H_cm","D_class_cm","inv_year","inv","stand","area_m2"
140254,2,10,"sah",84,0,2022,"BZE3","warning","10.5160730317197"
140254,4,1,"sah",68,0,2022,"BZE3","A","12.0632285701736"
140254,4,2,"stk",23,0,2022,"BZE3","A","12.0632285701736"
140254,4,3,"stk",84,0,2022,"BZE3","A","12.0632285701736"
140254,4,4,"hbu",102,0,2022,"BZE3","A","12.0632285701736"
140254,4,5,"stk",43,0,2022,"BZE3","A","12.0632285701736"
140254,4,6,"stk",56,0,2022,"BZE3","A","12.0632285701736"
140254,4,7,"stk",84,0,2022,"BZE3","A","12.0632285701736"
140254,4,8,"stk",79,0,2022,"BZE3","A","12.0632285701736"
140254,4,9,"stk",720,3,2022,"BZE3","A","12.0632285701736"
140254,4,10,"stk",325,1,2022,"BZE3","A","12.0632285701736"
140315,1,1,"gfi",23,0,2022,"BZE3","A","37.3928065593525"
140315,1,2,"gfi",33,0,2022,"BZE3","A","37.3928065593525"
140315,1,3,"gfi",30,0,2022,"BZE3","A","37.3928065593525"
140315,1,4,"gfi",28,0,2022,"BZE3","A","37.3928065593525"
140315,1,5,"gfi",30,0,2022,"BZE3","A","37.3928065593525"
140315,1,6,"gfi",24,0,2022,"BZE3","A","37.3928065593525"
140315,1,7,"gfi",30,0,2022,"BZE3","A","37.3928065593525"
140315,1,8,"gfi",45,0,2022,"BZE3","A","37.3928065593525"
140315,1,9,"gfi",25,0,2022,"BZE3","A","37.3928065593525"
140315,1,10,"gfi",22,0,2022,"BZE3","A","37.3928065593525"
140315,2,1,"gfi",20,0,2022,"BZE3","A","0.636172512351933"
140315,2,2,"gfi",24,0,2022,"BZE3","A","0.636172512351933"
140315,2,3,"gfi",46,0,2022,"BZE3","A","0.636172512351933"
140315,2,4,"gfi",30,0,2022,"BZE3","A","0.636172512351933"
140315,2,5,"gfi",47,0,2022,"BZE3","A","0.636172512351933"
140315,2,6,"gfi",38,0,2022,"BZE3","A","0.636172512351933"
140315,2,7,"gfi",34,0,2022,"BZE3","A","0.636172512351933"
140315,2,8,"gfi",42,0,2022,"BZE3","A","0.636172512351933"
140315,2,9,"gfi",26,0,2022,"BZE3","A","0.636172512351933"
140315,2,10,"gfi",24,0,2022,"BZE3","A","0.636172512351933"
140315,3,1,"gfi",28,0,2022,"BZE3","A","78.5398163397448"
140315,4,1,"gfi",54,0,2022,"BZE3","A","1.41026094219646"
140315,4,2,"gfi",90,0,2022,"BZE3","A","1.41026094219646"
140315,4,3,"gfi",98,0,2022,"BZE3","A","1.41026094219646"
140315,4,4,"gfi",70,0,2022,"BZE3","A","1.41026094219646"
140315,4,5,"gfi",70,0,2022,"BZE3","A","1.41026094219646"
140315,4,6,"gfi",86,0,2022,"BZE3","A","1.41026094219646"
140315,4,7,"gfi",93,0,2022,"BZE3","A","1.41026094219646"
140315,4,8,"gfi",52,0,2022,"BZE3","A","1.41026094219646"
140315,4,9,"gfi",85,0,2022,"BZE3","A","1.41026094219646"
140315,4,10,"gfi",21,0,2022,"BZE3","A","1.41026094219646"
140316,2,1,"hbu",23,0,2022,"BZE3","A","28.4501398294017"
140316,2,2,"hbu",21,0,2022,"BZE3","A","28.4501398294017"
140316,2,3,"hbu",22,0,2022,"BZE3","A","28.4501398294017"
140316,2,4,"hbu",28,0,2022,"BZE3","A","28.4501398294017"
140316,2,5,"hbu",43,0,2022,"BZE3","A","28.4501398294017"
140316,2,6,"hbu",20,0,2022,"BZE3","A","28.4501398294017"
140316,2,7,"hbu",33,0,2022,"BZE3","A","28.4501398294017"
140316,2,8,"hbu",31,0,2022,"BZE3","A","28.4501398294017"
140316,2,9,"ges",38,0,2022,"BZE3","A","28.4501398294017"
140316,2,10,"hbu",30,0,2022,"BZE3","A","28.4501398294017"
140316,3,1,"ges",53,0,2022,"BZE3","A","47.0298229832968"
140316,3,2,"bah",23,0,2022,"BZE3","A","47.0298229832968"
140316,3,3,"bah",21,0,2022,"BZE3","A","47.0298229832968"
140316,3,4,"ges",25,0,2022,"BZE3","A","47.0298229832968"
