"plot_ID","inv","dw_sp","dw_type","decay","compartiment","B_t_ha","C_t_ha","N_t_ha","inv_year","stand_component","ST_LY_type","mean_d_cm","sd_d_cm","mean_l_m","sd_l_m","n_ha","n_dec","n_dw_TY"
140021,"HBI","all","all","all","sw",0.900613741993334,0.450306870996666,0.000731298358498588,NA,"DW",NA,20,9.85687043319745,1.19,2.45333285659797,399.725093848708,5,3
140022,"HBI","1","1","4","ag",0.536391057888644,0.268195528944323,0.00259613272018104,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","1","4","5","ag",0.136232579283255,0.0681162896416274,0.000659365683730954,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","1","5","4","ag",0.781182109749573,0.390591054874786,0.00378092141118794,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","1","3","ag",0.101529280868794,0.0507646404343972,0.000733752112838777,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","1","4","ag",0.474664457342633,0.237332228671316,0.00343040003321522,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","1","5","ag",0.880789586373352,0.440394793186676,0.00636546634072022,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","1","ag",0.591354620703,0.295677310351501,0.00190826268004604,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","1","fwb",0.294892349777319,0.14744617488866,0.00135679970132545,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","1","sb",0.0255865318263771,0.0127932659131886,0.000184913865509228,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","1","stb",0.000836728023387493,0.000418364011693748,6.04703342502142e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","1","stw",0.0112734736093305,0.00563673680466528,1.50500872684563e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","1","sw",0.258765537466584,0.129382768733292,0.000345451992517891,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","1","ag",1.50696523678931,0.753482618394657,0.00278581908504285,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","1","sb",0.131368040381724,0.0656840201908618,0.000949396827838717,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","1","sw",1.37559719640759,0.687798598203797,0.00183642225720413,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","3","ag",0.558362697501764,0.279181348750881,0.00403528721484525,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","4","ag",0.115091633786333,0.0575458168931667,0.000831767237373827,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","4","5","ag",0.00494272417439178,0.00247136208719588,3.57210676083294e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","5","4","ag",0.402289526096227,0.201144763048112,0.00290734640509742,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","1","4","ag",0.160337150047343,0.0801685750236714,0.00104331383535806,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","3","2","ag",1.19030631116411,0.595153155582055,0.00365754729514556,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","3","2","sb",0.33062684289927,0.165313421449635,0.00215138886674555,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","3","2","sw",0.859679468264838,0.429839734132419,0.0015061584284,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","4","2","ag",0.0330488169358627,0.0165244084679313,8.06725951631866e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","4","2","stb",0.00478886811599477,0.00239443405799737,3.1161164830778e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","4","2","stw",0.0282599488198679,0.014129974409934,4.95114303324086e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","2","ag",0.777428207932523,0.388714103966263,0.00393842078125104,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","2","fwb",0.537440847185897,0.26872042359295,0.00333697022017723,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","2","sb",0.0370395525205982,0.0185197762602991,0.000241016368251533,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","2","stb",0.00102410784653314,0.000512053923266567,6.66386975739113e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","2","stw",0.00737578942386399,0.00368789471193199,1.29223830706097e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","2","sw",0.19454791095563,0.0972739554778151,0.000340847939994265,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","1","1","all","ag",0.536391057888644,0.268195528944323,0.00259613272018104,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","1","4","all","ag",0.136232579283255,0.0681162896416274,0.000659365683730954,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","1","5","all","ag",0.781182109749573,0.390591054874786,0.00378092141118794,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","1","all","ag",1.45698332458478,0.72849166229239,0.0105296184867742,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","all","ag",0.591354620703,0.295677310351501,0.00190826268004604,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","all","fwb",0.294892349777319,0.14744617488866,0.00135679970132545,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","all","sb",0.0255865318263771,0.0127932659131886,0.000184913865509228,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","all","stb",0.000836728023387493,0.000418364011693748,6.04703342502142e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","all","stw",0.0112734736093305,0.00563673680466528,1.50500872684563e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","2","all","sw",0.258765537466584,0.129382768733292,0.000345451992517891,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","all","ag",2.18041956807741,1.09020978403871,0.00765287353726192,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","all","sb",0.131368040381724,0.0656840201908618,0.000949396827838717,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","3","all","sw",1.37559719640759,0.687798598203797,0.00183642225720413,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","4","all","ag",0.00494272417439178,0.00247136208719588,3.57210676083294e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","5","all","ag",0.402289526096227,0.201144763048112,0.00290734640509742,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","1","all","ag",0.160337150047343,0.0801685750236714,0.00104331383535806,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","3","all","ag",1.19030631116411,0.595153155582055,0.00365754729514556,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","3","all","sb",0.33062684289927,0.165313421449635,0.00215138886674555,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","3","all","sw",0.859679468264838,0.429839734132419,0.0015061584284,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","4","all","ag",0.0330488169358627,0.0165244084679313,8.06725951631866e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","4","all","stb",0.00478886811599477,0.00239443405799737,3.1161164830778e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","4","all","stw",0.0282599488198679,0.014129974409934,4.95114303324086e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","all","ag",0.777428207932523,0.388714103966263,0.00393842078125104,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","all","fwb",0.537440847185897,0.26872042359295,0.00333697022017723,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","all","sb",0.0370395525205982,0.0185197762602991,0.000241016368251533,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","all","stb",0.00102410784653314,0.000512053923266567,6.66386975739113e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","all","stw",0.00737578942386399,0.00368789471193199,1.29223830706097e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","5","all","sw",0.19454791095563,0.0972739554778151,0.000340847939994265,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","1","all","4","ag",1.31757316763822,0.658786583819108,0.00637705413136898,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","1","all","5","ag",0.136232579283255,0.0681162896416274,0.000659365683730954,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","1","ag",2.09831985749231,1.04915992874616,0.00469408176508889,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","1","fwb",0.294892349777319,0.14744617488866,0.00135679970132545,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","1","sb",0.156954572208101,0.0784772861040504,0.00113431069334794,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","1","stb",0.000836728023387493,0.000418364011693748,6.04703342502142e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","1","stw",0.0112734736093305,0.00563673680466528,1.50500872684563e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","1","sw",1.63436273387418,0.817181366937089,0.00218187424972203,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","3","ag",0.659891978370559,0.329945989185279,0.00476903932768402,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","4","ag",0.992045617225193,0.496022808612595,0.00716951367568647,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","2","all","5","ag",0.885732310547744,0.442866155273872,0.00640118740832855,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","all","2","ag",2.00078333603249,1.00039166801625,0.00767664067155978,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","all","2","fwb",0.537440847185897,0.26872042359295,0.00333697022017723,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","all","2","sb",0.367666395419868,0.183833197709934,0.00239240523499708,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","all","2","stb",0.0058129759625279,0.00290648798126394,3.78250345881691e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","all","2","stw",0.0356357382437319,0.017817869121866,6.24338134030183e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","all","2","sw",1.05422737922047,0.527113689610234,0.00184700636839426,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","3","all","4","ag",0.160337150047343,0.0801685750236714,0.00104331383535806,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","1","3","ag",0.101529280868794,0.0507646404343972,0.000733752112838777,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","1","4","ag",1.17139266527862,0.585696332639311,0.00706984658875432,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","1","5","ag",0.880789586373352,0.440394793186676,0.00636546634072022,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","2","1","ag",0.591354620703,0.295677310351501,0.00190826268004604,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","2","1","fwb",0.294892349777319,0.14744617488866,0.00135679970132545,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","2","1","sb",0.0255865318263771,0.0127932659131886,0.000184913865509228,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","2","1","stb",0.000836728023387493,0.000418364011693748,6.04703342502142e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","2","1","stw",0.0112734736093305,0.00563673680466528,1.50500872684563e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","2","1","sw",0.258765537466584,0.129382768733292,0.000345451992517891,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","1","ag",1.50696523678931,0.753482618394657,0.00278581908504285,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","1","sb",0.131368040381724,0.0656840201908618,0.000949396827838717,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","1","sw",1.37559719640759,0.687798598203797,0.00183642225720413,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","2","ag",1.19030631116411,0.595153155582055,0.00365754729514556,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","2","sb",0.33062684289927,0.165313421449635,0.00215138886674555,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","2","sw",0.859679468264838,0.429839734132419,0.0015061584284,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","3","ag",0.558362697501764,0.279181348750881,0.00403528721484525,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","3","4","ag",0.115091633786333,0.0575458168931667,0.000831767237373827,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","4","2","ag",0.0330488169358627,0.0165244084679313,8.06725951631866e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","4","2","stb",0.00478886811599477,0.00239443405799737,3.1161164830778e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","4","2","stw",0.0282599488198679,0.014129974409934,4.95114303324086e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","4","5","ag",0.141175303457647,0.0705876517288233,0.000695086751339283,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","5","2","ag",0.777428207932523,0.388714103966263,0.00393842078125104,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","5","2","fwb",0.537440847185897,0.26872042359295,0.00333697022017723,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","5","2","sb",0.0370395525205982,0.0185197762602991,0.000241016368251533,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","5","2","stb",0.00102410784653314,0.000512053923266567,6.66386975739113e-06,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","5","2","stw",0.00737578942386399,0.00368789471193199,1.29223830706097e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","5","2","sw",0.19454791095563,0.0972739554778151,0.000340847939994265,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","5","4","ag",1.1834716358458,0.591735817922898,0.00668826781628536,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140022,"HBI","all","1","all","ag",2.15371153252077,1.07685576626038,0.0141690650423133,NA,"DW","L",11.75,3.76889180722205,5.11666666666667,3.62462119232876,NA,NA,NA
140022,"HBI","all","2","all","ag",0.591354620703,0.295677310351501,0.00190826268004604,NA,"DW","S",10,NA,9.1,NA,NA,NA,NA
140022,"HBI","all","2","all","fwb",0.294892349777319,0.14744617488866,0.00135679970132545,NA,"DW","S",10,NA,9.1,NA,NA,NA,NA
140022,"HBI","all","2","all","sb",0.0255865318263771,0.0127932659131886,0.000184913865509228,NA,"DW","S",10,NA,9.1,NA,NA,NA,NA
140022,"HBI","all","2","all","stb",0.000836728023387493,0.000418364011693748,6.04703342502142e-06,NA,"DW","S",10,NA,9.1,NA,NA,NA,NA
140022,"HBI","all","2","all","stw",0.0112734736093305,0.00563673680466528,1.50500872684563e-05,NA,"DW","S",10,NA,9.1,NA,NA,NA,NA
140022,"HBI","all","2","all","sw",0.258765537466584,0.129382768733292,0.000345451992517891,NA,"DW","S",10,NA,9.1,NA,NA,NA,NA
140022,"HBI","all","3","all","ag",3.37072587924152,1.68536293962076,0.0113104208324075,NA,"DW","S",12.8333333333333,2.99443929086343,6.68333333333333,5.77353155933755,NA,NA,NA
140022,"HBI","all","3","all","sb",0.461994883280994,0.230997441640497,0.00310078569458427,NA,"DW","S",12.8333333333333,2.99443929086343,6.68333333333333,5.77353155933755,NA,NA,NA
140022,"HBI","all","3","all","sw",2.23527666467243,1.11763833233622,0.00334258068560413,NA,"DW","S",12.8333333333333,2.99443929086343,6.68333333333333,5.77353155933755,NA,NA,NA
140022,"HBI","all","4","all","ag",0.174224120393509,0.0871120601967546,0.00077575934650247,NA,"DW","L",15,3.3166247903554,0.154545454545455,0.0687551650952329,NA,NA,NA
140022,"HBI","all","4","all","stb",0.00478886811599477,0.00239443405799737,3.1161164830778e-05,NA,"DW","L",15,3.3166247903554,0.154545454545455,0.0687551650952329,NA,NA,NA
140022,"HBI","all","4","all","stw",0.0282599488198679,0.014129974409934,4.95114303324086e-05,NA,"DW","L",15,3.3166247903554,0.154545454545455,0.0687551650952329,NA,NA,NA
140022,"HBI","all","5","all","ag",1.96089984377832,0.980449921889161,0.0106266885975364,NA,"DW","L",15,2.64575131106459,6,2.91032644217105,NA,NA,NA
140022,"HBI","all","5","all","fwb",0.537440847185897,0.26872042359295,0.00333697022017723,NA,"DW","L",15,2.64575131106459,6,2.91032644217105,NA,NA,NA
140022,"HBI","all","5","all","sb",0.0370395525205982,0.0185197762602991,0.000241016368251533,NA,"DW","L",15,2.64575131106459,6,2.91032644217105,NA,NA,NA
140022,"HBI","all","5","all","stb",0.00102410784653314,0.000512053923266567,6.66386975739113e-06,NA,"DW","L",15,2.64575131106459,6,2.91032644217105,NA,NA,NA
140022,"HBI","all","5","all","stw",0.00737578942386399,0.00368789471193199,1.29223830706097e-05,NA,"DW","L",15,2.64575131106459,6,2.91032644217105,NA,NA,NA
140022,"HBI","all","5","all","sw",0.19454791095563,0.0972739554778151,0.000340847939994265,NA,"DW","L",15,2.64575131106459,6,2.91032644217105,NA,NA,NA
140022,"HBI","all","all","1","ag",2.09831985749231,1.04915992874616,0.00469408176508889,NA,"DW",NA,14,5.65685424949238,12.15,4.31335136523794,NA,NA,NA
140022,"HBI","all","all","1","fwb",0.294892349777319,0.14744617488866,0.00135679970132545,NA,"DW",NA,14,5.65685424949238,12.15,4.31335136523794,NA,NA,NA
140022,"HBI","all","all","1","sb",0.156954572208101,0.0784772861040504,0.00113431069334794,NA,"DW",NA,14,5.65685424949238,12.15,4.31335136523794,NA,NA,NA
140022,"HBI","all","all","1","stb",0.000836728023387493,0.000418364011693748,6.04703342502142e-06,NA,"DW",NA,14,5.65685424949238,12.15,4.31335136523794,NA,NA,NA
140022,"HBI","all","all","1","stw",0.0112734736093305,0.00563673680466528,1.50500872684563e-05,NA,"DW",NA,14,5.65685424949238,12.15,4.31335136523794,NA,NA,NA
140022,"HBI","all","all","1","sw",1.63436273387418,0.817181366937089,0.00218187424972203,NA,"DW",NA,14,5.65685424949238,12.15,4.31335136523794,NA,NA,NA
140022,"HBI","all","all","2","ag",2.00078333603249,1.00039166801625,0.00767664067155978,NA,"DW",NA,12.3333333333333,1.52752523165195,5.2,6.51996932508121,NA,NA,NA
140022,"HBI","all","all","2","fwb",0.537440847185897,0.26872042359295,0.00333697022017723,NA,"DW",NA,12.3333333333333,1.52752523165195,5.2,6.51996932508121,NA,NA,NA
140022,"HBI","all","all","2","sb",0.367666395419868,0.183833197709934,0.00239240523499708,NA,"DW",NA,12.3333333333333,1.52752523165195,5.2,6.51996932508121,NA,NA,NA
140022,"HBI","all","all","2","stb",0.0058129759625279,0.00290648798126394,3.78250345881691e-05,NA,"DW",NA,12.3333333333333,1.52752523165195,5.2,6.51996932508121,NA,NA,NA
140022,"HBI","all","all","2","stw",0.0356357382437319,0.017817869121866,6.24338134030183e-05,NA,"DW",NA,12.3333333333333,1.52752523165195,5.2,6.51996932508121,NA,NA,NA
140022,"HBI","all","all","2","sw",1.05422737922047,0.527113689610234,0.00184700636839426,NA,"DW",NA,12.3333333333333,1.52752523165195,5.2,6.51996932508121,NA,NA,NA
140022,"HBI","all","all","3","ag",0.659891978370559,0.329945989185279,0.00476903932768402,NA,"DW",NA,11.6666666666667,1.52752523165195,3.06666666666667,1.93993127026019,NA,NA,NA
140022,"HBI","all","all","4","ag",2.46995593491075,1.23497796745538,0.0145898816424135,NA,"DW",NA,12.3,3.97352348538283,5.51,3.8633462755032,NA,NA,NA
140022,"HBI","all","all","5","ag",1.021964889831,0.510982444915499,0.0070605530920595,NA,"DW",NA,14.3333333333333,3.63841933236058,1.74,2.70364832877989,NA,NA,NA
140022,"HBI","1","all","all","ag",1.45380574692147,0.726902873460736,0.00703641981509994,NA,"DW",NA,15.1818181818182,3.25017482047295,1.89090909090909,3.9472660273801,NA,NA,NA
140022,"HBI","2","all","all","ag",4.63598976363581,2.3179948818179,0.0230338221767879,NA,"DW",NA,12.5555555555556,3.56819648334994,4.79444444444444,3.97499126484016,NA,NA,NA
140022,"HBI","2","all","all","fwb",0.294892349777319,0.14744617488866,0.00135679970132545,NA,"DW",NA,12.5555555555556,3.56819648334994,4.79444444444444,3.97499126484016,NA,NA,NA
140022,"HBI","2","all","all","sb",0.156954572208101,0.0784772861040504,0.00113431069334794,NA,"DW",NA,12.5555555555556,3.56819648334994,4.79444444444444,3.97499126484016,NA,NA,NA
140022,"HBI","2","all","all","stb",0.000836728023387493,0.000418364011693748,6.04703342502142e-06,NA,"DW",NA,12.5555555555556,3.56819648334994,4.79444444444444,3.97499126484016,NA,NA,NA
140022,"HBI","2","all","all","stw",0.0112734736093305,0.00563673680466528,1.50500872684563e-05,NA,"DW",NA,12.5555555555556,3.56819648334994,4.79444444444444,3.97499126484016,NA,NA,NA
140022,"HBI","2","all","all","sw",1.63436273387418,0.817181366937089,0.00218187424972203,NA,"DW",NA,12.5555555555556,3.56819648334994,4.79444444444444,3.97499126484016,NA,NA,NA
140022,"HBI","3","all","all","ag",2.16112048607984,1.08056024303992,0.00871995450691784,NA,"DW",NA,11.25,2.5,5.8,5.4571054598569,NA,NA,NA
140022,"HBI","3","all","all","fwb",0.537440847185897,0.26872042359295,0.00333697022017723,NA,"DW",NA,11.25,2.5,5.8,5.4571054598569,NA,NA,NA
140022,"HBI","3","all","all","sb",0.367666395419868,0.183833197709934,0.00239240523499708,NA,"DW",NA,11.25,2.5,5.8,5.4571054598569,NA,NA,NA
140022,"HBI","3","all","all","stb",0.0058129759625279,0.00290648798126394,3.78250345881691e-05,NA,"DW",NA,11.25,2.5,5.8,5.4571054598569,NA,NA,NA
140022,"HBI","3","all","all","stw",0.0356357382437319,0.017817869121866,6.24338134030183e-05,NA,"DW",NA,11.25,2.5,5.8,5.4571054598569,NA,NA,NA
140022,"HBI","3","all","all","sw",1.05422737922047,0.527113689610234,0.00184700636839426,NA,"DW",NA,11.25,2.5,5.8,5.4571054598569,NA,NA,NA
140022,"HBI","all","all","all","ag",8.25091599663712,4.12545799831856,0.0387901964988057,NA,"DW",NA,13.2727272727273,3.56434362183915,3.94848484848485,4.28267740526598,659.546404850368,5,5
140022,"HBI","all","all","all","fwb",0.832333196963216,0.416166598481609,0.00469376992150267,NA,"DW",NA,13.2727272727273,3.56434362183915,3.94848484848485,4.28267740526598,659.546404850368,5,5
140022,"HBI","all","all","all","sb",0.524620967627969,0.262310483813985,0.00352671592834503,NA,"DW",NA,13.2727272727273,3.56434362183915,3.94848484848485,4.28267740526598,659.546404850368,5,5
140022,"HBI","all","all","all","stb",0.0066497039859154,0.00332485199295769,4.38720680131905e-05,NA,"DW",NA,13.2727272727273,3.56434362183915,3.94848484848485,4.28267740526598,659.546404850368,5,5
140022,"HBI","all","all","all","stw",0.0469092118530625,0.0234546059265312,7.74839006714746e-05,NA,"DW",NA,13.2727272727273,3.56434362183915,3.94848484848485,4.28267740526598,659.546404850368,5,5
140022,"HBI","all","all","all","sw",2.68859011309464,1.34429505654732,0.00402888061811629,NA,"DW",NA,13.2727272727273,3.56434362183915,3.94848484848485,4.28267740526598,659.546404850368,5,5
140023,"HBI","2","2","2","ag",6.1416068299542,3.07080341497709,0.014858704105484,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","2","2","2","fwb",1.45658919964975,0.728294599824875,0.00670176690758849,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","2","2","2","sb",0.314546851653301,0.157273425826651,0.00227323009689841,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","2","2","2","stb",0.00833818932413195,0.00416909466206597,6.02600942455015e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","2","2","2","stw",0.136214801223777,0.0681074006118885,0.000181846759633742,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","2","2","2","sw",4.22591778810325,2.11295889405163,0.00564160024711784,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","1","2","ag",0.264026361195597,0.132013180597799,0.00171801953229975,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","1","3","ag",4.67946697441488,2.33973348720744,0.0304492916025176,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","2","2","ag",2.20882656986299,1.1044132849315,0.00793995809794619,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","2","2","fwb",0.667838054747318,0.333919027373659,0.00414660648192609,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","2","2","sb",0.223059106739229,0.111529553369615,0.00145144560755216,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","2","2","stb",0.0069177045199578,0.0034588522599789,4.50135033113654e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","2","2","stw",0.0460147949867232,0.0230073974933617,8.06179208167391e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","2","2","sw",1.26499690886976,0.632498454434882,0.00221627458433982,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","5","2","ag",5.21194884981006,2.60597442490504,0.0182659750315078,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","5","2","fwb",1.49741808570673,0.748709042853365,0.00929746889415309,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
140023,"HBI","3","5","2","sb",0.502932709332783,0.251466354666392,0.00327258313962842,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA
