"";"plot_ID";"inv_year";"SP_code";"compartiment";"B_t_ha";"C_t_ha";"N_t_ha";"BA_m2_ha";"stand_component";"BA_percent"
"1";50001;2012;"ela";"ag";6,63703803555098;3,31851901777549;0,0096894730278911;1,06955479951336;"LT";4,11349379105029
"2";50001;2012;"ela";"bg";1,19345489782842;0,596727448914211;0,00334167371391958;1,06955479951336;"LT";4,11349379105029
"3";50001;2012;"ela";"fwb";0,889024743388734;0,444512371694368;0,00360766240867148;1,06955479951336;"LT";4,11349379105029
"4";50001;2012;"ela";"ndl";0,380603425010399;0,190301712505199;0;1,06955479951336;"LT";4,11349379105029
"5";50001;2012;"ela";"sb";0,497840167076337;0,248920083538169;0,00216012848494423;1,06955479951336;"LT";4,11349379105029
"6";50001;2012;"ela";"stb";0,0155835803710691;0,00779179018553453;6,76171552300687e-05;1,06955479951336;"LT";4,11349379105029
"7";50001;2012;"ela";"stw";0,179535228282415;0,0897676141412077;0,000142550971256238;1,06955479951336;"LT";4,11349379105029
"8";50001;2012;"ela";"sw";4,67445089142202;2,33722544571102;0,00371151400778909;1,06955479951336;"LT";4,11349379105029
"9";50001;2012;"ela";"total";7,83049293337941;3,9152464666897;0,0130311467418107;1,06955479951336;"LT";4,11349379105029
"10";50001;2012;"gfi";"ag";5,18724823100932;2,59362411550466;0,00936454904432051;1,10461985209837;"LT";4,24835352535929
"11";50001;2012;"gfi";"bg";0,924763310778304;0,462381655389152;0,00382852010662218;1,10461985209837;"LT";4,24835352535929
"12";50001;2012;"gfi";"fwb";1,28917818786911;0,644589093934554;0,00559890086991554;1,10461985209837;"LT";4,24835352535929
"13";50001;2012;"gfi";"ndl";0,667137976008222;0,333568988004111;0;1,10461985209837;"LT";4,24835352535929
"14";50001;2012;"gfi";"sb";0,271041169330508;0,135520584665254;0,00131183925955965;1,10461985209837;"LT";4,24835352535929
"15";50001;2012;"gfi";"stb";0,01250682865703;0,006253414328515;6,05330507000251e-05;1,10461985209837;"LT";4,24835352535929
"16";50001;2012;"gfi";"stw";0,161644141882362;0,0808220709411812;0,000131255043208478;1,10461985209837;"LT";4,24835352535929
"17";50001;2012;"gfi";"sw";2,78573992726209;1,39286996363105;0,00226202082093682;1,10461985209837;"LT";4,24835352535929
"18";50001;2012;"gfi";"total";6,11201154178762;3,05600577089382;0,0131930691509427;1,10461985209837;"LT";4,24835352535929
"19";50001;2012;"gki";"ag";120,909529573899;60,4547647869498;0,172068593800901;23,8269536797446;"LT";91,6381526835904
"20";50001;2012;"gki";"bg";25,7427191273135;12,8713595636567;0,0455646128553449;23,8269536797446;"LT";91,6381526835904
"21";50001;2012;"gki";"fwb";14,1809209108484;7,09046045542418;0,0575461770562226;23,8269536797446;"LT";91,6381526835904
"22";50001;2012;"gki";"ndl";5,2230150225371;2,61150751126855;0;23,8269536797446;"LT";91,6381526835904
"23";50001;2012;"gki";"sb";9,26298585998741;4,63149292999371;0,0401920956464854;23,8269536797446;"LT";91,6381526835904
"24";50001;2012;"gki";"stb";0,307388017053691;0,153694008526845;0,00133375660599596;23,8269536797446;"LT";91,6381526835904
"25";50001;2012;"gki";"stw";2,95350331735387;1,47675165867694;0,00234508163397897;23,8269536797446;"LT";91,6381526835904
"26";50001;2012;"gki";"sw";88,9817164461191;44,4908582230595;0,0706514828582186;23,8269536797446;"LT";91,6381526835904
"27";50001;2012;"gki";"total";146,652248701213;73,3261243506065;0,217633206656246;23,8269536797446;"LT";91,6381526835904
"28";50002;2012;"gki";"ag";160,568117515853;80,2840587579267;0,232556184406406;33,7960451607937;"LT";100
"29";50002;2012;"gki";"bg";32,90532145907;16,452660729535;0,0582424189825539;33,7960451607937;"LT";100
"30";50002;2012;"gki";"fwb";20,2274528690211;10,1137264345106;0,0820830037424877;33,7960451607937;"LT";100
"31";50002;2012;"gki";"ndl";7,47660027080056;3,73830013540028;0;33,7960451607937;"LT";100
"32";50002;2012;"gki";"sb";12,2754370728653;6,13771853643265;0,0532631214591625;33,7960451607937;"LT";100
"33";50002;2012;"gki";"stb";0,412606241478656;0,206303120739328;0,00179029848177589;33,7960451607937;"LT";100
"34";50002;2012;"gki";"stw";3,85996843211386;1,92998421605693;0,0030648149350984;33,7960451607937;"LT";100
"35";50002;2012;"gki";"sw";116,316052629574;58,1580263147869;0,0923549457878816;33,7960451607937;"LT";100
"36";50002;2012;"gki";"total";193,473438974923;96,7367194874617;0,29079860338896;33,7960451607937;"LT";100
"37";50003;2012;"dgl";"ag";35,5743259111995;17,7871629555998;0,0701652241179709;11,706901472181;"LT";84,6812272520686
"38";50003;2012;"dgl";"bg";3,99498775178241;1,9974938758912;0,0165392492923792;11,706901472181;"LT";84,6812272520686
"39";50003;2012;"dgl";"fwb";10,3867873584846;5,19339367924231;0,0451098174978987;11,706901472181;"LT";84,6812272520686
"40";50003;2012;"dgl";"ndl";4,56637233897356;2,28318616948678;0;11,706901472181;"LT";84,6812272520686
"41";50003;2012;"dgl";"sb";2,00476482668655;1,00238241334328;0,0097030617611629;11,706901472181;"LT";84,6812272520686
"42";50003;2012;"dgl";"stb";0,0585469048214364;0,0292734524107182;0,000283367019335752;11,706901472181;"LT";84,6812272520686
"43";50003;2012;"dgl";"stw";0,658216218843995;0,329108109421997;0,000534471569701323;11,706901472181;"LT";84,6812272520686
"44";50003;2012;"dgl";"sw";17,8996382633894;8,94981913169468;0,0145345062698722;11,706901472181;"LT";84,6812272520686
"45";50003;2012;"dgl";"total";39,5693136629819;19,784656831491;0,08670447341035;11,706901472181;"LT";84,6812272520686
"46";50003;2012;"vbe";"ag";8,57455509209878;4,28727754604939;0,0291935671735075;2,11777000705174;"LT";15,3187727479314
"47";50003;2012;"vbe";"bg";0,995641357735412;0,497820678867706;0,0030167933139383;2,11777000705174;"LT";15,3187727479314
"48";50003;2012;"vbe";"fwb";4,97439832613284;2,48719916306642;0,0228872066985372;2,11777000705174;"LT";15,3187727479314
"49";50003;2012;"vbe";"ndl";0,41227626856521;0,206138134282605;0;2,11777000705174;"LT";15,3187727479314
"50";50003;2012;"vbe";"sb";0,336602728121816;0,168301364060908;0,00243262791613636;2,11777000705174;"LT";15,3187727479314
"51";50003;2012;"vbe";"stb";0,0114183192204037;0,00570915961020186;8,25201930058577e-05;2,11777000705174;"LT";15,3187727479314
"52";50003;2012;"vbe";"stw";0,149488089551182;0,0747440447755908;0,000199566599550828;2,11777000705174;"LT";15,3187727479314
"53";50003;2012;"vbe";"sw";2,69037136050732;1,34518568025366;0,00359164576627727;2,11777000705174;"LT";15,3187727479314
"54";50003;2012;"vbe";"total";9,57019644983419;4,78509822491709;0,0322103604874458;2,11777000705174;"LT";15,3187727479314
"55";50004;2012;"gfi";"ag";294,40618546631;147,203092733155;0,41191874992609;46,0935306674127;"LT";100
"56";50004;2012;"gfi";"bg";42,6094071657387;21,3047035828693;0,176402945666158;46,0935306674127;"LT";100
"57";50004;2012;"gfi";"fwb";29,9831907905045;14,9915953952522;0,130216997603161;46,0935306674127;"LT";100
"58";50004;2012;"gfi";"ndl";13,9610402934453;6,98052014672264;0;46,0935306674127;"LT";100
"59";50004;2012;"gfi";"sb";18,6172639562906;9,30863197814528;0,0901075575484463;46,0935306674127;"LT";100
"60";50004;2012;"gfi";"stb";0,828278587019407;0,414139293509703;0,00400886836117393;46,0935306674127;"LT";100
"61";50004;2012;"gfi";"stw";9,62110961497151;4,81055480748576;0,00781234100735686;46,0935306674127;"LT";100
"62";50004;2012;"gfi";"sw";221,395302224079;110,697651112039;0,179772985405952;46,0935306674127;"LT";100
"63";50004;2012;"gfi";"total";337,015592632049;168,507796316024;0,588321695592248;46,0935306674127;"LT";100
"64";50005;2012;"bah";"ag";250,790344056356;125,395172028178;0,608746672140977;37,3246322663664;"LT";96,1702194267459
"65";50005;2012;"bah";"bg";23,8692239598419;11,934611979921;0,072323748598321;37,3246322663664;"LT";96,1702194267459
"66";50005;2012;"bah";"fwb";40,9707225916556;20,4853612958278;0,175272751247103;37,3246322663664;"LT";96,1702194267459
"67";50005;2012;"bah";"ndl";4,34114433017234;2,17057216508617;0;37,3246322663664;"LT";96,1702194267459
"68";50005;2012;"bah";"sb";20,3496184024066;10,1748092012033;0,157282200632201;37,3246322663664;"LT";96,1702194267459
"69";50005;2012;"bah";"stb";0,794690648006925;0,397345324003463;0,00614216401844553;37,3246322663664;"LT";96,1702194267459
"70";50005;2012;"bah";"stw";7,46120135816181;3,7306006790809;0,0109306599897071;37,3246322663664;"LT";96,1702194267459
"71";50005;2012;"bah";"sw";176,872966725953;88,4364833629765;0,259118896253521;37,3246322663664;"LT";96,1702194267459
"72";50005;2012;"bah";"total";274,659568016198;137,329784008099;0,681070420739298;37,3246322663664;"LT";96,1702194267459
"73";50005;2012;"sei";"ag";11,9666824922039;5,98334124610197;0,0332352369167347;1,48637647298357;"LT";3,82978057325408
"74";50005;2012;"sei";"bg";2,78696969010477;1,39348484505239;0,0103396575502887;1,48637647298357;"LT";3,82978057325408
"75";50005;2012;"sei";"fwb";1,4588849259466;0,729442462973299;0,00905821650520242;1,48637647298357;"LT";3,82978057325408
"76";50005;2012;"sei";"ndl";0,203159246788499;0,10157962339425;0;1,48637647298357;"LT";3,82978057325408
"77";50005;2012;"sei";"sb";1,25358056065174;0,626790280325872;0,0081570487081609;1,48637647298357;"LT";3,82978057325408
"78";50005;2012;"sei";"stb";0,0341784458304649;0,0170892229152324;0,000222399147018835;1,48637647298357;"LT";3,82978057325408
"79";50005;2012;"sei";"stw";0,267111511177137;0,133555755588569;0,000467979367582344;1,48637647298357;"LT";3,82978057325408
"80";50005;2012;"sei";"sw";8,7497678018095;4,37488390090475;0,0153295931887703;1,48637647298357;"LT";3,82978057325408
"81";50005;2012;"sei";"total";14,7536521823087;7,37682609115435;0,0435748944670235;1,48637647298357;"LT";3,82978057325408
"82";50006;2012;"hbu";"ag";14,0067655938628;7,0033827969314;0,0386688993535268;2,4442679918643;"LT";7,95537208801852
"83";50006;2012;"hbu";"bg";1,30826599550379;0,654132997751895;0,00396404596637648;2,4442679918643;"LT";7,95537208801852
"84";50006;2012;"hbu";"fwb";3,38391227354338;1,69195613677169;0,0155693803705731;2,4442679918643;"LT";7,95537208801852
"85";50006;2012;"hbu";"ndl";0,317587909948338;0,158793954974169;0;2,4442679918643;"LT";7,95537208801852
"86";50006;2012;"hbu";"sb";1,53582567341172;0,767912836705859;0,0110994121417465;2,4442679918643;"LT";7,95537208801852
"87";50006;2012;"hbu";"stb";0,0497122865523558;0,0248561432761779;0,000359270694913876;2,4442679918643;"LT";7,95537208801852
"88";50006;2012;"hbu";"stw";0,301832641255413;0,150916320627706;0,000402946576075976;2,4442679918643;"LT";7,95537208801852
"89";50006;2012;"hbu";"sw";8,41789480915159;4,2089474045758;0,0112378895702174;2,4442679918643;"LT";7,95537208801852
"90";50006;2012;"hbu";"total";15,3150315893666;7,6575157946833;0,0426329453199032;2,4442679918643;"LT";7,95537208801852
"91";50006;2012;"pa";"ag";13,7562803183194;6,87814015915969;0,0353700350495578;2,57005469645479;"LT";8,36477074727918
"92";50006;2012;"pa";"bg";0,00278301139175136;0,00139150569587568;1,029714214948e-05;2,57005469645479;"LT";8,36477074727918
"93";50006;2012;"pa";"fwb";1,78687530237136;0,893437651185682;0,0108231037064634;2,57005469645479;"LT";8,36477074727918
"94";50006;2012;"pa";"ndl";0,312116700783318;0,156058350391659;0;2,57005469645479;"LT";8,36477074727918
"95";50006;2012;"pa";"sb";0,73486362329426;0,36743181164713;0,00450544887441711;2,57005469645479;"LT";8,36477074727918
"96";50006;2012;"pa";"stb";0,0174971257118633;0,00874856285593167;0,000107274877739434;2,57005469645479;"LT";8,36477074727918
"97";50006;2012;"pa";"stw";0,346736884999346;0,173368442499672;0,000633835025778804;2,57005469645479;"LT";8,36477074727918
"98";50006;2012;"pa";"sw";10,5581906811592;5,27909534057962;0,0193003725651591;2,57005469645479;"LT";8,36477074727918
"99";50006;2012;"pa";"total";13,7590633297112;6,87953166485557;0,0353803321917072;2,57005469645479;"LT";8,36477074727918
"100";50006;2012;"rbu";"ag";41,0595013285651;20,5297506642825;0,0993009924704406;6,28435607344375;"LT";20,4537272771437
"101";50006;2012;"rbu";"bg";4,08566645230919;2,04283322615459;0,0123795693504968;6,28435607344375;"LT";20,4537272771437
"102";50006;2012;"rbu";"fwb";10,3111457994805;5,15557289974023;0,0474415818234096;6,28435607344375;"LT";20,4537272771437
"103";50006;2012;"rbu";"ndl";0,934681201592607;0,467340600796304;0;6,28435607344375;"LT";20,4537272771437
"104";50006;2012;"rbu";"sb";1,99354785371042;0,996773926855212;0,0144073703387652;6,28435607344375;"LT";20,4537272771437
"105";50006;2012;"rbu";"stb";0,0529822582768901;0,026491129138445;0,000382902780567084;6,28435607344375;"LT";20,4537272771437
"106";50006;2012;"rbu";"stw";0,87358554712592;0,43679277356296;0,0011662367054131;6,28435607344375;"LT";20,4537272771437
"107";50006;2012;"rbu";"sw";26,8935586683788;13,4467793341894;0,0359029008222857;6,28435607344375;"LT";20,4537272771437
"108";50006;2012;"rbu";"total";45,1451677808743;22,5725838904371;0,111680561820938;6,28435607344375;"LT";20,4537272771437
"109";50006;2012;"rei";"ag";138,867045969259;69,4335229846294;0,379971692196234;17,2595239045475;"LT";56,1746646356887
"110";50006;2012;"rei";"bg";32,1746752525023;16,0873376262511;0,119368045186783;17,2595239045475;"LT";56,1746646356887
"111";50006;2012;"rei";"fwb";15,1798101341883;7,58990506709416;0,0942514411231754;17,2595239045475;"LT";56,1746646356887
"112";50006;2012;"rei";"ndl";2,05828223755246;1,02914111877623;0;17,2595239045475;"LT";56,1746646356887
"113";50006;2012;"rei";"sb";14,8507509388106;7,4253754694053;0,0966338363588406;17,2595239045475;"LT";56,1746646356887
"114";50006;2012;"rei";"stb";0,422924007605125;0,211462003802562;0,00275196651748655;17,2595239045475;"LT";56,1746646356887
"115";50006;2012;"rei";"stw";3,23727375894307;1,61863687947153;0,00567170362566826;17,2595239045475;"LT";56,1746646356887
"116";50006;2012;"rei";"sw";103,118004892159;51,5590024460796;0,180662744571063;17,2595239045475;"LT";56,1746646356887
"117";50006;2012;"rei";"total";171,041721221761;85,5208606108805;0,499339737383017;17,2595239045475;"LT";56,1746646356887
"118";50006;2012;"ser";"ag";8,95055934833423;4,47527967416711;0,033436546613113;1,6883873608917;"LT";5,49520336121424
"119";50006;2012;"ser";"bg";0,00117106006393545;0,000585530031967727;4,33292223656119e-06;1,6883873608917;"LT";5,49520336121424
"120";50006;2012;"ser";"fwb";1,5559910556596;0,777995527829801;0,0112249194755284;1,6883873608917;"LT";5,49520336121424
"121";50006;2012;"ser";"ndl";0,180495378174374;0,090247689087187;0;1,6883873608917;"LT";5,49520336121424
"122";50006;2012;"ser";"sb";0,497051269528291;0,248525634764146;0,00548148140035799;1,6883873608917;"LT";5,49520336121424
"123";50006;2012;"ser";"stb";0,0123368602737051;0,00616843013685254;0,000136050895098419;1,6883873608917;"LT";5,49520336121424
"124";50006;2012;"ser";"stw";0,20266966422958;0,10133483211479;0,00050160741896821;1,6883873608917;"LT";5,49520336121424
"125";50006;2012;"ser";"sw";6,50201512046868;3,25100756023435;0,01609248742316;1,6883873608917;"LT";5,49520336121424
"126";50006;2012;"ser";"total";8,95173040839818;4,47586520419907;0,0334408795353496;1,6883873608917;"LT";5,49520336121424
"127";50006;2012;"vbe";"ag";1,98500322034479;0,992501610172392;0,00733954594016915;0,478157537347215;"LT";1,5562618906556
"128";50006;2012;"vbe";"bg";0,215346856992737;0,107673428496369;0,000652500976687995;0,478157537347215;"LT";1,5562618906556
"129";50006;2012;"vbe";"fwb";1,34129148049182;0,670645740245908;0,00617128210174284;0,478157537347215;"LT";1,5562618906556
"130";50006;2012;"vbe";"ndl";0,101948499432907;0,0509742497164537;0;0,478157537347215;"LT";1,5562618906556
"131";50006;2012;"vbe";"sb";0,0729608668316685;0,0364804334158343;0,000527288184592468;0,478157537347215;"LT";1,5562618906556
"132";50006;2012;"vbe";"stb";0,00256695266349849;0,00128347633174925;1,85513668991036e-05;0,478157537347215;"LT";1,5562618906556
"133";50006;2012;"vbe";"stw";0,0327990616863948;0,0163995308431973;4,3786747351337e-05;0,478157537347215;"LT";1,5562618906556
"134";50006;2012;"vbe";"sw";0,433436359238497;0,216718179619249;0,000578637539583394;0,478157537347215;"LT";1,5562618906556
"135";50006;2012;"vbe";"total";2,20035007733752;1,10017503866876;0,00799204691685714;0,478157537347215;"LT";1,5562618906556
"136";50007;2012;"pa";"ag";49,0794304481626;24,5397152240813;0,138490042339147;11,7802618011771;"LT";45,5481442842697
"137";50007;2012;"pa";"bg";0,00846672224289536;0,00423336112144768;3,13268722987128e-05;11,7802618011771;"LT";45,5481442842697
"138";50007;2012;"pa";"fwb";9,44080478877788;4,72040239438894;0,0571829546056276;11,7802618011771;"LT";45,5481442842697
"139";50007;2012;"pa";"ndl";1,40097616842625;0,700488084213124;0;11,7802618011771;"LT";45,5481442842697
"140";50007;2012;"pa";"sb";2,58400529524879;1,2920026476244;0,0158425364651704;11,7802618011771;"LT";45,5481442842697
"141";50007;2012;"pa";"stb";0,0673227233539897;0,0336613616769948;0,000412755616883311;11,7802618011771;"LT";45,5481442842697
"142";50007;2012;"pa";"stw";1,12348122428013;0,561740612140067;0,00205372367798409;11,7802618011771;"LT";45,5481442842697
"143";50007;2012;"pa";"sw";34,4628402480756;17,2314201240378;0,0629980719734821;11,7802618011771;"LT";45,5481442842697
"144";50007;2012;"pa";"total";49,0878971704055;24,5439485852027;0,138521369211446;11,7802618011771;"LT";45,5481442842697
"145";50007;2012;"sbi";"ag";64,8691119368627;32,4345559684313;0,218029713822049;14,083057081049;"LT";54,4518557157303
"146";50007;2012;"sbi";"bg";0,00718706145784321;0,0035935307289216;2,65921273940199e-05;14,083057081049;"LT";54,4518557157303
"147";50007;2012;"sbi";"fwb";21,0883808265523;10,5441904132761;0,127732322666427;14,083057081049;"LT";54,4518557157303
"148";50007;2012;"sbi";"ndl";1,98607710335817;0,993038551679083;0;14,083057081049;"LT";54,4518557157303
"149";50007;2012;"sbi";"sb";3,1386875992368;1,5693437996184;0,0192432936709208;14,083057081049;"LT";54,4518557157303
"150";50007;2012;"sbi";"stb";0,0908647202874951;0,0454323601437475;0,000557091600082632;14,083057081049;"LT";54,4518557157303
"151";50007;2012;"sbi";"stw";1,31745339273586;0,658726696367932;0,00240830480192116;14,083057081049;"LT";54,4518557157303
"152";50007;2012;"sbi";"sw";37,2476482946921;18,623824147346;0,0680887010826971;14,083057081049;"LT";54,4518557157303
"153";50007;2012;"sbi";"total";64,8762989983205;32,4381494991602;0,218056305949443;14,083057081049;"LT";54,4518557157303
"154";50008;2012;"gfi";"ag";117,81835753677;58,9091787683852;0,184473842633456;26,1582432557704;"LT";100
"155";50008;2012;"gfi";"bg";15,2710091943626;7,63550459718132;0,0632219780646613;26,1582432557704;"LT";100
"156";50008;2012;"gfi";"fwb";18,7354550576684;9,3677275288342;0,0813680813154538;26,1582432557704;"LT";100
"157";50008;2012;"gfi";"ndl";12,0100092999209;6,00500464996045;0;26,1582432557704;"LT";100
"158";50008;2012;"gfi";"sb";7,72347892014982;3,86173946007491;0,0373816379735251;26,1582432557704;"LT";100
"159";50008;2012;"gfi";"stb";0,320853765179631;0,160426882589816;0,00155293222346942;26,1582432557704;"LT";100
"160";50008;2012;"gfi";"stw";3,67719773391373;1,83859886695686;0,00298588455993795;26,1582432557704;"LT";100
"161";50008;2012;"gfi";"sw";75,351362759938;37,675681379969;0,0611853065610696;26,1582432557704;"LT";100
"162";50008;2012;"gfi";"total";133,089366731133;66,5446833655665;0,247695820698117;26,1582432557704;"LT";100
"163";50009;2012;"gfi";"ag";467,31493663882;233,65746831941;1,34816360749098;74,4636660552166;"LT";100
"164";50009;2012;"gfi";"bg";141,296392353765;70,6481961768825;0,584967064344587;148,927332110433;"LT";100
"165";50009;2012;"gfi";"fwb";109,460473061033;54,7302365305164;0,475386834504065;148,927332110433;"LT";100
"166";50009;2012;"gfi";"ndl";50,4372221721667;25,2186110860833;0;148,927332110433;"LT";100
"167";50009;2012;"gfi";"sb";57,89416229452;28,94708114726;0,280207745505477;148,927332110433;"LT";100
"168";50009;2012;"gfi";"stb";2,60589838443486;1,30294919221743;0,0126125481806647;148,927332110433;"LT";100
"169";50009;2012;"gfi";"stw";30,9033495872148;15,4516747936074;0,0250935198648184;148,927332110433;"LT";100
"170";50009;2012;"gfi";"sw";683,328767778271;341,664383889136;0,554862959435956;148,927332110433;"LT";100
"171";50009;2012;"gfi";"total";537,963132815703;268,981566407851;1,93313067183557;74,4636660552166;"LT";100
"172";50010;2012;"sbi";"ag";13,3451666234053;6,67258331170265;0,0513264157412266;3,51911864678556;"LT";100
"173";50010;2012;"sbi";"bg";0,00158441628378941;0,000792208141894706;5,86234025002083e-06;3,51911864678556;"LT";100
"174";50010;2012;"sbi";"fwb";6,02827833858402;3,01413916929201;0,0365132818968034;3,51911864678556;"LT";100
"175";50010;2012;"sbi";"ndl";0,597211537416448;0,298605768708224;0;3,51911864678556;"LT";100
"176";50010;2012;"sbi";"sb";0,569766414395054;0,284883207197527;0,00349323788665608;3,51911864678556;"LT";100
"177";50010;2012;"sbi";"stb";0,0180943223390942;0,00904716116954711;0,000110936290260987;3,51911864678556;"LT";100
"178";50010;2012;"sbi";"stw";0,248406252123046;0,124203126061523;0,000454086628880927;3,51911864678556;"LT";100
"179";50010;2012;"sbi";"sw";5,88340975854765;2,94170487927383;0,0107548730386251;3,51911864678556;"LT";100
"180";50010;2012;"sbi";"total";13,3467510396891;6,67337551984455;0,0513322780814764;3,51911864678556;"LT";100
"181";50011;2012;"rbu";"ag";58,0086010881554;29,0043005440777;0,132641935814601;7,48752611125495;"LT";23,8811169546532
"182";50011;2012;"rbu";"bg";5,57472432711536;2,78736216355768;0,0168914147111595;7,48752611125495;"LT";23,8811169546532
"183";50011;2012;"rbu";"fwb";12,0669476202151;6,03347381010754;0,0555200260006095;7,48752611125495;"LT";23,8811169546532
"184";50011;2012;"rbu";"ndl";1,1089752911779;0,554487645588952;0;7,48752611125495;"LT";23,8811169546532
"185";50011;2012;"rbu";"sb";2,85921291143806;1,42960645571903;0,0206635317109628;7,48752611125495;"LT";23,8811169546532
"186";50011;2012;"rbu";"stb";0,071928373017772;0,035964186508886;0,000519826351799438;7,48752611125495;"LT";23,8811169546532
"187";50011;2012;"rbu";"stw";1,29756349489005;0,648781747445024;0,00173224726567822;7,48752611125495;"LT";23,8811169546532
"188";50011;2012;"rbu";"sw";40,6039733974166;20,3019866987083;0,0542063044855512;7,48752611125495;"LT";23,8811169546532
"189";50011;2012;"rbu";"total";63,5833254152709;31,7916627076354;0,149533350525761;7,48752611125495;"LT";23,8811169546532
"190";50011;2012;"sbi";"ag";0,922952251556318;0,46147612577816;0,00309688720022204;0,189935729516452;"LT";0,605791192318064
"191";50011;2012;"sbi";"bg";8,5983183017151e-05;4,29915915085756e-05;3,18137777163459e-07;0,189935729516452;"LT";0,605791192318064
"192";50011;2012;"sbi";"fwb";0,292469875875952;0,146234937937976;0,00177149003818064;0,189935729516452;"LT";0,605791192318064
"193";50011;2012;"sbi";"ndl";0,0229742898558399;0,01148714492792;0;0,189935729516452;"LT";0,605791192318064
"194";50011;2012;"sbi";"sb";0,0485176282871971;0,0242588141435985;0,000297461579028806;0,189935729516452;"LT";0,605791192318064
"195";50011;2012;"sbi";"stb";0,0014178542027304;0,000708927101365199;8,69286411694007e-06;0,189935729516452;"LT";0,605791192318064
"196";50011;2012;"sbi";"stw";0,0194383857751839;0,00971919288759196;3,55333691970361e-05;0,189935729516452;"LT";0,605791192318064
"197";50011;2012;"sbi";"sw";0,538134217559416;0,269067108779708;0,000983709349698612;0,189935729516452;"LT";0,605791192318064
"198";50011;2012;"sbi";"total";0,923038234739337;0,461519117369667;0,0030972053379992;0,189935729516452;"LT";0,605791192318064
"199";50011;2012;"tei";"ag";156,709626999099;78,3548134995494;0,476583220499763;23,6758711104162;"LT";75,5130918530287
"200";50011;2012;"tei";"bg";39,9286865198098;19,9643432599049;0,148135426988495;23,6758711104162;"LT";75,5130918530287
"201";50011;2012;"tei";"fwb";29,8575541046053;14,9287770523027;0,185385553435495;23,6758711104162;"LT";75,5130918530287
"202";50011;2012;"tei";"ndl";4,25797473846957;2,12898736923478;0;23,6758711104162;"LT";75,5130918530287
"203";50011;2012;"tei";"sb";15,6369677786399;7,81848388931995;0,10174974933561;23,6758711104162;"LT";75,5130918530287
"204";50011;2012;"tei";"stb";0,433023198208667;0,216511599104333;0,0028176819507438;23,6758711104162;"LT";75,5130918530287
"205";50011;2012;"tei";"stw";3,33094494419375;1,66547247209688;0,00583581554222746;23,6758711104162;"LT";75,5130918530287
"206";50011;2012;"tei";"sw";103,193162234982;51,5965811174908;0,180794420235688;23,6758711104162;"LT";75,5130918530287
"207";50011;2012;"tei";"total";196,638313518909;98,3191567594543;0,624718647488257;23,6758711104162;"LT";75,5130918530287
"208";50012;2012;"mbi";"ag";35,8157958807228;17,9078979403614;0,102985395618907;5,51709166995428;"LT";23,4525684799586
"209";50012;2012;"mbi";"bg";0,00409215437561005;0,00204607718780502;1,51409711897572e-05;5,51709166995428;"LT";23,4525684799586
"210";50012;2012;"mbi";"fwb";7,23368810555879;3,61684405277939;0,0438144488553696;5,51709166995428;"LT";23,4525684799586
"211";50012;2012;"mbi";"ndl";0,704109554192133;0,352054777096067;0;5,51709166995428;"LT";23,4525684799586
"212";50012;2012;"mbi";"sb";1,86077950410401;0,930389752052009;0,0114084391396617;5,51709166995428;"LT";23,4525684799586
"213";50012;2012;"mbi";"stb";0,0471837809530778;0,0235918904765389;0,00028928376102332;5,51709166995428;"LT";23,4525684799586
"214";50012;2012;"mbi";"stw";0,797904511706218;0,398952255853109;0,00145856944739897;5,51709166995428;"LT";23,4525684799586
"215";50012;2012;"mbi";"sw";25,1721304242086;12,5860652121043;0,0460146544154533;5,51709166995428;"LT";23,4525684799586
"216";50012;2012;"mbi";"total";35,8198880350984;17,9099440175492;0,103000536590097;5,51709166995428;"LT";23,4525684799586
"217";50012;2012;"rbu";"ag";5,4138532531536;2,70692662657679;0,0136987292934553;0,954270472563478;"LT";4,05650203857912
"218";50012;2012;"rbu";"bg";0,622562469207693;0,311281234603848;0,00188636428169931;0,954270472563478;"LT";4,05650203857912
"219";50012;2012;"rbu";"fwb";1,60920464858104;0,804602324290518;0,00740395058812135;0,954270472563478;"LT";4,05650203857912
"220";50012;2012;"rbu";"ndl";0,164391073823731;0,0821955369118656;0;0,954270472563478;"LT";4,05650203857912
"221";50012;2012;"rbu";"sb";0,236978314021108;0,118489157010554;0,00171264227543054;0,954270472563478;"LT";4,05650203857912
"222";50012;2012;"rbu";"stb";0,00657818662115621;0,0032890933105781;4,75405547110959e-05;0,954270472563478;"LT";4,05650203857912
"223";50012;2012;"rbu";"stw";0,108278649554549;0,0541393247772743;0,000144551997155323;0,954270472563478;"LT";4,05650203857912
"224";50012;2012;"rbu";"sw";3,28842238055202;1,64421119027601;0,00439004387803696;0,954270472563478;"LT";4,05650203857912
"225";50012;2012;"rbu";"total";6,0364157223613;3,01820786118064;0,0155850935751546;0,954270472563478;"LT";4,05650203857912
"226";50012;2012;"sei";"ag";129,190861200196;64,5954306000982;0,366036922465888;16,6572848084076;"LT";70,8083417911724
"227";50012;2012;"sei";"bg";28,071388966881;14,0356944834405;0,104144853067128;16,6572848084076;"LT";70,8083417911724
"228";50012;2012;"sei";"fwb";16,8171129700635;8,40855648503175;0,104417454431124;16,6572848084076;"LT";70,8083417911724
"229";50012;2012;"sei";"ndl";2,08535478512919;1,0426773925646;0;16,6572848084076;"LT";70,8083417911724
