"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
140039,"HBI",2011,"A",10,-9,0,903,126,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,266,26.6,"sampled",182,280,130,28,0.0615752160103599,12.62,0.0500115280167522,0.0500343869018386,"fwb",32.4726061087344,0.141028528330233,16.2363030543672
140039,"HBI",2011,"A",10,-9,0,903,126,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,266,26.6,"sampled",182,280,130,28,0.0615752160103599,12.62,0.0500115280167522,0.0500343869018386,"ndl",18.7788269414097,0,9.38941347070485
140039,"HBI",2011,"A",10,-9,0,903,126,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,266,26.6,"sampled",182,280,130,28,0.0615752160103599,12.62,0.0500115280167522,0.0500343869018386,"bg",40.8960244580339,0.16930954125626,20.4480122290169
140039,"HBI",2011,"A",10,-9,0,903,126,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,266,26.6,"sampled",182,280,130,28,0.0615752160103599,12.62,0.0500115280167522,0.0500343869018386,"total",381.005377630716,0.64340110733746,190.502688815358
140039,"HBI",2011,"A",10,-9,0,903,126,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",25,2,1,266,26.6,"sampled",182,280,130,28,0.0615752160103599,12.62,0.0500115280167522,0.0500343869018386,"ag",340.109353172682,0.4740915660812,170.054676586341
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"stw",25.0003448796081,0.0203002800422418,12.5001724398041
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"stb",2.12699287972421,0.0102946455378652,1.0634964398621
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"sw",544.615243619631,0.44222757781914,272.307621809815
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"sb",47.4511170348768,0.229663406448804,23.7255585174384
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"fwb",92.0188259973332,0.399637761306418,46.0094129986666
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"ndl",44.7366449692727,0,22.3683224846364
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"bg",110.723394978121,0.458394855209421,55.3616974890605
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"total",866.672564358567,1.56051852636389,433.336282179284
140039,"HBI",2011,"A",11,-9,0,282,151,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7198273910637,"coeff_SP_P",NA,400,130,40,0.125663706143592,17.84,0.0999404070914056,0.0999860870850348,"ag",755.949169380446,1.10212367115447,377.974584690223
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"stw",27.6488379767033,0.0224508564370831,13.8244189883517
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"stb",2.33673002831967,0.0113097733370672,1.16836501415983
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"sw",599.130299593955,0.486493803270291,299.565149796977
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"sb",51.7374416673854,0.250409217670145,25.8687208336927
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"fwb",102.625819107562,0.445703932384142,51.312909553781
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"ndl",48.7648997635142,0,24.3824498817571
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"bg",124.370153010645,0.51489243346407,62.1850765053225
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"total",956.614181148085,1.7312600165628,478.307090574042
140039,"HBI",2011,"A",12,-9,0,941,154,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,28.1056531216836,"coeff_SP_P",NA,417,130,41.7,0.136572101235019,17.84,0.0999404070914056,0.0999860870850348,"ag",832.244028137439,1.21636758309873,416.12201406872
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"stw",13.6597884936365,0.0110917482568328,6.82989424681825
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"stb",1.22375580528931,0.00592297809760026,0.611877902644655
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"sw",315.426513039628,0.256126328588178,157.713256519814
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"sb",28.6980247021576,0.138898439558443,14.3490123510788
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"fwb",43.7592579480828,0.190046457268524,21.8796289740414
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"ndl",24.1883970302185,0,12.0941985151092
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"bg",54.3398296050973,0.224966894565103,27.1699148025487
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"total",481.29556662411,0.82705284633468,240.647783312055
140039,"HBI",2011,"A",13,-9,0,1542,168,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,269,26.9,"sampled",204,310,130,31,0.0754767635024948,17.84,0.0999404070914056,0.0999860870850348,"ag",426.955737019013,0.602085951769577,213.477868509506
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"stw",24.3973054102306,0.0198106119931072,12.1986527051153
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"stb",2.07896016012293,0.010062167174995,1.03948008006146
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"sw",532.120493821729,0.432081840983244,266.060246910865
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"sb",46.4637047681077,0.224884331077641,23.2318523840538
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"fwb",89.6381600082912,0.389298528916009,44.8190800041456
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"ndl",43.8192183704019,0,21.9096091852009
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"bg",107.659120409899,0.445708758496982,53.8295602049495
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"total",846.176962948782,1.52184623864198,423.088481474391
140039,"HBI",2011,"A",14,-9,0,1031,171,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.6233594734635,"coeff_SP_P",NA,396,130,39.6,0.123162998391334,17.84,0.0999404070914056,0.0999860870850348,"ag",738.517842538883,1.076137480145,369.258921269442
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"stw",20.7827054819464,0.0168755568513405,10.3913527409732
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"stb",1.79544713080729,0.00868996411310728,0.897723565403645
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"sw",460.335028337839,0.373792043010325,230.167514168919
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"sb",40.6641617626579,0.196814542931264,20.3320808813289
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"fwb",73.5980881184255,0.319636496698322,36.7990440592127
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"ndl",37.2869989776836,0,18.6434994888418
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"bg",89.0617792888601,0.368715766255881,44.53088964443
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"total",723.52420909822,1.28452436986024,361.76210454911
140039,"HBI",2011,"A",15,-9,0,368,216,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,274,27.4,"sampled",167,370,130,37,0.107521008569111,17.84,0.0999404070914056,0.0999860870850348,"ag",634.46242980936,0.915808603604359,317.23121490468
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"stw",25.4576806491755,0.0206716366871305,12.7288403245878
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"stb",2.16335006150629,0.0104706142976904,1.08167503075315
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"sw",554.070423582074,0.449905183948644,277.035211791037
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"sb",48.1970481460027,0.233273713026653,24.0985240730014
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"fwb",93.8328367815082,0.40751601014209,46.9164183907541
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"ndl",45.4323071472808,0,22.7161535736404
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"bg",113.057947166125,0.468059901267757,56.5289735830625
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"total",882.211593533672,1.58989705936997,441.105796766836
140039,"HBI",2011,"A",16,-9,0,932,240,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7907203457713,"coeff_SP_P",NA,403,130,40.3,0.127555730319216,17.84,0.0999404070914056,0.0999860870850348,"ag",769.153646367547,1.12183715810221,384.576823183774
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"stw",34.818099964087,0.0282722971708386,17.4090499820435
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"stb",2.86129651426104,0.0138486751290234,1.43064825713052
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"sw",725.02299786525,0.588718674266583,362.511498932625
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"sb",61.9269043147302,0.299726216883294,30.9634521573651
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"fwb",144.496473948967,0.627548186360364,72.2482369744835
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"ndl",64.8985410811852,0,32.4492705405926
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"bg",166.578735858665,0.689635966454873,83.2893679293325
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"total",1200.60304954715,2.24775001626498,600.301524773573
140039,"HBI",2011,"A",17,-9,0,1372,231,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",45,2,1,275,27.5,"sampled",172,463,130,46.3,0.168365018889348,17.84,0.0999404070914056,0.0999860870850348,"ag",1034.02431368848,1.5581140498101,517.01215684424
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"stw",25.152309322091,0.0204236751695379,12.5761546610455
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"stb",2.13908037210804,0.0103531490010029,1.06954018605402
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"sw",547.75899398672,0.444780303117217,273.87949699336
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"sb",47.6992521168149,0.230864380245384,23.8496260584074
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"fwb",92.6207718204229,0.402252012016097,46.3103859102115
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"ndl",44.9678089906916,0,22.4839044953458
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"bg",111.498106054648,0.461602159066243,55.749053027324
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"total",871.836322663497,1.57027567861548,435.918161331748
140039,"HBI",2011,"A",18,-9,0,1714,299,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,NA,27.7435959616328,"coeff_SP_P",NA,401,130,40.1,0.126292810072473,17.84,0.0999404070914056,0.0999860870850348,"ag",760.338216608848,1.10867351954924,380.169108304424
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"stw",14.2067833994045,0.0115359081203165,7.10339169970225
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"stb",1.24912270958831,0.00604575391440742,0.624561354794155
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"sw",315.852874741534,0.256472534290126,157.926437370767
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"sb",29.0019226296935,0.140369305527717,14.5009613148467
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"fwb",51.3712419263572,0.223105303686169,25.6856209631786
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"ndl",28.209630657852,0,14.104815328926
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"bg",58.3469404091581,0.241556333293915,29.1734702045791
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"total",498.238516473588,0.87908513883265,249.119258236794
140039,"HBI",2011,"A",19,-9,0,1168,297,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,25.2221753570287,"coeff_SP_P",NA,318,130,31.8,0.0794226038754036,17.84,0.0999404070914056,0.0999860870850348,"ag",439.89157606443,0.637528805538735,219.945788032215
140039,"HBI",2011,"A",20,-9,0,944,291,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.6259533732376,"coeff_SP_P",NA,303,130,30.3,0.0721066199833563,17.84,0.0999404070914056,0.0999860870850348,"stw",12.5928317248035,0.0102253793605404,6.29641586240175
140039,"HBI",2011,"A",20,-9,0,944,291,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.6259533732376,"coeff_SP_P",NA,303,130,30.3,0.0721066199833563,17.84,0.0999404070914056,0.0999860870850348,"stb",1.11398037467317,0.00539166501341814,0.556990187336585
140039,"HBI",2011,"A",20,-9,0,944,291,99,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,NA,24.6259533732376,"coeff_SP_P",NA,303,130,30.3,0.0721066199833563,17.84,0.0999404070914056,0.0999860870850348,"sw",280.619556524061,0.227863079897538,140.309778262031
