"plot_ID","inv_year","e_ID","geometry","e_form"
140037,2022,1,list(c(-51.6148156013083, 2.14262001117934, -51.572347533486, -51.6148156013083, -30.5926594208961, -59.9617309580677, 30.6641968733136, -30.5926594208961)),1
140039,2022,1,list(c(-46.8079836775246, 18.3713198068888, -51.7639514257242, -46.8079836775246, 37.5368174469359, 57.118251098515, -30.3396330365954, 37.5368174469359)),1
140042,2022,1,list(c(-57.8871555279259, 7.61488484075512, -23.6454326552388, -57.8871555279259, 15.7821806125047, 59.5148177251854, -55.1442972078398, 15.7821806125047)),1
140043,2022,1,list(c(16.84398750819, 59.481155058441, -54.3485422720609, 16.84398750819, 57.5871520812059, -7.87351210792873, 25.4211713518871, 57.5871520812059)),1
140046,2022,1,list(c(-2.08597216186497, 58.5473528959042, -59.3177289852962, -2.08597216186497, 59.9637283709071, 13.1227843418406, 9.02258433193918, 59.9637283709071)),1
140053,2022,1,list(c(-32.8599950359886, 31.7314812007649, -59.3651087943209, -32.8599950359886, -50.2018000298276, -50.9226187543954, 8.70539245746247, -50.2018000298276)),1
140054,2022,1,list(c(-39.186153563431, 30.987969960017, -55.3735307882105, -39.186153563431, 45.4361680701971, 51.3784557743524, -23.1035081329028, 45.4361680701971)),1
140068,2022,1,list(c(-48.6303970657256, 15.9139457660627, -49.9336948476236, -48.6303970657256, 35.143768739705, 57.8510702593722, -33.2659904236205, 35.143768739705)),1
140316,2022,1,list(c(26.2490460664686, 58.7704957061499, -45.7818607108392, 26.2490460664686, 53.9535687475853, -12.0842390928605, 38.7817125698868, 53.9535687475853)),1
140053,2022,2,list(c(-7.67081168442959, 57.1274262860418, -59.9115945337173, -7.67081168442959, 59.5076352084505, 18.3427687640896, 3.25589318428307, 59.5076352084505)),1
140046,2022,2,list(c(-59.8357515085049, -2.73612830992303, -11.5457833178463, -59.8357515085049, -4.4365348429209, -59.9375808810435, 58.878645429199, -4.4365348429209)),1
140055,2022,1,list(c(3.23222853973867, 59.9822066510201, -59.7912609189097, 3.23222853973867, -59.9128759004848, 1.46112466077498, -5.00051174649797, -59.9128759004848)),1
140065,2022,1,list(c(59.9111737680361, 17.7704218018506, 11.4400955264679, 59.9111737680361, 3.26362647007724, -57.3080457613443, 58.8992717641339, 3.26362647007724)),1
140060,2022,1,list(c(-18.7437386864908, 50.8092026192158, -59.8330815451061, -18.7437386864908, -56.9971250156756, -31.9127706286916, 4.47239900016525, -56.9971250156756)),1
140039,2022,2,list(c(16.3491677343258, -798.511191724462, -2542.84915025123, 16.3491677343258, -7.48232012111762, 2891.77797845733, 1591.82857087897, -7.48232012111762)),2
140048,2022,1,list(c(-11.2114184026141, 1290.32705414736, 2940.60807453823, -11.2114184026141, 0.645753359670665, 2708.33086851208, 593.990026819113, 0.645753359670665)),2
140056,2022,1,list(c(0.487373482590106, 1038.52986267244, 1328.70722844672, 0.487373482590106, -13.7713785471342, -2814.50807857031, 2689.70948265299, -13.7713785471342)),2
140057,2022,1,list(c(-18.4439064316268, 1622.54304957545, 2298.27360032016, -18.4439064316268, -3.89163404515306, -2523.36165705085, 1928.19564828661, -3.89163404515306)),2
140058,2022,1,list(c(-4.2903044494382, -676.972785121798, 986.523321622427, -4.2903044494382, -15.7770652445609, 2922.62003144515, -2833.15579096792, -15.7770652445609)),2
140058,2022,2,list(c(18.7115166956567, -991.952645202661, -2998.98919102068, 18.7115166956567, 12.7277666127314, -2831.25942818306, 77.8706115367097, 12.7277666127314)),2
140068,2022,2,list(c(6.53020113541122, -1709.69800030443, 1702.84015507277, 6.53020113541122, 13.7811092852163, -2465.14355520222, -2469.8857071273, 13.7811092852163)),2
140187,2022,1,list(c(29.7646936967627, -1995.60084749114, -2998.80501400742, 29.7646936967627, -1.45017555416459, 2239.99492354171, -84.6669236711382, -1.45017555416459)),2
140254,2022,1,list(c(-15.6092046576533, 1942.69240452165, -762.855923967628, -15.6092046576533, -19.2458081138593, 2286.03285659106, 2901.38774369568, -19.2458081138593)),2
