"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP","plot_A_ha","dw_sp","dw_type","decay","inv_year","ST_LY_type","mean_d_cm","sd_d_cm","mean_l_m","sd_l_m","n_dec","n_dw_TY","dom_SP","stand_type","n_stands"
"140037","BZE3","all","all","sb",8.9805061158223,4.49025305791115,0.0434656496005799,24.0703927541971,"LT",NA,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,219.981027838789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","stb",0.406026123391202,0.203013061695601,0.00196516643721342,24.0703927541971,"LT",NA,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,219.981027838789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","stw",4.88143009473511,2.44071504736756,0.00396372123692491,24.0703927541971,"LT",NA,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,219.981027838789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","sw",101.412794518322,50.7063972591608,0.0823471891488771,24.0703927541971,"LT",NA,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,219.981027838789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","total",168.173559012722,84.086779506361,0.311306848892051,24.0703927541971,"LT",NA,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,219.981027838789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","ag",1.26741568681564,0.633707843407818,0.00582942409271938,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,7438.79800852504,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","bg",4.19947534170166e-07,2.09973767085083e-07,1.2724410285356e-09,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,7438.79800852504,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","fwb",1.15916799004857,0.579583995024283,0.00533333192221345,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,7438.79800852504,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","ndl",6.39365229732814e-07,3.19682614866407e-07,0,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,7438.79800852504,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","total",1.26741610676317,0.633708053381585,0.0058294253651604,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,7438.79800852504,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","ag",170.66471397192,85.3323569859601,0.248617901615591,NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","bg",21.1601178035409,10.5800589017704,0.0876028872405174,NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","all","total",169.440975119485,84.7204875597426,0.317136274257212,NA,"all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","ag",147.013441629129,73.5067208145643,0.223703962923975,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","bg",21.1601173835933,10.5800586917967,0.0876028859680764,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","fwb",21.1748184435597,10.5874092217798,0.0919622365003796,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","ndl",10.1578663332988,5.0789331666494,0,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","sb",8.9805061158223,4.49025305791115,0.0434656496005799,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","stb",0.406026123391202,0.203013061695601,0.00196516643721342,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","stw",4.88143009473511,2.44071504736756,0.00396372123692491,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","sw",101.412794518322,50.7063972591608,0.0823471891488771,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","total",168.173559012722,84.086779506361,0.311306848892051,24.0703927541971,"LT",100,36.2957735247209,8.71602489308031,37.3230083413631,0.109406510142536,24.5092371305413,2.19307430291483,24.5092371305413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","ag",0.00756798682145283,0.00378399341072642,3.28677667655697e-05,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","bg",0,0,0,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","gfi","total",0.00756798682145283,0.00378399341072642,3.28677667655697e-05,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","rbu","ag",0.2919838640434,0.1459919320217,0.00134341702303383,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","rbu","bg",1.04986883542541e-07,5.24934417712708e-08,3.18110257133901e-10,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","rbu","fwb",0.289791997512141,0.144895998756071,0.00133333298055336,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","rbu","ndl",1.59841307433204e-07,7.99206537166018e-08,0,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","rbu","total",0.291983969030284,0.145991984515142,0.00134341734114408,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","vbe","ag",0.967863835950783,0.483931917975392,0.00445313930291998,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","vbe","bg",3.14960650627624e-07,1.57480325313812e-07,9.54330771401703e-10,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","vbe","fwb",0.869375992536424,0.434687996268212,0.00399999894166009,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","vbe","ndl",4.79523922299611e-07,2.39761961149805e-07,0,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3","all","vbe","total",0.967864150911436,0.483932075455717,0.00445314025725075,NA,"RG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",9.00657648539159,4.50328824269579,0.00731334010613797,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",4.42612410557538,2.21306205278769,0.00359401277372722,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","3",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",0.129219084742102,0.064609542371051,0.000104925896810587,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",2.9585519425559,1.47927597127795,0.00331116717159955,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",5.55774548486668,2.77887274243334,0.00451288933371174,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","3",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",0.262459783856279,0.131229891928139,0.000213117344491299,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",0.043179768987922,0.021589884493961,3.50619724181926e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","5",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",13.5619196757091,6.78095983785454,0.0110122787766758,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","all",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",8.82193698026678,4.41096849013339,0.00807223582222078,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","all",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",11.9651284279475,5.98256421397374,0.0106245072777375,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all","2",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",9.98386959044206,4.99193479522103,0.00810690210743896,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all","3",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",0.391678868598381,0.19583943429919,0.000318043241301886,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all","4",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",0.043179768987922,0.021589884493961,3.50619724181926e-05,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","all","5",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",9.00657648539159,4.50328824269579,0.00731334010613797,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",4.42612410557538,2.21306205278769,0.00359401277372722,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1","3",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",0.129219084742102,0.064609542371051,0.000104925896810587,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",2.9585519425559,1.47927597127795,0.00331116717159955,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",5.55774548486668,2.77887274243334,0.00451288933371174,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4","3",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
"140037","BZE3",NA,NA,"ag",0.262459783856279,0.131229891928139,0.000213117344491299,NA,"DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all","4","4",NA,NA,NA,NA,NA,NA,NA,NA,"gfi","1","1"
