"";"plot_ID";"e_ID";"e_form";"X";"Y";"CCS_r_m";"stand"
"92";140048;1;2;-2,7907908563178;17,6203599962172;17,84;"B"
"93";140048;1;2;-1,86478778469501;17,74227061337;17,84;"B"
"94";140048;1;2;-0,933673459374206;17,8155509000216;17,84;"B"
"95";140048;1;2;-8,25025616400798e-14;17,84;17,84;"B"
"96";140048;1;2;0,933673459374025;17,8155509000216;17,84;"B"
"97";140048;1;2;1,86478778469485;17,74227061337;17,84;"B"
"98";140048;1;2;2,79079085631764;17,6203599962173;17,84;"B"
"99";140048;1;2;3,70914456418874;17,4501531970911;17,84;"B"
"100";140048;1;2;4,61733176462889;17,232116740997;17,84;"B"
"101";140048;1;2;5,51286317964897;16,9668482507056;17,84;"B"
"102";140048;1;2;6,39328421988807;16,6550748087101;17,84;"B"
"103";140048;1;2;7,2561817124722;16,297650964344;17,84;"B"
"104";140048;1;2;8,09919051535343;15,8955563915205;17,84;"B"
"105";140048;1;2;8,91999999999992;15,4498932035144;17,84;"B"
"106";140048;1;2;9,71636038466801;14,9618829321464;17,84;"B"
"107";140048;1;2;10,4860889008976;14,4328631796491;17,84;"B"
"108";140048;1;2;11,227075776329;13,8642839523924;17,84;"B"
"109";140048;1;2;11,937290017442;13,2577036865168;17,84;"B"
"110";140048;1;2;12,6147849763679;12,6147849763681;17,84;"B"
"111";140048;1;2;13,2577036865166;11,9372900174421;17,84;"B"
"112";140048;1;2;13,8642839523923;11,2270757763292;17,84;"B"
"113";140048;1;2;14,432863179649;10,4860889008978;17,84;"B"
"114";140048;1;2;14,9618829321463;9,71636038466817;17,84;"B"
"115";140048;1;2;15,4498932035143;8,92000000000009;17,84;"B"
"116";140048;1;2;15,8955563915204;8,0991905153536;17,84;"B"
"117";140048;1;2;16,297650964344;7,25618171247238;17,84;"B"
"118";140048;1;2;16,65507480871;6,39328421988825;17,84;"B"
"119";140048;1;2;16,7033722928134;6,25689633218669;17,84;"B"
"120";140048;1;2;-11,2114184026141;0,645753359670665;17,84;"B"
"121";140048;1;2;-3,07755994960063;17,5672104863523;17,84;"B"
