"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
140039,"BZE3",2022,"A",32,0,NA,1249,223,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,305,30.5,"sampled",175,530,130,53,0.220618344098343,17.84,0.0999404070914056,0.0999860870850348,"ag",1435.44180854081,2.12821091452443,717.720904270403
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"stw",33.3005909247192,0.027040079830872,16.6502954623596
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"stb",2.86281681515883,0.0138560333853687,1.43140840757941
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"sw",762.179126941223,0.618889451076273,381.089563470611
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"sb",63.2009264571328,0.305892484052523,31.6004632285664
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"fwb",100.813811625811,0.437834383890897,50.4069058129055
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"ndl",46.036915823202,0,23.018457911601
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"bg",147.254210375422,0.609632430954247,73.627105187711
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"total",1155.64839896267,2.01314486319018,577.824199481334
140039,"BZE3",2022,"A",33,0,NA,789,230,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,328,32.8,"sampled",185,443,130,44.3,0.154133604168586,17.84,0.0999404070914056,0.0999860870850348,"ag",1008.39418858725,1.40351243223593,504.197094293623
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"stw",14.00001683746,0.0113680136720175,7.00000841873
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"stb",1.19932120501596,0.00580471463227725,0.59966060250798
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"sw",293.497781281499,0.238320198400577,146.748890640749
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"sb",27.5142433653056,0.133168937888079,13.7571216826528
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"fwb",61.1987721654436,0.265786267514522,30.5993860827218
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"ndl",33.6882300181457,0,16.8441150090729
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"bg",60.4195778629726,0.250137052352707,30.2097889314863
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"total",491.517942735842,0.904585184460179,245.758971367921
140039,"BZE3",2022,"A",34,0,NA,1430,275,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,3,1,225,22.5,"sampled",130,322,130,32.2,0.081433223173701,17.84,0.0999404070914056,0.0999860870850348,"ag",431.09836487287,0.654448132107473,215.549182436435
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"stw",15.574154786673,0.0126462136867785,7.7870773933365
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"stb",1.36932107573629,0.00662751400656364,0.684660537868145
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"sw",349.190707165832,0.283542854218656,174.595353582916
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"sb",31.6634333515517,0.15325101742151,15.8317166757758
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"fwb",54.3492506084098,0.236038795392324,27.1746253042049
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"ndl",29.2780756742592,0,14.6390378371296
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"bg",64.1592654381657,0.265619358914006,32.0796327190829
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"total",545.584208100628,0.957725753639838,272.792104050314
140039,"BZE3",2022,"A",35,0,NA,1380,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,262,26.2,"sampled",142,329,130,32.9,0.0850122826043032,17.84,0.0999404070914056,0.0999860870850348,"ag",481.424942662462,0.692106394725832,240.712471331231
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"stw",17.2614100588866,0.0140162649678159,8.6307050294433
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"stb",1.49445986616006,0.00723318575221469,0.74722993308003
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"sw",377.641718109263,0.306645075104722,188.820859054632
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"sb",34.1656422543467,0.165361708511038,17.0828211271734
140039,"BZE3",2022,"A",36,0,NA,787,289,110,1,"gfi","GFi",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,256,25.6,"sampled",138,345,130,34.5,0.0934820163983813,17.84,0.0999404070914056,0.0999860870850348,"fwb",64.7127708148322,0.281047563648816,32.3563854074161
