"plot_ID","inv","stand","SP_code","tree_inventory_status","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140037,"HBI","A","all","all","stw",5.1119235151313,2.55596175756565,0.00415088189428662,26.1998299066619,"LT",NA,NA,NA,NA,NA,NA,NA,NA,239.967282531224,NA
140037,"HBI","A","all","all","sw",105.35091523557,52.6754576177852,0.0855449431712832,26.1998299066619,"LT",NA,NA,NA,NA,NA,NA,NA,NA,239.967282531224,NA
140037,"HBI","A","all","all","total",177.313494904278,88.6567474521391,0.332821172320523,26.1998299066619,"LT",NA,NA,NA,NA,NA,NA,NA,NA,239.967282531224,NA
140037,"HBI","A","gfi","2","ag",153.95834908171,76.9791745408548,0.236130868615089,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","bg",23.3551458225687,11.6775729112843,0.0966903037054344,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","fwb",22.8026043606978,11.4013021803489,0.0990317107385107,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","ndl",10.8988289432421,5.44941447162107,0,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","sb",9.37017390274676,4.68508695137338,0.0453516416892943,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","stb",0.423903124321068,0.211951562160534,0.00205169112171397,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","stw",5.1119235151313,2.55596175756565,0.00415088189428662,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","sw",105.35091523557,52.6754576177852,0.0855449431712832,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","2","total",177.313494904278,88.6567474521391,0.332821172320523,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","ag",153.95834908171,76.9791745408548,0.236130868615089,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","bg",23.3551458225687,11.6775729112843,0.0966903037054344,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","fwb",22.8026043606978,11.4013021803489,0.0990317107385107,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","ndl",10.8988289432421,5.44941447162107,0,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","sb",9.37017390274676,4.68508695137338,0.0453516416892943,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","stb",0.423903124321068,0.211951562160534,0.00205169112171397,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","stw",5.1119235151313,2.55596175756565,0.00415088189428662,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","sw",105.35091523557,52.6754576177852,0.0855449431712832,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","A","gfi","all","total",177.313494904278,88.6567474521391,0.332821172320523,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,NA,NA
140037,"HBI","all","all","2","ag",153.95834908171,76.9791745408548,0.236130868615089,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","bg",23.3551458225687,11.6775729112843,0.0966903037054344,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","fwb",22.8026043606978,11.4013021803489,0.0990317107385107,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","ndl",10.8988289432421,5.44941447162107,0,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","sb",9.37017390274676,4.68508695137338,0.0453516416892943,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","stb",0.423903124321068,0.211951562160534,0.00205169112171397,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","stw",5.1119235151313,2.55596175756565,0.00415088189428662,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","sw",105.35091523557,52.6754576177852,0.0855449431712832,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","2","total",177.313494904278,88.6567474521391,0.332821172320523,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","ag",153.95834908171,76.9791745408548,0.236130868615089,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","bg",23.3551458225687,11.6775729112843,0.0966903037054344,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","fwb",22.8026043606978,11.4013021803489,0.0990317107385107,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","ndl",10.8988289432421,5.44941447162107,0,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","sb",9.37017390274676,4.68508695137338,0.0453516416892943,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","stb",0.423903124321068,0.211951562160534,0.00205169112171397,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","stw",5.1119235151313,2.55596175756565,0.00415088189428662,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","sw",105.35091523557,52.6754576177852,0.0855449431712832,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","all","all","total",177.313494904278,88.6567474521391,0.332821172320523,26.1998299066619,"LT",NA,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,1
140037,"HBI","all","gfi","2","ag",153.95834908171,76.9791745408548,0.236130868615089,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","bg",23.3551458225687,11.6775729112843,0.0966903037054344,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","fwb",22.8026043606978,11.4013021803489,0.0990317107385107,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","ndl",10.8988289432421,5.44941447162107,0,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","sb",9.37017390274676,4.68508695137338,0.0453516416892943,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","stb",0.423903124321068,0.211951562160534,0.00205169112171397,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","stw",5.1119235151313,2.55596175756565,0.00415088189428662,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","sw",105.35091523557,52.6754576177852,0.0855449431712832,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","2","total",177.313494904278,88.6567474521391,0.332821172320523,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","ag",153.95834908171,76.9791745408548,0.236130868615089,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","bg",23.3551458225687,11.6775729112843,0.0966903037054344,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","fwb",22.8026043606978,11.4013021803489,0.0990317107385107,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","ndl",10.8988289432421,5.44941447162107,0,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","sb",9.37017390274676,4.68508695137338,0.0453516416892943,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","stb",0.423903124321068,0.211951562160534,0.00205169112171397,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","stw",5.1119235151313,2.55596175756565,0.00415088189428662,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","sw",105.35091523557,52.6754576177852,0.0855449431712832,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140037,"HBI","all","gfi","all","total",177.313494904278,88.6567474521391,0.332821172320523,26.1998299066619,"LT",100,36.1194788739525,9.25637322306163,37.2819017422037,0.109165647836083,24.1228664270102,1.79228007725786,24.1228664270102,239.967282531224,NA
140038,"HBI","A","all","2","ag",62.4863816197131,31.2431908098565,0.0953381402734447,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","bg",10.6793107911352,5.33965539556759,0.0442123466752997,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","fwb",9.17312771921243,4.58656385960622,0.0398388936845396,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","ndl",3.7448415866807,1.87242079334035,0,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","sb",3.61465784292934,1.80732892146467,0.017494943959778,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","stb",0.171264647160862,0.0856323235804311,0.000828920892258573,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","stw",2.13555265613466,1.06777632806733,0.00173406875678134,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","sw",43.6469371675951,21.8234685837975,0.0354413129800872,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","2","total",73.1656924108482,36.5828462054241,0.139550486948744,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","ag",62.4863816197131,31.2431908098565,0.0953381402734447,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","bg",10.6793107911352,5.33965539556759,0.0442123466752997,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","fwb",9.17312771921243,4.58656385960622,0.0398388936845396,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","ndl",3.7448415866807,1.87242079334035,0,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","sb",3.61465784292934,1.80732892146467,0.017494943959778,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","stb",0.171264647160862,0.0856323235804311,0.000828920892258573,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","stw",2.13555265613466,1.06777632806733,0.00173406875678134,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","sw",43.6469371675951,21.8234685837975,0.0354413129800872,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","all","all","total",73.1656924108482,36.5828462054241,0.139550486948744,9.61254429240951,"LT",NA,NA,NA,NA,NA,NA,NA,NA,59.991820632806,NA
140038,"HBI","A","gfi","2","ag",62.4863816197131,31.2431908098565,0.0953381402734447,9.61254429240951,"LT",100,41.4569204323941,18.0670880074623,45.1625463519211,0.160194175669722,25.7994290035916,4.69908389788376,25.7994290035916,NA,NA
140038,"HBI","A","gfi","2","bg",10.6793107911352,5.33965539556759,0.0442123466752997,9.61254429240951,"LT",100,41.4569204323941,18.0670880074623,45.1625463519211,0.160194175669722,25.7994290035916,4.69908389788376,25.7994290035916,NA,NA
140038,"HBI","A","gfi","2","fwb",9.17312771921243,4.58656385960622,0.0398388936845396,9.61254429240951,"LT",100,41.4569204323941,18.0670880074623,45.1625463519211,0.160194175669722,25.7994290035916,4.69908389788376,25.7994290035916,NA,NA
