"stand_type","compartiment","stand_component","inv","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","n_ha","n_SP","plot_ID","stand","dom_SP","SP_code"
"5","fwb","RG","BZE3",0.0162602955950967,0.00813014779754837,7.06184637695051e-05,NA,163.842429609688,3,"all","all","all","all"
"5","ndl","LT","BZE3",1.67815754187425,0.839078770937124,0,10.6891073030588,327.80102220034,2.5,"all","all","all","all"
"5","ndl","RG","BZE3",0.00544792791105224,0.00272396395552612,0,NA,163.842429609688,3,"all","all","all","all"
"5","sb","DW","BZE3",1.09488976546718,0.54744488273359,0.00712444770389494,NA,919.367715852028,NA,"all","all","all","all"
"5","sb","LT","BZE3",10.1681588670514,5.0840794335257,0.0667698898406929,10.6891073030588,327.80102220034,2.5,"all","all","all","all"
"5","stb","DW","BZE3",0.318653706028382,0.159326853014191,0.0015770276787095,NA,919.367715852028,NA,"all","all","all","all"
"5","stb","LT","BZE3",0.303400351467888,0.151700175733944,0.00199031255180595,10.6891073030588,327.80102220034,2.5,"all","all","all","all"
"5","stw","DW","BZE3",3.64964671908712,1.82482335954356,0.00310254531734215,NA,919.367715852028,NA,"all","all","all","all"
"5","stw","LT","BZE3",1.6504629890394,0.825231494519698,0.0027586452876915,10.6891073030588,327.80102220034,2.5,"all","all","all","all"
"5","sw","DW","BZE3",6.66767911032678,3.33383955516339,0.0116817738012925,NA,919.367715852028,NA,"all","all","all","all"
"5","sw","LT","BZE3",50.1070607306189,25.0535303653094,0.0842680425573202,10.6891073030588,327.80102220034,2.5,"all","all","all","all"
"5","total","LT","BZE3",111.6397333858,55.8198666929001,0.333449670748598,10.6891073030588,327.80102220034,2.5,"all","all","all","all"
"5","total","RG","BZE3",0.00707049356594193,0.00353524678297096,2.54403258682949e-05,NA,163.842429609688,3,"all","all","all","all"
"5","total","all","BZE3",150.679706279274,75.3398531396369,0.448774442803052,NA,NA,NA,"all","all","all","all"
"6","ag","DW","BZE3",6.2585911454534,3.1292955727267,0.00991824849548294,NA,339.766329771402,NA,"all","all","all","all"
"6","ag","LT","BZE3",140.635125779113,70.3175628895563,0.259433630255981,18.0692327106095,314.919869697294,3.5,"all","all","all","all"
"6","ag","RG","BZE3",0.498604959544882,0.249302479772441,0.00231422504906892,NA,2637.17953765802,3.5,"all","all","all","all"
