"";"plot_ID";"LT_RMS_DBH";"LT_FSI_DBH_RMS";"LT_sd_DBH_cm";"LT_FSI_DBH_SD";"LT_sd_H_m";"LT_FSI_H_SD";"LT_n_SP";"LT_FSI_n_SP";"inv";"LT_n_bark_TY";"LT_FSI_bark_TY";"LT_Vm340_plot";"LT_FSI_V40";"LT_n_fruit_TY";"LT_FSI_fruit_TY";"DW_n_dec";"DW_FSI_n_dec";"DW_LY_mean_D_cm";"DW_FSI_LY_mean_D_cm";"DW_ST_mean_D_cm";"DW_FSI_ST_mean_D_cm";"RG_n_SP";"RG_FSI_n_SP";"FSI_sum";"FSI_total"
"34";50034;63,1969211199424;0,80848767765163;8,85685763770777;0,384245135777624;1,49556415849382;0,12670400012208;1;0,166666666666667;"HBI";1;0,25;62,6286187153157;0,81720342887908;1;0,2;3;0,6;20,3333333333333;0,423611111111111;20,5384615384615;0,331265508684864;2;0,222222222222222;4,10818352889306;0,373471229899369
"35";50035;30,3691619904139;0,388517238098613;10,6304044719012;0,461188536246348;6,37157616360206;0,539799100176292;2;0,333333333333333;"HBI";1;0,25;0;0;2;0,4;4;0,8;24;0,5;20,3333333333333;0,327956989247312;3;0,333333333333333;4,0007951971019;0,363708654281991
"36";50036;36,8590558750492;0,471543422634343;16,9264612279972;0,734336110935813;6,40665364903742;0,542770860159736;3;0,5;"HBI";1;0,25;29,6676677543197;0,387115671924382;3;0,6;4;0,8;28,6363636363636;0,596590909090909;28;0,451612903225806;7;0,777777777777778;5,33396987797099;0,484906352542817
"37";50037;39,7601906360263;0,508658074169426;19,2221089183486;0,833930289205224;8,13255817540488;0,688989266155633;5;0,833333333333333;"HBI";1;0,25;47,245360625032;0,616476484606918;3;0,6;3;0,6;30,3333333333333;0,631944444444444;18,625;0,300403225806452;9;1;5,86373511772143;0,533066828883766
"38";50038;31,3223878289251;0,400711999026804;12,4583973420795;0,540494018770055;6,91955939309585;0,58622416778864;2;0,333333333333333;"HBI";1;0,25;13,0660172773624;0,170490653312824;3;0,6;5;1;19,875;0,4140625;10,75;0,173387096774194;3;0,333333333333333;4,46870376900585;0,40624579718235
"39";50039;23,5946579209996;0,301849992839509;7,28225815510838;0,315932849780063;3,38404821522098;0,286696122690116;4;0,666666666666667;"HBI";1;0,25;0;0;5;1;5;1;13,7647058823529;0,286764705882353;11,8333333333333;0,190860215053763;3;0,333333333333333;4,29877055291247;0,390797322992043
"40";50040;42,2604227775035;0,540643918445231;9,37819508350233;0,406862793849989;2,82037093782368;0,238941457389706;2;0,333333333333333;"HBI";1;0,25;24,7371699174432;0,322780551319352;1;0,2;3;0,6;31;0,645833333333333;32,5;0,524193548387097;6;0,666666666666667;4,06258893605804;0,369326266914367
"41";50041;40,2110007750781;0,514425355801581;7,96144675599699;0,3453987085352;3,14345452654644;0,266313056817575;2;0,333333333333333;"HBI";1;0,25;23,6888021904642;0,309101027185061;2;0,4;4;0,8;16,4021739130435;0,341711956521739;17,7857142857143;0,286866359447005;0;0;3,84714979764149;0,349740890694681
"42";50042;34,8801279589777;0,446226701396166;14,6191882743571;0,63423758326241;8,27576651658369;0,701121858111084;2;0,333333333333333;"HBI";1;0,25;35,7519385820384;0,466505686978711;2;0,4;4;0,8;23,0454545454545;0,480113636363636;29,625;0,477822580645161;6;0,666666666666667;4,9893613800905;0,453578307280955
"43";50043;27,5915855146437;0,352983286212995;9,38883205418126;0,407324267253986;5,63279844300338;0,477209948203571;3;0,5;"HBI";1;0,25;7,57740224240156;0,098872994830593;3;0,6;4;0,8;13,5;0,28125;14,6875;0,236895161290323;0;0;4,00453565779147;0,364048696162861
"44";50044;10,8251525888289;0,138487798482401;1,93436191861078;0,0839201880015799;1,42198367661593;0,120470271310186;2;0,333333333333333;"HBI";1;0,25;0;0;1;0,2;3;0,6;26,7647058823529;0,557598039215686;21,3333333333333;0,344086021505376;4;0,444444444444444;2,62789565184856;0,238899604713506
"45";50045;32,9415743088272;0,421426494189256;14,2313155412158;0,617410146590538;9,30700234122195;0,788488022450331;3;0,5;"HBI";1;0,25;21,3813901364468;0,278992985828581;4;0,8;5;1;15;0,3125;14,4;0,232258064516129;3;0,333333333333333;5,20107571357483;0,472825064870439
"46";50046;31,1287519826928;0,39823478664278;9,82872440022258;0,426408518254314;2,8238311501344;0,239234606124617;2;0,333333333333333;"HBI";1;0,25;9,51254253921117;0,124123484436684;2;0,4;4;0,8;32,8333333333333;0,684027777777778;19;0,306451612903226;4;0,444444444444444;3,96181411947273;0,360164919952066
"47";50047;24,6475018787543;0,315319183288187;7,41303410626011;0,321606422187144;4,58982385747851;0,388849277575601;2;0,333333333333333;"HBI";1;0,25;0;0;2;0,4;5;1;18,8461538461538;0,392628205128205;15,5;0,25;5;0,555555555555556;3,65173642151247;0,331976038319315
"48";50048;30,8790229797544;0,395039966103268;9,06617521107219;0,393326151041506;4,86002977985141;0,411741088018425;2;0,333333333333333;"HBI";1;0,25;4,45368387718953;0,0581134601120097;2;0,4;3;0,6;24,375;0,5078125;14,1666666666667;0,228494623655914;2;0,222222222222222;3,57786112226446;0,325260102024041
"49";50049;41,1953274983301;0,527017995006616;5,31961026360225;0,230785505608613;1,57518724473133;0,133449657585895;1;0,166666666666667;"HBI";1;0,25;24,00418491059;0,313216267878258;1;0,2;5;1;19,6666666666667;0,409722222222222;28,8235294117647;0,464895635673624;2;0,222222222222222;3,69575395064189;0,335977631876536
"50";50050;16,3799832431804;0,209551579057426;4,10802769090988;0,178222313425423;1,69144985258239;0,1432994105341;3;0,5;"HBI";1;0,25;0;0;2;0,4;3;0,6;29,2758620689655;0,609913793103448;0;0;4;0,444444444444444;2,8909870961204;0,262817008738218
"51";50051;61,7462144588638;0,789928570046639;23,0500188890707;1;8,99089554934293;0,761707496339592;2;0,333333333333333;"HBI";1;0,25;37,822633435195;0,493524947005086;1;0,2;1;0,2;48;1;0;0;4;0,444444444444444;5,02849434672465;0,457135849702241
"52";50052;30,2869934193953;0,387466043262194;11,6773441536097;0,506608875671967;7,02241837293671;0,594938367122915;5;0,833333333333333;"HBI";1;0,25;7,49911836676315;0,0978515153071749;4;0,8;3;0,6;11,8333333333333;0,246527777777778;23,4;0,37741935483871;2;0,222222222222222;4,69414526731407;0,426740478846734
"53";50053;29,3990646109702;0,376106637020218;8,98153977411046;0,389654334659531;2,88795491128954;0,244667162792337;2;0,333333333333333;"HBI";1;0,25;1,18028838347772;0,0154008779664857;2;0,4;3;0,6;36,6666666666667;0,763888888888889;28,16;0,454193548387097;7;0,777777777777778;3,82724478304789;0,347931343913445
"54";50054;48,8476760403753;0,624915636089428;11,5983447670107;0,503181573205136;1,85855558695839;0,157456586519181;2;0,333333333333333;"HBI";1;0,25;23,2245719386676;0,303043563978311;1;0,2;4;0,8;26,5384615384615;0,552884615384615;14,734375;0,237651209677419;2;0,222222222222222;3,96246651818742;0,360224228926129
"55";50055;39,8465935242258;0,509763439259763;12,0502886718734;0,522788667977496;7,46909112768859;0,632780424550668;2;0,333333333333333;"HBI";1;0,25;29,2222641025052;0,381303865773067;1;0,2;3;0,6;12;0,25;22;0,354838709677419;1;0,111111111111111;4,03480844057175;0,366800767324704
"56";50056;41,2369665155841;0,527550689191123;11,9211617213606;0,51718663566966;5,51178920360893;0,466958061251126;4;0,666666666666667;"HBI";1;0,25;40,9719377939881;0,534618338067855;3;0,6;2;0,4;29,4285714285714;0,613095238095238;0;0;3;0,333333333333333;4,57607562894167;0,416006875358334
"57";50057;29,736674455835;0,380425730333467;8,09147143611595;0,351039687865617;6,52251240211716;0,552586398584475;2;0,333333333333333;"HBI";1;0,25;7,88738515356386;0,102917776642679;1;0,2;3;0,6;12;0,25;13;0,209677419354839;2;0,222222222222222;3,22998034611441;0,293634576919492
"58";50058;47,0930386120315;0,60246829665544;22,4971081335326;0,976012568223956;11,4638969385652;0,971219850953309;3;0,5;"HBI";1;0,25;34,4952103932471;0,450107391660758;3;0,6;2;0,4;16,25;0,338541666666667;0;0;3;0,333333333333333;5,08834977416013;0,462577252196375
"59";50059;29,0452964323755;0,371580827723335;6,93290436870357;0,300776515718642;3,11278202097611;0,263714486152816;4;0,666666666666667;"HBI";1;0,25;15,4072378900474;0,201039842352828;3;0,6;3;0,6;17;0,354166666666667;23,1;0,37258064516129;5;0,555555555555556;3,98052565044224;0,361865968222022
"60";50060;19,3373402326361;0,247385489982517;5,85917916803148;0,25419411568507;3,09996350600823;0,262628503239391;2;0,333333333333333;"HBI";1;0,25;1,74028403693939;0,0227079266856417;3;0,6;3;0,6;35,8461538461538;0,746794871794872;28;0,451612903225806;8;0,888888888888889;3,76865714394663;0,342605194904239
"61";50061;16,4741381693619;0,210756117130783;4,53445841069602;0,196722546411711;1,93700036511596;0,164102417876402;1;0,166666666666667;"HBI";1;0,25;0;0;1;0,2;3;0,6;34,1612903225806;0,711693548387097;10;0,161290322580645;0;0;2,6612316190533;0,241930147186664
"62";50062;11,7060209237075;0,149756879028766;2,36454879600417;0,102583377800412;1,26837237674622;0,10745634205352;4;0,666666666666667;"HBI";1;0,25;0;0;2;0,4;2;0,4;28,6842105263158;0,597587719298246;0;0;4;0,444444444444444;2,67405098484761;0,243095544077055
"63";50063;22,4835149412916;0,287634974270835;4,73940675814978;0,205614007561486;1,94825333191562;0,165055767753543;2;0,333333333333333;"HBI";1;0,25;0;0;1;0,2;3;0,6;11,5714285714286;0,241071428571429;10;0,161290322580645;3;0,333333333333333;2,44399983407127;0,222181803097388
"64";50064;36,4186041289784;0,465908657475094;16,0979635290503;0,698392639351946;4,55151575277785;0,38560381995006;3;0,5;"HBI";1;0,25;11,2111902838655;0,146288124019414;2;0,4;5;1;24,5789473684211;0,512061403508772;20,625;0,332661290322581;4;0,444444444444444;4,69091593462787;0,426446903147988
"65";50065;11,1695811732607;0,142894124952256;1,94567659505521;0,0844110629331312;1,92559497784152;0,163136154956549;3;0,5;"HBI";1;0,25;0;0;3;0,6;4;0,8;29,0277777777778;0,60474537037037;30,8181818181818;0,497067448680352;3;0,333333333333333;3,64225416189266;0,331114014717514
"66";50067;28,5929789361732;0,365794262245378;11,3943757135151;0,494332597658643;4,29527746259811;0,363895345481862;2;0,333333333333333;"HBI";1;0,25;15,3022905232946;0,19967044686365;1;0,2;3;0,6;19,9;0,414583333333333;24,9411764705882;0,402277039848197;1;0,111111111111111;3,6238863587644;0,329444214433127
"67";50068;33,320732615201;0,426277123193804;12,3361614377204;0,535190947004805;6,19058166049613;0,524465269518887;3;0,5;"HBI";1;0,25;19,0544492352669;0,248630124212759;2;0,4;4;0,8;17,1836734693878;0,357993197278912;19,9285714285714;0,321428571428571;1;0,111111111111111;4,36398523263774;0,396725930239794
"68";50069;26,4466680320981;0,338336185370704;11,2241055548417;0,486945612012651;4,93620265697505;0,41819444421686;4;0,666666666666667;"HBI";1;0,25;36,5697749918487;0,47717714568351;4;0,8;3;0,6;11;0,229166666666667;9;0,145161290322581;3;0,333333333333333;4,41164801093964;0,401058910085422
"69";50070;32,880740943598;0,420648243836133;13,4884244154351;0,585180623076657;9,87168594263655;0,836327943390017;6;1;"HBI";1;0,25;16,8788498816501;0,220242028033847;4;0,8;4;0,8;17,8333333333333;0,371527777777778;21,4230769230769;0,345533498759305;4;0,444444444444444;5,62946011487374;0,511769101352158
"70";50072;45,5740942798569;0,58303621430334;8,41123014776331;0,364912071796676;2,70031507664112;0,22877034051482;1;0,166666666666667;"HBI";1;0,25;61,8869887148043;0,807526342080593;1;0,2;3;0,6;21,1666666666667;0,440972222222222;11;0,17741935483871;1;0,111111111111111;3,81930321242303;0,347209382947548
"71";50073;35,2028297397183;0,450355073612114;6,34858489967958;0,275426451068541;1,2660405310897;0,107258788394139;2;0,333333333333333;"HBI";1;0,25;12,7801373748678;0,16676037726078;2;0,4;4;0,8;20,2142857142857;0,421130952380952;23,6666666666667;0,381720430107527;2;0,222222222222222;3,58598540615739;0,325998673287035
"72";50074;26,5854539858992;0,340111694865326;4,16889486718817;0,180862969668319;1,15786044531009;0,0980937856598999;2;0,333333333333333;"HBI";1;0,25;0;0;1;0,2;5;1;16;0,333333333333333;29;0,467741935483871;0;0;3,20347705234408;0,291225186576735
"73";50075;36,109649122807;0,461956149805231;0;0;0;0;1;0,166666666666667;"HBI";1;0,25;0;0;1;0,2;4;0,8;19,1666666666667;0,399305555555556;35,2682926829268;0,568843430369788;7;0,777777777777778;2,84677180239724;0,258797436581567
"74";50076;29,845553987504;0,381818642490307;5,38962344573913;0,233822951368368;1,70978579314575;0,144852829023159;1;0,166666666666667;"HBI";1;0,25;3,46782460853251;0,0452495715054146;1;0,2;5;1;20,9423076923077;0,436298076923077;20,0322580645161;0,323100936524454;0;0;3,18180967450145;0,289255424954677
"75";50077;33,9630722157449;0,434494669914502;13,7698120800961;0,597388320867066;7,41816981664288;0,628466377731407;5;0,833333333333333;"HBI";1;0,25;11,0250314861746;0,143859049086746;4;0,8;3;0,6;34,5;0,71875;25,1578947368421;0,405772495755518;3;0,333333333333333;5,41206424668857;0,492005840608052
"76";50078;34,6366238869454;0,443111517330118;12,31512725856;0,53427840201898;5,19284932895017;0,43993751673741;5;0,833333333333333;"HBI";1;0,25;13,3345743443535;0,173994894033705;2;0,4;5;1;19,7;0,410416666666667;21,3636363636364;0,344574780058651;2;0,222222222222222;4,82964711017886;0,439058828198079
"77";50079;25,9956998516958;0,33256688189188;4,64955415583046;0,201715850134729;1,20356031354246;0,101965472526162;2;0,333333333333333;"HBI";1;0,25;0;0;2;0,4;5;1;21,7789473684211;0,453728070175439;17,1;0,275806451612903;0;0;3,34911605967445;0,304465096334041
"78";50080;38,1198876353713;0,487673432194105;4,72884594398929;0,205155838125213;2,95966822009041;0,250742704945079;1;0,166666666666667;"HBI";1;0,25;18,9008084035228;0,246625356790252;1;0,2;4;0,8;22,8888888888889;0,476851851851852;43,2916666666667;0,698252688172043;3;0,333333333333333;3,78196853874521;0,34381532170411
"79";50081;32,4901292702876;0,415651090192858;4,0928212146536;0,177562596991807;1,77014231837751;0,149966225955615;1;0,166666666666667;"HBI";1;0,25;0;0;1;0,2;4;0,8;16,9302325581395;0,352713178294574;20,0188679245283;0,32288496652465;4;0,444444444444444;2,83544472462617;0,257767702238743
"80";50082;45,1136419262175;0,577145578375735;5,10040965549377;0,221275725631277;1,11372419336724;0,0943545681614096;1;0,166666666666667;"HBI";1;0,25;57,2008752710695;0,746380047417065;1;0,2;5;1;18,2727272727273;0,380681818181818;36,1111111111111;0,582437275985663;4;0,444444444444444;4,21894168041963;0,383540152765421
"81";50083;32,6704682350375;0,417958193580442;4,89658085286216;0,212432834715979;2,23915639979259;0,189701037659528;1;0,166666666666667;"HBI";1;0,25;5,02644850719428;0,0655871235774004;1;0,2;5;1;24,0487804878049;0,501016260162602;26,8125;0,432459677419355;5;0,555555555555556;3,43582179378197;0,312347435798361
"82";50085;42,6904966005316;0,546145917280567;6,88164662718942;0,298552754351641;2,18679574151138;0,185265049530516;1;0,166666666666667;"HBI";1;0,25;24,709206002403;0,322415666898706;1;0,2;5;1;28,0909090909091;0,585227272727273;30,0555555555556;0,484767025089606;4;0,444444444444444;4,03904035254498;0,367185486594998
"83";50086;39,7411334176983;0,508414272320926;15,7782202604786;0,684520925401928;6,66871989836454;0,564973078565516;2;0,333333333333333;"HBI";1;0,25;41,4597050303206;0,540982921323917;1;0,2;3;0,6;28;0,583333333333333;19,7142857142857;0,317972350230415;0;0;4,58353021450937;0,416684564955397
"84";50087;29,8087128487985;0,381347328284708;13,400182704253;0,581352352409862;4,83702623655256;0,409792230835407;2;0,333333333333333;"HBI";1;0,25;42,415305430463;0,553451980033073;1;0,2;2;0,4;29,1666666666667;0,607638888888889;41,75;0,673387096774194;2;0,222222222222222;4,39030321055947;0,399118473687224
"85";50088;31,8998078874678;0,408099020322899;9,2167843797421;0,399860166019746;3,63730670380268;0,308152148756219;3;0,5;"HBI";1;0,25;7,27548894578135;0,0949335085975702;2;0,4;4;0,8;16;0,333333333333333;19,375;0,3125;1;0,111111111111111;3,80687817702977;0,346079834275433
"86";50089;46,6267511452463;0,596503011251366;17,440198158571;0,756624028921745;9,37252047124468;0,794038709866349;2;0,333333333333333;"HBI";1;0,25;18,5836050231707;0,242486359389494;3;0,6;5;1;24;0,5;22,2222222222222;0,3584229390681;2;0,222222222222222;5,43140838183039;0,493764398348217
"87";50090;27,1910677227052;0,347859402110351;3,54808406866444;0,153929768376319;0,717911425657767;0,0608213621913702;1;0,166666666666667;"HBI";1;0,25;0;0;1;0,2;4;0,8;16,9072164948454;0,352233676975945;18,7846153846154;0,302977667493797;2;0,222222222222222;2,63448854381445;0,239498958528586
"88";50091;34,7891788164725;0,445063175393548;6,06641475109044;0,263184806063949;2,01440265775314;0,170659929996528;1;0,166666666666667;"HBI";1;0,25;12,2145212680216;0,159379990603284;1;0,2;4;0,8;19,9565217391304;0,415760869565217;21,3214285714286;0,34389400921659;0;0;3,21460944750578;0,292237222500526
"89";50092;41,7728423234221;0,53440622866537;6,31530145058385;0,273982484829038;3,0510264581242;0,258482562935956;1;0,166666666666667;"HBI";1;0,25;25,9024991764953;0,337986236608361;1;0,2;3;0,6;35;0,729166666666667;39,4;0,635483870967742;2;0,222222222222222;3,9861747173398;0,362379519758164
"90";50093;57,4430152411936;0,734877097912996;2,26060718117638;0,0980739838893694;1,57786411722106;0,133676441873509;1;0,166666666666667;"HBI";1;0,25;12,5384778173284;0,163607106071131;1;0,2;3;0,6;18;0,375;20,8333333333333;0,336021505376344;1;0,111111111111111;3,05792280179002;0,277992981980911
"91";50094;32,0961460860654;0,410610804305495;6,56682470439935;0,284894547635839;1,94105202110518;0,164445673642486;1;0,166666666666667;"HBI";1;0,25;9,00598059089222;0,117513660212592;1;0,2;4;0,8;16,2666666666667;0,338888888888889;16,6666666666667;0,268817204301075;0;0;3,00183744565304;0,272894313241186
"92";50095;39,1787318857512;0,501219385285075;12,1178335125749;0,525719027428678;3,83748809945648;0,32511149044364;1;0,166666666666667;"HBI";1;0,25;19,5886905183559;0,25560111953957;1;0,2;4;0,8;27,2380952380952;0,567460317460317;18,8823529411765;0,304554079696395;2;0,222222222222222;3,89633208652034;0,354212007865486
"93";50096;34,1381315982515;0,436734230815662;8,99934783979954;0,390426918221166;10,1996196330837;0,864110442802343;3;0,5;"HBI";1;0,25;15,5490466796542;0,202890220526402;2;0,4;4;0,8;15,09375;0,314453125;24,1538461538462;0,389578163771712;0;0;4,54819310113728;0,41347210010339
"94";50097;46,0012971719036;0,588501484888617;10,4631276103539;0,453931411540624;3,83952540407326;0,325284090624614;2;0,333333333333333;"HBI";1;0,25;39,8148590310336;0,51952030857326;2;0,4;4;0,8;31;0,645833333333333;31,1;0,501612903225806;2;0,222222222222222;4,81801686551959;0,438001533229053
"95";50098;10,4071224034942;0,133139875707998;1,64015071712851;0,0711561550132263;1,48239693751765;0,125588474881189;1;0,166666666666667;"HBI";1;0,25;0;0;1;0,2;3;0,6;46,2666666666667;0,963888888888889;62;1;3;0,333333333333333;3,51044006115797;0,319130914650724
"96";50099;42,019000804058;0,537555370978266;8,45918703461298;0,366992629174111;3,44611478469973;0,291954394347771;2;0,333333333333333;"HBI";1;0,25;38,0183651252469;0,496078932890961;1;0,2;3;0,6;21,2857142857143;0,443452380952381;13,6666666666667;0,220430107526882;0;0;3,7397971492037;0,339981559018519
"97";50100;21,4008099535197;0,273783767192499;4,76284821132095;0,206630989512086;2,1412576635848;0,181407069517823;2;0,333333333333333;"HBI";1;0,25;0;0;1;0,2;4;0,8;15,1875;0,31640625;19,9487179487179;0,321753515301902;1;0,111111111111111;2,88331492485764;0,262119538623422
"98";50101;32,6886559489368;0,418190871728549;7,61609807490368;0,330416131611714;2,43533351923692;0,206321137589615;2;0,333333333333333;"HBI";1;0,25;5,47624646796534;0,0714562684409616;2;0,4;4;0,8;19,5789473684211;0,407894736842105;25,0943396226415;0,404747413268411;3;0,333333333333333;3,62235989281469;0,329305444801335
