"plot_ID","inv","inv_year","stand","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","bot_name","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha"
140012,"HBI",2012,"A",1,-9,0,280,176,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","35",2,1,220,22,"sampled",135,350,130,35,0.0962112750161874,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",2,-9,0,899,169,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",2,1,245,24.5,"sampled",159,333,130,33.3,0.0870920169409796,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",3,-9,0,1454,181,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","35",2,1,237,23.7,"sampled",173,363,130,36.3,0.103491130592718,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",4,-9,0,1106,198,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",3,1,NA,22.3461564492386,"ehk_sloboda",NA,313,130,31.3,0.0769446726698846,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",5,-9,0,1198,219,19,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","15",4,1,128,12.8,"sampled",28,168,130,16.8,0.0221670777637296,12.62,0.0500343869018386,0.0500343869018386
140012,"HBI",2012,"A",6,-9,0,948,280,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","35",2,1,NA,23.2965619679915,"ehk_sloboda",NA,359,130,35.9,0.101222900696827,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",7,-9,0,1238,299,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","25",3,1,203,20.3,"sampled",155,294,130,29.4,0.0678866756514218,12.62,0.0500343869018386,0.0500343869018386
140012,"HBI",2012,"A",8,-9,0,343,324,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","40",2,1,241,24.1,"sampled",162,402,130,40.2,0.126923484797681,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",9,-9,0,1188,331,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","40",2,1,NA,24.4662540290385,"ehk_sloboda",NA,434,130,43.4,0.14793445646489,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",10,-9,0,1065,376,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","35",2,1,NA,23.9062654519555,"ehk_sloboda",NA,395,130,39.5,0.122541748444087,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",11,-9,0,1231,389,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",3,1,NA,22.4606489533337,"ehk_sloboda",NA,318,130,31.8,0.0794226038754036,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",12,-9,0,1067,397,19,1,"gfi","GFi","Picea abies ",1,"NB","fi","fi","fi","FI","FI","FI","20",4,1,141,14.1,"sampled",24,201,130,20.1,0.0317308711994203,12.62,0.0500343869018386,0.0500343869018386
140012,"HBI",2012,"A",13,-9,0,219,22,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",3,1,NA,22.1077412026163,"ehk_sloboda",NA,303,130,30.3,0.0721066199833563,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",14,-9,0,678,40,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","40",2,1,NA,23.9986051156639,"ehk_sloboda",NA,401,130,40.1,0.126292810072473,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",15,-9,0,1016,45,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",2,1,NA,22.7021962811803,"ehk_sloboda",NA,329,130,32.9,0.0850122826043032,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",16,-9,0,1323,100,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",2,1,NA,22.0831780801663,"ehk_sloboda",NA,302,130,30.2,0.0716314540945009,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",17,-9,0,1107,93,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",2,1,NA,22.6808023262244,"ehk_sloboda",NA,328,130,32.8,0.0844962760109511,17.84,0.0999860870850348,0.0999860870850348
140012,"HBI",2012,"A",18,-9,0,1056,147,81,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","30",2,1,NA,22.7866848781132,"ehk_sloboda",NA,333,130,33.3,0.0870920169409796,17.84,0.0999860870850348,0.0999860870850348
140013,"HBI",2012,"A",1,-9,0,713,289,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,177,17.7,"sampled",110,234,130,23.4,0.0430052618349907,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",2,-9,0,868,281,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.8392988632129,"coeff_SP_P",NA,231,130,23.1,0.0419096313970512,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",3,-9,0,919,263,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,152,15.2,"sampled",114,117,130,11.7,0.0107513154587477,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",4,-9,0,1178,257,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,168,16.8,"sampled",112,177,130,17.7,0.0246057390610787,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",5,-9,0,1233,280,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.6133796255569,"coeff_SP_P",NA,195,130,19.5,0.029864765163188,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",6,-9,0,1211,293,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",3,1,NA,17.2035839725768,"coeff_SP_P",NA,168,130,16.8,0.0221670777637296,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",7,-9,0,1160,300,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.3740976200732,"coeff_SP_P",NA,176,150,17.6877192982456,0.0245716067543759,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",8,-9,0,765,311,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,15.9796081594286,"coeff_SP_P",NA,134,130,13.4,0.0141026094219646,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",9,-9,0,1156,337,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.7156907811678,"coeff_SP_P",NA,207,130,20.7,0.0336535259034173,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",10,-9,0,945,354,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.8619029254978,"coeff_SP_P",NA,238,130,23.8,0.0444880935674851,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",12,-9,0,1032,399,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","25",2,1,184,18.4,"sampled",118,252,130,25.2,0.0498759249683916,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",13,-9,0,1126,11,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.3048452878752,"coeff_SP_P",NA,173,130,17.3,0.0235061816323222,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",14,-9,0,1208,27,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.7084479723824,"coeff_SP_P",NA,206,130,20.6,0.0333291564619341,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",15,-9,0,1248,42,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",3,1,NA,17.1116806863103,"coeff_SP_P",NA,164,130,16.4,0.0211240690027378,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",16,-9,0,652,391,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.8803535530731,"coeff_SP_P",NA,245,130,24.5,0.0471435247579318,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",18,-9,0,494,395,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",4,1,NA,13.5156568940375,"coeff_SP_P",NA,104,130,10.4,0.0084948665353068,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",19,-9,0,363,388,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,NA,12.3758259249229,"coeff_SP_P",NA,95,130,9.5,0.00708821842466197,5.64,0.00999328056736299,0.00999328056736299
140013,"HBI",2012,"A",20,-9,0,213,365,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",3,1,NA,16.9495227457662,"coeff_SP_P",NA,157,150,15.7877192982456,0.0195762126357803,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",21,-9,0,365,9,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,122,12.2,"sampled",94,95,130,9.5,0.00708821842466197,5.64,0.00999328056736299,0.00999328056736299
140013,"HBI",2012,"A",22,-9,0,472,22,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,15.8079006127977,"coeff_SP_P",NA,131,130,13.1,0.0134782178820636,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",23,-9,0,702,39,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.651469255869,"coeff_SP_P",NA,199,130,19.9,0.0311025526687023,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",24,-9,0,816,52,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,15.6222487648508,"coeff_SP_P",NA,128,130,12.8,0.0128679635091038,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",25,-9,0,643,62,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.7454348606306,"coeff_SP_P",NA,211,140,21.1438596491228,0.0351122302720179,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",26,-9,0,549,75,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,NA,12.2356520809952,"coeff_SP_P",NA,94,130,9.4,0.00693977817177985,5.64,0.00999328056736299,0.00999328056736299
140013,"HBI",2012,"A",27,-9,0,399,62,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.7722816999772,"coeff_SP_P",NA,216,130,21.6,0.0366435367114714,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",28,-9,0,141,46,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,NA,11.9469775750468,"coeff_SP_P",NA,92,130,9.2,0.006647610054996,5.64,0.00999328056736299,0.00999328056736299
140013,"HBI",2012,"A",29,-9,0,263,115,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,14.7585217619012,"coeff_SP_P",NA,116,140,11.6438596491228,0.0106483864791264,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",30,-9,0,465,110,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.509912196048,"coeff_SP_P",NA,186,130,18.6,0.0271716348608981,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",31,-9,0,961,75,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.7829827655924,"coeff_SP_P",NA,218,130,21.8,0.0373252623173003,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",32,-9,0,1245,91,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.5865917804428,"coeff_SP_P",NA,192,140,19.2438596491228,0.0290853465654937,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",33,-9,0,1249,132,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",3,1,NA,17.2458071144926,"coeff_SP_P",NA,170,130,17,0.0226980069221863,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",34,-9,0,682,109,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,16.0867892908939,"coeff_SP_P",NA,136,130,13.6,0.0145267244301992,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",35,-9,0,788,119,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",3,1,NA,17.6553858643481,"coeff_SP_P",NA,199,140,19.9438596491228,0.0312398039590141,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",36,-9,0,492,132,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,13.5156568940375,"coeff_SP_P",NA,104,130,10.4,0.0084948665353068,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",37,-9,0,138,187,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,NA,11.3361318518282,"coeff_SP_P",NA,88,130,8.8,0.00608212337734984,5.64,0.00999328056736299,0.00999328056736299
140013,"HBI",2012,"A",38,-9,0,245,192,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","25",2,1,NA,17.9060922724171,"coeff_SP_P",NA,258,130,25.8,0.0522792433483878,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",39,-9,0,526,164,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.8026155157764,"coeff_SP_P",NA,222,130,22.2,0.0387075630848798,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",40,-9,0,718,168,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",4,1,NA,13.5156568940375,"coeff_SP_P",NA,104,130,10.4,0.0084948665353068,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",41,-9,0,970,161,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.7362081377548,"coeff_SP_P",NA,210,130,21,0.0346360590058275,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",42,-9,0,1261,189,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",4,1,NA,14.4503750471414,"coeff_SP_P",NA,113,130,11.3,0.010028749148422,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",43,-9,0,933,180,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",4,1,NA,14.9719060144056,"coeff_SP_P",NA,119,130,11.9,0.0111220233918713,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",44,-9,0,630,186,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",4,1,NA,14.0587570957442,"coeff_SP_P",NA,109,130,10.9,0.00933131557932508,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",45,-9,0,675,206,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,16.1884460754571,"coeff_SP_P",NA,138,130,13.8,0.014957122623741,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",46,-9,0,897,194,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",2,1,NA,17.8559056269231,"coeff_SP_P",NA,236,130,23.6,0.0437435361085843,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",47,-9,0,1107,197,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.3048452878752,"coeff_SP_P",NA,173,130,17.3,0.0235061816323222,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",48,-9,0,1135,204,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",4,1,NA,13.6292261122683,"coeff_SP_P",NA,105,130,10.5,0.00865901475145687,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",49,-9,0,1030,208,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.1356311169574,"coeff_SP_P",NA,165,130,16.5,0.0213824649984955,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",50,-9,0,965,222,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,15.9796081594286,"coeff_SP_P",NA,134,130,13.4,0.0141026094219646,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",51,-9,0,489,230,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.4830784757185,"coeff_SP_P",NA,184,130,18.4,0.026590440219984,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",52,-9,0,351,238,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.3415159626255,"coeff_SP_P",NA,175,130,17.5,0.0240528187540469,12.62,0.0500343869018386,0.0500343869018386
140013,"HBI",2012,"A",53,-9,0,273,282,57,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,17.651469255869,"coeff_SP_P",NA,199,130,19.9,0.0311025526687023,12.62,0.0500343869018386,0.0500343869018386
140014,"HBI",2012,"A",1,-9,0,298,218,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,142,14.2,"sampled",114,130,130,13,0.0132732289614169,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",2,-9,0,215,246,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",2,1,NA,14.7263736190495,"coeff_SP_P",NA,148,130,14.8,0.0172033613710577,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",3,-9,0,373,243,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,151,15.1,"sampled",112,166,130,16.6,0.0216424317905801,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",4,-9,0,352,269,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.2242619763349,"coeff_SP_P",NA,164,130,16.4,0.0211240690027378,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",5,-9,0,665,253,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.3860565817208,"coeff_SP_P",NA,170,130,17,0.0226980069221863,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",6,-9,0,670,268,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.1385503855599,"coeff_SP_P",NA,161,130,16.1,0.0203583057934253,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",7,-9,0,849,264,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,14.2796116976996,"coeff_SP_P",NA,136,130,13.6,0.0145267244301992,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",8,-9,0,808,374,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,14.5485570877928,"coeff_SP_P",NA,143,130,14.3,0.0160606070433144,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",9,-9,0,404,294,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,115,11.5,"sampled",97,87,130,8.7,0.00594467869875528,5.64,0.00998871500223328,0.00999328056736299
140014,"HBI",2012,"A",10,-9,0,600,295,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,13.311427747666,"coeff_SP_P",NA,115,130,11.5,0.0103868907109313,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",11,-9,0,1015,290,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.3860565817208,"coeff_SP_P",NA,170,130,17,0.0226980069221863,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",12,-9,0,1055,296,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.5358064043436,"coeff_SP_P",NA,176,130,17.6,0.0243284935093994,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",13,-9,0,1225,304,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.4871717091855,"coeff_SP_P",NA,174,130,17.4,0.0237787147950211,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",14,-9,0,1074,319,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.2242619763349,"coeff_SP_P",NA,164,130,16.4,0.0211240690027378,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",15,-9,0,1022,322,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",2,1,NA,14.2796116976996,"coeff_SP_P",NA,136,130,13.6,0.0145267244301992,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",16,-9,0,872,337,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",2,1,NA,14.7605852715007,"coeff_SP_P",NA,149,130,14.9,0.0174366246255868,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",17,-9,0,690,319,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",1,1,171,17.1,"sampled",95,249,130,24.9,0.0486954715288052,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",18,-9,0,495,331,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.5116458920268,"coeff_SP_P",NA,175,130,17.5,0.0240528187540469,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",19,-9,0,417,337,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",3,1,NA,11.6903241501302,"coeff_SP_P",NA,89,130,8.9,0.00622113885227119,5.64,0.00998871500223328,0.00999328056736299
140014,"HBI",2012,"A",20,-9,0,300,323,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",2,1,NA,14.5850407708394,"coeff_SP_P",NA,144,130,14.4,0.0162860163162095,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",21,-9,0,277,364,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,NA,11.3123401178669,"coeff_SP_P",NA,84,130,8.4,0.00554176944093239,5.64,0.00998871500223328,0.00999328056736299
140014,"HBI",2012,"A",22,-9,0,123,4,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,NA,10.8260494659972,"coeff_SP_P",NA,78,130,7.8,0.00477836242611007,5.64,0.00998871500223328,0.00999328056736299
140014,"HBI",2012,"A",23,-9,0,295,396,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","5",4,1,NA,10.210215049813,"coeff_SP_P",NA,71,130,7.1,0.00395919214168654,5.64,0.00998871500223328,0.00999328056736299
140014,"HBI",2012,"A",24,-9,0,539,376,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",3,1,NA,13.6634953291672,"coeff_SP_P",NA,122,130,12.2,0.0116898662640076,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",25,-9,0,880,364,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",2,1,NA,13.8509532353363,"coeff_SP_P",NA,126,130,12.6,0.0124689812420979,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",26,-9,0,921,359,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.1960587692227,"coeff_SP_P",NA,163,130,16.3,0.0208672438033068,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",27,-9,0,1081,359,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.5832023473111,"coeff_SP_P",NA,178,130,17.8,0.0248845554090848,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",28,-9,0,1177,364,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","20",1,1,NA,16.4926959686285,"coeff_SP_P",NA,232,130,23.2,0.0422732707467043,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",29,-9,0,1199,379,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","10",2,1,NA,14.114717942736,"coeff_SP_P",NA,132,130,13.2,0.0136847775990371,12.62,0.0500115280167522,0.0500343869018386
140014,"HBI",2012,"A",30,-9,0,917,384,60,1,"gki","GKi","Pinus sylvestris",5,"NB","ki","ki","ki","KI","KI","KI","15",2,1,NA,15.5463051892776,"coeff_SP_P",NA,176,140,17.6438596491228,0.0244498990472917,12.62,0.0500115280167522,0.0500343869018386
