"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","dom_SP","BL_CF_ratio","stand_type","n_stands","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140043,"BZE3","all","sbi","ndl",0.159485490340819,0.0797427451704095,0,1.66936828862434,"LT",3.22435927351427,"gfi","0.667252344968644","6","1",46.1,0,46.1,0.166913603083389,35.6,0,35.6,NA,NA
140043,"BZE3","all","sbi","sb",0.931552860490166,0.465776430245083,0.00571135058766521,1.66936828862434,"LT",3.22435927351427,"gfi","0.667252344968644","6","1",46.1,0,46.1,0.166913603083389,35.6,0,35.6,NA,NA
140043,"BZE3","all","sbi","stb",0.0208975386551024,0.0104487693275512,0.000128122809494433,1.66936828862434,"LT",3.22435927351427,"gfi","0.667252344968644","6","1",46.1,0,46.1,0.166913603083389,35.6,0,35.6,NA,NA
140043,"BZE3","all","sbi","stw",0.393605676816684,0.196802838408342,0.000719511177220898,1.66936828862434,"LT",3.22435927351427,"gfi","0.667252344968644","6","1",46.1,0,46.1,0.166913603083389,35.6,0,35.6,NA,NA
140043,"BZE3","all","sbi","sw",12.7034763501661,6.35173817508306,0.0232219547681036,1.66936828862434,"LT",3.22435927351427,"gfi","0.667252344968644","6","1",46.1,0,46.1,0.166913603083389,35.6,0,35.6,NA,NA
140043,"BZE3","all","sbi","total",16.5019148639027,8.25095743195137,0.0423839672653435,1.66936828862434,"LT",3.22435927351427,"gfi","0.667252344968644","6","1",46.1,0,46.1,0.166913603083389,35.6,0,35.6,NA,NA
140044,"BZE3","A","all","ag",282.113991111264,141.056995555632,0.428028193723094,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","bg",42.240271808027,21.1201359040135,0.174874725285232,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","fwb",40.3261235091764,20.1630617545882,0.175136354400353,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","ndl",19.2710083464802,9.63550417324008,0,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","sb",17.14697255372,8.57348627685998,0.0829913471600045,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","stb",0.779578987289889,0.389789493644944,0.00377316229848306,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","stw",9.40169569645236,4.70084784822618,0.00763417690551932,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","sw",195.188612018145,97.5943060090727,0.158493152958734,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","all","total",324.354262919291,162.177131459646,0.602902919008325,46.7579506839168,"LT",NA,"gfi","0","1","1",NA,NA,NA,NA,NA,NA,NA,399.989546292707,NA
140044,"BZE3","A","gfi","ag",282.113991111264,141.056995555632,0.428028193723094,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","bg",42.240271808027,21.1201359040135,0.174874725285232,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","fwb",40.3261235091764,20.1630617545882,0.175136354400353,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","ndl",19.2710083464802,9.63550417324008,0,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","sb",17.14697255372,8.57348627685998,0.0829913471600045,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","stb",0.779578987289889,0.389789493644944,0.00377316229848306,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","stw",9.40169569645236,4.70084784822618,0.00763417690551932,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","sw",195.188612018145,97.5943060090727,0.158493152958734,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
140044,"BZE3","A","gfi","total",324.354262919291,162.177131459646,0.602902919008325,46.7579506839168,"LT",100,"gfi","0","1","1",37.583947368421,8.71131007956944,38.5778473451591,0.116886905684033,24.3097818112576,3.20957473122984,24.3097818112576,NA,NA
