"";"plot_ID";"e_ID";"e_form";"X";"Y";"CCS_r_m";"stand"
"1";50005;0;0;2516981,40415175;5679011,54113682;17,84;"A"
"2";50005;0;0;2516981,13888326;5679012,43666823;17,84;"A"
"3";50005;0;0;2516980,9208468;5679013,34485544;17,84;"A"
"4";50005;0;0;2516980,75064;5679014,26320914;17,84;"A"
"5";50005;0;0;2516980,62872939;5679015,18921222;17,84;"A"
"6";50005;0;0;2516980,5554491;5679016,12032654;17,84;"A"
"7";50005;0;0;2516980,531;5679017,054;17,84;"A"
"8";50005;0;0;2516980,5554491;5679017,98767346;17,84;"A"
"9";50005;0;0;2516980,62872939;5679018,91878778;17,84;"A"
"10";50005;0;0;2516980,75064;5679019,84479086;17,84;"A"
"11";50005;0;0;2516980,9208468;5679020,76314456;17,84;"A"
"12";50005;0;0;2516981,13888326;5679021,67133176;17,84;"A"
"13";50005;0;0;2516981,40415175;5679022,56686318;17,84;"A"
"14";50005;0;0;2516981,71592519;5679023,44728422;17,84;"A"
"15";50005;0;0;2516982,07334904;5679024,31018171;17,84;"A"
"16";50005;0;0;2516982,47544361;5679025,15319052;17,84;"A"
"17";50005;0;0;2516982,9211068;5679025,974;17,84;"A"
"18";50005;0;0;2516983,40911707;5679026,77036038;17,84;"A"
"19";50005;0;0;2516983,93813682;5679027,5400889;17,84;"A"
"20";50005;0;0;2516984,50671605;5679028,28107578;17,84;"A"
"21";50005;0;0;2516985,11329631;5679028,99129002;17,84;"A"
"22";50005;0;0;2516985,75621502;5679029,66878498;17,84;"A"
"23";50005;0;0;2516986,43370998;5679030,31170369;17,84;"A"
"24";50005;0;0;2516987,14392422;5679030,91828395;17,84;"A"
"25";50005;0;0;2516987,8849111;5679031,48686318;17,84;"A"
"26";50005;0;0;2516988,65463962;5679032,01588293;17,84;"A"
"27";50005;0;0;2516989,451;5679032,5038932;17,84;"A"
"28";50005;0;0;2516990,27180948;5679032,94955639;17,84;"A"
"29";50005;0;0;2516991,11481829;5679033,35165096;17,84;"A"
"30";50005;0;0;2516991,97771578;5679033,70907481;17,84;"A"
"31";50005;0;0;2516992,85813682;5679034,02084825;17,84;"A"
"32";50005;0;0;2516993,75366824;5679034,28611674;17,84;"A"
"33";50005;0;0;2516994,66185544;5679034,5041532;17,84;"A"
"34";50005;0;0;2516995,58020914;5679034,67436;17,84;"A"
"35";50005;0;0;2516996,50621221;5679034,79627061;17,84;"A"
"36";50005;0;0;2516997,43732654;5679034,8695509;17,84;"A"
"37";50005;0;0;2516998,371;5679034,894;17,84;"A"
"38";50005;0;0;2516999,30467346;5679034,8695509;17,84;"A"
"39";50005;0;0;2517000,23578778;5679034,79627061;17,84;"A"
"40";50005;0;0;2517001,16179086;5679034,67436;17,84;"A"
"41";50005;0;0;2517002,08014456;5679034,5041532;17,84;"A"
"42";50005;0;0;2517002,98833176;5679034,28611674;17,84;"A"
"43";50005;0;0;2517003,88386318;5679034,02084825;17,84;"A"
"44";50005;0;0;2517004,76428422;5679033,70907481;17,84;"A"
"45";50005;0;0;2517005,62718171;5679033,35165096;17,84;"A"
"46";50005;0;0;2517006,47019052;5679032,94955639;17,84;"A"
"47";50005;0;0;2517007,291;5679032,5038932;17,84;"A"
"48";50005;0;0;2517008,08736038;5679032,01588293;17,84;"A"
"49";50005;0;0;2517008,8570889;5679031,48686318;17,84;"A"
"50";50005;0;0;2517009,59807578;5679030,91828395;17,84;"A"
"51";50005;0;0;2517010,30829002;5679030,31170369;17,84;"A"
"52";50005;0;0;2517010,98578498;5679029,66878498;17,84;"A"
