"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","Nr_code","Chr_code_ger","name","icode","bot_name","bot_genus","bot_species","BWI","LH_NH","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","BWI_comparisson_group","bark_type_SP_group","fruit_type_SP_group","DBH_cm","CCS_r_m","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha"
140044,27,1,NA,1650,320,67,1,"gfi",2,1,290,56,485,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",48.5877192982456,17.84,16.5,-15.6924325189,5.0987804072,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,28,3,FALSE,1507,359,67,1,"gfi",2,1,-9,-9,387,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",38.7,17.84,15.07,-9.0483327957,12.0512478034,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,29,1,NA,1159,347,67,1,"gfi",4,1,NA,NA,244,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",24.4,12.62,11.59,-8.5723243908,7.8002150316,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140044,30,1,NA,904,352,67,1,"gfi",2,1,242,114,309,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",30.9877192982456,17.84,9.04,-6.1883058376,6.5898763919,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,31,1,NA,930,378,67,1,"gfi",4,1,NA,NA,301,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",30.1,17.84,9.3,-3.1502626583,8.7501911513,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,32,1,NA,1371,373,67,1,"gfi",2,1,NA,NA,334,170,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",33.5754385964912,17.84,13.71,-5.6418618565,12.4953389227,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,33,1,NA,1581,379,67,1,"gfi",2,1,NA,NA,366,170,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",36.7754385964912,17.84,15.81,-5.1211343817,14.9576095231,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,34,1,NA,1207,392,67,1,"gfi",2,1,NA,NA,498,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",49.8,17.84,12.07,-1.5127721291,11.9748244449,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,35,1,NA,335,8,67,1,"gfi",2,1,NA,NA,375,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",37.5,17.84,3.35,0.4198663324,3.3235842494,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,36,1,NA,1069,13,67,1,"gfi",2,1,NA,NA,415,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",41.5,17.84,10.69,2.1677961874,10.4678918455,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,37,1,NA,1307,10,67,1,"gfi",2,1,NA,NA,285,170,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",28.6754385964912,12.62,13.07,2.0445984581,12.9090866116,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140044,38,1,NA,1712,27,67,1,"gfi",2,1,NA,NA,368,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",36.8877192982456,17.84,17.12,7.0451258193,15.603224096,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,39,1,NA,1569,32,67,1,"gfi",2,1,NA,NA,349,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",34.9877192982456,17.84,15.69,7.5587151467,13.7492518099,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,40,1,NA,1412,37,67,1,"gfi",2,1,NA,NA,402,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",40.2877192982456,17.84,14.12,7.7522021901,11.8015999425,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140044,41,1,NA,1151,30,67,1,"gfi",4,1,NA,NA,231,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",23.1877192982456,12.62,11.51,5.225430652,10.2554850934,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140044,42,0,NA,1772,4,67,1,"gfi",2,1,NA,NA,370,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",37.0877192982456,17.84,17.72,1.1126480061,17.6850336277,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,2,1,NA,445,36,97,1,"gfi",1,1,310,162,418,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",41.8,17.84,4.45,2.3844292377,3.7572592685,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,3,1,NA,1067,48,97,1,"gfi",1,1,353,151,543,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",54.3,17.84,10.67,7.3041176203,7.7780952546,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,4,1,NA,1485,75,97,1,"gfi",1,1,339,151,500,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",50,17.84,14.85,13.7196110578,5.6828489706,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,5,1,NA,1598,94,97,1,"gfi",2,1,294,149,398,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",39.8,17.84,15.98,15.9090801944,1.5038508468,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,6,1,NA,943,87,97,1,"gfi",2,1,NA,NA,484,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",48.4,17.84,9.43,9.2340711042,1.9122841952,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,7,1,NA,329,87,97,1,"gfi",2,1,NA,NA,385,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",38.5,17.84,3.29,3.2216430469,0.6671702017,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,8,1,NA,648,117,97,1,"gfi",2,1,316,155,437,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",43.7,17.84,6.48,6.2503320716,-1.7098973638,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,9,1,NA,1459,145,97,1,"gfi",2,1,NA,NA,414,140,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",41.4438596491228,17.84,14.59,11.0943230381,-9.4754470251,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,10,1,NA,1317,174,97,1,"gfi",2,1,NA,NA,465,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",46.5,17.84,13.17,5.2304377197,-12.0868284203,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,11,1,NA,672,168,97,1,"gfi",2,1,NA,NA,496,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",49.6,17.84,6.72,3.23738469,-5.8887808899,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,12,1,NA,1748,185,97,1,"gfi",2,1,NA,NA,400,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",40,17.84,17.48,4.0806249602,-16.9970262086,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,13,1,NA,1216,210,97,1,"gfi",2,1,319,222,347,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",34.7,17.84,12.16,-1.9022430949,-12.0102902216,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,14,1,NA,931,219,97,1,"gfi",2,1,NA,NA,410,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",41,17.84,9.31,-2.7375154279,-8.8984329678,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,15,2,FALSE,1537,219,97,1,"gfi",2,1,-9,-9,340,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",34.0877192982456,17.84,15.37,-4.5193997988,-14.6905386375,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,16,1,NA,1529,233,97,1,"gfi",2,1,NA,NA,396,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",39.6,17.84,15.29,-7.5755630403,-13.2813758558,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,17,1,NA,1481,249,97,1,"gfi",2,1,NA,NA,458,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",45.8,17.84,14.81,-10.3064685175,-10.6354504699,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,18,1,NA,1403,271,97,1,"gfi",3,1,NA,NA,367,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",36.7877192982456,17.84,14.03,-12.5993268879,-6.1723465531,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,19,2,FALSE,1238,266,97,1,"gfi",4,1,201,144,145,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",14.5,12.62,12.38,-10.6559862943,-6.301932727,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140045,20,3,FALSE,1222,283,97,1,"gfi",4,1,-9,-9,146,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",14.6,12.62,12.22,-11.7868916536,-3.2245286706,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140045,21,1,NA,1308,292,97,1,"gfi",2,1,NA,NA,393,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",39.3,17.84,13.08,-12.9768602932,-1.639358695,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,22,1,NA,1043,303,97,1,"gfi",2,1,NA,NA,400,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",40,17.84,10.43,-10.4184213959,0.4913202809,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,23,1,NA,570,239,97,1,"gfi",2,1,NA,NA,441,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",44.1,17.84,5.7,-3.2775299366,-4.6634533893,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,24,2,FALSE,360,326,97,1,"gfi",1,1,-9,-9,539,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",53.9,17.84,3.6,-3.3039166525,1.4297324063,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,25,1,NA,1674,329,97,1,"gfi",2,1,NA,NA,443,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",44.3,17.84,16.74,-15.0329816182,7.3645817034,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,26,1,NA,1234,339,97,1,"gfi",2,1,309,167,459,160,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",46.0315789473684,17.84,12.34,-10.095967513,7.0955648102,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,27,1,NA,927,350,97,1,"gfi",2,1,NA,NA,377,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",37.7,17.84,9.27,-6.5548798616,6.5548798616,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,28,1,NA,1442,371,97,1,"gfi",2,1,298,136,371,160,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",37.2315789473684,17.84,14.42,-6.3439228293,12.9495576425,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,29,1,NA,967,394,97,1,"gfi",2,1,NA,NA,474,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",47.4,17.84,9.67,-0.9100273898,9.6270841977,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140045,30,1,NA,1761,285,97,1,"gfi",2,1,NA,NA,407,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",40.7,17.84,17.61,-17.1234342982,-4.1109728575,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,1,7,FALSE,324,102,114,1,"gfi",2,1,-9,-9,383,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",38.3,17.84,3.24,3.2384012556,-0.1017708594,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,2,7,FALSE,309,121,52,1,"gfi",-9,2,78,22,74,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",7.4,5.64,3.09,2.9234037588,-1.0009048222,NA,NA,NA,"A",NA,99.9328056736299,0.00999328056736299,0.00999328056736299
140047,3,7,FALSE,955,105,52,1,"gfi",-9,2,95,20,108,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",10.8877192982456,12.62,9.55,9.5205605372,-0.7492843642,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,4,7,FALSE,1100,107,114,1,"gfi",2,1,-9,-9,415,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",41.5,17.84,11,10.93357051,-1.207077422,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,5,7,FALSE,902,127,52,1,"gfi",-9,2,-9,-9,101,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",10.1,12.62,9.02,8.2208575553,-3.7118595146,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,6,7,FALSE,801,133,114,1,"gfi",2,1,-9,-9,407,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",40.7,17.84,8.01,6.9577384306,-3.9686239341,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,7,7,FALSE,748,140,52,1,"gfi",-9,2,-9,-9,108,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",10.8,12.62,7.48,6.0514471179,-4.3966336871,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,8,7,FALSE,931,153,52,1,"gfi",-9,2,-9,-9,132,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",13.2,12.62,9.31,6.2657465008,-6.8859654943,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,9,7,FALSE,1162,167,52,1,"gfi",-9,2,-9,-9,149,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",14.9,12.62,11.62,5.7572297272,-10.0934981978,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,10,7,FALSE,1066,186,52,1,"gfi",-9,2,-9,-9,131,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",13.1877192982456,12.62,10.66,2.3254069533,-10.4032726823,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,11,7,FALSE,1117,197,52,1,"gfi",-9,2,-9,-9,100,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",10,12.62,11.17,0.5261790544,-11.1575999033,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,12,7,FALSE,743,171,52,1,"gfi",-9,2,-9,-9,116,140,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",11.6438596491228,12.62,7.43,3.268748032,-6.6723448879,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,13,7,FALSE,466,150,52,1,"gfi",-9,2,-9,-9,131,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",13.1877192982456,12.62,4.66,3.2951176003,-3.2951176003,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,14,7,FALSE,295,207,52,1,"gfi",-9,2,-9,-9,114,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",11.4877192982456,12.62,2.95,-0.3237162177,-2.9321848186,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,15,7,FALSE,767,192,52,1,"gfi",-9,2,-9,-9,102,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",10.2,12.62,7.67,0.9613059014,-7.6095197591,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,16,7,FALSE,1482,213,114,1,"gfi",2,1,-9,-9,436,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",43.6,17.84,14.82,-3.0053077172,-14.5120820534,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,17,7,FALSE,1552,235,114,1,"gfi",2,1,-9,-9,360,150,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",36.0877192982456,17.84,15.52,-8.1091777244,-13.2329753508,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,18,7,FALSE,821,236,114,1,"gfi",2,1,-9,-9,385,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",38.5,17.84,8.21,-4.3991379868,-6.9319322684,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,19,7,FALSE,508,250,52,1,"gfi",-9,2,-9,-9,83,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",8.3,5.64,5.08,-3.5921024484,-3.5921024484,NA,NA,NA,"A",NA,99.9328056736299,0.00999328056736299,0.00999328056736299
140047,20,7,FALSE,358,254,52,1,"gfi",-9,2,-9,-9,100,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",10,12.62,3.58,-2.6853976293,-2.3674964779,NA,NA,NA,"A",NA,500.343869018386,0.0500343869018386,0.0500343869018386
140047,21,7,FALSE,1061,289,114,1,"gfi",2,1,266,118,423,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",42.3,17.84,10.61,-10.4520099505,-1.824167754,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
140047,22,7,FALSE,1647,311,114,1,"gfi",2,1,-9,-9,325,130,2022,"BZE3","gfi","GFi","Gewoehnliche Fichte",207,"Picea abies","Picea","abies","fi","NB","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",32.5,17.84,16.47,-16.2247506018,2.8316722816,NA,NA,NA,"A",NA,999.860870850348,0.0999860870850348,0.0999860870850348
