"plot_ID","tree_ID","dw_type","dw_sp","count","d_cm","l_dm","decay","inv_year","inv","plot_A_ha"
140062,22,1,1,-9,12,78,2,2012,"HBI",0.0500343869018386
140062,23,4,1,-9,25,3,1,2012,"HBI",0.0500343869018386
140062,24,1,1,-9,15,4,3,2012,"HBI",0.0500343869018386
140062,25,1,1,-9,16,21,4,2012,"HBI",0.0500343869018386
140062,26,4,1,-9,22,2,2,2012,"HBI",0.0500343869018386
140062,27,1,1,-9,15,24,2,2012,"HBI",0.0500343869018386
140062,28,1,1,-9,15,19,2,2012,"HBI",0.0500343869018386
140062,29,1,1,-9,14,31,2,2012,"HBI",0.0500343869018386
140062,30,4,1,-9,30,1,4,2012,"HBI",0.0500343869018386
140062,31,1,1,-9,11,63,2,2012,"HBI",0.0500343869018386
140062,32,4,1,-9,19,2,1,2012,"HBI",0.0500343869018386
140062,33,1,1,-9,12,75,2,2012,"HBI",0.0500343869018386
140062,34,4,1,-9,42,3,3,2012,"HBI",0.0500343869018386
140062,35,1,1,-9,8,28,2,2012,"HBI",0.0500343869018386
140062,36,1,1,-9,10,25,2,2012,"HBI",0.0500343869018386
140062,37,1,1,-9,13,11,2,2012,"HBI",0.0500343869018386
140062,38,1,1,-9,10,20,2,2012,"HBI",0.0500343869018386
140062,39,1,1,-9,42,2,3,2012,"HBI",0.0500343869018386
140065,1,1,2,-9,17,43,3,2012,"HBI",0.0500343869018386
140065,2,1,2,-9,9,38,3,2012,"HBI",0.0500343869018386
140065,3,1,2,-9,21,37,4,2012,"HBI",0.0500343869018386
140065,4,1,2,-9,9,3,4,2012,"HBI",0.0500343869018386
140065,5,1,2,-9,9,15,4,2012,"HBI",0.0500343869018386
140065,6,1,2,-9,9,22,4,2012,"HBI",0.0500343869018386
140065,7,1,2,-9,42,26,4,2012,"HBI",0.0500343869018386
140065,8,1,2,-9,21,6,4,2012,"HBI",0.0500343869018386
140065,9,1,2,-9,20,23,4,2012,"HBI",0.0500343869018386
140065,10,1,2,-9,43,21,4,2012,"HBI",0.0500343869018386
140065,11,1,2,-9,40,16,4,2012,"HBI",0.0500343869018386
140065,12,1,2,-9,51,51,4,2012,"HBI",0.0500343869018386
140065,13,1,2,-9,21,10,4,2012,"HBI",0.0500343869018386
140065,14,1,2,-9,31,23,4,2012,"HBI",0.0500343869018386
140065,15,1,2,-9,34,88,3,2012,"HBI",0.0500343869018386
140065,16,4,3,-9,20,2,4,2012,"HBI",0.0500343869018386
140065,17,1,2,-9,53,82,4,2012,"HBI",0.0500343869018386
140065,18,1,2,-9,30,207,1,2012,"HBI",0.0500343869018386
140065,19,4,2,-9,35,5,4,2012,"HBI",0.0500343869018386
140065,20,1,2,-9,12,81,1,2012,"HBI",0.0500343869018386
140065,21,1,2,-9,8,50,3,2012,"HBI",0.0500343869018386
140065,22,1,2,-9,7,63,1,2012,"HBI",0.0500343869018386
140065,23,1,2,-9,13,14,1,2012,"HBI",0.0500343869018386
140065,24,1,2,-9,7,69,2,2012,"HBI",0.0500343869018386
140065,25,1,2,-9,11,14,2,2012,"HBI",0.0500343869018386
140065,26,1,2,-9,14,3,4,2012,"HBI",0.0500343869018386
140060,1,3,2,-9,27,122,1,2012,"HBI",0.0250171934509193
140060,2,3,2,-9,12,68,1,2012,"HBI",0.0250171934509193
140060,3,4,3,-9,37,3,4,2012,"HBI",0.0250171934509193
140060,4,1,3,-9,16,42,3,2012,"HBI",0.0250171934509193
140060,5,4,2,-9,36,2,4,2012,"HBI",0.0250171934509193
140060,6,4,2,-9,18,4,4,2012,"HBI",0.0250171934509193
140060,7,4,2,-9,19,10,2,2012,"HBI",0.0250171934509193
140060,8,1,2,-9,9,97,2,2012,"HBI",0.0250171934509193
140060,9,4,2,-9,27,3,4,2012,"HBI",0.0250171934509193
140060,10,1,2,-9,12,113,2,2012,"HBI",0.0250171934509193
140060,11,4,2,-9,50,3,3,2012,"HBI",0.0250171934509193
140060,12,1,2,-9,15,12,5,2012,"HBI",0.0250171934509193
140060,13,4,2,-9,23,4,4,2012,"HBI",0.0250171934509193
140060,14,4,2,-9,47,2,4,2012,"HBI",0.0250171934509193
140060,15,1,2,-9,18,10,5,2012,"HBI",0.0250171934509193
140060,16,1,2,-9,18,35,5,2012,"HBI",0.0250171934509193
140060,17,2,2,-9,10,55,1,2012,"HBI",0.0250171934509193
140060,18,1,2,-9,7,42,2,2012,"HBI",0.0250171934509193
140060,19,1,2,-9,11,31,2,2012,"HBI",0.0250171934509193
140060,20,4,2,-9,31,3,4,2012,"HBI",0.0250171934509193
140060,21,4,2,-9,21,3,4,2012,"HBI",0.0250171934509193
140060,22,1,2,-9,15,17,5,2012,"HBI",0.0250171934509193
140060,23,1,2,-9,18,17,4,2012,"HBI",0.0250171934509193
140060,24,1,2,-9,15,15,4,2012,"HBI",0.0250171934509193
140060,25,1,2,-9,14,74,2,2012,"HBI",0.0250171934509193
140060,26,1,2,-9,19,28,4,2012,"HBI",0.0250171934509193
140060,27,1,2,-9,23,22,4,2012,"HBI",0.0250171934509193
140060,28,1,2,-9,11,78,3,2012,"HBI",0.0250171934509193
140060,29,3,2,-9,18,25,3,2012,"HBI",0.0250171934509193
140060,30,1,2,-9,21,24,5,2012,"HBI",0.0250171934509193
140060,31,1,2,-9,22,38,5,2012,"HBI",0.0250171934509193
140060,32,1,2,-9,12,61,2,2012,"HBI",0.0250171934509193
140060,33,3,2,-9,12,100,3,2012,"HBI",0.0250171934509193
140060,34,3,2,-9,28,69,2,2012,"HBI",0.0250171934509193
140060,35,1,2,-9,25,10,3,2012,"HBI",0.0250171934509193
140060,36,4,2,-9,40,1,4,2012,"HBI",0.0250171934509193
140061,1,2,1,-9,27,185,2,2012,"HBI",0.0500343869018386
140061,2,5,1,-9,10,86,2,2012,"HBI",0.0500343869018386
140061,3,4,1,-9,10,2,4,2012,"HBI",0.0500343869018386
140061,4,4,1,-9,10,2,4,2012,"HBI",0.0500343869018386
140061,5,1,1,-9,16,83,1,2012,"HBI",0.0500343869018386
140061,6,2,1,-9,32,203,2,2012,"HBI",0.0500343869018386
140061,7,2,1,-9,25,198,2,2012,"HBI",0.0500343869018386
140061,8,1,1,-9,10,96,2,2012,"HBI",0.0500343869018386
140061,9,4,1,-9,26,4,2,2012,"HBI",0.0500343869018386
140061,10,1,3,-9,43,25,2,2012,"HBI",0.0500343869018386
140061,11,2,1,-9,24,175,2,2012,"HBI",0.0500343869018386
140061,12,4,1,-9,24,3,3,2012,"HBI",0.0500343869018386
140061,13,5,1,-9,8,120,3,2012,"HBI",0.0500343869018386
140061,14,1,1,-9,12,30,2,2012,"HBI",0.0500343869018386
140061,15,1,2,-9,10,40,3,2012,"HBI",0.0500343869018386
140061,16,2,1,-9,28,183,2,2012,"HBI",0.0500343869018386
140061,17,2,1,-9,28,180,2,2012,"HBI",0.0500343869018386
140061,18,4,1,-9,26,3,2,2012,"HBI",0.0500343869018386
140061,19,1,1,-9,16,70,2,2012,"HBI",0.0500343869018386
140067,1,4,1,-9,2,2,2,2012,"HBI",0.0250171934509193
140067,2,1,1,-9,13,82,3,2012,"HBI",0.0250171934509193
140067,3,1,1,-9,23,41,3,2012,"HBI",0.0250171934509193
140067,4,4,1,-9,34,2,4,2012,"HBI",0.0250171934509193
140067,5,4,1,-9,47,4,1,2012,"HBI",0.0250171934509193
140067,6,4,1,-9,10,4,2,2012,"HBI",0.0250171934509193
140067,7,4,1,-9,18,2,4,2012,"HBI",0.0250171934509193
140067,8,1,1,-9,13,3,3,2012,"HBI",0.0250171934509193
140067,9,4,1,-9,35,3,2,2012,"HBI",0.0250171934509193
140067,10,4,1,-9,33,3,2,2012,"HBI",0.0250171934509193
140067,11,1,1,-9,25,3,2,2012,"HBI",0.0250171934509193
140067,12,1,1,-9,9,39,3,2012,"HBI",0.0250171934509193
140067,13,1,1,-9,8,34,3,2012,"HBI",0.0250171934509193
140067,14,1,1,-9,31,2,2,2012,"HBI",0.0250171934509193
140067,15,4,1,-9,20,1,2,2012,"HBI",0.0250171934509193
140067,16,1,1,-9,21,11,2,2012,"HBI",0.0250171934509193
140067,17,1,1,-9,27,2,3,2012,"HBI",0.0250171934509193
140067,18,1,1,-9,41,2,3,2012,"HBI",0.0250171934509193
140067,19,4,1,-9,47,2,3,2012,"HBI",0.0250171934509193
140067,20,4,1,-9,53,3,3,2012,"HBI",0.0250171934509193
140067,21,1,1,-9,44,2,3,2012,"HBI",0.0250171934509193
140067,22,1,1,-9,30,2,4,2012,"HBI",0.0250171934509193
140067,23,1,1,-9,12,8,3,2012,"HBI",0.0250171934509193
140067,24,1,1,-9,8,15,3,2012,"HBI",0.0250171934509193
140067,25,1,1,-9,10,16,3,2012,"HBI",0.0250171934509193
140067,26,1,1,-9,10,25,3,2012,"HBI",0.0250171934509193
140067,27,4,1,-9,24,2,3,2012,"HBI",0.0250171934509193
140067,28,4,1,-9,23,3,3,2012,"HBI",0.0250171934509193
140067,29,4,1,-9,24,1,3,2012,"HBI",0.0250171934509193
