"";"plot_ID";"CCS_nr";"tree_ID";"SP_code";"H_cm";"D_class_cm";"inv_year";"inv"
"97";140039;2;7;"vbe";20;0;2022;"BZE3"
"98";140039;2;8;"vbe";38;0;2022;"BZE3"
"99";140039;2;9;"gfi";26;0;2022;"BZE3"
"100";140039;2;10;"rbu";286;1;2022;"BZE3"
"101";140039;3;1;"rbu";91;0;2022;"BZE3"
"102";140039;3;2;"rbu";203;1;2022;"BZE3"
"103";140039;3;3;"gfi";34;0;2022;"BZE3"
"104";140039;3;4;"gfi";30;0;2022;"BZE3"
"105";140039;3;5;"gfi";28;0;2022;"BZE3"
"106";140039;3;6;"gfi";24;0;2022;"BZE3"
"107";140039;3;7;"bi";44;0;2022;"BZE3"
"108";140039;3;8;"gfi";20;0;2022;"BZE3"
"109";140039;3;9;"rbu";101;0;2022;"BZE3"
"110";140039;3;10;"bi";123;0;2022;"BZE3"
"111";140039;4;1;"gfi";21;0;2022;"BZE3"
"112";140039;4;2;"gfi";20;0;2022;"BZE3"
"113";140039;4;3;"vbe";97;0;2022;"BZE3"
"114";140039;4;4;"vbe";28;0;2022;"BZE3"
"115";140039;4;5;"vbe";53;0;2022;"BZE3"
"116";140039;4;6;"gfi";24;0;2022;"BZE3"
"117";140039;4;7;"vbe";140;1;2022;"BZE3"
"118";140039;4;8;"rbu";80;0;2022;"BZE3"
"119";140039;4;9;"gfi";24;0;2022;"BZE3"
"120";140039;4;10;"gfi";41;0;2022;"BZE3"
"121";140040;1;1;"wta";154;1;2022;"BZE3"
"122";140040;1;2;"vbe";43;0;2022;"BZE3"
"123";140040;1;3;"bah";82;0;2022;"BZE3"
"124";140040;1;4;"wta";163;1;2022;"BZE3"
"125";140040;1;5;"wta";102;0;2022;"BZE3"
"126";140040;1;6;"bah";43;0;2022;"BZE3"
"127";140040;1;7;"wta";160;1;2022;"BZE3"
"128";140040;1;8;"bah";34;0;2022;"BZE3"
"129";140040;1;9;"vbe";120;0;2022;"BZE3"
"130";140040;1;10;"vbe";55;0;2022;"BZE3"
"131";140040;2;1;"vbe";57;0;2022;"BZE3"
"132";140040;2;2;"gfi";167;1;2022;"BZE3"
"133";140040;2;3;"gfi";173;1;2022;"BZE3"
"134";140040;2;4;"vbe";88;0;2022;"BZE3"
"135";140040;2;5;"vbe";53;0;2022;"BZE3"
"136";140040;2;6;"gfi";77;0;2022;"BZE3"
"137";140040;2;7;"gfi";27;0;2022;"BZE3"
"138";140040;2;8;"gfi";20;0;2022;"BZE3"
"139";140040;2;9;"gfi";21;0;2022;"BZE3"
"140";140040;2;10;"gfi";23;0;2022;"BZE3"
"141";140040;3;1;"gfi";23;0;2022;"BZE3"
"142";140040;3;2;"gfi";27;0;2022;"BZE3"
"143";140040;3;3;"gfi";28;0;2022;"BZE3"
"144";140040;3;4;"gfi";33;0;2022;"BZE3"
"145";140040;3;5;"gfi";32;0;2022;"BZE3"
"146";140040;3;6;"gfi";40;0;2022;"BZE3"
"147";140040;3;7;"gfi";39;0;2022;"BZE3"
"148";140040;3;8;"gfi";33;0;2022;"BZE3"
"149";140040;3;9;"gfi";30;0;2022;"BZE3"
"150";140040;3;10;"gfi";27;0;2022;"BZE3"
"151";140040;4;1;"vbe";74;0;2022;"BZE3"
"152";140040;4;2;"vbe";50;0;2022;"BZE3"
"153";140040;4;3;"gfi";23;0;2022;"BZE3"
"154";140040;4;4;"vbe";133;1;2022;"BZE3"
"155";140040;4;5;"vbe";70;0;2022;"BZE3"
"156";140040;4;6;"gfi";25;0;2022;"BZE3"
"157";140040;4;7;"gfi";33;0;2022;"BZE3"
"158";140040;4;8;"gfi";57;0;2022;"BZE3"
"159";140040;4;9;"gfi";35;0;2022;"BZE3"
"160";140040;4;10;"gfi";32;0;2022;"BZE3"
"161";140041;1;1;"gfi";59;0;2022;"BZE3"
"162";140041;1;2;"gfi";37;0;2022;"BZE3"
"163";140041;1;3;"rbu";69;0;2022;"BZE3"
"164";140041;1;4;"vbe";46;0;2022;"BZE3"
"165";140041;1;5;"vbe";49;0;2022;"BZE3"
"166";140041;1;6;"vbe";50;0;2022;"BZE3"
"167";140041;1;7;"vbe";30;0;2022;"BZE3"
"168";140041;1;8;"vbe";24;0;2022;"BZE3"
"169";140041;1;9;"gfi";211;1;2022;"BZE3"
"170";140041;1;10;"gfi";273;1;2022;"BZE3"
"171";140041;2;1;"gfi";112;0;2022;"BZE3"
"172";140041;2;2;"gfi";113;0;2022;"BZE3"
"173";140041;2;3;"gfi";118;0;2022;"BZE3"
"174";140041;2;4;"gfi";110;0;2022;"BZE3"
"175";140041;2;5;"gfi";149;1;2022;"BZE3"
"176";140041;2;6;"gfi";106;0;2022;"BZE3"
"177";140041;2;7;"gfi";147;1;2022;"BZE3"
"178";140041;2;8;"gfi";162;1;2022;"BZE3"
"179";140041;2;9;"gfi";93;0;2022;"BZE3"
"180";140041;2;10;"gfi";197;1;2022;"BZE3"
"181";140041;3;1;"rbu";187;1;2022;"BZE3"
"182";140041;3;2;"gfi";108;0;2022;"BZE3"
"183";140041;3;3;"gfi";93;0;2022;"BZE3"
"184";140041;3;4;"gfi";147;1;2022;"BZE3"
"185";140041;3;5;"gfi";450;1;2022;"BZE3"
"186";140041;3;6;"gfi";344;1;2022;"BZE3"
"187";140041;3;7;"gfi";510;3;2022;"BZE3"
"188";140041;3;8;"gfi";350;1;2022;"BZE3"
"189";140041;3;9;"gfi";113;0;2022;"BZE3"
"190";140041;3;10;"gfi";105;0;2022;"BZE3"
"191";140041;4;1;"gfi";198;1;2022;"BZE3"
"192";140041;4;2;"gfi";181;1;2022;"BZE3"
"193";140041;4;3;"gfi";138;1;2022;"BZE3"
"194";140041;4;4;"gfi";208;1;2022;"BZE3"
"195";140041;4;5;"gfi";186;1;2022;"BZE3"
"196";140041;4;6;"gfi";192;1;2022;"BZE3"
"197";140041;4;7;"gfi";721;2;2022;"BZE3"
"198";140041;4;8;"gfi";742;2;2022;"BZE3"
"199";140041;4;9;"gfi";798;2;2022;"BZE3"
"200";140041;4;10;"gfi";631;1;2022;"BZE3"
"201";140042;1;1;"gfi";38;0;2022;"BZE3"
"202";140042;1;2;"gfi";22;0;2022;"BZE3"
"203";140042;1;3;"gfi";93;0;2022;"BZE3"
"204";140042;1;4;"gfi";156;1;2022;"BZE3"
"205";140042;1;5;"gfi";89;0;2022;"BZE3"
"206";140042;1;6;"vbe";87;0;2022;"BZE3"
"207";140042;1;7;"gfi";85;0;2022;"BZE3"
"208";140042;1;8;"gfi";73;0;2022;"BZE3"
"209";140042;1;9;"gfi";182;1;2022;"BZE3"
"210";140042;1;10;"gfi";146;1;2022;"BZE3"
"211";140042;2;1;"gfi";232;1;2022;"BZE3"
"212";140042;2;2;"gfi";176;1;2022;"BZE3"
"213";140042;2;3;"gfi";212;1;2022;"BZE3"
"214";140042;2;4;"gfi";228;1;2022;"BZE3"
"215";140042;2;5;"gfi";180;1;2022;"BZE3"
"216";140042;2;6;"gfi";122;0;2022;"BZE3"
"217";140042;2;7;"gfi";156;1;2022;"BZE3"
"218";140042;2;8;"gfi";203;1;2022;"BZE3"
"219";140042;2;9;"gfi";134;1;2022;"BZE3"
"220";140042;2;10;"gfi";170;1;2022;"BZE3"
"221";140042;3;1;"gfi";230;1;2022;"BZE3"
"222";140042;3;2;"gfi";248;1;2022;"BZE3"
"223";140042;3;3;"gfi";276;1;2022;"BZE3"
"224";140042;3;4;"gfi";268;1;2022;"BZE3"
"225";140042;3;5;"gfi";350;1;2022;"BZE3"
"226";140042;3;6;"gfi";254;1;2022;"BZE3"
"227";140042;3;7;"gfi";291;1;2022;"BZE3"
"228";140042;3;8;"gfi";301;1;2022;"BZE3"
"229";140042;3;9;"gfi";336;1;2022;"BZE3"
"230";140042;3;10;"gfi";301;1;2022;"BZE3"
"231";140042;4;1;"gfi";68;0;2022;"BZE3"
"232";140042;4;2;"vbe";30;0;2022;"BZE3"
"233";140042;4;3;"gfi";20;0;2022;"BZE3"
"234";140042;4;4;"gfi";20;0;2022;"BZE3"
"235";140042;4;5;"gfi";21;0;2022;"BZE3"
"236";140042;4;6;"gfi";22;0;2022;"BZE3"
"237";140042;4;7;"gfi";60;0;2022;"BZE3"
"238";140042;4;8;"gfi";423;1;2022;"BZE3"
"239";140042;4;9;"gfi";428;1;2022;"BZE3"
"240";140042;4;10;"gfi";289;1;2022;"BZE3"
"241";140043;1;1;"gfi";23;0;2022;"BZE3"
"242";140043;1;2;"gfi";20;0;2022;"BZE3"
"243";140043;1;3;"gfi";20;0;2022;"BZE3"
"244";140043;1;4;"gfi";25;0;2022;"BZE3"
"245";140043;1;5;"gfi";24;0;2022;"BZE3"
"246";140043;1;6;"gfi";28;0;2022;"BZE3"
"247";140043;1;7;"gfi";23;0;2022;"BZE3"
"248";140043;1;8;"gfi";28;0;2022;"BZE3"
"249";140043;1;9;"gfi";27;0;2022;"BZE3"
"250";140043;1;10;"gfi";25;0;2022;"BZE3"
"251";140043;2;1;"gfi";31;0;2022;"BZE3"
"252";140043;2;2;"gfi";23;0;2022;"BZE3"
"253";140043;2;3;"gfi";21;0;2022;"BZE3"
"254";140043;2;4;"gfi";30;0;2022;"BZE3"
"255";140043;2;5;"gfi";33;0;2022;"BZE3"
"256";140043;2;6;"gfi";20;0;2022;"BZE3"
"257";140043;2;7;"gfi";27;0;2022;"BZE3"
"258";140043;2;8;"gfi";33;0;2022;"BZE3"
"259";140043;2;9;"gfi";35;0;2022;"BZE3"
"260";140043;2;10;"gfi";22;0;2022;"BZE3"
"261";140043;3;1;"gfi";63;0;2022;"BZE3"
"262";140043;3;2;"gfi";60;0;2022;"BZE3"
"263";140043;3;3;"gfi";53;0;2022;"BZE3"
"264";140043;3;4;"gfi";105;0;2022;"BZE3"
"265";140043;3;5;"gfi";58;0;2022;"BZE3"
"266";140043;3;6;"rbu";67;0;2022;"BZE3"
"267";140043;3;7;"rbu";50;0;2022;"BZE3"
"268";140043;3;8;"gfi";158;1;2022;"BZE3"
"269";140043;3;9;"rbu";140;1;2022;"BZE3"
"270";140043;3;10;"gfi";70;0;2022;"BZE3"
"271";140043;4;1;"gfi";72;0;2022;"BZE3"
"272";140043;4;2;"gfi";48;0;2022;"BZE3"
"273";140044;2;1;"gfi";42;0;2022;"BZE3"
"274";140044;3;1;"vbe";21;0;2022;"BZE3"
"275";140044;3;2;"gfi";22;0;2022;"BZE3"
"276";140044;3;3;"vbe";20;0;2022;"BZE3"
"277";140044;3;4;"gfi";33;0;2022;"BZE3"
"278";140044;3;5;"gfi";58;0;2022;"BZE3"
"279";140044;3;6;"gfi";46;0;2022;"BZE3"
"280";140044;3;7;"gfi";47;0;2022;"BZE3"
"281";140044;3;8;"gfi";57;0;2022;"BZE3"
"282";140044;3;9;"vbe";22;0;2022;"BZE3"
"283";140044;3;10;"gfi";36;0;2022;"BZE3"
"284";140044;4;1;"vbe";23;0;2022;"BZE3"
"285";140045;1;1;"rbu";50;0;2022;"BZE3"
"286";140045;1;2;"gfi";26;0;2022;"BZE3"
"287";140045;1;3;"gfi";30;0;2022;"BZE3"
"288";140045;1;4;"gfi";21;0;2022;"BZE3"
"289";140045;1;5;"gfi";24;0;2022;"BZE3"
"290";140045;1;6;"gfi";27;0;2022;"BZE3"
"291";140045;1;7;"gfi";26;0;2022;"BZE3"
"292";140045;1;8;"gfi";20;0;2022;"BZE3"
"293";140045;1;9;"gfi";23;0;2022;"BZE3"
"294";140045;1;10;"gfi";29;0;2022;"BZE3"
"295";140045;2;1;"gfi";21;0;2022;"BZE3"
"296";140045;2;2;"gfi";20;0;2022;"BZE3"
"297";140045;2;3;"gfi";33;0;2022;"BZE3"
"298";140045;2;4;"gfi";49;0;2022;"BZE3"
"299";140045;2;5;"gfi";34;0;2022;"BZE3"
"300";140045;2;6;"rbu";36;0;2022;"BZE3"
"301";140045;2;7;"gfi";40;0;2022;"BZE3"
"302";140045;2;8;"vbe";20;0;2022;"BZE3"
"303";140045;2;9;"gfi";41;0;2022;"BZE3"
"304";140045;2;10;"gfi";45;0;2022;"BZE3"
"305";140045;3;1;"rbu";20;0;2022;"BZE3"
"306";140045;3;2;"rbu";22;0;2022;"BZE3"
"307";140045;3;3;"rbu";21;0;2022;"BZE3"
"308";140045;3;4;"rbu";20;0;2022;"BZE3"
"309";140045;3;5;"rbu";20;0;2022;"BZE3"
"310";140045;3;6;"rbu";28;0;2022;"BZE3"
"311";140045;3;7;"rbu";25;0;2022;"BZE3"
"312";140045;3;8;"rbu";30;0;2022;"BZE3"
"313";140045;3;9;"rbu";25;0;2022;"BZE3"
"314";140045;3;10;"rbu";23;0;2022;"BZE3"
"315";140045;4;1;"gfi";106;0;2022;"BZE3"
"316";140045;4;2;"gfi";70;0;2022;"BZE3"
"317";140045;4;3;"gfi";53;0;2022;"BZE3"
"318";140045;4;4;"gfi";79;0;2022;"BZE3"
"319";140045;4;5;"gfi";63;0;2022;"BZE3"
"320";140045;4;6;"gfi";80;0;2022;"BZE3"
"321";140045;4;7;"rbu";148;1;2022;"BZE3"
"322";140045;4;8;"gfi";61;0;2022;"BZE3"
"323";140045;4;9;"gfi";87;0;2022;"BZE3"
"324";140045;4;10;"gfi";54;0;2022;"BZE3"
"325";140046;1;1;"sbi";22;0;2022;"BZE3"
"326";140046;1;2;"gfi";21;0;2022;"BZE3"
"327";140046;1;3;"sbi";25;0;2022;"BZE3"
"328";140046;1;4;"sbi";24;0;2022;"BZE3"
"329";140046;1;5;"sbi";27;0;2022;"BZE3"
"330";140046;1;6;"sbi";23;0;2022;"BZE3"
"331";140046;1;7;"gfi";30;0;2022;"BZE3"
"332";140046;1;8;"gfi";34;0;2022;"BZE3"
"333";140046;1;9;"sbi";109;0;2022;"BZE3"
"334";140046;1;10;"sbi";78;0;2022;"BZE3"
"335";140046;2;1;"gfi";125;0;2022;"BZE3"
"336";140046;2;2;"gfi";134;1;2022;"BZE3"
"337";140046;2;3;"gfi";40;0;2022;"BZE3"
"338";140046;2;4;"gfi";37;0;2022;"BZE3"
"339";140046;2;5;"gfi";90;0;2022;"BZE3"
"340";140046;2;6;"gfi";50;0;2022;"BZE3"
"341";140046;2;7;"gfi";61;0;2022;"BZE3"
"342";140046;2;8;"gfi";34;0;2022;"BZE3"
"343";140046;2;9;"gfi";385;1;2022;"BZE3"
"344";140046;2;10;"gfi";36;0;2022;"BZE3"
"345";140046;3;1;"gfi";32;0;2022;"BZE3"
"346";140046;3;2;"as";31;0;2022;"BZE3"
"347";140046;3;3;"sbi";120;0;2022;"BZE3"
"348";140046;3;4;"sbi";28;0;2022;"BZE3"
"349";140046;3;5;"sbi";30;0;2022;"BZE3"
"350";140046;3;6;"gfi";33;0;2022;"BZE3"
"351";140046;3;7;"sbi";51;0;2022;"BZE3"
"352";140046;3;8;"as";68;0;2022;"BZE3"
"353";140046;3;9;"sbi";20;0;2022;"BZE3"
"354";140046;3;10;"sbi";30;0;2022;"BZE3"
"355";140046;4;1;"gfi";69;0;2022;"BZE3"
"356";140046;4;2;"gfi";78;0;2022;"BZE3"
"357";140046;4;3;"gfi";65;0;2022;"BZE3"
"358";140046;4;4;"gfi";85;0;2022;"BZE3"
"359";140046;4;5;"sbi";23;0;2022;"BZE3"
"360";140046;4;6;"gfi";46;0;2022;"BZE3"
"361";140046;4;7;"sbi";64;0;2022;"BZE3"
"362";140046;4;8;"sbi";20;0;2022;"BZE3"
"363";140046;4;9;"sbi";55;0;2022;"BZE3"
"364";140046;4;10;"sbi";108;0;2022;"BZE3"
"365";140047;1;1;"gfi";102;0;2022;"BZE3"
"366";140047;1;2;"gfi";137;1;2022;"BZE3"
"367";140047;1;3;"gfi";33;0;2022;"BZE3"
"368";140047;1;4;"gfi";56;0;2022;"BZE3"
"369";140047;1;5;"gfi";53;0;2022;"BZE3"
"370";140047;1;6;"gfi";61;0;2022;"BZE3"
"371";140047;1;7;"gfi";81;0;2022;"BZE3"
"372";140047;1;8;"gfi";348;1;2022;"BZE3"
"373";140047;1;9;"gfi";394;2;2022;"BZE3"
"374";140047;1;10;"gfi";326;1;2022;"BZE3"
"375";140047;2;1;"gfi";82;0;2022;"BZE3"
"376";140047;2;2;"gfi";70;0;2022;"BZE3"
"377";140047;2;3;"gfi";67;0;2022;"BZE3"
"378";140047;2;4;"gfi";58;0;2022;"BZE3"
"379";140047;2;5;"gfi";79;0;2022;"BZE3"
"380";140047;2;6;"gfi";31;0;2022;"BZE3"
"381";140047;2;7;"gfi";133;1;2022;"BZE3"
"382";140047;2;8;"gfi";87;0;2022;"BZE3"
"383";140047;2;9;"gfi";63;0;2022;"BZE3"
"384";140047;2;10;"gfi";57;0;2022;"BZE3"
"385";140047;4;1;"gfi";95;0;2022;"BZE3"
"386";140047;4;2;"gfi";66;0;2022;"BZE3"
"387";140047;4;3;"gfi";440;2;2022;"BZE3"
"388";140047;4;4;"gfi";45;0;2022;"BZE3"
"389";140047;4;5;"gfi";294;1;2022;"BZE3"
"390";140047;4;6;"gfi";52;0;2022;"BZE3"
"391";140047;4;7;"gfi";59;0;2022;"BZE3"
"392";140047;4;8;"gfi";51;0;2022;"BZE3"
"393";140047;4;9;"gfi";134;1;2022;"BZE3"
"394";140047;4;10;"gfi";352;1;2022;"BZE3"
"395";140048;1;1;"ela";260;1;2022;"BZE3"
"396";140048;1;2;"gfi";158;1;2022;"BZE3"
"397";140048;1;3;"gfi";109;0;2022;"BZE3"
"398";140048;1;4;"gfi";50;0;2022;"BZE3"
"399";140048;1;5;"gfi";223;1;2022;"BZE3"
"400";140048;1;6;"gfi";36;0;2022;"BZE3"
"401";140048;1;7;"gfi";231;1;2022;"BZE3"
"402";140048;1;8;"gfi";70;0;2022;"BZE3"
"403";140048;1;9;"gfi";190;1;2022;"BZE3"
"404";140048;1;10;"gfi";36;0;2022;"BZE3"
"405";140048;2;1;"gfi";193;1;2022;"BZE3"
"406";140048;2;2;"gfi";210;1;2022;"BZE3"
"407";140048;2;3;"gfi";92;0;2022;"BZE3"
"408";140048;2;4;"gfi";289;1;2022;"BZE3"
"409";140048;2;5;"gfi";215;1;2022;"BZE3"
"410";140048;2;6;"gfi";266;1;2022;"BZE3"
"411";140048;2;7;"gfi";221;1;2022;"BZE3"
"412";140048;2;8;"gfi";223;1;2022;"BZE3"
"413";140048;2;9;"gfi";280;1;2022;"BZE3"
"414";140048;2;10;"gfi";246;1;2022;"BZE3"
"415";140048;3;1;"gfi";54;0;2022;"BZE3"
"416";140048;3;2;"gfi";68;0;2022;"BZE3"
"417";140048;3;3;"gfi";98;0;2022;"BZE3"
"418";140048;3;4;"gfi";40;0;2022;"BZE3"
"419";140048;3;5;"gfi";126;0;2022;"BZE3"
"420";140048;3;6;"gfi";384;1;2022;"BZE3"
"421";140048;3;7;"gfi";530;3;2022;"BZE3"
"422";140048;3;8;"gfi";395;1;2022;"BZE3"
"423";140048;3;9;"gfi";216;1;2022;"BZE3"
"424";140048;3;10;"gfi";85;0;2022;"BZE3"
"425";140048;4;1;"rbu";110;0;2022;"BZE3"
"426";140048;4;2;"gfi";60;0;2022;"BZE3"
"427";140048;4;3;"gfi";65;0;2022;"BZE3"
"428";140048;4;4;"gfi";113;0;2022;"BZE3"
"429";140048;4;5;"gfi";74;0;2022;"BZE3"
"430";140048;4;6;"gfi";181;1;2022;"BZE3"
"431";140048;4;7;"gfi";89;0;2022;"BZE3"
"432";140048;4;8;"gfi";770;3;2022;"BZE3"
"433";140048;4;9;"gfi";730;2;2022;"BZE3"
"434";140048;4;10;"gfi";200;1;2022;"BZE3"
"435";140050;1;1;"gfi";20;0;2022;"BZE3"
"436";140050;1;2;"rbu";47;0;2022;"BZE3"
"437";140050;1;3;"vbe";22;0;2022;"BZE3"
"438";140050;1;4;"vbe";37;0;2022;"BZE3"
"439";140050;1;5;"vbe";26;0;2022;"BZE3"
"440";140050;1;6;"vbe";40;0;2022;"BZE3"
"441";140050;1;7;"rbu";500;1;2022;"BZE3"
"442";140050;1;8;"vbe";34;0;2022;"BZE3"
"443";140050;1;9;"vbe";28;0;2022;"BZE3"
"444";140050;1;10;"bi";47;0;2022;"BZE3"
"445";140050;2;1;"gfi";22;0;2022;"BZE3"
"446";140050;2;2;"vbe";63;0;2022;"BZE3"
"447";140050;2;3;"bah";73;0;2022;"BZE3"
"448";140050;2;4;"bi";95;0;2022;"BZE3"
"449";140050;2;5;"bi";96;0;2022;"BZE3"
"450";140050;2;6;"bi";97;0;2022;"BZE3"
"451";140050;2;7;"bi";48;0;2022;"BZE3"
"452";140050;2;8;"bi";42;0;2022;"BZE3"
"453";140050;2;9;"gfi";23;0;2022;"BZE3"
"454";140050;2;10;"rbu";48;0;2022;"BZE3"
"455";140050;4;1;"bah";33;0;2022;"BZE3"
"456";140050;4;2;"bi";29;0;2022;"BZE3"
"457";140050;4;3;"vbe";48;0;2022;"BZE3"
"458";140050;4;4;"gfi";49;0;2022;"BZE3"
"459";140050;4;5;"vbe";53;0;2022;"BZE3"
"460";140050;4;6;"bah";40;0;2022;"BZE3"
"461";140050;4;7;"gfi";42;0;2022;"BZE3"
"462";140050;4;8;"vbe";27;0;2022;"BZE3"
"463";140050;4;9;"vbe";43;0;2022;"BZE3"
"464";140050;4;10;"rbu";55;0;2022;"BZE3"
"465";140051;1;1;"vbe";148;1;2022;"BZE3"
"466";140051;1;2;"vbe";211;1;2022;"BZE3"
"467";140051;1;3;"gfi";51;0;2022;"BZE3"
"468";140051;1;4;"gfi";73;0;2022;"BZE3"
"469";140051;1;5;"gfi";28;0;2022;"BZE3"
"470";140051;1;6;"vbe";54;0;2022;"BZE3"
"471";140051;1;7;"gfi";121;0;2022;"BZE3"
"472";140051;1;8;"gfi";103;0;2022;"BZE3"
"473";140051;1;9;"gfi";143;1;2022;"BZE3"
"474";140051;1;10;"bah";188;1;2022;"BZE3"
"475";140051;2;1;"gfi";86;0;2022;"BZE3"
"476";140051;2;2;"gfi";259;1;2022;"BZE3"
"477";140051;2;3;"sei";278;1;2022;"BZE3"
"478";140051;2;4;"gfi";300;2;2022;"BZE3"
"479";140051;2;5;"gfi";83;0;2022;"BZE3"
