"";"plot_ID";"CCS_nr";"tree_ID";"SP_code";"H_cm";"D_class_cm";"inv_year";"inv"
"1972";140056;1;12;"bah";20;0;2011;"HBI"
"1973";140056;2;1;"vbe";40;0;2011;"HBI"
"1974";140056;2;2;"vbe";20;0;2011;"HBI"
"1975";140056;2;3;"vbe";20;0;2011;"HBI"
"1976";140056;2;4;"vbe";20;0;2011;"HBI"
"1977";140056;2;5;"vbe";20;0;2011;"HBI"
"1978";140056;2;6;"vbe";20;0;2011;"HBI"
"1979";140056;2;7;"vbe";20;0;2011;"HBI"
"1980";140056;3;1;"vbe";20;0;2011;"HBI"
"1981";140056;3;2;"vbe";20;0;2011;"HBI"
"1982";140056;3;3;"vbe";20;0;2011;"HBI"
"1983";140056;3;4;"vbe";20;0;2011;"HBI"
"1984";140056;3;5;"vbe";60;0;2011;"HBI"
"1985";140056;3;6;"vbe";20;0;2011;"HBI"
"1986";140056;3;7;"vbe";40;0;2011;"HBI"
"1987";140056;3;8;"vbe";30;0;2011;"HBI"
"1988";140056;3;9;"vbe";20;0;2011;"HBI"
"1989";140056;3;10;"vbe";30;0;2011;"HBI"
"1990";140056;3;11;"vbe";20;0;2011;"HBI"
"1991";140056;4;1;"bah";40;0;2011;"HBI"
"1992";140056;4;2;"bah";30;0;2011;"HBI"
"1993";140056;4;3;"bah";170;1;2011;"HBI"
"1994";140056;4;4;"gfi";60;0;2011;"HBI"
"1995";140056;4;5;"bah";40;0;2011;"HBI"
"1996";140056;4;6;"vbe";20;0;2011;"HBI"
"1997";140056;4;7;"vbe";40;0;2011;"HBI"
"1998";140056;4;8;"vbe";20;0;2011;"HBI"
"1999";140056;4;9;"vbe";60;0;2011;"HBI"
"2000";140056;4;10;"bah";60;0;2011;"HBI"
"2001";140057;1;1;"gfi";30;0;2011;"HBI"
"2002";140057;1;2;"gfi";20;0;2011;"HBI"
"2003";140057;1;3;"gfi";20;0;2011;"HBI"
"2004";140057;1;4;"vbe";50;0;2011;"HBI"
"2005";140057;1;5;"vbe";50;0;2011;"HBI"
"2006";140057;1;6;"bah";30;0;2011;"HBI"
"2007";140057;1;7;"vbe";60;0;2011;"HBI"
"2008";140057;1;8;"sbi";30;0;2011;"HBI"
"2009";140057;1;9;"vbe";20;0;2011;"HBI"
"2010";140057;1;10;"gfi";20;0;2011;"HBI"
"2011";140057;1;11;"vbe";30;0;2011;"HBI"
"2012";140057;1;12;"gfi";20;0;2011;"HBI"
"2013";140057;1;13;"gfi";20;0;2011;"HBI"
"2014";140057;1;14;"bah";30;0;2011;"HBI"
"2015";140057;1;15;"bah";80;0;2011;"HBI"
"2016";140057;1;16;"tei";30;0;2011;"HBI"
"2017";140057;2;1;"tei";20;0;2011;"HBI"
"2018";140057;2;2;"vbe";30;0;2011;"HBI"
"2019";140057;2;3;"vbe";20;0;2011;"HBI"
"2020";140057;2;4;"gfi";20;0;2011;"HBI"
"2021";140057;2;5;"vbe";20;0;2011;"HBI"
"2022";140057;2;6;"bah";20;0;2011;"HBI"
"2023";140057;2;7;"gfi";20;0;2011;"HBI"
"2024";140057;2;8;"sbi";20;0;2011;"HBI"
"2025";140057;3;1;"gfi";20;0;2011;"HBI"
"2026";140057;3;2;"bah";70;0;2011;"HBI"
"2027";140057;3;3;"bah";70;0;2011;"HBI"
"2028";140057;3;4;"vbe";150;1;2011;"HBI"
"2029";140057;3;5;"gfi";20;0;2011;"HBI"
"2030";140057;3;6;"bah";120;0;2011;"HBI"
"2031";140057;3;7;"rbu";60;0;2011;"HBI"
"2032";140057;3;8;"vbe";30;0;2011;"HBI"
"2033";140057;3;9;"bah";80;0;2011;"HBI"
"2034";140057;3;10;"vbe";90;0;2011;"HBI"
"2035";140057;3;11;"vbe";60;0;2011;"HBI"
"2036";140057;3;12;"vbe";20;0;2011;"HBI"
"2037";140057;3;13;"vbe";30;0;2011;"HBI"
"2038";140057;4;1;"gfi";20;0;2011;"HBI"
"2039";140057;4;2;"gfi";20;0;2011;"HBI"
"2040";140057;4;3;"rbu";30;0;2011;"HBI"
"2041";140057;4;4;"vbe";50;0;2011;"HBI"
"2042";140057;4;5;"vbe";120;0;2011;"HBI"
"2043";140057;4;6;"gfi";20;0;2011;"HBI"
"2044";140057;4;7;"vbe";60;0;2011;"HBI"
"2045";140057;4;8;"vbe";50;0;2011;"HBI"
"2046";140057;4;9;"vbe";30;0;2011;"HBI"
"2047";140057;4;10;"vbe";60;0;2011;"HBI"
"2048";140058;1;1;"gfi";680;3;2011;"HBI"
"2049";140058;1;2;"gfi";420;2;2011;"HBI"
"2050";140058;1;3;"gfi";280;1;2011;"HBI"
"2051";140058;1;4;"gfi";290;1;2011;"HBI"
"2052";140058;1;5;"gfi";210;1;2011;"HBI"
"2053";140058;4;1;"gfi";120;0;2011;"HBI"
"2054";140058;4;2;"gfi";180;1;2011;"HBI"
"2055";140058;4;3;"gfi";310;1;2011;"HBI"
"2056";140058;4;4;"gfi";110;0;2011;"HBI"
"2057";140058;4;5;"gfi";300;1;2011;"HBI"
"2058";140058;4;6;"gfi";390;1;2011;"HBI"
"2059";140058;4;7;"gfi";210;1;2011;"HBI"
"2060";140058;4;8;"gfi";730;3;2011;"HBI"
"2061";140058;4;9;"gfi";660;3;2011;"HBI"
"2062";140059;1;1;"vbe";410;1;2012;"HBI"
"2063";140059;1;2;"vbe";600;1;2012;"HBI"
"2064";140059;1;3;"hbu";40;0;2012;"HBI"
"2065";140059;1;4;"hbu";20;0;2012;"HBI"
"2066";140059;1;5;"vbe";50;0;2012;"HBI"
"2067";140059;1;6;"vbe";50;0;2012;"HBI"
"2068";140059;1;7;"vbe";30;0;2012;"HBI"
"2069";140059;1;8;"vbe";410;1;2012;"HBI"
"2070";140059;1;9;"vbe";420;1;2012;"HBI"
"2071";140059;1;10;"vbe";440;1;2012;"HBI"
"2072";140059;2;1;"sbi";160;1;2012;"HBI"
"2073";140059;2;2;"vbe";140;1;2012;"HBI"
"2074";140059;2;3;"vbe";660;1;2012;"HBI"
"2075";140059;2;4;"vbe";480;1;2012;"HBI"
"2076";140059;2;5;"vbe";330;1;2012;"HBI"
"2077";140059;2;6;"vbe";130;1;2012;"HBI"
"2078";140059;2;7;"vbe";30;0;2012;"HBI"
"2079";140059;2;8;"hbu";100;0;2012;"HBI"
"2080";140059;2;9;"tei";150;1;2012;"HBI"
"2081";140059;2;10;"hbu";610;1;2012;"HBI"
"2082";140059;2;11;"tei";40;0;2012;"HBI"
"2083";140059;3;1;"vbe";20;0;2012;"HBI"
"2084";140059;3;2;"vbe";400;1;2012;"HBI"
"2085";140059;3;3;"vbe";390;1;2012;"HBI"
"2086";140059;3;4;"vbe";20;0;2012;"HBI"
"2087";140059;3;5;"vbe";40;0;2012;"HBI"
"2088";140059;3;6;"vbe";230;1;2012;"HBI"
"2089";140059;3;7;"vbe";40;0;2012;"HBI"
"2090";140059;3;8;"vbe";370;1;2012;"HBI"
"2091";140059;3;9;"vbe";340;1;2012;"HBI"
"2092";140059;3;10;"hbu";110;0;2012;"HBI"
"2093";140059;4;1;"gfi";70;0;2012;"HBI"
"2094";140059;4;2;"vbe";30;0;2012;"HBI"
"2095";140059;4;3;"vbe";60;0;2012;"HBI"
"2096";140059;4;4;"vbe";460;1;2012;"HBI"
"2097";140059;4;5;"vbe";500;1;2012;"HBI"
"2098";140059;4;6;"vbe";80;0;2012;"HBI"
"2099";140059;4;7;"vbe";20;0;2012;"HBI"
"2100";140059;4;8;"vbe";470;1;2012;"HBI"
"2101";140059;4;9;"vbe";380;1;2012;"HBI"
"2102";140059;4;10;"hbu";380;1;2012;"HBI"
"2103";140060;1;1;"bah";80;0;2012;"HBI"
"2104";140060;1;2;"ges";40;0;2012;"HBI"
"2105";140060;1;3;"sah";30;0;2012;"HBI"
"2106";140060;1;4;"sah";80;0;2012;"HBI"
"2107";140060;1;5;"ges";40;0;2012;"HBI"
"2108";140060;1;6;"ges";60;0;2012;"HBI"
"2109";140060;1;7;"bah";160;1;2012;"HBI"
"2110";140060;1;8;"ges";60;0;2012;"HBI"
"2111";140060;1;9;"hbu";50;0;2012;"HBI"
"2112";140060;1;10;"wli";50;0;2012;"HBI"
"2113";140060;2;1;"sei";20;0;2012;"HBI"
"2114";140060;2;2;"hbu";50;0;2012;"HBI"
"2115";140060;2;3;"bah";30;0;2012;"HBI"
"2116";140060;2;4;"hbu";20;0;2012;"HBI"
"2117";140060;2;5;"sei";20;0;2012;"HBI"
"2118";140060;2;6;"sei";20;0;2012;"HBI"
"2119";140060;2;7;"bah";60;0;2012;"HBI"
"2120";140060;2;8;"sei";20;0;2012;"HBI"
"2121";140060;2;9;"sei";30;0;2012;"HBI"
"2122";140060;2;10;"bah";30;0;2012;"HBI"
"2123";140060;3;1;"vbe";60;0;2012;"HBI"
"2124";140060;3;2;"hbu";70;0;2012;"HBI"
"2125";140060;3;3;"hbu";170;1;2012;"HBI"
"2126";140060;3;4;"bah";70;0;2012;"HBI"
"2127";140060;3;5;"sei";30;0;2012;"HBI"
"2128";140060;3;6;"sei";20;0;2012;"HBI"
"2129";140060;3;7;"bah";60;0;2012;"HBI"
"2130";140060;3;8;"sei";30;0;2012;"HBI"
"2131";140060;3;9;"bah";180;1;2012;"HBI"
"2132";140060;3;10;"bah";310;1;2012;"HBI"
"2133";140060;4;1;"sah";60;0;2012;"HBI"
"2134";140060;4;2;"wli";190;1;2012;"HBI"
"2135";140060;4;3;"vbe";20;0;2012;"HBI"
"2136";140060;4;4;"bah";40;0;2012;"HBI"
"2137";140060;4;5;"hbu";330;1;2012;"HBI"
"2138";140060;4;6;"bah";30;0;2012;"HBI"
"2139";140060;4;7;"ges";20;0;2012;"HBI"
"2140";140060;4;8;"hbu";380;1;2012;"HBI"
"2141";140060;4;9;"ges";40;0;2012;"HBI"
"2142";140060;4;10;"bah";50;0;2012;"HBI"
"2143";140061;1;1;"vbe";430;1;2012;"HBI"
"2144";140061;1;2;"vbe";320;1;2012;"HBI"
"2145";140061;1;3;"vbe";180;1;2012;"HBI"
"2146";140061;1;4;"vbe";40;0;2012;"HBI"
"2147";140061;1;5;"vbe";60;0;2012;"HBI"
"2148";140061;1;6;"vbe";390;1;2012;"HBI"
"2149";140061;1;7;"sbi";110;0;2012;"HBI"
"2150";140061;1;8;"sbi";150;1;2012;"HBI"
"2151";140061;1;9;"sbi";40;0;2012;"HBI"
"2152";140061;1;10;"sbi";80;0;2012;"HBI"
"2153";140061;2;1;"vbe";540;1;2012;"HBI"
"2154";140061;2;2;"gki";30;0;2012;"HBI"
"2155";140061;2;3;"sbi";50;0;2012;"HBI"
"2156";140061;2;4;"tei";30;0;2012;"HBI"
"2157";140061;2;5;"tei";30;0;2012;"HBI"
"2158";140061;2;6;"tei";20;0;2012;"HBI"
"2159";140061;2;7;"tei";20;0;2012;"HBI"
"2160";140061;2;8;"sbi";110;0;2012;"HBI"
"2161";140061;2;9;"sbi";110;0;2012;"HBI"
"2162";140061;2;10;"sbi";40;0;2012;"HBI"
"2163";140061;3;1;"vbe";70;0;2012;"HBI"
"2164";140061;3;2;"sbi";20;0;2012;"HBI"
"2165";140061;3;3;"vbe";70;0;2012;"HBI"
"2166";140061;3;4;"vbe";200;1;2012;"HBI"
"2167";140061;3;5;"sbi";40;0;2012;"HBI"
"2168";140061;3;6;"tei";30;0;2012;"HBI"
"2169";140061;3;7;"rbu";660;3;2012;"HBI"
"2170";140061;3;8;"vbe";90;0;2012;"HBI"
"2171";140061;3;9;"vbe";300;1;2012;"HBI"
"2172";140061;3;10;"vbe";70;0;2012;"HBI"
"2173";140061;3;11;"vbe";70;0;2012;"HBI"
"2174";140061;4;1;"vbe";20;0;2012;"HBI"
"2175";140061;4;2;"vbe";340;1;2012;"HBI"
"2176";140061;4;3;"vbe";280;1;2012;"HBI"
"2177";140061;4;4;"vbe";380;1;2012;"HBI"
"2178";140061;4;5;"vbe";60;0;2012;"HBI"
"2179";140061;4;6;"vbe";50;0;2012;"HBI"
"2180";140061;4;7;"vbe";20;0;2012;"HBI"
"2181";140061;4;8;"tei";40;0;2012;"HBI"
"2182";140061;4;9;"vbe";270;1;2012;"HBI"
"2183";140061;4;10;"sbi";350;1;2012;"HBI"
"2184";140062;1;1;"sbi";70;0;2012;"HBI"
"2185";140062;1;2;"sbi";170;1;2012;"HBI"
"2186";140062;1;3;"sbi";160;1;2012;"HBI"
"2187";140062;1;4;"sbi";330;1;2012;"HBI"
"2188";140062;1;5;"vbe";40;0;2012;"HBI"
"2189";140062;1;6;"vbe";50;0;2012;"HBI"
"2190";140062;1;7;"sei";50;0;2012;"HBI"
"2191";140062;1;8;"sei";40;0;2012;"HBI"
"2192";140062;1;9;"sbi";260;1;2012;"HBI"
"2193";140062;1;10;"sei";90;0;2012;"HBI"
"2194";140062;1;11;"sbi";360;1;2012;"HBI"
"2195";140062;1;12;"sbi";440;1;2012;"HBI"
"2196";140062;2;1;"sbi";100;0;2012;"HBI"
"2197";140062;2;2;"sbi";40;0;2012;"HBI"
"2198";140062;2;3;"sbi";20;0;2012;"HBI"
"2199";140062;2;4;"sbi";40;0;2012;"HBI"
"2200";140062;2;5;"sbi";60;0;2012;"HBI"
"2201";140062;3;1;"sei";90;0;2012;"HBI"
"2202";140062;3;2;"sei";250;1;2012;"HBI"
"2203";140062;3;3;"vbe";180;1;2012;"HBI"
"2204";140062;3;4;"sei";200;1;2012;"HBI"
"2205";140062;3;5;"vbe";50;0;2012;"HBI"
"2206";140062;3;6;"vbe";80;0;2012;"HBI"
"2207";140062;3;7;"vbe";70;0;2012;"HBI"
"2208";140062;3;8;"vbe";90;0;2012;"HBI"
"2209";140062;3;9;"sbi";190;1;2012;"HBI"
"2210";140062;3;10;"sei";240;1;2012;"HBI"
"2211";140062;3;11;"sei";50;0;2012;"HBI"
"2212";140062;4;1;"hbu";70;0;2012;"HBI"
"2213";140062;4;2;"vbe";60;0;2012;"HBI"
"2214";140062;4;3;"vbe";210;1;2012;"HBI"
"2215";140062;4;4;"sbi";40;0;2012;"HBI"
"2216";140062;4;5;"sbi";40;0;2012;"HBI"
"2217";140062;4;6;"sbi";30;0;2012;"HBI"
"2218";140062;4;7;"sbi";20;0;2012;"HBI"
"2219";140062;4;8;"sei";50;0;2012;"HBI"
"2220";140062;4;9;"sei";60;0;2012;"HBI"
"2221";140062;4;10;"sei";90;0;2012;"HBI"
"2222";140063;1;1;"vbe";40;0;2012;"HBI"
"2223";140063;1;2;"vbe";30;0;2012;"HBI"
"2224";140063;1;3;"vbe";50;0;2012;"HBI"
"2225";140063;1;4;"vbe";40;0;2012;"HBI"
"2226";140063;1;5;"sbi";130;1;2012;"HBI"
"2227";140063;1;6;"vbe";40;0;2012;"HBI"
"2228";140063;1;7;"vbe";40;0;2012;"HBI"
"2229";140063;1;8;"vbe";40;0;2012;"HBI"
"2230";140063;1;9;"vbe";50;0;2012;"HBI"
"2231";140063;1;10;"vbe";40;0;2012;"HBI"
"2232";140063;1;11;"vbe";20;0;2012;"HBI"
"2233";140063;2;1;"rbu";30;0;2012;"HBI"
"2234";140063;2;2;"rbu";60;0;2012;"HBI"
"2235";140063;2;3;"rbu";360;1;2012;"HBI"
"2236";140063;2;4;"rbu";320;1;2012;"HBI"
"2237";140063;2;5;"rbu";190;1;2012;"HBI"
"2238";140063;2;6;"rbu";460;1;2012;"HBI"
"2239";140063;2;7;"rbu";290;1;2012;"HBI"
"2240";140063;2;8;"rbu";380;1;2012;"HBI"
"2241";140063;2;9;"rbu";40;0;2012;"HBI"
"2242";140063;2;10;"sei";20;0;2012;"HBI"
"2243";140063;3;1;"vbe";20;0;2012;"HBI"
"2244";140063;3;2;"vbe";20;0;2012;"HBI"
"2245";140063;3;3;"vbe";30;0;2012;"HBI"
"2246";140063;3;4;"rbu";90;0;2012;"HBI"
"2247";140063;3;5;"gki";30;0;2012;"HBI"
"2248";140063;3;6;"gki";20;0;2012;"HBI"
"2249";140063;3;7;"gki";40;0;2012;"HBI"
"2250";140063;3;8;"vbe";40;0;2012;"HBI"
"2251";140063;3;9;"vbe";20;0;2012;"HBI"
"2252";140063;3;10;"sei";20;0;2012;"HBI"
"2253";140063;4;1;"gki";30;0;2012;"HBI"
"2254";140063;4;2;"gki";20;0;2012;"HBI"
"2255";140063;4;3;"gki";20;0;2012;"HBI"
"2256";140063;4;4;"gki";40;0;2012;"HBI"
"2257";140063;4;5;"gki";50;0;2012;"HBI"
"2258";140063;4;6;"gki";40;0;2012;"HBI"
"2259";140063;4;7;"gki";40;0;2012;"HBI"
"2260";140063;4;8;"gki";50;0;2012;"HBI"
"2261";140063;4;9;"gki";50;0;2012;"HBI"
"2262";140063;4;10;"gki";90;0;2012;"HBI"
"2263";140064;1;1;"gki";860;2;2012;"HBI"
"2264";140064;1;2;"gki";920;2;2012;"HBI"
"2265";140064;1;3;"gki";1000;3;2012;"HBI"
"2266";140064;1;4;"gki";970;3;2012;"HBI"
"2267";140064;1;5;"gki";1040;2;2012;"HBI"
"2268";140064;1;6;"gki";890;2;2012;"HBI"
"2269";140064;1;7;"gki";990;3;2012;"HBI"
"2270";140064;2;1;"gki";1190;2;2012;"HBI"
"2271";140064;2;2;"gki";1270;2;2012;"HBI"
"2272";140064;2;3;"gki";1070;3;2012;"HBI"
"2273";140064;2;4;"gki";1140;2;2012;"HBI"
"2274";140064;2;5;"gki";1090;2;2012;"HBI"
"2275";140064;4;1;"gki";940;2;2012;"HBI"
"2276";140064;4;2;"gki";1210;2;2012;"HBI"
"2277";140064;4;3;"gki";990;3;2012;"HBI"
"2278";140064;4;4;"gki";1020;2;2012;"HBI"
"2279";140064;4;5;"gki";1120;3;2012;"HBI"
"2280";140065;1;1;"sei";20;0;2012;"HBI"
"2281";140065;1;2;"sbi";850;2;2012;"HBI"
"2282";140065;1;3;"gki";280;1;2012;"HBI"
"2283";140065;1;4;"sbi";850;3;2012;"HBI"
"2284";140065;1;5;"sei";30;0;2012;"HBI"
"2285";140065;1;6;"sbi";820;2;2012;"HBI"
"2286";140065;1;7;"sbi";180;1;2012;"HBI"
"2287";140065;1;8;"sbi";560;1;2012;"HBI"
"2288";140065;1;9;"sbi";630;1;2012;"HBI"
"2289";140065;1;10;"sbi";160;1;2012;"HBI"
"2290";140065;2;1;"sei";20;0;2012;"HBI"
"2291";140065;2;2;"rbu";130;1;2012;"HBI"
"2292";140065;2;3;"sei";50;0;2012;"HBI"
"2293";140065;2;4;"sbi";180;1;2012;"HBI"
"2294";140065;2;5;"sbi";60;0;2012;"HBI"
"2295";140065;2;6;"sbi";900;2;2012;"HBI"
"2296";140065;2;7;"sbi";1050;3;2012;"HBI"
"2297";140065;2;8;"sbi";800;1;2012;"HBI"
"2298";140065;2;9;"sei";70;0;2012;"HBI"
"2299";140065;2;10;"sei";20;0;2012;"HBI"
"2300";140065;3;1;"gki";200;1;2012;"HBI"
"2301";140065;3;2;"sbi";180;1;2012;"HBI"
"2302";140065;3;3;"sbi";190;1;2012;"HBI"
"2303";140065;3;4;"sbi";220;1;2012;"HBI"
"2304";140065;3;5;"sbi";610;1;2012;"HBI"
"2305";140065;3;6;"sbi";930;3;2012;"HBI"
"2306";140065;3;7;"sbi";560;2;2012;"HBI"
"2307";140065;3;8;"rbu";20;0;2012;"HBI"
"2308";140065;3;9;"sbi";790;1;2012;"HBI"
"2309";140065;3;10;"sei";20;0;2012;"HBI"
"2310";140065;4;1;"gki";50;0;2012;"HBI"
"2311";140065;4;2;"gki";60;0;2012;"HBI"
"2312";140065;4;3;"sei";20;0;2012;"HBI"
"2313";140065;4;4;"gki";200;1;2012;"HBI"
"2314";140065;4;5;"gki";130;1;2012;"HBI"
"2315";140065;4;6;"gki";140;1;2012;"HBI"
"2316";140065;4;7;"sbi";50;0;2012;"HBI"
"2317";140065;4;8;"sbi";270;1;2012;"HBI"
"2318";140065;4;9;"sbi";140;1;2012;"HBI"
"2319";140065;4;10;"gki";390;2;2012;"HBI"
"2320";140065;4;11;"sbi";800;1;2012;"HBI"
"2321";140066;1;1;"vbe";30;0;2012;"HBI"
"2322";140066;1;2;"vbe";80;0;2012;"HBI"
"2323";140066;1;3;"vbe";60;0;2012;"HBI"
"2324";140066;1;4;"vbe";20;0;2012;"HBI"
"2325";140066;2;1;"rbu";20;0;2012;"HBI"
"2326";140066;4;1;"vbe";30;0;2012;"HBI"
"2327";140066;4;2;"vbe";20;0;2012;"HBI"
"2328";140066;4;3;"vbe";30;0;2012;"HBI"
"2329";140066;4;4;"vbe";100;0;2012;"HBI"
"2330";140066;4;5;"vbe";30;0;2012;"HBI"
"2331";140067;1;1;"vbe";20;0;2012;"HBI"
"2332";140067;1;2;"vbe";20;0;2012;"HBI"
"2333";140067;1;3;"tei";780;1;2012;"HBI"
"2334";140067;1;4;"kir";20;0;2012;"HBI"
"2335";140067;1;5;"kir";20;0;2012;"HBI"
"2336";140067;2;1;"vbe";860;2;2012;"HBI"
"2337";140067;2;2;"vbe";20;0;2012;"HBI"
"2338";140067;2;3;"vbe";20;0;2012;"HBI"
"2339";140067;2;4;"vbe";50;0;2012;"HBI"
"2340";140067;2;5;"tei";630;2;2012;"HBI"
"2341";140067;3;1;"kir";20;0;2012;"HBI"
"2342";140067;3;2;"kir";20;0;2012;"HBI"
"2343";140067;3;3;"kir";20;0;2012;"HBI"
"2344";140067;3;4;"kir";20;0;2012;"HBI"
"2345";140067;3;5;"kir";20;0;2012;"HBI"
"2346";140067;3;6;"kir";20;0;2012;"HBI"
"2347";140067;3;7;"kir";20;0;2012;"HBI"
"2348";140067;3;8;"vbe";430;1;2012;"HBI"
"2349";140067;3;9;"kir";20;0;2012;"HBI"
"2350";140067;3;10;"kir";20;0;2012;"HBI"
"2351";140067;4;1;"kir";20;0;2012;"HBI"
"2352";140067;4;2;"vbe";630;1;2012;"HBI"
"2353";140067;4;3;"tei";20;0;2012;"HBI"
"2354";140067;4;4;"kir";20;0;2012;"HBI"
"2355";140089;1;1;"gki";40;0;2012;"HBI"
"2356";140089;1;2;"gki";20;0;2012;"HBI"
"2357";140089;1;3;"gki";60;0;2012;"HBI"
"2358";140089;1;4;"gki";30;0;2012;"HBI"
"2359";140089;1;5;"gki";40;0;2012;"HBI"
"2360";140089;1;6;"gki";70;0;2012;"HBI"
"2361";140089;1;7;"gki";40;0;2012;"HBI"
"2362";140089;1;8;"gki";50;0;2012;"HBI"
"2363";140089;1;9;"tei";40;0;2012;"HBI"
"2364";140089;1;10;"tei";30;0;2012;"HBI"
"2365";140089;1;11;"gki";170;1;2012;"HBI"
"2366";140089;1;12;"tei";30;0;2012;"HBI"
"2367";140089;1;13;"gki";40;0;2012;"HBI"
"2368";140089;1;14;"gki";20;0;2012;"HBI"
"2369";140089;2;1;"gki";40;0;2012;"HBI"
"2370";140089;2;2;"gki";50;0;2012;"HBI"
"2371";140089;2;3;"gki";40;0;2012;"HBI"
"2372";140089;2;4;"gki";50;0;2012;"HBI"
"2373";140089;2;5;"gki";100;0;2012;"HBI"
"2374";140089;2;6;"gki";40;0;2012;"HBI"
"2375";140089;2;7;"gki";60;0;2012;"HBI"
"2376";140089;2;8;"gki";60;0;2012;"HBI"
"2377";140089;2;9;"gki";30;0;2012;"HBI"
"2378";140089;2;10;"tei";20;0;2012;"HBI"
"2379";140089;3;1;"gki";40;0;2012;"HBI"
"2380";140089;3;2;"tei";30;0;2012;"HBI"
"2381";140089;3;3;"tei";20;0;2012;"HBI"
"2382";140089;3;4;"tei";20;0;2012;"HBI"
"2383";140089;3;5;"tei";20;0;2012;"HBI"
"2384";140089;3;6;"tei";30;0;2012;"HBI"
"2385";140089;3;7;"tei";40;0;2012;"HBI"
"2386";140089;3;8;"sbi";30;0;2012;"HBI"
"2387";140089;3;9;"sbi";50;0;2012;"HBI"
"2388";140089;3;10;"sbi";100;0;2012;"HBI"
"2389";140089;3;11;"tei";20;0;2012;"HBI"
"2390";140089;4;1;"tei";30;0;2012;"HBI"
"2391";140089;4;2;"sbi";210;1;2012;"HBI"
"2392";140089;4;3;"tei";50;0;2012;"HBI"
"2393";140089;4;4;"tei";40;0;2012;"HBI"
"2394";140089;4;5;"tei";50;0;2012;"HBI"
"2395";140089;4;6;"tei";50;0;2012;"HBI"
"2396";140089;4;7;"gki";20;0;2012;"HBI"
"2397";140102;1;1;"sei";20;0;2012;"HBI"
"2398";140102;1;2;"sei";40;0;2012;"HBI"
"2399";140102;1;3;"sbi";650;1;2012;"HBI"
"2400";140102;1;4;"sbi";580;1;2012;"HBI"
"2401";140102;1;5;"rei";20;0;2012;"HBI"
"2402";140102;1;6;"gfi";150;1;2012;"HBI"
"2403";140102;1;7;"sbi";560;1;2012;"HBI"
"2404";140102;1;8;"sbi";720;2;2012;"HBI"
"2405";140102;1;9;"vbe";20;0;2012;"HBI"
"2406";140102;1;10;"vbe";60;0;2012;"HBI"
"2407";140102;2;1;"sei";20;0;2012;"HBI"
"2408";140102;2;2;"rei";30;0;2012;"HBI"
"2409";140102;2;3;"sei";20;0;2012;"HBI"
"2410";140102;2;4;"sbi";670;1;2012;"HBI"
"2411";140102;2;5;"sbi";680;1;2012;"HBI"
"2412";140102;2;6;"vbe";60;0;2012;"HBI"
"2413";140102;2;7;"sbi";860;1;2012;"HBI"
"2414";140102;2;8;"sbi";840;1;2012;"HBI"
"2415";140102;2;9;"sbi";630;1;2012;"HBI"
"2416";140102;2;10;"vbe";60;0;2012;"HBI"
"2417";140102;3;1;"vbe";60;0;2012;"HBI"
"2418";140102;3;2;"vbe";80;0;2012;"HBI"
"2419";140102;3;3;"sei";40;0;2012;"HBI"
"2420";140102;3;4;"vbe";40;0;2012;"HBI"
"2421";140102;3;5;"pa";50;0;2012;"HBI"
"2422";140102;3;6;"vbe";70;0;2012;"HBI"
"2423";140102;3;7;"vbe";60;0;2012;"HBI"
"2424";140102;3;8;"vbe";50;0;2012;"HBI"
"2425";140102;3;9;"vbe";80;0;2012;"HBI"
"2426";140102;3;10;"vbe";40;0;2012;"HBI"
"2427";140102;4;1;"sei";20;0;2012;"HBI"
"2428";140102;4;2;"sei";30;0;2012;"HBI"
"2429";140102;4;3;"sei";20;0;2012;"HBI"
"2430";140102;4;4;"sei";20;0;2012;"HBI"
"2431";140102;4;5;"sbi";790;1;2012;"HBI"
"2432";140102;4;6;"sbi";810;1;2012;"HBI"
"2433";140102;4;7;"sei";20;0;2012;"HBI"
"2434";140102;4;8;"sbi";540;1;2012;"HBI"
"2435";140102;4;9;"sbi";770;1;2012;"HBI"
"2436";140102;4;10;"rei";20;0;2012;"HBI"
"2437";140175;1;1;"vbe";30;0;2011;"HBI"
"2438";140175;1;2;"bah";30;0;2011;"HBI"
"2439";140175;1;3;"vbe";30;0;2011;"HBI"
"2440";140175;1;4;"kir";180;1;2011;"HBI"
"2441";140175;1;5;"kir";100;0;2011;"HBI"
"2442";140175;1;6;"vbe";30;0;2011;"HBI"
"2443";140175;1;7;"vbe";50;0;2011;"HBI"
"2444";140175;1;8;"vbe";40;0;2011;"HBI"
"2445";140175;1;9;"bah";50;0;2011;"HBI"
"2446";140175;1;10;"vbe";30;0;2011;"HBI"
"2447";140175;1;11;"vbe";20;0;2011;"HBI"
"2448";140175;1;12;"vbe";20;0;2011;"HBI"
"2449";140175;1;13;"sah";30;0;2011;"HBI"
"2450";140175;1;14;"vbe";30;0;2011;"HBI"
"2451";140175;2;1;"vbe";30;0;2011;"HBI"
"2452";140175;2;2;"bah";20;0;2011;"HBI"
"2453";140175;2;3;"kir";50;0;2011;"HBI"
"2454";140175;2;4;"kir";20;0;2011;"HBI"
"2455";140175;2;5;"pa";20;0;2011;"HBI"
"2456";140175;2;6;"vbe";20;0;2011;"HBI"
"2457";140175;2;7;"bah";40;0;2011;"HBI"
"2458";140175;2;8;"vbe";40;0;2011;"HBI"
