"plot_ID","tree_ID","dw_type","dw_sp","count","d_cm","l_dm","decay","inv_year","inv","plot_A_ha","LH_NH_stand","SP_code","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","BWI_comparisson_group","bark_type_SP_group","fruit_type_SP_group","dec_type_BWI","ST_LY_type","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
140001,9,5,2,-9,11,86,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","sb",1.37006779823583,0.00990147997785034,0.685033899117915
140001,9,5,2,-9,11,86,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","fwb",17.3853690171817,0.079990082848053,8.69268450859085
140001,9,5,2,-9,11,86,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","ag",34.2081998008,0.110785833073314,17.1040999004
140001,10,2,2,-9,12,90,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","stw",0.767758120162944,0.00102495709041753,0.383879060081472
140001,10,2,2,-9,12,90,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","stb",0.0546595873874772,0.000395024838049298,0.0273297936937386
140001,10,2,2,-9,12,90,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","sw",19.3647026578178,0.0258518780481868,9.6823513289089
140001,10,2,2,-9,12,90,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","sb",1.69286900529283,0.0122343643012513,0.846434502646415
140001,10,2,2,-9,12,90,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","fwb",20.3144714008343,0.0934668829152386,10.1572357004172
140001,10,2,2,-9,12,90,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","ag",42.1944607714954,0.132973107193144,21.0972303857477
140001,11,2,2,-9,14,115,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","stw",1.38065842915342,0.00184317900291982,0.69032921457671
140001,11,2,2,-9,14,115,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","stb",0.0951337541513,0.000687531641251445,0.04756687707565
140001,11,2,2,-9,14,115,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","sw",38.4813720482926,0.0513726316844706,19.2406860241463
140001,11,2,2,-9,14,115,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","sb",3.13696474640051,0.0226708442222365,1.56848237320026
140001,11,2,2,-9,14,115,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","fwb",26.7080516398313,0.122883745594864,13.3540258199157
140001,11,2,2,-9,14,115,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","ag",69.8021806178291,0.199457932145742,34.9010903089145
140001,12,5,2,-9,10,76,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","stw",0.447589508310703,0.000597531993594788,0.223794754155351
140001,12,5,2,-9,10,76,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","stb",0.0331607128795472,0.000239652471980488,0.0165803564397736
140001,12,5,2,-9,10,76,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","sw",9.57590199759536,0.0127838291667898,4.78795099879768
140001,12,5,2,-9,10,76,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","sb",0.97983589620762,0.00708127402189247,0.48991794810381
140001,12,5,2,-9,10,76,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","fwb",14.7424557306516,0.067830038816728,7.3712278653258
140001,12,5,2,-9,10,76,1,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"L","ag",25.7789438456448,0.0885323264709856,12.8894719228224
140001,13,1,2,-9,12,6,3,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",2,"L","ag",2.09003876058022,0.0151047101227132,1.04501938029011
140001,14,4,2,-9,26,2,5,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",4,"L","ag",1.30608572980342,0.00943908156928932,0.65304286490171
140001,15,4,1,-9,20,2,4,2012,"HBI",0.0500343869018386,"LB","gfi",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",3,"L","ag",1.31946891450771,0.00638622954621732,0.659734457253855
140001,16,2,2,-9,15,62,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","stw",0.716459160354868,0.000956472979073749,0.358229580177434
140001,16,2,2,-9,15,62,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","stb",0.0482982695061502,0.000349051593720948,0.0241491347530751
140001,16,2,2,-9,15,62,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","sw",18.0467308039193,0.0240923856232323,9.02336540195965
140001,16,2,2,-9,15,62,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","sb",1.42107151750925,0.0102700838570394,0.710535758754625
140001,16,2,2,-9,15,62,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","fwb",30.4740698593796,0.140211195423006,15.2370349296898
140001,16,2,2,-9,15,62,2,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",1,"S","ag",50.7066296106692,0.175879189476072,25.3533148053346
140001,17,4,2,-9,22,1,4,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",3,"L","ag",0.535987122628955,0.00387357893523946,0.267993561314477
140001,18,4,1,-9,19,10,5,2012,"HBI",0.0500343869018386,"LB","gfi",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",4,"L","ag",7.37174716164845,0.0356792562623785,3.68587358082423
140001,19,3,2,-9,17,31,5,2012,"HBI",0.0500343869018386,"LB","rbu",111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica",4,"S","ag",8.65475003942962,0.0625478785349579,4.32737501971481
140001,20,1,1,-9,10,95,4,2012,"HBI",0.0500343869018386,"LB","gfi",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",3,"L","ag",15.6686933597791,0.0758364758613308,7.83434667988955
140001,21,4,1,-9,16,2,5,2012,"HBI",0.0500343869018386,"LB","gfi",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies",4,"L","ag",1.04552203511468,0.00506032664995505,0.52276101755734
