"";"plot_ID";"CCS_no";"tree_ID";"SP_code";"H_cm";"D_class_cm";"stand";"area_m2"
"1060";50039;4;1;"ges";50;0;"A";7,0653540927974
"1061";50039;3;10;"ges";440;1;"A";5,72293681516591
"1062";50039;3;10;"ges";440;1;"A";5,72293681516591
"1063";50039;3;9;"ges";130;1;"A";5,72293681516591
"1064";50039;3;9;"ges";130;1;"A";5,72293681516591
"1065";50039;1;1;"bah";20;0;"A";60,7934467718035
"1066";50039;1;1;"bah";20;0;"A";60,7934467718035
"1067";50039;1;2;"bah";20;0;"A";60,7934467718035
"1068";50039;1;2;"bah";20;0;"A";60,7934467718035
"1069";50039;1;3;"bah";20;0;"A";60,7934467718035
"1070";50039;1;3;"bah";20;0;"A";60,7934467718035
"1071";50039;1;4;"ges";80;0;"A";60,7934467718035
"1072";50039;1;4;"ges";80;0;"A";60,7934467718035
"1073";50039;1;6;"bah";50;0;"A";60,7934467718035
"1074";50039;1;6;"bah";50;0;"A";60,7934467718035
"1075";50039;1;5;"bah";60;0;"A";60,7934467718035
"1076";50039;1;5;"bah";60;0;"A";60,7934467718035
"1077";50039;1;7;"bah";20;0;"A";60,7934467718035
"1078";50039;1;7;"bah";20;0;"A";60,7934467718035
"1079";50039;1;8;"ges";200;1;"A";60,7934467718035
"1080";50039;1;8;"ges";200;1;"A";60,7934467718035
"1081";50039;1;9;"ges";70;0;"A";60,7934467718035
"1082";50039;1;9;"ges";70;0;"A";60,7934467718035
"1083";50039;1;10;"fah";30;0;"A";60,7934467718035
"1084";50039;1;10;"fah";30;0;"A";60,7934467718035
"1085";50039;1;11;"bah";160;1;"A";60,7934467718035
"1086";50039;1;11;"bah";160;1;"A";60,7934467718035
"1087";50039;1;12;"ges";20;0;"A";60,7934467718035
"1088";50039;1;12;"ges";20;0;"A";60,7934467718035
"1089";50039;1;13;"ges";50;0;"A";60,7934467718035
"1090";50039;1;13;"ges";50;0;"A";60,7934467718035
"1091";50039;2;1;"bah";20;0;"B";0,785039343644155
"1092";50039;2;1;"bah";20;0;"B";0,785039343644155
"1093";50039;2;2;"bah";20;0;"B";0,785039343644155
"1094";50039;2;2;"bah";20;0;"B";0,785039343644155
"1095";50039;2;3;"bah";20;0;"B";0,785039343644155
"1096";50039;2;3;"bah";20;0;"B";0,785039343644155
"1097";50039;2;4;"bah";20;0;"B";0,785039343644155
"1098";50039;2;4;"bah";20;0;"B";0,785039343644155
"1099";50039;2;5;"bah";20;0;"B";0,785039343644155
"1100";50039;2;5;"bah";20;0;"B";0,785039343644155
"1101";50039;2;6;"bah";20;0;"B";0,785039343644155
"1102";50039;2;6;"bah";20;0;"B";0,785039343644155
"1103";50039;2;7;"bah";20;0;"B";0,785039343644155
"1104";50039;2;7;"bah";20;0;"B";0,785039343644155
"1105";50040;2;7;"hbu";50;0;"A";34,2119439975928
"1106";50040;4;10;"rbu";40;0;"A";69,3977817177985
"1107";50040;4;9;"rbu";50;0;"A";69,3977817177985
"1108";50040;4;8;"rbu";50;0;"A";69,3977817177985
"1109";50040;4;7;"fah";60;0;"A";69,3977817177985
"1110";50040;4;6;"hbu";220;1;"A";69,3977817177985
"1111";50040;4;5;"fah";110;0;"A";69,3977817177985
"1112";50040;4;4;"hbu";90;0;"A";69,3977817177985
"1113";50040;4;3;"hbu";160;1;"A";69,3977817177985
"1114";50040;4;2;"hbu";70;0;"A";69,3977817177985
"1115";50040;4;1;"hbu";60;0;"A";69,3977817177985
"1116";50040;3;10;"rbu";20;0;"A";8,04247719318987
"1117";50040;3;9;"rbu";140;1;"A";8,04247719318987
"1118";50040;3;8;"hbu";30;0;"A";8,04247719318987
"1119";50040;3;7;"bah";30;0;"A";8,04247719318987
"1120";50040;3;6;"rbu";40;0;"A";8,04247719318987
"1121";50040;1;7;"rbu";60;0;"A";78,5398163397448
"1122";50040;1;8;"sei";30;0;"A";78,5398163397448
"1123";50040;1;9;"rbu";20;0;"A";78,5398163397448
"1124";50040;1;10;"sei";20;0;"A";78,5398163397448
"1125";50040;2;1;"sei";30;0;"A";34,2119439975928
"1126";50040;2;2;"rbu";40;0;"A";34,2119439975928
"1127";50040;2;3;"ges";40;0;"A";34,2119439975928
"1128";50040;2;4;"rbu";40;0;"A";34,2119439975928
"1129";50040;2;5;"rbu";30;0;"A";34,2119439975928
"1130";50040;2;6;"rbu";60;0;"A";34,2119439975928
"1131";50040;2;8;"hbu";40;0;"A";34,2119439975928
"1132";50040;2;9;"hbu";30;0;"A";34,2119439975928
"1133";50040;2;10;"rbu";30;0;"A";34,2119439975928
"1134";50040;3;1;"bah";60;0;"A";8,04247719318987
"1135";50040;3;2;"rbu";50;0;"A";8,04247719318987
"1136";50040;3;3;"rbu";30;0;"A";8,04247719318987
"1137";50040;3;4;"hbu";60;0;"A";8,04247719318987
"1138";50040;3;5;"bah";50;0;"A";8,04247719318987
"1139";50040;1;6;"sei";30;0;"A";78,5398163397448
"1140";50040;1;5;"rbu";50;0;"A";78,5398163397448
"1141";50040;1;4;"rbu";60;0;"A";78,5398163397448
"1142";50040;1;3;"rbu";40;0;"A";78,5398163397448
"1143";50040;1;2;"rbu";40;0;"A";78,5398163397448
"1144";50040;1;1;"fah";40;0;"A";78,5398163397448
"1145";50042;1;1;"bah";80;0;"A";8,03880287891617
"1146";50042;1;1;"bah";80;0;"A";8,03880287891617
"1147";50042;1;2;"sei";130;1;"A";8,03880287891617
"1148";50042;1;2;"sei";130;1;"A";8,03880287891617
"1149";50042;3;9;"vbe";510;1;"B";78,5039343644157
"1150";50042;3;9;"vbe";510;1;"B";78,5039343644157
"1151";50042;3;10;"vbe";540;1;"B";78,5039343644157
"1152";50042;3;10;"vbe";540;1;"B";78,5039343644157
"1153";50042;3;11;"vbe";190;1;"B";78,5039343644157
"1154";50042;3;11;"vbe";190;1;"B";78,5039343644157
"1155";50042;3;12;"gfi";20;0;"B";78,5039343644157
"1156";50042;3;12;"gfi";20;0;"B";78,5039343644157
"1157";50042;3;13;"gfi";30;0;"B";78,5039343644157
"1158";50042;3;13;"gfi";30;0;"B";78,5039343644157
"1159";50042;3;14;"gfi";30;0;"B";78,5039343644157
"1160";50042;3;14;"gfi";30;0;"B";78,5039343644157
"1161";50042;3;15;"gfi";20;0;"B";78,5039343644157
"1162";50042;3;15;"gfi";20;0;"B";78,5039343644157
"1163";50042;3;16;"gfi";30;0;"B";78,5039343644157
"1164";50042;3;16;"gfi";30;0;"B";78,5039343644157
"1165";50042;4;1;"vbe";370;1;"A";48,9943054368319
"1166";50042;4;1;"vbe";370;1;"A";48,9943054368319
"1167";50042;4;3;"ser";370;1;"A";48,9943054368319
"1168";50042;4;3;"ser";370;1;"A";48,9943054368319
"1169";50042;4;4;"vbe";360;1;"A";48,9943054368319
"1170";50042;4;4;"vbe";360;1;"A";48,9943054368319
"1171";50042;1;3;"gfi";130;1;"A";8,03880287891617
"1172";50042;1;3;"gfi";130;1;"A";8,03880287891617
"1173";50042;4;5;"vbe";420;1;"A";48,9943054368319
"1174";50042;4;5;"vbe";420;1;"A";48,9943054368319
"1175";50042;4;6;"vbe";430;1;"A";48,9943054368319
"1176";50042;4;6;"vbe";430;1;"A";48,9943054368319
"1177";50042;4;2;"ser";290;1;"A";48,9943054368319
"1178";50042;4;2;"ser";290;1;"A";48,9943054368319
"1179";50042;1;4;"gfi";130;1;"A";8,03880287891617
"1180";50042;1;4;"gfi";130;1;"A";8,03880287891617
"1181";50042;1;5;"gfi";130;1;"A";8,03880287891617
"1182";50042;1;5;"gfi";130;1;"A";8,03880287891617
"1183";50042;1;6;"gfi";100;0;"A";8,03880287891617
"1184";50042;1;6;"gfi";100;0;"A";8,03880287891617
"1185";50042;1;7;"gfi";50;0;"A";8,03880287891617
"1186";50042;1;7;"gfi";50;0;"A";8,03880287891617
"1187";50042;1;8;"gfi";60;0;"A";8,03880287891617
"1188";50042;1;8;"gfi";60;0;"A";8,03880287891617
"1189";50042;1;9;"gfi";40;0;"A";8,03880287891617
"1190";50042;1;9;"gfi";40;0;"A";8,03880287891617
"1191";50042;1;10;"gfi";50;0;"A";8,03880287891617
"1192";50042;1;10;"gfi";50;0;"A";8,03880287891617
"1193";50042;2;1;"gfi";170;1;"A";78,1902326426955
"1194";50042;2;1;"gfi";170;1;"A";78,1902326426955
"1195";50042;2;2;"gfi";50;0;"A";78,1902326426955
"1196";50042;2;2;"gfi";50;0;"A";78,1902326426955
"1197";50042;2;3;"gfi";30;0;"A";78,1902326426955
"1198";50042;2;3;"gfi";30;0;"A";78,1902326426955
"1199";50042;2;4;"gfi";30;0;"A";78,1902326426955
"1200";50042;2;4;"gfi";30;0;"A";78,1902326426955
"1201";50042;2;5;"gfi";20;0;"A";78,1902326426955
"1202";50042;2;5;"gfi";20;0;"A";78,1902326426955
"1203";50042;2;6;"vbe";60;0;"A";78,1902326426955
"1204";50042;2;6;"vbe";60;0;"A";78,1902326426955
"1205";50042;2;7;"gfi";50;0;"A";78,1902326426955
"1206";50042;2;7;"gfi";50;0;"A";78,1902326426955
"1207";50042;3;1;"vbe";110;0;"B";78,5039343644157
"1208";50042;3;1;"vbe";110;0;"B";78,5039343644157
"1209";50042;3;2;"sei";40;0;"B";78,5039343644157
"1210";50042;3;2;"sei";40;0;"B";78,5039343644157
"1211";50042;3;3;"vbe";90;0;"B";78,5039343644157
"1212";50042;3;3;"vbe";90;0;"B";78,5039343644157
"1213";50042;3;4;"hbu";30;0;"B";78,5039343644157
"1214";50042;3;4;"hbu";30;0;"B";78,5039343644157
"1215";50042;3;5;"sei";30;0;"B";78,5039343644157
"1216";50042;3;5;"sei";30;0;"B";78,5039343644157
"1217";50042;3;6;"ser";580;1;"B";78,5039343644157
"1218";50042;3;6;"ser";580;1;"B";78,5039343644157
"1219";50042;3;7;"ser";140;1;"B";78,5039343644157
"1220";50042;3;7;"ser";140;1;"B";78,5039343644157
"1221";50042;3;8;"ser";690;3;"B";78,5039343644157
"1222";50042;3;8;"ser";690;3;"B";78,5039343644157
"1223";50044;3;9;"sbi";150;1;"A";9,62112750161874
"1224";50044;1;4;"sbi";250;1;"A";18,8574099031727
"1225";50044;1;3;"ela";790;1;"A";18,8574099031727
"1226";50044;1;2;"ela";250;1;"A";18,8574099031727
"1227";50044;1;1;"ela";440;1;"A";18,8574099031727
"1228";50044;1;5;"sbi";340;1;"A";18,8574099031727
"1229";50044;1;6;"ela";330;1;"A";18,8574099031727
"1230";50044;1;7;"ela";370;1;"A";18,8574099031727
"1231";50044;1;8;"ela";460;1;"A";18,8574099031727
"1232";50044;1;9;"sbi";130;1;"A";18,8574099031727
"1233";50044;1;10;"sbi";110;0;"A";18,8574099031727
"1234";50044;1;11;"sbi";60;0;"A";18,8574099031727
"1235";50044;1;12;"ela";320;1;"A";18,8574099031727
"1236";50044;1;13;"kir";30;0;"A";18,8574099031727
"1237";50044;2;1;"ela";100;0;"A";18,8574099031727
"1238";50044;2;2;"sbi";90;0;"A";18,8574099031727
"1239";50044;2;3;"sbi";40;0;"A";18,8574099031727
"1240";50044;2;4;"ela";530;1;"A";18,8574099031727
"1241";50044;2;5;"ela";400;1;"A";18,8574099031727
"1242";50044;2;6;"ela";410;1;"A";18,8574099031727
"1243";50044;2;7;"sbi";70;0;"A";18,8574099031727
"1244";50044;2;8;"sbi";60;0;"A";18,8574099031727
"1245";50044;2;9;"ela";560;2;"A";18,8574099031727
"1246";50044;2;10;"ela";600;2;"A";18,8574099031727
"1247";50044;3;1;"gfi";20;0;"A";9,62112750161874
"1248";50044;3;2;"gfi";20;0;"A";9,62112750161874
"1249";50044;3;3;"ela";400;1;"A";9,62112750161874
"1250";50044;3;4;"ela";650;3;"A";9,62112750161874
"1251";50044;3;5;"ela";590;2;"A";9,62112750161874
"1252";50044;3;6;"ela";700;3;"A";9,62112750161874
"1253";50044;3;7;"ela";630;2;"A";9,62112750161874
"1254";50044;3;8;"ela";250;1;"A";9,62112750161874
"1255";50044;3;10;"sbi";160;1;"A";9,62112750161874
"1256";50044;4;1;"sbi";130;1;"A";17,2021047339963
"1257";50044;4;2;"sbi";140;1;"A";17,2021047339963
"1258";50044;4;3;"sbi";170;1;"A";17,2021047339963
"1259";50044;4;4;"ela";460;1;"A";17,2021047339963
"1260";50044;4;5;"ela";430;1;"A";17,2021047339963
"1261";50044;4;6;"ela";240;1;"A";17,2021047339963
"1262";50044;4;7;"sbi";250;1;"A";17,2021047339963
"1263";50044;4;8;"sbi";300;1;"A";17,2021047339963
"1264";50044;4;9;"ela";250;1;"A";17,2021047339963
"1265";50044;4;10;"ela";200;1;"A";17,2021047339963
"1266";50045;1;7;"rbu";20;0;"A";22,8917472606636
"1267";50045;1;8;"rbu";20;0;"A";22,8917472606636
"1268";50045;1;9;"rbu";20;0;"A";22,8917472606636
"1269";50045;1;10;"rbu";20;0;"A";22,8917472606636
"1270";50045;1;2;"kir";20;0;"A";22,8917472606636
"1271";50045;1;3;"rbu";30;0;"A";22,8917472606636
"1272";50045;1;1;"rbu";20;0;"A";22,8917472606636
"1273";50045;1;4;"rbu";30;0;"A";22,8917472606636
"1274";50045;1;5;"tei";20;0;"A";22,8917472606636
"1275";50045;1;6;"rbu";20;0;"A";22,8917472606636
"1276";50045;4;2;"rbu";20;0;"B";78,5039343644158
"1277";50045;4;1;"rbu";30;0;"B";78,5039343644158
"1278";50046;3;10;"rbu";20;0;"A";3,80132711084365
"1279";50046;3;9;"rbu";20;0;"A";3,80132711084365
"1280";50046;3;8;"hbu";20;0;"A";3,80132711084365
"1281";50046;3;7;"rbu";30;0;"A";3,80132711084365
"1282";50046;3;6;"rbu";30;0;"A";3,80132711084365
"1283";50046;3;5;"rbu";20;0;"A";3,80132711084365
"1284";50046;3;4;"sbi";30;0;"A";3,80132711084365
"1285";50046;3;3;"sbi";60;0;"A";3,80132711084365
"1286";50046;3;2;"rbu";60;0;"A";3,80132711084365
"1287";50046;3;1;"rbu";40;0;"A";3,80132711084365
"1288";50046;2;11;"rbu";40;0;"A";18,0955736846772
"1289";50046;2;10;"rbu";20;0;"A";18,0955736846772
"1290";50046;2;9;"hbu";20;0;"A";18,0955736846772
"1291";50046;2;8;"rbu";20;0;"A";18,0955736846772
"1292";50046;2;7;"rbu";20;0;"A";18,0955736846772
"1293";50046;2;6;"rbu";20;0;"A";18,0955736846772
"1294";50046;2;5;"rbu";20;0;"A";18,0955736846772
"1295";50046;2;4;"rbu";20;0;"A";18,0955736846772
"1296";50046;2;3;"rbu";20;0;"A";18,0955736846772
"1297";50046;2;2;"rbu";20;0;"A";18,0955736846772
"1298";50046;1;12;"rbu";50;0;"A";25,5175863287831
"1299";50046;1;11;"hbu";20;0;"A";25,5175863287831
"1300";50046;1;10;"rbu";30;0;"A";25,5175863287831
"1301";50046;1;9;"rbu";40;0;"A";25,5175863287831
"1302";50046;1;8;"hbu";20;0;"A";25,5175863287831
"1303";50046;1;7;"rbu";20;0;"A";25,5175863287831
"1304";50046;1;6;"hbu";20;0;"A";25,5175863287831
"1305";50046;1;5;"hbu";20;0;"A";25,5175863287831
"1306";50046;1;4;"hbu";20;0;"A";25,5175863287831
"1307";50046;1;3;"rbu";20;0;"A";25,5175863287831
"1308";50046;1;2;"rbu";20;0;"A";25,5175863287831
"1309";50046;1;1;"rbu";20;0;"A";25,5175863287831
"1310";50046;4;12;"hbu";30;0;"A";11,3411494794592
"1311";50046;2;1;"rbu";20;0;"A";18,0955736846772
"1312";50046;4;11;"hbu";40;0;"A";11,3411494794592
"1313";50046;4;10;"hbu";80;0;"A";11,3411494794592
"1314";50046;4;9;"hbu";30;0;"A";11,3411494794592
"1315";50046;4;8;"hbu";50;0;"A";11,3411494794592
"1316";50046;4;7;"rbu";70;0;"A";11,3411494794592
"1317";50046;4;6;"hbu";40;0;"A";11,3411494794592
"1318";50046;4;5;"rbu";120;0;"A";11,3411494794592
"1319";50046;4;4;"rbu";60;0;"A";11,3411494794592
"1320";50046;4;3;"rbu";20;0;"A";11,3411494794592
"1321";50046;4;2;"ges";240;1;"A";11,3411494794592
"1322";50046;4;1;"hbu";180;1;"A";11,3411494794592
"1323";50047;2;1;"gfi";70;0;NA;77,5647132936799
"1324";50047;2;1;"gfi";70;0;"B";77,5647132936799
"1325";50047;3;1;"vbe";50;0;"B";47,7617936673105
"1326";50047;3;2;"sei";40;0;"B";47,7617936673105
"1327";50047;3;3;"sbi";40;0;"B";47,7617936673105
"1328";50047;3;4;"sei";30;0;"B";47,7617936673105
"1329";50047;3;5;"sei";40;0;"B";47,7617936673105
"1330";50047;3;6;"rbu";50;0;"B";47,7617936673105
"1331";50047;3;7;"vbe";60;0;"B";47,7617936673105
"1332";50047;3;8;"vbe";20;0;"B";47,7617936673105
"1333";50048;2;7;"ela";40;0;"A";21,3910660513535
"1334";50048;4;8;"sbi";90;0;"B";6,1547084541702
"1335";50048;4;7;"sbi";80;0;"B";6,1547084541702
"1336";50048;4;6;"sbi";80;0;"B";6,1547084541702
"1337";50048;4;5;"sbi";60;0;"B";6,1547084541702
"1338";50048;4;4;"sbi";70;0;"B";6,1547084541702
"1339";50048;4;3;"sbi";60;0;"B";6,1547084541702
"1340";50048;4;2;"ela";90;0;"B";6,1547084541702
"1341";50048;4;1;"sbi";90;0;"B";6,1547084541702
"1342";50048;3;5;"ela";50;0;"A";78,5039343644157
"1343";50048;3;4;"sbi";80;0;"A";78,5039343644157
"1344";50048;3;3;"sbi";80;0;"A";78,5039343644157
"1345";50048;3;2;"sbi";180;1;"A";78,5039343644157
"1346";50048;3;1;"sbi";120;0;"A";78,5039343644157
"1347";50048;2;12;"sbi";40;0;"A";21,3910660513535
"1348";50048;2;11;"sbi";60;0;"A";21,3910660513535
"1349";50048;2;10;"sbi";50;0;"A";21,3910660513535
"1350";50048;2;9;"sbi";50;0;"A";21,3910660513535
"1351";50048;2;1;"sbi";50;0;"A";21,3910660513535
"1352";50048;2;2;"sbi";60;0;"A";21,3910660513535
"1353";50048;2;3;"sbi";70;0;"A";21,3910660513535
"1354";50048;2;4;"sbi";60;0;"A";21,3910660513535
"1355";50048;2;5;"sbi";50;0;"A";21,3910660513535
"1356";50048;2;8;"sbi";60;0;"A";21,3910660513535
"1357";50048;2;6;"ela";30;0;"A";21,3910660513535
"1358";50048;4;10;"sbi";60;0;"B";6,1547084541702
"1359";50048;4;9;"sbi";70;0;"B";6,1547084541702
"1360";50049;1;3;"gfi";30;0;"A";5,14718540364152
"1361";50049;1;4;"gfi";30;0;"A";5,14718540364152
"1362";50049;1;5;"gfi";20;0;"A";5,14718540364152
"1363";50049;1;6;"gfi";20;0;"A";5,14718540364152
"1364";50049;1;7;"gfi";20;0;"A";5,14718540364152
"1365";50049;1;8;"gfi";20;0;"A";5,14718540364152
"1366";50049;1;9;"gfi";20;0;"A";5,14718540364152
"1367";50049;1;10;"gfi";30;0;"A";5,14718540364152
"1368";50049;2;1;"gfi";20;0;"A";34,2119439975928
"1369";50049;2;2;"swe";40;0;"A";34,2119439975928
"1370";50049;1;2;"gfi";20;0;"A";5,14718540364152
"1371";50049;1;1;"gfi";20;0;"A";5,14718540364152
"1372";50050;2;2;"gfi";250;2;"A";61,3473705326789
"1373";50050;4;6;"gfi";600;3;NA;68,7769828809272
"1374";50050;4;6;"gfi";600;3;"B";68,7769828809272
"1375";50050;4;5;"gfi";520;3;NA;68,7769828809272
"1376";50050;4;5;"gfi";520;3;"B";68,7769828809272
"1377";50050;4;4;"sei";770;3;NA;68,7769828809272
"1378";50050;4;4;"sei";770;3;"B";68,7769828809272
"1379";50050;4;3;"hbu";50;0;NA;68,7769828809272
"1380";50050;4;3;"hbu";50;0;"B";68,7769828809272
"1381";50050;4;2;"hbu";110;0;NA;68,7769828809272
"1382";50050;4;2;"hbu";110;0;"B";68,7769828809272
"1383";50050;4;1;"hbu";50;0;NA;68,7769828809272
"1384";50050;4;1;"hbu";50;0;"B";68,7769828809272
"1385";50050;3;3;"hbu";580;1;"A";55,1289168838048
"1386";50050;3;2;"stk";750;1;"A";55,1289168838048
"1387";50050;2;1;"gfi";170;1;"A";61,3473705326789
"1388";50050;3;1;"stk";760;1;"A";55,1289168838048
"1389";50051;1;6;"rbu";690;1;"A";9,0792027688745
"1390";50051;1;4;"hbu";430;1;"A";9,0792027688745
"1391";50051;1;3;"rbu";330;1;"A";9,0792027688745
"1392";50051;1;2;"rbu";480;1;"A";9,0792027688745
"1393";50051;4;10;"rbu";630;3;"A";78,5398163397448
"1394";50051;4;9;"hbu";720;3;"A";78,5398163397448
"1395";50051;4;8;"hbu";760;3;"A";78,5398163397448
"1396";50051;4;7;"rbu";490;1;"A";78,5398163397448
"1397";50051;4;6;"rbu";330;1;"A";78,5398163397448
"1398";50051;4;5;"rbu";290;1;"A";78,5398163397448
"1399";50051;4;4;"bah";20;0;"A";78,5398163397448
"1400";50051;4;3;"bah";20;0;"A";78,5398163397448
"1401";50051;4;2;"bah";20;0;"A";78,5398163397448
"1402";50051;4;1;"bah";20;0;"A";78,5398163397448
"1403";50051;3;10;"rbu";220;1;"A";8,04247719318987
"1404";50051;3;9;"rbu";350;1;"A";8,04247719318987
"1405";50051;3;8;"rbu";190;1;"A";8,04247719318987
"1406";50051;3;7;"rbu";180;1;"A";8,04247719318987
"1407";50051;3;6;"rbu";300;1;"A";8,04247719318987
"1408";50051;3;5;"rbu";250;1;"A";8,04247719318987
"1409";50051;3;4;"rbu";250;1;"A";8,04247719318987
"1410";50051;3;3;"rbu";400;1;"A";8,04247719318987
"1411";50051;3;2;"rbu";530;1;"A";8,04247719318987
"1412";50051;3;1;"sbi";630;1;"A";8,04247719318987
"1413";50051;2;10;"rbu";300;1;"A";11,3411494794592
"1414";50051;2;9;"rbu";440;1;"A";11,3411494794592
"1415";50051;2;8;"rbu";200;1;"A";11,3411494794592
"1416";50051;2;7;"rbu";300;1;"A";11,3411494794592
"1417";50051;2;6;"rbu";430;1;"A";11,3411494794592
"1418";50051;2;5;"rbu";490;1;"A";11,3411494794592
"1419";50051;2;4;"rbu";630;1;"A";11,3411494794592
"1420";50051;2;3;"rbu";280;1;"A";11,3411494794592
"1421";50051;2;2;"rbu";230;1;"A";11,3411494794592
"1422";50051;1;1;"rbu";470;1;"A";9,0792027688745
"1423";50051;2;1;"rbu";120;0;"A";11,3411494794592
"1424";50051;1;10;"rbu";360;1;"A";9,0792027688745
"1425";50051;1;9;"rbu";130;1;"A";9,0792027688745
"1426";50051;1;8;"rbu";340;1;"A";9,0792027688745
"1427";50051;1;7;"rbu";210;1;"A";9,0792027688745
"1428";50051;1;5;"rbu";570;1;"A";9,0792027688745
"1429";50052;4;14;"rbu";50;0;NA;78,5039343644158
"1430";50052;4;14;"rbu";50;0;"B";78,5039343644158
"1431";50052;4;29;"rbu";320;1;NA;78,5039343644158
"1432";50052;4;29;"rbu";320;1;"B";78,5039343644158
"1433";50052;4;28;"rbu";60;0;NA;78,5039343644158
"1434";50052;4;28;"rbu";60;0;"B";78,5039343644158
"1435";50052;4;27;"rbu";70;0;NA;78,5039343644158
"1436";50052;4;27;"rbu";70;0;"B";78,5039343644158
"1437";50052;4;26;"rbu";20;0;NA;78,5039343644158
"1438";50052;4;26;"rbu";20;0;"B";78,5039343644158
"1439";50052;4;25;"rbu";40;0;NA;78,5039343644158
"1440";50052;4;25;"rbu";40;0;"B";78,5039343644158
"1441";50052;4;24;"rbu";40;0;NA;78,5039343644158
"1442";50052;4;24;"rbu";40;0;"B";78,5039343644158
"1443";50052;4;23;"rbu";40;0;NA;78,5039343644158
"1444";50052;4;23;"rbu";40;0;"B";78,5039343644158
"1445";50052;4;22;"rbu";50;0;NA;78,5039343644158
"1446";50052;4;22;"rbu";50;0;"B";78,5039343644158
"1447";50052;4;21;"rbu";30;0;NA;78,5039343644158
"1448";50052;4;21;"rbu";30;0;"B";78,5039343644158
"1449";50052;4;20;"rbu";70;0;NA;78,5039343644158
"1450";50052;4;20;"rbu";70;0;"B";78,5039343644158
"1451";50052;4;19;"rbu";80;0;NA;78,5039343644158
"1452";50052;4;19;"rbu";80;0;"B";78,5039343644158
"1453";50052;1;2;"gfi";390;2;"A";78,5039343644157
"1454";50052;1;2;"gfi";390;2;"B";78,5039343644157
"1455";50052;1;3;"rbu";60;0;"A";78,5039343644157
"1456";50052;1;3;"rbu";60;0;"B";78,5039343644157
"1457";50052;1;4;"gfi";70;0;"A";78,5039343644157
"1458";50052;1;4;"gfi";70;0;"B";78,5039343644157
"1459";50052;1;5;"gfi";20;0;"A";78,5039343644157
"1460";50052;1;5;"gfi";20;0;"B";78,5039343644157
"1461";50052;1;6;"gfi";30;0;"A";78,5039343644157
"1462";50052;1;6;"gfi";30;0;"B";78,5039343644157
"1463";50052;1;7;"rbu";110;0;"A";78,5039343644157
"1464";50052;1;7;"rbu";110;0;"B";78,5039343644157
"1465";50052;1;8;"rbu";200;1;"A";78,5039343644157
"1466";50052;1;8;"rbu";200;1;"B";78,5039343644157
"1467";50052;1;9;"rbu";40;0;"A";78,5039343644157
"1468";50052;1;9;"rbu";40;0;"B";78,5039343644157
"1469";50052;1;10;"rbu";30;0;"A";78,5039343644157
"1470";50052;1;10;"rbu";30;0;"B";78,5039343644157
"1471";50052;1;11;"rbu";180;1;"A";78,5039343644157
"1472";50052;1;11;"rbu";180;1;"B";78,5039343644157
"1473";50052;1;12;"rbu";280;1;"A";78,5039343644157
"1474";50052;1;12;"rbu";280;1;"B";78,5039343644157
"1475";50052;1;13;"rbu";90;0;"A";78,5039343644157
"1476";50052;1;13;"rbu";90;0;"B";78,5039343644157
"1477";50052;1;14;"rbu";220;1;"A";78,5039343644157
"1478";50052;1;14;"rbu";220;1;"B";78,5039343644157
"1479";50052;2;1;"rbu";90;0;"A";50,2425179932261
"1480";50052;2;2;"rbu";80;0;"A";50,2425179932261
"1481";50052;2;3;"rbu";280;1;"A";50,2425179932261
"1482";50052;2;4;"rbu";330;1;"A";50,2425179932261
"1483";50052;2;5;"rbu";120;0;"A";50,2425179932261
"1484";50052;2;6;"rbu";110;0;"A";50,2425179932261
"1485";50052;2;7;"rbu";350;1;"A";50,2425179932261
"1486";50052;2;8;"rbu";280;1;"A";50,2425179932261
"1487";50052;2;9;"rbu";330;1;"A";50,2425179932261
"1488";50052;2;10;"rbu";140;1;"A";50,2425179932261
"1489";50052;2;11;"rbu";60;0;"A";50,2425179932261
"1490";50052;2;12;"rbu";140;1;"A";50,2425179932261
"1491";50052;2;13;"rbu";250;1;"A";50,2425179932261
"1492";50052;2;14;"rbu";110;0;"A";50,2425179932261
"1493";50052;2;15;"rbu";40;0;"A";50,2425179932261
"1494";50052;3;1;"rbu";640;1;"B";37,3757231508983
"1495";50052;3;2;"rbu";590;2;"B";37,3757231508983
"1496";50052;3;3;"rbu";500;1;"B";37,3757231508983
"1497";50052;3;4;"gfi";200;1;"B";37,3757231508983
"1498";50052;4;1;"rbu";300;1;NA;78,5039343644158
"1499";50052;4;1;"rbu";300;1;"B";78,5039343644158
"1500";50052;4;2;"rbu";90;0;NA;78,5039343644158
"1501";50052;4;2;"rbu";90;0;"B";78,5039343644158
"1502";50052;4;3;"rbu";40;0;NA;78,5039343644158
"1503";50052;4;3;"rbu";40;0;"B";78,5039343644158
"1504";50052;4;4;"rbu";240;1;NA;78,5039343644158
"1505";50052;4;4;"rbu";240;1;"B";78,5039343644158
"1506";50052;4;5;"rbu";100;0;NA;78,5039343644158
"1507";50052;4;5;"rbu";100;0;"B";78,5039343644158
"1508";50052;4;6;"rbu";350;1;NA;78,5039343644158
"1509";50052;4;6;"rbu";350;1;"B";78,5039343644158
"1510";50052;1;1;"gfi";50;0;"A";78,5039343644157
"1511";50052;1;1;"gfi";50;0;"B";78,5039343644157
"1512";50052;4;7;"rbu";250;1;NA;78,5039343644158
