"plot_ID","CCS_r_m","plot_A_ha","inv_year","compartiment","B_CCS_t_ha","C_CCS_t_ha","N_CCS_t_ha","BA_CCS_m2_ha","n_trees_CCS_ha"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
