"";"stand_component";"plot_ID";"inv";"compartiment";"SP_code";"B_t_ha";"C_t_ha";"N_t_ha";"stand";"n_ha";"n_SP"
"264";"RG";140050;"BZE3";"ag";"vbe";0,00183464288162011;0,000917321440810052;8,44119189833411e-06;"all";NA;NA
"265";"RG";140050;"BZE3";"ag";NA;0;0;0;"all";NA;NA
"266";"RG";140050;"BZE3";"bg";"rbu";1,83274059608281e-08;9,16370298041405e-09;5,55320400613091e-11;"all";NA;NA
"267";"RG";140050;"BZE3";"bg";NA;0;0;0;"all";NA;NA
"268";"RG";140050;"BZE3";"fwb";"rbu";0,0505885630984768;0,0252942815492384;0,000232757978816092;"all";NA;NA
"269";"RG";140050;"BZE3";"ndl";"rbu";2,79032621198895e-08;1,39516310599448e-08;0;"all";NA;NA
"270";"RG";140050;"BZE3";"total";"rbu";0,0505886093291451;0,0252943046645725;0,000232758034348132;"all";NA;NA
"271";"RG";140050;"BZE3";"total";NA;0;0;0;"all";NA;NA
"272";"RG";140050;"BZE3";"ag";"all";0,0627286293676382;0,0313643146838191;0,000294781442143884;"A";NA;NA
"273";"RG";140050;"BZE3";"ag";"all";0;0;0;NA;NA;NA
"274";"RG";140050;"BZE3";"bg";"all";1,83274059608281e-08;9,16370298041405e-09;5,55320400613091e-11;"A";NA;NA
"275";"RG";140050;"BZE3";"bg";"all";0;0;0;NA;NA;NA
"276";"RG";140050;"BZE3";"fwb";"all";0,0505885630984768;0,0252942815492384;0,000232757978816092;"A";NA;NA
"277";"RG";140050;"BZE3";"ndl";"all";2,79032621198895e-08;1,39516310599448e-08;0;"A";NA;NA
"278";"RG";140050;"BZE3";"total";"all";0,0505886093291451;0,0252943046645725;0,000232758034348132;"A";NA;NA
"279";"RG";140050;"BZE3";"total";"all";0;0;0;NA;NA;NA
"280";"RG";140050;"BZE3";"ag";"all";0,0627286293676382;0,0313643146838191;0,000294781442143884;"all";973,935026661648;5
"281";"RG";140050;"BZE3";"bg";"all";1,83274059608281e-08;9,16370298041405e-09;5,55320400613091e-11;"all";973,935026661648;5
"282";"RG";140050;"BZE3";"fwb";"all";0,0505885630984768;0,0252942815492384;0,000232757978816092;"all";973,935026661648;5
"283";"RG";140050;"BZE3";"ndl";"all";2,79032621198895e-08;1,39516310599448e-08;0;"all";973,935026661648;5
"284";"RG";140050;"BZE3";"total";"all";0,0505886093291451;0,0252943046645725;0,000232758034348132;"all";973,935026661648;5
"285";"RG";140051;"BZE3";"ag";"bah";0,198093425708807;0,0990467128544037;0,000847443207755876;"all";NA;NA
"286";"RG";140051;"BZE3";"ag";"gfi";1,63053111202428;0,815265556012141;0,00598398965549848;"all";NA;NA
"287";"RG";140051;"BZE3";"ag";"sei";0,149725429447226;0,0748627147236128;0,00092964424265687;"all";NA;NA
"288";"RG";140051;"BZE3";"ag";"vbe";0,597472572486418;0,298736286243209;0,00274896979785512;"all";NA;NA
"289";"RG";140051;"BZE3";"ag";"wta";0,00177932785332653;0,000889663926663262;7,7276208669971e-06;"all";NA;NA
"290";"RG";140051;"BZE3";"bg";"bah";7,17659566958812e-08;3,58829783479406e-08;2,1745084878852e-10;"all";NA;NA
"291";"RG";140051;"BZE3";"bg";"gfi";0,444100258436658;0,222050129218329;0,00183857506992776;"all";NA;NA
"292";"RG";140051;"BZE3";"bg";"sei";9,87617129924409e-08;4,93808564962204e-08;3,66405955201956e-10;"all";NA;NA
"293";"RG";140051;"BZE3";"bg";"vbe";2,15297870087643e-07;1,07648935043822e-07;6,52352546365561e-10;"all";NA;NA
"294";"RG";140051;"BZE3";"fwb";"bah";0,198093316445974;0,0990466582229868;0,000847443207755876;"all";NA;NA
"295";"RG";140051;"BZE3";"fwb";"gfi";1,07434035382055;0,537170176910277;0,00466586015664267;"all";NA;NA
"296";"RG";140051;"BZE3";"fwb";"sei";0,145938889448445;0,0729694447242226;0,000906134564585396;"all";NA;NA
"297";"RG";140051;"BZE3";"fwb";"vbe";0,594279949337921;0,297139974668961;0,00273428204690377;"all";NA;NA
"298";"RG";140051;"BZE3";"ndl";"bah";1,09262833226363e-07;5,46314166131816e-08;0;"all";NA;NA
"299";"RG";140051;"BZE3";"ndl";"gfi";0,252684081055256;0,126342040527628;0;"all";NA;NA
"300";"RG";140051;"BZE3";"ndl";"sei";1,52807369407898e-07;7,64036847039489e-08;0;"all";NA;NA
"301";"RG";140051;"BZE3";"ndl";"vbe";3,2778849967909e-07;1,63894249839545e-07;0;"all";NA;NA
"302";"RG";140051;"BZE3";"total";"bah";0,198093497474765;0,099046748737382;0,000847443425206724;"all";NA;NA
"303";"RG";140051;"BZE3";"total";"gfi";1,77112469331247;0,885562346656234;0,00650443522657043;"all";NA;NA
"304";"RG";140051;"BZE3";"total";"sei";0,145939141017527;0,0729695705087636;0,000906134930991351;"all";NA;NA
"305";"RG";140051;"BZE3";"total";"vbe";0,594280492424294;0,297140246212146;0,00273428269925632;"all";NA;NA
"306";"RG";140051;"BZE3";"ag";"all";2,57760186752006;1,28880093376003;0,0105177745246333;"A";NA;NA
"307";"RG";140051;"BZE3";"bg";"all";0,444100644262197;0,222050322131099;0,00183857630613711;"A";NA;NA
"308";"RG";140051;"BZE3";"fwb";"all";2,01265250905289;1,00632625452645;0,00915371997588771;"A";NA;NA
"309";"RG";140051;"BZE3";"ndl";"all";0,252684670913959;0,126342335456979;0;"A";NA;NA
"310";"RG";140051;"BZE3";"total";"all";2,70943782422906;1,35471891211453;0,0109922962820248;"A";NA;NA
"311";"RG";140051;"BZE3";"ag";"all";2,57760186752006;1,28880093376003;0,0105177745246333;"all";5084,94430671327;5
"312";"RG";140051;"BZE3";"bg";"all";0,444100644262197;0,222050322131099;0,00183857630613711;"all";5084,94430671327;5
"313";"RG";140051;"BZE3";"fwb";"all";2,01265250905289;1,00632625452645;0,00915371997588771;"all";5084,94430671327;5
"314";"RG";140051;"BZE3";"ndl";"all";0,252684670913959;0,126342335456979;0;"all";5084,94430671327;5
"315";"RG";140051;"BZE3";"total";"all";2,70943782422906;1,35471891211453;0,0109922962820248;"all";5084,94430671327;5
"316";"RG";140052;"BZE3";"ag";"gfi";0,0482511799491078;0,0241255899745539;0,000209554874518975;"all";NA;NA
"317";"RG";140052;"BZE3";"ag";"vbe";0,00312855196066658;0,00156427598033329;1,43944675710269e-05;"all";NA;NA
"318";"RG";140052;"BZE3";"ag";"all";0,0513797319097743;0,0256898659548872;0,000223949342090002;"A";NA;NA
"319";"RG";140052;"BZE3";"ag";"all";0,0513797319097743;0,0256898659548872;0,000223949342090002;"all";2575,23340994479;2
"320";"RG";140053;"BZE3";"ag";"dgl";6,92650455929556;3,46325227964778;0,100949033664876;"all";NA;NA
"321";"RG";140053;"BZE3";"ag";"ela";0,577175764857985;0,288587882428992;0,00690045079040609;"all";NA;NA
"322";"RG";140053;"BZE3";"ag";"gfi";15,5155863877753;7,75779319388767;0,206339006686965;"all";NA;NA
"323";"RG";140053;"BZE3";"ag";"sei";0,568168589641172;0,284084294820586;0,0140633362430037;"all";NA;NA
"324";"RG";140053;"BZE3";"ag";"ser";2,66531888470661;1,3326594423533;0,0769103846064346;"all";NA;NA
"325";"RG";140053;"BZE3";"ag";"vbe";6,55306577308933;3,27653288654466;0,114927600720619;"all";NA;NA
"326";"RG";140053;"BZE3";"ag";"wta";2,03518953236876;1,01759476618438;0,0204891838636891;"all";NA;NA
"327";"RG";140053;"BZE3";"bg";"dgl";8,79922068323451;4,39961034161725;0,0364287736285908;"all";NA;NA
"328";"RG";140053;"BZE3";"bg";"ela";0,869595492642414;0,434797746321207;0,00243486737939876;"all";NA;NA
"329";"RG";140053;"BZE3";"bg";"gfi";17,9628888629752;8,98144443148761;0,0743663598927174;"all";NA;NA
"330";"RG";140053;"BZE3";"bg";"sei";1,53106331314201e-06;7,65531656571003e-07;5,68024489175685e-09;"all";NA;NA
"331";"RG";140053;"BZE3";"bg";"ser";5,16139123458695e-06;2,58069561729348e-06;1,90971475679717e-08;"all";NA;NA
"332";"RG";140053;"BZE3";"bg";"vbe";8,9004712535119e-06;4,45023562675596e-06;2,69684278981411e-08;"all";NA;NA
"333";"RG";140053;"BZE3";"bg";"wta";1,9880785926073;0,994039296303652;0,00823064537339421;"all";NA;NA
"334";"RG";140053;"BZE3";"fwb";"dgl";23,2440786702455;11,6220393351227;0,100949033664876;"all";NA;NA
"335";"RG";140053;"BZE3";"fwb";"ela";1,70045608437804;0,850228042189021;0,00690045079040609;"all";NA;NA
"336";"RG";140053;"BZE3";"fwb";"gfi";45,8584905063842;22,9292452531921;0,199163424269227;"all";NA;NA
"337";"RG";140053;"BZE3";"fwb";"sei";2,26243219993869;1,13121609996935;0,0140474415294193;"all";NA;NA
"338";"RG";140053;"BZE3";"fwb";"ser";10,6612676194115;5,33063380970575;0,0769103846064346;"all";NA;NA
"339";"RG";140053;"BZE3";"fwb";"vbe";24,5676912803061;12,2838456401531;0,113035947580688;"all";NA;NA
"340";"RG";140053;"BZE3";"fwb";"wta";4,0264233845231;2,01321169226155;0,0174867567589838;"all";NA;NA
"341";"RG";140053;"BZE3";"ndl";"dgl";4,46193956693675;2,23096978346838;0;"all";NA;NA
"342";"RG";140053;"BZE3";"ndl";"ela";0,608246975053896;0,304123487526948;0;"all";NA;NA
"343";"RG";140053;"BZE3";"ndl";"gfi";9,59498337284245;4,79749168642123;0;"all";NA;NA
"344";"RG";140053;"BZE3";"ndl";"sei";2,36891149605797e-06;1,18445574802898e-06;0;"all";NA;NA
"345";"RG";140053;"BZE3";"ndl";"ser";7,91941490023979e-06;3,9597074501199e-06;0;"all";NA;NA
"346";"RG";140053;"BZE3";"ndl";"vbe";1,35508638215412e-05;6,77543191077061e-06;0;"all";NA;NA
"347";"RG";140053;"BZE3";"ndl";"wta";1,34903232293461;0,674516161467306;0;"all";NA;NA
"348";"RG";140053;"BZE3";"total";"dgl";9,12630973010417;4,56315486505209;0,0686889036467334;"all";NA;NA
"349";"RG";140053;"BZE3";"total";"ela";0,794574638018587;0,397287319009294;0,00466765908490243;"all";NA;NA
"350";"RG";140053;"BZE3";"total";"gfi";18,3540906855505;9,17704534277525;0,136764892080972;"all";NA;NA
"351";"RG";140053;"BZE3";"total";"sei";0,565609024978373;0,282804512489187;0,00702372360483211;"all";NA;NA
"352";"RG";140053;"BZE3";"total";"ser";2,66532017505442;1,33266008752721;0,0384552018517911;"all";NA;NA
"353";"RG";140053;"BZE3";"total";"vbe";6,1419284329103;3,07096421645516;0,0565179872745581;"all";NA;NA
"354";"RG";140053;"BZE3";"total";"wta";1,84088357501625;0,920441787508129;0,012858701066189;"all";NA;NA
"355";"RG";140053;"BZE3";"ag";"all";24,6300492799293;12,3150246399646;0,359363055719468;"A";NA;NA
"356";"RG";140053;"BZE3";"ag";"all";10,2109602118055;5,10548010590273;0,181215940856525;"B";NA;NA
"357";"RG";140053;"BZE3";"bg";"all";22,129407463403;11,0647037317015;0,0904504796354074;"A";NA;NA
"358";"RG";140053;"BZE3";"bg";"all";7,49039176098227;3,74519588049114;0,0310102183845141;"B";NA;NA
"359";"RG";140053;"BZE3";"fwb";"all";78,6791830009376;39,3395915004688;0,350986916580639;"A";NA;NA
"360";"RG";140053;"BZE3";"fwb";"all";33,6416567442496;16,8208283721248;0,177506522619396;"B";NA;NA
"361";"RG";140053;"BZE3";"ndl";"all";12,2284990194648;6,1142495097324;0;"A";NA;NA
"362";"RG";140053;"BZE3";"ndl";"all";3,78572705749314;1,89286352874657;0;"B";NA;NA
"363";"RG";140053;"BZE3";"total";"all";28,2592723709513;14,1296361854757;0,220718698108023;"A";NA;NA
"364";"RG";140053;"BZE3";"total";"all";11,2294438906813;5,61472194534063;0,104258370501955;"B";NA;NA
"365";"RG";140053;"BZE3";"ag";"all";34,8410094917348;17,4205047458674;0,540578996575994;"all";37444,1819071939;7
"366";"RG";140053;"BZE3";"bg";"all";29,6197992243852;14,8098996121926;0,121460698019922;"all";37444,1819071939;7
"367";"RG";140053;"BZE3";"fwb";"all";112,320839745187;56,1604198725936;0,528493439200035;"all";37444,1819071939;7
"368";"RG";140053;"BZE3";"ndl";"all";16,0142260769579;8,00711303847897;0;"all";37444,1819071939;7
"369";"RG";140053;"BZE3";"total";"all";39,4887162616326;19,7443581308163;0,324977068609978;"all";37444,1819071939;7
"370";"RG";140054;"BZE3";"ag";"bi";0,0175924544932926;0,00879622724664629;0,000106557417712771;"all";NA;NA
"371";"RG";140054;"BZE3";"ag";"gfi";0,0200042496152975;0,0100021248076487;6,75427761197181e-05;"all";NA;NA
"372";"RG";140054;"BZE3";"ag";"vbe";0,0226457299568648;0,0113228649784324;0,00010419295209088;"all";NA;NA
"373";"RG";140054;"BZE3";"ag";NA;0;0;0;"all";NA;NA
"374";"RG";140054;"BZE3";"bg";"bi";8,51694903540083e-09;4,25847451770042e-09;3,15127114309831e-11;"all";NA;NA
"375";"RG";140054;"BZE3";"bg";"gfi";0,00656116278810352;0,00328058139405177;2,71632139427485e-05;"all";NA;NA
"376";"RG";140054;"BZE3";"bg";"vbe";7,34345224105816e-09;3,67172612052909e-09;2,22506602904063e-11;"all";NA;NA
"377";"RG";140054;"BZE3";"bg";NA;0;0;0;"all";NA;NA
"378";"RG";140054;"BZE3";"fwb";"bi";0,0175924414252553;0,00879622071262764;0,000106557417712771;"all";NA;NA
"379";"RG";140054;"BZE3";"fwb";"gfi";0,0132882167626162;0,00664410838130811;5,77107254000422e-05;"all";NA;NA
"380";"RG";140054;"BZE3";"fwb";"vbe";0,0202699005986681;0,010134950299334;9,32618126544719e-05;"all";NA;NA
"381";"RG";140054;"BZE3";"ndl";"bi";1,30680372848996e-08;6,5340186424498e-09;0;"all";NA;NA
"382";"RG";140054;"BZE3";"ndl";"gfi";0,00445214827527484;0,00222607413763742;0;"all";NA;NA
"383";"RG";140054;"BZE3";"ndl";"vbe";1,11803205093558e-08;5,59016025467791e-09;0;"all";NA;NA
"384";"RG";140054;"BZE3";"total";"bi";0,0175924630102417;0,00879623150512081;0,000106557449225483;"all";NA;NA
"385";"RG";140054;"BZE3";"total";"gfi";0,0243015278259946;0,0121507639129973;8,48739393427908e-05;"all";NA;NA
"386";"RG";140054;"BZE3";"total";"vbe";0,0202699191224409;0,0101349595612204;9,32618349051321e-05;"all";NA;NA
"387";"RG";140054;"BZE3";"total";NA;0;0;0;"all";NA;NA
"388";"RG";140054;"BZE3";"ag";"all";0,0602424340654549;0,0301212170327274;0,00027829314592337;"A";NA;NA
"389";"RG";140054;"BZE3";"ag";"all";0;0;0;NA;NA;NA
"390";"RG";140054;"BZE3";"bg";"all";0,0065611786485048;0,0032805893242524;2,71632677061202e-05;"A";NA;NA
"391";"RG";140054;"BZE3";"bg";"all";0;0;0;NA;NA;NA
"392";"RG";140054;"BZE3";"fwb";"all";0,0511505587865396;0,0255752793932698;0,000257529955767285;"A";NA;NA
"393";"RG";140054;"BZE3";"ndl";"all";0,00445217252363264;0,00222608626181632;0;"A";NA;NA
"394";"RG";140054;"BZE3";"total";"all";0,0621639099586772;0,0310819549793385;0,000284693223473406;"A";NA;NA
"395";"RG";140054;"BZE3";"total";"all";0;0;0;NA;NA;NA
"396";"RG";140054;"BZE3";"ag";"all";0,0602424340654549;0,0301212170327274;0,00027829314592337;"all";117,071319904244;3
"397";"RG";140054;"BZE3";"bg";"all";0,0065611786485048;0,0032805893242524;2,71632677061202e-05;"all";117,071319904244;3
"398";"RG";140054;"BZE3";"fwb";"all";0,0511505587865396;0,0255752793932698;0,000257529955767285;"all";117,071319904244;3
"399";"RG";140054;"BZE3";"ndl";"all";0,00445217252363264;0,00222608626181632;0;"all";117,071319904244;3
"400";"RG";140054;"BZE3";"total";"all";0,0621639099586772;0,0310819549793385;0,000284693223473406;"all";117,071319904244;3
"401";"RG";140055;"BZE3";"ag";"bah";0,0027823184890366;0,0013911592445183;1,19027584960986e-05;"all";NA;NA
"402";"RG";140055;"BZE3";"ag";"gfi";0,00673606749179936;0,00336803374589968;2,92547411168846e-05;"all";NA;NA
"403";"RG";140055;"BZE3";"ag";"sbi";0,315757574039245;0,157878787019623;0,00191254225035474;"all";NA;NA
"404";"RG";140055;"BZE3";"ag";"sei";0,000774326217744288;0,000387163108872143;4,80779148597427e-06;"all";NA;NA
"405";"RG";140055;"BZE3";"ag";"stk";0,00190756796274775;0,000953783981373875;1,15541391503632e-05;"all";NA;NA
"406";"RG";140055;"BZE3";"ag";"vbe";0,644828091940516;0,322414045970258;0,00296685244184239;"all";NA;NA
"407";"RG";140055;"BZE3";"bg";"sbi";1,48015971790844e-07;7,40079858954218e-08;5,47659095626122e-10;"all";NA;NA
"408";"RG";140055;"BZE3";"bg";"vbe";2,29719209007301e-07;1,14859604503651e-07;6,96049203292122e-10;"all";NA;NA
"409";"RG";140055;"BZE3";"fwb";"sbi";0,305738862931931;0,152869431465965;0,00185186029277871;"all";NA;NA
"410";"RG";140055;"BZE3";"fwb";"vbe";0,634086718253332;0,317043359126666;0,00291743299068358;"all";NA;NA
"411";"RG";140055;"BZE3";"ndl";"sbi";2,27109288793855e-07;1,13554644396928e-07;0;"all";NA;NA
"412";"RG";140055;"BZE3";"ndl";"vbe";3,49744820221944e-07;1,74872410110972e-07;0;"all";NA;NA
"413";"RG";140055;"BZE3";"total";"sbi";0,305739238057192;0,152869619028596;0,0018518608404378;"all";NA;NA
"414";"RG";140055;"BZE3";"total";"vbe";0,634087297717364;0,317043648858681;0,00291743368673278;"all";NA;NA
"415";"RG";140055;"BZE3";"ag";"all";0,357881271521417;0,178940635760708;0,00165034191186258;"A";NA;NA
"416";"RG";140055;"BZE3";"ag";"all";0,475711093310416;0,237855546655208;0,00245320227454651;"B";NA;NA
"417";"RG";140055;"BZE3";"ag";"all";0,139193581309257;0,0695967906546283;0,000833369936037362;NA;NA;NA
"418";"RG";140055;"BZE3";"bg";"all";1,27621782781834e-07;6,3810891390917e-08;3,86694001828957e-10;"A";NA;NA
"419";"RG";140055;"BZE3";"bg";"all";1,90907009299973e-07;9,54535046499867e-08;6,37950658838839e-10;"B";NA;NA
"420";"RG";140055;"BZE3";"bg";"all";5,92063887163375e-08;2,96031943581687e-08;2,19063638250449e-10;NA;NA;NA
"421";"RG";140055;"BZE3";"fwb";"all";0,352270399029629;0,176135199514814;0,00162079610593532;"A";NA;NA
"422";"RG";140055;"BZE3";"fwb";"all";0,465259636982861;0,232629818491431;0,00240775306041548;"B";NA;NA
"423";"RG";140055;"BZE3";"fwb";"all";0,122295545172772;0,0611477725863862;0,000740744117111482;NA;NA;NA
"424";"RG";140055;"BZE3";"ndl";"all";1,9430267790108e-07;9,71513389505399e-08;0;"A";NA;NA
"425";"RG";140055;"BZE3";"ndl";"all";2,91707715597177e-07;1,45853857798588e-07;0;"B";NA;NA
"426";"RG";140055;"BZE3";"ndl";"all";9,0843715517542e-08;4,5421857758771e-08;0;NA;NA;NA
"427";"RG";140055;"BZE3";"total";"all";0,352270720954091;0,176135360477045;0,00162079649262932;"A";NA;NA
"428";"RG";140055;"BZE3";"total";"all";0,465260119597588;0,232630059798794;0,00240775369836614;"B";NA;NA
"429";"RG";140055;"BZE3";"total";"all";0,122295695222877;0,0611478476114383;0,00074074433617512;NA;NA;NA
"430";"RG";140055;"BZE3";"ag";"all";0,972785946141089;0,486392973070545;0,00493691412244646;"all";1446,8133642119;6
"431";"RG";140055;"BZE3";"bg";"all";3,77735180798144e-07;1,88867590399072e-07;1,24370829891824e-09;"all";1446,8133642119;6
"432";"RG";140055;"BZE3";"fwb";"all";0,939825581185262;0,469912790592631;0,00476929328346228;"all";1446,8133642119;6
"433";"RG";140055;"BZE3";"ndl";"all";5,76854109015799e-07;2,88427054507899e-07;0;"all";1446,8133642119;6
"434";"RG";140055;"BZE3";"total";"all";0,939826535774556;0,469913267887277;0,00476929452717058;"all";1446,8133642119;6
"435";"RG";140056;"BZE3";"ag";"bah";0,166692908707075;0,0833464543535376;0,000713111880098851;"all";NA;NA
"436";"RG";140056;"BZE3";"ag";"ges";0,000108484660258767;5,42423301293831e-05;4,03671420822869e-07;"all";NA;NA
"437";"RG";140056;"BZE3";"ag";"gfi";0,04692678769246;0,02346339384623;0,000203803038948353;"all";NA;NA
"438";"RG";140056;"BZE3";"ag";"rei";0,000498084779665852;0,000249042389832925;3,09260839694527e-06;"all";NA;NA
"439";"RG";140056;"BZE3";"ag";"sbi";0,000887749720217128;0,000443874860108564;5,37710005535514e-06;"all";NA;NA
"440";"RG";140056;"BZE3";"ag";"sei";0,000200625863967336;0,000100312931983668;1,24568598937319e-06;"all";NA;NA
"441";"RG";140056;"BZE3";"ag";"vbe";0,167259086687603;0,0836295433438014;0,000769558645555732;"all";NA;NA
"442";"RG";140056;"BZE3";"bg";"bah";5,88573528991674e-08;2,94286764495838e-08;1,78337779284478e-10;"all";NA;NA
"443";"RG";140056;"BZE3";"bg";"vbe";5,88573528991674e-08;2,94286764495838e-08;1,78337779284478e-10;"all";NA;NA
"444";"RG";140056;"BZE3";"fwb";"bah";0,162462102782729;0,0812310513913645;0,000695012875704514;"all";NA;NA
"445";"RG";140056;"BZE3";"fwb";"vbe";0,162462102782729;0,0812310513913645;0,000747488134903336;"all";NA;NA
"446";"RG";140056;"BZE3";"ndl";"bah";8,96096342896801e-08;4,48048171448401e-08;0;"all";NA;NA
"447";"RG";140056;"BZE3";"ndl";"vbe";8,96096342896801e-08;4,48048171448401e-08;0;"all";NA;NA
"448";"RG";140056;"BZE3";"total";"bah";0,162462251249717;0,0812311256248582;0,000695013054042294;"all";NA;NA
"449";"RG";140056;"BZE3";"total";"vbe";0,162462251249717;0,0812311256248582;0,000747488313241115;"all";NA;NA
"450";"RG";140056;"BZE3";"ag";"all";0,213231940264257;0,106615970132128;0,000915889714182688;"A";NA;NA
"451";"RG";140056;"BZE3";"ag";"all";0,166375379364883;0,0831876896824413;0,000767370218849438;"warning";NA;NA
"452";"RG";140056;"BZE3";"ag";"all";0,00296640848210784;0,00148320424105392;1,33326974333076e-05;NA;NA;NA
"453";"RG";140056;"BZE3";"bg";"all";5,88573528991674e-08;2,94286764495838e-08;1,78337779284478e-10;"A";NA;NA
"454";"RG";140056;"BZE3";"bg";"all";5,88573528991674e-08;2,94286764495838e-08;1,78337779284478e-10;"warning";NA;NA
"455";"RG";140056;"BZE3";"fwb";"all";0,162462102782729;0,0812310513913645;0,000695012875704514;"A";NA;NA
"456";"RG";140056;"BZE3";"fwb";"all";0,162462102782729;0,0812310513913645;0,000747488134903336;"warning";NA;NA
"457";"RG";140056;"BZE3";"ndl";"all";8,96096342896801e-08;4,48048171448401e-08;0;"A";NA;NA
"458";"RG";140056;"BZE3";"ndl";"all";8,96096342896801e-08;4,48048171448401e-08;0;"warning";NA;NA
"459";"RG";140056;"BZE3";"total";"all";0,162462251249717;0,0812311256248582;0,000695013054042294;"A";NA;NA
"460";"RG";140056;"BZE3";"total";"all";0,162462251249717;0,0812311256248582;0,000747488313241115;"warning";NA;NA
"461";"RG";140056;"BZE3";"ag";"all";0,382573728111247;0,191286864055624;0,00169659263046543;"all";3127,73328029095;7
"462";"RG";140056;"BZE3";"bg";"all";1,17714705798335e-07;5,88573528991675e-08;3,56675558568955e-10;"all";3127,73328029095;7
"463";"RG";140056;"BZE3";"fwb";"all";0,324924205565458;0,162462102782729;0,00144250101060785;"all";3127,73328029095;7
"464";"RG";140056;"BZE3";"ndl";"all";1,7921926857936e-07;8,96096342896801e-08;0;"all";3127,73328029095;7
"465";"RG";140056;"BZE3";"total";"all";0,324924502499434;0,162462251249716;0,00144250136728341;"all";3127,73328029095;7
"466";"RG";140057;"BZE3";"ag";"as";0,00072599543035463;0,000362997715177314;4,39735432165798e-06;"all";NA;NA
"467";"RG";140057;"BZE3";"ag";"gfi";0,078454815966761;0,0392274079833805;0,000269782659647905;"all";NA;NA
"468";"RG";140057;"BZE3";"ag";"sei";0,000467260950865834;0,000233630475432917;2,90122324392596e-06;"all";NA;NA
"469";"RG";140057;"BZE3";"ag";"vbe";0,0777403540791847;0,0388701770395923;0,000357683180371934;"all";NA;NA
"470";"RG";140057;"BZE3";"bg";"gfi";0,0240742623394758;0,0120371311697379;9,96674460854298e-05;"all";NA;NA
"471";"RG";140057;"BZE3";"bg";"vbe";2,69446440269997e-08;1,34723220134999e-08;8,16422714018091e-11;"all";NA;NA
"472";"RG";140057;"BZE3";"fwb";"gfi";0,0487572137284998;0,0243786068642499;0,000211752579222874;"all";NA;NA
"473";"RG";140057;"BZE3";"fwb";"vbe";0,0743744547067523;0,0371872273533761;0,000342196866105767;"all";NA;NA
"474";"RG";140057;"BZE3";"ndl";"gfi";0,0163358521979596;0,00816792609897979;0;"all";NA;NA
"475";"RG";140057;"BZE3";"ndl";"vbe";4,10229067124629e-08;2,05114533562315e-08;0;"all";NA;NA
"476";"RG";140057;"BZE3";"total";"gfi";0,0891673282659354;0,0445836641329676;0,000311420025308305;"all";NA;NA
"477";"RG";140057;"BZE3";"total";"vbe";0,0743745226743034;0,0371872613371516;0,000342196947748039;"all";NA;NA
"478";"RG";140057;"BZE3";"ag";"all";0,152973470369283;0,0764867351846414;0,000615473173474877;"A";NA;NA
"479";"RG";140057;"BZE3";"ag";"all";0,0044149560578835;0,00220747802894175;1,9291244110546e-05;NA;NA;NA
"480";"RG";140057;"BZE3";"bg";"all";0,0240742892841199;0,0120371446420599;9,96675277277012e-05;"A";NA;NA
"481";"RG";140057;"BZE3";"fwb";"all";0,123131668435252;0,061565834217626;0,000553949445328642;"A";NA;NA
"482";"RG";140057;"BZE3";"ndl";"all";0,0163358932208663;0,00816794661043314;0;"A";NA;NA
"483";"RG";140057;"BZE3";"total";"all";0,163541850940239;0,0817709254701192;0,000653616973056343;"A";NA;NA
"484";"RG";140057;"BZE3";"ag";"all";0,157388426427166;0,0786942132135831;0,000634764417585423;"all";1575,04918701559;4
"485";"RG";140057;"BZE3";"bg";"all";0,0240742892841199;0,0120371446420599;9,96675277277012e-05;"all";1575,04918701559;4
"486";"RG";140057;"BZE3";"fwb";"all";0,123131668435252;0,061565834217626;0,000553949445328642;"all";1575,04918701559;4
"487";"RG";140057;"BZE3";"ndl";"all";0,0163358932208663;0,00816794661043314;0;"all";1575,04918701559;4
"488";"RG";140057;"BZE3";"total";"all";0,163541850940239;0,0817709254701192;0,000653616973056343;"all";1575,04918701559;4
"489";"RG";140058;"BZE3";"ag";"gfi";0,0868328940245959;0,0434164470122979;0,00112989542031208;"all";NA;NA
"490";"RG";140058;"BZE3";"ag";"stk";0,00049008135922307;0,000245040679611535;2,96842279281413e-06;"all";NA;NA
"491";"RG";140058;"BZE3";"ag";"vbe";0,0333468855125744;0,0166734427562872;0,000153429020243355;"all";NA;NA
"492";"RG";140058;"BZE3";"ag";NA;0;0;0;"all";NA;NA
"493";"RG";140058;"BZE3";"bg";"gfi";0,128458405864966;0,064229202932483;0,000531817800280958;"all";NA;NA
"494";"RG";140058;"BZE3";"bg";NA;0;0;0;"all";NA;NA
"495";"RG";140058;"BZE3";"fwb";"gfi";0,260164729521548;0,130082364760774;0,00112989542031208;"all";NA;NA
"496";"RG";140058;"BZE3";"ndl";"gfi";0,0871668465768358;0,0435834232884179;0;"all";NA;NA
"497";"RG";140058;"BZE3";"total";"gfi";0,118947495490837;0,0594737477454188;0,000830856610296521;"all";NA;NA
"498";"RG";140058;"BZE3";"total";NA;0;0;0;"all";NA;NA
"499";"RG";140058;"BZE3";"ag";"all";0,0300853917307853;0,0150426958653927;0,000139136445812372;"A";NA;NA
"500";"RG";140058;"BZE3";"ag";"all";0,090584469165608;0,045292234582804;0,00114715641753588;"B";NA;NA
"501";"RG";140058;"BZE3";"ag";"all";0;0;0;NA;NA;NA
"502";"RG";140058;"BZE3";"bg";"all";0,128458405864966;0,064229202932483;0,000531817800280958;"B";NA;NA
