"";"plot_ID";"inv_year";"SP_code";"compartiment";"B_t_ha";"C_t_ha";"N_t_ha";"BA_m2_ha";"stand_component";"BA_percent"
"1";50001;2023;"gki";"ag";37,3268722388011;18,6634361194005;0,0530537412854987;7,23637741559251;"LT";100
"2";50001;2023;"gki";"bg";8,07667776139986;4,03833888069993;0,0142957196376778;7,23637741559251;"LT";100
"3";50001;2023;"gki";"fwb";4,35710216526799;2,178551082634;0,0176811205866575;7,23637741559251;"LT";100
"4";50001;2023;"gki";"ndl";1,61638440758238;0,808192203791189;0;7,23637741559251;"LT";100
"5";50001;2023;"gki";"sb";2,8615813464527;1,43079067322635;0,0124164014622583;7,23637741559251;"LT";100
"6";50001;2023;"gki";"stb";0,0941400865730655;0,0470700432865328;0,000408473835640531;7,23637741559251;"LT";100
"7";50001;2023;"gki";"stw";0,910112928573441;0,45505646428672;0,000722629665287311;7,23637741559251;"LT";100
"8";50001;2023;"gki";"sw";27,4875513043515;13,7437756521757;0,0218251157356551;7,23637741559251;"LT";100
"9";50001;2023;"gki";"total";45,4035500002009;22,7017750001005;0,0673494609231765;7,23637741559251;"LT";100
