bund_nr;pk_nr;lfd_nr;bart;hoehe;grklasse
130084;N;3;stk;149;1
130084;N;4;stk;37;0
130084;N;5;stk;240;0
130084;N;6;stk;207;1
130084;N;7;stk;331;1
130084;N;8;stk;380;1
130084;N;9;stk;460;1
130084;N;10;stk;260;1
130084;O;1;stk;24;0
130084;O;2;stk;170;1
130084;O;3;stk;100;0
130084;O;4;stk;28;0
130084;O;5;stk;25;0
130084;O;6;stk;20;0
130084;O;7;stk;52;0
130084;O;8;stk;160;1
130084;O;9;stk;151;0
130084;O;10;stk;57;0
130084;S;1;stk;289;1
130084;S;2;stk;40;0
130084;S;3;stk;244;1
130084;S;4;stk;39;0
130084;S;5;stk;47;0
130084;S;6;stk;23;0
130084;S;7;stk;32;0
130084;S;8;stk;41;0
130084;S;9;stk;660;2
130084;S;10;stk;200;1
130084;W;1;stk;240;1
130084;W;2;stk;42;0
130084;W;3;stk;965;0
130084;W;4;stk;100;0
130084;W;5;stk;103;0
130084;W;6;stk;80;0
130084;W;7;stk;282;1
130084;W;8;stk;880;3
130084;W;9;stk;880;3
130084;W;10;stk;72;0
130070;N;1;Pfaffenh¸tchen;55;0
130070;N;2;ges;87;0
130070;N;3;ser;126;0
130070;N;4;rbu;27;0
130070;N;5;Haselnuﬂ;170;1
130070;N;6;ges;79;0
130070;N;7;Haselnuﬂ;215;1
130070;N;8;Haselnuﬂ;211;1
130070;N;9;Haselnuﬂ;144;1
130070;N;10;rbu;68;0
130070;O;1;Weiﬂdorn;63;0
130070;O;2;Weiﬂdorn;33;0
130070;O;3;ser;77;0
130070;O;4;ser;79;0
130070;O;5;sfi;108;0
130070;O;6;Haselnuﬂ;405;1
130070;O;7;gfi;56;0
130070;O;8;ges;31;0
130070;O;9;-2;NA;NA
130070;O;10;-2;NA;NA
130070;S;1;ges;72;0
130070;S;2;ges;26;0
130070;S;3;Haselnuﬂ;74;0
130070;S;4;Haselnuﬂ;720;1
130070;S;5;Haselnuﬂ;640;3
130070;S;6;Haselnuﬂ;117;0
130070;S;7;-2;NA;NA
130070;S;8;-2;NA;NA
130070;S;9;-2;NA;NA
130070;S;10;-2;NA;NA
130070;W;1;ser;101;0
130070;W;2;Haselnuﬂ;194;1
130070;W;3;Weiﬂdorn;48;0
130070;W;4;ges;61;0
130070;W;5;Haselnuﬂ;228;1
130070;W;6;-2;NA;NA
130070;W;7;-2;NA;NA
130070;W;8;-2;NA;NA
130070;W;9;-2;NA;NA
130070;W;10;-2;NA;NA
130082;N;1;gfi;21;0
130082;N;2;gfi;26;0
130082;N;3;gfi;32;0
130082;N;4;gfi;23;0
130082;N;5;gfi;33;0
130082;N;6;gfi;30;0
130082;N;7;sbi;90;0
130082;N;8;gfi;31;0
130082;N;9;rbu;33;0
130082;N;10;gfi;41;0
130082;O;1;sei;28;0
130082;O;2;ftk;40;0
130082;O;3;rbu;25;0
130082;O;4;rbu;23;0
130082;O;5;gfi;26;0
130082;O;6;gfi;32;0
130082;O;7;vbe;38;0
130082;O;8;rbu;69;0
130082;O;9;sei;21;0
130082;O;10;-2;NA;NA
130082;S;1;sei;25;0
130082;S;2;gfi;22;0
130082;S;3;vbe;20;0
130082;S;4;vbe;45;0
130082;S;5;vbe;48;0
130082;S;6;-2;NA;NA
130082;S;7;-2;NA;NA
130082;S;8;-2;NA;NA
130082;S;9;-2;NA;NA
130082;S;10;-2;NA;NA
130082;W;1;gfi;26;0
130082;W;2;vbe;24;0
130082;W;3;gfi;32;0
130082;W;4;gfi;22;0
130082;W;5;sei;23;0
130082;W;6;sei;20;0
130082;W;7;gfi;28;0
130082;W;8;gfi;29;0
130082;W;9;gfi;36;0
130082;W;10;gfi;20;0
130073;N;1;sei;260;1
130073;N;2;sei;230;1
130073;N;3;gfi;32;0
130073;N;4;sei;620;3
130073;N;5;sei;58;0
130073;N;6;sei;360;1
130073;N;7;gfi;107;0
130073;N;8;sei;880;3
130073;N;9;sei;490;1
130073;N;10;gfi;72;0
130073;O;1;sei;540;2
130073;O;2;sei;210;1
130073;O;3;gbi;470;1
130073;O;4;sei;670;3
130073;O;5;sei;770;3
130073;O;6;sei;480;2
130073;O;7;sei;430;1
130073;O;8;sei;530;2
130073;O;9;sei;380;1
130073;O;10;gfi;100;0
130073;S;1;sei;320;1
130073;S;2;sei;430;1
130073;S;3;sei;840;1
130073;S;4;gbi;350;1
130073;S;5;sei;590;2
130073;S;6;sei;930;3
130073;S;7;sei;790;2
130073;S;8;sei;850;3
130073;S;9;sei;640;2
130073;S;10;sei;490;3
130073;W;1;gbi;320;1
130073;W;2;gfi;180;1
130073;W;3;gfi;115;0
130073;W;4;sei;220;1
130073;W;5;gfi;72;0
130073;W;6;gfi;100;0
130073;W;7;gfi;92;0
130073;W;8;gfi;125;0
130073;W;9;rbu;190;1
130073;W;10;gfi;73;0
130075;N;1;-2;NA;NA
130075;N;2;-2;NA;NA
130075;N;3;-2;NA;NA
130075;N;4;-2;NA;NA
130075;N;5;-2;NA;NA
130075;N;6;-2;NA;NA
130075;N;7;-2;NA;NA
130075;N;8;-2;NA;NA
130075;N;9;-2;NA;NA
130075;N;10;-2;NA;NA
130075;O;1;slb;84;0
130075;O;2;slb;174;1
130075;O;3;slb;173;1
130075;O;4;-2;NA;NA
130075;O;5;-2;NA;NA
130075;O;6;-2;NA;NA
130075;O;7;-2;NA;NA
130075;O;8;-2;NA;NA
130075;O;9;-2;NA;NA
130075;O;10;-2;NA;NA
130075;S;1;slb;74;0
130075;S;2;slb;142;1
130075;S;3;slb;178;1
130075;S;4;-2;NA;NA
130075;S;5;-2;NA;NA
130075;S;6;-2;NA;NA
130075;S;7;-2;NA;NA
130075;S;8;-2;NA;NA
130075;S;9;-2;NA;NA
130075;S;10;-2;NA;NA
130075;W;1;-2;NA;NA
130075;W;2;-2;NA;NA
130075;W;3;-2;NA;NA
130075;W;4;-2;NA;NA
130075;W;5;-2;NA;NA
130075;W;6;-2;NA;NA
130075;W;7;-2;NA;NA
130075;W;8;-2;NA;NA
130075;W;9;-2;NA;NA
130075;W;10;-2;NA;NA
130072;N;1;bah;170;0
130072;N;2;bah;52;0
130072;N;3;ges;42;0
130072;N;4;bah;77;0
130072;N;5;bah;25;0
130072;N;6;bah;95;0
130072;N;7;bah;68;0
130072;N;8;bah;66;0
130072;N;9;bah;123;0
130072;N;10;bah;46;0
130072;O;1;bah;63;0
130072;O;2;bah;51;0
130072;O;3;bah;84;0
130072;O;4;ges;35;0
130072;O;5;bah;36;0
130072;O;6;bah;33;0
130072;O;7;bah;31;0
130072;O;8;ges;41;0
130072;O;9;bah;22;0
130072;O;10;bah;94;0
130072;S;1;bah;420;1
130072;S;2;bah;400;1
130072;S;3;bah;150;1
