bund_nr,uthori,grus,kies,stein,bodenart,humifizierung,grobanteil,genese,gestein_1,gestein_2,gestein_3
120030,100,0,1,0,msfs,-2,-1,928,-1,-1,-1
120030,145,0,6,0,msfs,-2,-9,928,-1,-1,-1
120030,155,0,0,0,fsms,-2,0,928,-1,-1,-1
120031,7,0,0,0,su2,-2,0,941,-1,-1,-1
120031,19,0,0,0,su2,-2,0,941,-1,-1,-1
120031,50,0,0,0,su2,-2,0,941,-1,-1,-1
120031,80,0,6,6,slu,-2,-9,969,-1,-1,-1
120031,110,0,6,6,su4,-2,-9,931,-1,-1,-1
120031,130,0,6,0,ls3,-2,-9,931,-1,-1,-1
120031,170,0,6,0,slu,-2,-9,931,-1,-1,-1
120031,185,0,6,6,sl2,-2,-9,831,-1,-1,-1
120032,10,0,6,0,msgs,-2,-9,969,-1,-1,-1
120032,25,0,6,0,msgs,-2,-9,969,-1,-1,-1
120032,43,0,6,6,msgs,-2,-9,969,-1,-1,-1
120032,65,0,6,6,msgs,-2,-9,928,-1,-1,-1
120032,80,0,17,6,gs,-2,-9,928,-1,-1,-1
120032,100,0,6,0,ms,-2,-9,928,-1,-1,-1
120032,130,0,6,0,msgs,-2,-9,928,-1,-1,-1
120032,155,0,1,1,ms,-2,-9,928,-1,-1,-1
120033,10,0,0,0,su2,-2,0,969,941,-1,-1
120033,17,0,0,0,msfs,-2,0,969,941,-1,-1
120033,35,0,6,0,msfs,-2,-9,969,-1,-1,-1
120033,50,0,6,0,fsms,-2,-9,928,969,-1,-1
120033,90,0,0,0,msfs,-2,0,928,-1,-1,-1
120033,130,0,0,0,msfs,-2,0,928,-1,-1,-1
120033,170,0,6,0,msgs,-2,-9,928,-1,-1,-1
120033,200,0,0,0,msfs,-2,0,928,-1,-1,-1
120034,7,0,6,0,su2,-2,-9,969,-1,-1,-1
120034,18,0,6,0,su2,-2,-9,969,-1,-1,-1
120034,45,0,6,0,su2,-2,-9,969,-1,-1,-1
120034,70,0,17,1,msgs,-2,-9,969,928,-1,-1
120034,100,0,17,6,gs,-2,-9,928,-1,-1,-1
120034,130,0,0,0,msfs,-2,0,928,-1,-1,-1
120034,170,0,1,0,msfs,-2,-1,928,-1,-1,-1
120035,3,0,6,0,su2,-2,-9,969,-1,-1,-1
120035,9,0,6,0,su2,-2,-9,969,-1,-1,-1
120035,28,0,6,1,su2,-2,-9,969,-1,-1,-1
120035,55,0,17,6,su2,-2,-9,969,-1,-1,-1
120035,75,0,6,1,su2,-2,-9,969,928,-1,-1
120035,95,0,1,0,su2,-2,-1,928,-1,-1,-1
120035,185,0,0,0,su3,-2,0,928,923,-1,-1
120035,210,0,1,0,msfs,-2,-1,928,-1,-1,-1
120036,7,0,0,0,msfs,-2,0,969,941,999,-1
120036,30,0,1,0,msfs,-2,-1,969,941,999,-1
120036,55,0,6,0,msfs,-2,-9,969,928,-1,-1
120036,80,0,6,0,msfs,-2,-9,928,969,964,-1
120036,120,0,1,0,msfs,-2,-1,928,-1,-1,-1
120036,180,0,0,0,fsms,-2,0,928,-1,-1,-1
120036,200,0,0,0,fsms,-2,0,928,-1,-1,-1
120037,2,0,0,0,ms,-2,0,969,-1,-1,-1
120037,60,0,6,6,ms,-2,-9,969,928,-1,-1
120037,80,0,0,0,ms,-2,0,928,-1,-1,-1
120037,100,0,0,0,ms,-2,0,928,-1,-1,-1
120037,140,0,6,0,gs,-2,-9,928,-1,-1,-1
120038,3,0,6,0,su2,-2,-9,969,-1,-1,-1
120038,10,0,6,0,su3,-2,-9,969,-1,-1,-1
120038,35,0,6,6,su3,-2,-9,969,-1,-1,-1
120038,65,0,6,0,fsms,-2,-9,928,-1,-1,-1
120038,100,0,6,0,fsms,-2,-9,928,-1,-1,-1
120038,140,0,6,0,su3,-2,-9,928,-1,-1,-1
120038,160,0,6,0,msgs,-2,-9,928,-1,-1,-1
120038,180,0,17,6,gs,-2,-9,928,-1,-1,-1
120039,4,0,6,0,su2,-2,-9,969,-1,-1,-1
120039,25,0,17,0,sl2,-2,-9,969,-1,-1,-1
120039,55,0,17,37,su2,-2,-9,969,-1,-1,-1
120039,90,0,6,6,su3,-2,-9,931,-1,-1,-1
120039,130,0,6,0,su3,-2,-9,931,928,-1,-1
120039,170,0,6,0,msfs,-2,-9,928,-1,-1,-1
120039,210,0,6,0,msfs,-2,-9,928,-1,-1,-1
120040,9,0,6,0,ms,-2,-9,969,-1,-1,-1
120040,17,0,6,0,ms,-2,-9,969,-1,-1,-1
120040,35,0,17,6,ms,-2,-9,969,-1,-1,-1
120040,55,0,37,6,ms,-2,-9,969,-1,-1,-1
120040,95,0,17,0,msgs,-2,-9,928,-1,-1,-1
120040,115,0,37,0,msgs,-2,-9,928,-1,-1,-1
120040,160,0,17,0,msgs,-2,-9,928,-1,-1,-1
120040,180,0,17,0,msgs,-2,-9,928,-1,-1,-1
120041,3,0,6,6,ms,-2,-9,969,928,-1,-1
120041,35,0,6,6,ms,-2,-9,969,928,-1,-1
120041,45,0,6,1,ms,-2,-9,928,928,-1,-1
120041,65,0,6,1,ms,-2,-9,928,-1,-1,-1
120041,95,0,17,6,ms,-2,-9,928,-1,-1,-1
120041,135,0,37,6,ms,-2,-9,928,-1,-1,-1
120041,165,0,17,6,ms,-2,-9,928,-1,-1,-1
120042,9,0,0,0,fs,-2,0,928,-1,-1,-1
120042,19,0,0,0,fs,-2,0,928,-1,-1,-1
120042,42,0,0,0,fs,-2,0,928,-1,-1,-1
120042,85,0,0,0,fs,-2,0,928,-1,-1,-1
120042,120,0,0,0,ms,-2,0,928,-1,-1,-1
120042,145,0,0,0,ms,-2,0,928,-1,-1,-1
120042,155,0,0,0,sl4,-2,0,931,-1,-1,-1
120043,17,0,6,0,su2,-2,-9,928,941,-1,-1
120043,40,0,1,0,su2,-2,-1,928,941,-1,-1
120043,68,0,6,0,su2,-2,-9,928,-1,-1,-1
120043,90,0,37,1,msgs,-2,-9,928,-1,-1,-1
120043,135,0,37,6,gs,-2,-9,928,-1,-1,-1
120043,165,0,37,0,gs,-2,-9,928,-1,-1,-1
120043,175,0,37,0,lts,-2,-9,931,928,-1,-1
120044,5,0,6,1,su2,-2,-9,969,941,-1,-1
120044,10,0,6,1,su2,-2,-9,969,941,-1,-1
120044,20,0,6,1,su2,-2,-9,969,941,-1,-1
120044,50,0,17,6,ms,-2,-9,969,-1,-1,-1
120044,95,0,6,6,msgs,-2,-9,928,969,-1,-1
120044,140,0,6,0,msgs,-2,-9,928,-1,-1,-1
120044,160,0,17,0,gs,-2,-9,928,-1,-1,-1
120044,180,0,6,0,msgs,-2,-9,928,-1,-1,-1
120045,4,0,6,0,su2,-2,-9,969,941,-1,-1
120045,18,0,6,0,su2,-2,-9,969,941,-1,-1
120045,50,0,6,0,su2,-2,-9,969,-1,-1,-1
120045,73,0,17,0,msfs,-2,-9,969,928,-1,-1
120045,120,0,0,0,msfs,-2,0,928,-1,-1,-1
120045,180,0,0,0,fsms,-2,0,928,931,-1,-1
120045,200,0,0,0,msfs,-2,0,928,-1,-1,-1
120046,6,0,0,0,msfs,-2,0,969,-1,-1,-1
120046,20,0,6,1,msfs,-2,-9,969,-1,-1,-1
120046,50,0,17,1,ms,-2,-9,969,-1,-1,-1
120046,90,0,17,0,ms,-2,-9,969,928,-1,-1
120046,130,0,6,0,msfs,-2,-9,928,-1,-1,-1
120046,170,0,6,0,fs,-2,-9,928,-1,-1,-1
120046,200,0,0,0,msfs,-2,0,928,-1,-1,-1
120047,15,0,17,0,su2,-2,-9,969,-1,-1,-1
120047,45,0,17,0,su2,-2,-9,969,-1,-1,-1
120047,90,0,17,6,msgs,-2,-9,928,931,-1,-1
120047,155,0,37,0,gs,-2,-9,928,931,-1,-1
120047,190,0,17,0,msgs,-2,-9,928,931,-1,-1
120048,30,1,6,0,su2,-2,-1,969,-1,-1,-1
120048,58,1,6,0,sl2,-2,-1,969,-1,-1,-1
120048,83,6,6,0,su2,-2,-1,969,928,-1,-1
120048,120,0,17,6,sl2,-2,-9,928,-1,-1,-1
120048,150,1,1,0,us,-2,-1,831,829,-1,-1
120048,190,0,6,0,ls2,-2,-9,831,-1,-1,-1
120049,10,0,0,0,su2,-2,0,931,-1,-1,-1
120049,33,0,0,0,su2,-2,0,931,-1,-1,-1
120049,60,0,0,0,su2,-2,0,931,-1,-1,-1
120049,95,0,0,0,ls2,-2,0,923,-1,-1,-1
120049,130,0,0,0,su2,-2,0,841,829,-1,-1
120049,170,0,6,0,msgs,-2,-9,829,-1,-1,-1
120049,200,0,0,0,su3,-2,0,823,-1,-1,-1
120050,10,0,6,0,su2,-2,-9,969,999,-1,-1
120050,30,0,6,0,su2,-2,-9,969,-1,-1,-1
120050,55,0,6,0,msfs,-2,-9,969,-1,-1,-1
120050,125,0,0,0,fsms,-2,0,928,-1,-1,-1
120050,200,0,0,0,msfs,-2,0,928,-1,-1,-1
120051,10,0,6,0,sl2,-2,-9,969,-1,-1,-1
120051,35,0,6,1,sl2,-2,-9,969,-1,-1,-1
120051,70,0,6,1,sl2,-2,-9,969,-1,-1,-1
120051,90,0,6,1,sl3,-2,-9,969,-1,-1,-1
120051,110,1,6,6,ms,-2,-1,928,-1,-1,-1
120051,135,6,6,6,msgs,-2,-1,928,-1,-1,-1
120051,180,0,0,0,msfs,-2,0,928,-1,-1,-1
120052,3,0,0,0,slu,-2,0,969,-1,-1,-1
120052,10,1,6,6,su4,-2,-1,969,931,-1,-1
120052,33,1,6,6,slu,-2,-1,969,-1,-1,-1
120052,135,0,1,1,lts,-2,-9,931,-1,-1,-1
120052,155,0,6,0,lts,-2,-9,831,-1,-1,-1
120053,18,0,1,1,sl2,-2,-9,969,-1,-1,-1
120053,48,0,1,6,sl2,-2,-9,969,-1,-1,-1
120053,90,0,6,1,msgs,-2,-9,928,-1,-1,-1
120053,130,0,1,0,msgs,-2,-1,928,-1,-1,-1
120053,170,0,1,0,msgs,-2,-1,928,-1,-1,-1
120054,30,0,6,1,sl2,-2,-9,969,-1,-1,-1
120054,65,0,6,1,su2,-2,-9,969,-1,-1,-1
120054,100,0,6,6,msgs,-2,-9,969,928,-1,-1
120054,140,0,0,0,ms,-2,0,928,-1,-1,-1
120054,160,0,6,0,msgs,-2,-9,928,-1,-1,-1
120054,190,0,17,0,gs,-2,-9,928,-1,-1,-1
120055,25,0,1,0,su2,-2,-1,969,-1,-1,-1
120055,43,0,1,0,sl2,-2,-1,969,-1,-1,-1
120055,75,0,1,0,sl2,-2,-1,969,-1,-1,-1
120055,95,0,0,0,msfs,-2,0,969,928,-1,-1
120055,130,0,0,0,ms,-2,0,969,928,-1,-1
120055,175,0,0,0,ms,-2,0,928,-1,-1,-1
120056,7,0,0,0,sl2,-2,0,969,-1,-1,-1
120056,33,1,0,1,sl2,-2,-1,969,-1,-1,-1
120056,58,1,1,0,sl2,-2,-1,969,931,-1,-1
120056,100,0,1,1,slu,-2,-9,931,928,-1,-1
120056,130,0,0,0,msgs,-2,0,928,-1,-1,-1
120056,170,0,0,0,msgs,-2,0,928,-1,-1,-1
120056,180,0,0,0,us,-2,0,928,-1,-1,-1
120057,22,0,6,6,su2,-2,-9,928,969,941,-1
120057,40,0,6,0,fsms,-2,-9,928,969,941,-1
120057,65,0,1,0,msfs,-2,-1,928,-9,941,-1
120057,90,0,1,0,msgs,-2,-1,928,-1,-1,-1
120057,125,0,1,0,msgs,-2,-1,928,-1,-1,-1
120057,175,0,6,1,msgs,-2,-9,928,-1,-1,-1
120058,5,0,0,0,su3,-2,0,969,941,943,-1
120058,18,1,0,0,su3,-2,-1,969,941,943,-1
120058,50,1,1,0,su3,-2,-1,969,941,943,-1
120058,90,1,0,0,fs,-2,-1,928,-1,-1,-1
120058,140,1,1,0,msfs,-2,-1,928,-1,-1,-1
120058,195,6,1,0,msfs,-2,-1,928,-1,-1,-1
120059,3,0,0,0,fsms,-2,0,941,969,-1,-1
120059,7,0,0,0,msfs,-2,0,969,941,-1,-1
120059,40,0,6,6,su2,-2,-9,969,-1,-1,-1
120059,67,0,6,0,ms,-2,-9,969,928,-1,-1
120059,100,0,0,0,msgs,-2,0,928,-1,-1,-1
120059,155,0,0,0,ms,-2,0,928,-1,-1,-1
120059,185,0,0,0,msgs,-2,0,928,-1,-1,-1
120060,9,6,6,0,sl2,-2,-1,969,-1,-1,-1
120060,30,6,6,0,sl2,-2,-1,969,-1,-1,-1
120060,55,6,6,0,slu,-2,-1,969,-1,-1,-1
120060,85,6,17,0,sl2,-2,-1,931,-1,-1,-1
120060,135,17,37,6,gs,-2,-1,829,831,-1,-1
120061,20,0,1,0,sl2,-2,-1,969,-1,-1,-1
120061,38,0,6,0,sl2,-2,-9,969,-1,-1,-1
120061,70,0,6,6,msfs,-2,-9,969,-1,-1,-1
120061,115,0,0,0,fs,-2,0,928,969,-1,-1
120061,170,0,17,0,ms,-2,-9,928,-1,-1,-1
120061,200,0,37,6,ms,-2,-9,829,-1,-1,-1
120062,3,0,0,0,su2,-2,0,969,-1,-1,-1
120062,22,0,0,0,su2,-2,0,969,-1,-1,-1
120062,50,0,6,6,su2,-2,-9,969,-1,-1,-1
120062,75,0,17,6,gs,-2,-9,928,-1,-1,-1
120062,105,0,17,6,msgs,-2,-9,928,-1,-1,-1
120062,130,0,1,0,fsms,-2,-1,928,-1,-1,-1
120062,170,0,37,6,gs,-2,-9,928,-1,-1,-1
120063,8,0,0,0,su2,-2,0,928,941,-1,-1
120063,23,0,0,0,su2,-2,0,928,941,-1,-1
120063,35,0,0,0,su2,-2,0,928,-1,-1,-1
120063,67,0,0,0,su2,-2,0,928,-1,-1,-1
120063,95,0,0,0,fs,-2,0,928,-1,-1,-1
120063,170,0,0,0,fs,-2,0,928,-1,-1,-1
120063,190,0,0,0,fs,-2,0,928,-1,-1,-1
120065,32,0,1,1,su2,-2,-9,969,-1,-1,-1
120065,52,0,1,1,su2,-2,-9,969,-1,-1,-1
120065,115,0,1,1,su2,-2,-9,928,-1,-1,-1
120065,165,0,1,1,msfs,-2,-9,928,-1,-1,-1
120065,185,0,0,0,tu3,-2,0,923,-1,-1,-1
120066,15,1,0,0,fsms,-2,-1,941,941,969,-1
120066,40,1,0,0,su2,-2,-1,969,969,-1,-1
120066,70,1,0,0,msfs,-2,-1,969,969,928,-1
120066,120,0,0,0,fsms,-2,0,928,928,969,-1
120066,180,0,0,0,msfs,-2,0,928,928,-1,-1
120067,6,0,17,0,su2,-2,-9,969,-9,999,-1
120067,25,0,17,0,su2,-2,-9,969,-1,-1,-1
120067,65,0,37,6,sl2,-2,-9,969,-1,-1,-1
120067,85,0,37,17,sl3,-2,-9,931,-1,-1,-1
120067,130,0,37,6,gs,-2,-9,928,931,-1,-1
120067,170,0,0,0,msgs,-2,0,928,-9,931,-1
120068,32,0,0,0,msfs,-2,0,969,941,-1,-1
120068,50,0,0,0,ms,-2,0,969,941,-1,-1
120068,75,6,1,0,msfs,-2,-1,969,-1,-1,-1
120068,125,0,1,0,msfs,-2,-1,928,969,-1,-1
120068,175,0,0,0,ms,-2,0,928,969,-1,-1
120069,35,0,6,0,su2,-2,-9,969,999,-1,-1
120069,55,0,6,1,su2,-2,-9,969,-1,-1,-1
120069,100,0,6,0,msfs,-2,-9,928,969,-1,-1
120069,160,0,6,0,ms,-2,-9,928,931,-1,-1
120069,180,0,6,0,msfs,-2,-9,928,931,-1,-1
120070,10,0,0,0,fs,-2,0,928,941,-1,-1
120070,25,0,0,0,fs,-2,0,928,941,-1,-1
120070,70,0,0,0,fsms,-2,0,928,-1,-1,-1
120070,175,0,0,0,fs,-2,0,928,-1,-1,-1
120071,24,0,0,0,su2,-2,0,969,-1,-1,-1
120071,65,0,0,1,gs,-2,-9,969,-1,-1,-1
120071,150,0,0,0,fsms,-2,0,829,-1,-1,-1
120072,15,0,0,6,sl2,-2,-9,969,-1,-1,-1
120072,43,0,0,6,sl2,-2,-9,969,-1,-1,-1
120072,120,0,0,17,sl3,-2,-9,831,-1,-1,-1
