bund_nr,othori,uthori,uz,farbe,humus,kalk,hydrooxid,hydrooxidanteil,hydrored,hydroredanteil,geform,aggroesse,pedogen,wurzelintfein,wurzelintgrob,wurzelverteil
120040,35,55,,10YR5/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,g
120040,55,95,,10YR7/6,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120040,95,115,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120040,115,160,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120040,160,180,True,10YR6/6,h1,c0,eo,f4,rb,f3,ein,-1,-9,wf3,wg3,u
120041,0,3,,10YR5/2,h4,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg2,g
120041,3,35,,10YR4/2,h4,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120041,35,45,,7.5YR5/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120041,45,65,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120041,65,95,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120041,95,135,,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf3,wg2,g
120041,135,165,True,10YR8/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,u
120042,0,9,,10YR3/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120042,9,19,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120042,19,42,,10YR7/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,g
120042,42,85,,-9,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf2,wg2,u
120042,85,120,,10YR5/8,h0,c0,eo,f8,rb,f2,ein,-1,-1,wf1,wg1,u
120042,120,145,,10YR8/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120042,145,155,True,10YR6/2,h0,c1,e0,-2,r0,-2,koh,-1,-9,wf0,wg0,z
120043,0,17,,10YR5/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120043,17,40,,10YR7/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,u
120043,40,68,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120043,68,90,,10YR7/6,h0,c0,eo,f3,r0,-2,koh,-1,-9,wf1,wg0,u
120043,90,135,,10YR7/6,h0,c0,eo,f6,r0,-2,ein,-1,-1,wf0,wg0,z
120043,135,165,,10YR7/4,h0,c0,eo,f3,rb,f4,ein,-1,-1,wf0,wg0,z
120043,165,175,True,7.5YR5/6,h0,c0,eo,f5,r0,-2,koh,-1,-9,wf0,wg0,z
120044,0,5,,10YR3/1,h3,c0,e0,-2,r0,-2,ein,-1,-1,wf5,wg3,g
120044,5,10,,10YR5/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120044,10,20,,10YR4/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg4,g
120044,20,50,,10YR5/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120044,50,95,,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg2,u
120044,95,140,,10YR6/6,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg2,u
120044,140,160,,10YR6/4,h0,c0,eo,f4,r0,-2,ein,-1,-1,wf1,wg1,u
120044,160,180,True,10YR7/3,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120045,0,4,,10YR4/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg2,u
120045,4,18,,10YR6/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg3,u
120045,18,50,,10YR7/6,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf0,wg2,u
120045,50,73,,10YR7/4,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf0,wg2,u
120045,73,120,,10YR7/1,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf0,wg1,u
120045,120,180,,10YR7/1,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf0,wg1,u
120045,180,200,True,10YR7/3,h0,c0,eh,f4,r0,-2,ein,-1,-1,wf0,wg0,z
120046,0,6,,10YR5/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120046,6,20,,10YR5/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120046,20,50,,10YR6/8,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120046,50,90,,10YR6/6,h0,c0,eo,f2,r0,-2,ein,-1,-9,wf3,wg3,u
120046,90,130,,10YR8/3,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf3,wg2,u
120046,130,170,,10YR8/2,h0,c0,eh,f2,r0,-2,ein,-1,-9,wf2,wg2,u
120046,170,200,True,10YR7/3,h1,c0,eh,f1,r0,-2,ein,-1,-1,wf2,wg2,u
120047,0,15,,10YR5/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120047,15,45,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120047,45,90,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,u
120047,90,155,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120047,155,190,True,10YR7/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120048,0,30,,10YR5/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120048,30,58,,10YR6/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg2,u
120048,58,83,,10YR6/4,h0,c0,eh,f1,rb,f5,koh,-1,-1,wf0,wg1,u
120048,83,120,,10YR3/6,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf2,wg2,u
120048,120,150,,10YR7/2,h0,c4,eo,f3,r0,-2,koh,-1,-1,wf1,wg1,u
120048,150,190,True,10YR6/3,h0,c5,e0,-2,r0,-2,koh,-1,-1,wf1,wg1,u
120049,0,10,,10YR3/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg0,g
120049,10,33,,10YR5/3,h1,c0,e0,-2,r0,-2,ein,-1,ko,wf3,wg2,g
120049,33,60,,10YR7/2,h0,c0,e0,-2,rb,f6,ein,-1,-1,wf2,wg3,g
120049,60,95,,7.5YR5/8,h0,c1,e0,-2,rb,f4,koh,-1,-1,wf3,wg1,g
120049,95,130,,10YR6/3,h0,c4,eo,f2,r0,-2,ein,-1,c,wf1,wg1,u
120049,130,170,,10YR7/3,h0,c5,eo,f1,r0,-2,ein,-1,c,wf1,wg0,u
120049,170,200,True,10YR7/2,h0,c5,eo,f3,r0,-2,koh,-1,c,wf0,wg0,z
120050,0,10,,10YR3/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120050,10,30,,10YR3/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120050,30,55,,10YR4/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120050,55,125,,10YR6/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120050,125,200,True,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120051,0,10,,7.5YR3/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg1,u
120051,10,35,,7.5YR3/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,u
120051,35,70,,7.5YR4/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120051,70,90,,7.5YR4/6,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg1,g
120051,90,110,,10YR4/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120051,110,135,,7.5YR4/4,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120051,135,180,True,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120052,0,3,,10YR3/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf6,wg4,g
120052,3,10,,10YR4/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120052,10,33,,10YR5/3,h0,c0,eo,f2,rb,f4,koh,-1,-1,wf5,wg4,g
120052,33,135,,10YR4/4,h0,c0,eo,f3,rb,f2,sub,-1,-1,wf1,wg0,u
120052,135,155,True,-9,h0,c3,e0,-2,r0,-2,sub,-1,-1,wf0,wg0,z
120053,0,18,,10YR3/3,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg4,g
120053,18,48,,10YR3/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120053,48,90,,10YR6/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120053,90,130,,10YR7/3,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120053,130,170,True,10YR7/2,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120054,0,30,,10YR4/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf6,wg3,g
120054,30,65,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg1,g
120054,65,100,,10YR5/4,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf2,wg1,g
120054,100,140,,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg0,u
120054,140,160,,10YR7/3,h0,c1,eo,f2,rb,f4,ein,-1,-1,wf0,wg0,z
120054,160,190,True,10YR7/1,h0,c1,e0,-2,rb,f6,ein,-1,-1,wf0,wg0,z
120055,0,25,,10YR5/4,h2,c0,e0,-2,r0,-2,ein,-1,ko,wf5,wg2,g
120055,25,43,,10YR4/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120055,43,75,,10YR4/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg0,u
120055,75,95,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120055,95,130,,10YR7/2,h0,c0,eo,f3,rb,f3,ein,-1,-1,wf0,wg0,z
120055,130,175,True,10YR7/3,h0,c0,eo,f2,rb,f5,ein,-1,-1,wf0,wg0,z
120056,0,7,,10YR3/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120056,7,33,,10YR5/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,u
120056,33,58,,10YR6/3,h0,c0,e0,-2,rb,f4,koh,-1,-1,wf2,wg1,u
120056,58,100,,10YR5/4,h0,c0,eo,f2,r0,-2,kit,-1,-1,wf1,wg1,u
120056,100,130,,10YR7/2,h0,c0,eo,f3,r0,-2,ein,-1,-1,wf1,wg1,u
120056,130,170,,10YR7/2,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120056,170,180,True,10YR6/3,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf0,wg0,z
120057,0,22,,10YR4/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120057,22,40,,10YR6/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,g
120057,40,65,,2.5Y7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120057,65,90,,10YR7/3,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120057,90,125,,10YR6/3,h0,c0,eo,f4,r0,-2,ein,-1,-1,wf0,wg0,z
120057,125,175,True,2.5Y7/4,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120058,0,5,,10YR3/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg0,g
120058,5,18,,10YR5/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg0,g
120058,18,50,,10YR6/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg0,g
120058,50,90,,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg0,u
120058,90,140,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120058,140,195,True,10YR6/4,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120059,0,3,,10YR5/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120059,3,7,,10YR4/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120059,7,40,,10YR5/8,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120059,40,67,,10YR7/8,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120059,67,100,,10YR6/6,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg0,u
120059,100,155,,10YR7/6,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120059,155,185,True,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf0,wg0,z
120060,0,9,,7.5YR2.5/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg4,g
120060,9,30,,7.5YR4/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120060,30,55,,7.5YR4/6,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,u
120060,55,85,,7.5YR4/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,u
120060,85,135,True,10YR4/4,h0,c4,e,f3,r0,-2,ein,-1,-1,wf3,wg3,u
120061,0,20,,10YR3/4,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120061,20,38,,10YR5/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,g
120061,38,70,,10YR6/6,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120061,70,115,,10YR6/4,h0,c0,eh,f2,rb,f2,ein,-1,-1,wf1,wg1,l
120061,115,170,,10YR7/2,h0,c0,eh,f2,rb,f5,ein,-1,-1,wf1,wg1,u
120061,170,200,True,10YR7/1,h0,c4,es,f3,r0,-2,ein,-1,-1,wf1,wg1,l
120062,0,3,,10YR3/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg3,g
120062,3,22,,10YR5/4,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120062,22,50,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg2,u
120062,50,75,,10YR5/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,u
120062,75,105,,10YR6/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120062,105,130,,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120062,130,170,True,10YR5/4,h0,c3,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120063,0,8,,10YR3/1,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120063,8,23,,10YR3/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120063,23,35,,10YR3/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg3,g
120063,35,67,,10YR3/1,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120063,67,95,,10YR3/1,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf2,wg1,u
120063,95,170,,10YR3/1,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf2,wg1,u
120063,170,190,True,10YR3/1,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf2,wg0,g
120065,0,32,,7.5YR2.5/3,h4,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120065,32,52,,7.5YR5/2,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120065,52,115,,7.5YR6/3,h1,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg1,g
120065,115,165,,7.5YR7/2,h0,c0,eo,f3,rb,f3,ein,-1,-1,wf1,wg1,g
120065,165,185,True,10YR5/6,h0,c0,eo,f4,r0,-2,sub,-1,-1,wf1,wg1,g
120066,0,15,,10YR4/1,h2,c0,e0,-2,rb,f6,ein,-1,-1,wf5,wg3,g
120066,15,40,,10YR6/8,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg1,g
120066,40,70,,10YR7/4,h1,c0,eo,f2,rb,f4,ein,-1,-1,wf1,wg0,u
120066,70,120,,10YR7/3,h0,c0,eh,f1,rb,f4,ein,-1,-1,wf1,wg0,u
120066,120,180,True,10YR6/4,h0,c0,es,f1,rb,f3,ein,-1,-1,wf0,wg0,z
120067,0,6,,10YR3/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120067,6,25,,10YR7/6,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120067,25,65,,10YR6/6,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg1,g
120067,65,85,,10YR4/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg0,g
120067,85,130,,10YR5/6,h0,c1,eo,f3,r0,-2,sub,-1,-1,wf3,wg0,u
120067,130,170,True,10YR6/3,h0,c2,eo,f2,r0,-2,ein,-1,-1,wf0,wg0,z
120068,0,32,,10YR4/4,h2,c0,e0,-2,rb,f2,ein,-1,-1,wf4,wg3,g
120068,32,50,,10YR6/4,h1,c0,e0,-2,rb,f1,ein,-1,-1,wf3,wg2,g
120068,50,75,,10YR6/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120068,75,125,,10YR6/3,h0,c0,e0,-2,rb,f1,ein,-1,-1,wf1,wg1,u
120068,125,175,True,10YR7/4,h0,c0,eh,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120069,0,35,,10YR4/2,h2,c0,e0,-2,rb,f1,koh,-1,-1,wf5,wg3,g
120069,35,55,,10YR5/3,h1,c0,e0,-2,rb,f3,ein,-1,-1,wf4,wg3,g
120069,55,100,,10YR6/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg2,u
120069,100,160,,10YR6/4,h0,c0,eo,f2,r0,-2,ein,-1,-1,wf1,wg1,u
120069,160,180,True,10YR6/4,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120070,0,10,,10YR5/1,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120070,10,25,,10YR6/6,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120070,25,70,,10YR7/6,h0,c0,eo,f4,r0,-2,ein,-1,-1,wf3,wg2,u
120070,70,175,True,10YR7/2,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf2,wg1,u
120071,0,24,,10YR3/2,h3,c0,eo,f3,rb,f4,ein,-1,oh,wf3,wg2,g
120071,24,65,,10YR6/6,h1,c0,eo,f1,r0,-2,ein,-1,-1,wf3,wg1,g
120071,65,150,True,10YR7/6,h0,c3,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120072,0,15,,10YR3/1,h4,c0,e0,-2,rb,f4,koh,-1,sgb,wf4,wg4,g
120072,15,43,,10YR5/6,h3,c0,e0,-2,r0,-2,koh,-1,hu,wf4,wg2,g
120072,43,120,,10YR6/4,h0,c3,eo,f4,r0,-2,koh,-1,m,wf2,wg1,u
120072,120,170,True,10YR7/4,h0,c4,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120073,0,30,,10YR5/4,h2,c0,e0,-2,rb,f1,ein,-1,-1,wf4,wg3,g
120073,30,48,,10YR6/3,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120073,48,95,,10YR7/3,h0,c0,eo,f1,rb,f1,ein,-1,-1,wf1,wg1,n
120073,95,170,,10YR7/2,h0,c1,eo,f3,rb,f1,ein,-1,-1,wf2,wg1,n
120073,170,205,True,10YR7/1,h0,c0,eo,f2,rb,f6,ein,-1,-1,wf2,wg1,n
120074,0,25,,10YR5/1,h2,c0,e0,-2,rb,f3,koh,-1,-1,wf4,wg2,g
120074,25,73,,10YR5/3,h1,c0,eo,f1,r0,-2,ein,-1,-1,wf3,wg2,g
120074,73,150,True,10YR7/3,h0,c0,e0,-2,r0,-2,ein,-1,-9;-9,wf0,wg2,n
120075,0,48,,10YR4/3,h2,c0,e0,-2,rb,f4,ein,-1,-1,wf4,wg3,g
120075,48,85,,10YR7/3,h1,c0,eo,f2,rb,f6,ein,-1,-1,wf2,wg2,u
120075,85,115,,10YR7/4,h0,c0,eo,f2,rb,f6,ein,-1,-1,wf1,wg1,u
120075,115,175,True,10YR7/1,h0,c0,e0,-2,rb,f7,ein,-1,-1,wf0,wg0,z
120076,0,23,,10YR3/3,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120076,23,40,,10YR6/6,h1,c0,e0,-2,r0,-2,koh,-1,hu,wf2,wg1,g
120076,40,80,,10YR5/4,h0,c0,eo,f1,r0,-2,ein,-1,-1,wf1,wg1,u
120076,80,130,,10YR7/3,h0,c0,e0,-2,rb,f2,ein,-1,-1,wf1,wg1,u
120076,130,170,True,10YR6/3,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg0,u
120077,0,10,,10YR3/2,h4,c0,e0,-2,rb,f4,ein,-1,-1,wf4,wg3,g
120077,10,50,,10YR7/4,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120077,50,70,,10YR4/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120077,70,170,True,10YR5/3,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg1,u
120078,0,10,,10YR3/1,h3,c0,e0,-2,rb,f4,koh,-1,-1,wf3,wg2,g
120078,10,40,,10YR5/6,h1,c0,eo,f4,r0,-2,koh,-1,-1,wf3,wg2,g
120078,40,80,,10YR7/6,h0,c0,e,f2,r0,-2,koh,-1,-1,wf3,wg2,g
120078,80,110,,10YR8/3,h0,c0,e,f1,rb,f4,ein,-1,-1,wf2,wg1,u
120078,110,190,True,7.5YR6/8,h0,c3,eo,f5,r0,-2,sub,-1,-1,wf1,wg1,u
120079,0,18,,10YR5/2,h3,c0,eo,f5,rb,f3,koh,-1,oh,wf4,wg3,g
120079,18,53,,10YR5/6,h2,c0,eo,f4,rb,f3,koh,-1,hu;vw,wf3,wg2,g
120079,53,140,True,10YR4/6,h0,c4,e0,-2,r0,-2,koh,-1,-1,wf0,wg0,z
120081,0,7,,10YR4/2,h3,c0,e0,-2,rb,f4,ein,-1,-1,wf5,wg3,g
120081,7,23,,10YR6/3,h2,c0,eo,f2,rb,f2,ein,-1,-1,wf3,wg3,g
120081,23,55,,10YR7/2,h1,c0,eo,f5,rb,f3,ein,-1,-1,wf4,wg3,g
120081,55,110,,10YR7/2,h0,c0,eo,f3,rb,f5,ein,-1,-1,wf1,wg1,u
120081,110,165,,10YR7/2,h0,c0,e0,-2,rb,f7,ein,-1,-1,wf0,wg0,z
120081,165,205,True,10YR6/1,h0,c0,eo,f3,rb,f5,ein,-1,-1,wf0,wg0,z
120083,0,30,,10YR3/2,h3,c0,e0,-2,rb,f2,ein,-1,-1,wf3,wg1,g
120083,30,50,,10YR5/3,h2,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg3,g
120083,50,70,,10YR6/2,h0,c0,e0,-2,rb,f2,koh,-1,-1,wf2,wg1,u
120083,70,100,,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120083,100,140,,-9,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg1,u
120083,140,165,True,10YR6/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf1,wg2,u
120084,0,7,,10YR3/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg0,g
120084,7,25,,10YR6/4,h1,c0,e0,-2,rb,f5,koh,-1,-1,wf5,wg0,g
120084,25,47,,10YR6/3,h0,c0,e0,-2,rb,f3,koh,-1,-1,wf2,wg1,u
120084,47,70,,7.5YR5/6,h0,c0,eo,f2,rb,f2,sub,-1,-1,wf1,wg1,u
120084,70,90,,7.5YR5/4,h0,c0,es,f1,rb,f1,sub,-1,-1,wf1,wg1,u
120084,90,125,,7.5YR4/3,h0,c0,es,f1,rb,f1,sub,-1,-1,wf1,wg1,u
120084,125,175,,7.5YR4/4,h0,c0,es,f1,r0,-2,sub,-1,-1,wf1,wg1,u
120084,175,205,True,10YR5/3,h0,c0,eo,f3,rb,f1,koh,-1,-1,wf1,wg1,u
120085,0,10,,10YR3/2,h4,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg2,g
120085,10,30,,10YR4/3,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120085,30,55,,10YR6/6,h0,c0,eo,f1,r0,-2,koh,-1,-1,wf2,wg2,g
120085,55,85,,10YR7/2,h0,c0,eo,f1,rb,f8,ein,-1,-1,wf1,wg1,g
120085,85,120,,7.5YR4/2,h0,c1,eo,f1,r0,-2,sub,-1,-1,wf1,wg1,u
120085,120,180,True,7.5YR4/3,h0,c4,eo,f1,r0,-2,sub,-1,-1,wf2,wg1,u
120086,0,4,,10YR4/1,h1,c0,e0,-2,r0,-2,ein,-1,-1,wf4,wg1,g
120086,4,8,,10YR4/2,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
120086,8,33,,10YR6/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120086,33,70,,10YR7/4,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf3,wg2,g
120086,70,110,,10YR7/3,h0,c0,eh,f3,r0,-2,ein,-1,-1,wf1,wg0,u
120086,110,190,,10YR6/4,h0,c0,eh,f2,r0,-2,ein,-1,-1,wf1,wg0,u
120086,190,205,True,10YR7/3,h0,c0,eo,f4,r0,-2,koh,-1,-1,wf0,wg0,z
120087,0,9,,10YR3/1,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf5,wg2,g
120087,9,31,,10YR6/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120087,31,52,,10YR7/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg3,g
120087,52,70,,10YR6/3,h0,c0,eo,f1,rb,f4,koh,-1,-1,wf2,wg2,u
120087,70,120,,10YR4/6,h0,c0,eo,f5,rb,f2,sub,-1,-1,wf1,wg2,u
120087,120,170,,10YR6/3,h0,c0,eh,f4,rb,f5,koh,-1,-1,wf1,wg2,u
120087,170,190,True,10YR5/1,h0,c0,e0,-2,r0,-2,sub,-1,-9;c,wf2,wg2,u
120088,0,9,,10YR3/2,h3,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120088,9,27,,10YR4/4,h1,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg3,g
120088,27,68,,10YR4/3,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf3,wg4,g
120088,68,102,,10YR5/4,h0,c0,e0,-2,r0,-2,koh,-1,-1,wf2,wg2,u
120088,102,130,,10YR5/3,h0,c0,eo,f3,rb,f4,ein,-1,-1,wf2,wg2,u
120088,130,170,,10YR6/3,h0,c0,eo,f1,rb,f4,ein,-1,-1,wf1,wg0,u
120088,170,200,True,10YR7/2,h0,c0,e0,-2,r0,-2,ein,-1,-1,wf2,wg0,u
120089,0,28,,10YR4/4,h2,c0,e0,-2,r0,-2,koh,-1,-1,wf4,wg2,g
