id,kurz,lang,gueltig_ab,gueltig_bis
080.023.051,080.023.051,,1989-01-01,
080.023.052,080.023.052,,1989-01-01,
080.023.053,080.023.053,,1989-01-01,
080.023.054,080.023.054,,1989-01-01,
080.023.055,080.023.055,,1989-01-01,
080.023.056,080.023.056,,1989-01-01,
080.023.057,080.023.057,,1989-01-01,
080.023.058,080.023.058,,1989-01-01,
080.023.059,080.023.059,,1989-01-01,
080.023.060,080.023.060,,1989-01-01,
080.023.061,080.023.061,,1989-01-01,
080.023.062,080.023.062,,1989-01-01,
080.023.063,080.023.063,,1989-01-01,
080.023.064,080.023.064,,1989-01-01,
080.023.065,080.023.065,,1989-01-01,
080.023.066,080.023.066,,1989-01-01,
080.023.067,080.023.067,,1989-01-01,
080.023.068,080.023.068,,1989-01-01,
080.023.069,080.023.069,,1989-01-01,
080.023.070,080.023.070,,1989-01-01,
080.023.071,080.023.071,,1989-01-01,
080.023.072,080.023.072,,1989-01-01,
080.023.073,080.023.073,,1989-01-01,
080.023.074,080.023.074,,1989-01-01,
080.023.075,080.023.075,,1989-01-01,
080.023.076,080.023.076,,1989-01-01,
080.023.077,080.023.077,,1989-01-01,
080.023.078,080.023.078,,1989-01-01,
080.023.079,080.023.079,,1989-01-01,
080.023.080,080.023.080,,1989-01-01,
080.023.081,080.023.081,,1989-01-01,
080.023.082,080.023.082,,1989-01-01,
080.023.083,080.023.083,,1989-01-01,
080.023.084,080.023.084,,1989-01-01,
080.023.085,080.023.085,,1989-01-01,
080.023.086,080.023.086,,1989-01-01,
080.023.087,080.023.087,,1989-01-01,
080.023.088,080.023.088,,1989-01-01,
080.023.089,080.023.089,,1989-01-01,
080.023.090,080.023.090,,1989-01-01,
080.023.091,080.023.091,,1989-01-01,
080.023.092,080.023.092,,1989-01-01,
080.023.093,080.023.093,,1989-01-01,
080.023.094,080.023.094,,1989-01-01,
080.023.095,080.023.095,,1989-01-01,
080.023.096,080.023.096,,1989-01-01,
080.023.097,080.023.097,,1989-01-01,
080.023.098,080.023.098,,1989-01-01,
080.023.099,080.023.099,,1989-01-01,
080.023.100,080.023.100,,1989-01-01,
080.023.101,080.023.101,,1989-01-01,
080.023.102,080.023.102,,1989-01-01,
080.023.103,080.023.103,,1989-01-01,
080.023.104,080.023.104,,1989-01-01,
080.023.105,080.023.105,,1989-01-01,
080.023.106,080.023.106,,1989-01-01,
080.023.107,080.023.107,,1989-01-01,
080.023.108,080.023.108,,1989-01-01,
080.023.109,080.023.109,,1989-01-01,
080.023.110,080.023.110,,1989-01-01,
080.023.111,080.023.111,,1989-01-01,
080.023.112,080.023.112,,1989-01-01,
080.023.113,080.023.113,,1989-01-01,
080.023.114,080.023.114,,1989-01-01,
080.023.115,080.023.115,,1989-01-01,
080.023.116,080.023.116,,1989-01-01,
080.023.117,080.023.117,,1989-01-01,
080.023.118,080.023.118,,1989-01-01,
080.023.119,080.023.119,,1989-01-01,
080.023.120,080.023.120,,1989-01-01,
080.023.999,080.023.999,,1989-01-01,
080.024.001,080.024.001,,1989-01-01,
080.024.002,080.024.002,,1989-01-01,
080.024.003,080.024.003,,1989-01-01,
080.024.004,080.024.004,,1989-01-01,
080.024.005,080.024.005,,1989-01-01,
080.024.006,080.024.006,,1989-01-01,
080.024.007,080.024.007,,1989-01-01,
080.024.008,080.024.008,,1989-01-01,
080.024.009,080.024.009,,1989-01-01,
080.024.010,080.024.010,,1989-01-01,
080.024.999,080.024.999,,1989-01-01,
080.025.001,080.025.001,,1989-01-01,
080.026.001,080.026.001,,1989-01-01,
080.026.002,080.026.002,,1989-01-01,
080.026.003,080.026.003,,1989-01-01,
080.026.004,080.026.004,,1989-01-01,
080.026.005,080.026.005,,1989-01-01,
080.026.006,080.026.006,,1989-01-01,
080.026.007,080.026.007,,1989-01-01,
080.026.008,080.026.008,,1989-01-01,
080.026.009,080.026.009,,1989-01-01,
080.026.010,080.026.010,,1989-01-01,
080.026.011,080.026.011,,1989-01-01,
080.026.012,080.026.012,,1989-01-01,
080.026.013,080.026.013,,1989-01-01,
080.026.999,080.026.999,,1989-01-01,
080.027.001,080.027.001,,1989-01-01,
080.027.002,080.027.002,,1989-01-01,
080.027.003,080.027.003,,1989-01-01,
080.027.004,080.027.004,,1989-01-01,
080.027.005,080.027.005,,1989-01-01,
080.027.006,080.027.006,,1989-01-01,
080.027.999,080.027.999,,1989-01-01,
080.028.001,080.028.001,,1989-01-01,
080.028.002,080.028.002,Vogelbeere,1989-01-01,
080.028.003,080.028.003,,1989-01-01,
080.028.004,080.028.004,,1989-01-01,
080.028.005,080.028.005,,1989-01-01,
080.028.006,080.028.006,,1989-01-01,
080.028.007,080.028.007,,1989-01-01,
080.028.008,080.028.008,,1989-01-01,
080.028.009,080.028.009,,1989-01-01,
080.028.010,080.028.010,,1989-01-01,
080.028.011,080.028.011,,1989-01-01,
080.028.012,080.028.012,,1989-01-01,
080.028.013,080.028.013,,1989-01-01,
080.028.014,080.028.014,,1989-01-01,
080.028.015,080.028.015,,1989-01-01,
080.028.016,080.028.016,,1989-01-01,
080.028.017,080.028.017,,1989-01-01,
080.028.018,080.028.018,,1989-01-01,
080.028.999,080.028.999,,1989-01-01,
080.029.001,080.029.001,,1989-01-01,
080.030.001,080.030.001,,1989-01-01,
080.030.002,080.030.002,,1989-01-01,
080.030.003,080.030.003,,1989-01-01,
080.030.004,080.030.004,,1989-01-01,
080.030.999,080.030.999,,1989-01-01,
080.030.999.dl,080.030.999.DL,,1989-01-01,
080.031.001,080.031.001,,1989-01-01,
080.031.002,080.031.002,,1989-01-01,
080.031.003,080.031.003,,1989-01-01,
080.031.004,080.031.004,,1989-01-01,
080.031.005,080.031.005,,1989-01-01,
080.031.006,080.031.006,,1989-01-01,
080.031.007,080.031.007,,1989-01-01,
080.031.008,080.031.008,,1989-01-01,
080.031.009,080.031.009,,1989-01-01,
080.031.010,080.031.010,,1989-01-01,
080.031.011,080.031.011,,1989-01-01,
080.031.999,080.031.999,,1989-01-01,
080.032.001,080.032.001,,1989-01-01,
080.033.001,080.033.001,,1989-01-01,
080.034.001,080.034.001,,1989-01-01,
080.034.002,080.034.002,,1989-01-01,
080.034.003,080.034.003,,1989-01-01,
080.034.004,080.034.004,,1989-01-01,
080.034.005,080.034.005,,1989-01-01,
080.034.006,080.034.006,,1989-01-01,
080.034.007,080.034.007,,1989-01-01,
080.034.008,080.034.008,,1989-01-01,
080.034.009,080.034.009,,1989-01-01,
080.034.010,080.034.010,,1989-01-01,
080.034.011,080.034.011,,1989-01-01,
080.034.012,080.034.012,,1989-01-01,
080.034.013,080.034.013,,1989-01-01,
080.034.014,080.034.014,,1989-01-01,
080.034.015,080.034.015,,1989-01-01,
080.034.016,080.034.016,,1989-01-01,
080.034.017,080.034.017,,1989-01-01,
080.034.018,080.034.018,,1989-01-01,
080.034.019,080.034.019,,1989-01-01,
080.034.020,080.034.020,,1989-01-01,
080.034.021,080.034.021,,1989-01-01,
080.034.022,080.034.022,,1989-01-01,
080.034.998,080.034.998,Verschiedenzähniger Weißdorn,1989-01-01,
080.034.999,080.034.999,,1989-01-01,
080.035.001,080.035.001,,1989-01-01,
080.035.002,080.035.002,,1989-01-01,
080.035.003,080.035.003,,1989-01-01,
080.035.004,080.035.004,,1989-01-01,
080.035.005,080.035.005,,1989-01-01,
080.035.006,080.035.006,,1989-01-01,
080.035.007,080.035.007,,1989-01-01,
080.035.008,080.035.008,,1989-01-01,
080.035.009,080.035.009,,1989-01-01,
080.035.010,080.035.010,,1989-01-01,
080.035.011,080.035.011,,1989-01-01,
080.035.012,080.035.012,,1989-01-01,
080.035.013,080.035.013,,1989-01-01,
080.035.014,080.035.014,Vogel-Kirsche,1989-01-01,
080.035.015,080.035.015,,1989-01-01,
080.035.016,080.035.016,,1989-01-01,
080.035.017,080.035.017,,1989-01-01,
080.035.018,080.035.018,,1989-01-01,
080.035.019,080.035.019,,1989-01-01,
080.035.020,080.035.020,,1989-01-01,
080.035.021,080.035.021,,1989-01-01,
080.035.999,080.035.999,,1989-01-01,
081.001.001,081.001.001,,1989-01-01,
081.002.001,081.002.001,,1989-01-01,
081.003.001,081.003.001,,1989-01-01,
081.004.001,081.004.001,,1989-01-01,
081.004.002,081.004.002,,1989-01-01,
081.004.003,081.004.003,,1989-01-01,
081.004.004,081.004.004,,1989-01-01,
081.004.005,081.004.005,,1989-01-01,
081.004.006,081.004.006,,1989-01-01,
081.004.007,081.004.007,,1989-01-01,
081.004.008,081.004.008,,1989-01-01,
081.004.009,081.004.009,,1989-01-01,
081.004.010,081.004.010,,1989-01-01,
081.004.999,081.004.999,,1989-01-01,
081.005.001,081.005.001,,1989-01-01,
081.005.002,081.005.002,,1989-01-01,
081.005.003,081.005.003,,1989-01-01,
081.005.999,081.005.999,,1989-01-01,
081.006.001,081.006.001,,1989-01-01,
081.007.001,081.007.001,,1989-01-01,
081.008.001,081.008.001,,1989-01-01,
081.008.002,081.008.002,,1989-01-01,
081.008.999,081.008.999,,1989-01-01,
081.009.001,081.009.001,,1989-01-01,
081.010.001,081.010.001,,1989-01-01,
081.010.002,081.010.002,,1989-01-01,
081.010.999,081.010.999,,1989-01-01,
081.011.001,081.011.001,,1989-01-01,
081.012.001,081.012.001,,1989-01-01,
081.012.002,081.012.002,,1989-01-01,
081.012.003,081.012.003,,1989-01-01,
081.012.004,081.012.004,,1989-01-01,
081.012.005,081.012.005,,1989-01-01,
081.012.006,081.012.006,,1989-01-01,
081.012.007,081.012.007,,1989-01-01,
081.012.008,081.012.008,,1989-01-01,
081.012.009,081.012.009,,1989-01-01,
081.012.010,081.012.010,,1989-01-01,
081.012.011,081.012.011,,1989-01-01,
081.012.012,081.012.012,,1989-01-01,
081.012.013,081.012.013,,1989-01-01,
081.012.014,081.012.014,,1989-01-01,
081.012.015,081.012.015,,1989-01-01,
081.012.016,081.012.016,,1989-01-01,
081.012.017,081.012.017,,1989-01-01,
081.012.018,081.012.018,,1989-01-01,
081.012.019,081.012.019,,1989-01-01,
081.012.020,081.012.020,,1989-01-01,
081.012.021,081.012.021,,1989-01-01,
081.012.022,081.012.022,,1989-01-01,
081.012.023,081.012.023,,1989-01-01,
081.012.999,081.012.999,,1989-01-01,
081.013.001,081.013.001,,1989-01-01,
081.013.002,081.013.002,,1989-01-01,
081.013.003,081.013.003,,1989-01-01,
081.013.004,081.013.004,,1989-01-01,
081.013.005,081.013.005,,1989-01-01,
081.013.006,081.013.006,,1989-01-01,
081.013.007,081.013.007,,1989-01-01,
081.013.008,081.013.008,,1989-01-01,
081.013.009,081.013.009,,1989-01-01,
081.013.010,081.013.010,,1989-01-01,
081.013.011,081.013.011,,1989-01-01,
081.013.012,081.013.012,,1989-01-01,
081.013.013,081.013.013,,1989-01-01,
081.013.014,081.013.014,,1989-01-01,
081.013.015,081.013.015,,1989-01-01,
081.013.016,081.013.016,,1989-01-01,
081.013.017,081.013.017,,1989-01-01,
081.013.018,081.013.018,,1989-01-01,
081.013.019,081.013.019,,1989-01-01,
081.013.020,081.013.020,,1989-01-01,
081.013.021,081.013.021,,1989-01-01,
081.013.022,081.013.022,,1989-01-01,
081.013.023,081.013.023,,1989-01-01,
081.013.024,081.013.024,,1989-01-01,
081.013.025,081.013.025,,1989-01-01,
081.013.026,081.013.026,,1989-01-01,
081.013.027,081.013.027,,1989-01-01,
081.013.028,081.013.028,,1989-01-01,
081.013.029,081.013.029,,1989-01-01,
081.013.030,081.013.030,,1989-01-01,
081.013.031,081.013.031,,1989-01-01,
081.013.032,081.013.032,,1989-01-01,
081.013.033,081.013.033,,1989-01-01,
081.013.034,081.013.034,,1989-01-01,
081.013.035,081.013.035,,1989-01-01,
081.013.036,081.013.036,,1989-01-01,
081.013.999,081.013.999,,1989-01-01,
081.014.001,081.014.001,,1989-01-01,
081.015.001,081.015.001,,1989-01-01,
081.015.002,081.015.002,,1989-01-01,
081.015.999,081.015.999,,1989-01-01,
081.016.001,081.016.001,,1989-01-01,
081.016.002,081.016.002,,1989-01-01,
081.016.003,081.016.003,,1989-01-01,
081.016.004,081.016.004,,1989-01-01,
081.016.005,081.016.005,,1989-01-01,
081.016.006,081.016.006,,1989-01-01,
081.016.007,081.016.007,,1989-01-01,
081.016.008,081.016.008,,1989-01-01,
081.016.009,081.016.009,,1989-01-01,
081.016.010,081.016.010,,1989-01-01,
081.016.011,081.016.011,,1989-01-01,
081.016.012,081.016.012,,1989-01-01,
081.016.013,081.016.013,,1989-01-01,
081.016.014,081.016.014,,1989-01-01,
081.016.015,081.016.015,,1989-01-01,
081.016.016,081.016.016,,1989-01-01,
081.016.017,081.016.017,,1989-01-01,
081.016.018,081.016.018,,1989-01-01,
081.016.019,081.016.019,,1989-01-01,
081.016.020,081.016.020,,1989-01-01,
081.016.021,081.016.021,,1989-01-01,
081.016.022,081.016.022,,1989-01-01,
081.016.023,081.016.023,,1989-01-01,
081.016.024,081.016.024,,1989-01-01,
081.016.025,081.016.025,,1989-01-01,
081.016.026,081.016.026,,1989-01-01,
081.016.027,081.016.027,,1989-01-01,
081.016.028,081.016.028,,1989-01-01,
081.016.029,081.016.029,,1989-01-01,
081.016.030,081.016.030,,1989-01-01,
081.016.031,081.016.031,,1989-01-01,
081.016.032,081.016.032,,1989-01-01,
081.016.033,081.016.033,,1989-01-01,
081.016.034,081.016.034,,1989-01-01,
081.016.035,081.016.035,,1989-01-01,
081.016.036,081.016.036,,1989-01-01,
081.016.037,081.016.037,,1989-01-01,
081.016.038,081.016.038,,1989-01-01,
081.016.039,081.016.039,,1989-01-01,
081.016.040,081.016.040,,1989-01-01,
081.016.041,081.016.041,,1989-01-01,
081.016.042,081.016.042,,1989-01-01,
081.016.043,081.016.043,,1989-01-01,
081.016.044,081.016.044,,1989-01-01,
081.016.045,081.016.045,,1989-01-01,
081.016.046,081.016.046,,1989-01-01,
081.016.047,081.016.047,,1989-01-01,
081.016.048,081.016.048,,1989-01-01,
081.016.049,081.016.049,,1989-01-01,
081.016.050,081.016.050,,1989-01-01,
081.016.051,081.016.051,,1989-01-01,
081.016.052,081.016.052,,1989-01-01,
081.016.053,081.016.053,,1989-01-01,
081.016.054,081.016.054,,1989-01-01,
081.016.055,081.016.055,,1989-01-01,
081.016.056,081.016.056,,1989-01-01,
081.016.999,081.016.999,,1989-01-01,
081.017.001,081.017.001,,1989-01-01,
081.017.002,081.017.002,,1989-01-01,
081.017.999,081.017.999,,1989-01-01,
081.018.001,081.018.001,,1989-01-01,
081.018.002,081.018.002,,1989-01-01,
081.018.003,081.018.003,,1989-01-01,
081.018.999,081.018.999,,1989-01-01,
081.019.001,081.019.001,,1989-01-01,
081.020.001,081.020.001,,1989-01-01,
081.020.002,081.020.002,,1989-01-01,
081.020.003,081.020.003,,1989-01-01,
081.020.999,081.020.999,,1989-01-01,
081.021.001,081.021.001,,1989-01-01,
081.022.001,081.022.001,,1989-01-01,
081.023.001,081.023.001,,1989-01-01,
081.024.001,081.024.001,,1989-01-01,
081.024.002,081.024.002,,1989-01-01,
081.024.003,081.024.003,,1989-01-01,
081.024.004,081.024.004,,1989-01-01,
081.024.005,081.024.005,,1989-01-01,
081.024.006,081.024.006,,1989-01-01,
081.024.007,081.024.007,,1989-01-01,
081.024.008,081.024.008,,1989-01-01,
081.024.009,081.024.009,,1989-01-01,
081.024.010,081.024.010,,1989-01-01,
081.024.011,081.024.011,,1989-01-01,
081.024.012,081.024.012,,1989-01-01,
081.024.013,081.024.013,,1989-01-01,
081.024.014,081.024.014,,1989-01-01,
081.024.999,081.024.999,,1989-01-01,
081.025.001,081.025.001,,1989-01-01,
081.025.002,081.025.002,,1989-01-01,
081.025.999,081.025.999,,1989-01-01,
081.026.001,081.026.001,,1989-01-01,
081.026.002,081.026.002,,1989-01-01,
081.026.003,081.026.003,,1989-01-01,
081.026.004,081.026.004,,1989-01-01,
081.026.005,081.026.005,,1989-01-01,
081.026.999,081.026.999,,1989-01-01,
081.027.001,081.027.001,,1989-01-01,
081.027.002,081.027.002,,1989-01-01,
081.027.999,081.027.999,,1989-01-01,
081.028.001,081.028.001,,1989-01-01,
081.028.002,081.028.002,,1989-01-01,
081.028.003,081.028.003,,1989-01-01,
081.028.004,081.028.004,,1989-01-01,
081.028.005,081.028.005,,1989-01-01,
081.028.006,081.028.006,,1989-01-01,
081.028.007,081.028.007,,1989-01-01,
081.028.008,081.028.008,,1989-01-01,
081.028.009,081.028.009,,1989-01-01,
081.028.010,081.028.010,,1989-01-01,
081.028.999,081.028.999,,1989-01-01,
081.029.001,081.029.001,,1989-01-01,
081.029.002,081.029.002,,1989-01-01,
081.029.999,081.029.999,,1989-01-01,
081.030.001,081.030.001,Robinie,1989-01-01,
081.030.002,081.030.002,,1989-01-01,
081.030.999,081.030.999,,1989-01-01,
081.031.001,081.031.001,,1989-01-01,
081.032.001,081.032.001,,1989-01-01,
081.032.002,081.032.002,,1989-01-01,
081.032.999,081.032.999,,1989-01-01,
081.033.001,081.033.001,,1989-01-01,
081.033.002,081.033.002,,1989-01-01,
081.033.003,081.033.003,,1989-01-01,
081.033.004,081.033.004,,1989-01-01,
081.033.999,081.033.999,,1989-01-01,
081.034.001,081.034.001,,1989-01-01,
081.035.001,081.035.001,,1989-01-01,
081.036.001,081.036.001,,1989-01-01,
081.036.002,081.036.002,,1989-01-01,
081.036.003,081.036.003,,1989-01-01,
081.036.999,081.036.999,,1989-01-01,
081.037.001,081.037.001,,1989-01-01,
081.038.001,081.038.001,,1989-01-01,
081.038.002,081.038.002,,1989-01-01,
081.038.003,081.038.003,,1989-01-01,
081.038.004,081.038.004,,1989-01-01,
081.038.005,081.038.005,,1989-01-01,
081.038.006,081.038.006,,1989-01-01,
081.038.007,081.038.007,,1989-01-01,
081.038.008,081.038.008,,1989-01-01,
081.038.009,081.038.009,,1989-01-01,
081.038.010,081.038.010,,1989-01-01,
081.038.011,081.038.011,,1989-01-01,
081.038.012,081.038.012,,1989-01-01,
081.038.013,081.038.013,,1989-01-01,
081.038.014,081.038.014,,1989-01-01,
081.038.015,081.038.015,,1989-01-01,
081.038.016,081.038.016,,1989-01-01,
081.038.017,081.038.017,,1989-01-01,
081.038.018,081.038.018,,1989-01-01,
081.038.019,081.038.019,,1989-01-01,
081.038.020,081.038.020,,1989-01-01,
081.038.021,081.038.021,,1989-01-01,
081.038.022,081.038.022,,1989-01-01,
081.038.023,081.038.023,,1989-01-01,
081.038.024,081.038.024,,1989-01-01,
081.038.025,081.038.025,,1989-01-01,
081.038.026,081.038.026,,1989-01-01,
081.038.027,081.038.027,,1989-01-01,
081.038.028,081.038.028,,1989-01-01,
081.038.029,081.038.029,,1989-01-01,
081.038.030,081.038.030,,1989-01-01,
081.038.031,081.038.031,,1989-01-01,
081.038.032,081.038.032,,1989-01-01,
081.038.033,081.038.033,,1989-01-01,
081.038.034,081.038.034,,1989-01-01,
081.038.035,081.038.035,,1989-01-01,
081.038.036,081.038.036,,1989-01-01,
081.038.037,081.038.037,,1989-01-01,
081.038.038,081.038.038,,1989-01-01,
081.038.039,081.038.039,,1989-01-01,
081.038.040,081.038.040,,1989-01-01,
081.038.041,081.038.041,,1989-01-01,
081.038.042,081.038.042,,1989-01-01,
081.038.043,081.038.043,,1989-01-01,
081.038.044,081.038.044,,1989-01-01,
081.038.045,081.038.045,,1989-01-01,
081.038.046,081.038.046,,1989-01-01,
081.038.047,081.038.047,,1989-01-01,
081.038.048,081.038.048,,1989-01-01,
081.038.049,081.038.049,,1989-01-01,
081.038.050,081.038.050,,1989-01-01,
081.038.051,081.038.051,,1989-01-01,
081.038.052,081.038.052,,1989-01-01,
081.038.053,081.038.053,,1989-01-01,
081.038.054,081.038.054,,1989-01-01,
081.038.055,081.038.055,,1989-01-01,
081.038.056,081.038.056,,1989-01-01,
081.038.057,081.038.057,,1989-01-01,
081.038.058,081.038.058,,1989-01-01,
081.038.059,081.038.059,,1989-01-01,
081.038.060,081.038.060,,1989-01-01,
081.038.061,081.038.061,,1989-01-01,
081.038.062,081.038.062,,1989-01-01,
081.038.063,081.038.063,,1989-01-01,
081.038.064,081.038.064,,1989-01-01,
081.038.065,081.038.065,,1989-01-01,
081.038.066,081.038.066,,1989-01-01,
081.038.067,081.038.067,,1989-01-01,
081.038.068,081.038.068,,1989-01-01,
081.038.069,081.038.069,,1989-01-01,
081.038.070,081.038.070,,1989-01-01,
081.038.071,081.038.071,,1989-01-01,
081.038.072,081.038.072,,1989-01-01,
081.038.073,081.038.073,,1989-01-01,
081.038.074,081.038.074,,1989-01-01,
081.038.075,081.038.075,,1989-01-01,
081.038.076,081.038.076,,1989-01-01,
081.038.077,081.038.077,,1989-01-01,
081.038.078,081.038.078,,1989-01-01,
081.038.079,081.038.079,,1989-01-01,
081.038.080,081.038.080,,1989-01-01,
081.038.081,081.038.081,,1989-01-01,
081.038.082,081.038.082,,1989-01-01,
081.038.083,081.038.083,,1989-01-01,
081.038.084,081.038.084,,1989-01-01,
081.038.085,081.038.085,,1989-01-01,
081.038.086,081.038.086,,1989-01-01,
081.038.087,081.038.087,,1989-01-01,
081.038.088,081.038.088,,1989-01-01,
081.038.089,081.038.089,,1989-01-01,
081.038.090,081.038.090,,1989-01-01,
081.038.091,081.038.091,,1989-01-01,
081.038.092,081.038.092,,1989-01-01,
081.038.093,081.038.093,,1989-01-01,
081.038.094,081.038.094,,1989-01-01,
081.038.095,081.038.095,,1989-01-01,
081.038.096,081.038.096,,1989-01-01,
081.038.097,081.038.097,,1989-01-01,
081.038.098,081.038.098,,1989-01-01,
081.038.099,081.038.099,,1989-01-01,
081.038.100,081.038.100,,1989-01-01,
081.038.101,081.038.101,,1989-01-01,
081.038.102,081.038.102,,1989-01-01,
081.038.103,081.038.103,,1989-01-01,
081.038.104,081.038.104,,1989-01-01,
081.038.105,081.038.105,,1989-01-01,
081.038.106,081.038.106,,1989-01-01,
081.038.107,081.038.107,,1989-01-01,
081.038.108,081.038.108,,1989-01-01,
081.038.109,081.038.109,,1989-01-01,
081.038.110,081.038.110,,1989-01-01,
081.038.111,081.038.111,,1989-01-01,
081.038.112,081.038.112,,1989-01-01,
081.038.113,081.038.113,,1989-01-01,
081.038.114,081.038.114,,1989-01-01,
081.038.115,081.038.115,,1989-01-01,
081.038.116,081.038.116,,1989-01-01,
081.038.117,081.038.117,,1989-01-01,
081.038.118,081.038.118,,1989-01-01,
081.038.119,081.038.119,,1989-01-01,
081.038.120,081.038.120,,1989-01-01,
081.038.121,081.038.121,,1989-01-01,
081.038.122,081.038.122,,1989-01-01,
081.038.123,081.038.123,,1989-01-01,
081.038.124,081.038.124,,1989-01-01,
081.038.125,081.038.125,,1989-01-01,
081.038.126,081.038.126,,1989-01-01,
081.038.127,081.038.127,,1989-01-01,
081.038.128,081.038.128,,1989-01-01,
081.038.129,081.038.129,,1989-01-01,
081.038.130,081.038.130,,1989-01-01,
081.038.131,081.038.131,,1989-01-01,
081.038.132,081.038.132,,1989-01-01,
081.038.133,081.038.133,,1989-01-01,
081.038.999,081.038.999,,1989-01-01,
081.039.001,081.039.001,,1989-01-01,
081.039.002,081.039.002,,1989-01-01,
081.039.003,081.039.003,,1989-01-01,
081.039.004,081.039.004,,1989-01-01,
081.039.005,081.039.005,,1989-01-01,
081.039.006,081.039.006,,1989-01-01,
081.039.007,081.039.007,,1989-01-01,
081.039.008,081.039.008,,1989-01-01,
081.039.009,081.039.009,,1989-01-01,
081.039.010,081.039.010,,1989-01-01,
081.039.011,081.039.011,,1989-01-01,
081.039.012,081.039.012,,1989-01-01,
081.039.013,081.039.013,,1989-01-01,
081.039.014,081.039.014,,1989-01-01,
081.039.015,081.039.015,,1989-01-01,
081.039.016,081.039.016,,1989-01-01,
081.039.017,081.039.017,,1989-01-01,
081.039.018,081.039.018,,1989-01-01,
081.039.019,081.039.019,,1989-01-01,
081.039.020,081.039.020,,1989-01-01,
081.039.021,081.039.021,,1989-01-01,
081.039.022,081.039.022,,1989-01-01,
081.039.023,081.039.023,,1989-01-01,
081.039.024,081.039.024,,1989-01-01,
081.039.999,081.039.999,,1989-01-01,
081.040.001,081.040.001,,1989-01-01,
081.041.001,081.041.001,,1989-01-01,
081.041.002,081.041.002,,1989-01-01,
081.041.003,081.041.003,,1989-01-01,
081.041.004,081.041.004,,1989-01-01,
081.041.005,081.041.005,,1989-01-01,
081.041.999,081.041.999,,1989-01-01,
081.042.001,081.042.001,,1989-01-01,
081.043.001,081.043.001,,1989-01-01,
081.043.002,081.043.002,,1989-01-01,
081.043.999,081.043.999,,1989-01-01,
081.044.001,081.044.001,,1989-01-01,
081.045.001,081.045.001,,1989-01-01,
081.045.002,081.045.002,,1989-01-01,
081.045.999,081.045.999,,1989-01-01,
081.046.001,081.046.001,,1989-01-01,
081.047.001,081.047.001,,1989-01-01,
081.048.001,081.048.001,,1989-01-01,
081.048.002,081.048.002,,1989-01-01,
081.048.003,081.048.003,,1989-01-01,
081.048.004,081.048.004,,1989-01-01,
081.048.999,081.048.999,,1989-01-01,
081.049.001,081.049.001,,1989-01-01,
081.049.002,081.049.002,,1989-01-01,
081.049.003,081.049.003,,1989-01-01,
081.049.004,081.049.004,,1989-01-01,
081.049.005,081.049.005,,1989-01-01,
081.049.006,081.049.006,,1989-01-01,
081.049.007,081.049.007,,1989-01-01,
081.049.008,081.049.008,,1989-01-01,
081.049.009,081.049.009,,1989-01-01,
081.049.010,081.049.010,,1989-01-01,
081.049.011,081.049.011,,1989-01-01,
081.049.012,081.049.012,,1989-01-01,
081.049.013,081.049.013,,1989-01-01,
081.049.014,081.049.014,,1989-01-01,
081.049.015,081.049.015,,1989-01-01,
081.049.016,081.049.016,,1989-01-01,
081.049.017,081.049.017,,1989-01-01,
081.049.018,081.049.018,,1989-01-01,
081.049.019,081.049.019,,1989-01-01,
081.049.020,081.049.020,,1989-01-01,
081.049.021,081.049.021,,1989-01-01,
081.049.022,081.049.022,,1989-01-01,
081.049.023,081.049.023,,1989-01-01,
081.049.024,081.049.024,,1989-01-01,
081.049.025,081.049.025,,1989-01-01,
081.049.026,081.049.026,,1989-01-01,
081.049.027,081.049.027,,1989-01-01,
081.049.028,081.049.028,,1989-01-01,
081.049.029,081.049.029,,1989-01-01,
081.049.030,081.049.030,,1989-01-01,
081.049.031,081.049.031,,1989-01-01,
081.049.032,081.049.032,,1989-01-01,
081.049.033,081.049.033,,1989-01-01,
081.049.034,081.049.034,,1989-01-01,
081.049.035,081.049.035,,1989-01-01,
081.049.036,081.049.036,,1989-01-01,
081.049.037,081.049.037,,1989-01-01,
081.049.038,081.049.038,,1989-01-01,
081.049.039,081.049.039,,1989-01-01,
081.049.040,081.049.040,,1989-01-01,
081.049.041,081.049.041,,1989-01-01,
081.049.042,081.049.042,,1989-01-01,
081.049.043,081.049.043,,1989-01-01,
081.049.044,081.049.044,,1989-01-01,
081.049.045,081.049.045,,1989-01-01,
081.049.046,081.049.046,,1989-01-01,
081.049.047,081.049.047,,1989-01-01,
081.049.048,081.049.048,,1989-01-01,
081.049.049,081.049.049,,1989-01-01,
081.049.050,081.049.050,,1989-01-01,
081.049.051,081.049.051,,1989-01-01,
081.049.052,081.049.052,,1989-01-01,
081.049.053,081.049.053,,1989-01-01,
081.049.054,081.049.054,,1989-01-01,
081.049.055,081.049.055,,1989-01-01,
081.049.056,081.049.056,,1989-01-01,
081.049.057,081.049.057,,1989-01-01,
081.049.058,081.049.058,,1989-01-01,
081.049.059,081.049.059,,1989-01-01,
081.049.060,081.049.060,,1989-01-01,
081.049.061,081.049.061,,1989-01-01,
081.049.062,081.049.062,,1989-01-01,
081.049.999,081.049.999,,1989-01-01,
081.050.001,081.050.001,,1989-01-01,
081.050.002,081.050.002,,1989-01-01,
081.050.003,081.050.003,,1989-01-01,
081.050.004,081.050.004,,1989-01-01,
