bund_nr,pk_nr,lfd_nr,bart,hoehe,grklasse
130015,1,4,stk,120,0
130015,1,5,stk,60,0
130015,1,6,vbe,20,0
130015,1,7,vbe,30,0
130015,1,8,vbe,20,0
130015,3,10,sei,30,0
130015,1,9,sei,30,0
130015,1,10,stk,70,0
130015,2,1,sei,50,0
130015,2,2,sei,40,0
130015,2,3,sei,50,0
130015,2,4,sei,30,0
130015,2,5,sei,60,0
130015,2,6,sei,50,0
130015,2,7,vbe,30,0
130015,3,7,sei,30,0
130015,2,8,rbu,20,0
130015,2,9,stk,110,0
130015,2,10,stk,80,0
130017,3,8,bah,20,0
130017,3,10,stk,30,0
130017,4,1,rbu,30,0
130017,4,2,bah,20,0
130017,4,3,bah,20,0
130017,4,4,bah,20,0
130017,4,5,bah,20,0
130017,4,6,bah,20,0
130017,4,7,vbe,40,0
130017,4,8,vbe,20,0
130017,4,9,bah,20,0
130017,4,10,bah,20,0
130017,1,1,vbe,40,0
130017,1,2,stk,20,0
130017,1,3,bah,20,0
130017,1,4,bah,20,0
130017,1,5,bah,20,0
130017,1,6,bah,30,0
130017,1,7,stk,30,0
130017,1,8,vbe,70,0
130017,1,9,bah,30,0
130017,1,10,bah,20,0
130017,2,1,bah,30,0
130017,2,2,bah,30,0
130017,2,3,bah,40,0
130017,2,4,bah,40,0
130017,2,5,bah,70,0
130017,2,6,bah,70,0
130017,2,7,bah,40,0
130017,2,8,bah,30,0
130017,2,9,bah,40,0
130017,2,10,bah,40,0
130017,3,1,bah,50,0
130017,3,2,bah,30,0
130017,3,3,bah,30,0
130017,3,4,bah,20,0
130017,3,5,bah,60,0
130017,3,6,bah,20,0
130017,3,7,bah,20,0
130017,3,9,bah,40,0
130019,3,1,sei,20,0
130019,2,1,sei,40,0
130020,1,10,bah,30,0
130020,1,9,bah,30,0
130020,1,8,ges,20,0
130020,1,7,bah,20,0
130020,1,6,bah,20,0
130020,1,5,bah,20,0
130020,1,4,ges,20,0
130020,1,3,bah,30,0
130020,2,2,bah,30,0
130020,2,1,ul,70,0
130020,1,1,ges,20,0
130020,1,2,ges,30,0
130020,3,7,bah,40,0
130020,3,8,ges,30,0
130020,3,9,ges,20,0
130020,3,10,ges,20,0
130020,4,1,hbi,30,0
130020,4,2,ul,30,0
130020,4,3,bah,20,0
130020,4,4,ges,20,0
130020,4,5,ges,30,0
130020,4,6,bah,20,0
130020,4,7,bah,20,0
130020,4,8,bah,20,0
130020,4,9,bah,20,0
130020,4,10,bah,20,0
130020,3,6,ges,50,0
130020,3,5,ul,50,0
130020,3,4,ges,20,0
130020,3,3,bah,20,0
130020,3,2,ges,20,0
130020,3,1,bah,20,0
130020,2,10,bah,20,0
130020,2,9,bah,20,0
130020,2,8,bah,40,0
130020,2,7,bah,40,0
130020,2,6,bah,20,0
130020,2,5,bah,20,0
130020,2,4,bah,30,0
130020,2,3,bah,20,0
130021,4,1,sei,20,0
130021,1,1,stk,20,0
130021,4,3,vbe,30,0
130021,4,2,vbe,20,0
130022,4,7,sei,30,0
130022,4,6,vbe,50,0
130022,4,5,vbe,40,0
130022,4,4,vbe,20,0
130022,4,3,vbe,20,0
130022,4,2,vbe,50,0
130022,4,1,vbe,30,0
130022,3,10,stk,30,0
130022,3,9,sei,30,0
130022,3,8,stk,40,0
130022,3,7,stk,30,0
130022,3,6,stk,30,0
130022,3,5,vbe,50,0
130022,3,4,sei,30,0
130022,3,3,vbe,20,0
130022,3,2,vbe,50,0
130022,3,1,vbe,40,0
130022,2,1,sei,20,0
130022,1,10,vbe,20,0
130022,1,9,vbe,30,0
130022,1,8,vbe,40,0
130022,1,7,vbe,50,0
130022,1,6,vbe,40,0
130022,1,5,vbe,50,0
130022,1,4,vbe,60,0
130022,1,3,vbe,40,0
130022,1,1,vbe,40,0
130022,1,2,stk,50,0
130022,4,10,stk,50,0
130022,4,9,sei,20,0
130022,4,8,sei,20,0
130023,3,3,vbe,30,0
130023,3,4,vbe,40,0
130023,3,5,vbe,80,0
130023,3,6,vbe,40,0
130023,3,7,vbe,80,0
130023,3,8,vbe,60,0
130023,3,9,vbe,40,0
130023,3,10,vbe,60,0
130023,4,1,vbe,110,0
130023,4,2,vbe,90,0
130023,4,3,vbe,50,0
130023,4,4,vbe,40,0
130023,4,5,vbe,30,0
130023,4,6,vbe,20,0
130023,4,7,vbe,30,0
130023,4,8,vbe,20,0
130023,4,9,vbe,40,0
130023,4,10,vbe,50,0
130023,1,1,vbe,90,0
130023,1,2,slb,90,0
130023,1,3,vbe,90,0
130023,1,4,vbe,90,0
130023,1,5,vbe,30,0
130023,1,6,vbe,40,0
130023,1,7,vbe,30,0
130023,1,8,vbe,50,0
130023,1,9,vbe,80,0
130023,1,10,vbe,80,0
130023,2,1,vbe,60,0
130023,2,2,vbe,80,0
130023,2,3,vbe,100,0
130023,2,4,vbe,50,0
130023,2,5,vbe,50,0
130023,2,6,vbe,90,0
130023,2,7,vbe,110,0
130023,2,8,vbe,120,0
130023,2,9,vbe,80,0
130023,2,10,vbe,60,0
130023,3,1,vbe,40,0
130023,3,2,vbe,80,0
130024,4,1,rbu,790,3
130025,2,10,rka,40,0
130025,2,9,bah,30,0
130025,2,8,rbu,30,0
130025,2,6,bah,20,0
130025,4,2,rbu,470,1
130025,4,1,rbu,400,1
130025,2,1,bah,20,0
130025,2,2,bah,30,0
130025,3,1,bah,20,0
130025,2,4,bah,20,0
130025,2,5,bah,30,0
130025,2,7,bah,20,0
130025,2,3,stk,30,0
130025,3,7,bah,20,0
130025,3,8,bah,30,0
130025,3,6,stk,30,0
130025,3,5,stk,40,0
130025,3,4,stk,100,0
130025,3,9,rbu,20,0
130025,3,10,bah,40,0
130025,3,3,stk,50,0
130025,3,2,stk,80,0
130026,4,1,hbu,910,3
130026,1,10,rbu,40,0
130026,1,9,rbu,50,0
130026,1,8,hbu,40,0
130026,1,7,hbu,30,0
130026,1,6,hbu,50,0
130026,1,5,hbu,60,0
130026,1,4,hbu,40,0
130026,1,3,hbu,60,0
130026,1,2,hbu,40,0
130026,1,1,hbu,40,0
130026,3,2,bah,20,0
130026,3,1,bah,20,0
130026,3,10,bah,20,0
130026,3,9,bah,30,0
130026,3,8,bah,20,0
130026,3,7,bah,20,0
130026,3,6,bah,20,0
130026,3,5,bah,30,0
130026,3,4,bah,20,0
130026,3,3,rbu,30,0
130026,4,2,hbu,1130,3
130027,2,2,rbu,570,1
130027,3,1,rbu,480,1
130027,2,1,rbu,130,1
130027,1,10,rbu,220,1
130027,1,9,rbu,310,1
130027,1,8,rbu,1090,1
130027,1,7,bah,40,0
130027,1,6,bah,30,0
130027,1,5,rbu,130,1
130027,1,4,rbu,90,0
130027,1,3,rbu,120,0
130027,1,2,rbu,100,0
130027,1,1,rbu,40,0
130028,4,4,gfi,210,1
130028,4,6,sei,380,1
130028,4,10,vbe,700,1
130028,4,9,vbe,770,1
130028,4,8,bah,20,0
130028,4,7,sei,440,1
130028,4,3,sei,20,0
130028,4,2,vbe,70,0
130028,4,5,vbe,340,1
130028,4,1,sei,20,0
130028,3,6,vbe,490,1
130028,3,5,vbe,360,1
130028,3,4,vbe,290,1
130028,3,3,sei,20,0
130028,3,2,vbe,20,0
130028,3,1,sei,20,0
130028,2,10,rbu,100,0
130028,2,9,gfi,240,1
130028,2,8,sei,20,0
130028,2,7,vbe,240,1
130028,2,6,vbe,60,0
130028,2,5,vbe,140,1
130028,2,4,vbe,80,0
130028,2,3,vbe,80,0
130028,2,2,me,60,0
130028,2,1,me,60,0
130028,1,10,vbe,970,1
130028,1,9,vbe,680,1
130028,1,8,vbe,420,1
130028,1,7,bi,480,1
130028,1,6,bi,430,1
130028,1,5,sei,550,1
130028,1,4,sei,20,0
130028,1,3,sei,20,0
130028,1,2,gfi,230,1
130028,1,1,vbe,70,0
130028,3,10,vbe,580,2
130028,3,9,vbe,370,1
130028,3,8,vbe,450,1
130028,3,7,vbe,350,1
130029,2,5,sei,20,0
130029,1,1,sei,20,0
130029,1,2,sei,20,0
130029,1,3,sei,20,0
130029,1,4,vbe,20,0
130029,1,5,sei,20,0
130029,1,6,sei,20,0
130029,1,7,sei,20,0
130029,1,8,sei,30,0
130029,1,9,sei,20,0
130029,1,10,sei,20,0
130029,2,1,vbe,20,0
130029,2,2,sei,30,0
130029,2,3,sei,20,0
130029,2,4,stk,30,0
130029,2,6,sei,20,0
130029,2,7,stk,30,0
130029,3,1,sei,20,0
130029,3,2,rbu,20,0
130029,3,3,rbu,100,0
130029,3,4,sei,20,0
130029,3,5,sei,20,0
130029,3,6,sei,20,0
130029,3,7,sei,30,0
130029,3,8,sei,40,0
130029,3,9,sei,20,0
130029,3,10,sei,30,0
130029,4,1,sei,20,0
130029,4,2,sei,50,0
130029,4,3,sei,40,0
130029,4,4,sei,20,0
130029,4,5,sei,20,0
130029,4,6,sei,30,0
130029,4,7,rbu,60,0
130029,4,8,sei,20,0
130029,4,9,sei,20,0
130029,4,10,sei,20,0
130030,1,2,ges,30,0
130030,1,4,rbu,30,0
130030,1,5,ges,50,0
130030,1,6,rbu,40,0
130030,1,7,rbu,30,0
130030,3,8,ges,20,0
130030,3,7,rbu,70,0
130030,3,6,ges,60,0
130030,3,5,ges,40,0
130030,3,4,ges,70,0
130030,1,3,rbu,30,0
130030,4,10,ges,20,0
130030,4,9,ges,20,0
130030,4,8,ges,30,0
130030,4,7,ges,20,0
130030,4,6,ges,30,0
130030,3,9,ges,60,0
130030,3,10,ges,40,0
130030,4,1,ges,20,0
130030,4,2,ges,30,0
130030,4,3,ges,40,0
130030,4,4,ges,50,0
130030,4,5,ges,30,0
130030,3,2,ges,60,0
130030,3,1,ges,50,0
130030,2,10,ges,390,1
130030,2,9,ges,60,0
130030,2,8,rbu,60,0
130030,2,7,rbu,50,0
130030,2,6,ges,80,0
130030,2,5,rbu,80,0
130030,2,4,ges,60,0
130030,2,3,rbu,70,0
130030,2,2,rbu,70,0
130030,2,1,rbu,40,0
130030,1,10,rbu,20,0
130030,1,9,ges,30,0
130030,1,8,rbu,30,0
130030,3,3,ges,40,0
130030,1,1,rbu,30,0
130032,2,1,rbu,310,1
130033,1,3,sei,40,0
130033,1,1,tei,20,0
130033,1,2,rbu,50,0
130033,1,4,rbu,60,0
130033,1,5,sei,20,0
130033,1,6,rbu,70,0
130033,1,7,sei,40,0
130033,1,8,sei,30,0
130033,1,9,sei,20,0
130033,1,10,rbu,30,0
130033,2,1,bi,30,0
130033,2,2,bi,30,0
130033,2,3,sei,30,0
130033,2,4,rbu,50,0
130033,2,5,rbu,50,0
130033,2,6,sei,30,0
130033,2,7,sei,40,0
130033,2,8,rbu,60,0
130033,2,9,sei,60,0
130033,2,10,sei,50,0
130033,3,1,sei,40,0
130033,3,2,sei,20,0
130033,3,3,sei,30,0
130033,3,4,sei,30,0
130033,3,5,sei,20,0
130033,3,6,sei,20,0
130033,3,7,sei,30,0
130033,3,8,gki,60,0
130033,3,9,gki,180,1
130033,3,10,gki,90,0
130033,4,1,rbu,60,0
130033,4,2,rbu,40,0
130033,4,3,bi,50,0
130033,4,4,stk,50,0
130033,4,5,rbu,30,0
130033,4,6,bi,540,2
130034,4,1,er,640,1
130034,1,1,bah,80,0
130034,1,2,bah,100,0
130034,1,3,bah,60,0
130034,1,4,bah,60,0
130034,1,5,bah,30,0
130034,1,6,vbe,60,0
130034,2,1,er,160,1
130034,2,2,bah,110,0
130034,2,3,bah,50,0
130035,2,10,stk,20,0
130035,2,9,stk,200,1
130035,2,8,stk,360,1
130035,2,7,stk,310,1
130035,2,6,stk,100,0
130035,2,5,stk,170,1
130035,2,4,stk,120,0
130035,2,3,stk,40,0
130035,2,2,stk,70,0
130035,2,1,vbe,50,0
130035,1,10,rbu,20,0
130035,1,9,stk,680,1
130035,1,1,rbu,30,0
130035,1,2,rbu,20,0
130035,1,3,rbu,20,0
130035,1,4,stk,110,0
130035,1,5,stk,30,0
130035,1,6,stk,190,1
130035,1,7,stk,260,1
130035,1,8,stk,730,3
130035,4,1,vbe,50,0
130035,3,9,stk,530,1
130035,3,8,stk,520,1
130035,3,7,stk,430,1
130035,3,6,stk,320,1
130035,3,5,sei,50,0
130035,3,4,stk,80,0
130035,3,3,stk,270,1
130035,3,2,stk,180,1
130035,3,1,stk,270,1
130035,4,3,vbe,30,0
130035,4,5,stk,120,0
130035,4,4,stk,130,1
130035,4,2,vbe,50,0
130035,3,10,stk,620,1
130035,4,10,stk,760,3
130035,4,9,stk,640,1
130035,4,8,stk,450,1
130035,4,7,stk,250,1
130035,4,6,stk,70,0
130036,1,1,rbu,30,0
130036,1,2,rbu,50,0
130036,4,1,rbu,300,1
130037,1,1,rbu,70,0
130037,1,2,rbu,80,0
130039,4,6,stk,170,1
130039,1,1,vbe,150,1
130039,1,2,vbe,300,1
130039,1,3,vbe,100,0
130039,1,4,vbe,350,1
130039,1,5,vbe,300,1
130039,1,6,stk,160,1
130039,1,7,stk,500,1
130039,1,8,vbe,100,0
130039,1,9,vbe,260,1
130039,1,10,stk,460,1
130039,2,1,stk,130,1
130039,2,2,stk,90,0
130039,2,3,sei,70,0
130039,2,4,stk,650,1
130039,2,5,stk,700,2
130039,2,6,vbe,530,1
130039,2,7,stk,580,1
130039,2,8,stk,940,3
130039,2,9,stk,260,1
130039,2,10,vbe,360,1
130039,3,1,vbe,220,1
130039,3,2,stk,310,1
130039,3,3,vbe,60,0
130039,3,4,vbe,390,1
130039,3,5,vbe,20,0
130039,3,6,vbe,180,1
130039,3,7,stk,390,1
130039,3,8,stk,100,0
130039,3,9,stk,550,1
130039,3,10,stk,800,1
130039,4,1,vbe,40,0
130039,4,2,vbe,110,0
130039,4,3,vbe,30,0
130039,4,4,vbe,30,0
130039,4,5,vbe,120,0
130039,4,7,vbe,310,1
130039,4,8,slb,20,0
130039,4,9,stk,720,1
130039,4,10,stk,560,1
130040,4,5,hbu,20,0
130040,4,4,vbe,30,0
130040,4,3,rbu,90,0
130040,4,2,hbu,20,0
130040,4,1,hbu,60,0
130040,3,8,vbe,30,0
130040,3,7,vbe,50,0
130040,3,6,vbe,20,0
130040,3,5,hbu,20,0
130040,3,4,rbu,20,0
130040,3,3,vbe,20,0
130040,3,2,hbu,20,0
130040,3,1,hbu,20,0
130040,2,1,rbu,20,0
130040,1,10,rbu,20,0
130040,1,9,rbu,60,0
130040,1,8,rbu,20,0
130040,1,7,rbu,30,0
130040,1,6,bah,30,0
130040,1,5,rbu,30,0
130040,1,4,rbu,20,0
130040,1,3,rbu,30,0
130040,1,2,rbu,30,0
130040,1,1,hbu,40,0
130041,3,1,stk,80,0
130041,3,9,stk,80,0
130041,3,10,stk,70,0
130041,4,1,ela,30,0
130041,4,2,ela,20,0
130041,4,3,vbe,40,0
130041,4,4,ela,20,0
130041,4,5,rbu,40,0
130041,3,8,stk,40,0
130041,3,7,stk,30,0
130041,3,6,stk,70,0
130041,3,5,bah,30,0
130041,3,4,bah,30,0
130041,3,3,sei,30,0
130041,3,2,rbu,40,0
130041,2,10,as,40,0
130041,2,9,stk,30,0
130041,2,8,as,50,0
130041,2,7,as,100,0
130041,2,6,as,30,0
130041,2,5,slb,50,0
130041,2,4,stk,50,0
130041,2,3,slb,50,0
130041,2,2,stk,40,0
130041,2,1,stk,30,0
130041,1,10,slb,280,1
130041,1,9,rbu,30,0
130041,1,8,rbu,30,0
130041,1,7,rbu,30,0
130041,1,6,bah,50,0
130041,1,5,stk,90,0
130041,1,4,rbu,30,0
130041,1,3,rbu,20,0
130041,1,2,stk,60,0
130041,1,1,stk,80,0
130041,4,6,rbu,40,0
130041,4,7,stk,40,0
130041,4,8,rbu,50,0
130041,4,9,rbu,70,0
130041,4,10,rbu,70,0
130042,4,9,slb,130,1
130042,1,1,sei,40,0
130042,1,2,slb,100,0
130042,1,3,sei,300,1
130042,1,4,vbe,100,0
130042,1,5,sei,220,1
130042,1,6,sei,460,1
130042,1,7,sei,530,1
130042,1,8,vbe,350,1
130042,1,9,vbe,400,1
130042,1,10,sei,470,1
130042,2,1,slb,190,1
130042,2,2,slb,140,1
130042,2,3,slb,20,0
130042,2,4,slb,80,0
130042,4,10,slb,400,1
130042,2,5,slb,130,1
130042,2,6,slb,70,0
130042,2,7,slb,100,0
130042,2,8,slb,60,0
130042,2,9,slb,60,0
130042,2,10,slb,80,0
130042,3,1,vbe,60,0
130042,3,2,sei,100,0
130042,3,3,sei,80,0
130042,3,4,sei,100,0
130042,3,5,sei,20,0
130042,3,6,sei,40,0
130042,3,7,sei,60,0
130042,3,8,sei,70,0
130042,3,9,vbe,440,1
130042,3,10,sei,30,0
130042,4,1,sei,30,0
130042,4,2,slb,130,1
130042,4,3,slb,80,0
130042,4,4,slb,110,0
130042,4,5,sei,210,1
130042,4,6,slb,30,0
130042,4,7,sei,70,0
130042,4,8,eib,80,0
130043,1,3,as,50,0
130043,1,1,hbu,20,0
130043,1,2,rbu,20,0
130043,1,4,sei,30,0
130043,1,5,as,40,0
130043,1,6,as,50,0
130043,1,7,as,40,0
130043,1,8,sei,30,0
130043,1,9,as,40,0
130043,1,10,as,40,0
130043,2,1,as,50,0
130043,2,2,as,20,0
130043,2,3,as,20,0
130043,2,4,hbu,30,0
130043,2,5,dgl,50,0
130043,2,6,hbu,20,0
130043,2,7,as,70,0
130043,2,8,as,30,0
130043,2,9,hbu,20,0
130043,2,10,as,30,0
130043,3,1,as,80,0
130043,3,2,hbu,50,0
130043,3,3,as,60,0
130043,3,4,hbu,60,0
130043,3,5,as,90,0
130043,3,6,as,80,0
130043,3,7,as,40,0
130043,3,8,as,50,0
130043,3,9,hbu,60,0
130043,3,10,as,70,0
130043,4,1,as,20,0
130043,4,2,as,40,0
130043,4,3,as,50,0
130043,4,4,as,50,0
130043,4,5,as,40,0
130043,4,6,as,50,0
130043,4,7,as,50,0
130043,4,8,as,30,0
130043,4,9,as,50,0
130043,4,10,as,20,0
130044,1,1,vbe,30,0
130044,4,8,rbu,30,0
130044,4,7,vbe,20,0
130044,4,6,vbe,30,0
130044,4,5,as,20,0
130044,4,4,stk,60,0
130044,4,3,vbe,30,0
130044,4,2,vbe,30,0
130044,4,1,rbu,70,0
130044,3,6,vbe,30,0
130044,3,5,vbe,30,0
130044,3,4,vbe,20,0
130044,3,3,vbe,20,0
130044,3,2,vbe,20,0
130044,3,1,bi,250,1
130044,2,4,vbe,30,0
130044,2,3,vbe,20,0
130044,2,2,sei,20,0
