bund_nr,lfd_nr,typ,baumgruppe,anzahl,durchmesser,laenge,zersetzung
130006,13,1,2,-9,13,19,4
130006,14,1,1,-9,6,44,2
130006,15,4,1,-9,44,2,2
130006,16,4,2,-9,25,1,4
130006,17,1,1,-9,12,51,4
130006,18,1,1,-9,15,22,3
130006,19,1,1,-9,19,6,4
130006,20,1,1,-9,10,5,4
130006,21,1,2,-9,13,91,3
130006,22,1,1,-9,25,21,4
130006,23,1,1,-9,22,8,4
130006,24,1,1,-9,22,8,4
130006,25,1,1,-9,18,117,5
130006,26,1,1,-9,12,10,4
130006,27,1,1,-9,27,14,4
130006,28,1,2,-9,14,19,3
130006,29,1,2,-9,11,40,3
130006,30,1,2,-9,13,6,3
130006,31,1,2,-9,17,4,3
130006,32,4,2,-9,33,3,2
130006,33,1,2,-9,11,12,3
130006,34,1,1,-9,18,16,4
130006,35,1,1,-9,24,13,3
130006,36,1,2,-9,10,18,2
130006,37,1,1,-9,12,6,3
130006,38,1,1,-9,13,9,4
130006,39,1,1,-9,13,6,3
130006,40,1,1,-9,16,22,3
130006,41,1,2,-9,16,4,4
130006,42,1,1,-9,12,8,3
130006,43,1,1,-9,12,12,5
130006,44,4,1,-9,45,3,2
130006,45,1,1,-9,14,15,3
130006,46,1,2,-9,7,32,3
130006,47,1,2,-9,10,23,3
130006,48,1,2,-9,8,46,2
130006,49,1,2,-9,8,35,2
130006,50,1,1,-9,11,18,3
130006,51,4,2,-9,13,1,2
130006,52,1,1,-9,10,35,3
130006,53,1,2,-9,7,117,2
130006,54,1,2,-9,18,3,5
130006,55,1,2,-9,15,67,2
130006,56,4,1,-9,43,2,4
130006,57,4,1,-9,48,4,2
130006,58,1,1,-9,10,11,4
130006,59,1,2,-9,7,135,2
130006,60,1,2,-9,6,103,2
130006,61,1,2,-9,7,133,2
130006,62,1,1,-9,8,56,2
130006,63,1,1,-9,10,22,2
130006,64,1,2,-9,10,15,2
130006,65,1,1,-9,31,19,4
130008,1,4,1,-9,14,1,4
130008,2,4,1,-9,20,1,4
130008,3,4,1,-9,14,2,4
130008,4,4,1,-9,17,2,4
130008,5,4,1,-9,17,1,4
130008,6,1,1,-9,7,75,4
130008,7,4,1,-9,15,1,4
130008,8,4,1,-9,17,2,4
130008,9,4,1,-9,15,2,4
130008,10,1,1,-9,8,25,2
130008,11,4,1,-9,10,1,4
130008,12,4,1,-9,17,2,4
130008,13,4,1,-9,25,1,4
130008,14,4,1,-9,11,1,4
130008,15,4,1,-9,15,1,4
130008,16,1,1,-9,15,58,4
130008,17,4,1,-9,29,1,4
130008,18,4,1,-9,13,1,4
130008,19,4,1,-9,10,1,4
130008,20,4,1,-9,19,1,4
130008,21,1,1,-9,10,17,4
130008,22,4,1,-9,10,1,3
130008,23,4,1,-9,20,1,4
130008,24,4,1,-9,19,1,4
130008,25,4,1,-9,12,1,4
130008,26,4,1,-9,11,2,4
130008,27,4,1,-9,32,2,3
130008,28,4,1,-9,27,2,3
130008,29,1,1,-9,8,50,3
130008,30,4,1,-9,15,1,3
130008,31,4,1,-9,15,1,4
130008,32,4,1,-9,19,2,3
130008,33,4,1,-9,15,2,4
130008,34,4,1,-9,27,1,4
130008,35,1,1,-9,11,10,4
130008,36,4,1,-9,19,2,4
130008,37,4,1,-9,21,3,4
130008,38,4,1,-9,15,1,3
130009,1,1,2,-9,19,58,3
130009,2,5,1,-9,9,138,2
130009,3,4,1,-9,20,3,5
130009,4,5,1,-9,7,91,2
130009,5,4,2,-9,19,3,4
130009,6,1,2,-9,12,24,4
130009,7,2,2,-9,17,174,2
130009,8,1,2,-9,15,34,3
130009,9,1,2,-9,10,5,5
130009,10,1,2,-9,9,20,4
130009,11,4,2,-9,16,2,4
130009,12,4,1,-9,14,2,4
130009,13,4,1,-9,17,2,5
130009,14,3,2,-9,16,104,2
130009,15,1,3,-9,15,33,2
130009,16,5,2,-9,26,68,2
130009,17,1,1,-9,10,102,2
130009,18,5,1,-9,7,107,2
130009,19,1,3,-9,21,19,2
130009,20,1,2,-9,14,13,4
130009,21,1,2,-9,13,8,4
130009,22,1,2,-9,10,15,3
130009,23,1,2,-9,11,45,4
130009,24,1,2,-9,19,203,2
130009,25,1,2,-9,13,8,4
130009,26,1,3,-9,17,201,2
130009,27,1,2,-9,12,95,4
130010,1,1,2,-9,12,1,3
130010,2,1,2,-9,10,10,4
130010,3,4,2,-9,21,2,4
130010,4,4,2,-9,14,3,4
130010,5,4,2,-9,25,2,5
130010,6,4,2,-9,19,3,4
130010,7,4,2,-9,32,2,4
130010,8,1,2,-9,8,10,4
130010,9,4,2,-9,25,1,4
130011,1,4,1,-9,23,2,4
130011,2,4,1,-9,15,1,4
130011,3,4,1,-9,32,3,4
130011,4,4,1,-9,26,1,4
130011,5,4,1,-9,16,1,4
130011,6,1,1,-9,15,10,4
130011,7,1,1,-9,13,15,4
130011,8,4,1,-9,17,2,3
130011,9,1,1,-9,21,168,2
130011,10,4,1,-9,29,2,3
130011,11,1,1,-9,12,7,4
130011,12,4,1,-9,18,2,5
130011,13,1,1,-9,17,2,4
130011,14,4,1,-9,34,1,4
130011,15,1,1,-9,18,20,3
130011,16,1,1,-9,16,10,3
130011,17,4,1,-9,43,2,3
130011,18,1,1,-9,13,20,2
130011,19,1,1,-9,24,3,3
130011,20,1,1,-9,13,14,4
130011,21,4,1,-9,42,1,4
130011,22,4,1,-9,30,2,3
130011,23,5,2,-9,6,58,2
130011,24,4,1,-9,23,2,5
130011,25,4,1,-9,33,2,4
130011,26,4,1,-9,20,2,5
130011,27,4,1,-9,17,2,5
130011,28,1,1,-9,12,6,4
130011,29,4,1,-9,18,2,4
130011,30,4,1,-9,72,2,4
130011,31,4,1,-9,48,4,4
130011,32,4,1,-9,40,2,4
130011,33,4,1,-9,48,4,4
130011,34,4,1,-9,17,2,4
130011,35,4,1,-9,36,2,3
130012,1,1,2,-9,11,27,5
130012,2,1,2,-9,15,9,4
130012,3,1,1,-9,13,46,4
130012,4,1,1,-9,10,7,2
130012,5,1,2,-9,12,117,4
130012,6,1,2,-9,16,117,4
130012,7,4,2,-9,17,2,4
130012,8,3,1,-9,26,37,2
130012,9,1,1,-9,22,20,2
130012,10,3,2,-9,19,123,2
130012,11,3,1,-9,19,200,2
130012,12,1,2,-9,13,7,3
130012,13,1,2,-9,11,30,3
130012,14,3,2,-9,16,54,2
130012,15,1,2,-9,14,25,4
130012,16,4,2,-9,16,8,4
130012,17,1,2,-9,16,58,4
130012,18,3,2,-9,14,47,2
130012,19,1,2,-9,12,25,3
130013,1,1,2,-9,12,25,3
130013,2,4,2,-9,42,2,5
130013,3,4,2,-9,48,3,5
130013,4,1,2,-9,12,14,4
130013,5,1,2,-9,10,12,4
130013,6,1,2,-9,12,51,4
130013,7,1,1,-9,55,27,3
130014,1,4,3,-9,16,2,3
130014,2,1,1,-9,8,53,4
130014,3,1,1,-9,11,19,5
130014,4,1,1,-9,8,47,4
130014,5,1,1,-9,7,49,4
130014,6,1,1,-9,10,14,4
130014,7,1,1,-9,11,3,4
130014,8,1,1,-9,12,83,4
130014,9,1,3,-9,9,20,4
130014,10,4,1,-9,33,2,4
130014,11,4,1,-9,15,2,4
130014,12,5,1,-9,18,167,3
130014,13,4,1,-9,37,3,4
130014,14,4,2,-9,19,2,3
130014,15,4,2,-9,21,2,3
130014,16,1,1,-9,14,73,3
130014,17,2,1,-9,12,98,2
130014,18,1,1,-9,9,35,2
130014,19,4,1,-9,29,3,4
130014,20,1,1,-9,11,61,4
130014,21,1,1,-9,14,33,4
130014,22,1,1,-9,24,4,4
130014,23,4,2,-9,21,2,4
130014,24,1,2,-9,19,10,4
130014,25,1,2,-9,13,23,5
130014,26,1,1,-9,17,38,4
130014,27,2,1,-9,19,145,2
130014,28,4,1,-9,41,3,3
130014,29,1,2,-9,27,7,3
130014,30,4,2,-9,35,2,3
130014,31,1,1,-9,19,6,3
130014,32,1,1,-9,9,10,2
130014,33,1,1,-9,19,8,3
130014,34,1,1,-9,15,18,2
130014,35,4,1,-9,25,1,4
130014,36,4,2,-9,18,2,2
130014,37,1,2,-9,14,9,5
130014,38,1,1,-9,6,37,3
130014,39,1,1,-9,20,25,4
130014,40,1,3,-9,15,17,2
130014,41,1,1,-9,11,29,3
130014,42,4,1,-9,34,2,4
130015,1,4,1,-9,39,2,4
130015,2,1,1,-9,17,26,4
130015,3,4,1,-9,31,1,3
130015,4,4,1,-9,15,1,4
130015,5,1,1,-9,11,37,4
130015,6,4,1,-9,19,2,4
130015,7,1,1,-9,12,13,3
130015,8,4,1,-9,27,1,3
130015,9,3,1,-9,12,45,3
130015,10,1,1,-9,7,108,2
130015,11,4,1,-9,25,1,3
130015,12,4,1,-9,32,2,4
130015,13,4,1,-9,25,1,2
130015,14,1,1,-9,11,8,4
130017,1,2,1,-9,22,195,2
130017,2,2,1,-9,23,201,2
130017,3,2,1,-9,23,194,2
130017,4,2,1,-9,23,189,2
130017,5,4,2,-9,14,1,4
130017,6,4,3,-9,19,1,3
130017,7,4,3,-9,17,1,3
130017,8,4,3,-9,22,3,4
130017,9,4,2,-9,24,1,4
130017,10,4,3,-9,21,2,4
130017,11,4,3,-9,15,1,3
130017,12,1,1,-9,9,4,3
130019,1,4,1,-9,29,2,3
130019,2,1,1,-9,13,13,4
130019,3,4,1,-9,22,2,2
130019,4,4,1,-9,8,4,3
130019,5,1,2,-9,13,72,3
130019,6,4,1,-9,19,5,2
130019,7,4,1,-9,36,2,2
130019,8,4,1,-9,20,2,2
130019,9,1,1,-9,12,7,2
130019,10,1,1,-9,12,30,2
130019,11,1,1,-9,12,29,2
130019,12,1,1,-9,10,6,2
130019,13,4,1,-9,27,2,2
130019,14,1,1,-9,11,17,3
130019,15,1,1,-9,13,50,3
130019,16,4,1,-9,21,2,2
130019,17,1,1,-9,12,35,2
130019,18,4,1,-9,15,4,2
130019,19,4,1,-9,40,1,2
130019,20,4,1,-9,18,1,2
130019,21,4,1,-9,18,1,2
130019,22,4,1,-9,19,2,2
130019,23,1,1,-9,8,35,2
130019,24,4,1,-9,16,2,2
130019,25,1,1,-9,11,10,3
130019,26,4,1,-9,27,2,2
130019,27,1,2,-9,23,10,4
130019,28,1,2,-9,9,10,4
130019,29,1,2,-9,18,19,4
130019,30,1,2,-9,14,19,4
130019,31,1,2,-9,15,25,5
130019,32,1,1,-9,8,73,2
130019,33,4,1,-9,19,2,2
130019,34,4,1,-9,24,1,2
130019,35,1,1,-9,9,30,2
130019,36,1,1,-9,11,16,3
130019,37,4,1,-9,19,1,2
130019,38,4,1,-9,22,2,2
130019,39,4,1,-9,13,8,3
130019,40,4,1,-9,15,2,2
130019,41,4,1,-9,23,2,2
130019,42,4,1,-9,19,2,2
130019,43,1,1,-9,11,29,4
130019,44,1,1,-9,23,15,3
130019,45,1,1,-9,9,17,2
130019,46,4,1,-9,19,3,2
130020,1,4,2,-9,36,1,1
130020,2,1,2,-9,8,44,2
130020,3,4,2,-9,40,2,2
130020,4,4,2,-9,30,1,2
130020,5,1,2,-9,16,9,3
130020,6,1,2,-9,9,6,4
130020,7,1,2,-9,9,47,3
130020,8,4,2,-9,43,2,2
130020,9,4,2,-9,37,1,2
130020,10,4,2,-9,41,2,2
130020,11,1,2,-9,16,9,2
130020,12,1,2,-9,10,10,2
130020,13,1,2,-9,16,10,2
130020,14,4,2,-9,14,1,2
130020,15,4,2,-9,34,2,2
130020,16,4,2,-9,41,2,2
130020,17,1,2,-9,12,6,2
130020,18,1,2,-9,13,28,2
130020,19,1,2,-9,9,68,2
130020,20,1,2,-9,11,26,2
130020,21,1,2,-9,9,21,2
130020,22,1,2,-9,7,47,2
130020,23,1,2,-9,15,22,2
130020,24,1,2,-9,10,24,2
130020,25,1,2,-9,29,4,2
130020,26,4,2,-9,35,4,2
130020,27,4,2,-9,26,2,2
130020,28,1,2,-9,22,6,2
130020,29,4,2,-9,22,2,2
130021,1,4,1,-9,50,1,1
130021,2,1,1,-9,6,24,1
130021,3,1,1,-9,13,21,1
130021,4,1,1,-9,10,4,1
130021,5,1,1,-9,10,11,1
130021,6,1,1,-9,11,23,1
130021,7,1,1,-9,14,21,1
130021,8,1,1,-9,11,28,1
130021,9,1,1,-9,16,6,1
130021,10,1,1,-9,16,5,1
130021,11,1,1,-9,11,17,1
130021,12,1,1,-9,14,9,1
130021,13,4,1,-9,81,2,1
130021,14,4,1,-9,30,1,1
130021,15,1,1,-9,27,3,3
130021,16,4,1,-9,34,2,3
130021,17,1,1,-9,11,15,4
130021,18,1,1,-9,54,1,1
130021,19,4,1,-9,55,1,1
130022,1,1,1,-9,8,127,3
130022,2,4,1,-9,19,4,4
130022,3,1,1,-9,10,145,2
130022,4,1,1,-9,9,102,4
130022,5,1,1,-9,8,92,4
130022,6,1,1,-9,9,76,4
130022,7,4,1,-9,14,2,4
130022,8,1,1,-9,8,127,2
130022,9,1,1,-9,11,134,3
130022,10,2,1,-9,11,157,1
130022,11,1,1,-9,12,60,4
130022,12,1,1,-9,11,10,4
130022,13,2,1,-9,11,181,2
130022,14,1,1,-9,14,120,2
130022,15,4,1,-9,14,1,4
130022,16,1,1,-9,11,47,3
130022,17,4,1,-9,20,2,4
130022,18,1,1,-9,14,56,3
130022,19,1,1,-9,9,147,3
130022,20,1,1,-9,11,58,4
130022,21,2,1,-9,13,127,2
130022,22,1,1,-9,11,157,3
130022,23,1,1,-9,16,22,2
130022,24,1,1,-9,12,49,4
130022,25,1,1,-9,15,53,4
130022,26,1,1,-9,9,21,3
130022,27,1,1,-9,6,37,2
130022,28,4,1,-9,10,1,3
130022,29,1,1,-9,8,153,4
130022,30,1,1,-9,8,136,4
130022,31,1,1,-9,7,126,4
130022,32,1,1,-9,7,71,4
130022,33,1,1,-9,8,116,4
130023,1,3,1,-9,21,130,1
130023,2,2,1,-9,14,113,2
130023,3,4,1,-9,10,1,2
130023,4,1,1,-9,12,18,4
130023,5,1,1,-9,11,81,2
130023,6,1,1,-9,8,60,3
130023,7,4,1,-9,12,1,4
130023,8,1,1,-9,8,62,1
130024,1,4,1,-9,9,2,3
130024,2,4,2,-9,30,2,2
130024,3,1,3,-9,10,39,2
130024,4,4,1,-9,41,3,3
130024,5,4,1,-9,37,2,2
130024,6,1,3,-9,6,26,2
130024,7,1,1,-9,24,14,3
130024,8,1,2,-9,6,15,4
130024,9,1,2,-9,11,44,3
130024,10,1,2,-9,10,11,3
130024,11,1,2,-9,11,10,3
130024,12,4,2,-9,47,2,2
130024,13,1,2,-9,13,60,3
130024,14,4,3,-9,43,3,2
130024,15,4,3,-9,29,1,2
130024,16,1,2,-9,15,35,3
130024,17,1,2,-9,12,24,3
130024,18,1,3,-9,8,40,3
130024,19,4,2,-9,19,2,3
130024,20,4,2,-9,34,1,2
130024,21,4,1,-9,35,1,4
130024,22,1,1,-9,10,20,3
130024,23,4,1,-9,39,2,4
130024,24,4,3,-9,24,1,2
130024,25,4,1,-9,37,3,3
130024,26,4,2,-9,34,2,2
130025,1,2,1,-9,26,238,2
130025,2,4,1,-9,21,5,4
130025,3,2,1,-9,16,112,1
130025,4,4,2,-9,13,1,4
130025,5,1,1,-9,22,143,3
130025,6,1,1,-9,13,14,4
130025,7,1,1,-9,27,155,3
130025,8,4,1,-9,17,2,4
130025,9,1,2,-9,12,104,4
130025,10,1,1,-9,13,86,2
130025,11,1,2,-9,9,15,4
130025,12,1,2,-9,15,67,4
130025,13,1,2,-9,12,107,2
130025,14,4,2,-9,18,2,4
130025,15,1,2,-9,13,31,3
130025,16,1,2,-9,10,35,4
130025,17,1,2,-9,10,100,4
130025,18,1,2,-9,13,117,4
130025,19,4,1,-9,20,2,4
130026,1,4,1,-9,10,1,4
130026,2,4,2,-9,30,4,1
130026,3,1,1,-9,16,38,4
130026,4,4,1,-9,16,2,4
130026,5,1,2,-9,6,95,2
130026,6,1,1,-9,12,138,2
130026,7,4,1,-9,16,2,4
130026,8,2,1,-9,14,185,2
130026,9,1,1,-9,13,100,3
130026,10,2,1,-9,23,273,2
130026,11,1,1,-9,12,66,4
130027,1,4,1,-9,30,1,4
130027,2,4,1,-9,35,1,4
130027,3,4,1,-9,18,1,5
130027,4,1,1,-9,17,14,4
130027,5,1,1,-9,26,10,4
130027,6,4,1,-9,16,2,4
130027,7,4,1,-9,14,2,4
130027,8,4,1,-9,10,1,4
130027,9,4,1,-9,15,1,4
130027,10,4,1,-9,20,1,4
130027,11,4,1,-9,16,1,4
130027,12,1,1,-9,14,5,5
130027,13,4,1,-9,13,1,4
130027,14,4,1,-9,21,1,4
130027,15,2,2,-9,12,115,2
130028,1,4,1,-9,26,2,4
130028,2,1,1,-9,17,166,4
130028,3,4,1,-9,14,1,4
130028,4,4,1,-9,41,3,3
130028,5,4,2,-9,18,2,2
130028,6,1,2,-9,9,9,4
130028,7,1,2,-9,7,79,3
130028,8,4,1,-9,20,1,4
130028,9,4,1,-9,19,1,4
130028,10,1,2,-9,12,2,4
130028,11,4,1,-9,12,2,5
130029,1,1,1,-9,6,88,3
130029,2,4,1,-9,9,4,4
130029,3,1,1,-9,14,3,5
130029,4,2,1,-9,10,111,3
130029,5,4,1,-9,23,2,4
130029,6,4,1,-9,18,2,4
130029,7,4,1,-9,39,2,4
130029,8,4,1,-9,9,2,5
130029,9,1,1,-9,6,53,4
130029,10,2,1,-9,11,124,2
130029,11,4,1,-9,17,1,4
130029,12,1,1,-9,9,32,3
130029,13,1,1,-9,7,59,1
130029,14,4,1,-9,14,1,2
130029,15,4,1,-9,11,1,2
130029,16,4,1,-9,10,1,2
130029,17,4,1,-9,13,2,2
130029,18,4,1,-9,25,3,2
130029,19,4,1,-9,15,1,2
130029,20,4,1,-9,16,1,2
130029,21,4,1,-9,16,1,3
130029,22,1,1,-9,5,119,3
130029,23,4,1,-9,18,2,4
130029,24,4,1,-9,22,1,4
130029,25,1,1,-9,7,111,3
130030,1,4,2,-9,22,1,2
130030,2,4,2,-9,16,1,2
130030,3,4,2,-9,15,2,3
130030,4,1,1,-9,13,71,2
130030,5,1,1,-9,8,32,2
130030,6,1,1,-9,7,48,2
130030,7,4,2,-9,61,3,4
130030,8,1,2,-9,9,31,4
130030,9,4,2,-9,34,1,3
130030,10,4,2,-9,27,2,3
130030,11,1,2,-9,36,6,4
130032,1,1,2,-9,10,35,4
130032,2,1,2,-9,88,44,4
130032,3,1,3,-9,10,25,4
130032,4,1,3,-9,9,36,4
130032,5,1,3,-9,11,21,4
130032,6,1,3,-9,9,54,4
130032,7,1,3,-9,14,6,4
130032,8,1,3,-9,12,50,3
130032,9,4,3,-9,30,3,3
130032,10,4,3,-9,22,2,4
130032,11,4,3,-9,40,3,3
130032,12,1,3,-9,23,23,3
130032,13,4,2,-9,47,2,5
130032,14,4,1,-9,25,1,5
130032,15,4,1,-9,17,1,4
130032,16,1,2,-9,13,10,4
130032,17,1,2,-9,7,27,4
130033,1,4,1,-9,12,1,4
130033,2,4,1,-9,12,2,4
130033,3,4,1,-9,18,2,4
130033,4,4,1,-9,24,2,2
130033,5,4,1,-9,15,1,4
130033,6,1,1,-9,6,17,4
130033,7,1,1,-9,5,22,4
130033,8,4,1,-9,14,1,2
130033,9,4,1,-9,19,1,4
130033,10,1,1,-9,11,96,4
130033,11,1,1,-9,8,7,4
130033,12,4,1,-9,10,1,4
130033,13,1,1,-9,18,5,4
130033,14,4,1,-9,14,1,2
130033,15,4,1,-9,19,2,3
130033,16,4,1,-9,15,1,4
130033,17,4,1,-9,13,1,4
130033,18,4,1,-9,27,1,2
130033,19,4,1,-9,13,1,4
130033,20,4,1,-9,14,2,4
130033,21,4,1,-9,19,1,4
130033,22,4,1,-9,12,2,3
130033,23,4,1,-9,17,1,5
130033,24,4,1,-9,15,1,4
130033,25,4,1,-9,11,2,4
130033,26,4,1,-9,14,1,4
130033,27,4,1,-9,13,1,3
130033,28,4,1,-9,10,2,4
130033,29,4,1,-9,16,1,3
130033,30,4,1,-9,12,1,4
130033,31,4,1,-9,17,1,4
130033,32,4,1,-9,15,1,4
130034,1,1,2,-9,12,28,4
130034,2,1,2,-9,10,34,4
130034,3,1,2,-9,12,10,4
130034,4,4,2,-9,25,2,4
130034,5,1,2,-9,35,4,4
130034,6,1,2,-9,16,7,4
130034,7,1,2,-9,25,15,4
130034,8,4,2,-9,22,5,4
130034,9,4,2,-9,21,4,4
130034,10,4,2,-9,28,2,4
130034,11,4,2,-9,50,3,4
130034,12,1,2,-9,35,8,4
130034,13,4,2,-9,43,3,4
130034,14,4,2,-9,21,4,4
130034,15,4,2,-9,35,2,4
130034,16,1,2,-9,16,10,4
130034,17,4,2,-9,22,3,4
130034,18,4,2,-9,39,2,4
130034,19,1,2,-9,21,3,5
130034,20,4,2,-9,31,4,4
130034,21,4,2,-9,43,3,4
130034,22,4,2,-9,25,7,4
130034,23,1,2,-9,12,32,4
130034,24,1,2,-9,21,30,4
130034,25,1,2,-9,15,13,4
130034,26,4,2,-9,41,2,4
130034,27,1,2,-9,14,10,4
130034,28,1,2,-9,18,14,4
130034,29,1,2,-9,12,99,4
130034,30,1,2,-9,13,10,4
130034,31,1,2,-9,12,9,3
130034,32,1,2,-9,11,15,3
130034,33,4,2,-9,29,9,4
130034,34,4,2,-9,29,9,4
130034,35,1,2,-9,15,20,3
130034,36,1,2,-9,10,10,4
130035,1,4,3,-9,22,2,4
130035,2,4,3,-9,18,1,3
130035,3,4,3,-9,9,1,5
130035,4,4,3,-9,22,2,4
130035,5,1,3,-9,13,3,3
130035,6,1,3,-9,23,3,3
130035,7,4,2,-9,36,1,3
130035,8,1,1,-9,53,6,2
130035,9,4,3,-9,13,2,2
130035,10,1,3,-9,15,2,3
130035,11,4,3,-9,23,1,3
130035,12,4,3,-9,19,1,3
130035,13,4,3,-9,15,2,3
130035,14,3,3,-9,13,15,3
130035,15,4,3,-9,10,1,3
130035,16,4,3,-9,13,1,3
130035,17,4,3,-9,14,2,4
130035,18,4,3,-9,12,1,3
130035,19,4,3,-9,10,1,3
130035,20,1,3,-9,25,3,3
130035,21,4,3,-9,22,2,5
130035,22,4,3,-9,20,2,4
130035,23,4,3,-9,17,1,3
130035,24,4,3,-9,32,2,3
130035,25,4,3,-9,20,1,3
130035,26,4,3,-9,12,1,3
130035,27,4,3,-9,21,2,4
130035,28,4,3,-9,11,1,2
130035,29,4,3,-9,28,2,3
130035,30,4,3,-9,10,1,4
130035,31,4,3,-9,14,1,4
130035,32,4,3,-9,22,1,4
130035,33,4,3,-9,15,1,3
130035,34,1,3,-9,21,2,3
130035,35,4,3,-9,38,1,3
130035,36,1,1,-9,15,4,2
130035,37,1,1,-9,8,52,2
130035,38,4,3,-9,14,1,3
130035,39,1,3,-9,12,3,3
130035,40,4,3,-9,14,1,3
130035,41,4,3,-9,15,1,4
130035,42,1,1,-9,7,49,2
130036,1,1,1,-9,7,23,4
130036,2,1,1,-9,16,7,4
130036,3,4,1,-9,10,1,4
130036,4,4,1,-9,10,1,4
130036,5,1,1,-9,11,47,4
130036,6,4,1,-9,26,1,4
130036,7,4,1,-9,33,2,4
130036,8,2,1,-9,21,148,2
130037,1,1,2,-9,9,59,4
130037,2,4,2,-9,14,1,4
130037,3,4,1,-9,14,2,4
130037,4,1,1,-9,18,60,3
130037,5,3,1,-9,36,208,2
130037,6,4,1,-9,18,2,4
130037,7,1,2,-9,9,53,2
130037,8,4,1,-9,28,2,4
130037,9,1,2,-9,8,57,2
130037,10,4,1,-9,26,1,4
130037,11,4,1,-9,20,2,4
130037,12,1,1,-9,5,31,5
130039,1,4,1,-9,16,1,4
130039,2,2,1,-9,16,173,2
130039,3,1,1,-9,11,70,2
130039,4,1,1,-9,11,104,5
130039,5,1,1,-9,10,36,2
130039,6,4,1,-9,10,1,4
130039,7,1,1,-9,10,25,4
130039,8,4,1,-9,12,1,4
130039,9,4,1,-9,13,2,4
130039,10,4,1,-9,17,2,4
130039,11,4,1,-9,10,1,4
130039,12,4,1,-9,10,1,3
130039,13,2,1,-9,13,176,2
130039,14,2,1,-9,11,168,2
130039,15,2,1,-9,11,176,2
130039,16,1,1,-9,10,86,3
130039,17,1,1,-9,9,32,3
130039,18,1,1,-9,8,124,4
130039,19,2,1,-9,13,162,2
130039,20,2,1,-9,11,163,2
130039,21,1,1,-9,8,128,2
130039,22,1,1,-9,12,34,2
130040,1,4,3,-9,33,3,4
130040,2,4,3,-9,14,3,4
130040,3,4,3,-9,25,4,4
130040,4,1,3,-9,9,121,3
130040,5,1,1,-9,10,10,4
130040,6,4,3,-9,38,3,4
130040,7,1,3,-9,15,57,4
130040,8,4,3,-9,35,4,4
130040,9,1,1,-9,18,71,4
130040,10,4,1,-9,12,5,4
130040,11,2,3,-9,23,243,1
130040,12,4,3,-9,34,3,4
130040,13,4,3,-9,41,5,4
130040,14,4,3,-9,17,1,3
130041,1,2,3,-9,23,182,2
130041,2,1,1,-9,15,150,5
130041,3,4,1,-9,20,3,4
130041,4,4,1,-9,21,1,4
130041,5,4,2,-9,31,2,2
