bund_nr,lfd_nr,zwiesel,bart,baumkennzahl,d_mess,bhd_hoehe,hoehe,kransatz,kraft,schi,hori,azi,alter,alter_methode
140013,31,,gki,-9,218,130,-9,-9,2,1,961,75,57,1
140013,32,,gki,-9,192,140,-9,-9,2,1,1245,91,57,1
140013,33,,gki,-9,170,130,-9,-9,3,1,1249,132,57,1
140013,34,,gki,-9,136,130,-9,-9,3,1,682,109,57,1
140013,35,,gki,-9,199,140,-9,-9,3,1,788,119,57,1
140013,36,,gki,-9,104,130,-9,-9,3,1,492,132,57,1
140013,37,,gki,-9,88,130,-9,-9,4,1,138,187,57,1
140013,38,,gki,-9,258,130,-9,-9,2,1,245,192,57,1
140013,39,,gki,-9,222,130,-9,-9,2,1,526,164,57,1
140013,40,,gki,-9,104,130,-9,-9,4,1,718,168,57,1
140013,41,,gki,-9,210,130,-9,-9,2,1,970,161,57,1
140013,42,,gki,-9,113,130,-9,-9,4,1,1261,189,57,1
140013,43,,gki,-9,119,130,-9,-9,4,1,933,180,57,1
140013,44,,gki,-9,109,130,-9,-9,4,1,630,186,57,1
140013,45,,gki,-9,138,130,-9,-9,3,1,675,206,57,1
140013,46,,gki,-9,236,130,-9,-9,2,1,897,194,57,1
140013,47,,gki,-9,173,130,-9,-9,2,1,1107,197,57,1
140013,48,,gki,-9,105,130,-9,-9,4,1,1135,204,57,1
140013,49,,gki,-9,165,130,-9,-9,2,1,1030,208,57,1
140013,50,,gki,-9,134,130,-9,-9,3,1,965,222,57,1
140013,51,,gki,-9,184,130,-9,-9,2,1,489,230,57,1
140013,52,,gki,-9,175,130,-9,-9,2,1,351,238,57,1
140013,53,,gki,-9,199,130,-9,-9,2,1,273,282,57,1
140014,1,,gki,-9,130,130,142,114,3,1,298,218,60,1
140014,2,,gki,-9,148,130,-9,-9,2,1,215,246,60,1
140014,3,,gki,-9,166,130,151,112,2,1,373,243,60,1
140014,4,,gki,-9,164,130,-9,-9,2,1,352,269,60,1
140014,5,,gki,-9,170,130,-9,-9,2,1,665,253,60,1
140014,6,,gki,-9,161,130,-9,-9,2,1,670,268,60,1
140014,7,,gki,-9,136,130,-9,-9,3,1,849,264,60,1
140014,8,,gki,-9,143,130,-9,-9,3,1,808,374,60,1
140014,9,,gki,-9,87,130,115,97,4,1,404,294,60,1
140014,10,,gki,-9,115,130,-9,-9,3,1,600,295,60,1
140014,11,,gki,-9,170,130,-9,-9,2,1,1015,290,60,1
140014,12,,gki,-9,176,130,-9,-9,2,1,1055,296,60,1
140014,13,,gki,-9,174,130,-9,-9,2,1,1225,304,60,1
140014,14,,gki,-9,164,130,-9,-9,2,1,1074,319,60,1
140014,15,,gki,-9,136,130,-9,-9,2,1,1022,322,60,1
140014,16,,gki,-9,149,130,-9,-9,2,1,872,337,60,1
140014,17,,gki,-9,249,130,171,95,1,1,690,319,60,1
140014,18,,gki,-9,175,130,-9,-9,2,1,495,331,60,1
140014,19,,gki,-9,89,130,-9,-9,3,1,417,337,60,1
140014,20,,gki,-9,144,130,-9,-9,2,1,300,323,60,1
140014,21,,gki,-9,84,130,-9,-9,4,1,277,364,60,1
140014,22,,gki,-9,78,130,-9,-9,4,1,123,4,60,1
140014,23,,gki,-9,71,130,-9,-9,4,1,295,396,60,1
140014,24,,gki,-9,122,130,-9,-9,3,1,539,376,60,1
140014,25,,gki,-9,126,130,-9,-9,2,1,880,364,60,1
140014,26,,gki,-9,163,130,-9,-9,2,1,921,359,60,1
140014,27,,gki,-9,178,130,-9,-9,2,1,1081,359,60,1
140014,28,,gki,-9,232,130,-9,-9,1,1,1177,364,60,1
140014,29,,gki,-9,132,130,-9,-9,2,1,1199,379,60,1
140014,30,,gki,-9,176,140,-9,-9,2,1,917,384,60,1
140014,31,,gki,-9,195,130,-9,-9,2,1,389,17,60,1
140014,32,,gki,-9,200,130,-9,-9,2,1,767,396,60,1
140014,33,,gki,-9,160,130,-9,-9,2,1,1022,5,60,1
140014,34,,gki,-9,124,130,-9,-9,3,1,1048,14,60,1
140014,35,,gki,-9,98,150,-9,-9,3,1,1182,12,60,1
140014,36,,gki,-9,109,130,-9,-9,3,1,1159,26,60,1
140014,37,,gki,-9,121,130,-9,-9,3,1,1103,22,60,1
140014,38,,gki,-9,114,130,-9,-9,3,1,797,15,60,1
140014,39,,gki,-9,144,130,-9,-9,2,1,870,29,60,1
140014,40,,gki,-9,116,130,-9,-9,2,1,1044,43,60,1
140014,41,,gki,-9,184,130,-9,-9,2,1,1255,43,60,1
140014,42,,gki,-9,250,130,163,110,2,1,1207,58,60,1
140014,43,,gki,-9,208,130,-9,-9,2,1,920,59,60,1
140014,44,,gki,-9,185,130,-9,-9,2,1,834,54,60,1
140014,45,,gki,-9,113,130,-9,-9,3,1,536,49,60,1
140014,46,,gki,-9,160,130,-9,-9,2,1,351,52,60,1
140014,47,,gki,-9,125,130,-9,-9,3,1,462,63,60,1
140014,48,,gki,-9,114,130,-9,-9,3,1,488,82,60,1
140014,49,,gki,-9,127,140,-9,-9,2,1,389,100,60,1
140014,50,,gki,-9,140,130,-9,-9,3,1,962,70,60,1
140014,51,,gki,-9,100,130,-9,-9,3,1,1194,82,60,1
140014,52,,gki,-9,121,130,-9,-9,3,1,1040,88,60,1
140014,53,,gki,-9,217,130,-9,-9,2,1,826,86,60,1
140014,54,,gki,-9,145,130,-9,-9,3,1,930,95,60,1
140014,55,,gki,-9,210,130,-9,-9,2,1,147,106,60,1
140014,56,,gki,-9,142,130,-9,-9,2,1,212,147,60,1
140014,57,,gki,-9,145,130,-9,-9,2,1,789,107,60,1
140014,58,,gki,-9,135,130,-9,-9,3,1,1128,103,60,1
140014,59,,gki,-9,106,140,-9,-9,3,1,1192,109,60,1
140014,60,,gki,-9,151,130,-9,-9,3,1,1054,120,60,1
140014,61,,gki,-9,120,130,-9,-9,3,1,878,126,60,1
140014,62,,gki,-9,136,130,-9,-9,2,1,689,137,60,1
140014,63,,gki,-9,234,130,-9,-9,2,1,460,166,60,1
140014,64,,gki,-9,152,130,-9,-9,2,1,859,174,60,1
140014,65,,gki,-9,154,130,-9,-9,2,1,966,159,60,1
140014,66,,gki,-9,121,150,-9,-9,3,1,1032,151,60,1
140014,67,,gki,-9,139,130,-9,-9,2,1,1121,145,60,1
140014,68,,gki,-9,103,130,-9,-9,3,1,1079,163,60,1
140014,69,,gki,-9,103,130,-9,-9,4,1,991,177,60,1
140014,70,,gki,-9,156,130,-9,-9,2,1,1133,175,60,1
140014,71,,gki,-9,142,130,-9,-9,3,1,1168,170,60,1
140014,72,,gki,-9,118,130,-9,-9,3,1,1076,195,60,1
140014,73,,gki,-9,123,130,-9,-9,3,1,959,187,60,1
140014,74,,gki,-9,214,130,-9,-9,2,1,814,208,60,1
140014,75,,gki,-9,113,130,-9,-9,3,1,892,225,60,1
140014,76,,gki,-9,259,130,-9,-9,1,1,1244,212,60,1
140014,77,,gki,-9,105,130,-9,-9,4,1,1001,236,60,1
140015,1,,gki,-9,264,130,-9,-9,2,1,127,154,117,1
140015,2,,gki,-9,279,130,191,133,2,1,679,155,117,1
140015,3,,gki,-9,142,130,141,123,3,1,899,146,117,1
140015,4,,gki,-9,260,130,-9,-9,2,1,1096,145,117,1
140015,5,,gki,-9,215,130,-9,-9,3,1,1116,191,117,1
140015,6,,gki,-9,192,150,159,127,3,1,839,183,117,1
140015,7,,gki,-9,270,130,-9,-9,2,1,635,194,117,1
140015,8,,gki,-9,217,130,-9,-9,3,1,423,228,117,1
140015,9,,gki,-9,198,130,-9,-9,3,1,424,254,117,1
140015,10,,gki,-9,245,140,185,118,2,1,1059,217,117,1
140015,11,,gki,-9,366,130,207,134,1,1,1469,231,117,1
140015,12,,gki,-9,318,130,199,117,2,1,1236,252,117,1
140015,13,,gki,-9,341,130,-9,-9,2,1,1089,276,117,1
140015,14,,gki,-9,314,130,-9,-9,2,1,1348,276,117,1
140015,15,,gki,-9,75,130,76,32,4,1,496,298,20,5
140015,16,,gki,-9,276,130,-9,-9,3,1,470,313,117,1
140015,17,,gki,-9,160,130,-9,-9,3,1,1073,333,40,5
140015,18,,gki,-9,102,130,-9,-9,4,1,1043,318,40,1
140015,19,,gki,-9,285,130,-9,-9,3,1,840,358,117,1
140015,20,,gki,-9,309,130,-9,-9,2,1,1736,387,117,1
140015,21,,gki,-9,326,130,-9,-9,2,1,1053,11,117,1
140015,22,,gki,-9,237,130,-9,-9,3,1,422,391,117,1
140015,23,,gki,-9,251,130,-9,-9,3,1,496,15,117,1
140015,24,,gki,-9,255,140,-9,-9,2,1,161,22,117,1
140015,25,,gki,-9,241,130,-9,-9,2,1,898,34,117,1
140015,26,,gki,-9,358,130,-9,-9,2,1,1087,50,117,1
140015,27,,gki,-9,348,130,-9,-9,2,1,1605,77,117,1
140015,28,,gki,-9,292,130,-9,-9,2,1,888,104,117,1
140015,29,,gki,-9,184,130,-9,-9,3,1,509,101,117,1
140015,30,,gki,-9,205,130,-9,-9,3,1,338,81,117,1
140016,1,,gki,-9,493,130,261,178,2,1,508,203,96,1
140016,2,,tei,-9,182,130,145,111,-9,2,1242,238,43,1
140016,3,,tei,-9,287,130,190,103,3,1,925,246,96,1
140016,4,,gki,-9,276,130,232,177,3,1,728,242,96,1
140016,5,,tei,-9,106,130,-9,-9,-9,2,833,254,43,1
140016,6,,gki,-9,216,130,-9,-9,3,1,996,264,96,1
140016,7,,gki,-9,224,130,184,148,3,1,1057,261,96,1
140016,8,,rbu,-9,350,130,209,38,4,1,1617,270,96,1
140016,9,,gki,-9,285,130,261,192,2,1,1159,284,96,1
140016,10,,gki,-9,205,130,-9,-9,4,1,298,298,96,1
140016,11,,gki,-9,359,130,-9,-9,2,1,471,289,96,1
140016,12,,rbu,-9,132,100,-9,-9,-9,2,840,294,43,1
140016,13,,tei,-9,134,130,-9,-9,-9,2,908,297,43,1
140016,14,,rbu,-9,210,130,191,114,4,1,845,299,43,1
140016,15,,gki,-9,338,130,243,183,2,1,1613,318,96,1
140016,16,,gki,-9,222,130,-9,-9,3,1,1040,326,96,1
140016,17,,gki,-9,306,130,-9,-9,2,1,828,318,96,1
140016,18,,tei,-9,152,130,-9,-9,-9,2,767,327,43,1
140016,19,,gki,-9,427,130,229,142,2,1,413,346,96,1
140016,20,,tei,-9,104,130,89,46,-9,2,316,349,43,1
140016,21,,gki,-9,284,130,-9,-9,3,1,774,354,96,1
140016,22,,rbu,-9,347,130,248,60,2,1,904,372,96,1
140016,23,,gki,-9,273,130,-9,-9,3,1,1226,375,96,1
140016,24,,rbu,-9,308,130,-9,-9,3,1,1533,362,96,1
140016,25,,gki,-9,252,130,-9,-9,3,1,1133,11,96,1
140016,26,,tei,-9,207,130,149,84,-9,2,408,28,96,1
140016,27,,gki,-9,288,130,-9,-9,2,1,715,35,96,1
140016,28,,gki,-9,303,130,-9,-9,2,1,858,45,96,1
140016,29,,sbi,-9,118,130,101,84,-9,2,1175,48,43,1
140016,30,,rbu,-9,207,130,-9,-9,-9,2,1226,62,43,1
140016,31,,tei,-9,312,130,-9,-9,2,1,1696,70,96,1
140016,32,,gki,-9,337,130,-9,-9,2,1,1216,76,96,1
140016,33,,gki,-9,372,130,235,157,2,1,1503,83,96,1
140016,34,,rbu,-9,142,130,129,84,-9,2,1082,95,43,1
140016,35,,gki,-9,279,130,-9,-9,2,1,789,77,96,1
140016,36,,gki,-9,343,130,-9,-9,2,1,757,99,96,1
140016,37,,rbu,-9,117,130,-9,-9,-9,2,677,118,43,1
140016,38,,tei,-9,325,130,221,89,2,1,468,109,96,1
140016,39,,gki,-9,278,130,-9,-9,2,1,853,133,96,1
140016,40,,gki,-9,318,130,-9,-9,2,1,1615,109,96,1
140016,41,,gki,-9,405,130,-9,-9,2,1,1230,133,96,1
140016,42,,tei,-9,242,130,-9,-9,4,1,1155,140,96,1
140016,43,,sbi,-9,108,130,114,75,-9,2,708,158,43,1
140016,44,,gki,-9,260,130,-9,-9,4,1,795,174,96,1
140016,46,,rbu,-9,401,130,247,90,2,1,1209,208,96,1
140016,47,,tei,-9,239,130,-9,-9,4,1,1244,301,96,1
140016,48,,gki,-9,330,130,-9,-9,2,1,1774,162,96,1
140017,1,,rbu,-9,141,130,152,71,4,1,466,66,40,5
140017,2,,gki,-9,366,130,274,219,2,1,428,77,67,1
140017,3,,gfi,-9,247,130,225,110,3,1,865,75,47,1
140017,4,,gki,-9,337,130,275,206,2,1,1229,81,67,1
140017,5,,gki,-9,513,130,308,229,1,1,1645,75,67,1
140017,6,,gfi,-9,124,130,149,89,4,1,1157,100,30,5
140017,7,,gfi,-9,271,130,262,108,3,1,972,96,47,1
140017,8,,gki,-9,449,130,289,203,2,1,1185,114,67,1
140017,9,,gfi,-9,358,130,274,134,2,1,1759,124,47,1
140017,10,,gki,-9,346,130,-9,-9,2,1,1430,146,67,1
140017,11,,gfi,-9,197,130,200,111,3,1,1220,147,67,1
140017,12,,gfi,-9,308,130,262,129,2,1,1754,157,67,1
140017,13,,gki,-9,521,130,-9,-9,1,1,1737,183,67,1
140017,14,,gfi,-9,133,130,-9,-9,4,1,1107,170,30,5
140017,15,,gfi,-9,295,130,-9,-9,2,1,861,156,67,1
140017,16,,gfi,-9,116,150,-9,-9,4,1,667,133,30,5
140017,17,,gki,-9,504,130,-9,-9,2,1,415,116,67,1
140017,18,,gki,-9,381,130,-9,-9,2,1,206,218,67,1
140017,19,,gfi,-9,392,130,-9,-9,2,1,919,190,67,1
140017,20,,gfi,-9,217,130,-9,-9,3,1,1244,183,47,1
140017,21,,gki,-9,285,130,236,191,3,1,1086,201,67,1
140017,22,,gki,-9,570,130,303,217,1,1,1566,200,67,1
140017,23,,gki,-9,334,130,-9,-9,2,1,1745,203,67,1
140017,24,,gki,-9,429,130,-9,-9,2,1,1732,230,67,1
140017,25,,gki,-9,475,130,297,198,1,1,1666,260,67,1
140017,26,,rbu,-9,463,130,264,84,2,1,964,292,67,1
140017,27,,gki,-9,342,130,-9,-9,2,1,1325,311,67,1
140017,28,,gki,-9,322,130,-9,-9,3,1,840,314,67,1
140017,29,,gki,-9,390,130,-9,-9,2,1,1661,320,67,1
140017,30,,gki,-9,290,130,-9,-9,3,1,955,341,67,1
140017,31,,gfi,-9,122,130,-9,-9,4,1,1251,340,30,5
140017,32,,gki,-9,417,130,-9,-9,2,1,970,369,67,1
140017,33,,gki,-9,285,130,-9,-9,3,1,1195,363,67,1
140017,34,,gki,-9,363,130,-9,-9,2,1,1753,1,67,1
140017,35,,gfi,-9,316,130,-9,-9,2,1,1407,397,67,1
140017,36,,gfi,-9,134,130,-9,-9,4,1,1255,394,30,5
140017,37,,rbu,-9,340,130,278,106,2,1,960,8,67,1
140017,38,,gfi,-9,310,130,-9,-9,3,1,953,20,67,1
140017,39,,gki,-9,385,130,-9,-9,2,1,1323,34,67,1
140017,40,,gfi,-9,309,130,-9,-9,3,1,1631,40,67,1
140017,41,,gki,-9,417,130,-9,-9,2,1,1710,48,67,1
140017,42,,gki,-9,386,130,-9,-9,2,1,1334,56,67,1
140018,1,,gki,-9,332,130,247,163,2,1,180,194,57,1
140018,2,,gfi,-9,223,130,171,101,3,1,339,168,57,1
140018,3,,gki,-9,206,130,178,139,3,1,462,159,57,1
140018,4,,gki,-9,350,130,244,196,2,1,546,176,57,1
140018,5,,gki,-9,345,130,-9,-9,2,1,658,186,57,1
140018,6,,gfi,-9,347,130,228,78,2,1,1233,162,57,1
140018,7,,gki,-9,309,130,-9,-9,2,1,1564,192,57,1
140018,8,,gfi,-9,288,130,209,109,3,1,1212,185,57,1
140018,9,,gki,-9,242,130,-9,-9,3,1,1236,202,57,1
140018,10,,gki,-9,302,130,-9,-9,2,1,1486,209,57,1
140018,11,,gki,-9,273,150,-9,-9,2,1,1001,212,57,1
140018,12,,gki,-9,238,130,-9,-9,4,1,756,233,57,1
140018,13,,gfi,-9,176,130,159,107,4,1,612,234,57,1
140018,14,,gfi,-9,293,130,-9,-9,2,1,363,252,57,1
140018,15,,gfi,-9,338,130,-9,-9,2,1,504,283,57,1
140018,16,,gfi,-9,378,130,248,101,2,1,243,327,57,1
140018,17,,gki,-9,363,130,-9,-9,2,1,857,268,57,1
140018,18,,gfi,-9,119,130,71,18,4,1,1189,246,20,5
140018,19,,gki,-9,359,130,-9,-9,2,1,1332,260,57,1
140018,20,,gki,-9,308,130,-9,-9,3,1,1038,304,57,1
140018,21,,gki,-9,280,130,244,184,2,1,1157,313,57,1
140018,22,,gki,-9,361,130,-9,-9,2,1,1600,332,57,1
140018,23,,gki,-9,304,130,-9,-9,2,1,1126,326,57,1
140018,24,,gki,-9,191,130,-9,-9,4,1,985,339,57,1
140018,25,,gki,-9,184,130,181,144,4,1,794,332,57,1
140018,26,,gki,-9,314,130,-9,-9,2,1,1022,350,57,1
140018,27,,gfi,-9,311,140,-9,-9,2,1,1702,364,57,1
140018,28,,gki,-9,402,130,266,197,2,1,1582,378,57,1
140018,29,,gfi,-9,339,130,-9,-9,2,1,908,374,57,1
140018,30,,gki,-9,321,130,-9,-9,2,1,982,392,57,1
140018,31,,gki,-9,361,130,-9,-9,2,1,1357,3,57,1
140018,32,,gki,-9,348,130,-9,-9,2,1,1367,25,57,1
140018,33,,gki,-9,370,130,-9,-9,2,1,1754,38,57,1
140018,34,,gfi,-9,477,130,261,109,1,1,1274,49,57,1
140018,35,,gki,-9,332,130,-9,-9,3,1,694,36,57,1
140018,36,,sbi,-9,239,130,229,135,3,1,1127,64,57,1
140018,37,,gki,-9,287,130,-9,-9,3,1,1231,70,57,1
140018,38,,gki,-9,337,130,-9,-9,2,1,1708,72,57,1
140018,39,,gki,-9,317,150,-9,-9,2,1,1275,88,57,1
140018,40,,gki,-9,253,150,-9,-9,3,1,929,87,57,1
140018,41,,gki,-9,254,130,-9,-9,3,1,652,91,57,1
140018,42,,gki,-9,247,130,-9,-9,3,1,966,100,57,1
140018,43,,gki,-9,343,130,-9,-9,2,1,1286,122,57,1
140018,44,,gki,-9,349,150,-9,-9,2,1,1575,121,57,1
140018,45,,gki,-9,366,130,-9,-9,2,1,1528,133,57,1
140018,46,,gki,-9,324,130,-9,-9,2,1,1755,135,57,1
140018,47,,gfi,-9,262,130,-9,-9,3,1,995,124,57,1
140019,1,,sbi,-9,152,150,140,90,-9,2,543,368,30,5
140019,2,,sei,-9,499,130,255,144,2,1,1350,372,146,1
140019,3,,sei,-9,531,130,264,140,2,1,1119,8,146,1
140019,4,,sbi,-9,118,130,117,73,-9,2,490,43,30,5
140019,5,,kir,-9,148,130,129,84,-9,2,809,69,30,5
140019,6,,sei,-9,503,130,-9,-9,2,1,1038,56,146,1
140019,7,,sei,-9,404,130,219,145,3,1,1622,60,146,1
140019,8,,sei,-9,580,130,258,172,2,1,1541,89,146,1
140019,9,,sei,-9,629,130,270,150,1,1,1749,102,146,1
140019,10,,sei,-9,548,130,-9,-9,2,1,980,95,146,1
140019,11,,sei,-9,359,130,213,149,3,1,603,189,146,1
140019,12,,sei,-9,618,130,-9,-9,2,1,1244,183,146,1
140019,13,,sei,-9,561,130,-9,-9,2,1,1741,184,146,1
140019,14,,sei,-9,419,130,-9,-9,3,1,1620,212,146,1
140019,15,,sei,-9,534,130,-9,-9,2,1,989,211,146,1
140019,16,,sei,-9,440,130,-9,-9,3,1,1147,227,146,1
140019,17,,sei,-9,372,130,-9,-9,3,1,1396,238,146,1
140019,18,,sei,-9,552,130,-9,-9,2,1,795,255,146,1
140019,19,,sei,-9,466,130,-9,-9,2,1,1453,286,146,1
140019,20,,sei,-9,381,130,-9,-9,3,1,1770,295,146,1
140019,21,,sei,-9,437,130,-9,-9,2,1,1449,297,146,1
140019,22,,sei,-9,606,130,-9,-9,2,1,1560,326,146,1
140019,23,,sei,-9,525,130,-9,-9,2,1,1765,338,146,1
140020,1,,gki,-9,86,130,126,87,2,1,80,319,20,1
140020,2,,gki,-9,110,130,125,87,2,1,154,308,20,1
140020,3,,gki,-9,81,130,-9,-9,3,1,309,316,20,1
140020,4,,gki,-9,118,130,123,89,2,1,361,317,20,1
140020,5,,gki,-9,111,130,-9,-9,2,1,575,318,20,1
140020,6,,gki,-9,107,130,-9,-9,2,1,1136,327,20,1
140020,7,,gki,-9,180,130,-9,-9,1,1,767,331,20,1
140020,8,,gki,-9,104,130,126,87,2,1,431,343,20,1
140020,9,,gki,-9,99,130,-9,-9,2,1,402,348,20,1
140020,10,,gki,-9,180,130,133,81,1,1,284,361,20,1
140020,11,,gki,-9,77,150,-9,-9,3,1,169,23,20,1
140020,12,,gki,-9,101,130,-9,-9,2,1,299,18,20,1
140020,13,,gki,-9,111,130,-9,-9,2,1,1105,334,20,1
140020,14,,gki,-9,144,130,-9,-9,2,1,1183,346,20,1
140020,15,,gki,-9,129,130,-9,-9,2,1,1070,347,20,1
140020,16,,gki,-9,115,130,-9,-9,2,1,1036,350,20,1
140020,17,,gki,-9,143,130,-9,-9,2,1,973,353,20,1
140020,18,,gki,-9,138,130,-9,-9,2,1,656,378,20,1
140020,19,,gki,-9,167,130,-9,-9,2,1,558,391,20,1
140020,20,,gki,-9,73,130,-9,-9,3,1,490,11,20,1
140020,21,,gki,-9,114,130,-9,-9,2,1,473,18,20,1
140020,22,,gki,-9,112,130,-9,-9,2,1,1004,362,20,1
140020,23,,gki,-9,140,130,-9,-9,2,1,1074,373,20,1
140020,24,,gki,-9,127,130,-9,-9,2,1,1014,377,20,1
140020,25,,gki,-9,112,130,-9,-9,2,1,890,390,20,1
140020,26,,gki,-9,183,150,-9,-9,2,1,948,13,20,1
140020,27,,gki,-9,107,130,-9,-9,2,1,1007,394,20,1
140020,28,,gki,-9,113,130,-9,-9,2,1,1046,392,20,1
140020,29,,gki,-9,106,130,-9,-9,2,1,1157,28,20,1
140020,30,,gki,-9,148,130,-9,-9,2,1,1223,44,20,1
140020,31,,gki,-9,102,130,-9,-9,2,1,1127,57,20,1
140020,32,,gki,-9,102,130,-9,-9,2,1,1258,67,20,1
140020,33,,gki,-9,123,130,-9,-9,2,1,978,35,20,1
140020,34,,gki,-9,122,130,-9,-9,2,1,964,32,20,1
140020,35,,gki,-9,100,130,-9,-9,2,1,1102,69,20,1
140020,36,,gki,-9,129,130,-9,-9,2,1,1160,82,20,1
140020,37,,gki,-9,104,130,-9,-9,2,1,1000,76,20,1
140020,38,,gki,-9,124,130,-9,-9,2,1,907,70,20,1
140020,39,,gki,-9,106,130,-9,-9,2,1,666,39,20,1
140020,40,,gki,-9,103,130,-9,-9,2,1,626,35,20,1
140020,41,,gki,-9,135,130,-9,-9,2,1,494,46,20,1
140020,42,,gki,-9,126,130,-9,-9,2,1,654,69,20,1
140020,43,,gki,-9,135,130,-9,-9,2,1,783,81,20,1
140020,44,,gki,-9,136,130,-9,-9,2,1,1101,103,20,1
140020,45,,gki,-9,106,150,-9,-9,2,1,438,68,20,1
140020,46,,gki,-9,139,130,-9,-9,2,1,363,60,20,1
140020,47,,gki,-9,140,130,-9,-9,2,1,335,46,20,1
140020,48,,gki,-9,88,130,-9,-9,2,1,378,92,20,1
140020,49,,gki,-9,105,130,-9,-9,2,1,417,97,20,1
140020,50,,gki,-9,124,130,-9,-9,2,1,521,99,20,1
140020,51,,gki,-9,113,130,-9,-9,2,1,756,107,20,1
140020,52,,gki,-9,116,130,-9,-9,2,1,1079,112,20,1
140020,53,,gki,-9,100,130,-9,-9,2,1,1108,113,20,1
140020,54,,gki,-9,115,130,-9,-9,2,1,1250,120,20,1
140020,55,,gki,-9,109,130,-9,-9,2,1,806,120,20,1
140020,56,,gki,-9,71,130,-9,-9,3,1,221,180,20,1
140020,57,,gki,-9,108,130,-9,-9,2,1,249,168,20,1
140020,58,,gki,-9,80,130,-9,-9,3,1,371,150,20,1
140020,59,,gki,-9,180,130,-9,-9,1,1,495,140,20,1
140020,60,,gki,-9,86,130,-9,-9,3,1,537,139,20,1
140020,61,,gki,-9,139,130,-9,-9,2,1,926,131,20,1
140020,62,,gki,-9,113,130,-9,-9,2,1,1023,139,20,1
140020,63,,gki,-9,127,130,-9,-9,2,1,814,143,20,1
140020,64,,gki,-9,137,130,-9,-9,2,1,627,153,20,1
140020,65,,gki,-9,79,130,-9,-9,4,1,561,156,20,1
140020,66,,gki,-9,101,150,-9,-9,2,1,497,165,20,1
140020,67,,gki,-9,86,130,-9,-9,2,1,406,189,20,1
140020,68,,gki,-9,104,130,-9,-9,2,1,374,198,20,1
140020,69,,gki,-9,143,130,-9,-9,2,1,350,204,20,1
140020,70,,gki,-9,77,130,-9,-9,3,1,496,212,20,1
140020,71,,gki,-9,89,130,-9,-9,3,1,557,189,20,1
140020,72,,gki,-9,139,130,-9,-9,2,1,775,160,20,1
140020,73,,gki,-9,141,150,-9,-9,2,1,983,165,20,1
140020,74,,gki,-9,106,130,-9,-9,2,1,944,169,20,1
140020,75,,gki,-9,130,150,-9,-9,2,1,730,186,20,1
140020,76,,gki,-9,114,150,-9,-9,2,1,703,194,20,1
140020,77,,gki,-9,143,130,-9,-9,2,1,692,198,20,1
140020,78,,gki,-9,114,130,-9,-9,2,1,676,206,20,1
140020,79,,gki,-9,151,130,-9,-9,2,1,885,191,20,1
140020,80,,gki,-9,103,150,-9,-9,2,1,1048,175,20,1
140020,81,,gki,-9,123,130,-9,-9,2,1,1256,165,20,1
140020,82,,gki,-9,133,130,-9,-9,2,1,1156,190,20,1
140020,83,,gki,-9,116,130,-9,-9,2,1,1010,210,20,1
140020,84,,gki,-9,154,130,-9,-9,2,1,968,213,20,1
140020,85,,gki,-9,125,130,-9,-9,2,1,1183,235,20,1
140020,86,,gki,-9,116,130,-9,-9,2,1,1193,239,20,1
140020,87,,gki,-9,135,130,-9,-9,2,1,1181,262,20,1
140020,88,,gki,-9,105,130,-9,-9,2,1,967,233,20,1
140020,89,,gki,-9,102,130,-9,-9,2,1,968,229,20,1
140020,90,,gki,-9,121,130,-9,-9,2,1,835,244,20,1
140020,91,,gki,-9,113,130,-9,-9,2,1,964,254,20,1
140020,92,,gki,-9,100,130,-9,-9,2,1,987,256,20,1
140020,93,,gki,-9,119,130,-9,-9,2,1,1007,264,20,1
140020,94,,gki,-9,115,130,-9,-9,2,1,1228,287,20,1
140020,95,,gki,-9,106,130,-9,-9,2,1,532,239,20,1
140020,96,,gki,-9,131,130,-9,-9,2,1,601,254,20,1
140020,97,,gki,-9,121,130,-9,-9,2,1,638,266,20,1
140020,98,,gki,-9,105,130,-9,-9,2,1,702,271,20,1
140020,99,,gki,-9,119,130,-9,-9,2,1,948,289,20,1
140020,100,,gki,-9,114,130,-9,-9,2,1,1065,285,20,1
140020,101,,gki,-9,124,130,-9,-9,2,1,1074,304,20,1
140020,102,,gki,-9,103,150,-9,-9,2,1,788,294,20,1
140020,103,,gki,-9,70,130,-9,-9,4,1,560,278,20,1
140020,104,,gki,-9,146,130,-9,-9,2,1,489,273,20,1
140020,105,,gki,-9,74,130,-9,-9,4,1,458,269,20,1
140020,106,,gki,-9,98,130,-9,-9,2,1,369,252,20,1
140020,107,,gki,-9,118,130,-9,-9,2,1,370,247,20,1
140020,108,,gki,-9,102,130,-9,-9,2,1,369,242,20,1
140020,109,,gki,-9,78,130,-9,-9,3,1,364,233,20,1
140020,110,,gki,-9,100,130,-9,-9,2,1,351,225,20,1
140020,111,,gki,-9,90,130,-9,-9,2,1,209,253,20,1
140020,112,,gki,-9,94,130,-9,-9,2,1,240,269,20,1
140020,113,,gki,-9,154,130,-9,-9,2,1,552,300,20,1
140020,114,,gki,-9,121,130,-9,-9,2,1,954,310,20,1
140021,1,,gki,-9,386,130,268,172,1,1,129,183,61,1
140021,2,,gki,-9,272,130,256,181,2,1,786,161,61,1
140021,3,,gki,-9,157,130,172,117,4,1,828,173,61,1
140021,4,,gki,-9,394,130,-9,-9,1,1,1482,165,61,1
