bund_nr,pk_nr,lfd_nr,bart,hoehe,grklasse
50080,1,4,gfi,110,0
50080,1,5,vbe,120,0
50080,1,6,sbi,50,0
50080,1,7,vbe,50,0
50080,1,8,sbi,80,0
50080,4,10,sbi,420,1
50080,4,9,vbe,200,1
50080,1,9,gfi,40,0
50080,1,10,vbe,130,1
50080,2,1,sbi,40,0
50080,2,2,gfi,30,0
50080,2,3,gfi,60,0
50080,2,4,gfi,20,0
50081,4,8,gfi,40,0
50081,1,1,sbi,50,0
50081,4,5,sbi,60,0
50081,4,4,gfi,20,0
50081,4,3,gfi,40,0
50081,4,2,gfi,20,0
50081,4,1,gfi,20,0
50081,3,1,sbi,40,0
50081,2,3,sbi,40,0
50081,2,2,sbi,30,0
50081,2,1,vbe,60,0
50081,1,4,vbe,20,0
50081,1,3,sbi,20,0
50081,1,2,sbi,30,0
50081,4,10,jla,70,0
50081,4,9,sbi,130,1
50081,4,7,gfi,40,0
50081,4,6,sbi,100,0
50082,3,1,sei,30,0
50082,3,4,vbe,20,0
50082,4,1,bah,20,0
50082,4,2,gfi,20,0
50082,3,3,vbe,40,0
50082,3,2,gfi,20,0
50083,1,4,tei,110,0
50083,1,5,vbe,60,0
50083,1,6,sbi,50,0
50083,1,7,tei,30,0
50083,1,8,vbe,20,0
50083,1,9,sbi,50,0
50083,1,1,gfi,20,0
50083,1,2,sbi,140,1
50083,1,3,swe,120,0
50084,4,12,gfi,20,0
50084,3,5,wei,60,0
50084,3,4,gfi,100,0
50084,3,3,wei,30,0
50084,3,2,gfi,90,0
50084,3,1,sbi,80,0
50084,2,10,gfi,170,1
50084,2,9,gfi,130,1
50084,2,8,gfi,160,1
50084,2,7,gfi,160,1
50084,2,6,gfi,120,0
50084,2,5,gki,70,0
50084,2,4,gfi,150,1
50084,2,3,gfi,70,0
50084,2,2,gfi,100,0
50084,2,1,gfi,160,1
50084,1,15,gfi,50,0
50084,1,14,gfi,120,0
50084,1,13,swe,40,0
50084,1,12,wei,40,0
50084,1,11,gfi,30,0
50084,1,10,gfi,100,0
50084,1,9,gfi,80,0
50084,1,8,gfi,50,0
50084,1,7,gfi,60,0
50084,1,6,gfi,30,0
50084,1,5,gfi,110,0
50084,1,4,wei,40,0
50084,1,3,wei,80,0
50084,1,2,gfi,30,0
50084,1,1,gfi,40,0
50084,3,8,sei,20,0
50084,3,7,wei,90,0
50084,3,6,gfi,80,0
50084,3,12,gfi,60,0
50084,3,11,gfi,30,0
50084,3,10,gfi,110,0
50084,3,9,sbi,40,0
50084,3,13,gfi,100,0
50084,4,1,gfi,120,0
50084,4,2,gfi,90,0
50084,4,3,gfi,40,0
50084,4,4,gfi,70,0
50084,4,5,gfi,20,0
50084,4,6,gfi,20,0
50084,4,7,gfi,20,0
50084,4,8,gfi,60,0
50084,4,9,gfi,30,0
50084,4,10,gfi,30,0
50084,4,11,wei,70,0
50084,4,13,gfi,30,0
50085,2,5,gfi,20,0
50085,3,6,gfi,20,0
50085,3,7,gfi,30,0
50085,3,8,gfi,20,0
50085,3,9,gfi,20,0
50085,3,10,sbi,40,0
50085,3,11,gfi,20,0
50085,3,12,gfi,20,0
50085,3,13,swe,40,0
50085,4,1,gfi,30,0
50085,1,1,gfi,20,0
50085,1,2,gfi,20,0
50085,1,3,gfi,20,0
50085,1,4,gfi,20,0
50085,1,5,gfi,20,0
50085,1,6,gfi,20,0
50085,1,7,gfi,20,0
50085,3,5,gfi,20,0
50085,4,2,gfi,20,0
50085,4,3,gfi,20,0
50085,4,4,gfi,20,0
50085,4,5,gfi,20,0
50085,4,6,gfi,20,0
50085,4,7,gfi,20,0
50085,4,8,gfi,30,0
50085,4,9,gfi,20,0
50085,4,10,gfi,20,0
50085,1,8,gfi,20,0
50085,1,9,gfi,30,0
50085,1,10,gfi,20,0
50085,1,11,gfi,20,0
50085,2,1,gfi,20,0
50085,2,2,gfi,20,0
50085,2,3,gfi,20,0
50085,2,4,gfi,20,0
50085,3,4,gfi,20,0
50085,3,3,gfi,20,0
50085,3,2,gfi,30,0
50085,3,1,gfi,30,0
50085,2,11,gfi,20,0
50085,2,10,rbu,20,0
50085,2,9,gfi,20,0
50085,2,8,gfi,20,0
50085,2,7,gfi,20,0
50085,2,6,gfi,20,0
50087,2,9,hbu,20,0
50087,4,10,hbu,20,0
50087,4,9,hbu,30,0
50087,4,8,hbu,20,0
50087,4,7,hbu,20,0
50087,4,6,hbu,20,0
50087,4,5,hbu,20,0
50087,4,4,hbu,20,0
50087,4,3,hbu,20,0
50087,4,2,hbu,20,0
50087,4,1,hbu,20,0
50087,3,10,hbu,30,0
50087,3,9,hbu,20,0
50087,3,8,hbu,30,0
50087,3,7,hbu,20,0
50087,3,6,hbu,20,0
50087,3,5,hbu,20,0
50087,3,4,hbu,20,0
50087,3,3,hbu,30,0
50087,3,2,hbu,20,0
50087,3,1,hbu,20,0
50087,2,10,hbu,20,0
50087,2,8,hbu,20,0
50087,2,7,hbu,30,0
50087,2,6,rbu,20,0
50087,2,5,hbu,20,0
50087,2,4,hbu,20,0
50087,2,3,hbu,40,0
50087,2,2,hbu,50,0
50087,2,1,hbu,40,0
50087,1,10,hbu,20,0
50087,1,9,hbu,40,0
50087,1,8,hbu,30,0
50087,1,7,hbu,60,0
50087,1,6,hbu,40,0
50087,1,5,hbu,30,0
50087,1,4,hbu,30,0
50087,1,3,hbu,20,0
50087,1,2,hbu,20,0
50087,1,1,hbu,20,0
50088,1,2,gfi,20,0
50088,1,1,gfi,20,0
50088,2,1,gfi,20,0
50089,2,7,rbu,50,0
50089,3,9,rbu,170,1
50089,4,10,rbu,200,1
50089,4,9,rbu,180,1
50089,4,8,rbu,180,1
50089,4,7,rbu,260,1
50089,4,6,rbu,180,1
50089,4,5,rbu,300,1
50089,4,4,rbu,220,1
50089,4,3,rbu,240,1
50089,4,2,rbu,230,1
50089,4,1,rbu,50,0
50089,3,10,rbu,470,1
50089,1,1,rbu,240,1
50089,1,2,rbu,140,1
50089,1,3,rbu,230,1
50089,1,4,rbu,120,0
50089,1,5,rbu,160,1
50089,1,6,rbu,110,0
50089,1,7,rbu,240,1
50089,1,8,rbu,260,1
50089,1,9,rbu,110,0
50089,1,10,rbu,240,1
50089,1,11,rbu,180,1
50089,2,1,rbu,60,0
50089,2,2,rbu,210,1
50089,2,3,rbu,210,1
50089,2,4,rbu,190,1
50089,2,5,gfi,90,0
50089,2,6,rbu,80,0
50089,3,8,rbu,180,1
50089,2,8,rbu,130,1
50089,2,9,rbu,160,1
50089,2,10,rbu,190,1
50089,2,11,rbu,240,1
50089,3,1,rbu,310,1
50089,3,2,gfi,340,1
50089,3,3,gfi,290,1
50089,3,4,rbu,90,0
50089,3,5,rbu,370,1
50089,3,6,rbu,440,1
50089,3,7,rbu,370,1
50090,2,1,gfi,30,0
50090,2,11,rbu,50,0
50090,2,12,rbu,60,0
50090,3,2,rbu,60,0
50090,3,1,rbu,50,0
50090,2,5,gfi,20,0
50090,2,6,gfi,20,0
50090,2,3,gfi,20,0
50090,2,7,gfi,20,0
50090,2,13,gfi,20,0
50090,2,2,gfi,20,0
50090,2,10,gfi,20,0
50090,2,9,gfi,20,0
50090,2,8,gfi,20,0
50090,1,1,rbu,80,0
50090,2,4,rbu,50,0
50092,2,3,gfi,30,0
50092,2,2,gfi,40,0
50092,2,1,gfi,40,0
50092,1,19,gfi,20,0
50092,1,18,gfi,20,0
50092,1,17,gfi,30,0
50092,1,16,gfi,30,0
50092,1,14,gfi,30,0
50092,1,15,gfi,20,0
50092,2,14,gfi,50,0
50092,2,13,gfi,40,0
50092,4,2,gfi,20,0
50092,4,8,gfi,20,0
50092,4,7,vbe,30,0
50092,4,6,gfi,80,0
50092,4,5,gfi,30,0
50092,4,4,gfi,20,0
50092,4,3,gfi,20,0
50092,1,9,gfi,40,0
50092,1,10,gfi,20,0
50092,1,11,gfi,20,0
50092,1,12,gfi,20,0
50092,4,1,vbe,50,0
50092,3,3,gfi,20,0
50092,2,12,gfi,40,0
50092,2,11,gfi,20,0
50092,2,10,gfi,20,0
50092,2,9,gfi,20,0
50092,1,1,gfi,20,0
50092,1,2,gfi,20,0
50092,1,3,gfi,20,0
50092,1,4,gfi,20,0
50092,1,5,gfi,40,0
50092,1,6,gfi,80,0
50092,1,8,gfi,60,0
50092,3,2,gfi,40,0
50092,3,1,gfi,40,0
50092,2,15,gfi,30,0
50092,1,7,gfi,90,0
50092,1,13,gfi,20,0
50092,3,12,vbe,50,0
50092,3,11,gfi,50,0
50092,3,10,gfi,30,0
50092,3,9,gfi,20,0
50092,3,8,vbe,80,0
50092,3,7,gfi,30,0
50092,3,6,gfi,60,0
50092,3,5,gfi,30,0
50092,3,4,gfi,30,0
50092,2,8,gfi,40,0
50092,2,7,gfi,20,0
50092,2,6,gfi,20,0
50092,2,5,gfi,40,0
50092,2,4,gfi,30,0
50093,1,14,rbu,180,1
50093,3,11,rbu,120,0
50093,3,10,rbu,300,1
50093,3,9,rbu,280,1
50093,3,8,rbu,130,1
50093,3,7,rbu,150,1
50093,3,6,rbu,110,0
50093,3,5,rbu,180,1
50093,3,4,rbu,380,1
50093,3,3,rbu,330,1
50093,3,2,rbu,300,1
50093,3,1,rbu,250,1
50093,4,10,rbu,160,1
50093,4,9,rbu,250,1
50093,4,8,rbu,310,1
50093,4,7,rbu,370,1
50093,4,6,rbu,490,1
50093,4,5,rbu,380,1
50093,4,4,rbu,150,1
50093,4,3,rbu,100,0
50093,4,2,rbu,60,0
50093,4,1,rbu,60,0
50093,2,10,rbu,340,1
50093,2,9,rbu,420,1
50093,2,8,rbu,430,1
50093,2,7,rbu,500,1
50093,2,6,rbu,320,1
50093,2,5,rbu,260,1
50093,2,4,rbu,410,1
50093,2,3,rbu,260,1
50093,2,2,rbu,80,0
50093,2,1,rbu,50,0
50093,1,13,rbu,80,0
50093,1,12,rbu,100,0
50093,1,11,rbu,120,0
50093,1,10,rbu,150,1
50093,1,9,rbu,80,0
50093,1,8,rbu,110,0
50093,1,7,rbu,200,1
50093,1,6,rbu,100,0
50093,1,5,rbu,180,1
50093,1,4,rbu,190,1
50093,1,3,rbu,70,0
50093,1,2,rbu,100,0
50093,1,1,rbu,200,1
50095,4,8,gfi,20,0
50095,4,7,gfi,20,0
50095,4,6,gfi,20,0
50095,4,5,gfi,20,0
50095,4,4,gfi,20,0
50095,4,3,gfi,20,0
50095,4,2,gfi,20,0
50095,4,1,gfi,20,0
50095,3,15,gfi,20,0
50095,3,14,rbu,20,0
50095,3,13,gfi,20,0
50095,3,12,rbu,60,0
50095,3,11,gfi,60,0
50095,3,10,gfi,40,0
50095,3,9,gfi,40,0
50095,3,8,gfi,40,0
50095,3,7,rbu,20,0
50095,3,6,rbu,20,0
50095,3,5,gfi,20,0
50095,3,4,rbu,30,0
50095,3,3,gfi,20,0
50095,3,2,gfi,20,0
50095,3,1,gfi,20,0
50095,2,11,gfi,20,0
50095,2,10,gfi,20,0
50095,2,9,rbu,20,0
50095,2,8,gfi,20,0
50095,2,7,gfi,20,0
50095,2,6,gfi,20,0
50095,2,5,gfi,20,0
50095,2,4,gfi,20,0
50095,2,3,gfi,20,0
50095,2,2,gfi,20,0
50095,2,1,gfi,30,0
50095,1,12,gfi,30,0
50095,1,11,gfi,20,0
50095,1,10,rbu,60,0
50095,1,9,gfi,20,0
50095,1,8,rbu,20,0
50095,1,7,rbu,20,0
50095,1,6,rbu,20,0
50095,1,5,gfi,30,0
50095,1,4,rbu,30,0
50095,1,1,gfi,20,0
50095,1,2,gfi,20,0
50095,1,3,gfi,20,0
50095,4,10,gfi,20,0
50095,4,9,gfi,30,0
50097,1,1,bah,20,0
50097,3,6,rbu,80,0
50097,3,7,rbu,110,0
50097,3,8,rbu,140,1
50097,3,9,rbu,100,0
50097,3,10,bah,210,1
50097,3,11,rbu,260,1
50097,3,12,rbu,230,1
50097,4,1,rbu,40,0
50097,4,2,rbu,60,0
50097,4,3,rbu,20,0
50097,4,4,rbu,70,0
50097,4,5,rbu,50,0
50097,4,6,rbu,30,0
50097,4,7,rbu,110,0
50097,4,8,rbu,80,0
50097,4,9,rbu,90,0
50097,4,10,rbu,80,0
50097,3,4,bah,30,0
50097,3,3,rbu,220,1
50097,3,2,rbu,50,0
50097,3,1,rbu,50,0
50097,2,10,rbu,220,1
50097,2,9,rbu,180,1
50097,2,8,rbu,170,1
50097,2,7,rbu,120,0
50097,2,6,rbu,120,0
50097,2,5,rbu,90,0
50097,2,4,rbu,90,0
50097,2,3,rbu,130,1
50097,2,2,rbu,80,0
50097,2,1,bah,70,0
50097,1,11,bah,20,0
50097,1,10,bah,30,0
50097,1,9,bah,20,0
50097,1,8,rbu,80,0
50097,1,7,rbu,140,1
50097,1,6,rbu,50,0
50097,1,5,bah,30,0
50097,1,4,rbu,60,0
50097,1,3,rbu,80,0
50097,1,2,rbu,20,0
50097,3,5,rbu,40,0
50098,4,3,gfi,720,3
50098,4,10,gfi,680,3
50098,4,9,sbi,600,1
50098,4,8,gfi,300,1
50098,4,7,gfi,710,2
50098,4,6,gfi,590,1
50098,4,5,gfi,510,2
50098,4,4,gfi,520,2
50098,4,2,gfi,490,1
50098,4,1,gfi,360,1
50098,3,10,gfi,370,1
50098,3,9,rbu,580,2
50098,3,8,gfi,420,1
50098,3,7,gfi,400,1
50098,3,6,gfi,510,1
50098,3,5,gfi,320,1
50098,3,4,gfi,570,3
50098,3,3,gfi,520,1
50098,3,2,gfi,600,3
50098,3,1,gfi,160,1
50098,2,10,gfi,680,3
50098,2,9,gfi,640,3
50098,2,8,gfi,200,1
50098,2,7,gfi,500,2
50098,2,6,gfi,430,1
50098,2,5,gfi,510,1
50098,2,4,rbu,690,1
50098,2,3,gfi,470,1
50098,2,2,gfi,470,1
50098,2,1,rbu,580,1
50098,1,10,gfi,350,1
50098,1,9,gfi,500,1
50098,1,8,gfi,760,3
50098,1,7,gfi,410,1
50098,1,6,gfi,530,1
50098,1,5,gfi,400,1
50098,1,4,gfi,410,1
50098,1,3,gfi,320,1
50098,1,2,gfi,390,1
50098,1,1,gfi,380,1
50100,3,2,rbu,250,1
50100,3,1,rbu,140,1
50100,2,1,rbu,360,1
50100,1,1,rbu,250,1
50101,3,1,sbi,40,0
50101,3,2,sbi,50,0
50101,3,3,sbi,50,0
50101,3,4,sbi,50,0
50101,3,5,sbi,50,0
50101,3,6,sbi,30,0
50101,3,7,sbi,50,0
50101,3,8,sbi,40,0
50101,3,9,sbi,30,0
50101,3,10,sbi,30,0
50101,3,11,sbi,30,0
50101,4,1,sbi,40,0
50101,4,2,sbi,80,0
50101,4,3,sbi,40,0
50101,4,4,sbi,80,0
50101,4,5,sbi,120,0
50101,4,6,sbi,60,0
50101,4,7,sbi,70,0
50101,4,8,sbi,30,0
50101,4,9,sbi,30,0
50101,4,10,sbi,100,0
50101,2,5,sbi,20,0
50101,2,3,sbi,20,0
50101,2,4,sbi,20,0
50101,2,2,gfi,20,0
50101,2,1,sbi,20,0
50101,2,6,sei,20,0
50102,2,2,rbu,20,0
50102,3,8,ges,40,0
50102,3,7,ges,30,0
50102,3,6,ges,20,0
50102,3,5,rbu,30,0
50102,3,4,ges,20,0
50102,3,3,ges,20,0
50102,3,2,wli,40,0
50102,3,1,wli,30,0
50102,2,10,rbu,20,0
50102,2,9,rbu,20,0
50102,2,8,rbu,30,0
50102,2,7,rbu,20,0
50102,2,6,ges,20,0
50102,2,5,rbu,20,0
50102,2,4,wli,20,0
50102,2,3,ges,20,0
50102,2,1,hbu,20,0
50102,1,10,hbu,130,1
50102,1,9,hbu,30,0
50102,1,8,ges,30,0
50102,1,7,hbu,70,0
50102,1,6,ges,20,0
50102,1,5,hbu,60,0
50102,1,4,vbe,150,1
50102,3,9,ges,30,0
50102,1,3,rbu,20,0
50102,1,2,vbe,40,0
50102,1,1,hbu,30,0
50102,3,10,ges,30,0
50102,4,1,wli,30,0
50102,4,2,ges,30,0
50102,4,3,ges,20,0
50102,4,4,ges,20,0
50102,4,5,hbu,60,0
50102,4,6,ges,60,0
50102,4,7,ges,60,0
50102,4,8,ges,30,0
50102,4,9,ges,20,0
50102,4,10,ges,70,0
50105,3,4,rbu,20,0
50105,3,2,rbu,20,0
50105,3,1,rbu,20,0
50105,2,3,rbu,20,0
50105,2,2,rbu,20,0
50105,2,1,rbu,20,0
50105,1,13,rbu,20,0
50105,1,12,rbu,20,0
50105,1,11,rbu,20,0
50105,1,10,rbu,20,0
50105,1,9,rbu,20,0
50105,1,8,rbu,20,0
50105,4,10,rbu,20,0
50105,4,9,rbu,20,0
50105,4,2,rbu,20,0
50105,4,8,rbu,20,0
50105,1,7,rbu,20,0
50105,1,6,rbu,30,0
50105,4,7,rbu,20,0
50105,4,6,rbu,20,0
50105,4,5,rbu,20,0
50105,3,6,rbu,30,0
50105,3,5,rbu,20,0
50105,3,3,rbu,20,0
50105,4,1,rbu,30,0
50105,1,3,rbu,30,0
50105,1,2,rbu,20,0
50105,1,1,rbu,30,0
50105,4,4,rbu,30,0
50105,4,3,rbu,20,0
50105,1,5,rbu,20,0
50105,1,4,rbu,20,0
50105,3,8,rbu,40,0
50105,3,7,rbu,30,0
50106,3,1,rbu,20,0
50106,3,2,rbu,20,0
50106,3,3,rbu,20,0
50107,2,2,gfi,60,0
50107,1,10,gfi,40,0
50107,1,9,gfi,70,0
50107,1,8,gfi,60,0
50107,1,7,gfi,80,0
50107,1,6,gfi,60,0
50107,1,5,gfi,60,0
50107,1,4,gfi,80,0
50107,1,3,gfi,70,0
50107,1,2,gfi,50,0
50107,1,1,gfi,70,0
50107,3,8,gfi,60,0
50107,4,1,gfi,20,0
50107,4,2,gfi,40,0
50107,4,3,gfi,40,0
50107,4,4,gfi,120,0
50107,4,5,gfi,70,0
50107,4,6,gfi,60,0
50107,4,7,gfi,70,0
50107,4,8,gfi,50,0
50107,4,9,gfi,30,0
50107,4,10,gfi,20,0
50107,3,7,gfi,90,0
50107,3,6,gfi,30,0
50107,3,5,gfi,60,0
50107,3,4,gfi,50,0
50107,3,3,gfi,70,0
50107,3,2,gfi,70,0
50107,3,1,gfi,30,0
50107,2,4,gfi,50,0
50107,2,3,gfi,60,0
50107,2,1,rbu,390,1
50108,2,10,rbu,50,0
50108,1,1,rbu,50,0
50108,1,2,rbu,180,1
50108,1,3,rbu,100,0
50108,1,4,rbu,60,0
50108,1,5,rbu,30,0
50108,1,6,rbu,60,0
50108,1,7,rbu,110,0
50108,1,8,rbu,130,1
50108,1,9,rbu,150,1
50108,1,10,rbu,200,1
50108,2,1,rbu,60,0
50108,2,2,rbu,350,1
50108,2,3,rbu,190,1
50108,2,4,rbu,210,1
50108,2,5,rbu,120,0
50108,2,6,rbu,300,1
50108,2,7,rbu,280,1
50108,2,8,rbu,130,1
50108,2,9,rbu,100,0
50108,3,1,rbu,60,0
50108,3,2,rbu,30,0
50108,3,3,rbu,20,0
50108,3,4,rbu,30,0
50108,3,5,rbu,30,0
50108,3,6,rbu,20,0
50108,3,7,rbu,30,0
50108,3,8,rbu,20,0
50108,3,9,rbu,20,0
50108,3,10,rbu,20,0
50108,4,1,rbu,70,0
50108,4,2,rbu,50,0
50108,4,3,rbu,100,0
50108,4,4,rbu,20,0
50108,4,5,rbu,70,0
50108,4,6,rbu,50,0
50108,4,7,rbu,40,0
50108,4,8,rbu,40,0
50108,4,9,rbu,30,0
50108,4,10,rbu,40,0
50109,1,1,sbi,20,0
50109,4,10,jla,30,0
50109,1,2,sbi,70,0
50109,4,9,sbi,20,0
50109,4,8,sbi,80,0
50109,4,7,jla,20,0
50109,4,6,sbi,40,0
50109,4,5,jla,20,0
50109,4,4,sbi,60,0
50109,4,3,sbi,50,0
50109,4,2,sbi,40,0
50109,4,1,sbi,40,0
50109,3,8,sbi,20,0
50109,3,7,sbi,20,0
50109,3,6,sbi,20,0
50109,3,5,sbi,30,0
50109,3,4,sbi,20,0
50109,3,3,sbi,20,0
50109,3,2,sbi,70,0
50109,3,1,gfi,20,0
50109,2,2,vbe,570,1
50109,2,1,vbe,580,1
50109,1,10,gfi,20,0
50109,1,9,sbi,20,0
50109,1,8,sbi,30,0
50109,1,7,sbi,20,0
50109,1,6,sbi,30,0
50109,1,5,vbe,30,0
50109,1,4,sbi,30,0
50109,1,3,gfi,30,0
50110,4,10,gfi,20,0
50110,1,1,gfi,40,0
50110,1,3,gfi,20,0
50110,1,4,gfi,20,0
50110,1,5,gfi,20,0
50110,1,6,gfi,40,0
50110,1,7,gfi,20,0
50110,1,8,gfi,160,1
50110,1,9,gfi,380,2
50110,1,10,gfi,350,1
50110,4,11,gfi,220,1
50110,3,1,gfi,30,0
50110,3,2,gfi,40,0
50110,3,3,gfi,30,0
50110,3,4,gfi,30,0
50110,3,5,gfi,30,0
50110,3,6,gfi,50,0
50110,3,7,vbe,100,0
50110,3,8,rbu,40,0
50110,3,9,rbu,340,1
50110,3,10,gfi,40,0
50110,3,11,vbe,60,0
50110,3,12,vbe,50,0
50110,4,1,gfi,160,1
50110,4,2,gfi,30,0
50110,4,3,gfi,60,0
50110,4,4,gfi,70,0
50110,4,5,gfi,60,0
50110,4,6,gfi,60,0
50110,4,7,gfi,40,0
50110,2,10,gfi,80,0
50110,4,9,gfi,30,0
50110,4,8,gfi,30,0
50110,1,2,gfi,30,0
50110,2,9,gfi,90,0
50110,2,8,gfi,30,0
50110,2,7,gfi,40,0
50110,2,6,gfi,30,0
50110,2,1,gfi,40,0
50110,2,5,gfi,30,0
50110,2,4,gfi,40,0
50110,2,3,gfi,30,0
50110,2,2,gfi,40,0
50110,4,14,gfi,80,0
50110,4,13,gfi,80,0
50110,4,12,rbu,80,0
50111,3,2,rbu,310,2
50111,3,1,rbu,660,2
50112,4,1,gfi,20,0
50113,1,1,hbu,40,0
50113,1,3,hbu,20,0
50113,1,4,hbu,30,0
50113,1,5,hbu,20,0
50113,1,6,hbu,20,0
50113,1,7,hbu,20,0
50113,4,5,hbu,80,0
50113,4,4,hbu,70,0
50113,4,3,hbu,90,0
50113,4,2,hbu,100,0
50113,4,1,hbu,90,0
50113,3,10,ges,30,0
50113,3,9,hbu,20,0
50113,3,8,hbu,20,0
50113,3,7,hbu,30,0
50113,3,6,hbu,20,0
50113,3,5,hbu,30,0
50113,3,4,hbu,20,0
50113,3,3,hbu,20,0
50113,3,2,hbu,20,0
50113,3,1,fah,30,0
50113,2,10,hbu,50,0
50113,2,9,hbu,20,0
50113,2,8,hbu,30,0
50113,2,7,hbu,20,0
50113,2,6,hbu,30,0
50113,2,5,hbu,30,0
50113,2,4,hbu,20,0
50113,2,3,hbu,30,0
50113,2,2,hbu,30,0
50113,2,1,hbu,30,0
50113,1,10,hbu,30,0
50113,1,9,hbu,20,0
50113,1,8,hbu,30,0
50113,4,10,hbu,80,0
50113,4,9,hbu,80,0
50113,4,8,hbu,90,0
50113,4,7,hbu,90,0
50113,4,6,hbu,70,0
50113,1,2,hbu,30,0
50114,1,3,vbe,70,0
50114,2,1,rbu,540,3
50114,1,2,vbe,50,0
50114,1,1,vbe,70,0
50114,4,1,gfi,200,1
50114,3,2,rbu,430,2
50114,3,1,rbu,50,0
50114,1,4,vbe,30,0
50115,4,5,rbu,150,1
50115,4,11,rbu,100,0
50115,4,10,rbu,120,0
50115,4,9,rbu,230,1
50115,4,8,rbu,50,0
50115,4,7,rbu,130,1
50115,4,6,rbu,70,0
50115,4,4,rbu,30,0
50115,4,3,rbu,80,0
50115,4,2,rbu,100,0
50115,4,1,rbu,90,0
50115,3,10,rbu,100,0
50115,3,9,rbu,70,0
50115,3,8,rbu,20,0
50115,3,7,rbu,70,0
50115,3,6,rbu,120,0
50115,3,5,rbu,200,1
50115,3,4,rbu,130,1
50115,3,3,rbu,60,0
50115,3,2,rbu,80,0
50115,3,1,rbu,20,0
50115,2,11,rbu,60,0
50115,2,10,rbu,70,0
50115,2,9,rbu,90,0
50115,2,8,rbu,80,0
50115,2,7,rbu,60,0
50115,2,6,rbu,150,1
50115,2,5,rbu,60,0
50115,2,4,rbu,20,0
50115,2,3,rbu,110,0
50115,2,2,rbu,20,0
50115,2,1,rbu,70,0
50115,1,10,rbu,430,1
50115,1,9,rbu,180,1
50115,1,8,rbu,80,0
50115,1,7,rbu,70,0
50115,1,6,rbu,60,0
50115,1,5,rbu,170,1
50115,1,4,rbu,370,1
50115,1,3,rbu,250,1
50115,1,2,rbu,120,0
50115,1,1,rbu,180,1
50116,2,3,ges,160,1
50116,2,1,ges,40,0
50116,1,1,rbu,50,0
50116,1,2,ges,20,0
50116,1,3,rbu,40,0
50116,1,4,rbu,90,0
50116,1,5,ges,20,0
50116,1,6,rbu,120,0
50116,1,7,rbu,80,0
50116,1,8,rbu,120,0
50116,1,9,ges,30,0
50116,1,10,ges,20,0
50116,3,3,ges,30,0
50116,3,2,ges,30,0
50116,3,1,ges,30,0
50116,2,10,ges,20,0
50116,2,9,rbu,100,0
50116,2,8,ges,30,0
50116,2,7,ges,30,0
50116,2,6,ges,20,0
50116,2,5,ges,30,0
50116,2,4,rbu,30,0
50116,2,2,ges,40,0
50116,3,7,ges,50,0
50116,3,8,ges,60,0
50116,3,9,rbu,50,0
50116,3,10,rbu,100,0
50116,4,1,ges,30,0
50116,4,2,ges,20,0
50116,4,3,ges,30,0
50116,4,4,ges,40,0
50116,4,5,bah,90,0
50116,4,6,ges,20,0
50116,3,4,ges,20,0
50116,4,7,ges,20,0
50116,4,10,hbu,520,1
50116,4,9,ges,30,0
50116,4,8,ges,20,0
50116,3,5,ges,20,0
50116,3,6,ges,30,0
50117,1,9,rbu,20,0
50117,1,8,rbu,20,0
50117,1,7,rbu,20,0
50117,1,6,rbu,30,0
50117,1,5,sei,20,0
50117,1,4,rbu,50,0
50117,1,3,rbu,20,0
50117,1,2,rbu,20,0
50117,1,1,rbu,70,0
50117,1,10,hbu,30,0
50117,2,1,rbu,50,0
50118,2,9,bah,180,1
50118,1,7,ges,30,0
50118,1,6,ges,60,0
50118,1,5,ges,60,0
50118,1,4,ges,90,0
50118,1,3,ges,70,0
50118,1,2,rbu,100,0
50118,3,7,rbu,140,1
50118,1,1,rbu,60,0
50118,4,5,rbu,50,0
50118,3,5,rbu,50,0
50118,3,8,rbu,200,1
50118,3,9,rbu,170,1
50118,3,10,bah,470,1
50118,4,1,rbu,90,0
50118,4,2,rbu,70,0
50118,3,4,rbu,30,0
50118,4,4,bah,80,0
50118,3,3,rbu,60,0
50118,4,6,ges,50,0
50118,4,7,ges,70,0
50118,4,8,ges,50,0
50118,4,9,ges,30,0
50118,4,10,rbu,90,0
50118,4,3,rbu,20,0
50118,2,7,ges,40,0
50118,1,10,ges,50,0
50118,2,1,rbu,40,0
50118,2,2,rbu,30,0
50118,2,3,vbe,50,0
50118,2,4,ges,30,0
50118,2,5,rbu,80,0
50118,3,6,rbu,70,0
50118,2,6,bah,540,1
50118,1,9,bah,150,1
50118,2,8,rbu,40,0
50118,2,10,vbe,90,0
50118,3,1,bah,100,0
50118,3,2,rbu,100,0
50118,1,8,ges,20,0
50119,2,6,rbu,50,0
50119,2,5,rbu,150,1
50119,2,4,ges,60,0
50119,2,3,rbu,80,0
50119,2,2,rbu,40,0
50119,2,1,rbu,50,0
50119,1,10,ges,20,0
50119,1,9,rbu,30,0
50119,1,8,rbu,30,0
50119,1,7,ges,40,0
50119,1,6,ges,30,0
50119,1,5,ges,40,0
50119,1,4,ges,20,0
50119,1,3,ges,20,0
50119,1,2,ges,20,0
50119,1,1,ges,50,0
50119,3,8,rbu,20,0
50119,4,2,rbu,40,0
50119,4,3,rbu,30,0
50119,4,4,rbu,40,0
50119,4,5,rbu,40,0
50119,4,6,rbu,30,0
50119,4,7,ges,60,0
50119,4,11,rbu,60,0
50119,3,9,rbu,20,0
