bund_nr,pk_nr,lfd_nr,bart,hoehe,grklasse
140006,2,2,gki,20,0
140006,2,3,gki,20,0
140006,2,4,gki,20,0
140006,2,5,gki,20,0
140006,2,6,gki,30,0
140006,2,7,gki,20,0
140006,2,8,gki,20,0
140006,2,9,gki,20,0
140006,2,10,gki,30,0
140006,3,1,gki,20,0
140006,3,2,gki,20,0
140006,3,3,gki,20,0
140006,3,4,gki,20,0
140006,3,5,gki,20,0
140006,3,6,gki,20,0
140006,3,7,gki,20,0
140006,3,8,gki,30,0
140006,3,9,gki,20,0
140006,3,10,gki,20,0
140006,4,1,gki,20,0
140006,4,2,gki,20,0
140006,4,3,gki,20,0
140006,4,4,gki,20,0
140006,4,5,gki,20,0
140006,4,6,gki,20,0
140006,4,7,gki,20,0
140006,4,8,gki,30,0
140006,4,9,gki,20,0
140006,4,10,gki,20,0
140007,1,1,vbe,30,0
140007,1,2,vbe,90,0
140007,1,3,vbe,90,0
140007,1,4,vbe,50,0
140007,1,5,vbe,70,0
140007,1,6,vbe,30,0
140007,1,7,vbe,80,0
140007,1,8,ser,110,0
140007,1,9,vbe,20,0
140007,1,10,vbe,50,0
140007,2,1,sbi,20,0
140007,2,2,sbi,20,0
140007,2,3,pa,20,0
140007,2,4,vbe,40,0
140007,2,5,vbe,50,0
140007,2,6,vbe,60,0
140007,2,7,vbe,20,0
140007,2,8,vbe,50,0
140007,2,9,vbe,70,0
140007,2,10,vbe,50,0
140007,2,11,vbe,20,0
140007,2,12,sbi,40,0
140007,3,1,vbe,40,0
140007,3,2,vbe,40,0
140007,3,3,sbi,20,0
140007,3,4,rei,20,0
140007,3,5,sbi,20,0
140007,3,6,gki,20,0
140007,3,7,sbi,40,0
140007,3,8,sbi,30,0
140007,3,9,sbi,70,0
140007,3,10,sbi,20,0
140007,4,1,vbe,20,0
140007,4,2,vbe,40,0
140007,4,3,vbe,30,0
140007,4,4,vbe,40,0
140007,4,5,vbe,40,0
140007,4,6,rei,20,0
140007,4,7,vbe,30,0
140007,4,8,rei,20,0
140007,4,9,sei,20,0
140007,4,10,vbe,40,0
140007,4,11,vbe,80,0
140007,4,12,sbi,50,0
140007,4,13,vbe,60,0
140007,4,14,vbe,50,0
140007,4,15,vbe,60,0
140007,4,16,vbe,60,0
140008,1,1,sei,20,0
140008,1,2,gki,20,0
140008,1,3,sei,30,0
140008,1,4,sei,20,0
140008,1,5,sei,40,0
140008,1,6,sei,30,0
140008,1,7,gki,20,0
140008,1,8,sei,20,0
140008,1,9,gki,20,0
