"","plot_ID","compartiment","stand_component","B_t_plot","C_t_plot","N_t_plot","Nt_plot","B_t_MA","C_t_MA","N_t_MA","Nt_MA","B_t_ha","C_t_ha","N_t_ha","Nt_ha"
"1",26010,"ag","LT",11.314485708824,5.65724285441202,0.028478702123233,387,56.5335482726194,28.2667741363097,0.142295648486234,1933.67014149312,226.134193090478,113.067096545239,0.569182593944936,7734.6805659725
"2",26010,"bg","LT",0.00857355634733521,0.00428677817366761,0.0011610035844036,387,0.0428383201944469,0.0214191600972235,0.00580102833418018,1933.67014149312,0.171353280777788,0.0856766403888938,0.0232041133367207,7734.6805659725
"3",26010,"f","LT",0.254303606594818,0.127151803297409,0.0011441237505784,387,1.27064416265223,0.635322081326116,0.0057166871696811,1933.67014149312,5.08257665060893,2.54128832530446,0.0228667486787244,7734.6805659725
"4",26010,"fw","LT",2.56026258319456,1.28013129159728,0.00397626746789037,387,12.7925150168097,6.39625750840487,0.0198676735846255,1933.67014149312,51.170060067239,25.5850300336195,0.0794706943385021,7734.6805659725
"5",26010,"stw","LT",0.252777374937938,0.126388687468969,0.0040026804192367,387,1.26301824899872,0.631509124499358,0.0199996475778222,1933.67014149312,5.05207299599487,2.52603649799743,0.0799985903112887,7734.6805659725
"6",26010,"stwb","LT",0.0151195714027257,0.00755978570136286,0.00734004609822512,387,0.0755459012238348,0.0377729506119174,0.036675007693336,1933.67014149312,0.302183604895339,0.15109180244767,0.146700030773344,7734.6805659725
"7",26010,"sw","LT",7.90251569746266,3.95125784873133,0.010652956168863,387,39.4854228601143,19.7427114300572,0.0532281738045615,1933.67014149312,157.941691440457,78.9708457202287,0.212912695218246,7734.6805659725
"8",26010,"swb","LT",0.583810481826166,0.291905240913083,0.00136262821843947,387,2.9170462454728,1.4585231227364,0.0068084586562077,1933.67014149312,11.6681849818912,5.83409249094559,0.0272338346248308,7734.6805659725
"9",26010,"total","LT",11.3230592651714,5.66152963258569,0.0296397057076366,387,56.5763865928139,28.2881932964069,0.148096676820414,1933.67014149312,226.305546371255,113.152773185628,0.592386707281656,7734.6805659725
"10",26020,"ag","LT",6.4353799992623,3.21768999963115,0.0350227407358611,621,32.1547859269653,16.0773929634826,0.174993354093513,3102.86604100059,128.619143707861,64.3095718539305,0.699973416374051,12411.4641640024
"11",26020,"bg","LT",0.00700069351566479,0.00350034675783239,0.00198008147590599,621,0.0349794109069393,0.0174897054534697,0.00989360317230763,3102.86604100059,0.139917643627757,0.0699588218138787,0.0395744126892305,12411.4641640024
"12",26020,"f","LT",0.2447417627612,0.1223708813806,0.00154796287673148,621,1.22286780110524,0.611433900552619,0.00773449507719759,3102.86604100059,4.89147120442095,2.44573560221048,0.0309379803087904,12411.4641640024
"13",26020,"fw","LT",1.80064734240256,0.90032367120128,0.00527769533534247,621,8.99704909912862,4.49852454956431,0.0263703407903082,3102.86604100059,35.9881963965145,17.9940981982572,0.105481363161233,12411.4641640024
"14",26020,"stw","LT",0.137778633927918,0.0688893169639589,0.00494422455358066,621,0.688419717214797,0.344209858607398,0.0247041327961139,3102.86604100059,2.75367886885919,1.37683943442959,0.0988165311844557,12411.4641640024
"15",26020,"stwb","LT",0.00867078708689943,0.00433539354344971,0.0101906454953822,621,0.043324139775663,0.0216620698878315,0.0509182090877568,3102.86604100059,0.173296559102652,0.086648279551326,0.203672836351027,12411.4641640024
"16",26020,"sw","LT",4.17141740343767,2.08570870171884,0.0115077393570526,621,20.8427526633907,10.4213763316954,0.0574991524310538,3102.86604100059,83.3710106535628,41.6855053267814,0.229996609724215,12411.4641640024
"17",26020,"swb","LT",0.316865832407252,0.158432916203626,0.00155447311777175,621,1.58324030745547,0.791620153727737,0.00776702391108256,3102.86604100059,6.3329612298219,3.16648061491095,0.0310680956443302,12411.4641640024
"18",26020,"total","LT",6.44238069277797,3.22119034638898,0.0370028222117671,621,32.1897653378722,16.0948826689361,0.18488695726582,3102.86604100059,128.759061351489,64.3795306757444,0.739547829063282,12411.4641640024
"19",26030,"ag","LT",10.7263658173907,5.36318290869533,0.0156522167793521,396,53.5949697876506,26.7974848938253,0.0782072977633353,1978.6392145511,214.379879150603,107.189939575301,0.312829191053341,7914.55685820442
"20",26030,"bg","LT",0.010462026085157,0.0052310130425785,0.0010602095497064,396,0.0522741794842126,0.0261370897421063,0.00529740452194609,1978.6392145511,0.20909671793685,0.104548358968425,0.0211896180877844,7914.55685820442
"21",26030,"f","LT",0.29582993274112,0.14791496637056,0.000633716586651274,396,1.47813309535251,0.739066547676256,0.00316640527590829,1978.6392145511,5.91253238141005,2.95626619070503,0.0126656211036332,7914.55685820442
"22",26030,"fw","LT",2.25164565285128,1.12582282642564,0.00173305305648203,396,11.2504908737501,5.62524543687507,0.00865930994558839,1978.6392145511,45.0019634950006,22.5009817475003,0.0346372397823535,7914.55685820442
"23",26030,"stw","LT",0.243127817381472,0.121563908690736,0.00211296403877625,396,1.21480362025051,0.607401810125253,0.0105575593587348,1978.6392145511,4.85921448100202,2.42960724050101,0.042230237434939,7914.55685820442
"24",26030,"stwb","LT",0.0142861654500419,0.00714308272502093,0.00348580280563688,396,0.0713817353157019,0.0356908676578509,0.0174170356702662,1978.6392145511,0.285526941262808,0.142763470631404,0.0696681426810647,7914.55685820442
"25",26030,"sw","LT",7.6549613887351,3.82748069436755,0.00720507209274024,396,38.2485019940047,19.1242509970023,0.0360006014807162,1978.6392145511,152.994007976019,76.4970039880093,0.144002405922865,7914.55685820442
