"","plot_ID","SP_code","b0","b1","b2","bias","rsme","R2","mean_h","SSres","SStot","pseu_R2","diff_h"
"1","50001","gki",41.8249616579206,0.000703887865825851,0.165162468240026,0.0205254167672448,3.48984692714938,0.475896713425517,22.32,3.03368958983819,5.78800000000001,0.475865654830997,0.00458127302244904
"2","50002","gki",7.16456727426983,0.000345070549529589,-0.238886524980744,-0.0360177879981981,9.40344835824799,0.166173438066598,21.14,19.7585130423444,23.692,0.166025956342039,-0.00761416038281908
"3","50003","dgl",11.7797857079687,0.317994672359713,6.77051651708304,0.000195928261500658,9.16964771289114,0.681221159712387,10.5,4.63504445971645,14.54,0.681221151326241,2.05724674575691e-05
"4","50003","vbe",20.7834373884609,0.00455339811259492,0.30087860043644,0.022380073290193,5.38919401249324,0.523122718676449,8.08,0.948069910002857,1.988,0.523103667000574,0.0018083099218476
"5","50004","gfi",34.3822433666618,0.0753754593022385,1.86172717048509,0.00157232677054853,2.92106338641035,0.926027850805099,30.2,6.22566625346064,84.16,0.926025828737397,0.000474842684705656
"6","50005","bah",83.3385011826619,0.000885914022796,0.356926290264096,0.0696069876353006,4.02031984591638,0.927493015811455,20.6666666666667,4.14203087162502,57.0933333333333,0.927451584453088,0.0143854441112955
"7","50006","hbu",39.8522001804777,0.00188420083984001,0.280903188543459,0.0161935037972791,1.83685335266207,0.969664153202712,13.975,0.263580085792761,8.68749999999999,0.969659846239682,0.00226304215566975
"8","50006","rbu",131.651982097841,0.000400218374849432,0.457889921769979,0.0838512304469654,17.2237302728877,0.493856314325928,15.6833333333333,43.7806724592701,86.4883333333333,0.493796784237525,0.0131506679750991
"9","50006","rei",28.306577138679,0.107375911082193,2.81246658497328,-0.00494334432866019,5.37722359301457,0.910350637626637,25.35,11.1486779091719,124.355,0.910347972263505,-0.00125313778731536
"10","50007","pa",25.9088853787372,0.101348877474104,1.9999251691872,0.000817304864131355,3.14550347123313,0.939924909479514,21.9714285714286,3.34345104404546,55.6542857142857,0.939924643697525,0.000179573554433432
"11","50007","sbi",10.6145733436455,0.000126492471961313,-0.0605727625699739,-0.0202992697616814,6.9762824750698,0.0783552191777796,15.56,5.89165494958326,6.39199999999999,0.0782767600777119,-0.00315856637491763
"12","50008","gfi",18.3190274870511,0.213711488716055,4.62876420765797,-0.00161060683228285,3.13887914501311,0.958472815329339,16.38,1.32174290643785,31.828,0.958472322909456,-0.00026381739912793
"13","50009","gfi",99.3526309975049,0.00063306644621867,0.345166444488366,0.0638205392190194,5.74591510888724,0.534143384644577,28.06,12.9976173878167,27.892,0.534001957987355,0.0179080433048568
"14","50010","sbi",11.8612698638535,0.267855805967651,3.0314615042755,-0.0046496996005538,8.80784274052937,0.770781903671347,9.48,3.48598715791084,15.208,0.770779382041633,-0.0004407915221325
"15","50011","rbu",30.707994741361,0.0015868130290603,0.151403936317452,0.0183035036805997,1.93886985818826,0.72497409378495,19.98,0.75034033071066,2.728,0.724948559123658,0.00365704003538383
