"","plot_ID","dec_type","D_mean","L_mean","B_tot_t","C_tot_t","N_tot_t","plot_A_ha","B_tot_t_ha","C_tot_t_ha","N_tot_t_ha","C_share","N_share","B_share"
"1",26010,2,12.6,2.7,0.219683288524331,0.109841644262165,0.000465327022412702,0.0500343869018386,4.39064615611904,2.19532307805952,0.00930014438521285,51.2199450327547,54.8878038169601,51.2199450327547
"2",26010,3,7.75,3.375,0.0213327492947525,0.0106663746473762,3.89962657108075e-05,0.0500343869018386,0.426361760694794,0.213180880347397,0.000779389298550084,4.97380685446969,4.59981750217484,4.97380685446969
"3",26010,4,13,3.54,0.132219925528412,0.0661099627642059,0.000241698023865937,0.0500343869018386,2.64258110702568,1.32129055351284,0.00483063826364294,30.8275488922778,28.50957085646,30.8275488922778
"4",26010,5,20.5,3.1,0.0556658802289575,0.0278329401144788,0.000101757229058534,0.0500343869018386,1.11255245993455,0.556276229967275,0.00203374589676036,12.9786992204978,12.0028078244051,12.9786992204978
"5",26020,1,20,13,0.398958876999154,0.199479438499577,0.00147390895331801,0.0500343869018386,7.97369372751309,3.98684686375654,0.0294579197344746,55.2618931345747,49.2304035489449,55.2618931345747
"6",26020,2,11.6666666666667,6.25,0.160087262029866,0.0800436310149331,0.000406848623058493,0.0500343869018386,3.19954479194355,1.59977239597177,0.00813138020171369,22.1745289465508,13.5892531566573,22.1745289465508
"7",26020,3,10.1,4.09,0.108268700689642,0.0541343503448211,0.000977939730973366,0.0500343869018386,2.16388582720224,1.08194291360112,0.0195453525370855,14.9968673772434,32.6644108470775,14.9968673772434
"8",26020,4,14.5,0.5375,0.0163350251616055,0.00816751258080274,4.04291872749736e-05,0.0500343869018386,0.326475973287188,0.163237986643594,0.00080802803388579,2.26265028020205,1.3503854496726,2.26265028020205
"9",26020,5,25.1666666666667,0.233333333333333,0.0382922445360753,0.0191461222680376,9.47733052267863e-05,0.0500343869018386,0.765318552043018,0.382659276021509,0.00189416341630647,5.3040602614291,3.16554699764779,5.3040602614291
"10",26030,3,13.5,10.75,0.0841793425655831,0.0420896712827915,0.000275865375041377,0.0500343869018386,1.68242978035751,0.841214890178755,0.00551351564640117,58.2102764978349,64.8427551221035,58.2102764978349
"11",26030,4,12.8333333333333,2,0.0212648908934349,0.0106324454467175,5.26306049612515e-05,0.0500343869018386,0.425005525403041,0.21250276270152,0.00105188867537253,14.7047380138275,12.3709379218712,14.7047380138275
"12",26030,5,21.8823529411765,0.211764705882353,0.0391682776475288,0.0195841388237644,9.69414871776338e-05,0.0500343869018386,0.782827172927535,0.391413586463767,0.00193749725299565,27.0849854883376,22.7863069560253,27.0849854883376
"13",27011,1,12.25,1.325,0.166891430398211,0.0834457151991057,0.000313086093792987,0.0500343869018386,3.33553463392351,1.66776731696175,0.00625741841120635,7.7204080165676,14.4020575131336,7.7204080165676
"14",27011,2,15.7777777777778,9.42222222222222,0.556717585751553,0.278358792875777,0.000648611996729819,0.0500343869018386,11.1266994605883,5.56334973029414,0.0129633245632112,25.7537903638611,29.8363532134001,25.7537903638611
"15",27011,3,20.4615384615385,6.98461538461538,1.0446085828974,0.522304291448702,0.000892699194644498,0.0500343869018386,20.8778131916915,10.4389065958458,0.0178417134678969,48.3236584307139,41.0644400951866,48.3236584307139
"16",27011,4,19.2068965517241,3.51724137931034,0.367808500862542,0.183904250431271,0.000298660502700384,0.0500343869018386,7.35111437628162,3.67555718814081,0.00596910487354067,17.0148442723834,13.7384758443994,17.0148442723834
"17",27011,5,29,4.6,0.0256657438383264,0.0128328719191632,2.0840583996721e-05,0.0500343869018386,0.512962093223595,0.256481046611798,0.00041652521969756,1.18729891647396,0.958673333880251,1.18729891647396
"18",27040,5,29.5384615384615,0.269230769230769,0.0868906408518845,0.0434453204259423,0.000158836091477245,0.0500343869018386,1.7366184784547,0.868309239227348,0.00317453857861518,100,100,100
"19",29080,1,11.6666666666667,8.3,0.0650938051665896,0.0325469025832948,0.000245783698080051,0.0500343869018386,1.30098136895923,0.650490684479613,0.00491229558907655,5.71241261211644,18.8616396226658,5.71241261211644
"20",29080,2,14.25,11.6125,0.513358310080597,0.256679155040298,0.000526434761793909,0.0500343869018386,10.260109933749,5.13005496687451,0.0105214592281646,45.0505924109709,40.3990290624019,45.0505924109709
"21",29080,3,19.0769230769231,4.67692307692308,0.364795556929827,0.182397778464913,0.000371500034585998,0.0500343869018386,7.29089691146834,3.64544845573417,0.00742489430948431,32.0132266798187,28.5092128847649,32.0132266798187
"22",29080,4,16.375,4.11875,0.195161327675921,0.0975806638379607,0.000158470998072848,0.0500343869018386,3.9005440010448,1.9502720005224,0.00316724172884838,17.1266993342944,12.161192461677,17.1266993342944
"23",29080,5,11.5,0.4,0.0011061155034208,0.000553057751710398,8.98165788777687e-07,0.0500343869018386,0.0221071061706194,0.0110535530853097,1.7950970210543e-05,0.0970689627995752,0.0689259684904507,0.0970689627995752
"24",29090,1,13.7272727272727,7.33636363636364,0.173341487779502,0.0866707438897511,0.00116743054173437,0.0500343869018386,3.46444712352681,1.7322235617634,0.0233325641428309,29.6217606244721,73.1258319888623,29.6217606244721
"25",29090,2,11.125,4.5625,0.24528261446863,0.122641307234315,0.000273661211058922,0.0500343869018386,4.90228080439648,2.45114040219824,0.00546946266366393,41.9155447677749,17.1416654150861,41.9155447677749
"26",29090,3,11.1666666666667,6.35,0.113015206825837,0.0565076034129186,0.000112862656308039,0.0500343869018386,2.25875070773944,1.12937535386972,0.00225570179423727,19.3127995288617,7.06952178134489,19.3127995288617
