"","plot_ID","SP_code","mean_DBH_cm","sd_DBH_cm","mean_H_m","sd_height_m","SP_BA_plot","Nt_P_SP","B_tot_t_P_SP","B_aB_t_P_SP","B_bB_t_P_SP","B_f_t_P_SP","B_fw_t_P_SP","B_sw_t_P_SP","B_swb_t_P_SP","B_stw_t_P_SP","B_stwb_t_P_SP","C_tot_t_P_SP","C_aB_t_P_SP","C_bB_t_P_SP","C_f_t_P_SP","C_fw_t_P_SP","C_sw_t_P_SP","C_swb_t_P_SP","C_stw_t_P_SP","C_stwb_t_P_SP","N_aB_t_P_SP","N_f_t_P_SP","N_fw_t_P_SP","N_sw_t_P_SP","N_swb_t_P_SP","N_stw_t_P_SP","N_stwb_t_P_SP","MoMoK_A_ha","SP_BA_m2ha","Nt_ha","B_tot_t_ha","B_aB_t_ha","B_bB_t_ha","B_f_t_ha","B_fw_t_ha","B_sw_t_ha","B_swb_t_ha","B_stw_t_ha","B_stwb_t_ha","C_tot_t_ha","C_aB_t_ha","C_bB_t_ha","C_f_t_ha","C_fw_t_ha","C_sw_t_ha","C_swb_t_ha","C_stw_t_ha","C_stwb_t_ha","N_aB_t_ha","N_f_t_ha","N_fw_t_ha","N_sw_t_ha","N_swb_t_ha","N_stw_t_ha","N_stwb_t_ha","SP_BA_m2MA","Nt_MA","B_tot_t_MA","B_aB_t_MA","B_bB_t_MA","B_f_t_MA","B_fw_t_MA","B_sw_t_MA","B_swb_t_MA","B_stw_t_MA","B_stwb_t_MA","C_tot_t_MA","C_aB_t_MA","C_bB_t_MA","C_f_t_MA","C_fw_t_MA","C_sw_t_MA","C_swb_t_MA","C_stw_t_MA","C_stwb_t_MA","N_aB_t_MA","N_f_t_MA","N_fw_t_MA","N_sw_t_MA","N_swb_t_MA","N_stw_t_MA","N_stwb_t_MA","tot_BA_m2ha","BA_SP_per","dom_SP"
"1",26010,"MBI",22.6220930232558,7.08890298388616,17.3011833304607,2.74433493056402,1.89408568086976,43,11.3230592651714,11.314485708824,0.00857355634733521,0.254303606594818,2.56026258319456,7.90251569746266,0.583810481826166,0.252777374937938,0.0151195714027257,5.66152963258569,5.65724285441202,0.00428677817366761,0.127151803297409,1.28013129159728,3.95125784873133,0.291905240913083,0.126388687468969,0.00755978570136286,0,0,0.0155075104664094,0.0144457986949617,0.00357934206407622,0.000462077041386551,9.26980922701114e-05,0.25,37.8556788271579,859.408951774722,226.305546371255,226.134193090478,0.171353280777788,5.08257665060893,51.170060067239,157.941691440457,11.6681849818912,5.05207299599487,0.302183604895339,113.152773185628,113.067096545239,0.0856766403888938,2.54128832530446,25.5850300336195,78.9708457202287,5.83409249094559,2.52603649799743,0.15109180244767,0,0,0.309937053827266,0.288717411953156,0.0715376421239748,0.00923518943667861,0.00185268768161332,9.46391970678947,214.85223794368,56.5763865928139,56.5335482726194,0.0428383201944469,1.27064416265223,12.7925150168097,39.4854228601143,2.9170462454728,1.26301824899872,0.0755459012238348,28.2881932964069,28.2667741363097,0.0214191600972235,0.635322081326116,6.39625750840487,19.7427114300572,1.4585231227364,0.631509124499358,0.0377729506119174,0,0,0.0774842634568166,0.072179352988289,0.0178844105309937,0.00230879735916965,0.000463171920403331,37.8556788271579,100,"MBI"
"2",26020,"MBI",27.2666666666667,15.9362270733487,15.4,4.85695377783236,0.215068720675777,3,1.23624694267826,1.23516924605686,0.00107769662139721,0.0350453766235919,0.298146928576823,0.848582379465538,0.0594579500062866,0.0274468582646021,0.00153512974361082,0.618123471339129,0.61758462302843,0.000538848310698603,0.0175226883117959,0.149073464288411,0.424291189732769,0.0297289750031433,0.013723429132301,0.000767564871805412,0,0,0.00180587594638981,0.001551208589663,0.000364536691488543,5.01728569076926e-05,9.41188045807796e-06,0.25,4.29841822780232,59.9587640773062,24.7079462591122,24.6864071399558,0.0215391191564217,0.700425822991428,5.95884045030372,16.9599835635111,1.18834173231573,0.548559899783513,0.030681494041739,12.3539731295561,12.3432035699779,0.0107695595782108,0.350212911495714,2.97942022515186,8.47999178175555,0.594170866157867,0.274279949891756,0.0153407470208695,0,0,0.0360926966074896,0.0310028499540983,0.00728572316082777,0.00100276749680426,0.000188108239969902,1.07460455695058,14.9896910193265,6.17698656477806,6.17160178498895,0.00538477978910542,0.175106455747857,1.48971011257593,4.23999589087778,0.297085433078934,0.137139974945878,0.00767037351043474,3.08849328238903,3.08580089249448,0.00269238989455271,0.0875532278739286,0.744855056287965,2.11999794543889,0.148542716539467,0.0685699874729391,0.00383518675521737,0,0,0.00902317415187241,0.00775071248852458,0.00182143079020694,0.000250691874201065,4.70270599924754e-05,33.6817673943455,12.7618547372426,"SER"
"3",26020,"SER",16.2592424242424,4.42185179120731,13.9561618430637,2.38477292717959,1.47017786067064,66,5.20613375009971,5.20021075320544,0.00592299689426758,0.209696386137609,1.50250041382574,3.32283502397213,0.257407882400966,0.110331775663316,0.00713565734328861,2.60306687504985,2.60010537660272,0.00296149844713379,0.104848193068804,0.751250206912868,1.66141751198607,0.128703941200483,0.0551658878316579,0.0035678286716443,0,0,0.0108390379853389,0.00822401668433103,0.00283869412711785,0.000273071144766707,7.86920291817867e-05,0.25,29.3833491665432,1319.09280970074,104.051115092377,103.932736567905,0.118378524471336,4.19104538142952,30.0293559462107,66.4110270900517,5.14461949750616,2.20511896907567,0.142615065060913,52.0255575461883,51.9663682839526,0.0591892622356678,2.09552269071476,15.0146779731054,33.2055135450259,2.57230974875308,1.10255948453784,0.0713075325304565,0,0,0.216631773795964,0.164367292047878,0.056734863818498,0.0054576694484623,0.00157275893749175,7.3458372916358,329.773202425184,26.0127787730941,25.9831841419763,0.0295946311178339,1.04776134535738,7.50733898655269,16.6027567725129,1.28615487437654,0.551279742268919,0.0356537662652282,13.0063893865471,12.9915920709882,0.014797315558917,0.52388067267869,3.75366949327634,8.30137838625647,0.64307743718827,0.275639871134459,0.0178268831326141,0,0,0.0541579434489911,0.0410918230119695,0.0141837159546245,0.00136441736211557,0.000393189734372937,33.6817673943455,87.2381452627574,"SER"
"4",26030,"SER",24.6220454545455,7.03306760275078,18.3800029974684,3.11949953763866,2.26208329917925,44,10.7368278434758,10.7263658173907,0.010462026085157,0.29582993274112,2.25164565285128,7.6549613887351,0.562344792972764,0.243127817381472,0.0142861654500419,5.36841392173791,5.36318290869533,0.0052310130425785,0.14791496637056,1.12582282642564,3.82748069436755,0.281172396486382,0.121563908690736,0.00714308272502093,0,0,0.0162433717396691,0.0189460294371194,0.00620153837690364,0.000601741348019143,0.000157547832583062,0.25,45.210572952901,879.395206467157,214.588975868539,214.379879150603,0.20909671793685,5.91253238141005,45.0019634950006,152.994007976019,11.2391662573185,4.85921448100202,0.285526941262808,107.29448793427,107.189939575301,0.104548358968425,2.95626619070503,22.5009817475003,76.4970039880093,5.61958312865926,2.42960724050101,0.142763470631404,0,0,0.324644164652934,0.378660169740646,0.123945525485709,0.01202655584048,0.00314879110824624,11.3026432382252,219.848801616789,53.6472439671349,53.5949697876506,0.0522741794842126,1.47813309535251,11.2504908737501,38.2485019940047,2.80979156432963,1.21480362025051,0.0713817353157019,26.8236219835674,26.7974848938253,0.0261370897421063,0.739066547676256,5.62524543687507,19.1242509970023,1.40489578216481,0.607401810125253,0.0356908676578509,0,0,0.0811610411632336,0.0946650424351616,0.0309863813714271,0.00300663896012,0.00078719777706156,45.210572952901,100,"SER"
"5",27011,"GFI",24.8909523809524,10.827687591681,20.6835951965423,6.2964378704754,2.42124831320821,42,15.2047608794343,13.3737886007091,1.83097227872514,0.875877969341821,1.62925935656598,9.52967310039216,0.871396658843878,0.430168555869557,0.0374129596957122,7.60238043971713,6.68689430035456,0.915486139362571,0.43793898467091,0.814629678282991,4.76483655019608,0.435698329421939,0.215084277934778,0.0187064798478561,0.030398672058007,0.0113671442861181,0.00707587338556606,0.00773809455751843,0.00421755982880437,0.00034929686736608,0.000181078724927247,0.25,48.3916854614088,839.422697082287,303.886223473951,267.291945176561,36.5942782973895,17.5055201747587,32.5627924603611,190.462473720088,17.415955561791,8.59745831828609,0.747744941276325,151.943111736975,133.645972588281,18.2971391486947,8.75276008737937,16.2813962301806,95.2312368600441,8.70797778089549,4.29872915914304,0.373872470638162,0.607555602063147,0.227186640828019,0.141420207655348,0.154655528660712,0.0842932249190684,0.0069811361544483,0.00361908551577741,12.0979213653522,209.855674270572,75.9715558684877,66.8229862941403,9.14856957434737,4.37638004368969,8.14069811509028,47.615618430022,4.35398889044775,2.14936457957152,0.186936235319081,37.9857779342439,33.4114931470702,4.57428478717368,2.18819002184484,4.07034905754514,23.807809215011,2.17699444522387,1.07468228978576,0.0934681176595406,0.151888900515787,0.0567966602070048,0.0353550519138371,0.0386638821651779,0.0210733062297671,0.00174528403861208,0.000904771378944353,64.0114033644682,75.5985385695674,"GFI"
"6",27011,"GKI",44.16,7.07340087935075,26.5551142547289,2.26536230228299,0.781523008859245,5,5.52083482357932,4.49577083314473,1.02506399043459,0.149908718488629,0.422804738076188,3.45282838438453,0.342516801633512,0.116327597759303,0.0113845928025749,2.76041741178966,2.24788541657237,0.512531995217295,0.0749543592443144,0.211402369038094,1.72641419219226,0.171258400816756,0.0581637988796514,0.00569229640128746,0.00822223019634794,0.00227876242974565,0.00171574162711317,0.00274154573720131,0.00148618040228781,9.23641126208865e-05,4.93977481703726e-05,0.25,15.6197179030593,99.931273462177,110.340810898923,89.8536209100531,20.4871899888699,2.99611382833033,8.45028318035913,69.0091074995793,6.84562803388573,2.3249529965766,0.227535371321929,55.1704054494615,44.9268104550265,10.2435949944349,1.49805691416517,4.22514159017957,34.5045537497897,3.42281401694287,1.1624764982883,0.113767685660965,0.164331586844043,0.0455439263044494,0.0342912491458974,0.054793231354666,0.0297031800390302,0.00184601267928182,0.000987275976165851,3.90492947576483,24.9828183655442,27.5852027247307,22.4634052275133,5.12179749721747,0.749028457082583,2.11257079508978,17.2522768748948,1.71140700847143,0.581238249144151,0.0568838428304823,13.7926013623654,11.2317026137566,2.56089874860874,0.374514228541292,1.05628539754489,8.62613843744742,0.855703504235717,0.290619124572075,0.0284419214152411,0.0410828967110107,0.0113859815761123,0.00857281228647434,0.0136983078386665,0.00742579500975755,0.000461503169820456,0.000246818994041463,64.0114033644682,24.4014614304326,"GFI"
"7",27040,"MBI",10.5866666666667,0.292631736715848,6.9,1.3856406460551,0.0264210926679923,3,0.0770015173088834,0.0769123605222979,8.91567865854893e-05,0.00611056264245578,0.0455917374656584,0.0272937653855388,0.00269437072760205,0.0012417286038489,9.07583396498452e-05,0.0385007586544417,0.038456180261149,4.45783932927447e-05,0.00305528132122789,0.0227958687328292,0.0136468826927694,0.00134718536380102,0.000620864301924449,4.53791698249226e-05,0,0,0.000276149153829493,4.98930031247649e-05,1.65191869309282e-05,2.26987988783579e-06,5.56439380393201e-07,0.25,0.52805868731493,59.9587640773062,1.53897193663932,1.53719002639506,0.0017819102442567,0.122127261286202,0.911208076859297,0.545500146510955,0.053850379597697,0.0248175041354063,0.00181391929170436,0.769485968319658,0.76859501319753,0.000890955122128348,0.0610636306431011,0.455604038429648,0.272750073255478,0.0269251897988485,0.0124087520677032,0.000906959645852181,0,0,0.00551918732153676,0.000997174267822026,0.00033015667731348,4.53663975595227e-05,1.11211391774394e-05,0.132014671828733,14.9896910193265,0.384742984159829,0.384297506598765,0.000445477561064174,0.0305318153215505,0.227802019214824,0.136375036627739,0.0134625948994243,0.00620437603385158,0.000453479822926091,0.192371492079915,0.192148753299382,0.000222738780532087,0.0152659076607753,0.113901009607412,0.0681875183138694,0.00673129744971213,0.00310218801692579,0.000226739911463045,0,0,0.00137979683038419,0.000249293566955507,8.25391693283701e-05,1.13415993898807e-05,2.78028479435986e-06,0.52805868731493,100,"MBI"
"8",29080,"GFI",21.2079166666667,8.04653853700684,15.181362089853,4.81427832928058,0.964766885445351,24,5.08718760476658,4.48019237253856,0.606995232228018,0.457313128938008,0.733005398474292,2.8521017906865,0.284925647270384,0.140771405082595,0.0120750020867875,2.54359380238329,2.24009618626928,0.303497616114009,0.228656564469004,0.366502699237146,1.42605089534325,0.142462823635192,0.0703857025412974,0.00603750104339373,0.0128133990197574,0.00593500978735746,0.00318344244557385,0.00231590665403744,0.00137904013278866,0.000114306380927067,5.84430101000513e-05,0.25,19.2820766913384,479.670112618449,101.673827137065,89.5422658286621,12.1315613084031,9.13997666914957,14.6500325848373,57.0028327974114,5.6945965547529,2.81349315539273,0.241334067118223,50.8369135685326,44.771132914331,6.06578065420157,4.56998833457478,7.32501629241864,28.5014163987057,2.84729827737645,1.40674657769637,0.120667033559111,0.256091856284674,0.118618617212223,0.0636250915159483,0.046286300231498,0.027561847325004,0.0022845564421789,0.0011680568848522,4.82051917283461,119.917528154612,25.4184567842663,22.3855664571655,3.03289032710078,2.28499416728739,3.66250814620932,14.2507081993528,1.42364913868823,0.703373288848183,0.0603335167795557,12.7092283921332,11.1927832285828,1.51644516355039,1.1424970836437,1.83125407310466,7.12535409967642,0.711824569344113,0.351686644424092,0.0301667583897779,0.0640229640711684,0.0296546543030558,0.0159062728789871,0.0115715750578745,0.00689046183125101,0.000571139110544725,0.00029201422121305,19.2820766913384,100,"GFI"
"9",29090,"BKI",10.2064444444444,2.89870359389375,5.8719823805286,1.49548561912582,0.397209395585648,45,1.16654182250449,0.975137106854001,0.191404715650487,0.204188797567472,0.352708943147461,0.355083431911421,0.0513442636549891,0.0103239218696202,0.00148774870303697,0.583270911252244,0.487568553427,0.0957023578252434,0.102094398783736,0.176354471573731,0.17754171595571,0.0256721318274945,0.00516196093481009,0.000743874351518486,0.00503988580805221,0.00310387391182315,0.0014312928912924,0.000281936244937668,0.000222782759998998,8.19719396447842e-06,6.45534162247743e-06,0.25,7.93872814640309,899.381461159593,23.3148019739525,19.4893385776286,3.8254633963238,4.08096931352563,7.04933077004488,7.0967879072457,1.02617953040417,0.206336531911033,0.0297345244972374,11.6574009869762,9.74466928881432,1.9127316981619,2.04048465676282,3.52466538502244,3.54839395362285,0.513089765202083,0.103168265955516,0.0148672622486187,0.100728441380522,0.0620348145349032,0.0286061842648421,0.00563484959835309,0.00445259298242368,0.00016383120633736,0.000129018101793513,1.98468203660077,224.845365289898,5.82870049348811,4.87233464440716,0.956365849080951,1.02024232838141,1.76233269251122,1.77419697681142,0.256544882601041,0.0515841329777581,0.00743363112430934,2.91435024674406,2.43616732220358,0.478182924540475,0.510121164190704,0.88116634625561,0.887098488405712,0.128272441300521,0.0257920664888791,0.00371681556215467,0.0251821103451305,0.0155087036337258,0.00715154606621053,0.00140871239958827,0.00111314824560592,4.095780158434e-05,3.22545254483782e-05,9.51530458156374,83.4311511350322,"BKI"
"10",29090,"GFI",11,NA,7.8,NA,0.00950331777710912,1,0.0321840072654531,0.0291738057888844,0.00301020147656877,0.00666161344551805,0.00732867793906527,0.012760671377376,0.00161890183233704,0.00073945651104851,6.44846835394986e-05,0.0160920036327266,0.0145869028944422,0.00150510073828438,0.00333080672275902,0.00366433896953264,0.006380335688688,0.000809450916168518,0.000369728255524255,3.22423417697493e-05,0.000136480017612234,8.64544192959333e-05,3.18284482893605e-05,1.03616651584293e-05,7.83548486851125e-06,6.0043868697139e-07,3.12105868331173e-07,0.25,0.189935729516452,19.9862546924354,0.643237766230538,0.583075112844289,0.0601626533862485,0.133140702984676,0.146472823848991,0.255038028194707,0.0323557843431383,0.0147789661637952,0.00128880730898152,0.321618883115269,0.291537556422145,0.0300813266931242,0.0665703514923379,0.0732364119244955,0.127519014097354,0.0161778921715692,0.00738948308189759,0.000644403654490758,0.00272772439242618,0.00172790004333512,0.000636131473976168,0.000207090878894102,0.00015660199622079,1.20005205250017e-05,6.23782737547053e-06,0.047483932379113,4.99656367310885,0.160809441557634,0.145768778211072,0.0150406633465621,0.033285175746169,0.0366182059622478,0.0637595070486768,0.00808894608578458,0.0036947415409488,0.000322201827245379,0.0804047207788172,0.0728843891055361,0.00752033167328106,0.0166425878730845,0.0183091029811239,0.0318797535243384,0.00404447304289229,0.0018473707704744,0.000161100913622689,0.000681931098106546,0.000431975010833781,0.000159032868494042,5.17727197235256e-05,3.91504990551974e-05,3.00013013125042e-06,1.55945684386763e-06,9.51530458156374,1.99610772191633,"BKI"
