"","plot_ID","SP_code","compartiment","B_t_plot","C_t_plot","N_t_plot","plot_A_ha","MoMok_A_ha","B_t_ha","C_t_ha","N_t_ha","B_t_MA","C_t_MA","N_t_MA","mean_D_cm","mean_H_m","N_trees_plot","plot_tot_C_t","plot_tot_N_t","plot_tot_N_trees","tot_N_trees_ha","tot_N_trees_MA","SP_N_trees_ha","SP_N_trees_MA","C_SP_share","N_SP_share","N_trees_SP_share"
"14",26020,"GFI","stem",0.00103873289893877,0.000519366449469384,4.51121698009107e-06,0.0187016811553343,0.25,0.0555422205261205,0.0277711102630602,0.000241219863744941,0.0138855551315301,0.00694277756576506,6.03049659362353e-05,1.225,1.1125,4,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,213.884514807861,53.4711287019654,4.38630630418195,20.333485155577,0.111111111111111
"15",26020,"GFI","total",0.00201567919978957,0.00100783959989479,2.2186147360251e-05,0.0187016811553343,0.25,0.107780641913823,0.0538903209569114,0.00118631834090075,0.0269451604784557,0.0134725802392279,0.000296579585225187,1.225,1.1125,4,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,213.884514807861,53.4711287019654,8.51170343240146,100,0.111111111111111
"16",26020,"MBI","ag",1.98980536739856e-05,9.94902683699279e-06,0,0.0187016811553343,0.25,0.0010639713889203,0.000531985694460149,0,0.000265992847230075,0.000132996423615037,0,0,0.7,1,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,53.4711287019654,13.3677821754913,0.0840244478251562,0,0.0277777777777778
"17",26020,"MBI","bg",0,0,0,0.0187016811553343,0.25,0,0,0,0,0,0,0,0.7,1,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,53.4711287019654,13.3677821754913,0,0,0.0277777777777778
"18",26020,"MBI","f",9e-05,4.5e-05,0,0.0187016811553343,0.25,0.00481240158317688,0.00240620079158844,0,0.00120310039579422,0.00060155019789711,0,0,0.7,1,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,53.4711287019654,13.3677821754913,0.380047236185254,0,0.0277777777777778
"19",26020,"MBI","stem",1.98980536739856e-05,9.94902683699279e-06,1.20522511103331e-07,0.0187016811553343,0.25,0.0010639713889203,0.000531985694460149,6.44447470269025e-06,0.000265992847230075,0.000132996423615037,1.61111867567256e-06,0,0.7,1,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,53.4711287019654,13.3677821754913,0.0840244478251562,0.543233167734479,0.0277777777777778
"20",26020,"MBI","total",1.98980536739856e-05,9.94902683699279e-06,0,0.0187016811553343,0.25,0.0010639713889203,0.000531985694460149,0,0.000265992847230075,0.000132996423615037,0,0,0.7,1,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,53.4711287019654,13.3677821754913,0.0840244478251562,0,0.0277777777777778
"21",26020,"RBU","ag",0.00296213619911883,0.00148106809955942,0,0.0187016811553343,0.25,0.158388765935834,0.0791943829679169,0,0.0395971914839584,0.0197985957419792,0,3.45,3.36666666666667,3,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,160.413386105896,40.103346526474,12.5083519519934,0,0.0833333333333333
"22",26020,"RBU","bg",0.00122855457628777,0.000614277288143885,3.72252036615195e-06,0.0187016811553343,0.25,0.0656921998660719,0.032846099933036,0.000199047365594198,0.016423049966518,0.00821152498325899,4.97618413985495e-05,3.45,3.36666666666667,3,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,160.413386105896,40.103346526474,5.18787523578792,16.7785794699141,0.0833333333333333
"23",26020,"RBU","f",0.00133884172967411,0.000669420864837057,0,0.0187016811553343,0.25,0.0715893784389664,0.0357946892194832,0,0.0178973446097416,0.00894867230487081,0,3.45,3.36666666666667,3,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,160.413386105896,40.103346526474,5.65358998946813,0,0.0833333333333333
"24",26020,"RBU","stem",0.00296213619911883,0.00148106809955942,1.36287886521458e-05,0.0187016811553343,0.25,0.158388765935834,0.0791943829679169,0.000728746712070771,0.0395971914839584,0.0197985957419792,0.000182186678017693,3.45,3.36666666666667,3,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,160.413386105896,40.103346526474,12.5083519519934,61.4292712963915,0.0833333333333333
"25",26020,"RBU","total",0.00419069077540661,0.0020953453877033,0,0.0187016811553343,0.25,0.224080965801906,0.112040482900953,0,0.0560202414504764,0.0280101207252382,0,3.45,3.36666666666667,3,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,160.413386105896,40.103346526474,17.6962271877813,0,0.0833333333333333
"26",26020,"SER","ag",0.00650426996284381,0.0032521349814219,0,0.0187016811553343,0.25,0.347790656295549,0.173895328147774,0,0.0869476640738872,0.0434738320369436,0,0.272222222222222,0.844444444444444,18,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,962.480316635377,240.620079158844,27.465886919795,0,0.5
"27",26020,"SER","bg",1.99917662277933e-06,9.99588311389665e-07,7.39695350428352e-09,0.0187016811553343,0.25,0.000106898230494594,5.3449115247297e-05,3.95523452829998e-07,2.67245576236485e-05,1.33622788118242e-05,9.88808632074994e-08,0.272222222222222,0.844444444444444,18,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,962.480316635377,240.620079158844,0.00844201722370504,0.0333404145576713,0.5
"28",26020,"SER","f",0.00162177721725947,0.000810888608629735,0,0.0187016811553343,0.25,0.0867182583099964,0.0433591291549982,0,0.0216795645774991,0.0108397822887495,0,0.272222222222222,0.844444444444444,18,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,962.480316635377,240.620079158844,6.84835499030748,0,0.5
"29",26020,"SER","stem",0.00650426996284381,0.0032521349814219,4.69218035119552e-05,0.0187016811553343,0.25,0.347790656295549,0.173895328147774,0.00250896179451609,0.0869476640738872,0.0434738320369436,0.000627240448629022,0.272222222222222,0.844444444444444,18,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,962.480316635377,240.620079158844,27.465886919795,211.491444413738,0.5
"30",26020,"SER","total",0.00650626913946659,0.00325313456973329,0,0.0187016811553343,0.25,0.347897554526043,0.173948777263022,0,0.0869743886315108,0.0434871943157554,0,0.272222222222222,0.844444444444444,18,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,962.480316635377,240.620079158844,27.4743289370187,0,0.5
"31",26020,"VBE","ag",0.00948639048928059,0.00474319524464029,0,0.0187016811553343,0.25,0.507248006769422,0.253624003384711,0,0.126812001692356,0.0634060008461778,0,2.45,2.45,10,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,534.711287019654,133.677821754913,40.0586276313907,0,0.277777777777778
"32",26020,"VBE","bg",0.00146233915105103,0.000731169575525517,4.43088762768463e-06,0.0187016811553343,0.25,0.0781929249517726,0.0390964624758863,0.000236924562603871,0.0195482312379432,0.00977411561897158,5.92311406509678e-05,2.45,2.45,10,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,534.711287019654,133.677821754913,6.17508836358262,19.97141529684,0.277777777777778
"33",26020,"VBE","f",0.00219458787837092,0.00109729393918546,0,0.0187016811553343,0.25,0.117347090892145,0.0586735454460723,0,0.0293367727230361,0.0146683863615181,0,2.45,2.45,10,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,534.711287019654,133.677821754913,9.26718953045031,0,0.277777777777778
"34",26020,"VBE","stem",0.00948639048928059,0.00474319524464029,4.364688264118e-05,0.0187016811553343,0.25,0.507248006769422,0.253624003384711,0.00233384807914611,0.126812001692356,0.0634060008461778,0.000583462019786528,2.45,2.45,10,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,534.711287019654,133.677821754913,40.0586276313907,196.730337775446,0.277777777777778
"35",26020,"VBE","total",0.0109487296403316,0.00547436482016581,0,0.0187016811553343,0.25,0.585440931721195,0.292720465860598,0,0.146360232930299,0.0731801164651494,0,2.45,2.45,10,0.0118406334043342,2.2186147360251e-05,36,1924.96063327075,481.240158317688,534.711287019654,133.677821754913,46.2337159949733,0,0.277777777777778
"36",26030,"BAH","ag",0.016614253335582,0.00830712666779099,0,0.0109913645534085,0.25,1.51157331329074,0.755786656645368,0,0.377893328322684,0.188946664161342,0,1.274,1.794,25,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,2274.51285766401,568.628214416003,48.2199715774699,0,0.625
"37",26030,"BAH","bg",0.00190104089636634,0.000950520448183172,5.76015391599002e-06,0.0109913645534085,0.25,0.172957678469215,0.0864788392346073,0.00052406176576172,0.0432394196173037,0.0216197098086518,0.00013101544144043,1.274,1.794,25,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,2274.51285766401,568.628214416003,5.5174395224895,36.530030979873,0.625
"38",26030,"BAH","f",0.0039329642418822,0.0019664821209411,0,0.0109913645534085,0.25,0.357823109475754,0.178911554737877,0,0.0894557773689384,0.0447278886844692,0,1.274,1.794,25,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,2274.51285766401,568.628214416003,11.4147425182572,0,0.625
"39",26030,"BAH","stem",0.016614253335582,0.00830712666779099,7.10757757696197e-05,0.0109913645534085,0.25,1.51157331329074,0.755786656645368,0.00646651063425776,0.377893328322684,0.188946664161342,0.00161662765856444,1.274,1.794,25,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,2274.51285766401,568.628214416003,48.2199715774699,450.751894593508,0.625
"40",26030,"BAH","total",0.0185152942319483,0.00925764711597416,0,0.0109913645534085,0.25,1.68453099175995,0.842265495879975,0,0.421132747939987,0.210566373969994,0,1.274,1.794,25,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,2274.51285766401,568.628214416003,53.7374110999594,0,0.625
"41",26030,"GFI","ag",0.00024188763993529,0.000120943819967645,1.576827e-05,0.0109913645534085,0.25,0.0220070618857128,0.0110035309428564,0.00143460531432471,0.00550176547142819,0.0027508827357141,0.000358651328581177,0,0.48,5,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,454.902571532802,113.725642883201,0.702036672189239,100,0.125
"42",26030,"GFI","bg",0,0,0,0.0109913645534085,0.25,0,0,0,0,0,0,0,0.48,5,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,454.902571532802,113.725642883201,0,0,0.125
"43",26030,"GFI","f",0.001215,0.0006075,1.576827e-05,0.0109913645534085,0.25,0.110541324882471,0.0552706624412355,0.00143460531432471,0.0276353312206177,0.0138176656103089,0.000358651328581177,0,0.48,5,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,454.902571532802,113.725642883201,3.52632551600452,100,0.125
"44",26030,"GFI","stem",0,0,0,0.0109913645534085,0.25,0,0,0,0,0,0,0,0.48,5,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,454.902571532802,113.725642883201,0,0,0.125
"45",26030,"GFI","total",0.00024188763993529,0.000120943819967645,1.576827e-05,0.0109913645534085,0.25,0.0220070618857128,0.0110035309428564,0.00143460531432471,0.00550176547142819,0.0027508827357141,0.000358651328581177,0,0.48,5,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,454.902571532802,113.725642883201,0.702036672189239,100,0.125
"46",26030,"SER","ag",0.0033953959748258,0.0016976979874129,0,0.0109913645534085,0.25,0.308914872064077,0.154457436032038,0,0.0772287180160192,0.0386143590080096,0,1.27142857142857,1.41428571428571,7,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,636.863600145923,159.215900036481,9.85454441396483,0,0.175
"47",26030,"SER","bg",1.04055761064245e-05,5.20278805321225e-06,3.85006315937707e-08,0.0109913645534085,0.25,0.000946704665818558,0.000473352332909279,3.50280726352866e-06,0.000236676166454639,0.00011833808322732,8.75701815882166e-07,1.27142857142857,1.41428571428571,7,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,636.863600145923,159.215900036481,0.030200369162808,0.244165222905053,0.175
"48",26030,"SER","f",0.000639248284575318,0.000319624142287659,0,0.0109913645534085,0.25,0.0581591377002489,0.0290795688501245,0,0.0145397844250622,0.00726989221253112,0,1.27142857142857,1.41428571428571,7,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,636.863600145923,159.215900036481,1.85530661478194,0,0.175
"49",26030,"SER","stem",0.0033953959748258,0.0016976979874129,2.44943865623934e-05,0.0109913645534085,0.25,0.308914872064077,0.154457436032038,0.00222851188707025,0.0772287180160192,0.0386143590080096,0.000557127971767563,1.27142857142857,1.41428571428571,7,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,636.863600145923,159.215900036481,9.85454441396483,155.33972060596,0.175
"50",26030,"SER","total",0.00340580155093223,0.00170290077546611,0,0.0109913645534085,0.25,0.309861576729895,0.154930788364948,0,0.0774653941824738,0.0387326970912369,0,1.27142857142857,1.41428571428571,7,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,636.863600145923,159.215900036481,9.88474478312764,0,0.175
"51",26030,"VBE","ag",0.0118534436759198,0.00592672183795988,0,0.0109913645534085,0.25,1.07843240193903,0.539216200969513,0,0.269608100484756,0.134804050242378,0,2.45,2.46666666666667,3,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,272.941542919681,68.2353857299203,34.4025521703031,0,0.075
"52",26030,"VBE","bg",0.00043870174531531,0.000219350872657655,1.32926628830539e-06,0.0109913645534085,0.25,0.0399133104159726,0.0199566552079863,0.000120937330560397,0.00997832760399315,0.00498916380199658,3.02343326400993e-05,2.45,2.46666666666667,3,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,272.941542919681,68.2353857299203,1.27325527442065,8.43000714920147,0.075
"53",26030,"VBE","f",0.000658376363511276,0.000329188181755638,0,0.0109913645534085,0.25,0.0598994201595389,0.0299497100797694,0,0.0149748550398847,0.00748742751994236,0,2.45,2.46666666666667,3,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,272.941542919681,68.2353857299203,1.91082252657126,0,0.075
"54",26030,"VBE","stem",0.0118534436759198,0.00592672183795988,5.45376943529068e-05,0.0109913645534085,0.25,1.07843240193903,0.539216200969513,0.00496186748132146,0.269608100484756,0.134804050242378,0.00124046687033036,2.45,2.46666666666667,3,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,272.941542919681,68.2353857299203,34.4025521703031,345.869866211745,0.075
"55",26030,"VBE","total",0.0122921454212351,0.00614607271061753,0,0.0109913645534085,0.25,1.118345712355,0.559172856177499,0,0.27958642808875,0.139793214044375,0,2.45,2.46666666666667,3,0.0172275644220255,1.576827e-05,40,3639.22057226242,909.805143065604,272.941542919681,68.2353857299203,35.6758074447237,0,0.075
"56",27011,"GFI","ag",0.00122873246544128,0.00061436623272064,1.00494564432955e-05,0.00134614103613669,0.25,0.912781374652715,0.456390687326358,0.00746538154139971,0.228195343663179,0.114097671831589,0.00186634538534993,6.45,5,1,0.000953350945121516,1.28562498619748e-05,1,742.864211962451,185.716052990613,742.864211962451,185.716052990613,64.4428199147934,78.167868166743,1
"57",27011,"GFI","bg",0.000677969424801753,0.000338984712400876,2.80679341867926e-06,0.00134614103613669,0.25,0.50363922248999,0.251819611244995,0.00208506638110856,0.125909805622498,0.0629549028112488,0.00052126659527714,6.45,5,1,0.000953350945121516,1.28562498619748e-05,1,742.864211962451,185.716052990613,742.864211962451,185.716052990613,35.5571800852066,21.832131833257,1
"58",27011,"GFI","f",0.00054581023113886,0.00027290511556943,7.08352517972012e-06,0.00134614103613669,0.25,0.405462887236012,0.202731443618006,0.00526209735054897,0.101365721809003,0.0506828609045015,0.00131552433763724,6.45,5,1,0.000953350945121516,1.28562498619748e-05,1,742.864211962451,185.716052990613,742.864211962451,185.716052990613,28.625881892281,55.0979115665076,1
"59",27011,"GFI","stem",0.000682922234302419,0.00034146111715121,2.96593126357541e-06,0.00134614103613669,0.25,0.507318487416703,0.253659243708352,0.00220328419085074,0.126829621854176,0.0634148109270879,0.000550821047712686,6.45,5,1,0.000953350945121516,1.28562498619748e-05,1,742.864211962451,185.716052990613,742.864211962451,185.716052990613,35.8169380225124,23.0699566002354,1
"60",27011,"GFI","total",0.00190670189024303,0.000953350945121516,1.28562498619748e-05,0.00134614103613669,0.25,1.41642059714271,0.708210298571353,0.00955044792250827,0.354105149285676,0.177052574642838,0.00238761198062707,6.45,5,1,0.000953350945121516,1.28562498619748e-05,1,742.864211962451,185.716052990613,742.864211962451,185.716052990613,100,100,1
"61",27040,"MBI","ag",0.0730415693071213,0.0365207846535606,0,0.00279523206353152,0.25,26.1307711299075,13.0653855649538,0,6.53269278247688,3.26634639123844,0,1.96,1.63375,40,0.0365367780665429,0,40,14310.0819863463,3577.52049658658,14310.0819863463,3577.52049658658,99.9562265371262,NA,1
"62",27040,"MBI","bg",3.19868259644693e-05,1.59934129822346e-05,1.18351256068536e-07,0.00279523206353152,0.25,0.0114433525508637,0.00572167627543183,4.23404044381955e-05,0.00286083813771591,0.00143041906885796,1.05851011095489e-05,1.96,1.63375,40,0.0365367780665429,0,40,14310.0819863463,3577.52049658658,14310.0819863463,3577.52049658658,0.043773462873783,Inf,1
"63",27040,"MBI","f",0.00362843547615152,0.00181421773807576,0,0.00279523206353152,0.25,1.29808022864739,0.649040114323696,0,0.324520057161848,0.162260028580924,0,1.96,1.63375,40,0.0365367780665429,0,40,14310.0819863463,3577.52049658658,14310.0819863463,3577.52049658658,4.96545627195589,NA,1
"64",27040,"MBI","stem",0.0730415693071213,0.0365207846535606,0.000442412785293234,0.00279523206353152,0.25,26.1307711299075,13.0653855649538,0.15827408073385,6.53269278247688,3.26634639123844,0.0395685201834625,1.96,1.63375,40,0.0365367780665429,0,40,14310.0819863463,3577.52049658658,14310.0819863463,3577.52049658658,99.9562265371262,Inf,1
"65",27040,"MBI","total",0.0730735561330857,0.0365367780665429,0,0.00279523206353152,0.25,26.1422144824584,13.0711072412292,0,6.5355536206146,3.2677768103073,0,1.96,1.63375,40,0.0365367780665429,0,40,14310.0819863463,3577.52049658658,14310.0819863463,3577.52049658658,100,NA,1
"66",29080,"GFI","ag",0.0162913670626737,0.00814568353133687,0.000199734271896823,0.0212927096963825,0.25,0.765114787876978,0.382557393938489,0.00938040647455767,0.191278696969245,0.0956393484846223,0.00234510161863942,0.936206896551724,1.0948275862069,29,0.0089990639206036,0.000206800261519951,29,1361.96850534843,340.492126337107,1361.96850534843,340.492126337107,90.5170093601303,96.5831814857513,1
"67",29080,"GFI","bg",0.00170676077853346,0.000853380389266728,7.06598962312851e-06,0.0212927096963825,0.25,0.08015704919057,0.040078524595285,0.00033185018364896,0.0200392622976425,0.0100196311488212,8.29625459122399e-05,0.936206896551724,1.0948275862069,29,0.0089990639206036,0.000206800261519951,29,1361.96850534843,340.492126337107,1361.96850534843,340.492126337107,9.48299063986967,3.41681851424874,1
"68",29080,"GFI","f",0.0122284339804539,0.00611421699022695,0.000158700616198331,0.0212927096963825,0.25,0.574301446590025,0.287150723295012,0.00745328417384534,0.143575361647506,0.0717876808237531,0.00186332104346134,0.936206896551724,1.0948275862069,29,0.0089990639206036,0.000206800261519951,29,1361.96850534843,340.492126337107,1361.96850534843,340.492126337107,67.9428109875771,76.7410133004207,1
"69",29080,"GFI","stem",0.00944822834411518,0.00472411417205759,4.10336556984922e-05,0.0212927096963825,0.25,0.443730670207765,0.221865335103883,0.00192712230071233,0.110932667551941,0.0554663337759707,0.000481780575178081,0.936206896551724,1.0948275862069,29,0.0089990639206036,0.000206800261519951,29,1361.96850534843,340.492126337107,1361.96850534843,340.492126337107,52.4956174746309,19.8421681853306,1
"70",29080,"GFI","total",0.0179981278412072,0.0089990639206036,0.000206800261519951,0.0212927096963825,0.25,0.845271837067548,0.422635918533774,0.00971225665820663,0.211317959266887,0.105658979633444,0.00242806416455166,0.936206896551724,1.0948275862069,29,0.0089990639206036,0.000206800261519951,29,1361.96850534843,340.492126337107,1361.96850534843,340.492126337107,100,100,1
"71",29090,"BKI","ag",0.0648045624740951,0.0324022812370476,0.000658212411979576,0.0134202240816783,0.25,4.82887335410204,2.41443667705102,0.0490463056334644,1.20721833852551,0.603609169262756,0.0122615764083661,2.63333333333333,1.93717948717949,39,0.0376337889645358,0.000679521031454588,40,2980.57616300231,745.144040750577,2906.06175892725,726.515439731812,86.0989077331061,96.8641707189844,0.975
"72",29090,"BKI","bg",0.0102570426412498,0.00512852132062488,1.81549654750121e-05,0.0134202240816783,0.25,0.764297419985181,0.382148709992591,0.00135280643337377,0.191074354996295,0.0955371774981477,0.000338201608343443,2.63333333333333,1.93717948717949,39,0.0376337889645358,0.000679521031454588,40,2980.57616300231,745.144040750577,2906.06175892725,726.515439731812,13.6274381658933,2.67172973824657,0.975
"73",29090,"BKI","f",0.0332289404365895,0.0166144702182947,0.000505113123576597,0.0134202240816783,0.25,2.47603469467805,1.23801734733903,0.0376382033938011,0.619008673669513,0.309504336834757,0.00940955084845027,2.63333333333333,1.93717948717949,39,0.0376337889645358,0.000679521031454588,40,2980.57616300231,745.144040750577,2906.06175892725,726.515439731812,44.1477477432617,74.3336997966564,0.975
"74",29090,"BKI","stem",0.0377277694438095,0.0188638847219048,0.000153099288402979,0.0134202240816783,0.25,2.81126225718664,1.40563112859332,0.0114081022396634,0.702815564296659,0.35140778214833,0.00285202555991584,2.63333333333333,1.93717948717949,39,0.0376337889645358,0.000679521031454588,40,2980.57616300231,745.144040750577,2906.06175892725,726.515439731812,50.1248618354137,22.530470922328,0.975
"75",29090,"BKI","total",0.0750616051153449,0.0375308025576724,0.000676367377454588,0.0134202240816783,0.25,5.59317077408723,2.79658538704361,0.0503991120668382,1.39829269352181,0.699146346760903,0.0125997780167096,2.63333333333333,1.93717948717949,39,0.0376337889645358,0.000679521031454588,40,2980.57616300231,745.144040750577,2906.06175892725,726.515439731812,99.7263458989993,99.535900457231,0.975
"76",29090,"GFI","ag",0.00020597281372676,0.00010298640686338,3.153654e-06,0.0134202240816783,0.25,0.0153479414705124,0.00767397073525619,0.000234992648468922,0.00383698536762809,0.00191849268381405,5.87481621172305e-05,0,0.95,1,0.0376337889645358,0.000679521031454588,40,2980.57616300231,745.144040750577,74.5144040750577,18.6286010187644,0.273654101000644,0.46409954276901,0.025
