"","plot_ID","dec_type","DW_type","D_mean","L_mean","B_tot_t","C_tot_t","N_tot_t","plot_A_ha","B_tot_t_ha","C_tot_t_ha","N_tot_t_ha","C_share","N_share","B_share"
"1",26010,2,1,12.3333333333333,1.46666666666667,0.0326706786417417,0.0163353393208708,5.97220005571038e-05,0.0500343869018386,0.652964504308559,0.326482252154279,0.00119361911387605,7.61728566361783,7.08362407711159,7.61728566361783
"2",26010,2,3,13,4.55,0.187012609882589,0.0935063049412945,0.000400926000304649,0.0500343869018386,3.73768165181049,1.86884082590524,0.00801300915490814,43.6026593691369,47.5538167242498,43.6026593691369
"3",26010,3,1,7.75,3.375,0.0213327492947525,0.0106663746473762,3.89962657108075e-05,0.0500343869018386,0.426361760694794,0.213180880347397,0.000779389298550084,4.97380685446969,4.62534550299253,4.97380685446969
"4",26010,4,1,13,4.2,0.0117069879439697,0.00585349397198484,2.14003739615766e-05,0.0500343869018386,0.233978842729449,0.116989421364724,0.000427713324509432,2.7295261420071,2.53829749236999,2.7295261420071
"5",26010,4,3,15,6.25,0.118517240851249,0.0592586204256246,0.000216649516276084,0.0500343869018386,2.36871576109778,1.18435788054889,0.00433001241128673,27.6327189137212,25.6967903866593,27.6327189137212
"6",26010,4,4,11,0.5,0.00199569673319292,0.000997848366596458,3.64813362827665e-06,0.0500343869018386,0.0398865031984549,0.0199432515992275,7.29125278467756e-05,0.465303836549534,0.432704982497561,0.465303836549534
"7",26010,5,4,20.5,3.1,0.0556658802289575,0.0278329401144788,0.000101757229058534,0.0500343869018386,1.11255245993455,0.556276229967275,0.00203374589676036,12.9786992204978,12.0694208341193,12.9786992204978
"8",26020,1,1,24,14,0.367340145798947,0.183670072899474,0.000909166860852395,0.0500343869018386,7.34175371269411,3.67087685634706,0.0181708404389179,50.8822163173063,31.9902522645409,50.8822163173063
"9",26020,1,2,16,12,0.0316187312002063,0.0158093656001032,0.000380150219555906,0.0500343869018386,0.631940014818977,0.315970007409489,0.00759777910942957,4.37967681726844,13.3760940325215,4.37967681726844
"10",26020,2,1,10.5,6.325,0.143756452394881,0.0718782261974404,0.00035579721967733,0.0500343869018386,2.87315307124505,1.43657653562252,0.0071110538513315,19.9124625811204,12.5192011528321,19.9124625811204
"11",26020,2,3,14,6.1,0.0163308096349856,0.00816540481749278,5.02992698722098e-05,0.0500343869018386,0.326391720698499,0.16319586034925,0.00100529401850953,2.26206636543036,1.76984709982237,2.26206636543036
"12",26020,3,1,9.5,1.85,0.00931655009385321,0.00465827504692661,2.30584614822867e-05,0.0500343869018386,0.186202943030583,0.0931014715152916,0.000460852284000693,1.29048437157727,0.811342814408092,1.29048437157727
"13",26020,3,3,10.75,3.975,0.0335154459752691,0.0167577229876345,0.000104745818191973,0.0500343869018386,0.669848239392286,0.334924119696143,0.00209347660035231,4.64240076013363,3.68562173996901,4.64240076013363
"14",26020,3,4,9.75,5.325,0.0654367046205198,0.0327183523102599,0.000883591822490879,0.0500343869018386,1.30783464477937,0.653917322389687,0.0176596912084559,9.06398224553246,31.0903603260104,9.06398224553246
"15",26020,4,1,10,1.2,0.00197920337176157,0.000989601685880785,4.89852834510989e-06,0.0500343869018386,0.0395568626761536,0.0197784313380768,9.79032351234802e-05,0.274149872399279,0.172361272977053,0.274149872399279
"16",26020,4,4,15.1428571428571,0.442857142857143,0.0143558217898439,0.00717791089492196,3.55306589298637e-05,0.0500343869018386,0.286919110611034,0.143459555305517,0.00071012479876231,1.98850040780277,1.25019376666022,1.98850040780277
"17",26020,5,4,25.1666666666667,0.233333333333333,0.0382922445360753,0.0191461222680376,9.47733052267863e-05,0.0500343869018386,0.765318552043018,0.382659276021509,0.00189416341630647,5.3040602614291,3.33472553025825,5.3040602614291
"18",26030,3,3,13.5,10.75,0.0841793425655831,0.0420896712827915,0.0002700030181937,0.0500343869018386,1.68242978035751,0.841214890178755,0.00539634908934556,58.2102764978349,64.3515336216384,58.2102764978349
"19",26030,4,1,9.66666666666667,3.6,0.0168413713575478,0.00842068567877391,4.16823941099309e-05,0.0500343869018386,0.336595937321837,0.168297968660919,0.000833074944871547,11.6458605335603,9.93442963689872,11.6458605335603
"20",26030,4,4,16,0.4,0.00442351953588711,0.00221175976794355,1.09482108513206e-05,0.0500343869018386,0.0884095880812034,0.0442047940406017,0.000218813730500978,3.05887748026723,2.60935660426622,3.05887748026723
"21",26030,5,4,21.8823529411765,0.211764705882353,0.0391682776475288,0.0195841388237644,9.69414871776338e-05,0.0500343869018386,0.782827172927535,0.391413586463767,0.00193749725299565,27.0849854883376,23.1046801371966,27.0849854883376
"22",27011,1,2,12.25,1.325,0.166891430398211,0.0834457151991057,0.000275351835916403,0.0500343869018386,3.33553463392351,1.66776731696175,0.00550325192265492,7.7204080165676,12.7679673710315,7.7204080165676
"23",27011,2,1,14.875,10.3125,0.547943772941105,0.273971886470553,0.000444930343628177,0.0500343869018386,10.9513438031349,5.47567190156746,0.00889249116814555,25.3479132340647,20.6312628747138,25.3479132340647
"24",27011,2,2,23,2.3,0.00877381281044821,0.0043869064052241,0.000154054205839583,0.0500343869018386,0.17535565745337,0.0876778287266851,0.00307896659435078,0.405877129796437,7.14343910939869,0.405877129796437
"25",27011,3,1,18.7777777777778,9.25555555555555,0.918963917542614,0.459481958771307,0.000746198701044603,0.0500343869018386,18.3666469091649,9.18332345458244,0.0149137172902419,42.5113283468412,34.6009701934076,42.5113283468412
"26",27011,3,3,24.3333333333333,2.13333333333333,0.110317714443868,0.0551588572219341,0.000129919073784626,0.0500343869018386,2.20483793796251,1.10241896898125,0.00259659569806484,5.10330437536344,6.02430156107747,5.10330437536344
"27",27011,3,4,24,1.1,0.0153269509109216,0.0076634754554608,8.66279265485289e-05,0.0500343869018386,0.306328344564134,0.153164172282067,0.00173136780347648,0.709025708509269,4.01690635513876,0.709025708509269
"28",27011,4,1,16.5,5.6875,0.312189243291748,0.156094621645874,0.000253497665552899,0.0500343869018386,6.23949372866755,3.11974686433377,0.00506646890767805,14.4418939357453,11.7545972106564,14.4418939357453
"29",27011,4,3,25,3.4,0.00993410724654899,0.00496705362327449,8.06649508419778e-06,0.0500343869018386,0.198545597571496,0.0992727987857481,0.000161219025228055,0.45955242303754,0.374040527788206,0.45955242303754
"30",27011,4,4,22.3333333333333,0.633333333333333,0.0456851503242457,0.0228425751621228,3.70963420632875e-05,0.0500343869018386,0.913075050042571,0.456537525021285,0.000741416940634568,2.11339791360061,1.72014427821892,2.11339791360061
"31",27011,5,1,16,9,0.022257555632153,0.0111287778160765,1.80731351733082e-05,0.0500343869018386,0.444845175695259,0.222422587847629,0.00036121428266455,1.02963591672538,0.838044894151706,1.02963591672538
"32",27011,5,4,42,0.2,0.00340818820617342,0.00170409410308671,2.76744882341282e-06,0.0500343869018386,0.0681169175283365,0.0340584587641683,5.53109370330093e-05,0.157662999748574,0.12832562441698,0.157662999748574
"33",27040,5,4,29.5384615384615,0.269230769230769,0.0868906408518845,0.0434453204259423,0.000158836091477245,0.0500343869018386,1.7366184784547,0.868309239227348,0.00317453857861518,100,100,100
"34",29080,1,2,11.5,7.7,0.0360215896771856,0.0180107948385928,0.000181307960999549,0.0500343869018386,0.719936665714633,0.359968332857317,0.00362366708630312,3.16113311633613,14.0988939807074,3.16113311633613
"35",29080,1,3,12,9.5,0.029072215489404,0.014536107744702,3.47817461018495e-05,0.0500343869018386,0.581044703244593,0.290522351622296,0.000695156836239187,2.5512794957803,2.7047028053836,2.5512794957803
