"","plot_ID","C_layer","SP_code","mean_DBH_cm","sd_DBH_cm","d_g","mean_H_m","sd_height_m","h_g","SP_BA_plot","mean_BA_SP_plot","SP_BA_m2ha","tot_BA_m2ha","Nt_plot","Nt_ha","BA_SP_per","dom_SP"
"23",32020,2,"SER",8.85,1.12398102000582,0.890337014843256,8.95,1.73108828967984,8.95,0.0249034049650063,0.00622585124125157,0.497725794339476,0.720013386544639,4,79.9450187697416,69.1272973031895,"SER"
"24",32020,2,"STK",11.9,NA,1.19,9.1,NA,9.1,0.0111220233918713,0.0111220233918713,0.222287592205163,0.720013386544639,1,19.9862546924354,30.8727026968105,"SER"
"25",32050,1,"MBI",8.6625,1.17631189631805,0.873952944957565,8.80258565697918,1.15168547920911,8.80258565697918,0.191962306708624,0.0059988220846445,3.83660755322596,3.83660755322596,32,639.560150157933,100,"MBI"
"26",32070,1,"MBI",21.85,1.97399763593239,2.19167743977073,18.8848884545838,1.47830651955148,18.8848884545838,0.150904832318859,0.0377262080797147,3.01602241304397,46.6852721009843,4,79.9450187697416,6.46032951574118,"SER"
"27",32070,1,"SER",26.8427027027027,5.67693170679405,2.74205621209163,21.3738519491572,2.50735967503825,21.3738519491572,2.1849641345994,0.0590530847189027,43.6692496879403,46.6852721009843,37,739.491423620109,93.5396704842588,"SER"
"28",32070,2,"MBI",13.475,3.91354485515796,1.38946932315903,14.3792303145597,2.73313546188743,14.3792303145597,0.060652373168368,0.015163093292092,1.21221377784364,2.05427641079865,4,79.9450187697416,59.0092828536332,"MBI"
"29",32070,2,"SER",16.16,3.76180807591243,1.63774601205437,16.25,1.76776695296637,16.25,0.0421320875728519,0.021066043786426,0.842062632955011,2.05427641079865,2,39.9725093848708,40.9907171463669,"MBI"
"30",32080,1,"MBI",14.6216326530612,4.38963710864329,1.52534524696836,14.4349933061732,3.06768316659359,14.4349933061732,0.895410674852341,0.0182736872418845,17.8959058019243,17.8959058019243,49,979.326479929334,100,"MBI"
"31",32080,2,"MBI",11.4666666666667,0.723417813807024,1.14818697664332,13.1824846048242,1.330315618752,13.1824846048242,0.0310624973623691,0.0103541657874564,0.620822983667411,0.909854933054719,3,59.9587640773062,68.2331832375826,"MBI"
"32",32080,2,"STK",7.83333333333333,0.152752523165194,0.783432617821512,6.8,1.113552872566,6.8,0.0144615363826372,0.00482051212754574,0.289031949387308,0.909854933054719,3,59.9587640773062,31.7668167624174,"MBI"
"33",32090,1,"SER",11.9193939393939,2.95951953384534,1.2270504916632,11.2021032481413,2.55454981079621,11.2021032481413,0.390237219739628,0.0118253702951403,7.79938046418409,7.79938046418409,33,659.546404850368,100,"SER"
"34",33010,1,"SER",14.7909259259259,3.31509029360994,1.51511649105984,13.0441156429873,2.08807058497849,13.0441156429873,0.973589074519236,0.0180294273059118,19.4583992091139,19.4583992091139,54,1079.25775339151,100,"SER"
"35",33010,2,"SER",9.782,2.49161170507944,1.00635401325776,7.9089182741726,2.54558760658317,7.9089182741726,0.0795410733343704,0.00795410733343704,1.58972815017041,1.58972815017041,10,199.862546924354,100,"SER"
"36",33040,1,"SER",21.0405357142857,4.53141134732892,2.15144407068502,24.6239377321316,2.49300732720753,24.6239377321316,2.03581368542803,0.0363538158112148,40.6882908233102,40.6882908233102,56,1119.23026277638,100,"SER"
"37",33040,2,"SER",12.5,NA,1.25,12.7,NA,12.7,0.0122718463030851,0.0122718463030851,0.245268245759881,0.245268245759881,1,19.9862546924354,100,"SER"
"38",33050,1,"SER",24.6625,6.05616225691248,2.53771369543532,19.0121522943933,2.96046871186942,19.0121522943933,2.02318277864659,0.0505795694661646,40.4358463033798,40.4358463033798,40,799.450187697416,100,"SER"
"39",33050,2,"SER",11.95,5.35216911968543,1.29563690901425,10.0935090372744,1.81190767394243,10.0935090372744,0.105474260955297,0.0131842826194121,2.10803544294896,2.10803544294896,8,159.890037539483,100,"SER"
"40",33300,1,"SER",16.4616666666667,5.47453555546245,1.73337099318063,13.2083333333333,3.3416372556013,13.2083333333333,1.41587261207393,0.0235978768678989,28.2979906369534,28.2979906369534,60,1199.17528154612,100,"SER"
"41",34010,1,"GFI",17.2795192307692,6.01731472217018,1.82877474482444,13.5394230769231,3.51629820436017,13.5394230769231,2.73176698319048,0.0262669902229854,54.5977906864309,54.5977906864309,104,2078.57048801328,100,"GFI"
"42",34020,1,"BKI",9.82391304347826,2.40735833826166,1.01104228756585,5.56667695937989,1.83775697572304,5.56667695937989,0.553958988248915,0.00802839113404225,11.0715654283066,11.0715654283066,69,1379.05157377804,100,"BKI"
"43",34030,1,"GFI",20.65953125,6.91599168931159,2.17692400892291,15.857649655738,3.46746962239238,15.857649655738,2.38208027903411,0.037220004359908,47.6088631546033,47.6088631546033,64,1279.12030031587,100,"GFI"
"44",34030,2,"GFI",9.49090909090909,1.78294954805488,0.964195378163953,8.35063092964962,1.65834165507137,8.35063092964962,0.0803179577816767,0.00730163252560697,1.60525516060086,1.60525516060086,11,219.848801616789,100,"GFI"
"45",34040,1,"GFI",34.9678947368421,7.97768664529551,3.58196522801895,26.93946311741,2.0781857242003,26.93946311741,1.91463596939024,0.100770314178434,38.2664021275313,38.2664021275313,19,379.738839156272,100,"GFI"
"46",34040,2,"GFI",17.085,2.9910616844191,1.72154131521727,15.583294108638,4.07759363274634,15.583294108638,0.0465537614230551,0.0232768807115275,0.930435332692052,0.930435332692052,2,39.9725093848708,100,"GFI"
"47",35500,1,"MBI",25.0141666666667,3.26214780985371,2.5208398236831,19.9423262081106,1.66379817624475,19.9423262081106,0.598910089741686,0.0499091741451405,11.9699695914467,11.9699695914467,12,239.835056309225,100,"MBI"
