bund_nr,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
130059,z,7,ks,1.0,-9.0,080.035.018,,
130059,z,8,ks,38.0,-9.0,132.018.006,,
130059,z,9,ks,47.0,-9.0,193.074.005,,
130059,z,10,ks,1.0,-9.0,019.003.009,,
130059,z,11,ks,2.0,-9.0,019.003.017,,
130059,z,12,ks,0.5,-9.0,036.004.001,,
130059,z,13,ks,3.0,-9.0,080.009.007,,
130059,z,14,ks,1.0,-9.0,080.028.002,,
130059,z,15,ms,0.5,-9.0,334.011.017,,
130059,z,16,ms,9.0,-9.0,357.005.021,,
130059,z,17,ms,70.0,-9.0,357.008.001,,
130059,z,18,ss,40.0,-9.0,036.001.001,,
130059,z,19,ss,10.0,-9.0,080.028.002,,
130060,z,1,b1,90.0,-9.0,026.007.007,,
130060,z,2,ks,0.5,-9.0,036.004.011,,
130060,z,3,ks,20.0,-9.0,132.018.006,,
130060,z,4,ks,0.01,-9.0,019.003.009,,
130060,z,5,ks,0.01,-9.0,080.009.007,,
130060,z,6,ks,39.0,-9.0,193.074.005,,
130060,z,7,ks,0.01,-9.0,080.028.002,,
130060,z,8,ks,0.5,-9.0,132.003.001,,
130060,z,9,ms,10.0,-9.0,385.005.002,,
130060,z,10,ms,30.0,-9.0,357.005.021,,
130060,z,11,ms,60.0,-9.0,357.008.001,,
130061,z,1,b1,70.0,-9.0,026.007.007,,
130061,z,2,ks,0.5,-9.0,034.001.001,,
130061,z,3,ks,0.5,-9.0,036.004.014,,
130061,z,4,ks,0.5,-9.0,057.006.003,,
130061,z,5,ks,0.5,-9.0,103.004.001,,
130061,z,6,ks,10.0,-9.0,132.018.006,,
130061,z,7,ks,0.5,-9.0,193.113.001,,
130061,z,8,ks,1.0,-9.0,080.009.007,,
130061,z,9,ks,0.5,-9.0,080.028.002,,
130061,z,10,ks,0.5,-9.0,144.005.118,,
130061,z,11,ks,80.0,-9.0,193.074.005,,
130061,z,12,ms,10.0,-9.0,334.011.017,,
130061,z,13,ms,20.0,-9.0,357.005.021,,
130061,z,14,ms,70.0,-9.0,357.008.001,,
130061,z,15,ss,2.0,-9.0,034.001.001,,
130061,z,16,ss,3.0,-9.0,103.004.001,,
130064,z,1,b1,68.0,-9.0,026.007.007,,
130064,z,2,b1,1.0,-9.0,034.001.001,,
130064,z,3,b1,5.0,-9.0,036.004.014,,
130064,z,4,b1,1.0,-9.0,031.002.004,,
130064,z,5,b2,10.0,-9.0,036.004.014,,
130064,z,6,ks,0.5,-9.0,036.004.014,,
130064,z,7,ks,0.5,-9.0,103.004.001,,
130064,z,8,ks,0.5,-9.0,080.028.002,,
130064,z,9,ks,0.01,-9.0,019.003.009,,
130064,z,10,ks,0.5,-9.0,019.003.017,,
130064,z,11,ks,0.01,-9.0,080.009.007,,
130064,z,12,ks,88.0,-9.0,193.074.005,,
130064,z,13,ks,0.01,-9.0,169.181.999,,
130064,z,14,ms,17.0,-9.0,357.005.003,,
130064,z,15,ms,5.0,-9.0,334.011.017,,
130064,z,16,ms,2.0,-9.0,334.011.020,,
130064,z,17,ms,26.0,-9.0,357.008.001,,
130064,z,18,ss,4.0,-9.0,036.004.014,,
130064,z,19,ss,1.0,-9.0,103.004.001,,
130064,z,20,ss,0.5,-9.0,080.028.002,,
130068,z,1,b1,80.0,-9.0,026.007.007,,
130068,z,2,ks,50.0,-9.0,132.018.006,,
130068,z,3,ks,40.0,-9.0,193.074.005,,
130068,z,4,ks,0.5,-9.0,132.003.001,,
130068,z,5,ms,5.0,-9.0,334.013.001,,
130068,z,6,ms,20.0,-9.0,357.005.021,,
130068,z,7,ms,40.0,-9.0,357.008.001,,
130068,z,8,ms,0.5,-9.0,374.003.999,,
130069,z,1,b1,60.0,-9.0,034.002.002,,
130069,z,2,ks,25.0,-9.0,082.001.006,,
130069,z,3,ks,55.0,-9.0,015.001.001,,
130069,z,4,ks,1.0,-9.0,019.003.017,,
130069,z,5,ks,0.01,-9.0,034.002.002,,
130069,z,6,ks,1.0,-9.0,057.006.006,,
130069,z,7,ks,0.5,-9.0,073.003.001,,
130069,z,8,ks,2.0,-9.0,080.009.007,,
130069,z,9,ks,0.5,-9.0,080.009.076,,
130069,z,10,ks,0.01,-9.0,080.028.002,,
130069,z,11,ks,0.01,-9.0,135.008.003,,
130069,z,12,ks,0.5,-9.0,189.001.012,,
130069,z,13,ks,1.0,-9.0,193.004.008,,
130069,z,14,ks,0.5,-9.0,193.016.027,,
130069,z,15,ks,5.0,-9.0,193.074.001,,
130069,z,16,ks,0.5,-9.0,193.083.001,,
130069,z,17,ks,2.0,-9.0,193.083.004,,
130069,z,18,ks,0.5,-9.0,193.113.001,,
130069,z,19,ks,1.0,-9.0,018.001.001,,
130069,z,20,ks,0.5,-9.0,047.002.025,,
130069,z,21,ks,0.5,-9.0,057.028.131,,
130069,z,22,ks,0.01,-9.0,061.019.006,,
130069,z,23,ks,1.0,-9.0,061.019.086,,
130069,z,24,ks,0.5,-9.0,083.001.037,,
130069,z,25,ks,0.5,-9.0,151.010.009,,
130069,z,26,ks,0.5,-9.0,151.012.001,,
130069,z,27,ks,0.5,-9.0,164.006.017,,
130069,z,28,ks,0.5,-9.0,193.091.004,,
130069,z,29,ms,5.0,-9.0,374.003.004,,
130070,z,1,b1,60.0,-9.0,034.002.002,,
130070,z,2,b1,2.0,-9.0,034.002.004,,
130070,z,3,b1,15.0,-9.0,036.004.014,,
130070,z,4,b1,3.0,-9.0,139.004.003,,
130070,z,5,b2,0.01,-9.0,036.001.001,,
130070,z,6,b2,1.0,-9.0,139.004.003,,
130070,z,7,b2,0.5,-9.0,034.002.002,,
130070,z,8,ks,1.0,-9.0,057.006.006,,
130070,z,9,ks,13.0,-9.0,061.014.001,,
130070,z,10,ks,0.5,-9.0,073.003.001,,
130070,z,11,ks,8.0,-9.0,077.001.003,,
130070,z,12,ks,32.0,-9.0,080.009.007,,
130070,z,13,ks,0.5,-9.0,135.001.003,,
130070,z,14,ks,0.01,-9.0,151.016.024,,
130070,z,15,ks,5.0,-9.0,189.001.012,,
130070,z,16,ks,23.0,-9.0,193.074.001,,
130070,z,17,ks,0.5,-9.0,019.003.017,,
130070,z,18,ks,0.01,-9.0,026.004.001,,
130070,z,19,ks,0.5,-9.0,061.019.073,,
130070,z,20,ks,1.0,-9.0,040.001.006,,
130070,z,21,ks,7.0,-9.0,061.019.086,,
130070,z,22,ks,0.5,-9.0,080.006.002,,
130070,z,23,ks,0.5,-9.0,080.034.005,,
130070,z,24,ks,2.0,-9.0,151.012.001,,
130070,z,25,ks,0.01,-9.0,151.021.003,,
130070,z,26,ks,5.0,-9.0,199.012.064,,
130070,z,27,ms,80.0,-9.0,303.001.999,,
130070,z,28,ms,20.0,-9.0,374.003.004,,
130070,z,29,ss,20.0,-9.0,080.034.999,,
130070,z,30,ss,5.0,-9.0,034.002.002,,
130070,z,31,ss,5.0,-9.0,035.003.001,,
130070,z,32,ss,0.5,-9.0,034.002.004,,
130071,z,1,b1,50.0,-9.0,026.007.007,,
130071,z,2,b1,25.0,-9.0,026.004.001,,
130071,z,3,b2,1.0,-9.0,026.004.001,,
130071,z,4,b2,1.0,-9.0,095.001.005,,
130071,z,5,ks,0.5,-9.0,193.091.011,,
130071,z,6,ks,1.0,-9.0,019.003.009,,
130071,z,7,ks,1.0,-9.0,019.003.017,,
130071,z,8,ks,2.0,-9.0,057.002.002,,
130071,z,9,ks,7.0,-9.0,057.006.006,,
130071,z,10,ks,4.0,-9.0,080.009.007,,
130071,z,11,ks,5.0,-9.0,080.009.076,,
130071,z,12,ks,20.0,-9.0,082.001.006,,
130071,z,13,ks,0.5,-9.0,095.001.005,,
130071,z,14,ks,0.5,-9.0,144.005.132,,
130071,z,15,ks,0.5,-9.0,193.074.005,,
130071,z,16,ks,2.0,-9.0,164.006.017,,
130071,z,17,ks,0.5,-9.0,193.040.003,,
130071,z,18,ks,2.0,-9.0,040.001.006,,
130071,z,19,ks,2.0,-9.0,019.003.001,,
130071,z,20,ks,20.0,-9.0,193.102.001,,
130071,z,21,ks,1.0,-9.0,077.001.006,,
130071,z,22,ks,0.5,-9.0,164.001.002,,
130071,z,23,ms,20.0,-9.0,315.011.003,,
130071,z,24,ms,60.0,-9.0,409.004.004,,
130071,z,25,ss,10.0,-9.0,164.001.003,,
130071,z,26,ss,0.5,-9.0,026.004.001,,
130071,z,27,ss,10.0,-9.0,080.009.007,,
130071,z,28,ss,2.0,-9.0,080.009.076,,
130071,z,29,ss,2.0,-9.0,080.028.002,,
130071,z,30,ss,0.5,-9.0,095.001.005,,
130071,z,31,ss,0.5,-9.0,036.001.001,,
130071,z,32,ss,5.0,-9.0,077.001.006,,
130071,z,33,ss,49.0,-9.0,164.001.002,,
130071,z,34,ss,1.0,-9.0,164.003.001,,
130072,z,1,b1,5.0,-9.0,034.001.001,,
130072,z,2,b1,10.0,-9.0,036.001.001,,
130072,z,3,b1,40.0,-9.0,139.004.003,,
130072,z,4,b1,10.0,-9.0,095.001.005,,
130072,z,5,b2,55.0,-9.0,095.001.005,,
130072,z,6,b2,10.0,-9.0,034.001.001,,
130072,z,7,b2,5.0,-9.0,036.004.999,,
130072,z,8,ks,0.5,-9.0,098.001.001,,
130072,z,9,ks,1.0,-9.0,018.001.001,,
130072,z,10,ks,0.5,-9.0,019.003.001,,
130072,z,11,ks,0.5,-9.0,036.001.001,,
130072,z,12,ks,0.01,-9.0,036.004.014,,
130072,z,13,ks,1.0,-9.0,040.001.006,,
130072,z,14,ks,0.5,-9.0,057.028.131,,
130072,z,15,ks,0.5,-9.0,080.017.005,,
130072,z,16,ks,8.0,-9.0,098.001.003,,
130072,z,17,ks,0.5,-9.0,100.001.001,,
130072,z,18,ks,1.0,-9.0,110.001.015,,
130072,z,19,ks,5.0,-9.0,129.026.001,,
130072,z,20,ks,3.0,-9.0,139.004.003,,
130072,z,21,ks,1.0,-9.0,183.020.003,,
130072,z,22,ks,0.5,-9.0,183.043.001,,
130072,z,23,ks,0.5,-9.0,183.046.004,,
130072,z,24,ks,0.01,-9.0,189.002.029,,
130072,z,25,ks,7.0,-9.0,193.040.001,,
130072,z,26,ks,0.5,-9.0,193.045.001,,
130072,z,27,ks,2.0,-9.0,193.102.001,,
130072,z,28,ks,2.0,-9.0,019.003.017,,
130072,z,29,ks,0.5,-9.0,035.003.001,,
130072,z,30,ks,0.5,-9.0,037.001.001,,
130072,z,31,ks,5.0,-9.0,057.006.006,,
130072,z,32,ks,0.5,-9.0,057.011.001,,
130072,z,33,ks,8.0,-9.0,082.001.006,,
130072,z,34,ks,0.5,-9.0,193.016.027,,
130072,z,35,ks,0.5,-9.0,193.074.001,,
130072,z,36,ks,0.5,-9.0,199.012.999,,
130072,z,37,ks,45.0,-9.0,095.001.005,,
130072,z,38,ks,0.5,-9.0,144.005.132,,
130072,z,39,ks,0.5,-9.0,151.010.999,,
130072,z,40,ks,0.5,-9.0,151.016.024,,
130072,z,41,ks,0.01,-9.0,193.004.008,,
130072,z,42,ms,25.0,-9.0,374.003.999,,
130072,z,43,ss,1.0,-9.0,080.034.014,,
130072,z,44,ss,4.0,-9.0,037.001.001,,
130072,z,45,ss,45.0,-9.0,095.001.001,,
130073,z,1,b1,45.0,-9.0,026.004.001,,
130073,z,2,b1,90.0,-9.0,026.004.001,,
130073,z,3,ks,0.5,-9.0,019.003.017,,
130073,z,4,ks,0.5,-9.0,026.004.001,,
130073,z,5,ks,0.5,-9.0,047.008.001,,
130073,z,6,ks,5.0,-9.0,057.002.002,,
130073,z,7,ks,0.5,-9.0,080.009.007,,
130073,z,8,ks,0.01,-9.0,080.009.076,,
130073,z,9,ks,0.5,-9.0,080.028.002,,
130073,z,10,ks,0.5,-9.0,082.001.006,,
130073,z,11,ks,0.01,-9.0,123.005.001,,
130073,z,12,ks,0.01,-9.0,169.173.030,,
130073,z,13,ks,0.5,-9.0,189.001.012,,
130073,z,14,ks,0.01,-9.0,193.016.027,,
130073,z,15,ks,10.0,-9.0,193.091.011,,
130073,z,16,ks,0.01,-9.0,199.012.999,,
130073,z,17,ks,0.01,-9.0,169.181.999,,
130073,z,18,ks,0.01,-9.0,012.001.003,,
130073,z,19,ks,0.5,-9.0,019.003.009,,
130073,z,20,ks,0.5,-9.0,066.016.001,,
130073,z,21,ks,2.0,-9.0,164.006.017,,
130073,z,22,ks,5.0,-9.0,193.004.006,,
130073,z,23,ks,2.0,-9.0,193.091.001,,
130073,z,24,ks,0.5,-9.0,193.102.001,,
130073,z,25,ks,0.5,-9.0,036.004.011,,
130073,z,26,ks,1.0,-9.0,026.004.001,,
130073,z,27,ks,0.5,-9.0,066.009.012,,
130073,z,28,ks,1.0,-9.0,164.006.017,,
130073,z,29,ks,0.01,-9.0,189.002.029,,
130073,z,30,ks,8.0,-9.0,193.004.006,,
130073,z,31,ks,0.5,-9.0,193.091.001,,
130073,z,32,ks,0.5,-9.0,193.102.001,,
130073,z,33,ks,12.0,-9.0,019.003.009,,
130073,z,34,ks,0.5,-9.0,019.003.017,,
130073,z,35,ks,2.0,-9.0,080.009.076,,
130073,z,36,ks,0.5,-9.0,080.028.002,,
130073,z,37,ks,0.5,-9.0,082.001.006,,
130073,z,38,ks,0.5,-9.0,189.001.012,,
130073,z,39,ks,0.5,-9.0,199.012.124,,
130073,z,40,ms,1.0,-9.0,315.011.003,,
130073,z,41,ms,0.5,-9.0,315.004.006,,
130073,z,42,ms,60.0,-9.0,357.005.009,,
130073,z,43,ms,0.5,-9.0,385.005.002,,
130073,z,44,ms,0.5,-9.0,334.011.017,,
130073,z,45,ms,95.0,-9.0,357.005.021,,
130073,z,46,ms,3.0,-9.0,385.005.999,,
130073,z,47,ms,0.5,-9.0,409.004.004,,
130073,z,48,ms,5.0,-9.0,334.011.017,,
130073,z,49,ss,0.1,-9.0,036.001.001,,
130073,z,50,ss,0.01,-9.0,036.001.001,,
130073,z,51,ss,0.1,-9.0,080.028.002,,
130074,z,1,b1,30.0,-9.0,036.004.011,,
130074,z,2,b1,5.0,-9.0,034.001.001,,
130074,z,3,b1,0.5,-9.0,034.001.002,,
130074,z,4,b1,0.5,-9.0,034.002.002,,
130074,z,5,ks,1.0,-9.0,080.009.076,,
130074,z,6,ks,15.0,-9.0,018.001.001,,
130074,z,7,ks,0.5,-9.0,034.001.001,,
130074,z,8,ks,0.01,-9.0,036.001.001,,
130074,z,9,ks,0.01,-9.0,036.004.011,,
130074,z,10,ks,0.5,-9.0,040.001.006,,
130074,z,11,ks,0.5,-9.0,183.043.001,,
130074,z,12,ks,0.01,-9.0,183.046.004,,
130074,z,13,ks,38.0,-9.0,193.091.001,,
130074,z,14,ks,0.5,-9.0,193.102.001,,
130074,z,15,ks,0.5,-9.0,019.003.009,,
130074,z,16,ks,0.5,-9.0,019.003.017,,
130074,z,17,ks,0.5,-9.0,057.006.006,,
130074,z,18,ks,5.0,-9.0,080.009.007,,
130074,z,19,ks,0.5,-9.0,151.010.008,,
130074,z,20,ks,3.0,-9.0,189.001.012,,
130074,z,21,ks,1.0,-9.0,193.074.001,,
130074,z,22,ks,3.0,-9.0,193.083.001,,
130074,z,23,ks,10.0,-9.0,193.083.004,,
130074,z,24,ks,0.5,-9.0,199.012.124,,
130074,z,25,ks,0.5,-9.0,036.004.011,,
130074,z,26,ks,7.0,-9.0,019.003.017,,
130074,z,27,ks,0.5,-9.0,057.002.002,,
130074,z,28,ks,0.5,-9.0,057.006.006,,
130074,z,29,ks,2.0,-9.0,080.009.007,,
130074,z,30,ks,1.0,-9.0,080.009.076,,
130074,z,31,ks,0.5,-9.0,123.005.001,,
130074,z,32,ks,1.0,-9.0,151.010.008,,
130074,z,33,ks,2.0,-9.0,189.001.012,,
130074,z,34,ks,0.01,-9.0,193.074.001,,
130074,z,35,ks,1.0,-9.0,193.083.001,,
130074,z,36,ks,5.0,-9.0,018.001.001,,
130074,z,37,ks,0.5,-9.0,034.001.001,,
130074,z,38,ks,0.5,-9.0,036.001.001,,
130074,z,39,ks,0.5,-9.0,040.001.006,,
130074,z,40,ks,0.5,-9.0,164.006.017,,
130074,z,41,ks,0.5,-9.0,193.091.001,,
130074,z,42,ks,0.5,-9.0,193.102.001,,
130074,z,43,ks,0.5,-9.0,199.012.025,,
130074,z,44,ks,0.5,-9.0,199.012.027,,
130074,z,45,ms,2.0,-9.0,385.005.001,,
130074,z,46,ms,5.0,-9.0,334.008.004,,
130074,z,47,ms,0.5,-9.0,383.003.012,,
130074,z,48,ms,3.0,-9.0,385.001.004,,
130074,z,49,ms,0.5,-9.0,385.001.004,,
130074,z,50,ms,0.5,-9.0,385.005.002,,
130074,z,51,ms,0.5,-9.0,315.004.006,,
130074,z,52,ms,0.5,-9.0,374.003.004,,
130074,z,53,ms,0.5,-9.0,383.003.003,,
130074,z,54,ss,20.0,-9.0,034.001.001,,
130074,z,55,ss,50.0,-9.0,036.004.011,,
130074,z,56,ss,1.0,-9.0,164.006.017,,
130074,z,57,ss,1.0,-9.0,034.001.002,,
130074,z,58,ss,0.5,-9.0,034.002.002,,
130074,z,59,ss,1.0,-9.0,080.009.007,,
130074,z,60,ss,14.0,-9.0,034.002.002,,
130074,z,61,ss,50.0,-9.0,036.004.011,,
130074,z,62,ss,20.0,-9.0,034.001.001,,
130075,z,1,b1,80.0,-9.0,034.002.002,,
130075,z,2,b2,5.0,-9.0,034.002.002,,
130075,z,3,ks,0.01,-9.0,135.008.003,,
130075,z,4,ks,1.0,-9.0,144.005.016,,
130075,z,5,ks,3.0,-9.0,151.034.001,,
130075,z,6,ks,1.0,-9.0,151.035.009,,
130075,z,7,ks,0.01,-9.0,199.012.029,,
130075,z,8,ks,70.0,-9.0,199.012.051,,
130075,z,9,ks,2.0,-9.0,188.003.006,,
130075,z,10,ks,0.5,-9.0,129.090.024,,
130075,z,11,ks,0.01,-9.0,193.016.025,,
130075,z,12,ks,0.5,-9.0,135.008.006,,
130075,z,13,ks,16.0,-9.0,152.010.007,,
130075,z,14,ks,1.0,-9.0,061.019.073,,
130075,z,15,ss,5.0,-9.0,034.002.002,,
130076,z,1,b1,40.0,-9.0,026.007.007,,
130076,z,2,b1,30.0,-9.0,026.007.007,,
130076,z,3,b1,10.0,-9.0,026.004.001,,
130076,z,4,b1,20.0,-9.0,026.004.001,,
130076,z,5,b2,30.0,-9.0,026.004.001,,
130076,z,6,b2,40.0,-9.0,026.004.001,,
130076,z,7,b2,20.0,-9.0,036.001.001,,
130076,z,8,b2,2.0,-9.0,026.007.007,,
130076,z,9,ks,0.5,-9.0,036.001.001,,
130076,z,10,ks,0.5,-9.0,036.004.014,,
130076,z,11,ks,0.5,-9.0,036.004.011,,
130076,z,12,ks,0.01,-9.0,018.001.001,,
130076,z,13,ks,0.01,-9.0,034.001.001,,
130076,z,14,ks,0.5,-9.0,132.018.006,,
130076,z,15,ks,0.5,-9.0,036.004.011,,
130076,z,16,ks,0.5,-9.0,036.004.014,,
130076,z,17,ks,0.01,-9.0,103.004.001,,
130076,z,18,ks,0.5,-9.0,132.018.006,,
130076,z,19,ks,0.01,-9.0,164.006.017,,
130076,z,20,ks,0.5,-9.0,034.001.001,,
130076,z,21,ks,0.5,-9.0,036.001.001,,
130076,z,22,ks,0.5,-9.0,193.113.001,,
130076,z,23,ks,0.01,-9.0,016.003.001,,
130076,z,24,ks,0.5,-9.0,019.003.017,,
130076,z,25,ks,0.01,-9.0,026.004.001,,
130076,z,26,ks,0.5,-9.0,080.009.076,,
130076,z,27,ks,0.5,-9.0,080.028.002,,
130076,z,28,ks,0.5,-9.0,082.001.006,,
130076,z,29,ks,0.5,-9.0,144.005.118,,
130076,z,30,ks,15.0,-9.0,193.074.005,,
130076,z,31,ks,0.5,-9.0,199.012.999,,
130076,z,32,ks,0.5,-9.0,019.003.009,,
130076,z,33,ks,0.5,-9.0,019.003.017,,
130076,z,34,ks,0.5,-9.0,026.004.001,,
130076,z,35,ks,0.5,-9.0,034.001.002,,
130076,z,36,ks,0.5,-9.0,080.009.076,,
130076,z,37,ks,0.5,-9.0,080.028.002,,
130076,z,38,ks,5.0,-9.0,193.074.005,,
130076,z,39,ks,0.5,-9.0,193.113.001,,
130076,z,40,ks,0.5,-9.0,199.012.999,,
130076,z,41,ms,30.0,-9.0,357.005.009,,
130076,z,42,ms,0.5,-9.0,315.001.019,,
130076,z,43,ms,0.5,-9.0,357.003.003,,
130076,z,44,ms,25.0,-9.0,357.005.003,,
130076,z,45,ms,0.5,-9.0,385.005.002,,
130076,z,46,ms,0.5,-9.0,315.011.003,,
130076,z,47,ms,10.0,-9.0,357.011.002,,
130076,z,48,ms,0.5,-9.0,357.008.001,,
130076,z,49,ms,25.0,-9.0,357.008.001,,
130076,z,50,ms,0.5,-9.0,317.007.002,,
130076,z,51,ms,10.0,-9.0,385.005.999,,
130076,z,52,ms,0.5,-9.0,383.003.012,,
130076,z,53,ss,1.0,-9.0,034.001.001,,
130076,z,54,ss,1.0,-9.0,036.004.014,,
130076,z,55,ss,2.0,-9.0,036.001.001,,
130076,z,56,ss,4.0,-9.0,036.001.001,,
130076,z,57,ss,0.1,-9.0,034.001.002,,
130076,z,58,ss,0.5,-9.0,080.028.002,,
130076,z,59,ss,4.0,-9.0,026.004.001,,
130076,z,60,ss,0.5,-9.0,026.004.001,,
130077,z,1,b1,5.0,-9.0,026.004.001,,
130077,z,2,b1,75.0,-9.0,026.007.007,,
130077,z,3,b2,1.0,-9.0,026.004.001,,
130077,z,4,ks,2.0,-9.0,151.010.999,,
130077,z,5,ks,0.5,-9.0,019.003.009,,
130077,z,6,ks,1.0,-9.0,019.003.017,,
130077,z,7,ks,0.5,-9.0,026.004.001,,
130077,z,8,ks,0.5,-9.0,047.008.001,,
130077,z,9,ks,1.0,-9.0,057.002.002,,
130077,z,10,ks,0.5,-9.0,057.006.006,,
130077,z,11,ks,35.0,-9.0,080.009.007,,
130077,z,12,ks,0.01,-9.0,080.009.076,,
130077,z,13,ks,0.5,-9.0,080.028.002,,
130077,z,14,ks,1.0,-9.0,082.001.006,,
130077,z,15,ks,0.01,-9.0,095.001.005,,
130077,z,16,ks,0.5,-9.0,123.002.002,,
130077,z,17,ks,0.5,-9.0,123.005.001,,
130077,z,18,ks,0.01,-9.0,144.005.118,,
130077,z,19,ks,1.0,-9.0,193.016.027,,
130077,z,20,ks,0.5,-9.0,193.074.001,,
130077,z,21,ks,20.0,-9.0,193.074.005,,
130077,z,22,ks,0.5,-9.0,098.001.003,,
130077,z,23,ks,0.5,-9.0,080.035.018,,
130077,z,24,ks,0.01,-9.0,040.001.006,,
130077,z,25,ks,0.5,-9.0,036.004.011,,
130077,z,26,ks,0.5,-9.0,036.001.001,,
130077,z,27,ks,0.01,-9.0,034.001.001,,
130077,z,28,ks,0.01,-9.0,019.003.001,,
130077,z,29,ks,1.0,-9.0,193.102.001,,
130077,z,30,ks,1.0,-9.0,169.172.001,,
130077,z,31,ks,0.5,-9.0,164.006.017,,
130077,z,32,ks,0.01,-9.0,164.001.002,,
130077,z,33,ks,0.01,-9.0,144.005.077,,
130077,z,34,ms,65.0,-9.0,315.011.003,,
130077,z,35,ms,5.0,-9.0,357.005.003,,
130078,z,1,b1,1.0,-9.0,036.004.011,,
130078,z,2,b1,1.0,-9.0,034.001.001,,
130078,z,3,b1,0.01,-9.0,036.001.001,,
130078,z,4,b1,3.0,-9.0,095.001.005,,
130078,z,5,b1,90.0,-9.0,026.004.001,,
130078,z,6,b2,0.01,-9.0,095.001.005,,
130078,z,7,b2,2.0,-9.0,026.004.001,,
130078,z,8,ks,0.5,-9.0,123.005.001,,
130078,z,9,ks,1.0,-9.0,095.001.005,,
130078,z,10,ks,4.0,-9.0,082.001.006,,
130078,z,11,ks,0.5,-9.0,080.028.002,,
130078,z,12,ks,18.0,-9.0,080.009.007,,
130078,z,13,ks,1.0,-9.0,057.002.002,,
130078,z,14,ks,0.01,-9.0,026.004.001,,
130078,z,15,ks,1.0,-9.0,019.003.017,,
130078,z,16,ks,4.0,-9.0,019.003.009,,
130078,z,17,ks,3.0,-9.0,193.083.001,,
130078,z,18,ks,0.5,-9.0,193.074.001,,
130078,z,19,ks,1.0,-9.0,193.004.008,,
130078,z,20,ks,0.5,-9.0,189.001.012,,
130078,z,21,ks,1.0,-9.0,144.005.132,,
130078,z,22,ks,0.5,-9.0,199.012.999,,
130078,z,23,ks,0.5,-9.0,193.074.005,,
130078,z,24,ks,0.01,-9.0,036.001.001,,
130078,z,25,ks,0.5,-9.0,036.004.011,,
130078,z,26,ks,0.02,-9.0,040.001.006,,
130078,z,27,ks,0.01,-9.0,077.001.002,,
130078,z,28,ks,0.5,-9.0,098.001.003,,
130078,z,29,ks,0.5,-9.0,018.001.001,,
130078,z,30,ks,0.5,-9.0,019.003.001,,
130078,z,31,ks,0.01,-9.0,034.001.001,,
130078,z,32,ks,0.5,-9.0,164.001.002,,
130078,z,33,ks,0.5,-9.0,193.102.001,,
130078,z,34,ms,23.0,-9.0,357.005.021,,
130078,z,35,ms,17.0,-9.0,315.011.003,,
130078,z,36,ss,0.01,-9.0,103.004.001,,
130078,z,37,ss,0.01,-9.0,164.006.017,,
130078,z,38,ss,10.0,-9.0,080.009.007,,
130078,z,39,ss,0.01,-9.0,080.009.076,,
130079,z,1,b1,15.0,-9.0,034.001.001,,
130079,z,2,b1,70.0,-9.0,026.007.007,,
130079,z,3,b1,8.0,-9.0,036.001.001,,
130079,z,4,b2,1.0,-9.0,034.001.001,,
130079,z,5,b2,1.0,-9.0,026.007.007,,
130079,z,6,b2,1.0,-9.0,036.004.014,,
130079,z,7,b2,1.0,-9.0,036.004.011,,
130079,z,8,b2,1.0,-9.0,026.004.001,,
130079,z,9,ks,0.5,-9.0,199.012.999,,
130079,z,10,ks,0.5,-9.0,144.005.118,,
130079,z,11,ks,0.5,-9.0,026.004.001,,
130079,z,12,ks,0.01,-9.0,019.003.017,,
130079,z,13,ks,0.01,-9.0,019.003.009,,
130079,z,14,ks,25.0,-9.0,015.001.001,,
130079,z,15,ks,25.0,-9.0,193.074.005,,
130079,z,16,ks,0.01,-9.0,080.009.007,,
130079,z,17,ks,0.5,-9.0,080.028.002,,
130079,z,18,ks,0.5,-9.0,036.001.001,,
130079,z,19,ks,0.5,-9.0,135.009.001,,
130079,z,20,ks,46.0,-9.0,132.018.006,,
130079,z,21,ks,0.01,-9.0,103.004.001,,
130079,z,22,ks,0.01,-9.0,193.091.001,,
130079,z,23,ks,0.01,-9.0,026.002.001,,
130079,z,24,ks,0.5,-9.0,036.004.014,,
130079,z,25,ks,0.5,-9.0,164.006.017,,
130079,z,26,ks,0.01,-9.0,036.004.011,,
130079,z,27,ms,30.0,-9.0,357.008.001,,
130079,z,28,ms,30.0,-9.0,315.011.003,,
130079,z,29,ms,20.0,-9.0,357.005.003,,
130080,z,1,b1,40.0,-9.0,026.007.007,,
130080,z,2,b1,90.0,-9.0,026.007.007,,
130080,z,3,b2,1.0,-9.0,026.007.007,,
130080,z,4,b2,4.0,-9.0,080.035.018,,
130080,z,5,ks,0.5,-9.0,080.009.007,,
130080,z,6,ks,0.5,-9.0,080.009.076,,
130080,z,7,ks,0.5,-9.0,080.028.002,,
130080,z,8,ks,64.0,-9.0,193.074.005,,
130080,z,9,ks,0.5,-9.0,036.001.001,,
130080,z,10,ks,0.5,-9.0,036.004.014,,
130080,z,11,ks,3.0,-9.0,080.035.018,,
130080,z,12,ks,0.5,-9.0,132.018.006,,
130080,z,13,ks,1.0,-9.0,193.091.001,,
130080,z,14,ks,1.0,-9.0,019.003.009,,
130080,z,15,ks,8.0,-9.0,019.003.017,,
130080,z,16,ks,0.5,-9.0,047.008.001,,
130080,z,17,ks,0.5,-9.0,057.002.002,,
