"","plot_ID","SP_code","compartiment","mean_DBH_cm","sd_DBH_cm","mean_H_m","sd_height_m","SP_BA_plot","SP_BA_m2ha","SP_BA_m2MA","tot_BA_m2ha","BA_SP_per","dom_SP","Nt_P_SP","Nt_ha","Nt_MA","B_t_P_SP","C_t_P_SP","N_t_P_SP","B_t_P_SP_ha","C_t_P_SP_ha","N_t_P_SP_ha","B_t_P_SP_MA","C_t_P_SP_MA","N_t_P_SP_MA"
"95",29090,"GKI","stw",25.6,0,15.7,0,0.463246686327737,9.25856625837287,2.31464156459322,85.6377412340737,10.8113153440916,"BKI",9,179.876292231919,44.9690730579796,0.00433704509697024,0.00216852254848512,7.82900448033191e-07,0.0866812879206255,0.0433406439603127,1.56472477532131e-05,0.0216703219801564,0.0108351609900782,3.91181193830328e-06
"96",29090,"GKI","stwb",25.6,0,15.7,0,0.463246686327737,9.25856625837287,2.31464156459322,85.6377412340737,10.8113153440916,"BKI",9,179.876292231919,44.9690730579796,0.000496570786430119,0.00024828539321506,0.000299346913004915,0.0099245902104153,0.00496229510520765,0.00598282364471053,0.00248114755260383,0.00124057377630191,0.00149570591117763
"97",29090,"GKI","sw",25.6,0,15.7,0,0.463246686327737,9.25856625837287,2.31464156459322,85.6377412340737,10.8113153440916,"BKI",9,179.876292231919,44.9690730579796,0.135318737844512,0.067659368922256,2.69009849545647e-05,2.70451475921931,1.35225737960966,0.000537649936779303,0.676128689804828,0.338064344902414,0.000134412484194826
"98",29090,"GKI","swb",25.6,0,15.7,0,0.463246686327737,9.25856625837287,2.31464156459322,85.6377412340737,10.8113153440916,"BKI",9,179.876292231919,44.9690730579796,0.0154284249853389,0.00771421249266945,2.56718761294993e-06,0.308356431260117,0.154178215630059,5.13084654756826e-05,0.0770891078150293,0.0385445539075146,1.28271163689206e-05
"99",29090,"GKI","total",25.6,0,15.7,0,0.463246686327737,9.25856625837287,2.31464156459322,85.6377412340737,10.8113153440916,"BKI",9,179.876292231919,44.9690730579796,0.249655756071797,0.124827878035899,0.000490883294882752,4.98968352628346,2.49484176314173,0.00981091855578856,1.24742088157087,0.623710440785433,0.00245272963894714
"100",29090,"MBI","ag",15.1,0,9.2,0,0.161170771712627,3.22120009242492,0.805300023106231,85.6377412340737,3.76142579895985,"BKI",9,179.876292231919,44.9690730579796,0.062716090919953,0.0313580454599765,0.000246891989100043,1.25345976644012,0.626729883220058,0.00493444617567545,0.313364941610029,0.156682470805014,0.00123361154391886
"101",29090,"MBI","bg",15.1,0,9.2,0,0.161170771712627,3.22120009242492,0.805300023106231,85.6377412340737,3.76142579895985,"BKI",9,179.876292231919,44.9690730579796,9.58589570869749e-06,4.79294785434874e-06,1.40174598582644e-07,0.000191586153089151,9.57930765445757e-05,2.80156522868261e-06,4.78965382722879e-05,2.39482691361439e-05,7.00391307170653e-07
"102",29090,"MBI","f",15.1,0,9.2,0,0.161170771712627,3.22120009242492,0.805300023106231,85.6377412340737,3.76142579895985,"BKI",9,179.876292231919,44.9690730579796,0.00364180800140301,0.0018209040007015,0.000109276665534571,0.0727861022569896,0.0363930511284948,0.00218403126931402,0.0181965255642474,0.00909826278212371,0.000546007817328504
"103",29090,"MBI","fw",15.1,0,9.2,0,0.161170771712627,3.22120009242492,0.805300023106231,85.6377412340737,3.76142579895985,"BKI",9,179.876292231919,44.9690730579796,0.028388091527084,0.014194045763542,2.27579435673143e-05,0.567371627492469,0.283685813746234,0.000454846056412415,0.141842906873117,0.0709214534365586,0.000113711514103104
"104",29090,"MBI","stw",15.1,0,9.2,0,0.161170771712627,3.22120009242492,0.805300023106231,85.6377412340737,3.76142579895985,"BKI",9,179.876292231919,44.9690730579796,0.00111906064491357,0.000559530322456785,3.13258301441048e-07,0.0223658310655236,0.0111829155327618,6.26086019712049e-06,0.0055914577663809,0.00279572888319045,1.56521504928012e-06
"105",29090,"MBI","stwb",15.1,0,9.2,0,0.161170771712627,3.22120009242492,0.805300023106231,85.6377412340737,3.76142579895985,"BKI",9,179.876292231919,44.9690730579796,7.56215130638281e-05,3.78107565319141e-05,0.000103762874371739,0.001511390820321,0.0007556954101605,0.00207383123481275,0.00037784770508025,0.000188923852540125,0.000518457808703187
