"","plot_ID","dec_type","DW_type","compartiment","D_mean","L_mean","B_t","C_t","N_t","plot_A_ha","B_t_ha","C_t_ha","N_t_ha","C_share","N_share","B_share"
"368",32070,5,4,"bg",15.6,0.68,0,0,0,0.0500343869018386,0,0,0,100,100,100
"369",32070,5,4,"total",15.6,0.68,0.0165261910745764,0.00826309553728821,1.34192671525561e-05,0.0500343869018386,0.330296663912337,0.165148331956169,0.000268200891096818,100,100,100
"370",32080,1,1,"ag",7,13,0.0290173205448821,0.0145086602724411,2.35620642824443e-05,0.0500343869018386,0.579947558902052,0.289973779451026,0.000470917417828466,100,100,100
"371",32080,1,1,"bg",7,13,0,0,0,0.0500343869018386,0,0,0,100,100,100
"372",32080,1,1,"total",7,13,0.0290173205448821,0.0145086602724411,2.35620642824443e-05,0.0500343869018386,0.579947558902052,0.289973779451026,0.000470917417828466,100,100,100
"373",32080,2,1,"ag",7.83333333333333,7.4,0.127840201533999,0.0639201007669994,0.000103806243645607,0.0500343869018386,2.55504682779077,1.27752341389538,0.0020746980241661,100,100,100
"374",32080,2,1,"bg",7.83333333333333,7.4,0,0,0,0.0500343869018386,0,0,0,100,100,100
"375",32080,2,1,"total",7.83333333333333,7.4,0.127840201533999,0.0639201007669994,0.000103806243645607,0.0500343869018386,2.55504682779077,1.27752341389538,0.0020746980241661,100,100,100
"376",32080,3,1,"ag",9,2.3,0.0226811208616732,0.0113405604308366,1.84170701396786e-05,0.0500343869018386,0.453310658251311,0.226655329125655,0.000368088254500064,74.2696736130935,29.3129703485572,74.2696736130935
"377",32080,3,1,"bg",9,2.3,0,0,0,0.0500343869018386,0,0,0,74.2696736130935,29.3129703485572,74.2696736130935
"378",32080,3,1,"total",9,2.3,0.0226811208616732,0.0113405604308366,1.84170701396786e-05,0.0500343869018386,0.453310658251311,0.226655329125655,0.000368088254500064,74.2696736130935,29.3129703485572,74.2696736130935
"379",32080,3,4,"ag",26,0.4,0.00785775154515879,0.0039288757725794,4.44120117332375e-05,0.0500343869018386,0.157047023691421,0.0785235118457107,0.000887629777903914,25.7303263869065,70.6870296514428,25.7303263869065
"380",32080,3,4,"bg",26,0.4,0,0,0,0.0500343869018386,0,0,0,25.7303263869065,70.6870296514428,25.7303263869065
"381",32080,3,4,"total",26,0.4,0.00785775154515879,0.0039288757725794,4.44120117332375e-05,0.0500343869018386,0.157047023691421,0.0785235118457107,0.000887629777903914,25.7303263869065,70.6870296514428,25.7303263869065
"382",32080,4,1,"ag",8.66666666666667,2.2,0.00779806128474058,0.00389903064237029,6.33202576320935e-06,0.0500343869018386,0.155854038944045,0.0779270194720226,0.000126553479622565,89.1402714932127,89.1402714932127,89.1402714932127
"383",32080,4,1,"bg",8.66666666666667,2.2,0,0,0,0.0500343869018386,0,0,0,89.1402714932127,89.1402714932127,89.1402714932127
"384",32080,4,1,"total",8.66666666666667,2.2,0.00779806128474058,0.00389903064237029,6.33202576320935e-06,0.0500343869018386,0.155854038944045,0.0779270194720226,0.000126553479622565,89.1402714932127,89.1402714932127,89.1402714932127
"385",32080,4,4,"ag",12,0.4,0.000950017618445553,0.000475008809222777,7.71414306177789e-07,0.0500343869018386,0.0189872940845537,0.00949364704227687,1.54176827966576e-05,10.8597285067873,10.8597285067873,10.8597285067873
"386",32080,4,4,"bg",12,0.4,0,0,0,0.0500343869018386,0,0,0,10.8597285067873,10.8597285067873,10.8597285067873
"387",32080,4,4,"total",12,0.4,0.000950017618445553,0.000475008809222777,7.71414306177789e-07,0.0500343869018386,0.0189872940845537,0.00949364704227687,1.54176827966576e-05,10.8597285067873,10.8597285067873,10.8597285067873
"388",32080,5,1,"ag",11.6363636363636,1.02727272727273,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"389",32080,5,1,"bg",11.6363636363636,1.02727272727273,0,0,0,0.0500343869018386,0,0,0,NA,NA,NA
"390",32080,5,1,"total",11.6363636363636,1.02727272727273,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"391",32080,5,4,"ag",17.0833333333333,0.525,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"392",32080,5,4,"bg",17.0833333333333,0.525,0,0,0,0.0500343869018386,0,0,0,NA,NA,NA
"393",32080,5,4,"total",17.0833333333333,0.525,NA,NA,NA,0.0500343869018386,NA,NA,NA,NA,NA,NA
"394",32090,1,2,"ag",13.0555555555556,15.7888888888889,1.28518192907787,0.642590964538933,0.002961789732315,0.0500343869018386,25.6859733606657,12.8429866803328,0.0591950839354877,73.8379397092232,84.7282913891318,73.8379397092232
"395",32090,1,2,"bg",13.0555555555556,15.7888888888889,0,0,0,0.0500343869018386,0,0,0,73.8379397092232,84.7282913891318,73.8379397092232
"396",32090,1,2,"total",13.0555555555556,15.7888888888889,1.28518192907787,0.642590964538933,0.002961789732315,0.0500343869018386,25.6859733606657,12.8429866803328,0.0591950839354877,73.8379397092232,84.7282913891318,73.8379397092232
"397",32090,1,3,"ag",13.2,5.42,0.451262427596071,0.225631213798036,0.000510670869455002,0.0500343869018386,9.01904581106176,4.50952290553088,0.0102063980609351,25.9265145019462,14.6088257917301,25.9265145019462
"398",32090,1,3,"bg",13.2,5.42,0,0,0,0.0500343869018386,0,0,0,25.9265145019462,14.6088257917301,25.9265145019462
"399",32090,1,3,"total",13.2,5.42,0.451262427596071,0.225631213798036,0.000510670869455002,0.0500343869018386,9.01904581106176,4.50952290553088,0.0102063980609351,25.9265145019462,14.6088257917301,25.9265145019462
"400",32090,1,4,"ag",10,0.9,0.00409977841293468,0.00204988920646734,2.31719475899068e-05,0.0500343869018386,0.0819392155434611,0.0409696077717305,0.000463120446251642,0.235545788830575,0.662882819138123,0.235545788830575
"401",32090,1,4,"bg",10,0.9,0,0,0,0.0500343869018386,0,0,0,0.235545788830575,0.662882819138123,0.235545788830575
"402",32090,1,4,"total",10,0.9,0.00409977841293468,0.00204988920646734,2.31719475899068e-05,0.0500343869018386,0.0819392155434611,0.0409696077717305,0.000463120446251642,0.235545788830575,0.662882819138123,0.235545788830575
"403",32090,2,1,"ag",11,5.95,0.556690689455009,0.278345344727505,0.000452032839837468,0.0500343869018386,11.1261619043553,5.56308095217764,0.00903444346633648,48.1870066513999,19.2806839024329,48.1870066513999
