"","plot_ID","compartiment","V_m3_plot","B_t_plot","C_t_plot","N_t_plot","Nt_plot","plot_A_ha","MoMoK_A_ha","V_m3_ha","B_t_ha","C_t_ha","N_t_ha","Nt_ha","V_m3_MA","B_t_MA","C_t_MA","N_t_MA","Nt_MA","N_dec_type_plot","N_DW_type_plot"
"22",23170,"ag",2.52651593590672,0.512945511864264,0.256472755932132,0.000684782258338792,22,0.0500343869018386,0.25,50.4955909795284,10.2518596434608,5.12592982173041,0.0136862326240202,439.697603233579,12.6238977448821,2.5629649108652,1.2814824554326,0.00342155815600505,109.924400808395,4,2
"23",23170,"bg",2.52651593590672,0,0,0,22,0.0500343869018386,0.25,50.4955909795284,0,0,0,439.697603233579,12.6238977448821,0,0,0,109.924400808395,4,2
"24",23170,"total",2.52651593590672,0.512945511864264,0.256472755932132,0.000684782258338792,22,0.0500343869018386,0.25,50.4955909795284,10.2518596434608,5.12592982173041,0.0136862326240202,439.697603233579,12.6238977448821,2.5629649108652,1.2814824554326,0.00342155815600505,109.924400808395,4,2
"25",25100,"ag",0.0194700204706227,0.00506220532236191,0.00253110266118096,4.11051072175787e-06,2,0.0500343869018386,0.25,0.389132787992797,0.101174524878127,0.0505872624390636,8.21537142010393e-05,39.9725093848708,0.0972831969981992,0.0252936312195318,0.0126468156097659,2.05384285502598e-05,9.9931273462177,1,1
"26",25100,"bg",0.0194700204706227,0,0,0,2,0.0500343869018386,0.25,0.389132787992797,0,0,0,39.9725093848708,0.0972831969981992,0,0,0,9.9931273462177,1,1
"27",25100,"total",0.0194700204706227,0.00506220532236191,0.00253110266118096,4.11051072175787e-06,2,0.0500343869018386,0.25,0.389132787992797,0.101174524878127,0.0505872624390636,8.21537142010393e-05,39.9725093848708,0.0972831969981992,0.0252936312195318,0.0126468156097659,2.05384285502598e-05,9.9931273462177,1,1
"28",26010,"ag",0.78774326550152,0.263390064439669,0.131695032219835,0.000250783361514476,16,0.0500343869018386,0.25,15.7440375365641,5.2641809113482,2.6320904556741,0.00501222013585342,319.780075078966,3.93600938414104,1.31604522783705,0.658022613918525,0.00125305503396336,79.9450187697416,4,3
"29",26010,"bg",0.78774326550152,0,0,0,16,0.0500343869018386,0.25,15.7440375365641,0,0,0,319.780075078966,3.93600938414104,0,0,0,79.9450187697416,4,3
"30",26010,"total",0.78774326550152,0.263390064439669,0.131695032219835,0.000250783361514476,16,0.0500343869018386,0.25,15.7440375365641,5.2641809113482,2.6320904556741,0.00501222013585342,319.780075078966,3.93600938414104,1.31604522783705,0.658022613918525,0.00125305503396336,79.9450187697416,4,3
"31",26020,"ag",1.59046953341919,0.759788029527391,0.379894014763695,0.00143332397489585,38,0.0500343869018386,0.25,31.7875291754748,15.1853170703981,7.59265853519903,0.0286467780190423,759.477678312545,7.9468822938687,3.79632926759951,1.89816463379976,0.00716169450476057,189.869419578136,5,4
"32",26020,"bg",1.59046953341919,0,0,0,38,0.0500343869018386,0.25,31.7875291754748,0,0,0,759.477678312545,7.9468822938687,0,0,0,189.869419578136,5,4
"33",26020,"total",1.59046953341919,0.759788029527391,0.379894014763695,0.00143332397489585,38,0.0500343869018386,0.25,31.7875291754748,15.1853170703981,7.59265853519903,0.0286467780190423,759.477678312545,7.9468822938687,3.79632926759951,1.89816463379976,0.00716169450476057,189.869419578136,5,4
"34",26030,"ag",0.35971538024849,0.100321674669509,0.0501608373347544,9.27892208314287e-05,25,0.0500343869018386,0.25,7.18936320643256,2.00505454111645,1.00252727055822,0.00185450900024957,499.656367310885,1.79734080160814,0.501263635279112,0.250631817639556,0.000463627250062392,124.914091827721,3,3
"35",26030,"bg",0.35971538024849,0,0,0,25,0.0500343869018386,0.25,7.18936320643256,0,0,0,499.656367310885,1.79734080160814,0,0,0,124.914091827721,3,3
"36",26030,"total",0.35971538024849,0.100321674669509,0.0501608373347544,9.27892208314287e-05,25,0.0500343869018386,0.25,7.18936320643256,2.00505454111645,1.00252727055822,0.00185450900024957,499.656367310885,1.79734080160814,0.501263635279112,0.250631817639556,0.000463627250062392,124.914091827721,3,3
"37",27011,"ag",8.06209386769346,2.13184122132926,1.06592061066463,0.00329024242552483,57,0.0500343869018386,0.25,161.131061394043,42.6075216133192,21.3037608066596,0.0657596231163956,1139.21651746882,40.2827653485107,10.6518804033298,5.32594020166489,0.0164399057790989,284.804129367204,5,4
"38",27011,"bg",8.06209386769346,0,0,0,57,0.0500343869018386,0.25,161.131061394043,0,0,0,1139.21651746882,40.2827653485107,0,0,0,284.804129367204,5,4
"39",27011,"total",8.06209386769346,2.13184122132926,1.06592061066463,0.00329024242552483,57,0.0500343869018386,0.25,161.131061394043,42.6075216133192,21.3037608066596,0.0657596231163956,1139.21651746882,40.2827653485107,10.6518804033298,5.32594020166489,0.0164399057790989,284.804129367204,5,4
"40",27040,"ag",0.334194772507248,0.0868906408518845,0.0434453204259423,7.05552003717302e-05,13,0.0500343869018386,0.25,6.67930184021037,1.7366184784547,0.868309239227348,0.00141013420450521,259.82131100166,1.66982546005259,0.434154619613674,0.217077309806837,0.000352533551126303,64.955327750415,1,1
"41",27040,"bg",0.334194772507248,0,0,0,13,0.0500343869018386,0.25,6.67930184021037,0,0,0,259.82131100166,1.66982546005259,0,0,0,64.955327750415,1,1
"42",27040,"total",0.334194772507248,0.0868906408518845,0.0434453204259423,7.05552003717302e-05,13,0.0500343869018386,0.25,6.67930184021037,1.7366184784547,0.868309239227348,0.00141013420450521,259.82131100166,1.66982546005259,0.434154619613674,0.217077309806837,0.000352533551126303,64.955327750415,1,1
"43",28040,"ag",0.612539881615304,0.156573914802078,0.078286957401039,0.000127138018819287,8,0.0500343869018386,0.25,12.2423780832377,3.12932613942601,1.56466306971301,0.00254101282521392,159.890037539483,3.06059452080942,0.782331534856503,0.391165767428251,0.00063525320630348,39.9725093848708,3,2
"44",28040,"bg",0.612539881615304,0,0,0,8,0.0500343869018386,0.25,12.2423780832377,0,0,0,159.890037539483,3.06059452080942,0,0,0,39.9725093848708,3,2
"45",28040,"total",0.612539881615304,0.156573914802078,0.078286957401039,0.000127138018819287,8,0.0500343869018386,0.25,12.2423780832377,3.12932613942601,1.56466306971301,0.00254101282521392,159.890037539483,3.06059452080942,0.782331534856503,0.391165767428251,0.00063525320630348,39.9725093848708,3,2
"46",29080,"ag",4.2561626012865,1.16932068771485,0.584660343857427,0.00198949410257343,42,0.0500343869018386,0.25,85.0647497617303,23.3703410818028,11.6851705409014,0.0397625358431307,839.422697082287,21.2661874404326,5.84258527045069,2.92129263522535,0.00994063396078268,209.855674270572,5,4
"47",29080,"bg",4.2561626012865,0,0,0,42,0.0500343869018386,0.25,85.0647497617303,0,0,0,839.422697082287,21.2661874404326,0,0,0,209.855674270572,5,4
"48",29080,"total",4.2561626012865,1.16932068771485,0.584660343857427,0.00198949410257343,42,0.0500343869018386,0.25,85.0647497617303,23.3703410818028,11.6851705409014,0.0397625358431307,839.422697082287,21.2661874404326,5.84258527045069,2.92129263522535,0.00994063396078268,209.855674270572,5,4
"49",29090,"ag",1.74604157293334,0.545081249129877,0.272540624564938,0.00172133160534363,36,0.0500343869018386,0.25,34.8968315802262,10.8941326731805,5.44706633659027,0.0344029718745365,719.505168927674,8.72420789505656,2.72353316829514,1.36176658414757,0.00860074296863413,179.876292231919,5,4
"50",29090,"bg",1.74604157293334,0,0,0,36,0.0500343869018386,0.25,34.8968315802262,0,0,0,719.505168927674,8.72420789505656,0,0,0,179.876292231919,5,4
"51",29090,"total",1.74604157293334,0.545081249129877,0.272540624564938,0.00172133160534363,36,0.0500343869018386,0.25,34.8968315802262,10.8941326731805,5.44706633659027,0.0344029718745365,719.505168927674,8.72420789505656,2.72353316829514,1.36176658414757,0.00860074296863413,179.876292231919,5,4
"52",32010,"ag",0.878085137407658,0.28950418596983,0.144752092984915,0.000317226220276438,32,0.0500343869018386,0.25,17.5496331978716,5.78610439531921,2.89305219765961,0.00634016403356351,639.560150157933,4.3874082994679,1.4465260988298,0.723263049414902,0.00158504100839088,159.890037539483,5,3
"53",32010,"bg",0.878085137407658,0,0,0,32,0.0500343869018386,0.25,17.5496331978716,0,0,0,639.560150157933,4.3874082994679,0,0,0,159.890037539483,5,3
"54",32010,"total",0.878085137407658,0.28950418596983,0.144752092984915,0.000317226220276438,32,0.0500343869018386,0.25,17.5496331978716,5.78610439531921,2.89305219765961,0.00634016403356351,639.560150157933,4.3874082994679,1.4465260988298,0.723263049414902,0.00158504100839088,159.890037539483,5,3
"55",32020,"ag",1.71389587216591,0.48527828290828,0.24263914145414,0.000437253370194217,18,0.0500343869018386,0.25,34.2543594174216,9.6988953589126,4.8494476794563,0.00873905722182735,359.752584463837,8.5635898543554,2.42472383972815,1.21236191986408,0.00218476430545684,89.9381461159593,4,2
"56",32020,"bg",1.71389587216591,0,0,0,18,0.0500343869018386,0.25,34.2543594174216,0,0,0,359.752584463837,8.5635898543554,0,0,0,89.9381461159593,4,2
"57",32020,"total",1.71389587216591,0.48527828290828,0.24263914145414,0.000437253370194217,18,0.0500343869018386,0.25,34.2543594174216,9.6988953589126,4.8494476794563,0.00873905722182735,359.752584463837,8.5635898543554,2.42472383972815,1.21236191986408,0.00218476430545684,89.9381461159593,4,2
"58",32050,"ag",0.377093220192017,0.0980442372499244,0.0490221186249622,7.96119206469386e-05,7,0.0500343869018386,0.25,7.53668114154827,1.95953709680255,0.979768548401275,0.00159114412260367,139.903782847048,1.88417028538707,0.489884274200638,0.244942137100319,0.000397786030650918,34.9759457117619,1,1
"59",32050,"bg",0.377093220192017,0,0,0,7,0.0500343869018386,0.25,7.53668114154827,0,0,0,139.903782847048,1.88417028538707,0,0,0,34.9759457117619,1,1
"60",32050,"total",0.377093220192017,0.0980442372499244,0.0490221186249622,7.96119206469386e-05,7,0.0500343869018386,0.25,7.53668114154827,1.95953709680255,0.979768548401275,0.00159114412260367,139.903782847048,1.88417028538707,0.489884274200638,0.244942137100319,0.000397786030650918,34.9759457117619,1,1
"61",32070,"ag",1.64792359086552,0.714662312595649,0.357331156297824,0.000780588769281569,34,0.0500343869018386,0.25,32.9358206007109,14.2834229986215,7.14171149931076,0.0156010459529161,679.532659542803,8.23395515017772,3.57085574965538,1.78542787482769,0.00390026148822903,169.883164885701,5,3
"62",32070,"bg",1.64792359086552,0,0,0,34,0.0500343869018386,0.25,32.9358206007109,0,0,0,679.532659542803,8.23395515017772,0,0,0,169.883164885701,5,3
"63",32070,"total",1.64792359086552,0.714662312595649,0.357331156297824,0.000780588769281569,34,0.0500343869018386,0.25,32.9358206007109,14.2834229986215,7.14171149931076,0.0156010459529161,679.532659542803,8.23395515017772,3.57085574965538,1.78542787482769,0.00390026148822903,169.883164885701,5,3
"64",32080,"ag",0.792388207051686,0.293216701871803,0.146608350935901,0.000276123479398472,50,0.0500343869018386,0.25,15.8368725214172,5.86030368368575,2.93015184184287,0.0055186741858193,999.31273462177,3.95921813035431,1.46507592092144,0.732537960460718,0.00137966854645483,249.828183655442,5,2
"65",32080,"bg",0.792388207051686,0,0,0,50,0.0500343869018386,0.25,15.8368725214172,0,0,0,999.31273462177,3.95921813035431,0,0,0,249.828183655442,5,2
"66",32080,"total",0.792388207051686,0.293216701871803,0.146608350935901,0.000276123479398472,50,0.0500343869018386,0.25,15.8368725214172,5.86030368368575,2.93015184184287,0.0055186741858193,999.31273462177,3.95921813035431,1.46507592092144,0.732537960460718,0.00137966854645483,249.828183655442,5,2
"67",32090,"ag",4.9927853448369,2.8958155000054,1.4479077500027,0.00626599636148104,66,0.0500343869018386,0.25,99.7870795265691,57.8765061254101,28.938253062705,0.125233799182434,1319.09280970074,24.9467698816423,14.4691265313525,7.23456326567626,0.0313084497956084,329.773202425184,2,4
"68",32090,"bg",4.9927853448369,0,0,0,66,0.0500343869018386,0.25,99.7870795265691,0,0,0,1319.09280970074,24.9467698816423,0,0,0,329.773202425184,2,4
"69",32090,"total",4.9927853448369,2.8958155000054,1.4479077500027,0.00626599636148104,66,0.0500343869018386,0.25,99.7870795265691,57.8765061254101,28.938253062705,0.125233799182434,1319.09280970074,24.9467698816423,14.4691265313525,7.23456326567626,0.0313084497956084,329.773202425184,2,4
"70",33010,"ag",0.308068772455607,0.178679888024252,0.0893399440121259,0.000335835684359454,6,0.0500343869018386,0.25,6.15714094908368,3.57114175046853,1.78557087523427,0.00671209752241638,119.917528154612,1.53928523727092,0.892785437617133,0.446392718808567,0.0016780243806041,29.9793820386531,1,2
"71",33010,"bg",0.308068772455607,0,0,0,6,0.0500343869018386,0.25,6.15714094908368,0,0,0,119.917528154612,1.53928523727092,0,0,0,29.9793820386531,1,2
"72",33010,"total",0.308068772455607,0.178679888024252,0.0893399440121259,0.000335835684359454,6,0.0500343869018386,0.25,6.15714094908368,3.57114175046853,1.78557087523427,0.00671209752241638,119.917528154612,1.53928523727092,0.892785437617133,0.446392718808567,0.0016780243806041,29.9793820386531,1,2
"73",33050,"ag",1.59365817717644,0.510324428478005,0.255162214239002,0.00117838289581714,28,0.0500343869018386,0.25,31.8512582217307,10.1994740033329,5.09973700166647,0.0235514606810109,559.615131388191,7.96281455543268,2.54986850083323,1.27493425041662,0.00588786517025271,139.903782847048,4,4
"74",33050,"bg",1.59365817717644,0,0,0,28,0.0500343869018386,0.25,31.8512582217307,0,0,0,559.615131388191,7.96281455543268,0,0,0,139.903782847048,4,4
"75",33050,"total",1.59365817717644,0.510324428478005,0.255162214239002,0.00117838289581714,28,0.0500343869018386,0.25,31.8512582217307,10.1994740033329,5.09973700166647,0.0235514606810109,559.615131388191,7.96281455543268,2.54986850083323,1.27493425041662,0.00588786517025271,139.903782847048,4,4
"76",33300,"ag",1.85528671219215,0.858852453661891,0.429426226830946,0.00202616691559278,39,0.100068773803677,0.25,18.5401163786817,8.58262194105481,4.29131097052741,0.0202477440122117,389.73196650249,4.63502909467043,2.1456554852637,1.07282774263185,0.00506193600305293,97.4329916256225,5,4
"77",33300,"bg",1.85528671219215,0,0,0,39,0.100068773803677,0.25,18.5401163786817,0,0,0,389.73196650249,4.63502909467043,0,0,0,97.4329916256225,5,4
"78",33300,"total",1.85528671219215,0.858852453661891,0.429426226830946,0.00202616691559278,39,0.100068773803677,0.25,18.5401163786817,8.58262194105481,4.29131097052741,0.0202477440122117,389.73196650249,4.63502909467043,2.1456554852637,1.07282774263185,0.00506193600305293,97.4329916256225,5,4
"79",34010,"ag",6.25412694211215,1.73554382774302,0.86777191387151,0.00713063304651753,164,0.100068773803677,0.25,62.4982869719378,17.3435104855781,8.67175524278905,0.0712573240929979,1638.8728847797,15.6245717429844,4.33587762139453,2.16793881069726,0.0178143310232495,409.718221194926,5,5
"80",34010,"bg",6.25412694211215,0,0,0,164,0.100068773803677,0.25,62.4982869719378,0,0,0,1638.8728847797,15.6245717429844,0,0,0,409.718221194926,5,5
"81",34010,"total",6.25412694211215,1.73554382774302,0.86777191387151,0.00713063304651753,164,0.100068773803677,0.25,62.4982869719378,17.3435104855781,8.67175524278905,0.0712573240929979,1638.8728847797,15.6245717429844,4.33587762139453,2.16793881069726,0.0178143310232495,409.718221194926,5,5
"82",34030,"ag",0.833483588800776,0.210779200894362,0.105389600447181,0.000545989577481476,31,0.0500343869018386,0.25,16.6582152877374,4.21268679294273,2.10634339647137,0.01091228675496,619.573895465497,4.16455382193435,1.05317169823568,0.526585849117841,0.00272807168873999,154.893473866374,4,4
"83",34030,"bg",0.833483588800776,0,0,0,31,0.0500343869018386,0.25,16.6582152877374,0,0,0,619.573895465497,4.16455382193435,0,0,0,154.893473866374,4,4
"84",34030,"total",0.833483588800776,0.210779200894362,0.105389600447181,0.000545989577481476,31,0.0500343869018386,0.25,16.6582152877374,4.21268679294273,2.10634339647137,0.01091228675496,619.573895465497,4.16455382193435,1.05317169823568,0.526585849117841,0.00272807168873999,154.893473866374,4,4
"85",34040,"ag",1.17916997605669,0.321430842675329,0.160715421337665,0.00196942968064048,46,0.0500343869018386,0.25,23.5671914671419,6.42419868771326,3.21209934385663,0.0393615231961224,919.367715852028,5.89179786678549,1.60604967192832,0.803024835964158,0.0098403807990306,229.841928963007,4,3
"86",34040,"bg",1.17916997605669,0,0,0,46,0.0500343869018386,0.25,23.5671914671419,0,0,0,919.367715852028,5.89179786678549,0,0,0,229.841928963007,4,3
"87",34040,"total",1.17916997605669,0.321430842675329,0.160715421337665,0.00196942968064048,46,0.0500343869018386,0.25,23.5671914671419,6.42419868771326,3.21209934385663,0.0393615231961224,919.367715852028,5.89179786678549,1.60604967192832,0.803024835964158,0.0098403807990306,229.841928963007,4,3
"88",35500,"ag",0.430382485578534,0.108444479729633,0.0542222398648167,8.80569175404623e-05,16,0.0500343869018386,0.25,8.60173397193598,2.1673989918651,1.08369949593255,0.00175992798139446,319.780075078966,2.15043349298399,0.541849747966275,0.270924873983137,0.000439981995348615,79.9450187697416,2,2
"89",35500,"bg",0.430382485578534,0,0,0,16,0.0500343869018386,0.25,8.60173397193598,0,0,0,319.780075078966,2.15043349298399,0,0,0,79.9450187697416,2,2
"90",35500,"total",0.430382485578534,0.108444479729633,0.0542222398648167,8.80569175404623e-05,16,0.0500343869018386,0.25,8.60173397193598,2.1673989918651,1.08369949593255,0.00175992798139446,319.780075078966,2.15043349298399,0.541849747966275,0.270924873983137,0.000439981995348615,79.9450187697416,2,2
"91",36010,"ag",0.396249081397281,0.0821935357197596,0.0410967678598798,8.67486315177041e-05,16,0.0500343869018386,0.25,7.91953506244961,1.6427409389669,0.82137046948345,0.00173378024373306,319.780075078966,1.9798837656124,0.410685234741725,0.205342617370863,0.000433445060933266,79.9450187697416,3,2
"92",36010,"bg",0.396249081397281,0,0,0,16,0.0500343869018386,0.25,7.91953506244961,0,0,0,319.780075078966,1.9798837656124,0,0,0,79.9450187697416,3,2
"93",36010,"total",0.396249081397281,0.0821935357197596,0.0410967678598798,8.67486315177041e-05,16,0.0500343869018386,0.25,7.91953506244961,1.6427409389669,0.82137046948345,0.00173378024373306,319.780075078966,1.9798837656124,0.410685234741725,0.205342617370863,0.000433445060933266,79.9450187697416,3,2
"94",36041,"ag",0.461968299117867,0.0971994476141265,0.0485997238070633,0.000412988081320546,14,0.0500343869018386,0.25,9.23301608600087,1.94265291597996,0.971326457989982,0.00825408497821264,279.807565694096,2.30825402150022,0.485663228994991,0.242831614497496,0.00206352124455316,69.9518914235239,4,4
"95",36041,"bg",0.461968299117867,0,0,0,14,0.0500343869018386,0.25,9.23301608600087,0,0,0,279.807565694096,2.30825402150022,0,0,0,69.9518914235239,4,4
"96",36041,"total",0.461968299117867,0.0971994476141265,0.0485997238070633,0.000412988081320546,14,0.0500343869018386,0.25,9.23301608600087,1.94265291597996,0.971326457989982,0.00825408497821264,279.807565694096,2.30825402150022,0.485663228994991,0.242831614497496,0.00206352124455316,69.9518914235239,4,4
