"","plot_ID","compartiment","mean_DBH_cm","sd_DBH_cm","mean_H_m","sd_height_m","BA_m2_plot","BA_m2MA","BA_m2ha","dom_SP","N_SP_plot","Nt_plot","Nt_ha","Nt_MA","B_t_plot","C_t_plot","N_t_plot","B_t_ha","C_t_ha","N_t_ha","B_t_MA","C_t_MA","N_t_MA"
"1",26010,"ag",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,11.314485708824,5.65724285441202,0.0235009103637311,226.134193090478,113.067096545239,0.469695180033625,56.5335482726194,28.2667741363097,0.117423795008406
"2",26010,"bg",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,0.00136097565787554,0.000680487828937772,0.00119928688802741,0.0272008061285054,0.0136004030642527,0.023969253193414,0.00680020153212636,0.00340010076606318,0.00599231329835351
"3",26010,"f",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,0.254303606594818,0.127151803297409,0.0071902293557307,5.08257665060893,2.54128832530446,0.143705755200659,1.27064416265223,0.635322081326116,0.0359264388001648
"4",26010,"fw",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,2.56026258319456,1.28013129159728,0.00386572081327655,51.170060067239,25.5850300336195,0.0772612807439937,12.7925150168097,6.39625750840487,0.0193153201859984
"5",26010,"stw",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,0.252777374937938,0.126388687468969,0.00266193430094497,5.05207299599487,2.52603649799743,0.053202096913216,1.26301824899872,0.631509124499358,0.013300524228304
"6",26010,"stwb",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,0.0151195714027257,0.00755978570136286,0.00286119849313419,0.302183604895339,0.15109180244767,0.0571846418093924,0.0755459012238348,0.0377729506119174,0.0142961604523481
"7",26010,"sw",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,7.90251569746266,3.95125784873133,0.00394739811717802,157.941691440457,78.9708457202287,0.0788937041423599,39.4854228601143,19.7427114300572,0.01972342603559
"8",26010,"swb",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,0.583810481826166,0.291905240913083,0.00297442928346668,11.6681849818912,5.83409249094559,0.0594477012240033,2.9170462454728,1.4585231227364,0.0148619253060008
"9",26010,"total",22.6220930232558,7.01505823076057,17.3011833304607,2.7157473288008,17.0467711278278,85.1752773611052,340.701109444421,"MBI",1,387,7734.6805659725,1933.67014149312,11.5701502910767,5.78507514553837,0.0247001972517585,231.243970547215,115.621985273608,0.493664433227039,57.8109926368038,28.9054963184019,0.12341610830676
"10",26020,"ag",16.7378260869565,5.55600351918439,14.0189374151044,2.47745865267936,15.1672192321177,75.7839766372774,303.13590654911,"SER",2,621,12411.4641640024,3102.86604100059,6.4353799992623,3.21768999963115,0.0353789399646373,128.619143707861,64.3095718539305,0.707092504881622,32.1547859269653,16.0773929634826,0.176773126220405
"11",26020,"bg",16.7378260869565,5.55600351918439,14.0189374151044,2.47745865267936,15.1672192321177,75.7839766372774,303.13590654911,"SER",2,621,12411.4641640024,3102.86604100059,0.00105672756160165,0.000528363780800823,0.00217226811692858,0.0211200261866867,0.0105600130933434,0.0434155038451916,0.00528000654667168,0.00264000327333584,0.0108538759612979
"12",26020,"f",16.7378260869565,5.55600351918439,14.0189374151044,2.47745865267936,15.1672192321177,75.7839766372774,303.13590654911,"SER",2,621,12411.4641640024,3102.86604100059,0.2447417627612,0.1223708813806,0.010067328313847,4.89147120442095,2.44573560221048,0.201208187752913,1.22286780110524,0.611433900552619,0.0503020469382282
"13",26020,"fw",16.7378260869565,5.55600351918439,14.0189374151044,2.47745865267936,15.1672192321177,75.7839766372774,303.13590654911,"SER",2,621,12411.4641640024,3102.86604100059,1.80064734240256,0.90032367120128,0.00452387414427915,35.9881963965145,17.9940981982572,0.0904153008440863,8.99704909912862,4.49852454956431,0.0226038252110216
"14",26020,"stw",16.7378260869565,5.55600351918439,14.0189374151044,2.47745865267936,15.1672192321177,75.7839766372774,303.13590654911,"SER",2,621,12411.4641640024,3102.86604100059,0.137778633927918,0.0688893169639589,0.00571137301516872,2.75367886885919,1.37683943442959,0.114148955724665,0.688419717214797,0.344209858607398,0.0285372389311662
"15",26020,"stwb",16.7378260869565,5.55600351918439,14.0189374151044,2.47745865267936,15.1672192321177,75.7839766372774,303.13590654911,"SER",2,621,12411.4641640024,3102.86604100059,0.00867078708689943,0.00433539354344971,0.00502731355647897,0.173296559102652,0.086648279551326,0.100477169158522,0.043324139775663,0.0216620698878315,0.0251192922896305
"16",26020,"sw",16.7378260869565,5.55600351918439,14.0189374151044,2.47745865267936,15.1672192321177,75.7839766372774,303.13590654911,"SER",2,621,12411.4641640024,3102.86604100059,4.17141740343767,2.08570870171884,0.00477219409094499,83.3710106535628,41.6855053267814,0.0953782865433617,20.8427526633907,10.4213763316954,0.0238445716358404
