"","plot_ID","SP_code","tpS_ID","Bio_SP_group","H_SP_group","LH_NH","DBH_cm","DBH_h_cm","D_03_cm","H_m","age","plot_A_ha","DBH_h_m","GHG_aB_kg","tapes_ab_kg","Vondr_oiB_kg","GHG__bB_kg","WuWi_fB_kg","WuWi_fB_t_ha","WuWi_brB_kg","GHG_WuWi_StB_kg","GHG_WuWi_totaB_kg","GHG_WuWi_totaB_t_ha","tapes_fB_kg","tapes_brB_kg","tapes_DhB_kg","tapes_DhbB_kg","tapes_stwB_kg","tapes_stwbB_kg","Vondr_fB_kg","Vondr_brB_kg","Vondr_DhB_kg","Vondr_DhRB_kg","Vondr_crsWbB_kg","tps_GHG_waB","tps_GHG_crsWbB_kg","tps_GHG_brB_kg","Vondr_GHG_waB","Vondr_GHG_crsWbB_kg","Vondr_GHG_brB_kg","GHG_tps_swB_kg","GHG_tps_swbB_kg","GHG_tps_stwB_kg","GHG_tps_stwbB_kg","GHG_tps_fwB_kg","GHG_tps_fB_kg","tot_aB_kg","tot_waB_kg","tot_GHG_tps","diff_GHG_bef_af_tps","diff_GHG_tps","diff_Vondr_GHG","diff_Vondr_tps"
"1",33300,"SER",28,"shw","bu","LB",16,130,13.6313929103064,12.8,44,0.0500343869018386,1.3,56.5927123592486,61.1269164464161,138.448219225701,0.0110973539004905,3.1007746564749,0.000155145358857481,32.749162136258,23.8435502229906,59.6934870157235,0.00298672702486459,0,20.6656943706798,36.2868441279804,2.85325385875526,1.238271307085,0.0828527819156715,0,34.2272479954173,66.6685011472834,5.11121693113433,71.7797180784177,56.5927123592486,35.9270179885688,16.1314902835123,56.5927123592486,22.3654643638313,-15.1870057191691,31.7526400408129,2.85325385875527,1.238271307085,0.082852781915669,20.6656943706798,3.1007746564749,59.6934870157235,56.5927123592486,59.6934870157235,-3.1007746564749,-4.53420408716745,-81.8555068664525,-77.321302779285
"2",33300,"SER",28,"shw","bu","LB",25.4,130,21.5253057735003,16.9,44,0.0500343869018386,1.3,175.663400361008,206.711599175404,494.637626516909,0.0357128466830247,7.39650781203939,0.000370079733590051,98.6765260127891,76.9868743482185,183.059908173047,0.00915929027174528,0,52.1437399939973,139.587586323744,10.2158146756791,4.4931526761893,0.27130550579346,0,81.3485719852284,238.861602907439,16.9144207020307,255.77602360947,175.663400361008,123.51966036701,21.0955411796014,175.663400361008,94.3148283757792,-80.1126232484622,108.539387509348,10.2158146756791,4.49315267618931,0.271305505793464,52.1437399939973,7.39650781203939,183.059908173047,175.663400361008,183.059908173047,-7.3965078120394,-31.0481988143959,-318.974226155901,-287.926027341505
"3",33300,"SER",28,"shw","bu","LB",12.9,130,11.0372554071248,10.5,NA,0.0500343869018386,1.3,32.6209593290927,33.5100926535587,68.5402760418219,0.00643696840335599,2.20154981190337,0.000110153195072443,21.2244202563301,11.3965390727626,34.822509140996,0.00174232289525341,0,13.8739336870957,17.4772670782872,1.46907861323782,0.64460212628468,0.0452111486533777,0,23.8417171582862,32.8982544360563,2.74376716970933,35.6420216057656,32.6209593290927,18.747025641997,12.9848003626296,32.6209593290927,8.77924217080644,-3.02106227667294,16.5881337538211,1.46907861323782,0.644602126284681,0.0452111486533795,13.8739336870957,2.20154981190337,34.822509140996,32.6209593290927,34.822509140996,-2.20154981190338,-0.889133324466037,-35.9193167127292,-35.0301833882632
"4",33300,"SER",28,"shw","bu","LB",10.6,130,9.28807263211509,7.4,NA,0.0500343869018386,1.3,17.8038410445037,17.3472661041345,27.3482818094022,0.00391740554077792,1.88029522294877,9.40794186746975e-05,17.4220446735919,0.381796370911879,19.6841362674525,0.000984883689834232,0,9.84346221767629,6.55357273048638,0.637094526875315,0.291808022592285,0.0213286065042597,0,19.0103089367245,13.0105800256567,1.32712175808881,14.3377017837455,17.8038410445037,7.96037882682745,10.3000371580455,17.8038410445037,-1.20646789222073,3.46613926075824,7.01014767085559,0.637094526875313,0.291808022592285,0.0213286065042588,9.84346221767629,1.88029522294877,19.6841362674525,17.8038410445037,19.6841362674525,-1.88029522294877,0.456574940369212,-9.54444076489846,-10.0010157052677
"5",33300,"SER",28,"shw","bu","LB",10.2,130,8.72439241025605,8.9,NA,0.0500343869018386,1.3,19.1125169203471,18.5423013488684,30.7800646238439,0.00355426524098445,1.44692723576767,7.23961171332073e-05,12.4650301818899,6.64748673845726,20.5594441561148,0.00102867918339379,0,9.2586323648418,8.11911696478879,0.791353623195152,0.347526420678597,0.025671975364065,0,15.5840937654983,14.6599415996177,1.46018142460856,16.1201230242262,19.1125169203471,9.85388455550534,9.82884793632054,19.1125169203471,3.52842315484886,2.99239389612092,8.68933253626752,0.791353623195146,0.347526420678598,0.025671975364066,9.25863236484181,1.44692723576767,20.5594441561148,19.1125169203471,20.5594441561148,-1.44692723576767,0.570215571478734,-11.6675477034967,-12.2377632749755
"6",33300,"SER",28,"shw","bu","LB",8.2,130,7.29492817419223,6,NA,0.0500343869018386,1.3,12.035823188,13.3481058674897,7.39115606016085,0.00204661066381814,1.22027276905009,6.10555998524304e-05,10.0728635835726,1.9629596044274,13.2560959570501,0.000663260633922943,0,9.60615783279179,3.03721027571917,0.47220999024798,0.215837542195384,0.0166902265354116,0,12.156489890345,3.37154746010777,0.648061139945314,4.01960860005308,12.035823188,2.42966535520821,8.29387515330206,12.035823188,-0.120666702344961,8.01621458794692,1.72492759622944,0.472209990247979,0.215837542195384,0.0166902265354114,9.60615783279179,1.22027276905009,13.2560959570501,12.035823188,13.2560959570501,-1.22027276905009,-1.31228267948973,4.64466712783915,5.95694980732888
"7",33300,"SER",28,"shw","bu","LB",17.3,130,14.6824689406151,14.2,44,0.0500343869018386,1.3,71.162665881315,78.2674819857298,182.289464639987,0.0135213045495986,3.40999798518193,0.000170617158525083,36.9224241659907,34.2402417153244,74.572663866497,0.00373119751619707,0,23.8252424882921,48.907298316256,3.79800520977387,1.62970650966626,0.107229461741554,0,38.2709989263644,87.8445845252372,6.60029558951253,94.4448801147497,71.162665881315,47.3374233930229,16.7204263838774,71.162665881315,32.8916669549507,-23.2822142334347,41.8024822118412,3.79800520977386,1.62970650966626,0.107229461741554,23.8252424882921,3.40999798518193,74.572663866497,71.162665881315,74.572663866497,-3.40999798518193,-7.10481610441477,-111.126798758672,-104.021982654257
"8",33300,"SER",28,"shw","bu","LB",15.7,130,13.3945841785696,12.4,44,0.0500343869018386,1.3,53.2925507703667,57.294000243736,128.584045488666,0.0105786493283723,3.04848110128864,0.000152528882884819,32.057648723389,21.2349020469777,56.3410318716554,0.00281898898711523,0,19.9830505811797,33.4451630663905,2.63856719093392,1.14996677540044,0.0772526298314318,0,33.4478909452848,61.9047788712061,4.77448774625386,66.67926661746,53.2925507703667,33.309500189187,15.9816011078105,53.2925507703667,19.844659825082,-13.3867158470932,29.4437135930213,2.63856719093391,1.14996677540044,0.0772526298314347,19.9830505811797,3.04848110128864,56.3410318716554,53.2925507703667,56.3410318716554,-3.04848110128864,-4.00144947336921,-75.2914947182994,-71.2900452449302
"9",33300,"SER",28,"shw","bu","LB",14.3,130,12.2066036182035,11.6,44,0.0500343869018386,1.3,42.4951326923369,44.7431576861295,97.0423429638365,0.00835304534006926,2.5820091506936,0.000129189244829891,25.9703390685,16.5247936238369,45.0771418430305,0.00225540715540325,0,16.7386470564093,25.0332019310583,2.02695191183958,0.883750647099921,0.0606061397223939,0,28.260201596063,46.6652420446999,3.71185887443668,50.3771009191366,42.4951326923369,25.7564856359276,14.4906220626166,42.4951326923369,14.2349310962738,-7.88196822679973,22.7851769372657,2.02695191183957,0.883750647099923,0.0606061397223954,16.7386470564093,2.5820091506936,45.0771418430305,42.4951326923369,45.0771418430305,-2.5820091506936,-2.24802499379266,-54.5472102714996,-52.299185277707
"10",33300,"SER",28,"shw","bu","LB",8.6,130,7.289890875499,8.5,NA,0.0500343869018386,1.3,13.066043412,14.697723039718,16.9386161890808,0.00230858879375131,0.996811655719498,4.98748600505317e-05,7.76399384986332,5.30204956213667,14.0628550677195,0.000703626331402759,0,8.09916287203478,5.62917104490178,0.661196117736663,0.286222233146234,0.021970771898506,0,10.936578411689,7.97432192679867,0.989972335483413,8.96429426228208,13.066043412,4.96688053996522,6.46748324431681,13.066043412,2.12946500031101,4.10174914971791,3.99749141718382,0.661196117736663,0.286222233146233,0.0219707718985056,8.09916287203478,0.996811655719498,14.0628550677195,13.066043412,14.0628550677195,-0.996811655719497,-1.63167962771797,-3.87257277708076,-2.24089314936279
