"","plot_ID","compartiment","stand_component","B_t_plot","C_t_plot","N_t_plot","Nt_plot","B_t_MA","C_t_MA","N_t_MA","Nt_MA","B_t_ha","C_t_ha","N_t_ha","Nt_ha"
"35",23061,"swb","LT",0.366016143000915,0.183008071500457,0.00280730192158539,441,1.82882296388978,0.914411481944892,0.0140268628008422,2203.484579841,7.31529185555914,3.65764592777957,0.0561074512033688,8813.93831936401
"36",23061,"total","LT",6.82868146314614,3.41434073157307,0.0278661750610955,441,34.1199417339878,17.0599708669939,0.139235118018762,2203.484579841,136.479766935951,68.2398834679756,0.556940472075046,8813.93831936401
"37",23170,"ag","LT",2.62890442892232,1.31445221446116,0.0304585674743855,396,13.1354883696282,6.56774418481411,0.152188171777449,1978.6392145511,52.5419534785129,26.2709767392565,0.608752687109798,7914.55685820442
"38",23170,"bg","LT",0.54724034888181,0.273620174440905,0.00228579857309004,396,2.73432124768226,1.36716062384113,0.0114211381143457,1978.6392145511,10.937284990729,5.46864249536452,0.0456845524573828,7914.55685820442
"39",23170,"f","LT",0.288395367183734,0.144197683591867,0.0115474004780263,396,1.44098581516313,0.720492907581567,0.0576973217473459,1978.6392145511,5.76394326065254,2.88197163032627,0.230789286989384,7914.55685820442
"40",23170,"fw","LT",0.627315746840257,0.313657873420129,0.00421716513140818,396,3.13442307223118,1.56721153611559,0.0210713340990954,1978.6392145511,12.5376922889247,6.26884614446235,0.0842853363963816,7914.55685820442
"41",23170,"stw","LT",0.0464569030766401,0.02322845153832,0.00287320325494416,396,0.232124874277878,0.116062437138939,0.0143561430091121,1978.6392145511,0.928499497111514,0.464249748555757,0.0574245720364484,7914.55685820442
"42",23170,"stwb","LT",0.00583254546512925,0.00291627273256463,0.00367764780342279,396,0.0291426847928206,0.0145713423964103,0.0183756014170709,1978.6392145511,0.116570739171282,0.0582853695856412,0.0735024056682834,7914.55685820442
"43",23170,"sw","LT",1.47857813868364,0.739289069341819,0.00438818126704873,396,7.38780981559956,3.69390490779978,0.0219258271099524,1978.6392145511,29.5512392623982,14.7756196311991,0.0877033084398098,7914.55685820442
"44",23170,"swb","LT",0.182325727672922,0.0911628638364609,0.00375496953953537,396,0.911002107563657,0.455501053781829,0.0187619443948727,1978.6392145511,3.64400843025463,1.82200421512731,0.0750477775794907,7914.55685820442
"45",23170,"total","LT",3.17614477780413,1.58807238890206,0.0327443660474756,396,15.8698096173105,7.93490480865524,0.163609309891795,1978.6392145511,63.4792384692419,31.739619234621,0.65443723956718,7914.55685820442
"46",26010,"ag","LT",11.4045911494635,5.70229557473176,0.0306183021528278,387,56.9837658440681,28.4918829220341,0.15298629626909,1933.67014149312,227.935063376272,113.967531688136,0.61194518507636,7734.6805659725
"47",26010,"bg","LT",0.00136097565787554,0.000680487828937772,0.00160997779521554,387,0.00680020153212636,0.00340010076606318,0.00804435656608585,1933.67014149312,0.0272008061285054,0.0136004030642527,0.0321774262643434,7734.6805659725
"48",26010,"f","LT",0.251383353013939,0.12569167650697,0.00982766848628527,387,1.25605292969375,0.628026464846874,0.0491045713499296,1933.67014149312,5.02421171877499,2.5121058593875,0.196418285399718,7734.6805659725
"49",26010,"fw","LT",2.55008773194962,1.27504386597481,0.00461512284458377,387,12.7416757247,6.37083786234999,0.023059755152182,1933.67014149312,50.9667028987999,25.4833514494,0.0922390206087282,7734.6805659725
"50",26010,"stw","LT",0.255340117597465,0.127670058798732,0.00349238654718093,387,1.27582315587483,0.637911577937416,0.0174499317540983,1933.67014149312,5.10329262349933,2.55164631174967,0.0697997270163931,7734.6805659725
"51",26010,"stwb","LT",0.0152923256563494,0.00764616282817469,0.00443675354480306,387,0.0764090788518657,0.0382045394259329,0.0221685215884999,1933.67014149312,0.305636315407463,0.152818157703731,0.0886740863539994,7734.6805659725
"52",26010,"sw","LT",7.99241130697744,3.99620565348872,0.00410264311024105,387,39.9345919969879,19.9672959984939,0.0204991175283607,1933.67014149312,159.738367987951,79.8691839939757,0.0819964701134428,7734.6805659725
"53",26010,"swb","LT",0.591459667282656,0.295729833641328,0.00414372761973377,387,2.95526588765356,1.47763294382678,0.0207043988960196,1933.67014149312,11.8210635506143,5.91053177530713,0.0828175955840783,7734.6805659725
"54",26010,"total","LT",11.6573354781353,5.82866773906767,0.0322282799480434,387,58.246618975294,29.123309487647,0.161030652835176,1933.67014149312,232.986475901176,116.493237950588,0.644122611340704,7734.6805659725
"55",26020,"ag","LT",3.55489935274812,1.77744967637406,0.0331403148162908,621,17.7622809674994,8.88114048374971,0.165587693126469,3102.86604100059,71.0491238699977,35.5245619349989,0.662350772505878,12411.4641640024
"56",26020,"bg","LT",0.00105672756160165,0.000528363780800823,0.00369282307003015,621,0.00528000654667168,0.00264000327333584,0.0184514256029309,3102.86604100059,0.0211200261866867,0.0105600130933434,0.0738057024117237,12411.4641640024
"57",26020,"f","LT",0.83900498050494,0.41950249025247,0.014770473552982,621,4.19214180714838,2.09607090357419,0.0738016115894451,3102.86604100059,16.7685672285935,8.38428361429676,0.29520644635778,12411.4641640024
"58",26020,"fw","LT",1.70128280352996,0.85064140176498,0.00390488287682914,621,8.50056785380258,4.25028392690129,0.0195109959301093,3102.86604100059,34.0022714152103,17.0011357076052,0.0780439837204371,12411.4641640024
"59",26020,"stw","LT",0.0569099130557023,0.0284549565278511,0.0029926889990319,621,0.284354004213905,0.142177002106952,0.0149531611374753,3102.86604100059,1.13741601685562,0.56870800842781,0.0598126445499011,12411.4641640024
"60",26020,"stwb","LT",0.00336821803131695,0.00168410901565847,0.00374627055144713,621,0.0168295158583885,0.00841475792919423,0.0187184793469982,3102.86604100059,0.0673180634335538,0.0336590317167769,0.0748739173879927,12411.4641640024
"61",26020,"sw","LT",1.67219855298731,0.836099276493653,0.00403623457471331,621,8.35524654408155,4.17762327204078,0.0201673030521585,3102.86604100059,33.4209861763262,16.7104930881631,0.0806692122086339,12411.4641640024
"62",26020,"swb","LT",0.121139865143837,0.0605699325719187,0.00368976426128726,621,0.605283049543003,0.302641524771501,0.0184361420702832,3102.86604100059,2.42113219817201,1.21056609908601,0.073744568281133,12411.4641640024
"63",26020,"total","LT",4.39496106081466,2.19748053040733,0.0368331378863209,621,21.9597027811945,10.9798513905972,0.1840391187294,3102.86604100059,87.8388111247779,43.919405562389,0.736156474917602,12411.4641640024
"64",26030,"ag","LT",11.6136064282195,5.80680321410977,0.025593478477795,396,58.0281239930252,29.0140619965126,0.127879444830644,1978.6392145511,232.112495972101,116.05624798605,0.511517779322574,7914.55685820442
"65",26030,"bg","LT",0.00168260345056183,0.000841301725280917,0.000658976917076131,396,0.00840723527732486,0.00420361763866243,0.00329262012527986,1978.6392145511,0.0336289411092994,0.0168144705546497,0.0131704805011194,7914.55685820442
