bund_nr,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
50116,z,20,ss,1.0,-9.0,164.001.003,,
50116,z,21,ss,1.0,-9.0,095.001.005,,
50116,z,22,ss,1.0,-9.0,139.004.003,,
50116,z,23,ss,1.0,-9.0,077.001.002,,
50116,z,24,ss,1.0,-9.0,036.001.001,,
50117,z,1,bs,5.0,-9.0,026.005.002,,
50117,z,2,bs,35.0,-9.0,036.004.014,,
50117,z,3,bs,39.0,-9.0,036.001.001,,
50117,z,4,ks,1.0,-9.0,098.001.001,,
50117,z,5,ks,1.0,-9.0,098.001.003,,
50117,z,6,ks,1.0,-9.0,103.004.001,,
50117,z,7,ks,1.0,-9.0,154.008.018,,
50117,z,8,ks,1.0,-9.0,164.006.017,,
50117,z,9,ks,1.0,-9.0,189.001.012,,
50117,z,10,ks,1.0,-9.0,193.074.001,,
50117,z,11,ks,1.0,-9.0,193.087.019,,
50117,z,12,ks,1.0,-9.0,193.091.001,,
50117,z,13,ks,1.0,-9.0,199.012.124,,
50117,z,14,ks,1.0,-9.0,036.004.014,,
50117,z,15,ks,1.0,-9.0,036.001.001,,
50117,z,16,ks,1.0,-9.0,080.009.007,,
50117,z,17,ks,1.0,-9.0,080.009.076,,
50117,z,18,ms,1.0,-9.0,357.005.003,,
50117,z,19,ms,2.0,-9.0,385.005.002,,
50118,z,1,bs,20.0,-9.0,139.004.003,,
50118,z,2,bs,90.0,-9.0,036.001.001,,
50118,z,3,ks,1.0,-9.0,080.028.002,,
50118,z,4,ks,1.0,-9.0,082.001.006,,
50118,z,5,ks,1.0,-9.0,095.001.005,,
50118,z,6,ks,1.0,-9.0,123.002.001,,
50118,z,7,ks,3.0,-9.0,128.001.001,,
50118,z,8,ks,1.0,-9.0,139.004.003,,
50118,z,9,ks,1.0,-9.0,144.005.010,,
50118,z,10,ks,1.0,-9.0,193.004.006,,
50118,z,11,ks,1.0,-9.0,199.012.025,,
50118,z,12,ks,3.0,-9.0,018.001.001,,
50118,z,13,ks,1.0,-9.0,036.001.001,,
50118,z,14,ks,70.0,-9.0,080.009.031,,
50118,z,15,ks,1.0,-9.0,080.017.009,,
50118,z,16,ss,3.0,-9.0,164.001.002,,
50118,z,17,ss,1.0,-9.0,035.003.001,,
50118,z,18,ss,1.0,-9.0,035.001.001,,
50118,z,19,ss,5.0,-9.0,036.001.001,,
50118,z,20,ss,1.0,-9.0,139.004.003,,
50119,z,1,bs,90.0,-9.0,036.001.001,,
50119,z,2,ks,50.0,-9.0,087.004.006,,
50119,z,3,ks,1.0,-9.0,098.001.001,,
50119,z,4,ks,1.0,-9.0,110.001.015,,
50119,z,5,ks,1.0,-9.0,139.004.003,,
50119,z,6,ks,3.0,-9.0,144.005.010,,
50119,z,7,ks,1.0,-9.0,144.005.132,,
50119,z,8,ks,1.0,-9.0,151.016.024,,
50119,z,9,ks,1.0,-9.0,169.096.071,,
50119,z,10,ks,1.0,-9.0,169.172.001,,
50119,z,11,ks,1.0,-9.0,193.016.027,,
50119,z,12,ks,1.0,-9.0,193.040.003,,
50119,z,13,ks,1.0,-9.0,036.001.001,,
50119,z,14,ks,1.0,-9.0,040.001.006,,
50119,z,15,ks,1.0,-9.0,080.009.076,,
50119,z,16,ks,1.0,-9.0,068.006.001,,
50119,z,17,ms,1.0,-9.0,357.005.003,,
50119,z,18,ms,1.0,-9.0,385.005.002,,
50119,z,19,ss,1.0,-9.0,139.004.003,,
50119,z,20,ss,1.0,-9.0,037.001.001,,
50119,z,21,ss,1.0,-9.0,036.001.001,,
50120,z,1,bs,25.0,-9.0,026.004.001,,
50120,z,2,ks,1.0,-9.0,026.007.007,,
50120,z,3,ks,1.0,-9.0,034.001.002,,
50120,z,4,ks,1.0,-9.0,080.009.007,,
50120,z,5,ks,1.0,-9.0,080.009.076,,
50120,z,6,ks,1.0,-9.0,080.028.002,,
50120,z,7,ks,1.0,-9.0,123.005.001,,
50120,z,8,ks,1.0,-9.0,132.003.001,,
50120,z,9,ks,70.0,-9.0,132.018.006,,
50120,z,10,ks,1.0,-9.0,135.009.001,,
50120,z,11,ks,1.0,-9.0,018.001.001,,
50120,z,12,ks,1.0,-9.0,154.017.002,,
50120,z,13,ks,1.0,-9.0,189.002.015,,
50120,z,14,ks,1.0,-9.0,189.002.022,,
50120,z,15,ks,1.0,-9.0,193.074.001,,
50120,z,16,ks,4.0,-9.0,193.074.005,,
50120,z,17,ks,1.0,-9.0,193.082.001,,
50120,z,18,ks,1.0,-9.0,193.083.004,,
50120,z,19,ks,1.0,-9.0,193.087.019,,
50120,z,20,ks,1.0,-9.0,144.005.118,,
50120,z,21,ks,1.0,-9.0,019.003.001,,
50120,z,22,ks,1.0,-9.0,019.003.017,,
50120,z,23,ks,1.0,-9.0,026.004.001,,
50120,z,24,ms,1.0,-9.0,334.004.006,,
50120,z,25,ms,1.0,-9.0,334.004.003,,
50120,z,26,ms,1.0,-9.0,334.008.004,,
50120,z,27,ms,1.0,-9.0,334.011.017,,
50120,z,28,ms,1.0,-9.0,334.013.001,,
50120,z,29,ms,20.0,-9.0,357.005.003,,
50120,z,30,ms,1.0,-9.0,357.011.002,,
50120,z,31,ms,1.0,-9.0,383.003.010,,
50120,z,32,ms,1.0,-9.0,385.005.002,,
50120,z,33,ss,3.0,-9.0,026.004.001,,
50121,z,1,bs,70.0,-9.0,036.004.001,,
50121,z,2,bs,15.0,-9.0,026.005.002,,
50121,z,3,bs,40.0,-9.0,036.001.001,,
50121,z,4,ks,1.0,-9.0,080.009.007,,
50121,z,5,ks,1.0,-9.0,080.017.009,,
50121,z,6,ks,1.0,-9.0,080.034.014,,
50121,z,7,ks,1.0,-9.0,082.001.006,,
50121,z,8,ks,1.0,-9.0,083.001.037,,
50121,z,9,ks,1.0,-9.0,018.001.001,,
50121,z,10,ks,1.0,-9.0,095.001.005,,
50121,z,11,ks,10.0,-9.0,098.001.001,,
50121,z,12,ks,1.0,-9.0,098.001.003,,
50121,z,13,ks,1.0,-9.0,123.002.001,,
50121,z,14,ks,1.0,-9.0,123.005.008,,
50121,z,15,ks,1.0,-9.0,129.012.012,,
50121,z,16,ks,1.0,-9.0,139.004.003,,
50121,z,17,ks,3.0,-9.0,144.005.010,,
50121,z,18,ks,1.0,-9.0,151.010.008,,
50121,z,19,ks,1.0,-9.0,151.012.001,,
50121,z,20,ks,1.0,-9.0,154.021.034,,
50121,z,21,ks,1.0,-9.0,169.096.071,,
50121,z,22,ks,1.0,-9.0,193.045.001,,
50121,z,23,ks,1.0,-9.0,193.102.001,,
50121,z,24,ks,1.0,-9.0,199.012.025,,
50121,z,25,ks,1.0,-9.0,036.004.001,,
50121,z,26,ks,1.0,-9.0,047.008.033,,
50121,z,27,ks,1.0,-9.0,061.019.006,,
50121,z,28,ks,1.0,-9.0,068.040.030,,
50121,z,29,ks,1.0,-9.0,018.006.001,,
50121,z,30,ks,1.0,-9.0,019.003.001,,
50121,z,31,ks,1.0,-9.0,019.003.017,,
50121,z,32,ks,1.0,-9.0,040.001.006,,
50121,z,33,ms,1.0,-9.0,315.001.019,,
50121,z,34,ms,1.0,-9.0,357.005.003,,
50121,z,35,ms,1.0,-9.0,385.001.004,,
50121,z,36,ss,1.0,-9.0,036.001.001,,
50122,z,1,bs,40.0,-9.0,026.004.001,,
50122,z,2,ks,1.0,-9.0,110.001.006,,
50122,z,3,ks,1.0,-9.0,019.003.001,,
50122,z,4,ks,1.0,-9.0,036.004.014,,
50122,z,5,ks,1.0,-9.0,040.001.006,,
50122,z,6,ks,1.0,-9.0,061.008.001,,
50122,z,7,ks,1.0,-9.0,061.017.002,,
50122,z,8,ks,1.0,-9.0,077.001.006,,
50122,z,9,ks,1.0,-9.0,080.009.007,,
50122,z,10,ks,2.0,-9.0,080.009.075,,
50122,z,11,ks,1.0,-9.0,080.017.009,,
50122,z,12,ks,1.0,-9.0,080.028.002,,
50122,z,13,ks,1.0,-9.0,080.034.014,,
50122,z,14,ks,1.0,-9.0,080.035.014,,
50122,z,15,ks,1.0,-9.0,083.001.037,,
50122,z,16,ks,1.0,-9.0,110.001.015,,
50122,z,17,ks,1.0,-9.0,123.002.001,,
50122,z,18,ks,1.0,-9.0,127.001.001,,
50122,z,19,ks,1.0,-9.0,129.012.012,,
50122,z,20,ks,1.0,-9.0,139.004.003,,
50122,z,21,ks,1.0,-9.0,144.005.010,,
50122,z,22,ks,1.0,-9.0,151.019.001,,
50122,z,23,ks,1.0,-9.0,152.003.001,,
50122,z,24,ks,1.0,-9.0,152.010.007,,
50122,z,25,ks,1.0,-9.0,164.001.002,,
50122,z,26,ks,1.0,-9.0,169.112.002,,
50122,z,27,ks,1.0,-9.0,169.117.012,,
50122,z,28,ks,1.0,-9.0,169.172.001,,
50122,z,29,ks,5.0,-9.0,193.045.001,,
50122,z,30,ks,1.0,-9.0,193.091.001,,
50122,z,31,ks,1.0,-9.0,195.006.002,,
50122,z,32,ms,1.0,-9.0,357.005.003,,
50122,z,33,ms,4.0,-9.0,383.003.010,,
50122,z,34,ms,1.0,-9.0,374.003.004,,
50122,z,35,ms,-1.0,-9.0,315.004.006,,
50122,z,36,ss,20.0,-9.0,127.001.001,,
50122,z,37,ss,1.0,-9.0,139.004.003,,
50122,z,38,ss,5.0,-9.0,164.001.002,,
50122,z,39,ss,1.0,-9.0,080.028.002,,
50122,z,40,ss,1.0,-9.0,036.001.001,,
50122,z,41,ss,1.0,-9.0,036.004.014,,
50122,z,42,ss,40.0,-9.0,061.017.002,,
50122,z,43,ss,1.0,-9.0,077.001.006,,
50122,z,44,ss,25.0,-9.0,035.003.001,,
50122,z,45,ss,1.0,-9.0,164.006.008,,
50122,z,46,ss,2.0,-9.0,080.034.014,,
50122,z,47,ss,1.0,-9.0,080.035.008,,
50122,z,48,ss,1.0,-9.0,080.035.014,,
50123,z,1,bs,85.0,-9.0,026.007.007,,
50123,z,2,ks,1.0,-9.0,193.091.001,,
50123,z,3,ks,1.0,-9.0,193.113.001,,
50123,z,4,ks,1.0,-9.0,199.012.124,,
50123,z,5,ks,1.0,-9.0,019.003.017,,
50123,z,6,ks,1.0,-9.0,026.007.007,,
50123,z,7,ks,1.0,-9.0,034.001.001,,
50123,z,8,ks,1.0,-9.0,036.004.014,,
50123,z,9,ks,1.0,-9.0,047.002.025,,
50123,z,10,ks,1.0,-9.0,047.008.001,,
50123,z,11,ks,1.0,-9.0,057.002.002,,
50123,z,12,ks,1.0,-9.0,080.009.076,,
50123,z,13,ks,1.0,-9.0,080.028.002,,
50123,z,14,ks,1.0,-9.0,080.035.018,,
50123,z,15,ks,1.0,-9.0,082.001.006,,
50123,z,16,ks,1.0,-9.0,103.004.001,,
50123,z,17,ks,1.0,-9.0,132.018.006,,
50123,z,18,ks,1.0,-9.0,144.005.118,,
50123,z,19,ks,1.0,-9.0,154.017.002,,
50123,z,20,ks,1.0,-9.0,193.074.005,,
50123,z,21,ks,1.0,-9.0,193.087.019,,
50123,z,22,ms,1.0,-9.0,357.005.003,,
50123,z,23,ms,1.0,-9.0,385.005.002,,
50124,z,1,bs,12.0,-9.0,026.007.007,,
50124,z,2,bs,3.0,-9.0,034.001.001,,
50124,z,3,bs,1.0,-9.0,036.001.001,,
50124,z,4,bs,90.0,-9.0,026.004.001,,
50124,z,5,bs,2.0,-9.0,026.005.002,,
50124,z,6,ks,1.0,-9.0,132.018.006,,
50124,z,7,ks,1.0,-9.0,193.113.001,,
50124,z,8,ks,1.0,-9.0,082.001.006,,
50124,z,9,ks,1.0,-9.0,080.009.076,,
50124,z,10,ms,1.0,-9.0,385.005.002,,
50124,z,11,ms,1.0,-9.0,357.005.003,,
50124,z,12,ss,1.0,-9.0,036.001.001,,
50124,z,13,ss,1.0,-9.0,080.028.002,,
50125,z,1,bs,50.0,-9.0,026.007.007,,
50125,z,2,bs,3.0,-9.0,034.001.001,,
50125,z,3,bs,1.0,-9.0,026.005.002,,
50125,z,4,bs,5.0,-9.0,026.004.001,,
50125,z,5,ks,1.0,-9.0,193.074.005,,
50125,z,6,ks,20.0,-9.0,019.003.017,,
50125,z,7,ks,1.0,-9.0,026.007.007,,
50125,z,8,ks,20.0,-9.0,080.009.031,,
50125,z,9,ks,1.0,-9.0,132.003.001,,
50125,z,10,ks,20.0,-9.0,164.006.017,,
50125,z,11,ks,1.0,-9.0,189.001.012,,
50125,z,12,ks,1.0,-9.0,193.083.001,,
50125,z,13,ks,0.5,-9.0,193.113.001,,
50125,z,14,ms,1.0,-9.0,357.005.003,,
50125,z,15,ms,3.0,-9.0,385.005.002,,
50125,z,16,ms,2.0,-9.0,409.004.004,,
50125,z,17,ms,25.0,-9.0,315.011.003,,
50125,z,18,ss,25.0,-9.0,034.001.001,,
50125,z,19,ss,1.0,-9.0,026.005.001,,
50125,z,20,ss,1.0,-9.0,026.004.001,,
50125,z,21,ss,1.0,-9.0,036.001.001,,
50125,z,22,ss,1.0,-9.0,099.001.001,,
50125,z,23,ss,1.0,-9.0,080.028.002,,
50125,z,24,ss,10.0,-9.0,035.003.001,,
50125,z,25,ss,1.0,-9.0,036.004.014,,
50125,z,26,ss,1.0,-9.0,103.004.001,,
50126,z,1,bs,20.0,-9.0,139.004.003,,
50126,z,2,bs,90.0,-9.0,036.001.001,,
50126,z,3,ks,1.0,-9.0,018.001.001,,
50126,z,4,ks,1.0,-9.0,036.001.001,,
50126,z,5,ks,1.0,-9.0,068.006.001,,
50126,z,6,ks,1.0,-9.0,082.001.006,,
50126,z,7,ks,1.0,-9.0,095.001.005,,
50126,z,8,ks,1.0,-9.0,123.002.001,,
50126,z,9,ks,35.0,-9.0,139.004.003,,
50126,z,10,ks,7.0,-9.0,144.005.010,,
50126,z,11,ks,1.0,-9.0,151.012.001,,
50126,z,12,ks,1.0,-9.0,151.016.024,,
50126,z,13,ks,1.0,-9.0,154.008.018,,
50126,z,14,ks,1.0,-9.0,193.016.027,,
50126,z,15,ks,1.0,-9.0,199.012.064,,
50126,z,16,ks,1.0,-9.0,193.045.001,,
50126,z,17,ks,1.0,-9.0,019.003.001,,
50126,z,18,ms,1.0,-9.0,315.004.006,,
50126,z,19,ms,1.0,-9.0,334.008.004,,
50126,z,20,ms,1.0,-9.0,357.005.003,,
50126,z,21,ms,1.0,-9.0,385.001.004,,
50127,z,1,bs,2.0,-9.0,036.001.001,,
50127,z,2,bs,90.0,-9.0,095.001.005,,
50127,z,3,ks,1.0,-9.0,154.008.018,,
50127,z,4,ks,1.0,-9.0,018.001.001,,
50127,z,5,ks,1.0,-9.0,019.003.001,,
50127,z,6,ks,1.0,-9.0,019.003.009,,
50127,z,7,ks,1.0,-9.0,019.003.017,,
50127,z,8,ks,1.0,-9.0,040.001.006,,
50127,z,9,ks,1.0,-9.0,057.002.002,,
50127,z,10,ks,1.0,-9.0,082.001.006,,
50127,z,11,ks,1.0,-9.0,098.001.003,,
50127,z,12,ks,1.0,-9.0,139.004.003,,
50127,z,13,ks,1.0,-9.0,144.005.010,,
50127,z,14,ks,1.0,-9.0,169.096.071,,
50127,z,15,ks,1.0,-9.0,193.004.008,,
50127,z,16,ks,1.0,-9.0,193.040.003,,
50127,z,17,ks,1.0,-9.0,193.074.001,,
50127,z,18,ks,1.0,-9.0,193.102.001,,
50127,z,19,ks,1.0,-9.0,199.012.025,,
50127,z,20,ks,1.0,-9.0,199.012.064,,
50127,z,21,ms,1.0,-9.0,385.001.004,,
50127,z,22,ms,1.0,-9.0,374.003.004,,
50127,z,23,ms,1.0,-9.0,357.005.003,,
50127,z,24,ms,1.0,-9.0,334.008.004,,
50127,z,25,ss,2.0,-9.0,036.001.001,,
50128,z,1,bs,90.0,-9.0,026.004.001,,
50128,z,2,ks,1.0,-9.0,080.009.007,,
50128,z,3,ks,1.0,-9.0,151.010.008,,
50128,z,4,ks,1.0,-9.0,154.017.002,,
50128,z,5,ks,1.0,-9.0,035.003.001,,
50128,z,6,ks,1.0,-9.0,036.004.011,,
50128,z,7,ks,1.0,-9.0,019.003.017,,
50128,z,8,ms,1.0,-9.0,357.005.003,,
50128,z,9,ms,1.0,-9.0,334.008.004,,
50128,z,10,ms,1.0,-9.0,374.003.004,,
50129,z,1,bs,85.0,-9.0,026.004.001,,
50129,z,2,bs,2.0,-9.0,031.002.004,,
50129,z,3,ks,1.0,-9.0,057.006.001,,
50129,z,4,ks,1.0,-9.0,018.001.001,,
50129,z,5,ks,1.0,-9.0,019.003.009,,
50129,z,6,ks,1.0,-9.0,019.003.017,,
50129,z,7,ks,1.0,-9.0,031.002.004,,
50129,z,8,ks,1.0,-9.0,080.009.007,,
50129,z,9,ks,1.0,-9.0,080.009.076,,
50129,z,10,ks,1.0,-9.0,080.028.002,,
50129,z,11,ks,1.0,-9.0,082.001.006,,
50129,z,12,ks,1.0,-9.0,098.001.003,,
50129,z,13,ks,1.0,-9.0,151.010.008,,
50129,z,14,ks,1.0,-9.0,193.026.001,,
50129,z,15,ks,1.0,-9.0,193.045.001,,
50129,z,16,ks,1.0,-9.0,193.074.001,,
50129,z,17,ks,1.0,-9.0,199.012.025,,
50129,z,18,ms,1.0,-9.0,402.001.999,,
50129,z,19,ms,1.0,-9.0,357.005.003,,
50129,z,20,ms,1.0,-9.0,334.008.004,,
50129,z,21,ms,1.0,-9.0,334.011.017,,
50129,z,22,ms,1.0,-9.0,334.013.001,,
50129,z,23,ms,1.0,-9.0,374.003.004,,
50129,z,24,ms,1.0,-9.0,383.003.010,,
50129,z,25,ms,1.0,-9.0,385.005.002,,
50130,z,1,bs,25.0,-9.0,139.004.003,,
50130,z,2,bs,100.0,-9.0,036.001.001,,
50130,z,3,ks,1.0,-9.0,139.004.003,,
50130,z,4,ks,1.0,-9.0,110.001.018,,
50130,z,5,ks,1.0,-9.0,123.002.001,,
50130,z,6,ks,1.0,-9.0,151.012.001,,
50130,z,7,ks,1.0,-9.0,154.021.034,,
50130,z,8,ks,1.0,-9.0,193.045.001,,
50130,z,9,ks,1.0,-9.0,199.012.064,,
50130,z,10,ks,1.0,-9.0,036.001.001,,
50130,z,11,ks,1.0,-9.0,036.004.011,,
50130,z,12,ks,1.0,-9.0,087.004.006,,
50130,z,13,ks,1.0,-9.0,098.001.003,,
50130,z,14,ks,1.0,-9.0,144.005.010,,
50130,z,15,ms,1.0,-9.0,315.004.006,,
50130,z,16,ms,1.0,-9.0,344.001.028,,
50130,z,17,ss,1.0,-9.0,139.004.003,,
50130,z,18,ss,1.0,-9.0,036.001.001,,
50131,z,1,bs,2.0,-9.0,035.001.001,,
50131,z,2,bs,10.0,-9.0,036.001.001,,
50131,z,3,bs,65.0,-9.0,095.001.005,,
50131,z,4,bs,7.0,-9.0,034.001.001,,
50131,z,5,ks,1.0,-9.0,095.001.005,,
50131,z,6,ks,1.0,-9.0,018.001.001,,
50131,z,7,ks,1.0,-9.0,019.003.017,,
50131,z,8,ks,1.0,-9.0,026.004.001,,
50131,z,9,ks,1.0,-9.0,035.001.001,,
50131,z,10,ks,1.0,-9.0,036.001.001,,
50131,z,11,ks,1.0,-9.0,080.009.007,,
50131,z,12,ks,1.0,-9.0,080.009.076,,
50131,z,13,ks,1.0,-9.0,080.010.002,,
50131,z,14,ks,1.0,-9.0,081.049.042,,
50131,z,15,ks,1.0,-9.0,139.004.003,,
50131,z,16,ks,1.0,-9.0,193.045.001,,
50131,z,17,ks,1.0,-9.0,193.074.001,,
50131,z,18,ks,2.0,-9.0,193.091.001,,
50131,z,19,ms,1.0,-9.0,357.005.003,,
50131,z,20,ms,1.0,-9.0,385.005.002,,
50131,z,21,ms,1.0,-9.0,385.001.004,,
50131,z,22,ms,1.0,-9.0,315.001.019,,
50131,z,23,ms,1.0,-9.0,374.003.004,,
50131,z,24,ss,1.0,-9.0,095.001.005,,
50131,z,25,ss,1.0,-9.0,034.001.001,,
50131,z,26,ss,15.0,-9.0,036.001.001,,
50131,z,27,ss,1.0,-9.0,036.004.014,,
50132,z,1,b1,60.0,-9.0,036.001.001,,
50132,z,2,b1,20.0,-9.0,036.004.014,,
50132,z,3,b2,10.0,-9.0,036.001.001,,
50132,z,4,bs,70.0,-9.0,036.001.001,,
50132,z,5,bs,20.0,-9.0,036.004.011,,
50132,z,6,ks,0.1,-9.0,199.012.124,,
50132,z,7,ks,1.0,-9.0,018.001.001,,
50132,z,8,ks,1.0,-9.0,018.006.001,,
50132,z,9,ks,1.0,-9.0,019.003.001,,
50132,z,10,ks,1.0,-9.0,019.003.009,,
50132,z,11,ks,1.0,-9.0,019.003.017,,
50132,z,12,ks,1.0,-9.0,026.004.001,,
50132,z,13,ks,1.0,-9.0,036.001.001,,
50132,z,14,ks,1.0,-9.0,080.009.007,,
50132,z,15,ks,2.0,-9.0,082.001.006,,
50132,z,16,ks,1.0,-9.0,189.001.012,,
50132,z,17,ks,1.0,-9.0,193.074.001,,
50132,z,18,ks,1.0,-9.0,193.091.001,,
50132,z,19,ks,1.0,-9.0,199.012.025,,
50132,z,20,ks,1.0,-9.0,199.012.064,,
50132,z,21,ks,1.0,-9.0,018.001.001,,
50132,z,22,ks,0.5,-9.0,018.006.001,,
50132,z,23,ks,0.5,-9.0,019.003.009,,
50132,z,24,ks,1.0,-9.0,019.003.017,,
50132,z,25,ks,0.1,-9.0,026.004.001,,
50132,z,26,ks,0.5,-9.0,035.001.001,,
50132,z,27,ks,3.0,-9.0,036.001.001,,
50132,z,28,ks,0.5,-9.0,036.004.014,,
50132,z,29,ks,0.1,-9.0,080.035.014,,
50132,z,30,ks,10.0,-9.0,082.001.006,,
50132,z,31,ks,0.5,-9.0,139.004.003,,
50132,z,32,ks,0.5,-9.0,189.001.012,,
50132,z,33,ks,0.5,-9.0,193.004.008,,
50132,z,34,ks,0.5,-9.0,193.074.001,,
50132,z,35,ks,0.1,-9.0,193.091.001,,
50132,z,36,ks,0.5,-9.0,199.012.025,,
50132,z,37,ks,0.5,-9.0,199.012.064,,
50132,z,38,ms,1.0,-9.0,374.003.004,,
50132,z,39,ms,0.1,-9.0,357.005.003,,
50132,z,40,ms,0.5,-9.0,374.003.004,,
50132,z,41,ms,3.0,-9.0,385.005.002,,
50132,z,42,ms,1.0,-9.0,385.005.002,,
50132,z,43,ss,3.0,-9.0,036.001.001,,
50132,z,44,ss,1.0,-9.0,036.001.001,,
50133,z,1,bs,65.0,-9.0,036.001.001,,
50133,z,2,bs,20.0,-9.0,036.004.014,,
50133,z,3,ks,1.0,-9.0,036.001.001,,
50133,z,4,ks,1.0,-9.0,036.004.014,,
50133,z,5,ks,1.0,-9.0,080.009.007,,
50133,z,6,ks,30.0,-9.0,080.009.076,,
50133,z,7,ks,1.0,-9.0,080.028.002,,
50133,z,8,ks,1.0,-9.0,080.035.014,,
50133,z,9,ks,2.0,-9.0,098.001.003,,
50133,z,10,ks,1.0,-9.0,151.010.008,,
50133,z,11,ks,1.0,-9.0,189.001.012,,
50133,z,12,ks,1.0,-9.0,199.012.025,,
50133,z,13,ks,1.0,-9.0,199.012.124,,
50133,z,14,ks,1.0,-9.0,018.001.001,,
50133,z,15,ks,1.0,-9.0,026.004.001,,
50133,z,16,ks,1.0,-9.0,019.003.009,,
50133,z,17,ms,1.0,-9.0,374.003.004,,
50133,z,18,ms,1.0,-9.0,385.001.004,,
50133,z,19,ms,1.0,-9.0,385.005.002,,
50133,z,20,ms,1.0,-9.0,334.008.004,,
50133,z,21,ms,1.0,-9.0,357.005.003,,
50133,z,22,ss,1.0,-9.0,036.001.001,,
50134,z,1,bs,55.0,-9.0,026.004.001,,
50134,z,2,bs,2.0,-9.0,026.005.002,,
50134,z,3,ks,1.0,-9.0,164.006.017,,
50134,z,4,ms,1.0,-9.0,385.005.002,,
50134,z,5,ms,1.0,-9.0,357.005.003,,
50134,z,6,ms,1.0,-9.0,315.001.019,,
50135,z,1,bs,85.0,-9.0,026.004.001,,
50135,z,2,ks,1.0,-9.0,019.003.009,,
50135,z,3,ks,1.0,-9.0,019.003.017,,
50135,z,4,ks,1.0,-9.0,026.004.001,,
50135,z,5,ks,1.0,-9.0,040.001.006,,
50135,z,6,ks,1.0,-9.0,080.009.007,,
50135,z,7,ks,4.0,-9.0,082.001.006,,
50135,z,8,ks,1.0,-9.0,098.001.003,,
50135,z,9,ks,1.0,-9.0,110.001.018,,
50135,z,10,ks,1.0,-9.0,123.002.001,,
50135,z,11,ks,1.0,-9.0,139.004.003,,
50135,z,12,ks,1.0,-9.0,144.005.010,,
50135,z,13,ks,1.0,-9.0,154.008.018,,
50135,z,14,ks,1.0,-9.0,193.045.001,,
50135,z,15,ks,1.0,-9.0,193.102.001,,
50135,z,16,ks,1.0,-9.0,199.012.025,,
50135,z,17,ks,1.0,-9.0,199.012.064,,
50135,z,18,ks,1.0,-9.0,018.006.001,,
50135,z,19,ks,1.0,-9.0,018.001.001,,
50135,z,20,ms,20.0,-9.0,357.003.003,,
50135,z,21,ms,2.0,-9.0,357.005.003,,
50135,z,22,ms,1.0,-9.0,374.003.004,,
50135,z,23,ms,1.0,-9.0,374.004.009,,
50135,z,24,ms,1.0,-9.0,383.003.010,,
50135,z,25,ms,1.0,-9.0,385.001.004,,
50135,z,26,ms,1.0,-9.0,385.005.002,,
50136,z,1,bs,70.0,-9.0,036.001.001,,
50136,z,2,ks,1.0,-9.0,036.001.001,,
50136,z,3,ks,1.0,-9.0,040.001.006,,
50136,z,4,ks,1.0,-9.0,068.040.015,,
50136,z,5,ks,1.0,-9.0,080.009.007,,
50136,z,6,ks,1.0,-9.0,080.009.076,,
50136,z,7,ks,1.0,-9.0,080.017.009,,
50136,z,8,ks,1.0,-9.0,080.035.014,,
50136,z,9,ks,10.0,-9.0,082.001.006,,
50136,z,10,ks,1.0,-9.0,083.001.037,,
50136,z,11,ks,8.0,-9.0,098.001.003,,
50136,z,12,ks,1.0,-9.0,109.001.023,,
50136,z,13,ks,1.0,-9.0,109.001.054,,
50136,z,14,ks,1.0,-9.0,110.001.015,,
50136,z,15,ks,1.0,-9.0,123.002.001,,
50136,z,16,ks,1.0,-9.0,123.005.001,,
50136,z,17,ks,1.0,-9.0,123.005.008,,
50136,z,18,ks,1.0,-9.0,129.080.002,,
50136,z,19,ks,1.0,-9.0,139.004.003,,
50136,z,20,ks,1.0,-9.0,144.005.010,,
50136,z,21,ks,1.0,-9.0,151.010.008,,
50136,z,22,ks,1.0,-9.0,151.016.024,,
50136,z,23,ks,1.0,-9.0,151.019.001,,
50136,z,24,ks,1.0,-9.0,151.035.009,,
50136,z,25,ks,1.0,-9.0,152.003.001,,
50136,z,26,ks,1.0,-9.0,154.008.018,,
50136,z,27,ks,1.0,-9.0,169.001.001,,
50136,z,28,ks,1.0,-9.0,169.096.071,,
50136,z,29,ks,1.0,-9.0,189.001.012,,
50136,z,30,ks,1.0,-9.0,193.004.008,,
50136,z,31,ks,1.0,-9.0,193.040.003,,
50136,z,32,ks,25.0,-9.0,193.045.001,,
50136,z,33,ks,1.0,-9.0,193.074.001,,
50136,z,34,ks,1.0,-9.0,193.087.019,,
50136,z,35,ks,5.0,-9.0,193.091.001,,
50136,z,36,ks,1.0,-9.0,199.012.010,,
50136,z,37,ks,1.0,-9.0,199.012.025,,
50136,z,38,ks,1.0,-9.0,019.003.001,,
50136,z,39,ks,30.0,-9.0,199.012.064,,
50136,z,40,ks,1.0,-9.0,018.001.001,,
50136,z,41,ms,1.0,-9.0,385.001.004,,
50136,z,42,ms,1.0,-9.0,385.005.002,,
50136,z,43,ms,1.0,-9.0,334.008.004,,
50136,z,44,ss,1.0,-9.0,036.001.001,,
50137,z,1,bs,88.0,-9.0,036.001.001,,
50137,z,2,ks,1.0,-9.0,018.006.001,,
50137,z,3,ks,1.0,-9.0,199.012.025,,
50137,z,4,ks,1.0,-9.0,199.012.064,,
