bund_nr,lfd_nr,zwiesel,bart,baumkennzahl,d_mess,bhd_hoehe,hoehe,kransatz,kraft,schi,hori,azi,alter,alter_methode
50034,9,,rbu,-9,583,130,-9,-9,2,1,1584,350,136,6
50034,10,,rbu,-9,618,130,-9,-9,2,1,1444,393,136,6
50034,11,,rbu,-9,703,150,-9,-9,2,1,1010,49,136,6
50034,12,,rbu,-9,458,145,295,72,3,1,1237,86,136,6
50035,1,,gki,-9,297,130,-9,-9,2,1,187,380,56,6
50035,2,,gki,-9,296,130,206,137,2,1,1118,6,56,6
50035,3,,gki,-9,277,130,-9,-9,2,1,730,7,56,6
50035,4,,gki,-9,308,130,-9,-9,2,1,1212,34,56,6
50035,5,,gki,-9,293,130,-9,-9,2,1,524,41,56,6
50035,6,,gki,-9,112,130,97,90,0,2,752,50,56,6
50035,7,,gki,-9,324,130,-9,-9,2,1,1259,55,56,6
50035,8,,gki,-9,289,130,-9,-9,2,1,1116,69,56,6
50035,9,,gki,-9,356,130,224,144,2,1,559,106,56,6
50035,10,,gki,-9,267,130,-9,-9,2,1,753,241,56,6
50035,11,,gki,-9,308,130,-9,-9,2,1,1137,247,56,6
50035,12,,gki,-9,278,130,-9,-9,2,1,497,280,56,6
50035,13,,gki,-9,338,130,-9,-9,2,1,1246,299,56,6
50035,14,,gki,-9,285,130,-9,-9,2,1,994,301,56,6
50035,15,,gki,-9,380,130,275,140,2,1,1240,337,56,6
50035,16,,gki,-9,302,130,-9,-9,2,1,1619,358,56,6
50035,17,,gki,-9,361,130,-9,-9,2,1,1403,384,56,6
50035,18,,gki,-9,337,130,240,166,2,1,848,374,56,6
50035,19,,sbi,-9,82,130,82,18,0,2,457,368,15,5
50035,20,,gki,-9,398,130,-9,-9,2,1,1470,87,56,4
50036,1,,gki,-9,455,130,238,144,2,1,175,199,98,6
50036,2,,gki,-9,581,130,233,126,2,1,671,206,98,6
50036,3,,sei,-9,164,130,-9,-9,0,2,747,223,40,6
50036,4,,sbi,-9,227,130,130,17,0,2,829,239,30,6
50036,5,,sbi,-9,114,130,107,33,0,2,711,244,20,6
50036,6,,sbi,-9,132,130,-9,-9,0,2,470,278,20,6
50036,7,,gki,-9,637,130,276,130,1,1,1033,296,98,6
50036,8,,sbi,-9,132,130,-9,-9,0,2,1121,297,25,5
50036,9,,sbi,-9,260,130,120,14,0,2,571,326,30,6
50036,10,,sei,-9,74,130,65,21,0,2,508,326,35,6
50036,11,,sbi,-9,105,130,-9,-9,0,2,647,326,25,5
50036,12,,gki,-9,386,130,187,122,3,1,1496,315,98,6
50036,13,,gki,-9,458,130,-9,-9,1,1,1487,381,98,6
50036,14,,gki,-9,448,130,-9,-9,2,1,1214,392,98,6
50036,15,,gki,-9,553,130,-9,-9,2,1,991,14,98,6
50036,16,,gki,-9,445,130,-9,-9,2,1,1602,21,98,6
50036,17,,sbi,-9,166,130,-9,-9,0,2,919,22,30,6
50036,18,,sbi,-9,175,130,-9,-9,0,2,1061,23,30,6
50036,19,,sbi,-9,156,130,157,55,0,2,1002,23,30,6
50036,20,,gki,-9,502,130,-9,-9,2,1,1611,41,98,6
50036,21,,gki,-9,506,130,223,151,1,1,1012,77,98,6
50036,22,,gki,-9,401,130,235,165,2,1,752,82,98,6
50036,23,,sei,-9,317,130,145,53,0,2,1514,91,40,6
50036,24,,sei,-9,145,130,71,17,0,2,524,95,35,6
50036,25,,sei,-9,169,130,99,19,0,2,792,124,35,6
50036,26,,gki,-9,598,130,-9,-9,1,1,1675,151,98,6
50036,27,,gki,-9,481,130,-9,-9,2,1,991,160,98,6
50036,28,,sbi,-9,142,130,-9,-9,0,2,774,164,30,6
50036,29,,gki,-9,552,130,-9,-9,2,1,722,167,98,6
50036,30,,sei,-9,191,130,-9,-9,0,2,1142,196,35,6
50037,1,,tei,-9,492,130,273,118,2,1,287,223,128,6
50037,2,,tei,-9,499,130,-9,-9,2,1,1006,235,128,6
50037,3,,tei,-9,489,130,-9,-9,2,1,904,256,128,6
50037,4,,tei,-9,509,130,-9,-9,2,1,1542,263,128,6
50037,5,,hbu,-9,145,130,134,33,0,2,458,270,45,6
50037,6,,tei,-9,508,130,-9,-9,2,1,1652,295,128,6
50037,7,,hbu,-9,110,130,-9,-9,0,2,1014,301,31,6
50037,8,,hbu,-9,101,130,74,40,0,2,1206,311,31,6
50037,9,,tei,-9,546,130,-9,-9,2,1,1559,339,128,6
50037,10,,tei,-9,688,130,307,150,1,1,827,340,128,6
50037,11,,rbu,-9,128,130,105,30,0,2,445,345,31,6
50037,12,,bah,-9,109,130,127,63,0,2,327,347,31,6
50037,13,,hbu,-9,108,130,102,68,0,2,1232,360,31,6
50037,14,,tei,-9,490,130,-9,-9,2,1,1481,361,128,6
50037,15,,tei,-9,462,130,-9,-9,2,1,1577,382,128,6
50037,16,,tei,-9,564,130,-9,-9,2,1,455,383,128,6
50037,17,,bah,-9,109,130,125,26,0,2,702,13,31,6
50037,19,,tei,-9,599,130,284,95,1,1,958,28,128,6
50037,20,,hbu,-9,102,130,78,38,0,2,710,32,31,6
50037,21,,tei,-9,307,130,122,109,4,1,913,57,128,6
50037,22,,tei,-9,520,130,-9,-9,2,1,1318,77,128,6
50037,23,,tei,-9,540,130,242,65,2,1,1569,86,128,6
50037,24,,tei,-9,457,130,-9,-9,2,1,739,87,128,6
50037,25,,bah,-9,151,130,114,43,0,2,1261,103,31,6
50037,26,,tei,-9,387,130,265,182,2,1,687,127,128,6
50037,27,,tei,-9,468,130,-9,-9,2,1,1498,134,128,6
50037,28,,hbu,-9,187,130,146,20,0,2,867,146,45,6
50037,29,,tei,-9,406,130,259,174,2,1,1438,206,128,6
50037,30,,sah,-9,116,150,114,20,0,2,926,214,31,6
50037,31,,bah,-9,133,130,122,56,0,2,1037,223,31,6
50038,1,,rbu,-9,215,130,-9,-9,4,1,128,353,86,6
50038,2,,rbu,-9,357,130,-9,-9,2,1,1216,379,86,6
50038,3,,rbu,-9,341,130,-9,-9,2,1,458,386,86,6
50038,4,,rbu,-9,409,130,271,96,2,1,996,12,86,6
50038,5,,rbu,-9,373,130,-9,-9,2,1,1460,19,86,6
50038,6,,rbu,-9,511,130,243,79,2,1,1410,27,86,6
50038,7,,rbu,-9,76,130,90,22,0,2,141,34,30,5
50038,8,,rbu,-9,202,130,-9,-9,4,1,936,46,86,6
50038,9,,rbu,-9,181,130,-9,-9,4,1,1228,64,86,6
50038,10,,rbu,-9,290,130,228,133,2,1,934,68,86,6
50038,11,,rbu,-9,217,130,223,172,4,1,1035,73,86,6
50038,12,,rbu,-9,81,130,-9,-9,0,2,290,104,30,5
50038,13,,rbu,-9,165,145,172,71,4,1,854,106,50,5
50038,14,,rbu,-9,379,130,-9,-9,2,1,409,110,86,6
50038,15,,rbu,-9,516,135,-9,-9,2,1,1037,110,86,6
50038,16,,rbu,-9,203,130,-9,-9,3,1,912,130,86,6
50038,17,,rbu,-9,332,130,-9,-9,2,1,1455,139,86,6
50038,18,,rbu,-9,310,130,-9,-9,2,1,1375,150,86,6
50038,19,,rbu,-9,368,130,284,131,2,1,561,181,86,6
50038,20,,rbu,-9,330,130,248,152,2,1,1302,181,86,6
50038,21,,rbu,-9,372,130,-9,-9,2,1,1121,193,86,6
50038,22,,rbu,-9,140,130,131,64,0,2,476,195,40,5
50038,23,,rbu,-9,308,130,-9,-9,2,1,1314,208,86,6
50038,24,,rbu,-9,353,125,-9,-9,2,1,1093,222,86,6
50038,25,,rbu,-9,341,130,-9,-9,3,1,405,231,86,6
50038,26,,rbu,-9,136,130,-9,-9,0,2,1260,246,40,5
50038,27,,rbu,-9,274,130,-9,-9,3,1,485,268,86,6
50038,28,,rbu,-9,471,130,256,117,1,1,1567,277,86,6
50038,29,,rbu,-9,410,130,-9,-9,1,1,1655,281,86,6
50038,30,,rbu,-9,180,130,-9,-9,4,1,858,295,60,5
50038,31,,rbu,-9,122,130,-9,-9,0,2,1164,306,40,5
50038,32,,ela,-9,417,130,275,167,1,1,1437,312,86,6
50038,33,,rbu,-9,352,130,-9,-9,2,1,611,328,86,6
50038,34,,rbu,-9,261,130,-9,-9,3,1,918,346,86,6
50038,35,,rbu,-9,186,130,-9,-9,0,2,1043,346,40,5
50038,36,,rbu,-9,321,130,-9,-9,2,1,1609,350,86,6
50039,1,,ser,-9,205,130,-9,-9,2,1,135,11,43,6
50039,2,,ser,-9,181,130,-9,-9,2,1,369,11,43,6
50039,3,,ser,-9,238,130,-9,-9,2,1,389,37,43,6
50039,4,,ser,-9,329,130,201,134,2,1,1076,44,43,6
50039,5,,ser,-9,302,130,-9,-9,2,1,1489,45,43,6
50039,6,,ser,-9,183,130,-9,-9,3,1,1006,53,43,6
50039,7,,ser,-9,374,135,229,136,1,1,683,68,43,6
50039,8,,bah,-9,150,125,-9,-9,3,1,1010,80,43,6
50039,9,,bah,-9,96,130,111,55,4,1,400,82,25,6
50039,10,,ser,-9,120,130,-9,-9,4,1,745,85,43,6
50039,11,,ser,-9,208,130,-9,-9,2,1,330,99,43,6
50039,12,,ser,-9,274,130,-9,-9,2,1,882,99,43,6
50039,13,,ser,-9,167,130,-9,-9,3,1,779,100,43,6
50039,14,,ser,-9,238,130,-9,-9,2,1,521,108,43,6
50039,15,,ser,-9,216,130,-9,-9,2,1,943,120,43,6
50039,16,,ser,-9,181,130,-9,-9,2,1,648,128,43,6
50039,17,,ser,-9,311,130,-9,-9,1,1,1163,130,43,6
50039,18,,ser,-9,246,130,-9,-9,2,1,914,143,43,6
50039,19,,ser,-9,102,130,-9,-9,4,1,1063,152,43,6
50039,20,,ser,-9,129,130,141,101,4,1,475,167,43,6
50039,21,,ser,-9,194,130,-9,-9,2,1,597,168,43,6
50039,22,,ser,-9,174,130,191,102,2,1,706,168,43,6
50039,23,,ser,-9,263,130,221,153,2,1,1136,173,43,6
50039,24,,ser,-9,162,130,-9,-9,2,1,620,194,43,6
50039,25,,ser,-9,233,130,174,105,2,1,1239,193,43,6
50039,26,,ser,-9,341,130,-9,-9,2,1,960,200,43,6
50039,27,,ser,-9,239,130,-9,-9,2,1,418,209,43,6
50039,28,,bah,-9,110,130,-9,-9,4,1,1174,224,25,6
50039,29,,ser,-9,275,130,-9,-9,1,1,647,227,43,6
50039,30,1,bah,-9,317,130,232,87,1,1,1399,247,43,6
50039,31,1,bah,-9,340,155,197,59,1,1,1399,248,43,6
50039,32,1,bah,-9,309,160,-9,-9,1,1,1399,249,43,6
50039,33,,wli,-9,127,130,133,19,4,1,1004,249,25,5
50039,34,,bah,-9,288,130,211,89,1,1,1007,255,43,6
50039,35,,bah,-9,152,130,-9,-9,3,1,385,283,43,6
50039,36,,wli,-9,160,130,162,72,3,1,865,283,43,6
50039,37,,wli,-9,329,130,175,18,1,1,971,303,43,6
50039,38,,bah,-9,187,130,218,80,2,1,542,310,43,6
50039,39,,ser,-9,209,130,-9,-9,4,1,525,326,43,6
50039,40,,bah,-9,366,130,191,61,1,1,977,345,43,6
50039,41,,bah,-9,242,130,205,109,2,1,570,347,43,6
50039,42,,bah,-9,283,130,-9,-9,2,1,1016,367,43,6
50039,43,,bah,-9,140,130,168,16,4,1,1180,367,43,6
50039,44,,ser,-9,247,130,-9,-9,2,1,983,376,43,6
50039,45,,ftk,-9,127,130,124,21,4,1,700,392,25,5
50039,46,,ser,-9,262,130,-9,-9,2,1,732,393,43,6
50039,47,,ser,-9,187,130,-9,-9,4,1,443,262,43,6
50040,1,,rbu,-9,360,130,269,160,3,1,379,257,135,6
50040,2,,sei,-9,464,130,291,174,2,1,368,302,135,6
50040,3,,rbu,-9,371,130,-9,-9,3,1,1349,310,135,6
50040,5,,rbu,-9,383,130,-9,-9,4,1,913,352,135,6
50040,6,,rbu,-9,338,130,-9,-9,3,1,649,358,135,6
50040,7,,rbu,-9,306,130,-9,-9,4,1,1128,10,84,5
50040,8,,sei,-9,470,130,323,184,1,1,600,36,135,6
50040,9,,rbu,-9,523,130,331,188,2,1,1511,37,135,6
50040,10,,rbu,-9,348,130,-9,-9,3,1,1507,58,84,5
50040,11,,rbu,-9,293,130,276,153,4,1,939,91,84,5
50040,12,,rbu,-9,565,130,306,136,2,1,786,95,135,6
50040,13,,rbu,-9,482,130,304,161,3,1,1733,106,135,6
50040,14,,sei,-9,550,130,320,180,1,1,1435,144,135,6
50040,15,,rbu,-9,328,130,235,140,3,1,1687,177,84,5
50040,16,,sei,-9,522,130,293,164,1,1,1550,200,135,6
50040,17,,rbu,-9,315,130,234,119,3,1,1627,232,84,5
50040,18,,sei,-9,498,130,255,147,1,1,791,244,135,6
50040,19,,rbu,-9,308,130,-9,-9,4,1,754,248,84,5
50041,1,,dgl,-9,405,130,-9,-9,2,1,268,237,52,6
50041,2,,dgl,-9,433,130,-9,-9,3,1,1386,245,52,6
50041,3,,dgl,-9,414,130,298,147,1,1,1254,257,52,6
50041,4,,dgl,-9,324,130,270,133,2,1,1626,289,52,6
50041,5,,dgl,-9,281,130,244,146,3,1,884,294,52,6
50041,6,,dgl,-9,501,130,-9,-9,1,1,1136,309,52,6
50041,7,,dgl,-9,465,130,-9,-9,1,1,616,370,52,6
50041,8,,dgl,-9,386,130,-9,-9,3,1,1574,370,52,6
50041,9,,gfi,-9,234,130,218,113,3,1,370,0,52,6
50041,10,,gfi,-9,396,130,299,134,2,1,1548,6,52,6
50041,11,,dgl,-9,380,130,-9,-9,2,1,833,8,52,6
50041,12,,dgl,-9,367,130,-9,-9,2,1,1244,21,52,6
50041,13,,dgl,-9,389,130,-9,-9,2,1,1514,40,52,6
50041,14,,dgl,-9,484,130,-9,-9,1,1,1033,51,52,6
50041,15,,dgl,-9,376,130,-9,-9,2,1,480,78,52,6
50041,16,,dgl,-9,425,130,-9,-9,2,1,1104,85,52,6
50041,17,,gfi,-9,283,130,287,132,3,1,952,101,52,6
50041,18,,dgl,-9,477,130,349,193,1,1,1451,102,52,6
50041,19,,gfi,-9,336,130,312,165,2,1,1484,118,52,6
50041,20,,dgl,-9,549,130,323,164,1,1,1597,138,52,6
50041,21,,dgl,-9,448,130,-9,-9,1,1,1195,187,52,6
50041,22,,dgl,-9,356,130,287,159,2,1,1569,203,52,6
50041,23,,dgl,-9,416,130,-9,-9,2,1,1183,218,52,6
50041,24,,dgl,-9,370,130,-9,-9,2,1,1653,234,52,6
50042,1,,ser,-9,84,130,119,57,0,2,219,242,15,5
50042,2,,ser,-9,277,130,201,53,3,1,1056,281,56,6
50042,3,,ser,-9,98,130,108,59,0,2,353,294,15,5
50042,4,,ser,-9,130,130,-9,-9,0,2,737,342,15,5
50042,5,,gfi,-9,436,130,283,171,2,1,1363,360,56,6
50042,6,,gfi,-9,377,130,291,150,2,1,1508,382,56,6
50042,7,,ser,-9,107,130,93,25,0,2,772,389,15,5
50042,8,,gfi,-9,364,130,-9,-9,2,1,1339,395,56,6
50042,9,,gfi,-9,121,130,148,107,4,1,1089,396,56,6
50042,10,,gfi,-9,472,130,306,105,2,1,1694,0,56,6
50042,11,,gfi,-9,359,130,266,118,2,1,1177,15,56,6
50042,12,,gfi,-9,415,130,-9,-9,2,1,1606,19,56,6
50042,13,,gfi,-9,377,130,-9,-9,2,1,903,85,56,6
50042,14,,gfi,-9,381,130,-9,-9,2,1,1344,85,56,6
50042,15,,gfi,-9,332,130,276,149,2,1,1210,96,56,6
50042,16,,gfi,-9,406,130,-9,-9,2,1,500,102,56,6
50042,17,,gfi,-9,143,150,-9,-9,4,1,1197,103,56,6
50042,18,,gfi,-9,324,130,-9,-9,2,1,1424,114,56,6
50042,19,,gfi,-9,362,130,-9,-9,2,1,1080,118,56,6
50042,20,,gfi,-9,399,130,-9,-9,2,1,676,123,56,6
50042,21,,gfi,-9,415,130,-9,-9,2,1,1568,123,56,6
50042,22,,gfi,-9,388,130,-9,-9,2,1,1448,138,56,6
50042,23,,gfi,-9,378,130,-9,-9,2,1,843,140,56,6
50042,24,,gfi,-9,392,130,-9,-9,2,1,1452,155,56,6
50042,25,,gfi,-9,432,130,-9,-9,2,1,1041,167,56,6
50042,26,,ser,-9,115,130,92,20,0,2,1042,174,15,5
50042,27,,gfi,-9,430,130,-9,-9,2,1,1301,199,56,6
50042,28,,gfi,-9,484,130,-9,-9,2,1,794,209,56,6
50042,29,,gfi,-9,432,130,-9,-9,2,1,997,236,56,6
50043,1,,jla,-9,251,130,232,188,3,1,175,4,63,6
50043,2,,rbu,-9,178,130,-9,-9,3,1,619,12,63,6
50043,3,,jla,-9,406,130,-9,-9,1,1,1082,19,63,6
50043,4,,jla,-9,260,130,-9,-9,3,1,893,23,63,6
50043,5,,rbu,-9,492,130,248,78,1,1,1706,27,63,6
50043,6,,rbu,-9,167,130,-9,-9,4,1,425,32,63,6
50043,7,,rbu,-9,184,140,-9,-9,4,1,1056,42,63,6
50043,8,,jla,-9,333,130,-9,-9,2,1,1379,49,63,6
50043,9,,sbi,-9,343,130,239,129,2,1,1566,62,63,6
50043,10,,rbu,-9,124,130,-9,-9,4,1,649,62,63,6
50043,11,,rbu,-9,104,130,127,89,0,2,338,72,63,6
50043,12,,sbi,-9,280,130,204,95,2,1,1225,71,63,6
50043,13,,rbu,-9,213,130,-9,-9,3,1,934,73,63,6
50043,14,,rbu,-9,290,130,-9,-9,2,1,455,81,63,6
50043,15,,jla,-9,366,130,-9,-9,1,1,698,82,63,6
50043,16,,jla,-9,389,130,-9,-9,1,1,1405,90,63,6
50043,17,,jla,-9,328,130,-9,-9,2,1,1507,96,63,6
50043,18,,rbu,-9,181,130,-9,-9,4,1,915,111,63,6
50043,19,,rbu,-9,110,165,-9,-9,0,2,706,113,63,6
50043,20,,rbu,-9,320,130,-9,-9,2,1,1452,132,63,6
50043,21,,rbu,-9,313,130,-9,-9,3,1,1345,134,63,6
50043,22,,jla,-9,341,130,-9,-9,2,1,377,137,63,6
50043,23,,rbu,-9,249,160,-9,-9,3,1,688,139,63,6
50043,24,,jla,-9,294,130,-9,-9,2,1,1022,142,63,6
50043,25,,rbu,-9,120,130,-9,-9,4,1,721,148,63,6
50043,26,,rbu,-9,163,130,-9,-9,4,1,1144,158,63,6
50043,27,,jla,-9,390,130,-9,-9,1,1,804,168,63,6
50043,28,,rbu,-9,176,130,157,75,4,1,501,178,63,6
50043,29,,rbu,-9,202,130,192,101,3,1,641,180,63,6
50043,30,,jla,-9,305,130,274,213,2,1,1345,190,63,6
50043,31,,jla,-9,354,130,300,220,1,1,1089,196,63,6
50043,32,,jla,-9,309,130,-9,-9,2,1,921,197,63,6
50043,33,,rbu,-9,104,130,-9,-9,0,2,646,219,63,6
50043,34,,rbu,-9,184,150,-9,-9,3,1,1196,221,63,6
50043,35,,jla,-9,244,130,-9,-9,2,1,967,231,63,6
50043,36,,rbu,-9,167,130,-9,-9,4,1,1224,237,63,6
50043,37,,jla,-9,345,130,-9,-9,2,1,1398,239,63,6
50043,38,,jla,-9,332,130,-9,-9,1,1,771,240,63,6
50043,39,,rbu,-9,124,150,-9,-9,0,2,147,248,63,6
50043,40,,rbu,-9,116,145,-9,-9,0,2,332,248,63,6
50043,41,,rbu,-9,137,130,-9,-9,4,1,1134,253,63,6
50043,42,,jla,-9,384,130,-9,-9,1,1,1580,257,63,6
50043,43,,jla,-9,380,130,-9,-9,1,1,863,299,63,6
50043,44,,jla,-9,325,130,-9,-9,2,1,683,300,63,6
50043,45,,rbu,-9,125,130,-9,-9,4,1,285,305,63,6
50043,46,,rbu,-9,205,120,-9,-9,4,1,885,307,63,6
50043,47,,rbu,-9,137,130,-9,-9,4,1,1177,334,63,6
50043,48,,rbu,-9,149,130,-9,-9,4,1,881,336,63,6
50043,49,,jla,-9,205,130,225,142,3,1,764,336,63,6
50043,50,,jla,-9,426,130,-9,-9,1,1,255,346,63,6
50043,51,,jla,-9,372,130,-9,-9,2,1,1529,344,63,6
50043,52,,jla,-9,243,130,-9,-9,3,1,857,347,63,6
50043,53,,rbu,-9,144,130,-9,-9,4,1,681,348,63,6
50043,54,,rbu,-9,134,130,-9,-9,4,1,1079,352,63,6
50043,55,,rbu,-9,293,130,-9,-9,3,1,1164,367,63,6
50043,56,,jla,-9,409,130,294,210,1,1,868,370,63,6
50043,57,,rbu,-9,321,130,241,91,2,1,492,383,63,6
50043,58,,jla,-9,360,130,-9,-9,1,1,1622,384,63,6
50043,59,,rbu,-9,254,130,217,111,3,1,1018,4,63,6
50044,1,,ela,-9,110,130,-9,-9,2,1,236,211,11,6
50044,2,,ela,-9,134,130,91,9,2,1,339,222,11,6
50044,3,,ela,-9,130,130,88,5,2,1,335,223,11,6
50044,4,,ela,-9,104,130,-9,-9,2,1,826,223,11,6
50044,5,,ela,-9,123,130,81,8,1,1,626,270,11,6
50044,6,,ela,-9,108,130,-9,-9,2,1,980,268,11,6
50044,7,,sbi,-9,108,130,-9,-9,2,1,1165,274,11,6
50044,8,,ela,-9,101,130,-9,-9,3,1,1096,286,11,6
50044,9,,ela,-9,100,130,-9,-9,2,1,1259,302,11,6
50044,10,,ela,-9,110,130,-9,-9,2,1,704,333,11,6
50044,11,,sbi,-9,86,130,88,27,2,1,288,337,11,6
50044,12,,sbi,-9,71,130,75,21,2,1,551,354,11,6
50044,13,,sbi,-9,123,130,106,32,2,1,1008,379,11,6
50044,14,,ela,-9,129,130,-9,-9,1,1,637,390,11,6
50044,15,,ela,-9,103,130,-9,-9,2,1,789,399,11,6
50044,16,,ela,-9,110,130,-9,-9,2,1,818,21,11,6
50044,17,,ela,-9,90,130,-9,-9,4,1,526,30,11,6
50044,18,,ela,-9,105,130,-9,-9,2,1,1140,36,11,6
50044,19,,ela,-9,109,130,-9,-9,2,1,912,43,11,6
50044,20,,ela,-9,93,130,82,19,2,1,306,68,11,6
50044,21,,ela,-9,131,130,102,19,1,1,519,68,11,6
50044,22,,ela,-9,77,130,-9,-9,3,1,358,85,11,6
50044,23,,ela,-9,128,130,-9,-9,1,1,1136,102,11,6
50044,24,,ela,-9,109,130,-9,-9,2,1,959,137,11,6
50044,25,,ela,-9,117,130,-9,-9,2,1,1206,143,11,6
50044,26,,ela,-9,131,130,-9,-9,2,1,994,162,11,6
50044,27,,sbi,-9,75,130,86,29,3,1,389,149,11,6
50044,28,,sbi,-9,72,130,81,22,2,1,280,181,11,6
50045,1,,jla,-9,338,130,-9,-9,1,1,166,143,58,6
50045,2,,rbu,-9,182,130,-9,-9,0,2,359,155,25,6
50045,3,,sbi,-9,300,130,295,154,3,1,836,165,58,6
50045,4,,jla,-9,431,130,-9,-9,1,1,1037,179,58,6
50045,5,,rbu,-9,130,130,-9,-9,0,2,899,170,25,6
50045,6,,rbu,-9,148,140,-9,-9,0,2,1221,172,25,6
50045,7,,jla,-9,465,130,337,202,1,1,1186,186,58,6
50045,8,,rbu,-9,122,130,-9,-9,0,2,1245,200,25,6
50045,9,,rbu,-9,198,130,-9,-9,0,2,928,221,25,6
50045,10,,rbu,-9,136,130,-9,-9,0,2,781,231,25,6
50045,11,,jla,-9,326,130,302,209,2,1,1417,228,58,6
50045,12,,jla,-9,352,130,349,190,1,1,1639,237,58,6
50045,13,,jla,-9,439,130,329,190,1,1,1399,242,58,6
50045,14,,sbi,-9,291,130,311,181,3,1,608,252,58,6
50045,15,,sbi,-9,314,130,319,211,2,1,221,263,58,6
50045,16,,rbu,-9,84,130,84,28,0,2,504,274,25,6
50045,17,,jla,-9,526,130,316,189,1,1,984,268,58,6
50045,18,,rbu,-9,219,130,198,83,0,2,991,282,25,6
50045,19,,jla,-9,400,130,-9,-9,2,1,1513,291,58,6
50045,20,,rbu,-9,104,130,118,66,0,2,491,335,25,6
50045,21,,rbu,-9,166,130,-9,-9,0,2,314,345,25,6
50045,22,,rbu,-9,661,130,-2,-2,2,1,1426,346,120,5
50045,23,,rbu,-9,351,130,321,151,3,1,1539,370,120,5
50045,24,,rbu,-9,419,130,310,170,3,1,1739,391,120,5
50045,25,,rbu,-9,599,130,314,158,2,1,1677,398,120,5
50045,26,,rbu,-9,140,130,-9,-9,0,2,731,396,25,6
50045,27,,jla,-9,418,130,-9,-9,2,1,468,13,58,6
50045,28,,rbu,-9,123,130,-9,-9,0,2,1155,31,25,6
50045,29,,rbu,-9,196,130,147,57,0,2,822,52,25,6
50045,30,,sbi,-9,250,130,280,180,3,1,970,57,58,6
50045,31,,jla,-9,380,130,-9,-9,2,1,1090,108,58,6
50045,32,,rbu,-9,115,130,-9,-9,0,2,405,110,25,6
50045,33,,sbi,-9,254,130,297,175,3,1,764,108,58,6
50045,34,,jla,-9,509,130,-9,-9,1,1,1105,130,58,6
50045,35,,rbu,-9,158,120,-9,-9,0,2,979,134,25,6
50046,1,,rbu,-9,298,130,-9,-9,2,1,238,362,76,6
50046,2,,rbu,-9,250,130,-9,-9,2,1,1091,372,76,6
50046,3,,rbu,-9,125,130,-9,-9,4,1,1244,376,76,6
50046,4,,rbu,-9,131,130,-9,-9,4,1,983,380,76,6
50046,5,,rbu,-9,194,130,228,127,4,1,750,382,76,6
50046,6,,rbu,-9,285,130,-9,-9,2,1,910,384,76,6
50046,7,,rbu,-9,264,130,-9,-9,2,1,1088,6,76,6
50046,8,,sbi,-9,365,130,280,138,1,1,1414,9,76,6
50046,9,,rbu,-9,275,130,254,156,2,1,464,58,76,6
50046,10,,rbu,-9,375,130,261,99,1,1,1242,59,76,6
50046,11,,rbu,-9,178,130,-9,-9,4,1,709,61,76,6
50046,12,,rbu,-9,120,130,-9,-9,4,1,798,88,76,6
50046,13,,rbu,-9,143,130,202,7,4,1,540,88,76,6
50046,14,,rbu,-9,301,130,-9,-9,2,1,1739,98,76,6
50046,15,,rbu,-9,339,130,262,116,2,1,894,105,76,6
50046,16,,rbu,-9,330,130,-9,-9,2,1,1643,119,76,6
50046,17,,rbu,-9,425,130,-9,-9,1,1,1449,141,76,6
50046,18,,rbu,-9,454,130,262,74,1,1,1015,160,76,6
50046,19,,rbu,-9,303,130,-9,-9,2,1,1405,182,76,6
50046,20,,rbu,-9,334,130,-9,-9,2,1,1603,183,76,6
50046,21,,rbu,-9,415,130,-9,-9,2,1,1308,214,76,6
50046,22,,rbu,-9,424,130,-9,-9,2,1,994,228,76,6
50046,23,,rbu,-9,375,130,-9,-9,2,1,1565,233,76,6
50046,24,,rbu,-9,265,130,-9,-9,2,1,580,260,76,6
50046,25,,rbu,-9,408,130,252,105,2,1,287,310,76,6
50047,1,,gfi,-9,258,130,134,15,1,1,341,276,34,6
50047,2,,gfi,-9,163,130,-9,-9,3,1,462,294,34,6
50047,3,,gfi,-9,198,130,-9,-9,2,1,1028,323,34,6
50047,4,,gfi,-9,391,140,-9,-9,1,1,1424,307,34,6
50047,5,,gfi,-9,385,130,179,20,1,1,1631,337,34,6
50047,6,,gfi,-9,219,130,108,4,2,1,1002,394,34,6
50047,7,,gfi,-9,135,130,-9,-9,2,1,717,398,34,6
50047,8,,gfi,-9,175,130,-9,-9,2,1,465,16,34,6
50047,9,,ela,-9,328,130,258,97,0,1,1511,35,40,5
50047,10,,gfi,-9,149,130,-9,-9,2,1,373,47,34,6
50047,11,,gfi,-9,174,130,126,14,2,1,691,95,34,6
50047,12,,gfi,-9,177,145,-9,-9,3,1,1004,177,34,6
50047,13,,gfi,-9,256,130,-9,-9,2,1,1256,119,34,6
50047,14,,gfi,-9,158,130,-9,-9,2,1,594,119,34,6
50047,15,,gfi,-9,318,130,-9,-9,1,1,799,128,34,6
50047,16,,gfi,-9,168,130,-9,-9,3,1,1110,147,34,6
50047,17,,gfi,-9,336,130,-9,-9,1,1,1155,166,34,6
50047,18,,gfi,-9,305,130,197,57,1,1,1439,184,34,6
50047,19,,gfi,-9,347,130,-9,-9,1,1,1267,225,34,6
50047,20,,gfi,-9,120,130,119,24,4,1,1105,237,34,6
50047,21,,gfi,-9,151,130,-9,-9,3,1,1132,243,34,6
